datetime,D21Z,D22Z,V23Z,V24Z,D50Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,V85Z,D110Z,D111Z,D112Z,V113Z,V114Z,V115Z,Total
2024-03-28 23:30:00,9,17,0,0,1,5,2,8,1,25,4,27,4,4,0,10,5,13,2,2,139
2024-03-28 23:40:00,9,14,2,0,0,1,7,0,2,19,4,17,1,1,0,18,4,16,4,3,122
2024-03-28 23:50:00,6,12,1,0,2,6,2,6,0,13,1,11,1,2,0,15,3,11,3,2,97
2024-03-29 00:00:00,8,15,1,0,0,5,1,7,1,20,1,19,1,1,0,15,7,13,5,4,124
2024-03-29 00:10:00,7,11,0,0,0,5,3,6,2,8,0,7,0,0,0,9,6,10,8,5,87
2024-03-29 00:20:00,13,9,2,0,0,4,3,5,2,14,3,18,1,1,0,11,6,9,7,6,114
2024-03-29 00:30:00,17,8,1,0,0,3,2,4,1,24,4,21,4,6,0,14,6,13,4,5,137
2024-03-29 00:40:00,14,16,2,0,0,2,3,4,1,14,1,14,0,0,0,8,0,3,0,0,82
2024-03-29 00:50:00,29,7,0,0,0,6,4,7,0,14,0,19,0,0,0,5,3,7,3,3,107
2024-03-29 01:00:00,11,12,2,0,0,0,6,0,1,10,4,11,4,5,0,15,6,13,3,8,111
2024-03-29 01:10:00,7,5,0,0,3,3,1,3,1,10,4,12,1,1,0,7,1,9,1,1,70
2024-03-29 01:20:00,13,10,0,0,0,0,0,0,0,11,1,12,0,2,0,8,2,12,2,2,75
2024-03-29 01:30:00,2,10,1,0,0,3,2,6,0,4,2,5,0,2,0,4,5,6,4,3,59
2024-03-29 01:40:00,2,9,0,0,0,0,0,0,0,5,0,5,0,0,0,2,1,4,1,2,31
2024-03-29 01:50:00,4,1,0,0,1,4,2,5,1,4,0,4,0,0,0,2,0,2,0,0,30
2024-03-29 02:00:00,14,11,0,0,1,0,1,0,1,1,3,1,4,4,0,3,0,3,0,0,47
2024-03-29 02:10:00,3,5,0,0,0,0,1,0,0,5,1,5,1,1,0,1,2,1,0,1,27
2024-03-29 02:20:00,8,10,1,0,0,1,0,3,0,5,3,7,0,4,0,4,4,4,4,2,60
2024-03-29 02:30:00,8,2,0,0,0,0,1,0,1,11,1,10,0,0,0,6,2,9,2,2,55
2024-03-29 02:40:00,4,5,1,0,1,4,1,6,0,2,0,4,0,0,0,1,1,1,1,1,33
2024-03-29 02:50:00,5,4,0,0,0,0,1,0,1,7,2,8,0,0,0,3,1,4,1,2,39
2024-03-29 03:00:00,6,4,0,0,0,2,0,2,0,5,1,4,0,0,0,4,1,4,1,1,35
2024-03-29 03:10:00,5,5,1,0,0,2,2,2,0,6,2,7,0,0,0,5,1,5,1,1,45
2024-03-29 03:20:00,9,11,0,0,0,1,1,1,0,8,0,12,0,0,0,3,1,3,1,1,52
2024-03-29 03:30:00,4,3,0,0,0,1,2,1,0,4,1,5,1,2,0,7,2,6,3,2,44
2024-03-29 03:40:00,2,0,0,0,0,1,1,1,0,2,0,2,0,0,0,3,0,7,0,0,19
2024-03-29 03:50:00,2,2,0,0,2,2,2,2,0,5,3,5,1,2,0,3,3,5,5,3,47
2024-03-29 04:00:00,1,1,1,0,1,2,1,3,0,2,1,2,0,0,0,1,1,1,1,1,20
2024-03-29 04:10:00,2,5,0,0,0,3,1,3,2,2,1,1,0,0,0,1,0,2,0,0,23
2024-03-29 04:20:00,2,1,1,0,0,2,0,2,0,2,0,2,0,0,0,1,0,1,0,0,14
2024-03-29 04:30:00,1,4,0,0,1,1,2,2,2,1,1,1,1,2,0,4,0,5,0,0,28
2024-03-29 04:40:00,3,0,0,0,0,1,1,1,0,2,1,2,1,1,0,2,1,3,1,0,20
2024-03-29 04:50:00,1,1,0,0,1,3,1,3,0,1,0,1,0,0,0,3,2,5,3,2,27
2024-03-29 05:00:00,1,4,1,0,1,2,3,1,1,6,4,7,2,2,0,7,1,8,0,0,51
2024-03-29 05:10:00,5,5,1,0,0,2,1,2,2,5,1,6,0,0,0,2,2,2,3,2,41
2024-03-29 05:20:00,5,13,1,0,1,4,0,2,0,6,2,4,3,3,0,4,3,3,1,1,56
2024-03-29 05:30:00,4,15,4,0,1,5,2,5,1,7,0,7,0,0,0,3,0,4,0,0,58
2024-03-29 05:40:00,5,10,5,0,0,1,0,1,0,11,3,11,1,1,0,5,4,4,1,0,63
2024-03-29 05:50:00,5,3,1,0,0,3,0,4,0,13,1,10,0,2,0,4,0,5,1,0,52
2024-03-29 06:00:00,8,3,0,0,1,2,1,3,1,11,2,11,1,3,0,4,3,4,1,1,60
2024-03-29 06:10:00,11,9,2,0,0,3,3,3,1,17,4,14,0,2,0,3,2,3,2,2,81
2024-03-29 06:20:00,9,4,0,0,0,4,1,3,1,22,3,15,1,1,0,7,3,6,2,2,84
2024-03-29 06:30:00,8,4,1,0,0,2,2,2,1,14,1,11,1,1,0,4,3,3,4,3,65
2024-03-29 06:40:00,9,9,1,0,0,2,1,6,1,8,2,7,2,2,0,0,1,0,0,0,51
2024-03-29 06:50:00,6,7,0,0,0,1,1,0,0,13,2,11,0,0,0,3,2,4,2,2,54
2024-03-29 07:00:00,3,4,0,0,0,3,2,4,1,8,2,9,2,3,0,6,0,4,0,1,52
2024-03-29 07:10:00,5,3,2,0,3,1,1,2,1,6,1,6,0,1,0,4,1,6,1,1,45
2024-03-29 07:20:00,6,3,0,0,1,6,4,6,1,13,0,13,0,0,0,4,3,4,2,2,68
2024-03-29 07:30:00,6,4,2,0,1,2,2,2,0,5,2,4,1,2,0,2,5,2,1,1,44
2024-03-29 07:40:00,2,7,0,0,0,1,2,1,2,3,0,3,0,0,0,4,0,4,0,0,29
2024-03-29 07:50:00,5,7,1,0,2,8,1,6,0,15,0,12,0,0,0,8,1,10,1,1,78
2024-03-29 08:00:00,8,8,0,0,0,6,0,5,0,7,3,6,2,2,0,4,8,4,3,2,68
2024-03-29 08:10:00,8,9,4,0,3,5,0,5,0,7,3,7,1,1,0,11,1,10,1,2,78
2024-03-29 08:20:00,6,10,1,0,3,4,1,4,1,9,2,7,0,0,0,12,3,9,4,1,77
2024-03-29 08:30:00,7,7,0,0,0,6,5,7,5,19,2,19,2,2,0,7,4,8,2,2,104
2024-03-29 08:40:00,7,9,0,0,1,11,0,12,0,18,1,18,0,0,0,11,5,8,5,5,111
2024-03-29 08:50:00,10,8,0,0,2,5,3,4,3,18,1,14,0,0,0,9,5,5,4,3,94
2024-03-29 09:00:00,9,10,0,0,2,10,4,10,4,19,1,16,1,1,0,9,4,9,4,5,118
2024-03-29 09:10:00,4,12,0,0,1,10,2,12,1,27,6,17,3,4,0,5,6,5,2,2,119
2024-03-29 09:20:00,5,13,2,0,4,14,2,12,1,24,3,20,1,5,0,9,6,6,4,6,137
2024-03-29 09:30:00,11,14,2,0,0,15,4,12,4,45,1,26,1,1,0,11,1,7,1,1,157
2024-03-29 09:40:00,19,18,2,0,1,11,2,10,1,35,5,22,1,3,0,13,10,13,7,8,181
2024-03-29 09:50:00,9,16,2,0,1,8,6,8,2,26,2,18,1,2,0,14,2,11,2,2,132
2024-03-29 10:00:00,19,17,3,1,0,6,2,5,1,43,3,23,2,3,0,14,6,12,6,7,173
2024-03-29 10:10:00,13,16,1,0,1,8,3,8,2,41,5,24,0,0,0,15,7,12,7,4,167
2024-03-29 10:20:00,10,18,1,0,2,10,3,11,3,34,5,22,3,3,0,12,72,11,8,8,236
2024-03-29 10:30:00,10,15,1,0,0,11,7,8,4,41,3,23,1,3,0,7,6,9,5,5,159
2024-03-29 10:40:00,16,17,1,0,1,13,3,13,3,29,3,14,2,3,0,20,14,14,10,12,188
2024-03-29 10:50:00,16,14,1,0,1,9,2,9,2,30,3,18,1,3,0,15,12,12,8,7,163
2024-03-29 11:00:00,10,14,3,1,3,15,4,13,3,47,2,34,2,2,0,16,4,13,4,7,197
2024-03-29 11:10:00,15,17,2,0,2,11,4,11,4,51,4,27,1,1,0,20,9,18,8,8,213
2024-03-29 11:20:00,11,15,2,0,2,13,3,13,1,66,2,24,0,2,0,26,9,16,8,11,224
2024-03-29 11:30:00,22,17,6,2,1,15,9,11,5,45,3,21,2,3,0,16,7,12,8,8,213
2024-03-29 11:40:00,11,16,2,0,3,10,5,14,4,40,3,21,0,0,0,18,8,13,8,8,184
2024-03-29 11:50:00,18,21,1,0,3,4,7,5,6,65,3,34,2,2,0,18,2,12,1,3,207
2024-03-29 12:00:00,11,27,6,0,2,12,2,12,1,46,4,27,4,4,0,15,8,12,8,6,207
2024-03-29 12:10:00,9,17,0,0,6,19,3,12,3,38,3,19,3,3,0,20,4,16,8,2,185
2024-03-29 12:20:00,7,25,4,1,6,14,5,12,5,54,6,22,3,4,0,108,5,16,6,5,308
2024-03-29 12:30:00,27,26,1,0,1,10,5,8,2,47,2,26,1,1,0,28,4,17,4,4,214
2024-03-29 12:40:00,20,28,2,0,2,15,8,12,4,64,7,25,6,5,0,23,6,10,5,7,249
2024-03-29 12:50:00,32,27,2,0,3,12,2,11,1,58,6,33,5,5,0,16,12,18,9,10,262
2024-03-29 13:00:00,27,23,5,0,6,15,2,11,2,51,3,29,2,2,0,15,9,12,9,9,232
2024-03-29 13:10:00,17,17,3,1,3,16,4,15,4,49,5,30,5,5,0,18,16,9,12,10,239
2024-03-29 13:20:00,22,21,2,0,0,13,4,9,3,65,8,22,6,6,0,19,11,14,9,8,242
2024-03-29 13:30:00,20,29,4,0,2,10,8,12,6,68,5,33,2,2,0,20,9,17,9,8,264
2024-03-29 13:40:00,19,18,4,0,5,18,1,13,1,58,2,21,2,3,0,23,14,15,15,10,242
2024-03-29 13:50:00,17,15,2,1,4,13,6,12,6,43,6,23,1,1,0,20,14,16,11,8,219
2024-03-29 14:00:00,19,21,3,0,0,15,8,15,2,45,2,18,2,2,0,19,11,15,10,8,215
2024-03-29 14:10:00,25,28,1,1,1,16,4,12,3,74,2,35,1,2,0,23,14,15,11,10,278
2024-03-29 14:20:00,12,23,2,1,0,8,5,9,4,69,3,22,2,2,0,35,7,20,7,6,237
2024-03-29 14:30:00,14,22,3,0,3,12,9,13,5,59,6,20,6,5,0,26,8,14,8,9,242
2024-03-29 14:40:00,16,22,0,0,4,11,7,11,5,74,5,23,4,5,0,30,5,18,6,4,250
2024-03-29 14:50:00,41,22,3,0,2,11,6,10,2,50,6,24,7,6,0,35,6,19,3,4,257
2024-03-29 15:00:00,27,33,5,0,2,12,6,10,3,60,5,25,4,4,0,29,13,14,13,11,276
2024-03-29 15:10:00,92,26,3,0,2,13,3,12,2,50,3,20,2,3,0,25,13,14,11,13,307
2024-03-29 15:20:00,110,27,4,0,3,10,5,9,5,36,4,21,2,3,0,20,9,16,5,5,294
2024-03-29 15:30:00,94,23,2,0,2,14,6,13,3,41,3,26,2,2,0,16,9,13,7,8,284
2024-03-29 15:40:00,145,23,5,0,2,12,7,12,2,48,5,24,4,4,0,20,6,14,4,8,345
2024-03-29 15:50:00,31,28,4,0,5,19,5,15,3,48,2,24,2,1,0,21,10,21,8,8,255
2024-03-29 16:00:00,23,21,0,0,0,14,4,13,2,63,5,27,3,4,0,17,9,15,8,8,236
2024-03-29 16:10:00,50,14,2,0,1,15,9,14,4,58,7,17,6,6,0,31,6,15,5,6,266
2024-03-29 16:20:00,62,20,2,0,2,15,7,16,4,67,6,25,4,5,0,23,11,17,10,12,308
2024-03-29 16:30:00,39,23,2,0,6,16,8,10,7,56,3,24,3,3,0,24,10,13,10,9,266
2024-03-29 16:40:00,19,23,5,0,1,7,5,6,3,59,4,17,3,3,0,40,9,15,10,8,237
2024-03-29 16:50:00,18,18,4,0,0,12,7,10,3,51,7,29,6,6,0,20,12,16,11,14,244
2024-03-29 17:00:00,18,22,5,0,8,10,3,11,1,48,2,22,1,1,0,31,11,17,7,5,223
2024-03-29 17:10:00,14,23,2,0,2,14,6,14,4,43,4,26,1,3,0,21,7,16,5,6,211
2024-03-29 17:20:00,16,15,0,1,2,17,6,10,3,51,4,18,1,1,0,24,10,15,8,7,209
2024-03-29 17:30:00,17,14,0,0,3,16,6,14,6,51,5,25,4,4,0,23,11,19,8,10,236
2024-03-29 17:40:00,30,25,2,1,3,10,9,12,6,55,8,25,6,5,0,20,10,20,10,13,270
2024-03-29 17:50:00,69,19,2,0,6,20,10,11,7,50,4,39,2,2,0,29,13,20,7,6,316
2024-03-29 18:00:00,37,23,2,0,1,12,5,12,4,58,1,27,1,1,0,18,13,16,10,8,249
2024-03-29 18:10:00,30,22,2,0,2,16,6,16,4,62,5,23,4,3,0,20,11,15,10,12,263
2024-03-29 18:20:00,57,21,4,1,3,14,4,10,1,71,6,28,4,5,0,25,16,13,10,11,304
2024-03-29 18:30:00,85,19,1,0,1,12,1,12,1,85,4,28,5,5,0,29,15,15,12,11,341
2024-03-29 18:40:00,38,17,1,0,4,11,5,10,4,57,3,20,1,1,0,27,13,16,11,12,251
2024-03-29 18:50:00,44,23,6,0,3,9,7,12,7,52,2,26,2,3,0,12,7,8,7,6,236
2024-03-29 19:00:00,22,16,2,0,0,11,5,10,4,50,4,25,6,3,0,19,12,14,5,7,215
2024-03-29 19:10:00,17,12,4,0,1,11,6,10,2,46,4,24,8,5,0,25,9,11,6,6,207
2024-03-29 19:20:00,15,21,1,0,2,11,3,10,2,28,5,17,1,3,0,18,10,11,6,5,169
2024-03-29 19:30:00,30,21,11,0,3,14,4,14,2,34,7,29,4,6,0,23,6,11,9,5,233
2024-03-29 19:40:00,9,18,2,0,2,8,7,7,2,38,4,23,1,2,0,17,6,11,6,8,171
2024-03-29 19:50:00,15,17,4,0,0,12,6,13,3,50,5,27,0,1,0,19,14,14,11,12,223
2024-03-29 20:00:00,14,16,7,2,1,8,6,8,5,43,2,22,2,3,0,19,5,12,5,5,185
2024-03-29 20:10:00,19,16,3,0,2,10,5,9,2,68,7,33,6,8,0,19,11,15,5,5,243
2024-03-29 20:20:00,17,8,3,0,0,12,4,9,4,44,4,30,0,1,0,16,6,10,5,6,179
2024-03-29 20:30:00,9,14,0,1,0,12,3,18,0,33,3,18,2,4,0,27,8,10,7,6,175
2024-03-29 20:40:00,15,12,3,1,1,11,5,10,1,36,2,32,3,2,0,28,15,16,14,12,219
2024-03-29 20:50:00,21,17,6,0,2,7,6,12,3,35,5,24,2,1,0,21,7,10,5,5,189
2024-03-29 21:00:00,10,8,3,0,1,9,3,11,2,24,5,18,4,4,0,21,5,10,6,5,149
2024-03-29 21:10:00,14,15,6,0,0,15,5,12,4,47,9,27,2,3,0,19,8,13,8,5,212
2024-03-29 21:20:00,11,20,4,0,0,7,1,8,1,37,5,22,3,5,0,21,7,17,3,2,174
2024-03-29 21:30:00,15,11,4,0,0,11,2,11,1,37,4,32,1,6,0,20,10,9,12,12,198
2024-03-29 21:40:00,11,18,6,0,1,8,5,6,2,20,5,22,2,2,0,20,8,8,4,3,151
2024-03-29 21:50:00,15,23,2,0,0,8,8,11,5,35,4,31,2,4,0,13,6,11,2,3,183
2024-03-29 22:00:00,10,20,5,0,1,9,3,9,1,50,4,28,2,3,0,23,4,13,5,3,193
2024-03-29 22:10:00,19,13,3,0,0,4,4,7,1,31,9,23,1,4,0,27,13,14,10,8,191
2024-03-29 22:20:00,27,14,4,0,0,7,4,6,1,33,5,20,4,7,0,16,7,8,5,4,172
2024-03-29 22:30:00,12,16,6,0,1,8,1,10,0,31,3,24,2,2,0,12,4,13,4,6,155
2024-03-29 22:40:00,18,10,4,0,1,2,4,2,2,34,4,32,3,2,0,15,14,10,4,4,165
2024-03-29 22:50:00,22,12,1,0,0,4,5,5,1,23,4,19,3,3,0,14,7,12,9,6,150
2024-03-29 23:00:00,17,10,4,0,0,1,3,1,0,32,3,27,2,2,0,17,5,9,7,5,145
2024-03-29 23:10:00,21,8,2,0,0,2,1,3,0,20,2,19,2,0,0,14,16,8,11,13,142
2024-03-29 23:20:00,11,8,4,0,3,7,3,6,2,19,2,24,1,0,0,19,6,14,3,3,135
2024-03-29 23:30:00,13,9,1,0,0,3,2,5,0,25,2,14,4,3,0,15,2,10,2,3,113
2024-03-29 23:40:00,8,15,7,0,0,2,1,2,0,15,1,15,0,0,0,4,3,3,4,2,82
2024-03-29 23:50:00,33,11,3,0,0,3,0,3,0,15,4,19,1,1,0,8,3,8,4,2,118
2024-03-30 00:00:00,30,10,7,0,1,5,3,6,0,18,2,17,2,2,0,8,3,5,4,3,126
2024-03-30 00:10:00,7,16,8,0,0,2,2,4,0,9,1,11,1,0,0,12,1,5,3,1,83
2024-03-30 00:20:00,25,10,5,0,0,3,1,2,0,11,3,11,0,1,0,10,4,7,2,1,96
2024-03-30 00:30:00,21,8,0,0,1,3,1,2,0,9,3,9,5,5,0,2,4,2,3,4,82
2024-03-30 00:40:00,21,5,1,0,0,4,0,4,0,21,2,19,2,4,0,4,0,3,0,1,91
2024-03-30 00:50:00,13,9,2,0,1,0,3,0,3,7,2,10,0,0,0,4,2,5,2,2,65
2024-03-30 01:00:00,35,6,4,0,0,0,0,0,0,15,3,15,0,1,0,21,2,3,3,3,111
2024-03-30 01:10:00,8,6,1,0,0,0,1,0,0,13,0,13,1,0,0,2,3,2,3,3,56
2024-03-30 01:20:00,6,6,3,0,1,2,2,1,2,7,1,11,1,0,0,5,4,7,7,3,69
2024-03-30 01:30:00,12,3,3,0,0,1,2,1,0,9,2,12,2,0,0,3,1,3,1,2,57
2024-03-30 01:40:00,5,4,3,0,2,6,5,9,2,3,3,4,0,0,0,13,3,11,4,1,78
2024-03-30 01:50:00,24,4,2,0,0,2,2,3,1,7,2,6,1,0,0,4,3,5,4,3,73
2024-03-30 02:00:00,22,2,0,0,0,0,2,0,0,6,3,6,2,2,0,1,2,1,0,0,49
2024-03-30 02:10:00,29,2,0,0,2,3,2,5,0,5,0,7,0,0,0,11,1,10,1,1,79
2024-03-30 02:20:00,16,3,1,0,2,0,0,0,0,2,4,2,0,0,0,4,3,3,5,1,46
2024-03-30 02:30:00,3,4,3,0,0,2,1,2,0,4,0,3,1,0,0,3,1,3,2,1,33
2024-03-30 02:40:00,3,8,2,0,0,2,0,2,0,9,1,10,1,1,0,5,0,3,0,0,47
2024-03-30 02:50:00,0,7,2,0,0,2,2,2,1,6,0,8,0,0,0,1,1,1,1,2,36
2024-03-30 03:00:00,3,5,2,0,0,1,2,2,1,6,0,5,1,0,0,2,0,2,0,0,32
2024-03-30 03:10:00,1,3,1,0,0,2,1,2,1,6,1,5,0,0,0,3,1,3,0,0,30
2024-03-30 03:20:00,2,1,1,0,0,2,3,0,1,4,1,4,3,0,0,5,1,4,1,1,34
2024-03-30 03:30:00,2,2,2,0,0,3,2,1,2,4,1,4,1,0,0,1,0,1,0,0,26
2024-03-30 03:40:00,5,1,0,0,1,1,1,1,0,5,0,5,1,0,0,4,0,5,0,1,31
2024-03-30 03:50:00,2,2,1,0,0,1,0,1,0,4,2,4,1,3,0,7,0,7,0,0,35
2024-03-30 04:00:00,2,3,2,0,0,2,1,2,0,2,0,2,0,0,0,2,0,2,0,0,20
2024-03-30 04:10:00,3,3,3,0,0,1,0,1,0,7,0,8,0,0,0,1,1,1,0,0,29
2024-03-30 04:20:00,2,2,2,0,0,3,0,3,0,2,1,2,1,0,0,0,0,0,0,0,18
2024-03-30 04:30:00,4,2,1,0,0,0,1,0,0,3,0,3,0,0,0,2,0,2,0,0,18
2024-03-30 04:40:00,2,8,3,0,0,0,0,0,0,3,4,4,2,3,0,6,4,7,0,0,46
2024-03-30 04:50:00,1,8,5,0,3,6,0,6,0,2,0,1,0,0,0,2,0,2,0,2,38
2024-03-30 05:00:00,4,3,1,0,5,3,4,5,2,6,3,6,2,4,0,3,4,3,0,0,58
2024-03-30 05:10:00,5,6,2,0,0,3,0,3,0,6,1,5,1,2,0,3,1,3,1,2,44
2024-03-30 05:20:00,3,11,0,0,0,5,3,5,2,8,3,8,1,0,0,6,0,6,1,0,62
2024-03-30 05:30:00,9,10,4,0,1,1,2,1,2,11,3,8,1,2,0,5,4,5,2,0,71
2024-03-30 05:40:00,7,12,1,0,0,5,0,5,0,14,3,13,1,3,0,2,3,2,1,2,74
2024-03-30 05:50:00,9,11,1,0,0,2,2,1,1,10,1,10,0,0,0,5,4,8,2,2,69
