datetime,D1Z,D2Z,D3Z,D4Z,D5Z,D6Z,V21Z,V22Z,V51Z,V52Z,V81Z,V82Z,V211Z,V212Z,V811Z,V812Z,V1111Z,V1112Z,Total
2024-03-30 00:00:00,2,7,5,7,0,1,4,5,4,6,4,2,3,6,4,8,0,0,68
2024-03-30 00:10:00,4,4,6,4,3,5,4,3,6,3,1,4,3,3,8,10,0,0,71
2024-03-30 00:20:00,8,3,8,3,1,4,4,6,3,5,4,1,2,5,8,5,0,0,70
2024-03-30 00:30:00,4,3,4,2,2,7,4,6,4,6,7,2,4,6,1,3,0,0,65
2024-03-30 00:40:00,3,7,5,4,1,3,0,4,0,4,5,1,0,4,13,10,0,0,64
2024-03-30 00:50:00,8,10,10,7,0,2,3,3,3,2,4,6,4,1,10,10,0,0,83
2024-03-30 01:00:00,8,12,13,9,0,2,4,0,3,2,1,2,3,1,15,9,0,0,84
2024-03-30 01:10:00,6,3,6,2,1,2,2,4,2,3,4,1,2,4,3,0,0,0,45
2024-03-30 01:20:00,7,4,7,4,0,3,7,1,5,1,3,2,5,1,6,7,0,0,63
2024-03-30 01:30:00,5,4,5,3,0,4,2,6,2,7,4,0,3,5,6,15,0,0,71
2024-03-30 01:40:00,3,0,2,1,0,1,2,4,2,5,1,0,2,4,1,2,0,0,30
2024-03-30 01:50:00,1,2,1,2,0,3,2,1,2,1,1,2,3,1,0,1,0,0,23
2024-03-30 02:00:00,2,4,1,4,0,1,1,3,1,5,6,4,1,4,1,2,0,0,40
2024-03-30 02:10:00,2,3,2,4,0,1,1,2,2,2,2,4,1,2,0,0,0,0,28
2024-03-30 02:20:00,1,0,1,0,0,3,0,0,0,0,2,0,1,0,1,1,0,0,10
2024-03-30 02:30:00,0,0,0,0,1,3,3,0,3,0,0,0,2,0,0,0,0,0,12
2024-03-30 02:40:00,3,1,5,2,0,0,1,3,1,4,7,2,1,4,2,4,0,0,40
2024-03-30 02:50:00,2,1,2,1,0,2,0,3,0,3,1,0,0,2,1,0,0,0,18
2024-03-30 03:00:00,0,3,1,2,0,0,5,4,3,3,1,1,3,3,2,2,0,0,33
2024-03-30 03:10:00,3,5,4,1,1,2,3,0,4,0,6,1,2,1,4,4,0,0,41
2024-03-30 03:20:00,0,0,0,0,1,2,0,3,0,4,0,0,0,4,1,3,0,0,18
2024-03-30 03:30:00,0,1,0,2,0,3,1,3,1,2,1,2,1,2,0,2,0,0,21
2024-03-30 03:40:00,2,1,2,1,0,4,3,0,2,0,1,0,2,1,2,6,0,0,27
2024-03-30 03:50:00,0,1,0,1,0,1,0,2,0,2,1,2,0,2,1,2,0,0,15
2024-03-30 04:00:00,0,2,0,2,0,1,4,1,3,2,3,2,3,3,1,3,0,0,30
2024-03-30 04:10:00,1,4,1,4,0,2,0,0,1,0,1,3,1,0,1,3,0,0,22
2024-03-30 04:20:00,0,0,0,0,0,1,0,2,0,2,2,0,0,1,0,0,0,0,8
2024-03-30 04:30:00,1,1,1,1,0,2,2,5,2,3,2,1,2,4,0,0,0,0,27
2024-03-30 04:40:00,1,4,2,3,0,0,2,2,2,1,3,2,3,1,1,1,0,0,28
2024-03-30 04:50:00,0,2,0,3,0,0,8,1,7,1,2,2,6,1,1,3,0,0,37
2024-03-30 05:00:00,0,1,1,1,0,0,5,5,4,4,0,0,4,4,1,0,0,0,30
2024-03-30 05:10:00,1,2,1,3,0,0,6,3,8,7,4,2,6,5,1,1,0,0,50
2024-03-30 05:20:00,3,7,2,6,0,3,3,4,2,3,4,6,4,3,2,8,0,0,60
2024-03-30 05:30:00,1,2,2,2,1,1,6,7,7,8,3,0,4,6,2,0,0,0,52
2024-03-30 05:40:00,1,2,1,2,0,1,9,11,10,14,4,3,9,13,0,0,0,0,80
2024-03-30 05:50:00,6,6,6,8,0,2,4,7,6,8,4,7,6,6,2,1,0,0,79
2024-03-30 06:00:00,2,3,3,2,1,2,5,5,5,5,2,3,4,4,2,1,0,0,49
2024-03-30 06:10:00,0,1,0,1,0,3,5,7,5,7,3,1,7,7,2,1,0,0,50
2024-03-30 06:20:00,3,4,5,4,1,1,5,6,8,8,3,1,5,7,2,3,0,0,66
2024-03-30 06:30:00,3,1,3,1,1,7,9,5,8,5,3,1,7,7,2,5,0,0,68
2024-03-30 06:40:00,4,5,4,7,0,8,3,8,4,9,5,5,4,7,0,1,0,0,74
2024-03-30 06:50:00,4,7,5,8,2,5,11,8,9,11,2,7,7,9,3,0,0,0,98
2024-03-30 07:00:00,3,7,4,3,0,2,7,4,7,6,3,2,8,4,3,1,0,0,64
2024-03-30 07:10:00,6,2,6,2,2,3,5,7,5,8,6,1,3,5,3,1,0,0,65
2024-03-30 07:20:00,6,5,6,6,1,7,11,11,17,13,4,6,15,12,8,4,0,0,132
2024-03-30 07:30:00,6,2,6,4,1,3,4,11,4,10,4,4,3,10,2,1,0,0,75
2024-03-30 07:40:00,8,7,7,5,0,6,7,8,8,11,6,3,7,7,2,4,0,0,96
2024-03-30 07:50:00,4,2,4,3,0,1,13,10,11,12,5,3,10,10,1,2,0,0,91
2024-03-30 08:00:00,5,16,4,9,1,7,12,11,11,10,25,5,8,10,2,5,0,0,141
2024-03-30 08:10:00,2,6,2,5,1,6,7,9,8,11,5,6,8,10,1,2,0,0,89
2024-03-30 08:20:00,3,7,3,7,1,7,8,11,10,16,3,8,7,10,2,5,0,0,108
2024-03-30 08:30:00,6,16,8,16,0,9,8,8,11,14,6,10,8,12,3,1,0,0,136
2024-03-30 08:40:00,6,10,6,9,0,8,15,17,13,26,12,9,8,17,1,2,0,0,159
2024-03-30 08:50:00,8,13,8,10,0,6,12,14,17,26,10,7,14,21,2,4,0,0,172
2024-03-30 09:00:00,7,9,7,9,0,15,14,12,17,18,6,32,15,11,3,2,1,0,178
2024-03-30 09:10:00,8,13,11,14,2,9,11,14,15,19,11,9,11,14,5,4,0,0,170
2024-03-30 09:20:00,7,10,7,10,0,12,15,22,20,36,10,12,16,27,1,5,0,0,210
2024-03-30 09:30:00,9,15,15,14,0,13,12,17,19,26,13,8,14,19,4,1,0,0,199
2024-03-30 09:40:00,11,17,14,21,0,12,14,18,21,30,17,14,16,27,4,3,0,0,239
2024-03-30 09:50:00,8,17,11,17,1,16,24,19,32,32,13,13,25,25,8,9,1,0,271
2024-03-30 10:00:00,12,21,19,27,1,18,17,25,21,30,12,19,17,25,7,6,1,0,278
2024-03-30 10:10:00,11,20,12,22,1,17,18,25,26,40,16,20,19,29,2,6,1,0,285
2024-03-30 10:20:00,22,15,21,18,5,18,19,26,32,36,16,13,17,21,9,8,0,0,296
2024-03-30 10:30:00,15,23,18,23,2,9,26,23,37,36,16,16,27,23,5,4,0,0,303
2024-03-30 10:40:00,17,19,24,21,0,19,27,28,38,50,18,14,24,35,7,4,1,0,346
2024-03-30 10:50:00,19,23,26,25,1,13,21,25,37,38,17,16,25,28,8,5,1,0,328
2024-03-30 11:00:00,15,18,18,23,0,16,24,30,25,48,15,15,20,35,7,10,2,0,321
2024-03-30 11:10:00,19,20,25,26,2,18,18,18,33,46,18,16,21,27,13,7,0,0,327
2024-03-30 11:20:00,17,25,25,30,1,18,25,18,33,37,18,18,21,25,6,8,1,0,326
2024-03-30 11:30:00,20,22,25,24,3,16,26,38,34,56,18,22,21,34,6,8,1,0,374
2024-03-30 11:40:00,18,20,23,21,1,23,24,25,35,38,19,16,32,25,4,10,1,0,335
2024-03-30 11:50:00,18,19,20,20,3,19,21,34,42,52,21,18,25,32,7,6,1,0,358
2024-03-30 12:00:00,16,24,20,26,2,20,25,25,31,38,18,15,20,25,8,5,0,0,318
2024-03-30 12:10:00,16,24,18,31,0,19,27,24,33,53,23,19,29,29,6,5,0,0,356
2024-03-30 12:20:00,18,22,23,27,1,31,20,27,26,39,21,18,25,31,6,11,0,0,346
2024-03-30 12:30:00,14,28,17,32,1,25,21,21,38,46,14,22,26,28,7,10,3,0,353
2024-03-30 12:40:00,16,30,21,29,1,27,22,32,32,45,15,18,22,31,8,6,4,0,359
2024-03-30 12:50:00,18,31,20,39,0,18,29,30,39,47,18,24,25,31,7,5,0,0,381
2024-03-30 13:00:00,23,26,29,32,6,16,16,30,22,41,18,20,17,29,10,10,1,0,346
2024-03-30 13:10:00,27,31,34,42,2,18,20,31,27,44,20,22,18,32,9,8,0,0,385
2024-03-30 13:20:00,13,18,16,17,2,24,29,28,32,41,17,14,28,33,5,4,1,0,322
2024-03-30 13:30:00,22,25,30,28,1,18,21,21,32,41,18,20,24,26,6,6,0,0,339
2024-03-30 13:40:00,21,23,27,30,2,16,31,26,39,50,22,20,28,31,6,7,2,0,381
2024-03-30 13:50:00,20,20,23,23,2,13,24,25,25,40,19,18,18,32,8,7,0,0,317
2024-03-30 14:00:00,18,23,25,32,2,28,32,25,37,36,18,19,30,24,6,8,0,0,363
2024-03-30 14:10:00,24,27,35,34,2,23,27,31,39,44,22,20,23,28,10,11,1,0,401
2024-03-30 14:20:00,28,26,35,29,5,30,19,27,35,40,24,20,22,27,9,11,0,0,387
2024-03-30 14:30:00,19,27,27,37,2,37,26,22,31,39,16,22,26,25,12,11,0,0,379
2024-03-30 14:40:00,22,21,23,23,0,20,19,29,26,38,20,19,21,31,4,5,1,0,322
2024-03-30 14:50:00,21,21,23,26,1,18,23,29,35,50,20,18,25,29,8,8,0,0,355
2024-03-30 15:00:00,22,26,29,24,4,26,24,27,36,33,14,16,22,27,15,17,1,0,363
2024-03-30 15:10:00,21,23,28,25,1,13,26,26,39,43,20,18,28,31,8,6,0,0,356
2024-03-30 15:20:00,17,28,24,30,3,20,32,27,38,36,22,20,27,25,10,5,0,0,364
2024-03-30 15:30:00,19,26,23,28,2,20,22,23,32,37,21,19,18,26,7,12,1,0,336
2024-03-30 15:40:00,20,22,26,21,2,15,29,27,34,48,16,18,29,30,14,11,3,0,365
2024-03-30 15:50:00,23,20,30,24,4,27,23,23,25,39,18,13,19,25,10,13,1,0,337
2024-03-30 16:00:00,22,20,27,19,2,22,20,21,25,30,13,14,16,28,11,11,0,0,301
2024-03-30 16:10:00,24,23,27,27,1,15,16,22,21,29,18,19,17,19,8,12,0,0,298
2024-03-30 16:20:00,19,20,24,21,4,20,22,18,32,31,20,18,19,24,10,8,1,0,311
2024-03-30 16:30:00,16,23,22,26,2,18,18,21,26,37,18,19,19,20,11,7,1,0,304
2024-03-30 16:40:00,12,20,17,24,3,18,23,25,30,34,19,14,20,23,7,8,1,0,298
2024-03-30 16:50:00,15,20,19,22,3,20,21,24,33,39,16,17,23,26,7,10,2,0,317
2024-03-30 17:00:00,17,23,26,25,2,25,22,19,28,33,18,16,19,24,15,13,1,0,326
2024-03-30 17:10:00,20,19,23,23,4,20,21,26,31,41,14,16,21,33,7,7,0,0,326
2024-03-30 17:20:00,15,17,21,21,2,17,20,14,28,24,22,14,17,19,4,11,0,0,266
2024-03-30 17:30:00,20,12,22,15,2,17,22,23,32,36,16,11,22,27,10,7,0,0,294
2024-03-30 17:40:00,18,23,24,28,3,9,21,22,23,31,20,20,20,21,8,7,1,0,299
2024-03-30 17:50:00,15,14,18,19,2,16,17,18,19,24,18,11,15,13,10,10,0,0,239
2024-03-30 18:00:00,19,23,27,24,0,16,22,24,34,30,19,17,22,22,6,6,0,0,311
2024-03-30 18:10:00,14,21,16,25,5,21,12,19,14,26,17,20,18,17,6,5,0,0,256
2024-03-30 18:20:00,15,26,21,30,2,13,22,28,28,31,13,18,21,27,8,12,0,0,315
2024-03-30 18:30:00,15,19,22,22,1,15,23,22,31,30,20,12,21,21,11,8,3,0,296
2024-03-30 18:40:00,14,31,21,35,1,16,15,16,19,19,15,21,17,19,9,8,0,0,276
2024-03-30 18:50:00,19,18,20,19,0,24,16,15,23,24,21,16,18,16,7,8,0,0,264
2024-03-30 19:00:00,18,20,19,20,0,14,8,13,14,20,13,17,11,20,4,6,0,0,217
2024-03-30 19:10:00,14,18,19,27,0,5,14,17,20,26,15,15,14,16,20,20,2,0,262
2024-03-30 19:20:00,22,19,24,22,1,17,14,17,20,23,24,15,17,14,11,26,0,0,286
2024-03-30 19:30:00,13,15,19,14,0,12,17,18,20,30,21,9,15,19,13,7,0,0,242
2024-03-30 19:40:00,11,12,15,14,0,12,9,15,13,19,15,12,13,12,4,3,0,0,179
2024-03-30 19:50:00,2,12,4,13,0,9,14,12,17,22,13,15,16,14,6,13,1,0,183
2024-03-30 20:00:00,13,17,19,16,0,14,20,19,30,24,17,13,15,16,14,7,0,0,254
2024-03-30 20:10:00,15,11,18,15,0,17,15,10,36,30,18,11,20,20,6,8,0,0,250
2024-03-30 20:20:00,13,12,15,16,0,12,22,17,31,32,16,13,19,21,23,23,4,0,289
2024-03-30 20:30:00,9,16,14,17,0,18,16,14,25,20,21,15,19,15,13,15,2,0,249
2024-03-30 20:40:00,4,11,5,11,1,8,12,12,14,20,16,8,13,13,4,11,0,0,163
2024-03-30 20:50:00,11,10,12,11,0,6,11,18,15,19,15,10,11,15,8,12,0,0,184
2024-03-30 21:00:00,6,9,9,10,1,7,13,20,17,25,11,6,14,18,8,7,0,0,181
2024-03-30 21:10:00,7,9,11,9,0,13,17,17,12,18,13,7,7,15,7,8,1,0,171
2024-03-30 21:20:00,13,11,14,10,0,13,6,10,8,12,11,7,6,12,6,18,0,0,157
2024-03-30 21:30:00,11,11,13,12,0,10,12,15,10,16,16,13,10,13,17,24,0,0,203
2024-03-30 21:40:00,14,9,19,11,0,15,10,9,14,11,17,7,11,9,10,15,0,0,181
2024-03-30 21:50:00,13,24,18,24,0,8,9,15,9,24,20,24,8,18,9,16,0,0,239
2024-03-30 22:00:00,21,19,26,20,0,14,12,18,15,24,20,14,9,16,19,18,0,0,265
2024-03-30 22:10:00,12,15,19,15,0,9,18,16,15,23,18,11,11,19,24,18,0,0,243
2024-03-30 22:20:00,15,15,15,9,1,12,8,16,12,17,25,13,12,14,9,10,0,0,203
2024-03-30 22:30:00,9,14,11,11,0,11,8,8,8,10,12,11,9,10,11,15,0,0,158
2024-03-30 22:40:00,9,10,13,12,0,4,10,13,11,14,15,12,8,12,3,7,0,0,153
2024-03-30 22:50:00,12,9,12,12,1,7,12,9,12,12,14,8,8,10,15,2,0,0,155
2024-03-30 23:00:00,12,8,16,10,0,13,7,10,5,8,11,8,5,9,11,7,0,0,140
2024-03-30 23:10:00,11,15,17,11,0,8,6,9,6,9,9,9,7,6,15,23,0,0,161
2024-03-30 23:20:00,8,6,10,5,0,9,13,12,10,18,9,3,9,10,10,16,0,0,148
2024-03-30 23:30:00,6,6,10,7,0,5,5,6,5,4,4,4,7,3,12,24,0,0,108
2024-03-30 23:40:00,6,10,9,11,0,12,6,8,5,7,11,10,4,4,10,13,0,0,126
2024-03-30 23:50:00,4,9,3,6,0,8,5,11,3,13,0,3,2,12,5,18,0,0,102
2024-03-31 00:00:00,10,5,11,4,0,5,6,4,5,7,8,3,6,9,5,12,0,0,100
2024-03-31 00:10:00,4,6,6,7,0,2,6,8,6,6,4,4,6,6,9,8,0,0,88
2024-03-31 00:20:00,9,5,9,5,0,2,6,10,4,9,7,5,6,9,7,19,0,0,112
2024-03-31 00:30:00,1,6,2,7,0,2,5,6,5,8,4,5,4,4,4,7,0,0,70
2024-03-31 00:40:00,18,14,24,16,0,3,5,1,5,2,13,12,4,3,18,11,0,0,149
2024-03-31 00:50:00,15,14,20,14,0,8,2,12,1,5,10,10,1,5,19,25,0,0,161
2024-03-31 01:00:00,6,0,6,0,1,4,2,9,1,6,2,3,2,8,13,10,0,0,73
2024-03-31 01:10:00,2,3,3,6,0,2,8,8,9,9,3,2,7,7,0,0,0,0,69
2024-03-31 01:20:00,4,2,4,2,0,3,5,6,6,6,5,0,5,5,6,10,0,0,69
2024-03-31 01:30:00,2,3,3,2,0,2,6,6,4,6,2,1,5,6,2,1,0,0,51
2024-03-31 01:40:00,5,4,3,3,0,5,4,7,1,7,0,3,1,5,4,3,0,0,55
2024-03-31 01:50:00,3,3,2,2,0,4,5,6,5,8,3,2,4,7,1,2,0,0,57
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 04:00:00,6,3,5,3,2,2,3,6,1,4,4,1,3,4,5,8,0,0,60
2024-03-31 04:10:00,2,2,2,2,2,4,3,3,3,3,2,1,3,3,3,2,0,0,40
2024-03-31 04:20:00,2,3,2,3,0,1,1,7,1,4,2,2,1,4,2,4,0,0,39
2024-03-31 04:30:00,2,4,1,5,0,2,3,6,3,5,4,3,4,5,0,0,0,0,47
2024-03-31 04:40:00,3,0,3,3,0,1,1,2,1,2,5,0,1,0,0,0,0,0,22
2024-03-31 04:50:00,2,1,2,1,0,1,4,6,4,5,2,0,4,6,1,2,0,0,41
2024-03-31 05:00:00,3,2,2,2,0,4,3,4,3,5,1,2,5,5,3,3,0,0,47
2024-03-31 05:10:00,0,1,0,1,0,0,8,4,6,2,0,1,5,1,3,1,0,0,33
2024-03-31 05:20:00,2,4,2,4,0,4,9,6,8,7,1,3,6,6,1,1,0,0,64
2024-03-31 05:30:00,3,3,1,3,0,7,10,7,11,6,4,3,6,5,1,2,0,0,72
2024-03-31 05:40:00,2,3,2,3,2,13,8,9,6,11,5,1,6,5,3,3,0,0,82
2024-03-31 05:50:00,4,5,4,5,0,0,4,11,4,9,5,4,5,8,3,3,0,0,74
2024-03-31 06:00:00,6,6,7,9,1,2,3,6,3,4,5,7,2,4,4,6,0,0,75
2024-03-31 06:10:00,5,6,5,6,2,4,10,3,6,3,5,5,5,3,5,7,0,0,80
2024-03-31 06:20:00,1,5,2,5,0,3,6,4,6,5,2,3,6,5,2,1,0,0,56
2024-03-31 06:30:00,2,1,2,1,3,3,3,7,4,6,3,2,3,6,1,3,0,0,50
2024-03-31 06:40:00,5,5,6,4,4,8,3,4,2,4,3,3,2,3,3,2,0,0,61
2024-03-31 06:50:00,4,3,4,4,2,4,1,2,2,2,8,4,2,3,2,1,0,0,48
2024-03-31 07:00:00,4,3,4,2,0,0,0,0,0,0,2,2,0,1,5,3,0,0,26
2024-03-31 07:10:00,4,2,4,3,1,3,2,1,2,2,3,2,2,1,2,0,0,0,34
2024-03-31 07:20:00,1,5,1,6,0,3,3,3,3,3,4,5,3,2,1,2,0,0,45
2024-03-31 07:30:00,2,2,2,2,1,2,3,2,3,2,1,1,3,1,1,6,0,0,34
2024-03-31 07:40:00,3,3,2,2,0,3,4,1,4,1,1,4,4,1,1,0,0,0,34
2024-03-31 07:50:00,3,6,3,5,2,2,7,2,7,2,5,3,7,3,1,0,0,0,58
2024-03-31 08:00:00,1,3,2,3,0,1,1,2,2,3,3,2,3,2,1,1,0,0,30
2024-03-31 08:10:00,1,0,1,0,0,3,2,4,2,3,0,0,2,3,2,3,0,0,26
2024-03-31 08:20:00,2,7,2,2,0,5,1,2,1,2,1,2,1,2,1,3,0,0,34
2024-03-31 08:30:00,3,2,3,3,0,5,3,4,3,3,2,2,4,1,2,3,0,0,43
2024-03-31 08:40:00,6,2,5,1,1,7,2,1,2,1,4,1,1,2,1,0,0,0,37
2024-03-31 08:50:00,5,2,5,4,1,8,9,4,8,6,4,3,8,4,1,1,0,0,73
2024-03-31 09:00:00,6,8,6,7,0,6,6,7,6,6,4,6,6,7,4,4,0,0,89
2024-03-31 09:10:00,2,7,4,5,0,5,7,10,7,13,3,2,6,13,4,3,0,0,91
2024-03-31 09:20:00,5,7,7,6,0,3,11,11,14,12,6,6,9,8,2,3,0,0,110
2024-03-31 09:30:00,4,7,4,7,1,7,5,11,6,13,7,6,7,14,0,1,0,0,100
2024-03-31 09:40:00,9,9,11,10,3,5,5,12,6,12,8,8,6,12,4,4,0,0,124
2024-03-31 09:50:00,4,13,5,12,0,7,10,10,10,13,6,11,10,11,3,5,0,0,130
2024-03-31 10:00:00,9,15,9,9,0,5,8,11,12,11,9,6,9,8,7,5,0,0,133
2024-03-31 10:10:00,6,5,6,7,2,6,10,13,14,14,6,6,17,11,2,2,0,0,127
2024-03-31 10:20:00,6,8,8,8,0,11,13,11,19,17,8,6,16,13,3,2,0,0,149
2024-03-31 10:30:00,14,8,7,8,2,13,12,13,17,18,8,6,14,17,1,2,0,0,160
2024-03-31 10:40:00,10,12,14,12,2,19,15,16,21,21,37,7,17,20,5,11,0,0,239
2024-03-31 10:50:00,9,12,11,13,0,11,15,16,16,18,14,15,15,13,1,0,0,0,179
2024-03-31 11:00:00,8,7,8,9,4,10,10,14,11,15,7,8,12,12,1,5,1,0,142
2024-03-31 11:10:00,5,10,7,10,1,13,9,12,16,15,34,6,13,15,2,6,0,0,174
2024-03-31 11:20:00,8,12,12,11,1,18,11,10,11,9,9,9,10,10,6,5,0,0,152
2024-03-31 11:30:00,11,11,12,13,2,12,12,13,14,17,12,11,14,13,5,2,0,0,174
2024-03-31 11:40:00,14,17,18,15,0,18,16,17,20,22,9,11,13,18,6,8,0,0,222
2024-03-31 11:50:00,20,19,25,21,1,17,13,8,15,12,19,16,15,14,8,7,0,0,230
2024-03-31 12:00:00,8,18,13,18,2,14,12,14,13,20,11,13,11,15,6,5,0,0,193
2024-03-31 12:10:00,22,9,14,13,3,13,13,14,18,21,15,8,14,14,6,2,0,0,199
2024-03-31 12:20:00,15,10,16,14,1,13,9,14,13,23,13,8,10,17,3,3,0,0,182
2024-03-31 12:30:00,13,13,15,15,4,13,15,16,18,21,13,13,13,16,11,12,1,0,222
2024-03-31 12:40:00,14,18,18,18,2,16,12,13,18,16,13,10,15,13,7,9,1,0,213
2024-03-31 12:50:00,14,9,18,11,0,15,11,16,17,18,13,6,14,14,7,4,0,0,187
2024-03-31 13:00:00,11,16,14,18,1,10,16,14,18,103,13,14,13,19,8,6,1,0,295
2024-03-31 13:10:00,8,9,8,10,2,16,15,12,17,17,8,9,14,13,0,2,1,0,161
2024-03-31 13:20:00,14,17,17,17,5,11,18,15,23,21,22,17,17,19,5,6,1,0,245
2024-03-31 13:30:00,10,12,14,15,1,12,12,11,15,15,13,8,13,13,7,7,3,0,181
2024-03-31 13:40:00,11,12,13,14,2,17,13,11,13,14,13,11,13,13,5,4,2,0,181
2024-03-31 13:50:00,14,20,19,18,1,8,15,9,19,12,32,14,15,12,9,5,1,0,223
2024-03-31 14:00:00,18,15,23,19,2,15,13,14,15,25,19,11,10,15,8,5,0,0,227
2024-03-31 14:10:00,15,14,17,16,2,15,11,8,19,14,13,11,15,12,8,9,0,0,199
2024-03-31 14:20:00,16,15,18,16,1,18,15,20,24,26,17,10,21,20,4,6,0,0,247
2024-03-31 14:30:00,13,19,17,19,5,22,16,14,22,24,13,15,18,15,5,6,1,0,244
2024-03-31 14:40:00,11,20,16,21,1,18,13,14,17,18,10,13,13,11,12,9,0,0,217
2024-03-31 14:50:00,14,20,24,29,2,18,16,17,25,22,11,14,17,9,9,6,1,0,254
2024-03-31 15:00:00,12,14,20,14,3,14,15,13,25,18,9,8,20,13,7,8,1,0,214
2024-03-31 15:10:00,14,15,18,20,2,16,16,17,27,26,11,12,20,18,9,7,2,0,250
2024-03-31 15:20:00,13,14,17,15,1,19,12,12,16,17,10,8,14,13,7,7,0,0,195
2024-03-31 15:30:00,18,6,18,10,2,11,17,16,22,21,17,6,13,13,6,5,0,0,201
2024-03-31 15:40:00,7,15,11,14,1,14,14,14,17,28,11,10,16,17,4,2,0,0,195
2024-03-31 15:50:00,15,14,18,18,1,16,16,13,18,18,19,12,15,14,7,9,2,0,225
2024-03-31 16:00:00,13,14,17,13,3,17,12,16,14,22,11,8,13,18,9,8,1,0,209
2024-03-31 16:10:00,8,16,13,15,5,19,13,12,13,17,10,9,14,11,6,5,0,0,186
2024-03-31 16:20:00,9,9,11,8,1,16,14,19,21,21,9,6,17,17,4,1,0,0,183
2024-03-31 16:30:00,20,11,20,12,1,16,14,14,22,24,15,10,14,18,11,9,0,0,231
2024-03-31 16:40:00,10,12,12,14,2,16,16,17,16,20,8,10,17,18,8,4,1,0,201
2024-03-31 16:50:00,13,16,15,19,4,12,13,16,22,22,11,14,15,17,4,2,1,0,216
2024-03-31 17:00:00,15,16,20,18,0,13,15,18,18,19,11,13,15,13,6,4,1,0,215
2024-03-31 17:10:00,13,19,17,23,1,12,13,15,17,21,13,16,12,15,10,13,0,0,230
2024-03-31 17:20:00,16,15,20,14,5,10,10,12,18,19,14,7,19,14,4,3,0,0,200
2024-03-31 17:30:00,9,11,7,11,3,25,20,18,33,27,9,9,22,19,3,8,1,0,235
2024-03-31 17:40:00,17,11,25,16,4,17,14,15,19,30,18,8,15,23,12,13,0,0,257
2024-03-31 17:50:00,10,15,12,17,1,19,17,18,23,23,11,12,15,15,3,5,2,0,218
2024-03-31 18:00:00,13,10,16,12,1,22,13,20,26,25,13,8,14,20,9,6,3,0,231
2024-03-31 18:10:00,9,12,13,12,1,14,14,13,21,23,8,11,14,15,8,8,1,0,197
2024-03-31 18:20:00,7,10,7,14,0,18,17,18,19,27,14,9,17,19,2,6,0,0,204
2024-03-31 18:30:00,8,15,14,14,4,15,15,17,18,17,6,9,13,15,10,5,1,0,196
2024-03-31 18:40:00,15,15,18,19,3,15,16,8,25,19,13,10,19,11,7,5,1,0,219
2024-03-31 18:50:00,13,14,14,14,2,10,18,12,19,21,12,8,18,18,7,10,0,0,210
2024-03-31 19:00:00,10,17,16,16,1,14,12,15,23,22,9,8,17,14,15,13,1,0,223
2024-03-31 19:10:00,14,20,23,21,3,15,12,14,18,19,10,14,14,17,4,11,0,0,229
2024-03-31 19:20:00,17,18,22,22,4,15,11,15,18,26,10,13,19,17,13,11,1,0,252
2024-03-31 19:30:00,16,15,19,16,2,12,21,19,26,21,14,8,19,16,8,9,1,0,242
2024-03-31 19:40:00,14,8,19,9,0,12,14,13,22,19,12,7,19,17,6,7,3,0,201
2024-03-31 19:50:00,11,17,17,18,1,15,15,14,22,18,13,10,12,14,6,4,0,0,207
2024-03-31 20:00:00,13,16,16,11,1,12,13,15,17,17,16,8,13,8,8,8,1,0,193
2024-03-31 20:10:00,16,15,21,21,1,8,10,8,14,10,17,16,11,7,8,14,0,0,197
2024-03-31 20:20:00,9,18,11,18,0,11,14,20,15,13,20,13,10,9,6,10,0,0,197
2024-03-31 20:30:00,8,14,12,12,0,11,15,10,22,23,10,7,15,17,12,6,0,0,194
2024-03-31 20:40:00,8,10,11,10,0,16,15,12,14,14,15,11,9,13,12,11,4,0,185
2024-03-31 20:50:00,8,5,10,5,0,15,11,8,16,18,13,6,14,11,2,0,0,0,142
2024-03-31 21:00:00,7,10,7,10,0,11,26,18,31,19,10,14,16,17,5,10,1,0,212
2024-03-31 21:10:00,12,12,16,10,0,18,25,23,26,25,18,8,14,19,10,20,0,0,256
