datetime,D21Z,V22Z,D51Z,V52Z,V53Z,D81Z,V82Z,D111Z,V112Z,V113Z,Total
2024-03-29 10:20:00,5,4,49,32,0,2,2,54,26,9,183
2024-03-29 10:30:00,3,1,39,24,3,4,5,45,24,4,152
2024-03-29 10:40:00,3,0,40,29,3,1,3,47,28,5,159
2024-03-29 10:50:00,2,3,42,32,1,2,25,48,26,5,186
2024-03-29 11:00:00,2,1,43,25,2,4,25,44,26,6,178
2024-03-29 11:10:00,6,5,56,36,1,3,15,61,31,5,219
2024-03-29 11:20:00,7,5,52,35,3,5,29,49,26,1,212
2024-03-29 11:30:00,6,9,44,35,3,1,8,56,28,5,195
2024-03-29 11:40:00,7,4,59,38,3,5,35,55,27,10,243
2024-03-29 11:50:00,7,4,53,29,2,3,17,51,28,6,200
2024-03-29 12:00:00,7,6,54,27,0,4,21,56,21,4,200
2024-03-29 12:10:00,6,4,60,38,0,2,16,61,27,3,217
2024-03-29 12:20:00,7,6,50,32,2,4,19,61,31,1,213
2024-03-29 12:30:00,2,2,52,30,4,5,5,51,28,1,180
2024-03-29 12:40:00,5,5,51,36,5,3,11,61,31,3,211
2024-03-29 12:50:00,8,8,68,48,3,0,3,66,37,4,245
2024-03-29 13:00:00,9,5,50,28,2,13,10,57,27,7,208
2024-03-29 13:10:00,7,4,39,34,1,5,6,51,28,2,177
2024-03-29 13:20:00,6,4,52,37,2,4,6,57,28,3,199
2024-03-29 13:30:00,6,5,58,42,3,3,3,57,29,11,217
2024-03-29 13:40:00,3,1,64,49,6,4,3,67,34,13,244
2024-03-29 13:50:00,4,6,62,32,3,7,6,75,30,6,231
2024-03-29 14:00:00,7,5,58,48,1,8,4,54,35,4,224
2024-03-29 14:10:00,7,3,68,39,5,7,4,66,42,5,246
2024-03-29 14:20:00,2,4,71,36,4,5,3,68,34,6,233
2024-03-29 14:30:00,5,4,54,36,4,7,5,58,28,2,203
2024-03-29 14:40:00,11,5,60,39,4,5,2,66,31,8,231
2024-03-29 14:50:00,5,4,84,51,4,4,3,59,40,4,258
2024-03-29 15:00:00,8,7,69,39,1,5,2,69,28,5,233
2024-03-29 15:10:00,1,3,61,46,3,3,2,54,33,7,213
2024-03-29 15:20:00,6,6,54,31,5,4,4,52,33,8,203
2024-03-29 15:30:00,5,2,52,35,3,3,2,47,27,8,184
2024-03-29 15:40:00,8,5,51,44,4,4,2,59,33,3,213
2024-03-29 15:50:00,2,1,54,39,2,6,6,65,33,8,216
2024-03-29 16:00:00,7,5,57,35,2,4,4,54,32,4,204
2024-03-29 16:10:00,3,3,53,35,2,5,5,57,29,7,199
2024-03-29 16:20:00,6,5,60,32,3,4,4,68,31,8,221
2024-03-29 16:30:00,5,3,67,41,7,7,5,66,21,2,224
2024-03-29 16:40:00,7,5,56,29,2,5,4,54,34,7,203
2024-03-29 16:50:00,7,5,54,40,1,4,3,68,34,6,222
2024-03-29 17:00:00,5,6,60,39,2,4,2,38,22,3,181
2024-03-29 17:10:00,8,4,63,30,5,2,2,56,26,4,200
2024-03-29 17:20:00,7,4,48,37,2,5,6,45,29,4,187
2024-03-29 17:30:00,4,5,64,41,3,7,5,50,29,7,215
2024-03-29 17:40:00,8,8,73,53,3,6,3,55,31,5,245
2024-03-29 17:50:00,4,2,60,37,1,7,4,59,30,4,208
2024-03-29 18:00:00,4,3,75,47,0,3,0,66,31,1,230
2024-03-29 18:10:00,4,2,60,44,2,3,1,61,29,5,211
2024-03-29 18:20:00,7,6,74,41,1,3,3,67,29,8,239
2024-03-29 18:30:00,11,5,62,30,3,8,7,56,25,6,213
2024-03-29 18:40:00,8,8,58,29,0,9,3,69,30,5,219
2024-03-29 18:50:00,12,11,66,22,2,5,2,63,33,5,221
2024-03-29 19:00:00,5,6,54,28,1,2,2,43,20,14,175
2024-03-29 19:10:00,4,6,62,31,7,4,3,51,35,26,229
2024-03-29 19:20:00,12,10,48,20,1,10,11,49,31,10,202
2024-03-29 19:30:00,7,7,46,34,0,4,4,48,27,7,184
2024-03-29 19:40:00,4,4,47,24,1,4,1,34,23,10,152
2024-03-29 19:50:00,5,3,43,23,0,5,7,51,27,8,172
2024-03-29 20:00:00,6,6,48,20,0,4,6,40,26,6,162
2024-03-29 20:10:00,4,2,40,19,1,2,2,50,34,12,166
2024-03-29 20:20:00,3,1,36,20,2,1,2,45,29,18,157
2024-03-29 20:30:00,3,1,38,23,2,4,3,47,23,12,156
2024-03-29 20:40:00,6,3,42,22,0,4,2,37,29,12,157
2024-03-29 20:50:00,7,4,26,16,1,1,1,34,19,4,113
2024-03-29 21:00:00,4,4,34,19,1,4,2,33,16,9,126
2024-03-29 21:10:00,4,5,41,27,5,2,2,35,24,6,151
2024-03-29 21:20:00,4,2,33,15,1,5,5,37,29,8,139
2024-03-29 21:30:00,2,2,32,23,3,0,0,42,27,4,135
2024-03-29 21:40:00,3,2,27,19,1,4,5,30,18,8,117
2024-03-29 21:50:00,4,1,30,19,2,0,0,33,17,9,115
2024-03-29 22:00:00,5,2,29,18,0,7,6,49,30,15,161
2024-03-29 22:10:00,3,1,30,18,4,1,2,33,22,4,118
2024-03-29 22:20:00,4,3,30,20,2,5,5,37,24,4,134
2024-03-29 22:30:00,2,1,25,21,1,4,4,22,16,3,99
2024-03-29 22:40:00,6,4,25,17,1,4,4,36,20,9,126
2024-03-29 22:50:00,2,1,23,16,0,2,5,26,24,11,110
2024-03-29 23:00:00,6,7,22,16,1,2,1,27,21,9,112
2024-03-29 23:10:00,2,1,26,16,3,1,0,31,21,10,111
2024-03-29 23:20:00,4,1,21,15,3,1,1,17,11,7,81
2024-03-29 23:30:00,1,1,19,15,0,4,5,16,16,5,82
2024-03-29 23:40:00,0,0,21,16,0,1,1,14,10,7,70
2024-03-29 23:50:00,3,2,16,14,1,2,0,23,17,6,84
2024-03-30 00:00:00,2,1,15,10,1,1,1,16,15,5,67
2024-03-30 00:10:00,4,3,26,16,3,0,0,12,9,3,76
2024-03-30 00:20:00,3,3,11,8,2,0,0,10,9,4,50
2024-03-30 00:30:00,0,0,8,7,1,2,1,15,12,6,52
2024-03-30 00:40:00,0,0,8,6,1,0,0,11,10,11,47
2024-03-30 00:50:00,0,0,12,9,2,0,0,13,11,5,52
2024-03-30 01:00:00,3,1,3,4,0,0,0,7,6,4,28
2024-03-30 01:10:00,3,5,12,9,1,0,0,17,13,6,66
2024-03-30 01:20:00,1,0,5,5,0,1,2,8,6,3,31
2024-03-30 01:30:00,1,0,10,9,1,0,0,5,5,2,33
2024-03-30 01:40:00,0,0,8,7,0,0,0,5,5,1,26
2024-03-30 01:50:00,1,0,4,2,0,0,0,3,2,0,12
2024-03-30 02:00:00,0,0,8,8,0,1,2,2,2,1,24
2024-03-30 02:10:00,2,3,1,1,0,0,0,5,6,1,19
2024-03-30 02:20:00,2,1,7,7,0,0,0,8,7,4,36
2024-03-30 02:30:00,2,2,3,3,0,0,0,9,8,1,28
2024-03-30 02:40:00,1,1,7,6,2,0,0,5,3,2,27
2024-03-30 02:50:00,0,0,4,6,0,0,0,8,5,3,26
2024-03-30 03:00:00,1,1,4,3,0,0,0,6,4,5,24
2024-03-30 03:10:00,0,0,5,4,1,0,0,8,6,1,25
2024-03-30 03:20:00,0,0,1,2,0,0,0,3,2,3,11
2024-03-30 03:30:00,1,1,3,3,0,0,0,6,6,2,22
2024-03-30 03:40:00,1,1,2,2,0,0,0,4,3,2,15
2024-03-30 03:50:00,1,0,1,1,0,0,0,3,2,3,11
2024-03-30 04:00:00,0,0,6,6,2,0,0,2,1,3,20
2024-03-30 04:10:00,0,0,6,5,0,0,0,2,2,1,16
2024-03-30 04:20:00,0,0,4,3,0,1,2,4,4,2,20
2024-03-30 04:30:00,0,0,3,3,0,0,0,3,3,2,14
2024-03-30 04:40:00,0,0,7,7,2,0,0,1,1,1,19
2024-03-30 04:50:00,0,0,6,6,1,0,0,5,4,2,24
2024-03-30 05:00:00,2,0,3,2,0,2,4,3,3,4,23
2024-03-30 05:10:00,0,0,11,8,0,0,0,6,6,2,33
2024-03-30 05:20:00,0,0,11,10,1,1,0,4,4,0,31
2024-03-30 05:30:00,0,0,16,16,0,0,0,3,3,1,39
2024-03-30 05:40:00,0,0,9,10,2,0,0,8,7,1,37
2024-03-30 05:50:00,1,1,11,12,0,1,1,7,6,1,41
2024-03-30 06:00:00,0,0,10,10,0,0,0,8,7,1,36
2024-03-30 06:10:00,1,1,10,9,1,0,0,9,9,1,41
2024-03-30 06:20:00,0,0,14,12,0,2,2,13,8,1,52
2024-03-30 06:30:00,1,0,20,20,0,1,1,8,7,1,59
2024-03-30 06:40:00,3,1,12,11,0,2,2,12,12,2,57
2024-03-30 06:50:00,1,0,16,15,1,3,3,12,7,2,60
2024-03-30 07:00:00,0,0,6,7,2,2,0,11,10,2,40
2024-03-30 07:10:00,2,4,14,15,0,1,1,15,13,3,68
2024-03-30 07:20:00,0,0,16,14,2,1,0,15,11,0,59
2024-03-30 07:30:00,5,1,24,21,0,3,3,20,14,1,92
2024-03-30 07:40:00,5,3,24,22,0,5,3,19,15,3,99
2024-03-30 07:50:00,6,3,30,25,0,2,3,20,15,5,109
2024-03-30 08:00:00,7,5,26,23,1,2,2,10,8,4,88
2024-03-30 08:10:00,3,2,42,36,2,5,4,18,16,2,130
2024-03-30 08:20:00,6,2,35,27,1,9,10,33,24,1,148
2024-03-30 08:30:00,6,7,29,24,1,8,6,26,22,0,129
2024-03-30 08:40:00,8,8,42,24,1,10,10,30,21,2,156
2024-03-30 08:50:00,9,6,43,33,2,14,12,44,33,3,199
2024-03-30 09:00:00,6,6,63,39,1,11,8,40,26,3,203
2024-03-30 09:10:00,8,4,55,35,0,7,5,36,24,8,182
2024-03-30 09:20:00,10,6,73,43,1,11,13,37,22,5,221
2024-03-30 09:30:00,7,5,57,38,1,14,9,44,27,7,209
2024-03-30 09:40:00,8,10,65,48,1,10,7,58,34,2,243
2024-03-30 09:50:00,8,5,89,47,0,12,12,66,26,7,272
2024-03-30 10:00:00,12,15,63,34,1,7,7,72,34,4,249
2024-03-30 10:10:00,9,7,72,47,3,11,9,61,26,3,248
2024-03-30 10:20:00,9,11,68,45,1,11,10,55,28,5,243
2024-03-30 10:30:00,11,4,105,59,4,15,15,70,26,7,316
2024-03-30 10:40:00,8,11,90,53,2,12,9,75,29,3,292
2024-03-30 10:50:00,11,6,85,41,1,18,12,50,27,5,256
2024-03-30 11:00:00,12,13,86,41,6,21,16,71,28,3,297
2024-03-30 11:10:00,20,17,72,51,3,11,6,70,27,3,280
2024-03-30 11:20:00,16,16,89,45,2,12,8,74,22,9,293
2024-03-30 11:30:00,12,10,96,61,3,8,8,69,32,7,306
2024-03-30 11:40:00,16,11,78,42,5,12,13,80,22,48,327
2024-03-30 11:50:00,20,16,84,54,1,11,7,71,23,46,333
2024-03-30 12:00:00,10,15,84,51,4,8,5,72,38,8,295
2024-03-30 12:10:00,15,9,70,39,1,16,12,77,31,5,275
2024-03-30 12:20:00,14,15,77,45,1,10,7,74,29,7,279
2024-03-30 12:30:00,15,8,86,59,2,10,10,85,30,4,309
2024-03-30 12:40:00,10,6,68,40,3,15,10,81,29,5,267
2024-03-30 12:50:00,17,12,80,50,2,7,5,79,26,3,281
2024-03-30 13:00:00,11,11,72,38,4,6,4,68,30,6,250
2024-03-30 13:10:00,15,13,80,57,4,4,5,81,32,4,295
2024-03-30 13:20:00,11,14,76,38,2,7,5,86,27,5,271
2024-03-30 13:30:00,15,11,70,43,2,8,11,88,27,6,281
2024-03-30 13:40:00,12,14,71,42,1,7,6,81,21,6,261
2024-03-30 13:50:00,8,8,79,41,1,6,5,80,28,1,257
2024-03-30 14:00:00,7,9,81,54,1,9,8,87,20,0,276
2024-03-30 14:10:00,9,5,79,50,1,8,4,74,30,3,263
2024-03-30 14:20:00,14,9,84,49,3,8,6,96,22,4,295
2024-03-30 14:30:00,16,12,69,45,1,5,6,79,26,3,262
2024-03-30 14:40:00,15,13,87,48,1,10,8,88,28,4,302
2024-03-30 14:50:00,11,13,101,54,0,9,7,92,31,1,319
2024-03-30 15:00:00,12,9,84,47,3,9,6,73,23,4,270
2024-03-30 15:10:00,9,6,77,54,5,9,7,101,21,3,292
2024-03-30 15:20:00,11,6,99,56,2,7,6,71,31,6,295
2024-03-30 15:30:00,12,7,78,53,1,6,2,91,25,4,279
2024-03-30 15:40:00,18,11,80,45,5,5,3,68,23,3,261
2024-03-30 15:50:00,13,7,76,44,3,12,9,66,34,3,267
2024-03-30 16:00:00,9,13,80,44,2,4,5,81,34,10,282
2024-03-30 16:10:00,7,7,78,41,0,15,10,74,30,6,268
2024-03-30 16:20:00,8,11,77,47,0,5,3,72,39,7,269
2024-03-30 16:30:00,6,6,55,41,2,5,6,60,25,2,208
2024-03-30 16:40:00,6,5,87,60,0,7,7,62,22,1,257
2024-03-30 16:50:00,11,8,77,44,4,4,5,63,30,2,248
2024-03-30 17:00:00,5,8,86,48,3,7,5,68,30,8,268
2024-03-30 17:10:00,13,4,68,43,0,7,6,69,28,8,246
2024-03-30 17:20:00,4,3,83,50,6,12,8,57,16,7,246
2024-03-30 17:30:00,13,8,69,46,2,15,7,59,23,6,248
2024-03-30 17:40:00,10,9,65,37,2,10,8,67,25,6,239
2024-03-30 17:50:00,8,8,86,49,1,4,3,70,21,3,253
2024-03-30 18:00:00,22,9,63,39,1,6,5,71,32,7,255
2024-03-30 18:10:00,11,10,76,49,2,3,2,64,19,6,242
2024-03-30 18:20:00,9,9,72,48,2,6,3,64,20,4,237
2024-03-30 18:30:00,11,12,66,43,4,4,3,65,25,6,239
2024-03-30 18:40:00,11,12,83,40,3,5,4,51,19,3,231
2024-03-30 18:50:00,4,6,62,36,1,1,1,59,33,8,211
2024-03-30 19:00:00,8,7,66,37,5,3,7,59,17,7,216
2024-03-30 19:10:00,11,5,62,27,0,3,3,55,34,9,209
2024-03-30 19:20:00,6,7,55,46,1,9,8,52,36,2,222
2024-03-30 19:30:00,4,7,40,25,1,6,1,58,27,2,171
2024-03-30 19:40:00,6,3,50,36,2,3,4,58,29,4,195
2024-03-30 19:50:00,7,3,53,38,2,3,6,52,31,2,197
2024-03-30 20:00:00,5,3,50,38,1,1,2,50,39,5,194
2024-03-30 20:10:00,6,4,47,30,2,8,9,43,24,2,175
2024-03-30 20:20:00,4,2,28,27,1,3,4,40,32,5,146
2024-03-30 20:30:00,11,7,32,29,0,2,0,36,31,9,157
2024-03-30 20:40:00,8,5,50,36,1,1,1,49,37,3,191
2024-03-30 20:50:00,4,2,43,35,3,3,3,49,30,5,177
2024-03-30 21:00:00,3,5,46,27,1,1,0,35,27,7,152
2024-03-30 21:10:00,3,1,50,42,1,3,4,27,26,4,161
2024-03-30 21:20:00,6,1,27,24,4,1,1,34,32,7,137
2024-03-30 21:30:00,4,1,36,31,1,2,2,32,27,2,138
2024-03-30 21:40:00,4,3,38,33,0,3,2,45,37,2,167
2024-03-30 21:50:00,2,2,32,29,0,1,3,38,28,4,139
2024-03-30 22:00:00,3,1,47,39,2,1,1,40,29,10,173
2024-03-30 22:10:00,4,3,26,26,2,3,2,45,29,10,150
2024-03-30 22:20:00,2,3,36,31,1,2,1,32,27,8,143
2024-03-30 22:30:00,4,4,29,27,0,1,2,36,27,6,136
2024-03-30 22:40:00,4,3,33,30,0,1,0,33,21,2,127
2024-03-30 22:50:00,2,2,24,24,0,7,6,44,34,10,153
2024-03-30 23:00:00,5,1,17,14,0,1,0,40,27,7,112
2024-03-30 23:10:00,6,6,17,20,0,0,0,38,34,7,128
2024-03-30 23:20:00,4,4,21,18,0,1,3,32,29,4,116
2024-03-30 23:30:00,5,6,22,21,0,1,1,27,23,8,114
2024-03-30 23:40:00,2,2,26,19,0,0,0,19,19,3,90
2024-03-30 23:50:00,2,1,23,17,0,2,2,18,15,14,94
2024-03-31 00:00:00,1,1,19,22,0,0,0,18,13,8,82
2024-03-31 00:10:00,1,3,18,19,1,1,1,24,18,6,92
2024-03-31 00:20:00,2,1,21,17,1,1,1,19,18,1,82
2024-03-31 00:30:00,6,4,14,14,1,1,1,17,13,3,74
2024-03-31 00:40:00,4,1,14,13,1,0,0,9,5,11,58
2024-03-31 00:50:00,1,0,13,12,0,2,1,18,11,7,65
2024-03-31 01:00:00,4,1,7,7,0,2,0,18,15,5,59
2024-03-31 01:10:00,5,5,11,11,1,1,0,16,13,5,68
2024-03-31 01:20:00,2,1,15,12,1,0,0,11,10,4,56
2024-03-31 01:30:00,1,1,8,8,1,1,0,16,14,8,58
2024-03-31 01:40:00,0,0,17,11,0,1,1,8,7,5,50
2024-03-31 01:50:00,1,1,14,13,1,1,0,7,5,5,48
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 04:00:00,3,1,8,6,3,1,0,10,9,6,47
2024-03-31 04:10:00,1,2,6,5,1,0,0,7,8,2,32
2024-03-31 04:20:00,2,0,3,3,1,3,0,2,3,2,19
2024-03-31 04:30:00,0,0,5,5,2,0,0,7,9,6,34
2024-03-31 04:40:00,1,1,3,4,1,0,0,6,6,6,28
2024-03-31 04:50:00,1,0,4,2,1,5,3,9,4,7,36
2024-03-31 05:00:00,1,0,4,3,0,0,0,5,1,4,18
2024-03-31 05:10:00,2,2,7,6,1,1,0,6,4,2,31
2024-03-31 05:20:00,0,0,8,6,2,0,0,6,4,3,29
2024-03-31 05:30:00,1,0,11,9,1,0,0,7,5,7,41
2024-03-31 05:40:00,1,1,7,5,2,1,0,4,3,2,26
2024-03-31 05:50:00,0,0,3,3,1,1,2,3,3,3,19
2024-03-31 06:00:00,1,1,4,4,2,0,0,5,4,4,25
2024-03-31 06:10:00,0,1,7,7,1,0,0,1,1,0,18
2024-03-31 06:20:00,0,0,4,4,0,0,0,14,12,10,44
2024-03-31 06:30:00,0,0,7,5,0,1,1,5,5,4,28
2024-03-31 06:40:00,0,0,9,6,2,0,0,3,3,4,27
2024-03-31 06:50:00,0,0,8,6,0,1,2,2,2,2,23
2024-03-31 07:00:00,1,0,4,4,1,0,0,7,6,4,27
2024-03-31 07:10:00,0,0,4,6,1,0,0,6,6,0,23
2024-03-31 07:20:00,0,0,4,2,1,1,1,7,6,0,22
2024-03-31 07:30:00,0,0,4,4,0,0,0,9,6,3,26
2024-03-31 07:40:00,0,0,8,7,0,0,0,2,1,1,19
2024-03-31 07:50:00,0,0,9,8,1,0,0,8,6,3,35
2024-03-31 08:00:00,1,1,6,6,2,5,2,9,7,3,42
2024-03-31 08:10:00,0,0,13,13,0,2,3,5,5,0,41
2024-03-31 08:20:00,1,1,18,17,1,0,0,15,11,2,66
2024-03-31 08:30:00,1,1,9,9,0,1,1,11,11,4,48
2024-03-31 08:40:00,0,0,19,17,1,3,0,22,13,2,77
2024-03-31 08:50:00,4,3,22,20,0,3,3,21,15,4,95
2024-03-31 09:00:00,2,2,22,20,1,0,0,16,16,2,81
2024-03-31 09:10:00,5,2,17,16,0,2,1,27,21,1,92
2024-03-31 09:20:00,1,0,32,28,0,3,3,31,25,7,130
2024-03-31 09:30:00,4,3,40,25,0,2,2,30,20,3,129
2024-03-31 09:40:00,9,3,41,29,3,4,4,42,28,3,166
2024-03-31 09:50:00,3,2,55,36,3,3,8,42,25,1,178
2024-03-31 10:00:00,4,5,45,34,1,2,2,38,27,5,163
2024-03-31 10:10:00,3,2,46,34,1,5,23,51,28,2,195
2024-03-31 10:20:00,3,1,43,31,0,4,4,61,33,6,186
2024-03-31 10:30:00,6,3,38,28,0,11,10,57,31,4,188
2024-03-31 10:40:00,6,5,46,25,1,3,3,59,28,6,182
2024-03-31 10:50:00,2,0,59,44,1,9,6,69,29,1,220
2024-03-31 11:00:00,2,3,47,31,1,3,3,55,32,5,182
2024-03-31 11:10:00,4,6,59,41,4,2,2,73,32,6,229
2024-03-31 11:20:00,8,8,72,36,1,7,21,69,30,7,259
2024-03-31 11:30:00,4,4,52,34,0,6,13,84,38,9,244
2024-03-31 11:40:00,14,10,83,42,1,8,8,80,44,13,303
2024-03-31 11:50:00,7,5,89,53,1,3,4,87,37,6,292
2024-03-31 12:00:00,1,1,59,36,0,8,8,82,40,6,241
2024-03-31 12:10:00,8,6,74,43,0,8,7,90,44,6,286
2024-03-31 12:20:00,4,7,84,50,0,4,19,74,35,10,287
2024-03-31 12:30:00,5,4,81,55,3,3,9,77,46,11,294
2024-03-31 12:40:00,12,11,66,35,3,6,10,75,34,10,262
2024-03-31 12:50:00,8,6,57,39,3,4,3,75,36,11,242
2024-03-31 13:00:00,5,3,48,37,2,3,24,57,34,11,224
2024-03-31 13:10:00,9,9,60,50,2,8,14,57,37,8,254
2024-03-31 13:20:00,0,2,56,32,0,3,3,94,44,26,260
2024-03-31 13:30:00,7,5,67,41,2,4,32,66,23,15,262
2024-03-31 13:40:00,2,2,64,58,0,1,1,62,39,19,248
2024-03-31 13:50:00,2,3,58,35,0,5,6,71,35,9,224
2024-03-31 14:00:00,8,3,76,54,1,9,27,81,40,6,305
2024-03-31 14:10:00,6,7,68,48,0,8,12,69,32,6,256
2024-03-31 14:20:00,6,7,59,42,2,8,8,79,35,7,253
2024-03-31 14:30:00,5,5,65,37,3,3,3,67,34,10,232
2024-03-31 14:40:00,5,3,77,54,0,4,8,74,29,5,259
2024-03-31 14:50:00,8,8,69,36,3,5,2,79,35,7,252
2024-03-31 15:00:00,2,2,70,47,0,3,3,80,38,3,248
2024-03-31 15:10:00,5,7,76,59,2,10,9,68,40,9,285
2024-03-31 15:20:00,6,2,67,49,2,2,3,58,39,9,237
2024-03-31 15:30:00,7,5,66,38,4,3,5,72,36,3,239
2024-03-31 15:40:00,6,3,66,49,1,4,36,63,27,1,256
2024-03-31 15:50:00,9,5,61,44,1,7,6,62,26,5,226
2024-03-31 16:00:00,4,6,69,38,1,6,10,62,38,4,238
2024-03-31 16:10:00,6,3,72,51,0,7,8,66,34,4,251
2024-03-31 16:20:00,2,8,73,47,4,9,6,53,36,4,242
2024-03-31 16:30:00,11,4,61,27,2,5,5,65,31,5,216
2024-03-31 16:40:00,7,4,77,51,1,1,1,47,27,2,218
2024-03-31 16:50:00,5,7,74,47,5,6,4,54,32,5,239
2024-03-31 17:00:00,3,3,78,52,3,4,3,70,24,2,242
2024-03-31 17:10:00,8,6,91,49,1,6,4,52,23,5,245
2024-03-31 17:20:00,3,5,80,59,0,3,3,55,28,3,239
2024-03-31 17:30:00,11,8,85,62,1,5,4,70,39,5,290
2024-03-31 17:40:00,14,11,85,62,4,5,4,67,25,2,279
2024-03-31 17:50:00,6,4,79,55,2,6,47,55,18,5,277
2024-03-31 18:00:00,6,4,74,51,6,5,10,61,35,2,254
2024-03-31 18:10:00,10,4,76,55,3,9,7,86,23,2,275
2024-03-31 18:20:00,1,1,87,60,5,5,3,64,26,3,255
2024-03-31 18:30:00,8,7,92,63,7,4,4,57,25,4,271
2024-03-31 18:40:00,17,7,79,53,0,1,0,63,30,5,255
2024-03-31 18:50:00,6,2,85,56,2,3,3,66,33,4,260
2024-03-31 19:00:00,4,5,66,46,5,4,4,66,28,4,232
2024-03-31 19:10:00,7,6,76,42,5,4,2,69,25,5,241
2024-03-31 19:20:00,5,9,68,47,2,1,1,57,21,3,214
2024-03-31 19:30:00,4,1,69,43,2,3,3,62,29,4,220
2024-03-31 19:40:00,2,1,70,49,4,3,0,46,31,12,218
2024-03-31 19:50:00,5,5,67,32,2,3,2,56,24,2,198
2024-03-31 20:00:00,1,1,58,40,1,3,1,47,28,13,193
2024-03-31 20:10:00,6,2,47,42,2,3,1,54,45,5,207
2024-03-31 20:20:00,6,4,45,35,1,4,6,47,37,9,194
2024-03-31 20:30:00,6,4,53,37,3,5,4,41,33,8,194
2024-03-31 20:40:00,3,5,55,40,1,1,2,46,29,2,184
2024-03-31 20:50:00,9,9,40,31,0,4,1,40,26,3,163
2024-03-31 21:00:00,4,2,56,41,3,4,5,42,27,5,189
2024-03-31 21:10:00,5,2,44,46,3,2,1,55,36,4,198
2024-03-31 21:20:00,7,3,44,28,3,5,6,47,32,3,178
2024-03-31 21:30:00,4,4,42,31,0,3,1,49,29,6,169
2024-03-31 21:40:00,4,1,46,29,0,5,4,59,44,6,198
2024-03-31 21:50:00,9,7,42,26,2,2,1,35,32,5,161
2024-03-31 22:00:00,3,1,26,31,1,1,1,34,26,1,125
2024-03-31 22:10:00,6,3,25,26,0,1,2,31,25,2,121
2024-03-31 22:20:00,4,2,27,30,0,2,3,42,30,2,142
2024-03-31 22:30:00,3,4,22,22,1,0,0,22,22,4,100
2024-03-31 22:40:00,2,2,27,21,1,2,2,25,25,1,108
2024-03-31 22:50:00,1,1,32,20,1,3,0,29,27,0,114
2024-03-31 23:00:00,3,2,18,15,2,2,3,20,15,1,81
2024-03-31 23:10:00,8,5,21,16,2,1,0,19,20,8,100
2024-03-31 23:20:00,2,0,23,17,1,1,1,19,12,9,85
2024-03-31 23:30:00,1,1,24,17,2,3,2,25,19,10,104
2024-03-31 23:40:00,2,2,10,10,1,1,3,15,16,8,68
2024-03-31 23:50:00,0,0,20,16,6,0,0,16,12,7,77
2024-04-01 00:00:00,1,1,15,13,2,1,3,12,13,9,70
2024-04-01 00:10:00,2,1,17,14,1,2,1,14,9,9,70
2024-04-01 00:20:00,1,1,12,10,3,0,0,12,10,8,57
2024-04-01 00:30:00,0,0,15,10,3,0,0,13,11,13,65
2024-04-01 00:40:00,0,0,10,9,2,0,0,12,10,5,48
2024-04-01 00:50:00,0,0,10,9,1,0,0,15,13,10,58
2024-04-01 01:00:00,2,3,11,8,1,0,0,12,11,9,57
2024-04-01 01:10:00,2,0,6,6,1,0,0,12,10,9,46
2024-04-01 01:20:00,1,0,11,10,2,2,2,12,10,9,59
2024-04-01 01:30:00,2,1,9,8,2,0,0,13,11,7,53
2024-04-01 01:40:00,1,1,10,9,3,3,0,10,8,3,48
2024-04-01 01:50:00,1,0,7,7,1,0,0,7,6,5,34
2024-04-01 02:00:00,1,0,13,9,1,0,0,12,12,7,55
2024-04-01 02:10:00,0,0,11,10,1,0,0,4,3,3,32
2024-04-01 02:20:00,0,0,6,6,2,0,0,6,5,4,29
2024-04-01 02:30:00,2,0,5,4,1,0,0,8,4,5,29
2024-04-01 02:40:00,0,0,12,10,1,0,0,6,4,5,38
2024-04-01 02:50:00,0,0,7,7,2,0,0,5,5,6,32
2024-04-01 03:00:00,0,0,4,2,1,0,0,3,2,3,15
2024-04-01 03:10:00,0,0,3,3,0,0,0,5,4,1,16
2024-04-01 03:20:00,0,0,4,4,0,0,0,5,5,3,21
2024-04-01 03:30:00,1,0,5,5,0,0,0,4,5,2,22
2024-04-01 03:40:00,0,0,4,4,0,0,0,3,2,3,16
2024-04-01 03:50:00,1,0,9,9,3,0,0,3,3,4,32
2024-04-01 04:00:00,0,0,6,5,1,0,0,2,1,1,16
2024-04-01 04:10:00,0,0,4,4,2,0,0,4,4,2,20
2024-04-01 04:20:00,0,0,7,6,4,0,0,3,3,4,27
2024-04-01 04:30:00,0,0,2,2,2,0,0,6,4,3,19
