datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D31Z,D32Z,D41Z,D42Z,Total
2024-03-03 22:20:00,2,3,4,19,13,0,12,0,4,57
2024-03-03 22:30:00,1,6,10,14,20,0,8,0,6,65
2024-03-03 22:40:00,3,6,6,14,16,0,5,0,8,58
2024-03-03 22:50:00,1,4,4,9,11,0,7,0,13,49
2024-03-03 23:00:00,4,5,9,7,9,0,5,0,9,48
2024-03-03 23:10:00,1,8,9,14,18,0,3,0,10,63
2024-03-03 23:20:00,2,5,7,12,10,0,1,0,10,47
2024-03-03 23:30:00,3,8,8,6,10,0,7,0,5,47
2024-03-03 23:40:00,2,4,5,5,4,0,2,0,3,25
2024-03-03 23:50:00,1,2,1,6,9,0,5,0,14,38
2024-03-04 00:00:00,0,3,8,6,8,0,2,0,3,30
2024-03-04 00:10:00,1,1,4,7,8,0,0,0,6,27
2024-03-04 00:20:00,1,1,2,6,2,0,3,0,4,19
2024-03-04 00:30:00,0,3,3,6,7,0,2,0,4,25
2024-03-04 00:40:00,3,0,0,2,5,0,0,0,4,14
2024-03-04 00:50:00,0,1,4,3,4,0,7,0,1,20
2024-03-04 01:00:00,0,2,3,4,5,0,2,0,3,19
2024-03-04 01:10:00,0,1,2,4,1,0,2,0,1,11
2024-03-04 01:20:00,0,0,1,7,4,0,3,0,1,16
2024-03-04 01:30:00,0,3,3,5,7,0,0,0,3,21
2024-03-04 01:40:00,0,1,0,4,3,0,2,0,2,12
2024-03-04 01:50:00,1,0,1,4,5,0,2,0,4,17
2024-03-04 02:00:00,0,1,0,1,3,0,0,0,2,7
2024-03-04 02:10:00,0,1,1,3,5,0,1,0,4,15
2024-03-04 02:20:00,1,0,1,5,6,0,0,0,1,14
2024-03-04 02:30:00,1,0,0,2,1,0,0,0,2,6
2024-03-04 02:40:00,0,0,0,2,1,0,0,0,0,3
2024-03-04 02:50:00,1,1,0,0,2,0,0,0,3,7
2024-03-04 03:00:00,0,1,2,1,3,0,1,0,2,10
2024-03-04 03:10:00,1,0,0,1,1,0,0,0,1,4
2024-03-04 03:20:00,0,0,0,4,4,0,1,0,3,12
2024-03-04 03:30:00,0,0,1,2,2,0,1,0,1,7
2024-03-04 03:40:00,0,2,1,3,3,0,0,0,2,11
2024-03-04 03:50:00,0,0,0,2,4,0,0,0,4,10
2024-03-04 04:00:00,1,1,0,4,3,0,1,0,2,12
2024-03-04 04:10:00,0,0,1,8,4,0,1,0,2,16
2024-03-04 04:20:00,1,1,2,10,9,0,2,0,5,30
2024-03-04 04:30:00,0,5,2,19,13,0,2,0,2,43
2024-03-04 04:40:00,0,5,6,22,12,0,1,0,1,47
2024-03-04 04:50:00,1,5,5,23,11,0,2,0,5,52
2024-03-04 05:00:00,2,3,5,45,21,0,3,0,4,83
2024-03-04 05:10:00,3,3,6,49,19,0,5,0,8,93
2024-03-04 05:20:00,3,8,5,80,32,0,8,0,7,143
2024-03-04 05:30:00,1,10,14,93,27,0,5,0,9,159
2024-03-04 05:40:00,1,9,15,122,44,0,9,0,9,209
2024-03-04 05:50:00,4,15,16,129,35,0,17,0,9,225
2024-03-04 06:00:00,2,9,11,109,42,0,9,0,2,184
2024-03-04 06:10:00,0,13,10,121,42,0,6,0,9,201
2024-03-04 06:20:00,3,13,22,124,56,0,11,0,13,242
2024-03-04 06:30:00,4,14,12,132,66,0,9,0,4,241
2024-03-04 06:40:00,7,25,20,128,52,0,15,0,20,267
2024-03-04 06:50:00,4,25,18,145,59,0,23,0,24,298
2024-03-04 07:00:00,10,23,25,132,69,0,23,0,17,299
2024-03-04 07:10:00,3,34,31,128,36,0,32,0,13,277
2024-03-04 07:20:00,7,28,21,129,78,0,23,0,20,306
2024-03-04 07:30:00,11,46,18,133,53,0,37,0,13,311
2024-03-04 07:40:00,10,38,19,121,52,0,37,0,13,290
2024-03-04 07:50:00,8,40,39,112,60,0,40,0,22,321
2024-03-04 08:00:00,4,33,22,108,44,0,33,0,29,273
2024-03-04 08:10:00,8,50,41,101,61,0,27,0,18,306
2024-03-04 08:20:00,8,34,21,117,45,0,29,0,21,275
2024-03-04 08:30:00,9,40,24,120,78,0,23,0,18,312
2024-03-04 08:40:00,10,26,26,105,32,0,33,0,21,253
2024-03-04 08:50:00,10,44,27,109,49,0,29,0,15,283
2024-03-04 09:00:00,8,33,33,83,56,0,16,0,18,247
2024-03-04 09:10:00,5,29,28,94,42,0,23,0,10,231
2024-03-04 09:20:00,7,27,22,94,50,0,19,0,22,241
2024-03-04 09:30:00,5,39,23,96,38,0,21,0,12,234
2024-03-04 09:40:00,7,35,26,92,53,0,31,0,18,262
2024-03-04 09:50:00,4,30,20,101,37,0,18,0,20,230
2024-03-04 10:00:00,7,20,18,82,35,0,25,0,22,209
2024-03-04 10:10:00,12,25,13,70,42,0,28,0,18,208
2024-03-04 10:20:00,8,29,28,74,44,0,15,0,25,223
2024-03-04 10:30:00,9,31,32,86,56,0,19,0,20,253
2024-03-04 10:40:00,9,27,23,66,42,0,21,0,27,215
2024-03-04 10:50:00,11,27,22,74,59,0,27,0,19,239
2024-03-04 11:00:00,9,17,20,78,47,0,18,0,17,206
2024-03-04 11:10:00,10,18,20,62,35,0,19,0,16,180
2024-03-04 11:20:00,6,21,20,63,39,0,30,0,21,200
2024-03-04 11:30:00,8,24,21,75,58,0,25,0,23,234
2024-03-04 11:40:00,13,30,25,69,44,0,28,0,23,232
2024-03-04 11:50:00,14,22,19,68,32,0,25,0,24,204
2024-03-04 12:00:00,9,24,19,71,36,0,28,0,19,206
2024-03-04 12:10:00,10,25,28,66,58,0,19,0,18,224
2024-03-04 12:20:00,3,22,27,67,57,0,25,0,29,230
2024-03-04 12:30:00,5,29,24,80,41,0,24,0,37,240
2024-03-04 12:40:00,7,27,30,78,53,0,19,0,32,246
2024-03-04 12:50:00,16,22,33,74,50,0,21,0,22,238
2024-03-04 13:00:00,9,23,19,85,51,0,27,0,19,233
2024-03-04 13:10:00,9,26,22,67,42,0,32,0,30,228
2024-03-04 13:20:00,6,24,21,90,44,0,28,0,17,230
2024-03-04 13:30:00,11,34,29,72,32,0,18,0,21,217
2024-03-04 13:40:00,5,33,36,79,54,0,28,0,24,259
2024-03-04 13:50:00,7,31,28,84,44,0,35,0,24,253
2024-03-04 14:00:00,12,29,26,73,44,0,21,0,26,231
2024-03-04 14:10:00,10,20,22,65,46,0,27,0,22,212
2024-03-04 14:20:00,9,28,30,64,55,0,34,0,17,237
2024-03-04 14:30:00,9,25,24,79,59,0,39,0,26,261
2024-03-04 14:40:00,8,32,44,76,57,0,36,0,21,274
2024-03-04 14:50:00,10,38,33,83,44,0,37,0,15,260
2024-03-04 15:00:00,10,39,45,68,44,0,24,0,17,247
2024-03-04 15:10:00,4,32,33,95,52,0,39,0,15,270
2024-03-04 15:20:00,14,36,25,80,33,0,33,0,22,243
2024-03-04 15:30:00,8,41,39,89,39,0,27,0,17,260
2024-03-04 15:40:00,10,40,33,99,36,0,36,0,25,279
2024-03-04 15:50:00,4,41,34,85,35,0,27,0,29,255
2024-03-04 16:00:00,10,36,30,67,38,0,48,0,20,249
2024-03-04 16:10:00,13,30,32,110,36,0,35,0,18,274
2024-03-04 16:20:00,4,30,30,86,36,0,44,0,16,246
2024-03-04 16:30:00,9,31,27,93,34,0,43,0,9,246
2024-03-04 16:40:00,11,40,31,97,37,0,42,0,18,276
2024-03-04 16:50:00,10,37,35,95,46,0,45,0,17,285
2024-03-04 17:00:00,3,40,34,78,42,0,40,0,27,264
2024-03-04 17:10:00,9,37,36,93,37,0,42,0,19,273
2024-03-04 17:20:00,8,29,28,79,41,0,39,0,19,243
2024-03-04 17:30:00,7,39,30,81,46,0,33,0,15,251
2024-03-04 17:40:00,10,46,22,84,45,0,39,0,24,270
2024-03-04 17:50:00,10,39,33,66,61,0,26,0,27,262
2024-03-04 18:00:00,7,29,30,81,44,0,37,0,28,256
2024-03-04 18:10:00,15,37,28,62,47,0,25,0,32,246
2024-03-04 18:20:00,11,29,22,69,53,0,27,0,25,236
2024-03-04 18:30:00,7,36,36,80,58,0,26,0,29,272
2024-03-04 18:40:00,7,31,22,67,49,0,25,0,24,225
2024-03-04 18:50:00,8,26,26,60,39,0,35,0,26,220
2024-03-04 19:00:00,10,35,23,47,42,0,23,0,27,207
2024-03-04 19:10:00,12,27,26,58,47,0,20,0,28,218
2024-03-04 19:20:00,4,16,27,46,44,0,21,0,21,179
2024-03-04 19:30:00,5,18,20,40,31,0,17,0,24,155
2024-03-04 19:40:00,4,14,13,38,34,0,20,0,21,144
2024-03-04 19:50:00,1,15,18,45,38,0,20,0,16,153
2024-03-04 20:00:00,6,23,15,28,31,0,12,0,13,128
2024-03-04 20:10:00,3,14,12,28,33,0,14,0,23,127
2024-03-04 20:20:00,6,22,16,33,27,0,10,0,27,141
2024-03-04 20:30:00,5,15,18,32,34,0,14,0,15,133
2024-03-04 20:40:00,5,11,14,37,28,0,19,0,10,124
2024-03-04 20:50:00,3,13,15,31,42,0,9,0,14,127
2024-03-04 21:00:00,2,19,18,34,31,0,16,0,10,130
2024-03-04 21:10:00,3,14,19,24,38,0,7,0,9,114
2024-03-04 21:20:00,5,18,18,21,38,0,8,0,16,124
2024-03-04 21:30:00,1,16,13,22,15,0,14,0,12,93
2024-03-04 21:40:00,5,10,16,20,22,0,7,0,17,97
2024-03-04 21:50:00,3,12,14,17,23,0,7,0,11,87
2024-03-04 22:00:00,2,7,11,13,19,0,13,0,9,74
2024-03-04 22:10:00,0,14,10,20,31,0,12,0,15,102
2024-03-04 22:20:00,2,11,11,19,19,0,13,0,13,88
2024-03-04 22:30:00,3,8,7,21,19,0,18,0,10,86
2024-03-04 22:40:00,2,10,10,8,16,0,7,0,12,65
2024-03-04 22:50:00,1,6,8,15,12,0,4,0,12,58
2024-03-04 23:00:00,1,8,7,13,14,0,6,0,13,62
2024-03-04 23:10:00,1,3,7,8,14,0,6,0,6,45
2024-03-04 23:20:00,0,6,9,11,6,0,7,0,3,42
2024-03-04 23:30:00,0,4,9,4,11,0,1,0,8,37
2024-03-04 23:40:00,3,0,3,6,7,0,4,0,10,33
2024-03-04 23:50:00,2,2,6,7,12,0,4,0,6,39
2024-03-05 00:00:00,0,3,1,4,7,0,2,0,7,24
2024-03-05 00:10:00,0,1,1,5,10,0,1,0,13,31
2024-03-05 00:20:00,1,2,4,4,8,0,6,0,6,31
2024-03-05 00:30:00,0,2,5,3,5,0,3,0,6,24
2024-03-05 00:40:00,0,0,1,4,10,0,1,0,11,27
2024-03-05 00:50:00,0,2,4,2,2,0,3,0,3,16
2024-03-05 01:00:00,0,1,2,2,2,0,2,0,1,10
2024-03-05 01:10:00,0,1,1,4,3,0,1,0,3,13
2024-03-05 01:20:00,0,0,2,3,5,0,1,0,2,13
2024-03-05 01:30:00,0,0,2,3,4,0,2,0,3,14
2024-03-05 01:40:00,0,1,3,2,4,0,2,0,4,16
2024-03-05 01:50:00,1,5,4,5,6,0,1,0,2,24
2024-03-05 02:00:00,0,0,0,1,3,0,5,0,3,12
2024-03-05 02:10:00,0,0,0,3,4,0,0,0,2,9
2024-03-05 02:20:00,0,1,0,2,3,0,0,0,3,9
2024-03-05 02:30:00,0,0,1,0,2,0,1,0,1,5
2024-03-05 02:40:00,0,0,0,1,1,0,0,0,1,3
2024-03-05 02:50:00,1,2,0,1,2,0,0,0,1,7
2024-03-05 03:00:00,0,0,2,5,5,0,1,0,0,13
2024-03-05 03:10:00,1,0,0,3,3,0,0,0,3,10
2024-03-05 03:20:00,0,2,2,3,8,0,1,0,5,21
2024-03-05 03:30:00,0,0,1,4,6,0,1,0,2,14
2024-03-05 03:40:00,0,0,0,6,4,0,0,0,1,11
2024-03-05 03:50:00,1,0,0,1,3,0,1,0,2,8
2024-03-05 04:00:00,0,0,2,4,4,0,3,0,4,17
2024-03-05 04:10:00,0,0,0,7,13,0,1,0,9,30
2024-03-05 04:20:00,0,4,2,10,7,0,2,0,1,26
2024-03-05 04:30:00,2,6,7,16,12,0,2,0,7,52
2024-03-05 04:40:00,0,1,5,25,24,0,0,0,7,62
2024-03-05 04:50:00,1,5,3,25,12,0,1,0,9,56
2024-03-05 05:00:00,1,6,4,51,17,0,2,0,3,84
2024-03-05 05:10:00,4,5,6,61,21,0,4,0,2,103
2024-03-05 05:20:00,3,12,12,72,34,0,5,0,9,147
2024-03-05 05:30:00,1,9,9,87,36,0,3,0,7,152
2024-03-05 05:40:00,0,14,10,123,42,0,14,0,3,206
2024-03-05 05:50:00,3,7,11,123,50,0,11,0,6,211
2024-03-05 06:00:00,0,9,12,136,43,0,11,0,8,219
2024-03-05 06:10:00,0,15,11,108,25,0,11,0,8,178
2024-03-05 06:20:00,4,17,18,121,46,0,8,0,18,232
2024-03-05 06:30:00,4,16,13,135,70,0,13,0,11,262
2024-03-05 06:40:00,6,23,20,129,56,0,11,0,15,260
2024-03-05 06:50:00,9,21,18,152,58,0,30,0,16,304
2024-03-05 07:00:00,8,22,20,136,47,0,22,0,13,268
2024-03-05 07:10:00,5,34,14,127,46,0,22,0,20,268
2024-03-05 07:20:00,4,30,20,130,46,0,25,0,11,266
2024-03-05 07:30:00,24,52,27,99,50,0,42,0,15,309
2024-03-05 07:40:00,8,39,27,87,41,0,42,0,16,260
2024-03-05 07:50:00,7,29,23,103,36,0,24,0,6,228
2024-03-05 08:00:00,7,27,30,121,55,0,46,0,22,308
2024-03-05 08:10:00,12,34,20,84,51,0,38,0,15,254
2024-03-05 08:20:00,4,31,25,124,50,0,32,0,20,286
2024-03-05 08:30:00,5,35,32,110,41,0,32,0,15,270
2024-03-05 08:40:00,11,36,16,118,37,0,27,0,18,263
2024-03-05 08:50:00,6,49,19,136,60,0,26,0,25,321
2024-03-05 09:00:00,5,27,20,91,43,0,22,0,23,231
2024-03-05 09:10:00,9,33,27,103,43,0,26,0,16,257
2024-03-05 09:20:00,6,29,16,90,67,0,12,0,15,235
2024-03-05 09:30:00,10,31,21,92,45,0,16,0,18,233
2024-03-05 09:40:00,13,34,27,84,43,0,26,0,20,247
2024-03-05 09:50:00,6,26,26,67,41,0,34,0,15,215
2024-03-05 10:00:00,8,25,14,75,35,0,22,0,21,200
2024-03-05 10:10:00,8,23,16,71,37,0,16,0,18,189
2024-03-05 10:20:00,12,27,19,56,35,0,21,0,18,188
2024-03-05 10:30:00,5,27,33,94,62,0,29,0,24,274
2024-03-05 10:40:00,7,18,20,73,41,0,18,0,41,218
2024-03-05 10:50:00,9,32,20,69,44,0,19,0,60,253
2024-03-05 11:00:00,7,21,19,78,47,0,17,0,56,245
2024-03-05 11:10:00,13,22,20,73,39,0,29,0,43,239
2024-03-05 11:20:00,7,27,26,57,40,0,28,0,49,234
2024-03-05 11:30:00,5,25,23,69,51,0,27,0,35,235
2024-03-05 11:40:00,9,33,19,64,75,0,21,0,15,236
2024-03-05 11:50:00,8,27,16,69,87,0,34,0,26,267
2024-03-05 12:00:00,14,28,22,69,43,0,24,0,29,229
2024-03-05 12:10:00,7,28,18,78,50,0,28,0,22,231
2024-03-05 12:20:00,9,25,23,82,36,0,24,0,20,219
2024-03-05 12:30:00,6,27,23,60,68,0,32,0,27,243
2024-03-05 12:40:00,9,34,33,79,56,0,16,0,28,255
2024-03-05 12:50:00,12,29,25,82,57,0,32,0,16,253
2024-03-05 13:00:00,8,28,28,79,60,0,21,0,24,248
2024-03-05 13:10:00,6,26,33,69,53,0,27,0,38,252
2024-03-05 13:20:00,6,19,25,66,47,0,27,0,29,219
2024-03-05 13:30:00,10,35,21,79,46,0,33,0,19,243
2024-03-05 13:40:00,9,38,38,64,44,0,26,0,22,241
2024-03-05 13:50:00,6,21,24,86,61,0,25,0,27,250
2024-03-05 14:00:00,14,28,35,55,33,0,24,0,19,208
2024-03-05 14:10:00,10,24,27,83,49,0,28,0,20,241
2024-03-05 14:20:00,10,21,23,78,38,0,31,0,23,224
2024-03-05 14:30:00,9,36,22,70,47,0,33,0,20,237
2024-03-05 14:40:00,7,36,28,81,47,0,28,0,24,251
2024-03-05 14:50:00,13,31,37,83,60,0,30,0,31,285
2024-03-05 15:00:00,7,31,34,62,57,0,26,0,17,234
2024-03-05 15:10:00,15,38,32,70,38,0,44,0,32,269
2024-03-05 15:20:00,5,24,31,79,47,0,37,0,23,246
2024-03-05 15:30:00,9,26,32,59,49,0,33,0,22,230
2024-03-05 15:40:00,13,29,30,66,39,0,45,0,30,252
2024-03-05 15:50:00,9,23,24,77,36,0,35,0,44,248
2024-03-05 16:00:00,13,39,36,95,46,0,49,0,15,293
2024-03-05 16:10:00,8,39,30,81,43,0,43,0,19,263
2024-03-05 16:20:00,9,45,40,91,36,0,46,0,18,285
2024-03-05 16:30:00,9,36,31,74,23,0,38,0,24,235
2024-03-05 16:40:00,7,41,32,91,40,0,35,0,9,255
2024-03-05 16:50:00,9,37,31,88,33,0,32,0,12,242
2024-03-05 17:00:00,5,33,32,98,48,0,34,0,18,268
2024-03-05 17:10:00,7,38,40,82,32,0,32,0,13,244
2024-03-05 17:20:00,8,19,21,87,50,0,29,0,27,241
2024-03-05 17:30:00,8,53,50,69,65,0,45,0,15,305
2024-03-05 17:40:00,9,38,32,89,44,0,43,0,18,273
2024-03-05 17:50:00,8,39,22,88,57,0,37,0,18,269
2024-03-05 18:00:00,13,39,32,65,61,0,39,0,23,272
2024-03-05 18:10:00,7,41,34,78,42,0,33,0,18,253
2024-03-05 18:20:00,10,33,25,75,33,0,24,0,20,220
2024-03-05 18:30:00,12,19,28,88,56,0,31,0,32,266
2024-03-05 18:40:00,8,31,29,68,54,0,28,0,24,242
2024-03-05 18:50:00,10,35,24,60,41,0,21,0,33,224
2024-03-05 19:00:00,4,15,22,55,43,0,25,0,20,184
2024-03-05 19:10:00,10,25,26,53,32,0,29,0,16,191
2024-03-05 19:20:00,3,21,21,45,38,0,21,0,23,172
2024-03-05 19:30:00,8,22,17,51,24,0,23,0,20,165
2024-03-05 19:40:00,1,20,16,39,27,0,16,0,27,146
2024-03-05 19:50:00,4,23,20,59,41,0,17,0,17,181
2024-03-05 20:00:00,3,13,9,42,38,0,14,0,20,139
2024-03-05 20:10:00,5,18,17,29,42,0,22,0,11,144
2024-03-05 20:20:00,2,15,13,38,27,0,24,0,16,135
2024-03-05 20:30:00,1,10,13,37,30,0,16,0,9,116
2024-03-05 20:40:00,4,12,23,51,39,0,13,0,11,153
2024-03-05 20:50:00,7,15,17,30,27,0,16,0,25,137
2024-03-05 21:00:00,3,10,18,38,43,0,21,0,16,149
2024-03-05 21:10:00,3,22,11,22,32,0,6,0,22,118
2024-03-05 21:20:00,6,11,15,29,33,0,11,0,17,122
2024-03-05 21:30:00,5,14,14,28,22,0,15,0,9,107
2024-03-05 21:40:00,2,3,3,20,17,0,6,0,13,64
2024-03-05 21:50:00,4,21,15,20,21,0,13,0,8,102
2024-03-05 22:00:00,2,11,11,18,30,0,16,0,18,106
2024-03-05 22:10:00,2,15,14,20,28,0,12,0,12,103
2024-03-05 22:20:00,3,15,14,29,19,0,10,0,7,97
2024-03-05 22:30:00,2,8,9,20,17,0,8,0,11,75
2024-03-05 22:40:00,1,6,8,10,14,0,13,0,21,73
2024-03-05 22:50:00,1,4,8,13,18,0,7,0,8,59
2024-03-05 23:00:00,1,7,9,12,11,0,7,0,10,57
2024-03-05 23:10:00,0,5,6,15,13,0,4,0,13,56
2024-03-05 23:20:00,1,3,2,10,8,0,4,0,5,33
2024-03-05 23:30:00,1,6,6,11,10,0,3,0,7,44
2024-03-05 23:40:00,1,3,4,7,9,0,2,0,10,36
2024-03-05 23:50:00,1,2,4,3,6,0,9,0,6,31
2024-03-06 00:00:00,1,5,5,5,8,0,2,0,5,31
2024-03-06 00:10:00,0,1,4,8,11,0,3,0,6,33
2024-03-06 00:20:00,0,2,5,7,8,0,4,0,7,33
2024-03-06 00:30:00,2,2,6,8,11,0,2,0,1,32
2024-03-06 00:40:00,0,4,5,6,5,0,3,0,2,25
2024-03-06 00:50:00,0,2,1,3,5,0,3,0,5,19
2024-03-06 01:00:00,0,2,4,3,1,0,5,0,3,18
2024-03-06 01:10:00,0,1,2,8,8,0,0,0,5,24
2024-03-06 01:20:00,0,3,2,7,4,0,3,0,4,23
2024-03-06 01:30:00,0,1,0,1,2,0,1,0,1,6
2024-03-06 01:40:00,1,1,3,2,5,0,3,0,4,19
2024-03-06 01:50:00,0,2,4,2,5,0,2,0,3,18
2024-03-06 02:00:00,0,1,0,4,9,0,1,0,7,22
2024-03-06 02:10:00,0,1,0,3,2,0,2,0,2,10
2024-03-06 02:20:00,0,0,1,2,5,0,1,0,2,11
2024-03-06 02:30:00,0,1,2,2,3,0,1,0,2,11
2024-03-06 02:40:00,0,2,1,5,7,0,1,0,3,19
2024-03-06 02:50:00,1,2,2,0,1,0,1,0,2,9
2024-03-06 03:00:00,0,0,1,4,5,0,0,0,1,11
2024-03-06 03:10:00,1,0,0,5,4,0,0,0,1,11
2024-03-06 03:20:00,1,1,2,5,4,0,3,0,2,18
2024-03-06 03:30:00,0,0,0,2,1,0,0,0,2,5
2024-03-06 03:40:00,0,2,0,8,6,0,2,0,2,20
2024-03-06 03:50:00,2,1,1,4,7,0,1,0,3,19
2024-03-06 04:00:00,0,2,2,3,7,0,1,0,4,19
2024-03-06 04:10:00,0,0,0,7,6,0,1,0,7,21
2024-03-06 04:20:00,0,6,4,10,2,0,3,0,3,28
2024-03-06 04:30:00,1,4,4,13,9,0,2,0,4,37
2024-03-06 04:40:00,0,2,7,24,16,0,4,0,3,56
2024-03-06 04:50:00,1,5,3,38,18,0,0,0,2,67
2024-03-06 05:00:00,0,6,7,38,13,0,3,0,2,69
2024-03-06 05:10:00,3,2,6,51,21,0,3,0,1,87
2024-03-06 05:20:00,3,11,12,81,44,0,7,0,10,168
2024-03-06 05:30:00,3,7,10,96,33,0,3,0,7,159
2024-03-06 05:40:00,0,7,12,125,35,0,9,0,3,191
2024-03-06 05:50:00,0,11,12,125,49,0,10,0,6,213
2024-03-06 06:00:00,1,18,20,113,39,0,12,0,5,208
2024-03-06 06:10:00,3,14,9,130,33,0,12,0,9,210
2024-03-06 06:20:00,0,13,13,115,46,0,9,0,14,210
2024-03-06 06:30:00,6,17,21,113,56,0,12,0,13,238
2024-03-06 06:40:00,7,18,21,138,60,0,22,0,10,276
2024-03-06 06:50:00,7,20,20,143,70,0,21,0,10,291
2024-03-06 07:00:00,1,25,19,139,60,0,34,0,8,286
2024-03-06 07:10:00,7,36,17,128,33,0,27,0,13,261
2024-03-06 07:20:00,8,40,19,125,36,0,24,0,13,265
2024-03-06 07:30:00,9,50,25,108,49,0,31,0,6,278
2024-03-06 07:40:00,10,37,21,89,51,0,34,0,20,262
2024-03-06 07:50:00,8,40,20,122,70,0,39,0,22,321
2024-03-06 08:00:00,10,29,25,111,49,0,39,0,22,285
2024-03-06 08:10:00,8,37,28,100,50,0,26,0,17,266
2024-03-06 08:20:00,6,22,22,122,51,0,26,0,11,260
2024-03-06 08:30:00,11,31,22,121,58,0,29,0,21,293
2024-03-06 08:40:00,9,44,32,99,56,0,17,0,24,281
2024-03-06 08:50:00,6,34,27,99,39,0,19,0,22,246
2024-03-06 09:00:00,9,35,22,94,45,0,22,0,16,243
2024-03-06 09:10:00,7,22,20,105,54,0,21,0,21,250
2024-03-06 09:20:00,6,20,37,85,47,0,16,0,15,226
2024-03-06 09:30:00,10,37,18,86,40,0,25,0,15,231
2024-03-06 09:40:00,8,27,19,87,53,0,28,0,20,242
2024-03-06 09:50:00,9,31,21,82,38,0,21,0,16,218
2024-03-06 10:00:00,8,25,22,80,43,0,20,0,15,213
2024-03-06 10:10:00,8,25,16,60,36,0,15,0,16,176
2024-03-06 10:20:00,6,18,23,61,50,0,12,0,37,207
2024-03-06 10:30:00,8,27,25,79,44,0,15,0,22,220
2024-03-06 10:40:00,12,25,17,73,28,0,14,0,24,193
2024-03-06 10:50:00,12,29,11,69,52,0,27,0,21,221
2024-03-06 11:00:00,10,20,20,75,44,0,26,0,20,215
2024-03-06 11:10:00,8,21,17,59,39,0,22,0,19,185
2024-03-06 11:20:00,4,29,24,58,37,0,30,0,21,203
2024-03-06 11:30:00,5,31,20,75,43,0,22,0,24,220
2024-03-06 11:40:00,5,20,26,81,48,0,26,0,30,236
2024-03-06 11:50:00,8,25,20,87,52,0,27,0,14,233
2024-03-06 12:00:00,6,29,22,71,63,0,29,0,34,254
2024-03-06 12:10:00,8,19,36,66,60,0,27,0,26,242
2024-03-06 12:20:00,5,27,19,77,51,0,31,0,25,235
2024-03-06 12:30:00,5,26,22,73,53,0,26,0,33,238
2024-03-06 12:40:00,14,26,24,81,42,0,26,0,27,240
2024-03-06 12:50:00,8,26,29,87,46,0,26,0,23,245
2024-03-06 13:00:00,9,27,22,78,59,0,14,0,21,230
2024-03-06 13:10:00,11,37,29,86,56,0,27,0,26,272
2024-03-06 13:20:00,11,29,26,77,47,0,21,0,30,241
2024-03-06 13:30:00,7,17,24,78,42,0,26,0,21,215
2024-03-06 13:40:00,5,26,28,65,35,0,29,0,24,212
2024-03-06 13:50:00,7,30,28,78,43,0,35,0,27,248
2024-03-06 14:00:00,11,24,22,77,105,0,27,0,27,293
2024-03-06 14:10:00,9,31,27,75,83,0,22,0,31,278
2024-03-06 14:20:00,15,34,29,75,44,0,40,0,21,258
2024-03-06 14:30:00,10,30,36,88,54,0,30,0,29,277
2024-03-06 14:40:00,10,28,34,76,55,0,31,0,29,263
2024-03-06 14:50:00,10,33,37,70,62,0,37,0,32,281
2024-03-06 15:00:00,8,31,30,82,41,0,24,0,27,243
2024-03-06 15:10:00,10,38,40,82,41,0,30,0,21,262
2024-03-06 15:20:00,6,30,35,90,47,0,26,0,21,255
2024-03-06 15:30:00,8,32,34,69,46,0,35,0,28,252
2024-03-06 15:40:00,14,28,33,73,45,0,31,0,31,255
2024-03-06 15:50:00,8,31,34,57,39,0,30,0,26,225
2024-03-06 16:00:00,14,32,41,78,48,0,33,0,21,267
2024-03-06 16:10:00,12,46,35,69,53,0,36,0,31,282
2024-03-06 16:20:00,4,31,25,97,59,0,34,0,24,274
2024-03-06 16:30:00,10,40,36,78,36,0,36,0,18,254
2024-03-06 16:40:00,7,36,35,91,48,0,34,0,14,265
2024-03-06 16:50:00,10,36,35,79,52,0,43,0,20,275
2024-03-06 17:00:00,6,35,38,72,52,0,42,0,26,271
2024-03-06 17:10:00,11,35,27,79,43,0,38,0,29,262
2024-03-06 17:20:00,12,33,34,85,61,0,35,0,33,293
2024-03-06 17:30:00,9,43,39,86,34,0,39,0,23,273
2024-03-06 17:40:00,5,34,24,68,36,0,25,0,30,222
2024-03-06 17:50:00,8,32,28,92,51,0,30,0,25,266
2024-03-06 18:00:00,11,25,45,61,45,0,31,0,16,234
2024-03-06 18:10:00,7,36,28,72,39,0,36,0,28,246
2024-03-06 18:20:00,11,34,30,69,51,0,34,0,24,253
2024-03-06 18:30:00,3,43,31,68,42,0,25,0,29,241
2024-03-06 18:40:00,8,30,34,88,42,0,21,0,26,249
2024-03-06 18:50:00,5,29,31,58,49,0,30,0,30,232
2024-03-06 19:00:00,4,27,29,59,38,0,21,0,28,206
2024-03-06 19:10:00,8,24,10,63,46,0,29,0,39,219
2024-03-06 19:20:00,5,26,25,52,42,0,22,0,34,206
2024-03-06 19:30:00,4,22,21,67,55,0,19,0,17,205
2024-03-06 19:40:00,5,22,24,51,49,0,13,0,17,181
2024-03-06 19:50:00,10,15,25,44,44,0,15,0,13,166
2024-03-06 20:00:00,3,25,20,39,50,0,14,0,21,172
2024-03-06 20:10:00,5,19,15,32,28,0,13,0,23,135
2024-03-06 20:20:00,6,15,15,30,26,0,23,0,24,139
2024-03-06 20:30:00,4,21,19,31,26,0,16,0,18,135
