datetime,D31Z,D32Z,D41Z,D42Z,D43Z,Total
2024-03-13 14:00:00,19,24,52,3,53,151
2024-03-13 14:10:00,19,24,44,3,45,135
2024-03-13 14:20:00,25,28,41,4,42,140
2024-03-13 14:30:00,24,33,45,1,48,151
2024-03-13 14:40:00,30,35,48,4,49,166
2024-03-13 14:50:00,30,37,46,0,46,159
2024-03-13 15:00:00,22,27,49,7,49,154
2024-03-13 15:10:00,23,30,54,5,55,167
2024-03-13 15:20:00,22,35,55,2,48,162
2024-03-13 15:30:00,25,36,57,4,46,168
2024-03-13 15:40:00,29,33,61,5,61,189
2024-03-13 15:50:00,28,40,59,2,59,188
2024-03-13 16:00:00,30,34,66,11,66,207
2024-03-13 16:10:00,29,43,37,9,41,159
2024-03-13 16:20:00,33,46,58,6,56,199
2024-03-13 16:30:00,40,46,47,3,49,185
2024-03-13 16:40:00,20,29,75,6,74,204
2024-03-13 16:50:00,34,38,39,8,42,161
2024-03-13 17:00:00,35,40,54,4,57,190
2024-03-13 17:10:00,44,41,50,6,50,191
2024-03-13 17:20:00,34,34,48,3,49,168
2024-03-13 17:30:00,43,43,52,5,53,196
2024-03-13 17:40:00,38,40,55,11,54,198
2024-03-13 17:50:00,30,35,71,6,66,208
2024-03-13 18:00:00,30,29,49,5,51,164
2024-03-13 18:10:00,24,27,46,4,45,146
2024-03-13 18:20:00,32,36,34,1,37,140
2024-03-13 18:30:00,17,24,30,2,30,103
2024-03-13 18:40:00,28,33,29,2,30,122
2024-03-13 18:50:00,19,27,36,4,37,123
2024-03-13 19:00:00,26,29,36,3,38,132
2024-03-13 19:10:00,18,22,39,5,41,125
2024-03-13 19:20:00,19,32,31,0,33,115
2024-03-13 19:30:00,11,19,28,4,26,88
2024-03-13 19:40:00,16,27,30,4,34,111
2024-03-13 19:50:00,15,21,36,1,36,109
2024-03-13 20:00:00,14,20,24,2,29,89
2024-03-13 20:10:00,13,18,37,1,36,105
2024-03-13 20:20:00,20,22,23,4,23,92
2024-03-13 20:30:00,10,14,19,3,19,65
2024-03-13 20:40:00,14,20,20,1,25,80
2024-03-13 20:50:00,14,19,19,3,20,75
2024-03-13 21:00:00,14,18,29,3,32,96
2024-03-13 21:10:00,8,12,24,3,25,72
2024-03-13 21:20:00,19,23,20,1,25,88
2024-03-13 21:30:00,16,19,23,4,23,85
2024-03-13 21:40:00,12,14,15,2,17,60
2024-03-13 21:50:00,11,13,17,1,20,62
2024-03-13 22:00:00,9,11,28,3,30,81
2024-03-13 22:10:00,15,21,14,0,19,69
2024-03-13 22:20:00,11,11,16,0,16,54
2024-03-13 22:30:00,13,16,13,3,13,58
2024-03-13 22:40:00,10,13,13,1,13,50
2024-03-13 22:50:00,8,8,15,0,16,47
2024-03-13 23:00:00,2,2,14,2,14,34
2024-03-13 23:10:00,6,8,9,0,10,33
2024-03-13 23:20:00,7,10,6,0,6,29
2024-03-13 23:30:00,7,10,8,4,9,38
2024-03-13 23:40:00,7,8,6,0,6,27
2024-03-13 23:50:00,8,10,6,1,6,31
2024-03-14 00:00:00,2,2,7,4,7,22
2024-03-14 00:10:00,8,7,2,1,2,20
2024-03-14 00:20:00,5,6,5,2,6,24
2024-03-14 00:30:00,4,4,7,3,7,25
2024-03-14 00:40:00,3,3,3,0,3,12
2024-03-14 00:50:00,3,3,2,0,3,11
2024-03-14 01:00:00,2,3,5,0,6,16
2024-03-14 01:10:00,3,3,4,0,5,15
2024-03-14 01:20:00,3,4,8,0,7,22
2024-03-14 01:30:00,2,2,3,0,4,11
2024-03-14 01:40:00,5,5,4,0,4,18
2024-03-14 01:50:00,2,2,1,0,1,6
2024-03-14 02:00:00,0,0,3,0,4,7
2024-03-14 02:10:00,0,0,4,1,4,9
2024-03-14 02:20:00,2,2,4,3,4,15
2024-03-14 02:30:00,1,1,2,0,2,6
2024-03-14 02:40:00,2,2,1,0,1,6
2024-03-14 02:50:00,2,2,2,0,2,8
2024-03-14 03:00:00,0,0,1,1,2,4
2024-03-14 03:10:00,2,2,2,0,2,8
2024-03-14 03:20:00,1,1,2,0,3,7
2024-03-14 03:30:00,3,3,1,1,1,9
2024-03-14 03:40:00,1,2,4,0,4,11
2024-03-14 03:50:00,4,5,4,0,4,17
2024-03-14 04:00:00,0,0,3,0,3,6
2024-03-14 04:10:00,0,0,0,0,1,1
2024-03-14 04:20:00,5,5,5,1,5,21
2024-03-14 04:30:00,2,2,5,0,4,13
2024-03-14 04:40:00,2,2,4,0,5,13
2024-03-14 04:50:00,7,8,8,0,11,34
2024-03-14 05:00:00,3,4,12,0,13,32
2024-03-14 05:10:00,1,1,8,4,8,22
2024-03-14 05:20:00,3,3,17,0,20,43
2024-03-14 05:30:00,8,7,33,0,33,81
2024-03-14 05:40:00,12,14,35,5,41,107
2024-03-14 05:50:00,10,10,41,1,40,102
2024-03-14 06:00:00,14,18,31,1,32,96
2024-03-14 06:10:00,15,17,43,3,44,122
2024-03-14 06:20:00,13,18,39,1,40,111
2024-03-14 06:30:00,14,15,44,8,45,126
2024-03-14 06:40:00,12,19,74,5,72,182
2024-03-14 06:50:00,20,24,64,6,66,180
2024-03-14 07:00:00,19,23,79,13,78,212
2024-03-14 07:10:00,20,23,62,9,64,178
2024-03-14 07:20:00,32,37,64,4,64,201
2024-03-14 07:30:00,29,30,81,7,83,230
2024-03-14 07:40:00,37,40,59,5,59,200
2024-03-14 07:50:00,37,37,50,5,48,177
2024-03-14 08:00:00,28,35,73,7,74,217
2024-03-14 08:10:00,26,33,81,10,78,228
2024-03-14 08:20:00,24,25,49,6,48,152
2024-03-14 08:30:00,26,29,57,13,56,181
2024-03-14 08:40:00,37,36,81,9,79,242
2024-03-14 08:50:00,31,34,63,5,64,197
2024-03-14 09:00:00,13,21,78,6,80,198
2024-03-14 09:10:00,26,28,64,9,65,192
2024-03-14 09:20:00,22,18,42,3,41,126
2024-03-14 09:30:00,21,29,55,4,59,168
2024-03-14 09:40:00,21,24,55,5,52,157
2024-03-14 09:50:00,20,28,52,8,54,162
2024-03-14 10:00:00,18,20,57,5,55,155
2024-03-14 10:10:00,24,25,40,7,42,138
2024-03-14 10:20:00,15,16,52,1,51,135
2024-03-14 10:30:00,15,17,30,4,29,95
2024-03-14 10:40:00,18,26,42,5,45,136
2024-03-14 10:50:00,16,22,45,1,46,130
2024-03-14 11:00:00,21,26,50,5,47,149
2024-03-14 11:10:00,15,24,49,8,51,147
2024-03-14 11:20:00,22,24,37,4,43,130
2024-03-14 11:30:00,22,26,42,3,42,135
2024-03-14 11:40:00,20,24,48,7,46,145
2024-03-14 11:50:00,23,27,54,5,57,166
2024-03-14 12:00:00,25,30,54,7,55,171
2024-03-14 12:10:00,26,27,39,4,42,138
2024-03-14 12:20:00,26,31,38,2,40,137
2024-03-14 12:30:00,28,35,38,1,37,139
2024-03-14 12:40:00,18,19,41,6,42,126
2024-03-14 12:50:00,24,29,41,4,44,142
2024-03-14 13:00:00,23,28,48,10,52,161
2024-03-14 13:10:00,26,35,55,10,56,182
2024-03-14 13:20:00,25,28,42,4,42,141
2024-03-14 13:30:00,16,25,50,5,52,148
2024-03-14 13:40:00,20,25,43,6,42,136
2024-03-14 13:50:00,31,36,45,6,44,162
2024-03-14 14:00:00,26,39,43,3,45,156
2024-03-14 14:10:00,28,40,51,9,52,180
2024-03-14 14:20:00,19,31,41,5,40,136
2024-03-14 14:30:00,22,34,35,6,35,132
2024-03-14 14:40:00,30,40,55,7,53,185
2024-03-14 14:50:00,15,41,52,1,52,161
2024-03-14 15:00:00,27,43,62,4,62,198
2024-03-14 15:10:00,31,39,36,6,38,150
2024-03-14 15:20:00,30,37,54,6,55,182
2024-03-14 15:30:00,29,44,67,7,67,214
2024-03-14 15:40:00,25,44,62,5,61,197
2024-03-14 15:50:00,29,55,50,9,51,194
2024-03-14 16:00:00,31,38,56,8,57,190
2024-03-14 16:10:00,29,48,61,5,63,206
2024-03-14 16:20:00,28,43,56,3,55,185
2024-03-14 16:30:00,28,40,40,4,39,151
2024-03-14 16:40:00,34,41,53,4,53,185
2024-03-14 16:50:00,33,50,56,4,59,202
2024-03-14 17:00:00,39,43,47,7,48,184
2024-03-14 17:10:00,36,46,52,4,53,191
2024-03-14 17:20:00,36,49,55,5,55,200
2024-03-14 17:30:00,29,39,52,6,54,180
2024-03-14 17:40:00,27,34,52,8,54,175
2024-03-14 17:50:00,39,44,49,0,52,184
2024-03-14 18:00:00,26,34,58,4,58,180
2024-03-14 18:10:00,22,31,52,9,54,168
2024-03-14 18:20:00,34,33,32,4,37,140
2024-03-14 18:30:00,29,36,43,8,44,160
2024-03-14 18:40:00,22,24,28,13,30,117
2024-03-14 18:50:00,16,22,39,4,39,120
2024-03-14 19:00:00,22,26,31,7,32,118
2024-03-14 19:10:00,23,25,40,7,43,138
2024-03-14 19:20:00,20,29,39,2,40,130
2024-03-14 19:30:00,25,26,26,2,28,107
2024-03-14 19:40:00,19,13,25,2,28,87
2024-03-14 19:50:00,18,22,33,2,35,110
2024-03-14 20:00:00,17,17,32,4,33,103
2024-03-14 20:10:00,13,25,27,1,25,91
2024-03-14 20:20:00,14,24,23,4,26,91
2024-03-14 20:30:00,12,18,23,5,26,84
2024-03-14 20:40:00,9,19,21,3,25,77
2024-03-14 20:50:00,18,21,19,0,21,79
2024-03-14 21:00:00,20,26,21,4,20,91
2024-03-14 21:10:00,10,13,17,3,17,60
2024-03-14 21:20:00,12,13,28,5,31,89
2024-03-14 21:30:00,13,21,22,3,24,83
2024-03-14 21:40:00,14,16,17,1,18,66
2024-03-14 21:50:00,9,10,30,2,31,82
2024-03-14 22:00:00,12,15,21,4,23,75
2024-03-14 22:10:00,18,24,23,1,24,90
2024-03-14 22:20:00,13,14,15,1,19,62
2024-03-14 22:30:00,16,13,12,4,13,58
2024-03-14 22:40:00,16,20,16,0,16,68
2024-03-14 22:50:00,8,11,18,4,19,60
2024-03-14 23:00:00,14,12,9,3,12,50
2024-03-14 23:10:00,8,9,15,1,13,46
2024-03-14 23:20:00,7,5,9,0,12,33
2024-03-14 23:30:00,12,12,8,3,9,44
2024-03-14 23:40:00,7,8,7,0,8,30
2024-03-14 23:50:00,4,4,8,0,8,24
2024-03-15 00:00:00,2,3,9,4,10,28
2024-03-15 00:10:00,4,4,3,0,4,15
2024-03-15 00:20:00,4,4,5,0,7,20
2024-03-15 00:30:00,2,4,5,2,7,20
2024-03-15 00:40:00,2,2,4,0,4,12
2024-03-15 00:50:00,2,3,5,0,5,15
2024-03-15 01:00:00,5,5,6,0,6,22
2024-03-15 01:10:00,4,3,3,0,2,12
2024-03-15 01:20:00,2,2,5,0,6,15
2024-03-15 01:30:00,8,7,0,0,0,15
2024-03-15 01:40:00,2,2,4,0,6,14
2024-03-15 01:50:00,4,4,3,0,2,13
2024-03-15 02:00:00,4,4,4,0,4,16
2024-03-15 02:10:00,5,4,6,0,7,22
2024-03-15 02:20:00,3,3,2,0,2,10
2024-03-15 02:30:00,3,4,1,0,1,9
2024-03-15 02:40:00,1,0,1,0,1,3
2024-03-15 02:50:00,2,3,0,0,0,5
2024-03-15 03:00:00,0,0,1,0,3,4
2024-03-15 03:10:00,1,2,1,0,1,5
2024-03-15 03:20:00,3,3,5,1,5,17
2024-03-15 03:30:00,2,2,3,0,2,9
2024-03-15 03:40:00,5,5,2,0,2,14
2024-03-15 03:50:00,2,2,2,0,2,8
2024-03-15 04:00:00,0,0,4,1,5,10
2024-03-15 04:10:00,2,2,2,0,2,8
2024-03-15 04:20:00,2,3,5,0,6,16
2024-03-15 04:30:00,3,4,3,0,4,14
2024-03-15 04:40:00,6,6,6,0,6,24
2024-03-15 04:50:00,6,9,6,0,6,27
2024-03-15 05:00:00,3,2,12,0,13,30
2024-03-15 05:10:00,3,3,13,5,12,36
2024-03-15 05:20:00,3,4,14,2,13,36
2024-03-15 05:30:00,4,5,24,4,24,61
2024-03-15 05:40:00,8,8,33,6,34,89
2024-03-15 05:50:00,10,10,32,2,34,88
2024-03-15 06:00:00,17,16,38,3,40,114
2024-03-15 06:10:00,9,13,34,1,36,93
2024-03-15 06:20:00,20,18,40,0,40,118
2024-03-15 06:30:00,16,18,42,7,44,127
2024-03-15 06:40:00,16,18,62,4,64,164
2024-03-15 06:50:00,15,19,67,7,67,175
2024-03-15 07:00:00,24,29,54,4,55,166
2024-03-15 07:10:00,17,27,65,7,65,181
2024-03-15 07:20:00,24,24,73,5,75,201
2024-03-15 07:30:00,35,30,72,4,70,211
2024-03-15 07:40:00,22,25,66,9,65,187
2024-03-15 07:50:00,27,35,65,11,67,205
2024-03-15 08:00:00,35,38,59,7,64,203
2024-03-15 08:10:00,33,38,57,11,57,196
2024-03-15 08:20:00,34,34,55,2,55,180
2024-03-15 08:30:00,37,37,45,7,50,176
2024-03-15 08:40:00,25,27,78,5,78,213
2024-03-15 08:50:00,27,30,53,6,51,167
2024-03-15 09:00:00,23,25,45,8,46,147
2024-03-15 09:10:00,20,30,49,7,51,157
2024-03-15 09:20:00,26,29,39,4,39,137
2024-03-15 09:30:00,26,28,44,3,43,144
2024-03-15 09:40:00,24,28,45,10,51,158
2024-03-15 09:50:00,21,25,62,5,61,174
2024-03-15 10:00:00,18,25,49,3,48,143
2024-03-15 10:10:00,16,20,33,6,36,111
2024-03-15 10:20:00,25,29,45,2,47,148
2024-03-15 10:30:00,24,24,53,5,54,160
2024-03-15 10:40:00,20,24,45,8,47,144
2024-03-15 10:50:00,23,30,52,2,54,161
2024-03-15 11:00:00,20,22,47,8,48,145
2024-03-15 11:10:00,17,22,51,9,49,148
2024-03-15 11:20:00,25,27,47,4,49,152
2024-03-15 11:30:00,17,20,45,7,46,135
2024-03-15 11:40:00,15,18,48,7,48,136
2024-03-15 11:50:00,26,29,40,3,38,136
2024-03-15 12:00:00,29,36,50,10,53,178
2024-03-15 12:10:00,25,31,49,7,48,160
2024-03-15 12:20:00,34,36,45,4,48,167
2024-03-15 12:30:00,26,28,52,6,53,165
2024-03-15 12:40:00,24,31,50,7,55,167
2024-03-15 12:50:00,29,32,41,1,40,143
2024-03-15 13:00:00,22,28,42,7,44,143
2024-03-15 13:10:00,29,44,67,7,70,217
2024-03-15 13:20:00,23,33,45,4,45,150
2024-03-15 13:30:00,26,32,55,3,55,171
2024-03-15 13:40:00,27,33,54,4,53,171
2024-03-15 13:50:00,29,31,41,6,40,147
2024-03-15 14:00:00,27,33,53,4,54,171
2024-03-15 14:10:00,17,22,51,6,53,149
2024-03-15 14:20:00,31,36,50,1,50,168
2024-03-15 14:30:00,27,37,54,3,57,178
2024-03-15 14:40:00,26,33,62,5,61,187
2024-03-15 14:50:00,38,40,55,3,57,193
2024-03-15 15:00:00,19,24,52,5,51,151
2024-03-15 15:10:00,24,30,43,7,48,152
2024-03-15 15:20:00,24,33,51,4,53,165
2024-03-15 15:30:00,27,34,51,6,53,171
2024-03-15 15:40:00,33,38,42,6,45,164
2024-03-15 15:50:00,29,34,56,2,54,175
2024-03-15 16:00:00,34,43,58,3,61,199
2024-03-15 16:10:00,25,34,53,5,53,170
2024-03-15 16:20:00,37,46,40,6,41,170
2024-03-15 16:30:00,33,42,48,4,46,173
2024-03-15 16:40:00,25,28,41,6,46,146
2024-03-15 16:50:00,27,25,59,6,58,175
2024-03-15 17:00:00,26,32,39,4,41,142
2024-03-15 17:10:00,28,33,50,7,51,169
2024-03-15 17:20:00,34,34,39,3,42,152
2024-03-15 17:30:00,29,34,45,2,45,155
2024-03-15 17:40:00,33,34,36,5,35,143
2024-03-15 17:50:00,32,32,48,3,49,164
2024-03-15 18:00:00,23,23,32,5,35,118
2024-03-15 18:10:00,35,38,51,8,56,188
2024-03-15 18:20:00,24,35,60,4,58,181
2024-03-15 18:30:00,29,31,38,4,40,142
2024-03-15 18:40:00,20,25,41,11,40,137
2024-03-15 18:50:00,27,29,27,2,29,114
2024-03-15 19:00:00,21,27,34,2,36,120
2024-03-15 19:10:00,15,20,33,7,32,107
2024-03-15 19:20:00,15,25,26,1,30,97
2024-03-15 19:30:00,21,27,34,2,34,118
2024-03-15 19:40:00,26,30,56,7,62,181
2024-03-15 19:50:00,17,24,49,5,54,149
2024-03-15 20:00:00,15,19,33,2,33,102
2024-03-15 20:10:00,17,21,32,2,33,105
2024-03-15 20:20:00,17,12,33,4,33,99
2024-03-15 20:30:00,15,18,19,4,21,77
2024-03-15 20:40:00,19,20,17,1,18,75
2024-03-15 20:50:00,18,24,30,2,32,106
2024-03-15 21:00:00,11,13,23,0,21,68
2024-03-15 21:10:00,13,16,28,4,29,90
2024-03-15 21:20:00,16,17,22,0,25,80
2024-03-15 21:30:00,19,19,35,4,35,112
2024-03-15 21:40:00,15,17,19,1,19,71
2024-03-15 21:50:00,16,22,13,1,16,68
2024-03-15 22:00:00,10,11,18,4,18,61
2024-03-15 22:10:00,15,15,15,2,15,62
2024-03-15 22:20:00,10,13,26,1,30,80
2024-03-15 22:30:00,19,20,30,2,27,98
2024-03-15 22:40:00,7,8,17,2,16,50
2024-03-15 22:50:00,12,15,16,2,20,65
2024-03-15 23:00:00,5,10,17,3,11,46
2024-03-15 23:10:00,8,8,13,0,10,39
2024-03-15 23:20:00,13,13,9,0,10,45
2024-03-15 23:30:00,6,7,9,3,9,34
2024-03-15 23:40:00,5,6,11,0,11,33
2024-03-15 23:50:00,5,6,11,0,14,36
2024-03-16 00:00:00,9,10,18,4,17,58
2024-03-16 00:10:00,8,8,7,0,7,30
2024-03-16 00:20:00,4,6,9,3,8,30
2024-03-16 00:30:00,7,7,6,2,6,28
2024-03-16 00:40:00,1,2,20,0,20,43
2024-03-16 00:50:00,14,15,5,0,5,39
2024-03-16 01:00:00,7,10,5,0,5,27
2024-03-16 01:10:00,5,6,7,0,6,24
2024-03-16 01:20:00,4,5,8,2,8,27
2024-03-16 01:30:00,4,3,7,3,7,24
2024-03-16 01:40:00,3,2,9,2,9,25
2024-03-16 01:50:00,5,7,2,0,2,16
2024-03-16 02:00:00,3,3,4,0,4,14
2024-03-16 02:10:00,8,7,5,0,6,26
2024-03-16 02:20:00,5,5,5,0,5,20
2024-03-16 02:30:00,2,3,5,2,8,20
2024-03-16 02:40:00,7,4,8,0,7,26
2024-03-16 02:50:00,1,1,2,0,3,7
2024-03-16 03:00:00,4,4,2,0,2,12
2024-03-16 03:10:00,7,6,3,0,3,19
2024-03-16 03:20:00,1,1,2,0,3,7
2024-03-16 03:30:00,2,3,7,1,7,20
2024-03-16 03:40:00,2,2,8,2,9,23
2024-03-16 03:50:00,3,3,2,0,2,10
2024-03-16 04:00:00,4,6,4,0,4,18
2024-03-16 04:10:00,5,5,5,1,6,22
2024-03-16 04:20:00,5,6,3,1,4,19
2024-03-16 04:30:00,4,3,4,0,4,15
2024-03-16 04:40:00,1,1,6,1,7,16
2024-03-16 04:50:00,3,3,2,0,1,9
2024-03-16 05:00:00,3,3,12,0,12,30
2024-03-16 05:10:00,9,9,6,4,6,34
2024-03-16 05:20:00,7,5,7,3,7,29
2024-03-16 05:30:00,5,5,7,0,7,24
2024-03-16 05:40:00,3,3,11,4,12,33
2024-03-16 05:50:00,4,4,5,2,7,22
2024-03-16 06:00:00,4,5,6,0,6,21
2024-03-16 06:10:00,4,5,9,4,9,31
2024-03-16 06:20:00,8,8,12,2,12,42
2024-03-16 06:30:00,4,6,11,0,11,32
2024-03-16 06:40:00,9,9,10,4,10,42
2024-03-16 06:50:00,6,7,9,2,9,33
2024-03-16 07:00:00,6,6,8,0,8,28
2024-03-16 07:10:00,8,9,14,3,15,49
2024-03-16 07:20:00,2,3,9,0,11,25
2024-03-16 07:30:00,9,11,25,5,25,75
2024-03-16 07:40:00,6,7,20,3,20,56
2024-03-16 07:50:00,7,7,12,0,12,38
2024-03-16 08:00:00,7,11,15,2,15,50
2024-03-16 08:10:00,11,12,17,4,17,61
2024-03-16 08:20:00,8,15,20,1,20,64
2024-03-16 08:30:00,10,10,21,3,23,67
2024-03-16 08:40:00,12,15,20,6,20,73
2024-03-16 08:50:00,12,14,22,5,23,76
2024-03-16 09:00:00,13,15,12,4,13,57
2024-03-16 09:10:00,13,14,30,4,31,92
2024-03-16 09:20:00,15,16,28,4,29,92
2024-03-16 09:30:00,20,20,33,1,34,108
2024-03-16 09:40:00,19,21,39,3,42,124
2024-03-16 09:50:00,20,22,39,2,38,121
2024-03-16 10:00:00,10,16,34,2,36,98
2024-03-16 10:10:00,21,21,37,2,38,119
2024-03-16 10:20:00,28,31,35,4,34,132
2024-03-16 10:30:00,17,17,31,3,31,99
2024-03-16 10:40:00,14,18,34,5,37,108
2024-03-16 10:50:00,22,27,41,5,42,137
2024-03-16 11:00:00,23,26,31,1,29,110
2024-03-16 11:10:00,19,27,35,5,37,123
2024-03-16 11:20:00,20,17,34,5,33,109
2024-03-16 11:30:00,24,28,41,0,43,136
2024-03-16 11:40:00,16,22,32,2,35,107
2024-03-16 11:50:00,21,25,39,3,39,127
2024-03-16 12:00:00,18,20,33,2,34,107
2024-03-16 12:10:00,13,16,37,5,40,111
2024-03-16 12:20:00,22,25,32,2,36,117
2024-03-16 12:30:00,17,20,48,0,51,136
2024-03-16 12:40:00,19,25,47,5,48,144
2024-03-16 12:50:00,19,25,37,5,38,124
2024-03-16 13:00:00,22,24,39,2,42,129
2024-03-16 13:10:00,17,27,38,4,40,126
2024-03-16 13:20:00,19,20,44,5,45,133
2024-03-16 13:30:00,18,26,49,2,49,144
2024-03-16 13:40:00,22,26,50,8,51,157
2024-03-16 13:50:00,18,25,42,2,42,129
2024-03-16 14:00:00,18,24,39,3,42,126
2024-03-16 14:10:00,9,10,44,7,44,114
2024-03-16 14:20:00,18,21,36,5,38,118
2024-03-16 14:30:00,24,29,47,0,49,149
2024-03-16 14:40:00,21,26,37,7,37,128
2024-03-16 14:50:00,20,27,33,2,35,117
2024-03-16 15:00:00,22,27,33,4,36,122
2024-03-16 15:10:00,16,20,32,6,28,102
2024-03-16 15:20:00,9,15,35,5,36,100
2024-03-16 15:30:00,8,12,27,0,28,75
2024-03-16 15:40:00,14,14,42,3,42,115
2024-03-16 15:50:00,17,22,34,2,36,111
2024-03-16 16:00:00,22,28,35,3,35,123
2024-03-16 16:10:00,10,15,30,6,30,91
2024-03-16 16:20:00,21,24,38,3,39,125
2024-03-16 16:30:00,17,23,25,1,25,91
2024-03-16 16:40:00,11,21,37,5,36,110
2024-03-16 16:50:00,17,21,32,4,32,106
2024-03-16 17:00:00,18,22,43,2,41,126
2024-03-16 17:10:00,9,15,33,6,35,98
2024-03-16 17:20:00,13,21,34,4,35,107
2024-03-16 17:30:00,13,23,35,2,35,108
2024-03-16 17:40:00,18,22,28,4,29,101
2024-03-16 17:50:00,14,23,37,0,37,111
2024-03-16 18:00:00,15,23,36,8,36,118
2024-03-16 18:10:00,21,28,28,5,30,112
2024-03-16 18:20:00,18,27,39,0,39,123
2024-03-16 18:30:00,17,19,37,2,40,115
2024-03-16 18:40:00,13,20,39,3,38,113
2024-03-16 18:50:00,13,21,33,2,32,101
2024-03-16 19:00:00,22,25,26,2,30,105
2024-03-16 19:10:00,11,13,41,2,38,105
2024-03-16 19:20:00,16,24,32,2,32,106
2024-03-16 19:30:00,17,17,29,0,29,92
2024-03-16 19:40:00,15,20,28,6,29,98
2024-03-16 19:50:00,14,15,39,7,42,117
2024-03-16 20:00:00,11,11,34,3,34,93
2024-03-16 20:10:00,9,14,20,2,20,65
2024-03-16 20:20:00,17,19,28,4,31,99
2024-03-16 20:30:00,7,9,18,0,18,52
2024-03-16 20:40:00,10,12,25,2,27,76
2024-03-16 20:50:00,12,16,22,1,23,74
2024-03-16 21:00:00,9,11,21,3,22,66
2024-03-16 21:10:00,13,16,28,3,27,87
2024-03-16 21:20:00,7,15,18,0,18,58
2024-03-16 21:30:00,11,15,17,3,18,64
2024-03-16 21:40:00,15,19,26,3,28,91
2024-03-16 21:50:00,6,8,34,1,37,86
2024-03-16 22:00:00,9,17,20,1,19,66
2024-03-16 22:10:00,10,12,19,1,19,61
2024-03-16 22:20:00,10,12,18,0,19,59
2024-03-16 22:30:00,11,13,20,5,22,71
2024-03-16 22:40:00,9,11,22,2,22,66
2024-03-16 22:50:00,6,9,14,3,16,48
2024-03-16 23:00:00,8,10,13,0,13,44
2024-03-16 23:10:00,5,8,14,0,14,41
2024-03-16 23:20:00,8,11,11,0,12,42
2024-03-16 23:30:00,12,13,9,5,9,48
2024-03-16 23:40:00,5,5,8,1,8,27
2024-03-16 23:50:00,7,8,12,1,14,42
2024-03-17 00:00:00,8,10,15,2,17,52
2024-03-17 00:10:00,8,8,24,1,25,66
2024-03-17 00:20:00,9,11,7,1,10,38
2024-03-17 00:30:00,10,9,12,1,11,43
2024-03-17 00:40:00,8,8,17,2,18,53
2024-03-17 00:50:00,1,4,7,0,7,19
2024-03-17 01:00:00,6,7,6,0,6,25
2024-03-17 01:10:00,7,8,7,0,7,29
2024-03-17 01:20:00,9,8,7,0,8,32
2024-03-17 01:30:00,9,10,11,2,12,44
2024-03-17 01:40:00,5,5,8,0,8,26
2024-03-17 01:50:00,4,4,0,0,0,8
2024-03-17 02:00:00,2,2,2,0,2,8
2024-03-17 02:10:00,5,8,3,0,4,20
2024-03-17 02:20:00,3,3,7,0,5,18
2024-03-17 02:30:00,4,5,5,2,4,20
2024-03-17 02:40:00,4,4,1,0,1,10
2024-03-17 02:50:00,0,0,3,0,3,6
2024-03-17 03:00:00,2,2,6,0,7,17
2024-03-17 03:10:00,0,0,4,0,3,7
2024-03-17 03:20:00,2,2,7,0,7,18
2024-03-17 03:30:00,4,7,3,0,3,17
2024-03-17 03:40:00,3,4,2,0,3,12
2024-03-17 03:50:00,3,3,1,0,1,8
2024-03-17 04:00:00,0,0,2,0,2,4
2024-03-17 04:10:00,4,4,1,0,1,10
2024-03-17 04:20:00,3,3,2,0,2,10
2024-03-17 04:30:00,3,4,3,0,3,13
2024-03-17 04:40:00,1,1,4,1,5,12
2024-03-17 04:50:00,3,3,5,0,5,16
2024-03-17 05:00:00,3,3,7,0,8,21
2024-03-17 05:10:00,5,5,3,0,3,16
2024-03-17 05:20:00,3,3,5,0,7,18
2024-03-17 05:30:00,4,4,6,1,6,21
2024-03-17 05:40:00,3,4,7,1,7,22
2024-03-17 05:50:00,1,1,10,0,12,24
2024-03-17 06:00:00,4,4,3,0,3,14
2024-03-17 06:10:00,2,2,11,2,11,28
2024-03-17 06:20:00,2,2,4,0,4,12
2024-03-17 06:30:00,1,2,7,0,8,18
2024-03-17 06:40:00,4,6,3,3,2,18
2024-03-17 06:50:00,5,6,4,0,4,19
2024-03-17 07:00:00,4,4,5,2,5,20
2024-03-17 07:10:00,6,5,9,1,9,30
2024-03-17 07:20:00,5,6,6,0,6,23
2024-03-17 07:30:00,7,7,12,0,12,38
2024-03-17 07:40:00,9,10,11,2,11,43
2024-03-17 07:50:00,8,8,6,0,6,28
2024-03-17 08:00:00,6,9,7,2,6,30
2024-03-17 08:10:00,6,6,8,2,8,30
2024-03-17 08:20:00,14,13,5,0,6,38
2024-03-17 08:30:00,7,8,12,2,12,41
2024-03-17 08:40:00,6,7,12,2,13,40
2024-03-17 08:50:00,10,8,10,0,10,38
2024-03-17 09:00:00,6,7,13,2,13,41
2024-03-17 09:10:00,10,11,12,2,12,47
2024-03-17 09:20:00,9,10,24,0,25,68
2024-03-17 09:30:00,14,14,21,4,22,75
2024-03-17 09:40:00,12,16,22,4,22,76
2024-03-17 09:50:00,13,13,22,2,25,75
2024-03-17 10:00:00,11,13,19,5,20,68
2024-03-17 10:10:00,18,18,25,2,26,89
2024-03-17 10:20:00,13,14,16,0,19,62
2024-03-17 10:30:00,16,16,22,2,22,78
2024-03-17 10:40:00,20,22,25,3,25,95
2024-03-17 10:50:00,13,15,30,1,32,91
