datetime,D21Z,V22Z,D81Z,V82Z,V92Z,D111Z,D112Z,D531Z,D571Z,D581Z,V113Z,V114Z,Total
2024-03-21 20:00:00,37,25,22,29,7,10,13,0.0,0.0,0.0,9,11,163.0
2024-03-21 20:10:00,38,19,50,21,9,6,5,0.0,0.0,0.0,7,7,162.0
2024-03-21 20:20:00,41,23,73,19,17,7,5,0.0,0.0,0.0,10,5,200.0
2024-03-21 20:30:00,20,17,125,21,17,14,15,0.0,0.0,0.0,20,12,261.0
2024-03-21 20:40:00,28,17,18,29,9,8,5,0.0,0.0,0.0,9,5,128.0
2024-03-21 20:50:00,19,21,77,20,8,7,5,0.0,0.0,0.0,8,6,171.0
2024-03-21 21:00:00,32,24,21,24,8,12,10,0.0,0.0,0.0,9,4,144.0
2024-03-21 21:10:00,39,23,42,33,14,6,7,0.0,0.0,0.0,7,11,182.0
2024-03-21 21:20:00,28,15,50,26,7,12,10,0.0,0.0,0.0,11,10,169.0
2024-03-21 21:30:00,34,22,26,30,11,6,10,0.0,0.0,0.0,10,11,160.0
2024-03-21 21:40:00,35,20,24,25,10,8,7,0.0,0.0,0.0,12,12,153.0
2024-03-21 21:50:00,30,20,101,21,9,13,11,0.0,0.0,0.0,13,9,227.0
2024-03-21 22:00:00,18,16,8,15,4,13,19,0.0,0.0,0.0,23,17,133.0
2024-03-21 22:10:00,23,24,25,25,10,7,9,0.0,0.0,0.0,7,8,138.0
2024-03-21 22:20:00,24,18,13,23,5,2,3,0.0,0.0,0.0,2,3,93.0
2024-03-21 22:30:00,19,18,16,17,5,9,10,0.0,0.0,0.0,11,7,112.0
2024-03-21 22:40:00,19,21,21,29,5,4,12,0.0,0.0,0.0,9,14,134.0
2024-03-21 22:50:00,23,20,17,36,9,6,8,0.0,0.0,0.0,10,9,138.0
2024-03-21 23:00:00,19,17,25,19,5,10,7,0.0,0.0,0.0,10,8,120.0
2024-03-21 23:10:00,22,22,12,28,6,8,7,0.0,0.0,0.0,8,10,123.0
2024-03-21 23:20:00,16,15,17,14,3,6,5,0.0,0.0,0.0,8,6,90.0
2024-03-21 23:30:00,10,9,11,20,7,2,5,0.0,0.0,0.0,4,7,75.0
2024-03-21 23:40:00,16,18,8,18,8,11,10,0.0,0.0,0.0,7,10,106.0
2024-03-21 23:50:00,15,12,9,8,2,4,7,0.0,0.0,0.0,4,10,71.0
2024-03-22 00:00:00,10,14,6,9,6,1,4,0.0,0.0,0.0,1,7,58.0
2024-03-22 00:10:00,7,11,7,11,2,7,8,0.0,0.0,0.0,8,9,70.0
2024-03-22 00:20:00,6,5,1,3,1,1,3,0.0,0.0,0.0,4,2,26.0
2024-03-22 00:30:00,9,11,10,9,3,0,5,0.0,0.0,0.0,0,5,52.0
2024-03-22 00:40:00,4,6,3,8,2,6,3,0.0,0.0,0.0,8,4,44.0
2024-03-22 00:50:00,5,7,10,9,1,3,5,0.0,0.0,0.0,3,5,48.0
2024-03-22 01:00:00,4,7,10,5,1,0,2,0.0,0.0,0.0,1,2,32.0
2024-03-22 01:10:00,8,9,3,2,0,1,2,0.0,0.0,0.0,1,2,28.0
2024-03-22 01:20:00,2,3,2,8,2,3,4,0.0,0.0,0.0,4,4,32.0
2024-03-22 01:30:00,3,6,6,2,0,0,0,0.0,0.0,0.0,0,0,17.0
2024-03-22 01:40:00,4,5,3,5,0,0,1,0.0,0.0,0.0,0,0,18.0
2024-03-22 01:50:00,1,2,1,8,2,2,5,0.0,0.0,0.0,2,1,24.0
2024-03-22 02:00:00,3,5,1,2,0,0,1,0.0,0.0,0.0,0,1,13.0
2024-03-22 02:10:00,0,1,3,6,0,0,1,0.0,0.0,0.0,0,1,12.0
2024-03-22 02:20:00,0,1,1,0,0,1,0,0.0,0.0,0.0,1,0,4.0
2024-03-22 02:30:00,2,3,1,2,0,0,1,0.0,0.0,0.0,0,1,10.0
2024-03-22 02:40:00,1,3,2,6,2,0,0,0.0,0.0,0.0,0,0,14.0
2024-03-22 02:50:00,1,1,0,4,2,3,2,0.0,0.0,0.0,3,2,18.0
2024-03-22 03:00:00,4,5,1,1,0,0,0,0.0,0.0,0.0,0,0,11.0
2024-03-22 03:10:00,2,2,1,2,0,0,2,0.0,0.0,0.0,0,4,13.0
2024-03-22 03:20:00,2,2,0,0,0,1,0,0.0,0.0,0.0,1,0,6.0
2024-03-22 03:30:00,2,3,1,1,0,0,0,0.0,0.0,0.0,0,0,7.0
2024-03-22 03:40:00,4,6,4,6,0,0,0,0.0,0.0,0.0,0,0,20.0
2024-03-22 03:50:00,2,3,1,3,3,1,2,0.0,0.0,0.0,1,1,17.0
2024-03-22 04:00:00,2,2,2,5,1,0,0,0.0,0.0,0.0,0,0,12.0
2024-03-22 04:10:00,3,4,2,2,1,0,2,0.0,0.0,0.0,1,2,17.0
2024-03-22 04:20:00,3,5,2,6,2,1,0,0.0,0.0,0.0,1,0,20.0
2024-03-22 04:30:00,5,5,3,7,3,3,1,0.0,0.0,0.0,5,1,33.0
2024-03-22 04:40:00,7,7,2,4,1,0,0,0.0,0.0,0.0,0,0,21.0
2024-03-22 04:50:00,5,7,5,7,0,0,1,0.0,0.0,0.0,0,1,26.0
2024-03-22 05:00:00,10,10,7,10,3,1,1,0.0,0.0,0.0,1,0,43.0
2024-03-22 05:10:00,12,12,10,14,1,0,2,0.0,0.0,0.0,0,2,53.0
2024-03-22 05:20:00,9,10,8,9,8,0,2,0.0,0.0,0.0,0,4,50.0
2024-03-22 05:30:00,14,13,10,16,5,2,2,0.0,0.0,0.0,3,4,69.0
2024-03-22 05:40:00,22,24,9,17,4,5,4,0.0,0.0,0.0,8,7,100.0
2024-03-22 05:50:00,12,20,14,20,2,1,5,0.0,0.0,0.0,2,7,83.0
2024-03-22 06:00:00,19,21,17,15,6,0,4,0.0,0.0,0.0,1,6,89.0
2024-03-22 06:10:00,23,22,14,19,3,3,4,0.0,0.0,0.0,3,4,95.0
2024-03-22 06:20:00,19,14,22,24,5,7,6,0.0,0.0,0.0,11,6,114.0
2024-03-22 06:30:00,20,18,12,24,5,5,7,0.0,0.0,0.0,6,5,102.0
2024-03-22 06:40:00,17,16,35,23,6,4,9,0.0,0.0,0.0,4,10,124.0
2024-03-22 06:50:00,35,29,20,24,5,8,10,0.0,0.0,0.0,6,7,144.0
2024-03-22 07:00:00,32,22,48,26,7,3,8,0.0,0.0,0.0,3,5,154.0
2024-03-22 07:10:00,26,17,26,23,5,11,11,0.0,0.0,0.0,7,10,136.0
2024-03-22 07:20:00,44,33,32,29,8,10,13,0.0,0.0,0.0,43,5,217.0
2024-03-22 07:30:00,45,30,25,30,11,1,8,0.0,0.0,0.0,1,10,161.0
2024-03-22 07:40:00,52,29,57,28,9,9,11,0.0,0.0,0.0,6,9,210.0
2024-03-22 07:50:00,63,24,49,25,9,4,13,0.0,0.0,0.0,6,12,205.0
2024-03-22 08:00:00,42,23,64,33,7,8,10,0.0,0.0,0.0,8,5,200.0
2024-03-22 08:10:00,57,28,45,38,10,6,9,0.0,0.0,0.0,4,5,202.0
2024-03-22 08:20:00,47,32,27,25,10,7,8,0.0,0.0,0.0,6,6,168.0
2024-03-22 08:30:00,53,31,43,26,12,9,7,0.0,0.0,0.0,9,11,201.0
2024-03-22 08:40:00,51,25,61,42,7,4,6,0.0,0.0,0.0,6,6,208.0
2024-03-22 08:50:00,52,26,57,32,11,6,8,0.0,0.0,0.0,9,9,210.0
2024-03-22 09:00:00,59,34,70,33,9,6,9,0.0,0.0,0.0,5,6,231.0
2024-03-22 09:10:00,39,22,25,35,8,8,11,0.0,0.0,0.0,7,10,165.0
2024-03-22 09:20:00,40,28,41,32,8,2,12,0.0,0.0,0.0,2,7,172.0
2024-03-22 09:30:00,41,26,84,27,7,14,15,0.0,0.0,0.0,9,14,237.0
2024-03-22 09:40:00,45,24,76,27,8,8,15,0.0,0.0,0.0,6,11,220.0
2024-03-22 09:50:00,47,28,83,28,16,10,14,0.0,0.0,0.0,12,10,248.0
2024-03-22 10:00:00,38,21,41,27,6,3,18,0.0,0.0,0.0,4,10,168.0
2024-03-22 10:10:00,40,27,37,33,14,8,8,0.0,0.0,0.0,8,6,181.0
2024-03-22 10:20:00,40,20,98,23,11,6,13,0.0,0.0,0.0,6,12,229.0
2024-03-22 10:30:00,51,37,56,34,7,8,10,0.0,0.0,0.0,11,17,231.0
2024-03-22 10:40:00,50,18,35,27,6,5,17,0.0,0.0,0.0,6,13,177.0
2024-03-22 10:50:00,48,30,52,39,14,7,8,0.0,0.0,0.0,9,10,217.0
2024-03-22 11:00:00,27,23,39,29,4,8,13,0.0,0.0,0.0,10,9,162.0
2024-03-22 11:10:00,53,23,47,38,9,9,7,0.0,0.0,0.0,9,8,203.0
2024-03-22 11:20:00,48,26,50,31,11,12,8,0.0,0.0,0.0,14,8,208.0
2024-03-22 11:30:00,47,33,87,33,9,11,18,0.0,0.0,0.0,10,20,268.0
2024-03-22 11:40:00,62,29,43,35,6,10,13,0.0,0.0,0.0,7,10,215.0
2024-03-22 11:50:00,47,30,81,26,13,15,17,0.0,0.0,0.0,13,22,264.0
2024-03-22 12:00:00,56,23,105,32,9,18,17,0.0,0.0,0.0,13,16,289.0
2024-03-22 12:10:00,49,21,63,32,13,11,16,0.0,0.0,0.0,8,17,230.0
2024-03-22 12:20:00,72,18,149,41,11,27,23,0.0,0.0,0.0,13,20,374.0
2024-03-22 12:30:00,49,19,87,38,11,19,24,0.0,0.0,0.0,17,16,280.0
2024-03-22 12:40:00,58,20,92,37,8,16,28,0.0,0.0,0.0,12,20,291.0
2024-03-22 12:50:00,66,19,77,44,9,10,21,0.0,0.0,0.0,8,19,273.0
2024-03-22 13:00:00,51,29,111,43,14,19,25,0.0,0.0,0.0,15,13,320.0
2024-03-22 13:10:00,48,14,93,40,14,9,10,0.0,0.0,0.0,12,7,247.0
2024-03-22 13:20:00,62,19,71,40,34,15,18,0.0,0.0,0.0,13,14,286.0
2024-03-22 13:30:00,70,25,66,43,6,11,20,0.0,0.0,0.0,10,17,268.0
2024-03-22 13:40:00,64,27,64,39,9,10,18,0.0,0.0,0.0,10,14,255.0
2024-03-22 13:50:00,43,31,35,41,12,13,21,0.0,0.0,0.0,18,16,230.0
2024-03-22 14:00:00,59,27,55,32,10,19,19,0.0,0.0,0.0,12,19,252.0
2024-03-22 14:10:00,59,25,55,39,9,16,20,0.0,0.0,0.0,11,11,245.0
2024-03-22 14:20:00,71,27,53,47,12,9,17,0.0,0.0,0.0,7,12,255.0
2024-03-22 14:30:00,72,16,48,33,11,21,26,0.0,0.0,0.0,14,16,257.0
2024-03-22 14:40:00,72,37,48,46,13,9,11,0.0,0.0,0.0,12,10,258.0
2024-03-22 14:50:00,67,23,98,43,13,16,22,0.0,0.0,0.0,13,13,308.0
2024-03-22 15:00:00,63,27,59,29,11,13,22,0.0,0.0,0.0,10,12,246.0
2024-03-22 15:10:00,62,36,52,46,9,16,14,0.0,0.0,0.0,10,13,258.0
2024-03-22 15:20:00,50,17,41,27,15,18,19,0.0,0.0,0.0,11,11,209.0
2024-03-22 15:30:00,66,34,39,26,11,17,25,0.0,0.0,0.0,17,16,251.0
2024-03-22 15:40:00,67,29,57,34,11,20,17,0.0,0.0,0.0,12,9,256.0
2024-03-22 15:50:00,51,29,61,30,9,11,21,0.0,0.0,0.0,11,15,238.0
2024-03-22 16:00:00,63,35,113,30,10,14,18,0.0,0.0,0.0,14,9,306.0
2024-03-22 16:10:00,68,27,24,23,10,21,25,0.0,0.0,0.0,19,14,231.0
2024-03-22 16:20:00,61,21,90,30,13,20,19,0.0,0.0,0.0,14,12,280.0
2024-03-22 16:30:00,72,25,94,33,11,18,28,0.0,0.0,0.0,16,15,312.0
2024-03-22 16:40:00,55,32,55,38,8,16,20,0.0,0.0,0.0,13,7,244.0
2024-03-22 16:50:00,79,30,93,31,13,10,16,0.0,0.0,0.0,8,13,293.0
2024-03-22 17:00:00,60,21,43,37,7,17,19,0.0,0.0,0.0,16,17,237.0
2024-03-22 17:10:00,67,27,27,30,14,16,19,0.0,0.0,0.0,16,19,235.0
2024-03-22 17:20:00,55,30,54,25,10,10,16,0.0,0.0,0.0,8,11,219.0
2024-03-22 17:30:00,64,19,47,23,15,19,27,0.0,0.0,0.0,10,13,237.0
2024-03-22 17:40:00,47,24,102,24,11,38,32,0.0,0.0,0.0,11,7,296.0
2024-03-22 17:50:00,44,32,59,34,10,12,21,0.0,0.0,0.0,8,13,233.0
2024-03-22 18:00:00,45,29,97,25,12,16,17,0.0,0.0,0.0,10,13,264.0
2024-03-22 18:10:00,51,25,73,22,12,14,19,0.0,0.0,0.0,11,19,246.0
2024-03-22 18:20:00,49,28,78,32,14,18,19,0.0,0.0,0.0,12,9,259.0
2024-03-22 18:30:00,39,19,17,10,5,8,6,0.0,0.0,0.0,8,6,118.0
2024-03-22 18:40:00,22,10,56,10,3,8,6,0.0,0.0,0.0,6,3,124.0
2024-03-22 18:50:00,24,17,79,14,2,4,1,0.0,0.0,0.0,3,1,145.0
2024-03-22 19:00:00,44,26,62,21,16,7,16,0.0,0.0,0.0,9,13,214.0
2024-03-22 19:10:00,39,17,30,24,16,20,12,0.0,0.0,0.0,10,10,178.0
2024-03-22 19:20:00,49,22,83,31,14,7,8,0.0,0.0,0.0,9,12,235.0
2024-03-22 19:30:00,50,22,72,28,22,13,20,0.0,0.0,0.0,11,18,256.0
2024-03-22 19:40:00,47,24,83,29,14,8,10,0.0,0.0,0.0,9,13,237.0
2024-03-22 19:50:00,48,26,30,26,12,29,27,0.0,0.0,0.0,14,14,226.0
2024-03-22 20:00:00,38,31,83,40,15,13,15,0.0,0.0,0.0,12,14,261.0
2024-03-22 20:10:00,46,23,65,31,10,11,8,0.0,0.0,0.0,8,8,210.0
2024-03-22 20:20:00,37,29,120,26,19,8,9,0.0,0.0,0.0,10,12,270.0
2024-03-22 20:30:00,26,22,30,22,6,18,16,0.0,0.0,0.0,15,16,171.0
2024-03-22 20:40:00,32,24,24,29,4,3,5,0.0,0.0,0.0,5,5,131.0
2024-03-22 20:50:00,25,21,14,28,12,3,3,0.0,0.0,0.0,4,4,114.0
2024-03-22 21:00:00,33,19,16,18,9,9,16,0.0,0.0,0.0,16,10,146.0
2024-03-22 21:10:00,33,24,26,26,8,8,11,0.0,0.0,0.0,11,10,157.0
2024-03-22 21:20:00,19,22,13,23,13,11,5,0.0,0.0,0.0,14,3,123.0
2024-03-22 21:30:00,22,17,18,29,9,9,8,0.0,0.0,0.0,12,11,135.0
2024-03-22 21:40:00,17,16,15,20,10,2,5,0.0,0.0,0.0,3,2,90.0
2024-03-22 21:50:00,33,23,19,28,26,9,14,0.0,0.0,0.0,11,17,180.0
2024-03-22 22:00:00,32,22,67,28,22,18,17,0.0,0.0,0.0,14,17,237.0
2024-03-22 22:10:00,25,24,20,23,7,3,5,0.0,0.0,0.0,5,5,117.0
2024-03-22 22:20:00,17,24,11,20,10,4,8,0.0,0.0,0.0,5,10,109.0
2024-03-22 22:30:00,20,16,13,21,12,8,7,0.0,0.0,0.0,11,7,115.0
2024-03-22 22:40:00,27,23,22,24,2,8,13,0.0,0.0,0.0,8,6,133.0
2024-03-22 22:50:00,27,24,23,29,6,6,7,0.0,0.0,0.0,7,6,135.0
2024-03-22 23:00:00,19,16,15,16,6,9,7,0.0,0.0,0.0,11,10,109.0
2024-03-22 23:10:00,20,17,7,13,4,5,9,0.0,0.0,0.0,6,13,94.0
2024-03-22 23:20:00,15,18,17,15,6,6,6,0.0,0.0,0.0,12,5,100.0
2024-03-22 23:30:00,15,14,14,18,5,5,12,0.0,0.0,0.0,11,10,104.0
2024-03-22 23:40:00,9,16,21,28,12,9,7,0.0,0.0,0.0,9,9,120.0
2024-03-22 23:50:00,7,7,8,16,6,4,5,0.0,0.0,0.0,8,5,66.0
2024-03-23 00:00:00,15,12,9,15,11,5,6,0.0,0.0,0.0,7,11,91.0
2024-03-23 00:10:00,20,16,18,16,8,5,5,0.0,0.0,0.0,3,8,99.0
2024-03-23 00:20:00,7,10,7,13,7,4,8,0.0,0.0,0.0,8,14,78.0
2024-03-23 00:30:00,14,16,9,14,13,14,18,0.0,0.0,0.0,17,17,132.0
2024-03-23 00:40:00,11,15,1,3,0,2,5,0.0,0.0,0.0,2,4,43.0
2024-03-23 00:50:00,10,11,2,9,5,4,2,0.0,0.0,0.0,5,3,51.0
2024-03-23 01:00:00,12,18,4,16,5,6,6,0.0,0.0,0.0,7,6,80.0
2024-03-23 01:10:00,13,22,10,13,2,5,5,0.0,0.0,0.0,8,9,87.0
2024-03-23 01:20:00,12,10,3,7,0,1,3,0.0,0.0,0.0,2,5,43.0
2024-03-23 01:30:00,6,9,5,11,2,6,5,0.0,0.0,0.0,9,4,57.0
2024-03-23 01:40:00,3,9,6,8,0,1,0,0.0,0.0,0.0,2,0,29.0
2024-03-23 01:50:00,8,9,1,3,2,0,3,0.0,0.0,0.0,1,4,31.0
2024-03-23 02:00:00,4,7,0,4,6,2,5,0.0,0.0,0.0,3,4,35.0
2024-03-23 02:10:00,7,8,3,3,1,0,2,0.0,0.0,0.0,0,5,29.0
2024-03-23 02:20:00,5,7,5,8,0,1,0,0.0,0.0,0.0,2,0,28.0
2024-03-23 02:30:00,7,10,1,3,1,3,7,0.0,0.0,0.0,6,9,47.0
2024-03-23 02:40:00,2,5,6,6,0,0,4,0.0,0.0,0.0,0,4,27.0
2024-03-23 02:50:00,4,4,0,3,0,1,3,0.0,0.0,0.0,1,3,19.0
2024-03-23 03:00:00,3,3,1,4,3,1,2,0.0,0.0,0.0,2,2,21.0
2024-03-23 03:10:00,2,6,1,5,2,1,1,0.0,0.0,0.0,1,1,20.0
2024-03-23 03:20:00,7,6,1,4,2,1,1,0.0,0.0,0.0,2,0,24.0
2024-03-23 03:30:00,4,6,11,3,0,0,2,0.0,0.0,0.0,0,2,28.0
2024-03-23 03:40:00,3,3,4,8,0,1,2,0.0,0.0,0.0,1,2,24.0
2024-03-23 03:50:00,2,5,0,2,0,1,1,0.0,0.0,0.0,2,1,14.0
2024-03-23 04:00:00,4,11,4,4,1,2,1,0.0,0.0,0.0,2,1,30.0
2024-03-23 04:10:00,4,3,3,7,1,0,1,0.0,0.0,0.0,0,1,20.0
2024-03-23 04:20:00,8,12,1,3,0,1,2,0.0,0.0,0.0,1,2,30.0
2024-03-23 04:30:00,3,6,1,2,1,1,4,0.0,0.0,0.0,1,4,23.0
2024-03-23 04:40:00,6,7,5,11,5,2,3,0.0,0.0,0.0,2,3,44.0
2024-03-23 04:50:00,5,5,0,2,1,0,2,0.0,0.0,0.0,1,3,19.0
2024-03-23 05:00:00,4,3,2,7,2,4,2,0.0,0.0,0.0,5,3,32.0
2024-03-23 05:10:00,11,17,23,7,3,0,5,0.0,0.0,0.0,1,7,74.0
2024-03-23 05:20:00,3,7,6,6,1,2,3,0.0,0.0,0.0,3,3,34.0
2024-03-23 05:30:00,13,11,9,7,6,5,9,0.0,0.0,0.0,9,12,81.0
2024-03-23 05:40:00,9,12,4,11,9,1,2,0.0,0.0,0.0,4,3,55.0
2024-03-23 05:50:00,14,15,6,9,9,1,2,0.0,0.0,0.0,4,1,61.0
2024-03-23 06:00:00,5,6,6,11,7,4,0,0.0,0.0,0.0,3,1,43.0
2024-03-23 06:10:00,8,10,10,11,7,2,5,0.0,0.0,0.0,8,7,68.0
2024-03-23 06:20:00,16,14,3,11,8,2,2,0.0,0.0,0.0,4,1,61.0
2024-03-23 06:30:00,6,6,6,9,4,5,4,0.0,0.0,0.0,3,4,47.0
2024-03-23 06:40:00,11,11,3,8,2,1,3,0.0,0.0,0.0,1,3,43.0
2024-03-23 06:50:00,7,9,4,10,3,2,3,0.0,0.0,0.0,2,4,44.0
2024-03-23 07:00:00,10,9,2,4,3,3,2,0.0,0.0,0.0,6,2,41.0
2024-03-23 07:10:00,15,9,6,7,8,4,4,0.0,0.0,0.0,6,4,63.0
2024-03-23 07:20:00,6,8,7,10,2,3,2,0.0,0.0,0.0,5,3,46.0
2024-03-23 07:30:00,10,10,5,8,2,5,2,0.0,0.0,0.0,4,4,50.0
2024-03-23 07:40:00,14,17,9,10,3,2,2,0.0,0.0,0.0,2,2,61.0
2024-03-23 07:50:00,16,15,6,10,7,3,8,0.0,0.0,0.0,3,7,75.0
2024-03-23 08:00:00,17,18,12,14,4,5,7,0.0,0.0,0.0,6,11,94.0
2024-03-23 08:10:00,24,17,9,11,10,12,10,0.0,0.0,0.0,9,8,110.0
2024-03-23 08:20:00,14,11,15,10,7,8,4,0.0,0.0,0.0,8,5,82.0
2024-03-23 08:30:00,20,16,26,13,6,13,7,0.0,0.0,0.0,7,48,156.0
2024-03-23 08:40:00,23,18,25,19,7,6,2,0.0,0.0,0.0,3,3,106.0
2024-03-23 08:50:00,28,24,23,23,5,1,6,0.0,0.0,0.0,1,6,117.0
2024-03-23 09:00:00,28,25,16,15,9,6,6,0.0,0.0,0.0,6,7,118.0
2024-03-23 09:10:00,34,21,28,25,8,9,12,0.0,0.0,0.0,8,11,156.0
2024-03-23 09:20:00,25,19,13,25,5,10,9,0.0,0.0,0.0,9,11,126.0
2024-03-23 09:30:00,27,20,39,25,13,10,13,0.0,0.0,0.0,9,8,164.0
2024-03-23 09:40:00,29,26,79,23,9,6,8,0.0,0.0,0.0,6,11,197.0
2024-03-23 09:50:00,29,23,64,33,10,6,11,0.0,0.0,0.0,6,10,192.0
2024-03-23 10:00:00,32,26,24,27,7,11,13,0.0,0.0,0.0,10,9,159.0
2024-03-23 10:10:00,38,29,21,29,7,18,7,0.0,0.0,0.0,16,4,169.0
2024-03-23 10:20:00,40,23,40,28,8,10,10,0.0,0.0,0.0,9,9,177.0
2024-03-23 10:30:00,41,29,30,28,8,14,16,0.0,0.0,0.0,12,11,189.0
2024-03-23 10:40:00,41,20,34,17,10,17,21,0.0,0.0,0.0,9,9,178.0
2024-03-23 10:50:00,22,20,21,27,5,9,8,0.0,0.0,0.0,13,7,132.0
2024-03-23 11:00:00,35,25,30,28,9,11,13,0.0,0.0,0.0,9,12,172.0
2024-03-23 11:10:00,38,29,39,34,12,12,10,0.0,0.0,0.0,10,10,194.0
2024-03-23 11:20:00,43,36,45,33,11,8,17,0.0,0.0,0.0,7,13,213.0
2024-03-23 11:30:00,43,26,98,29,15,16,18,0.0,0.0,0.0,8,13,266.0
2024-03-23 11:40:00,43,26,130,32,13,17,14,0.0,0.0,0.0,11,14,300.0
2024-03-23 11:50:00,43,35,35,39,5,14,16,0.0,0.0,0.0,10,15,212.0
2024-03-23 12:00:00,59,20,37,29,7,12,10,0.0,0.0,0.0,9,8,191.0
2024-03-23 12:10:00,54,29,30,27,9,15,20,0.0,0.0,0.0,10,11,205.0
2024-03-23 12:20:00,49,26,27,36,8,12,9,0.0,0.0,0.0,10,8,185.0
2024-03-23 12:30:00,43,26,30,38,9,8,18,0.0,0.0,0.0,9,9,190.0
2024-03-23 12:40:00,48,30,22,25,9,17,22,0.0,0.0,0.0,10,11,194.0
2024-03-23 12:50:00,33,27,30,22,6,16,11,0.0,0.0,0.0,8,9,162.0
2024-03-23 13:00:00,55,34,32,36,10,9,16,0.0,0.0,0.0,5,12,209.0
2024-03-23 13:10:00,31,25,35,35,10,10,14,0.0,0.0,0.0,13,15,188.0
2024-03-23 13:20:00,40,26,29,41,13,10,12,0.0,0.0,0.0,9,11,191.0
2024-03-23 13:30:00,36,32,110,28,7,7,11,0.0,0.0,0.0,8,5,244.0
2024-03-23 13:40:00,38,23,35,30,6,4,11,0.0,0.0,0.0,5,9,161.0
2024-03-23 13:50:00,48,38,45,32,8,8,13,0.0,0.0,0.0,9,9,210.0
2024-03-23 14:00:00,52,25,41,32,11,6,9,0.0,0.0,0.0,7,9,192.0
2024-03-23 14:10:00,37,17,43,28,14,11,20,0.0,0.0,0.0,11,19,200.0
2024-03-23 14:20:00,54,30,29,31,9,15,16,0.0,0.0,0.0,11,11,206.0
2024-03-23 14:30:00,35,27,28,30,14,9,14,0.0,0.0,0.0,8,17,182.0
2024-03-23 14:40:00,40,27,30,34,8,9,12,0.0,0.0,0.0,11,13,184.0
2024-03-23 14:50:00,35,29,36,33,8,16,14,0.0,0.0,0.0,13,9,193.0
2024-03-23 15:00:00,30,27,32,38,9,10,8,0.0,0.0,0.0,8,10,172.0
2024-03-23 15:10:00,45,36,27,33,12,13,10,0.0,0.0,0.0,15,12,203.0
2024-03-23 15:20:00,35,29,70,34,14,5,9,0.0,0.0,0.0,9,13,218.0
2024-03-23 15:30:00,47,27,21,26,7,9,8,0.0,0.0,0.0,7,7,159.0
2024-03-23 15:40:00,56,27,29,25,6,10,16,0.0,0.0,0.0,7,17,193.0
2024-03-23 15:50:00,47,36,30,32,12,5,11,0.0,0.0,0.0,5,12,190.0
2024-03-23 16:00:00,46,30,23,24,14,14,9,0.0,0.0,0.0,14,11,185.0
2024-03-23 16:10:00,43,32,37,34,15,9,20,0.0,0.0,0.0,9,12,211.0
2024-03-23 16:20:00,51,37,42,32,13,7,10,0.0,0.0,0.0,9,9,210.0
2024-03-23 16:30:00,35,21,24,27,10,17,14,0.0,0.0,0.0,14,11,173.0
2024-03-23 16:40:00,49,31,29,25,8,11,17,0.0,0.0,0.0,11,12,193.0
2024-03-23 16:50:00,55,33,34,36,10,9,12,0.0,0.0,0.0,11,16,216.0
2024-03-23 17:00:00,50,17,44,26,8,14,9,0.0,0.0,0.0,2,9,179.0
2024-03-23 17:10:00,48,22,74,24,12,6,12,0.0,0.0,0.0,0,12,210.0
2024-03-23 17:20:00,44,26,35,32,10,10,8,0.0,0.0,0.0,9,9,183.0
2024-03-23 17:30:00,45,23,43,31,6,12,14,0.0,0.0,0.0,7,11,192.0
2024-03-23 17:40:00,36,25,27,26,9,10,12,0.0,0.0,0.0,11,11,167.0
2024-03-23 17:50:00,46,26,65,36,14,6,11,0.0,0.0,0.0,5,10,219.0
2024-03-23 18:00:00,32,24,33,24,6,12,12,0.0,0.0,0.0,10,12,165.0
2024-03-23 18:10:00,38,30,23,26,7,6,17,0.0,0.0,0.0,17,11,175.0
2024-03-23 18:20:00,46,28,32,29,10,5,4,0.0,0.0,0.0,5,4,163.0
2024-03-23 18:30:00,33,20,23,24,7,13,17,0.0,0.0,0.0,9,12,158.0
2024-03-23 18:40:00,29,23,18,14,7,4,5,0.0,0.0,0.0,5,4,109.0
2024-03-23 18:50:00,39,21,17,21,7,7,6,0.0,0.0,0.0,10,8,136.0
2024-03-23 19:00:00,34,18,13,22,14,10,16,0.0,0.0,0.0,13,13,153.0
2024-03-23 19:10:00,28,30,20,31,22,3,6,0.0,0.0,0.0,6,8,154.0
2024-03-23 19:20:00,41,25,20,34,16,11,8,0.0,0.0,0.0,11,10,176.0
2024-03-23 19:30:00,32,24,20,29,10,9,6,0.0,0.0,0.0,7,10,147.0
2024-03-23 19:40:00,32,22,29,23,4,7,7,0.0,0.0,0.0,8,10,142.0
2024-03-23 19:50:00,41,26,28,37,10,11,12,0.0,0.0,0.0,13,14,192.0
2024-03-23 20:00:00,35,21,29,26,11,8,14,0.0,0.0,0.0,10,8,162.0
2024-03-23 20:10:00,29,17,26,31,11,10,12,0.0,0.0,0.0,13,15,164.0
2024-03-23 20:20:00,30,25,15,22,13,13,9,0.0,0.0,0.0,14,8,149.0
2024-03-23 20:30:00,32,21,21,25,7,11,13,0.0,0.0,0.0,14,13,157.0
2024-03-23 20:40:00,25,20,15,16,6,8,7,0.0,0.0,0.0,8,9,114.0
2024-03-23 20:50:00,23,19,17,21,9,5,3,0.0,0.0,0.0,9,7,113.0
2024-03-23 21:00:00,20,18,14,24,7,13,11,0.0,0.0,0.0,10,13,130.0
2024-03-23 21:10:00,18,22,25,26,8,12,8,0.0,0.0,0.0,16,6,141.0
