datetime,D41Z,V42Z,D71Z,D81Z,D82Z,V83Z,V84Z,D811Z,D812Z,V813Z,V814Z,D111Z,D112Z,V113Z,V114Z,D115Z,D121Z,D122Z,V123Z,V124Z,D125Z,D126Z,V521Z,Total
2024-03-28 02:00:00,1,1,1,1,0,2,2,0,1,1,0,3,0,4,3,2,5,0,5,1,6,0,0,39
2024-03-28 02:10:00,1,1,0,0,0,0,1,0,2,2,0,4,0,4,4,4,5,2,4,2,7,2,0,45
2024-03-28 02:20:00,0,0,0,1,0,1,0,0,1,1,0,2,0,2,1,3,4,1,4,2,3,0,0,26
2024-03-28 02:30:00,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,1,3,1,3,1,0,20
2024-03-28 02:40:00,0,0,1,1,0,2,0,0,1,0,0,1,0,1,3,1,4,0,5,2,4,0,0,26
2024-03-28 02:50:00,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,3,0,3,0,3,0,0,15
2024-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,3,0,3,0,0,13
2024-03-28 03:10:00,0,0,0,2,0,2,0,0,2,2,0,4,1,2,0,2,4,0,3,0,3,0,0,27
2024-03-28 03:20:00,3,2,1,0,0,1,0,0,3,2,1,1,0,1,2,1,3,1,3,1,4,0,0,30
2024-03-28 03:30:00,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3,0,3,0,3,0,0,14
2024-03-28 03:40:00,2,2,2,1,0,3,0,0,3,4,0,2,0,2,1,2,5,1,5,2,5,0,0,42
2024-03-28 03:50:00,1,2,0,2,0,2,1,0,3,3,0,3,0,2,1,3,2,0,2,0,2,0,0,29
2024-03-28 04:00:00,2,1,0,1,0,1,0,0,3,2,0,1,0,1,0,2,1,0,1,0,1,0,0,17
2024-03-28 04:10:00,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,2,1,2,0,0,13
2024-03-28 04:20:00,3,3,0,3,0,3,2,0,6,7,0,1,0,2,3,2,6,1,6,1,6,1,0,56
2024-03-28 04:30:00,2,2,0,1,0,2,0,0,3,4,0,1,0,1,4,1,7,1,6,3,9,1,0,48
2024-03-28 04:40:00,1,2,1,3,0,4,1,0,3,3,0,1,0,1,4,1,8,0,8,3,6,0,0,50
2024-03-28 04:50:00,2,2,1,2,0,5,1,0,4,4,0,1,0,1,4,2,4,0,4,0,4,0,1,42
2024-03-28 05:00:00,1,1,0,5,2,4,1,0,6,8,0,1,0,1,4,2,7,1,4,2,8,2,0,60
2024-03-28 05:10:00,3,3,1,1,0,2,0,0,3,3,0,3,0,3,4,2,6,0,6,3,7,0,0,50
2024-03-28 05:20:00,4,2,2,11,0,11,4,0,15,12,0,2,0,3,8,2,12,3,13,5,15,1,0,125
2024-03-28 05:30:00,5,5,2,7,0,8,2,0,12,13,0,4,0,4,4,5,16,2,11,2,15,3,0,120
2024-03-28 05:40:00,20,3,2,5,1,6,2,0,11,9,0,8,1,7,10,11,24,6,19,7,31,4,0,187
2024-03-28 05:50:00,4,5,1,3,0,6,2,0,6,7,0,1,0,2,3,1,27,8,19,6,30,2,0,133
2024-03-28 06:00:00,3,3,4,8,2,9,4,0,10,11,0,8,0,7,1,8,30,4,22,6,33,5,0,178
2024-03-28 06:10:00,5,6,6,7,0,13,1,0,11,8,3,6,1,6,16,9,32,7,11,3,33,5,0,189
2024-03-28 06:20:00,3,4,6,8,0,9,1,0,12,13,2,9,0,6,14,12,33,8,17,8,41,9,0,215
2024-03-28 06:30:00,6,8,2,11,0,11,2,0,15,10,2,11,1,11,18,13,40,10,24,5,46,8,0,254
2024-03-28 06:40:00,9,10,6,10,2,14,2,0,21,17,0,13,0,11,8,14,83,12,20,16,44,10,0,322
2024-03-28 06:50:00,22,7,7,19,97,14,1,0,40,27,1,12,1,10,15,12,39,18,17,15,52,17,0,443
2024-03-28 07:00:00,11,10,6,17,0,11,2,0,26,19,1,7,0,9,10,10,114,20,14,18,58,10,0,373
2024-03-28 07:10:00,12,10,2,12,0,17,2,1,24,23,1,18,0,8,12,22,36,13,16,13,45,5,0,292
2024-03-28 07:20:00,15,15,6,63,0,23,5,0,30,21,1,15,0,13,9,19,45,18,11,18,59,12,0,398
2024-03-28 07:30:00,15,10,5,26,0,19,5,0,36,25,1,17,0,8,6,25,57,24,14,14,71,14,0,392
2024-03-28 07:40:00,10,11,11,23,0,28,2,1,33,28,0,18,1,18,9,21,58,20,12,19,73,16,0,412
2024-03-28 07:50:00,87,10,8,22,0,23,4,0,45,26,0,16,2,13,11,19,57,28,16,19,70,15,2,493
2024-03-28 08:00:00,14,12,4,22,0,21,4,0,28,22,4,18,0,20,17,24,54,20,19,12,70,14,3,402
2024-03-28 08:10:00,20,11,12,23,0,20,3,0,45,31,5,22,0,14,14,24,44,15,15,15,58,7,0,398
2024-03-28 08:20:00,40,23,5,26,0,17,4,0,47,39,0,15,0,12,16,19,40,19,13,16,54,17,1,423
2024-03-28 08:30:00,18,18,7,24,2,26,2,1,41,33,3,22,0,13,17,30,45,26,9,10,66,14,0,427
2024-03-28 08:40:00,23,10,6,20,0,8,2,2,43,24,2,32,0,19,15,35,65,35,17,13,83,19,0,473
2024-03-28 08:50:00,11,9,13,44,0,7,8,2,53,29,5,19,0,19,10,25,59,30,15,18,72,18,0,466
2024-03-28 09:00:00,20,13,5,41,0,11,11,1,58,37,8,17,0,13,11,23,39,20,10,15,59,16,1,429
2024-03-28 09:10:00,15,11,6,18,0,18,4,1,32,30,7,32,0,24,16,33,152,20,19,14,68,16,0,536
2024-03-28 09:20:00,12,8,9,16,0,20,5,1,28,26,0,23,0,20,15,27,46,17,19,10,58,15,0,375
2024-03-28 09:30:00,14,9,9,35,0,7,7,0,49,25,6,37,0,24,15,41,61,28,19,18,83,14,2,503
2024-03-28 09:40:00,25,15,10,29,0,3,4,2,54,35,8,26,0,17,24,34,58,32,11,23,79,15,2,506
2024-03-28 09:50:00,20,9,10,33,0,14,4,0,55,34,0,28,0,19,14,29,61,22,8,14,85,7,0,466
2024-03-28 10:00:00,26,13,6,19,0,19,2,1,40,25,2,23,0,20,11,25,258,33,8,11,78,21,0,641
2024-03-28 10:10:00,19,17,10,33,1,23,12,0,57,38,1,32,1,24,14,37,60,39,8,18,86,27,0,557
2024-03-28 10:20:00,21,22,3,30,1,14,4,2,40,29,4,31,0,27,16,35,62,33,14,25,81,23,0,517
2024-03-28 10:30:00,24,18,16,39,0,14,7,0,67,38,2,43,0,23,20,50,59,34,12,21,89,18,1,595
2024-03-28 10:40:00,23,13,14,30,0,13,5,2,50,27,2,38,0,28,28,42,56,35,16,24,80,20,2,548
2024-03-28 10:50:00,23,7,8,33,2,19,2,1,53,32,2,40,0,21,22,51,67,32,15,21,97,22,0,570
2024-03-28 11:00:00,23,9,10,26,0,19,6,0,49,34,0,39,0,24,20,45,75,41,11,18,90,22,0,561
2024-03-28 11:10:00,21,14,11,27,1,19,8,0,48,34,2,40,0,23,13,47,69,43,11,25,100,25,2,583
2024-03-28 11:20:00,25,9,12,19,0,19,3,3,38,28,7,38,1,25,12,38,72,35,16,23,98,19,3,543
2024-03-28 11:30:00,22,16,20,31,0,11,5,1,56,43,1,48,0,17,8,48,62,37,10,23,97,19,0,575
2024-03-28 11:40:00,21,11,7,36,0,11,6,2,54,31,1,42,1,19,14,49,71,43,8,24,102,24,4,581
2024-03-28 11:50:00,22,11,12,39,0,16,5,0,61,44,1,54,0,16,8,53,59,44,14,26,111,12,3,611
2024-03-28 12:00:00,19,17,15,35,0,8,3,0,54,38,1,59,1,29,14,63,79,38,13,18,101,6,0,611
2024-03-28 12:10:00,132,10,6,38,0,29,6,0,57,36,1,45,0,16,16,56,71,46,2,21,109,16,3,716
2024-03-28 12:20:00,14,16,11,22,0,18,4,0,33,29,1,56,0,24,22,62,82,48,5,18,112,28,2,607
2024-03-28 12:30:00,15,10,10,33,0,15,3,1,48,37,3,44,0,15,11,52,76,48,8,15,101,45,2,592
2024-03-28 12:40:00,22,9,10,21,0,16,3,1,35,29,5,50,0,25,16,48,80,43,14,26,95,30,1,579
2024-03-28 12:50:00,26,14,6,30,0,17,5,0,57,34,0,52,0,15,19,60,70,34,5,21,92,22,2,581
2024-03-28 13:00:00,22,19,16,30,0,17,4,0,49,33,0,58,0,26,21,59,82,32,7,20,95,13,4,607
2024-03-28 13:10:00,13,13,8,23,0,20,7,0,36,25,0,46,0,21,15,57,76,32,14,21,107,14,1,549
2024-03-28 13:20:00,11,10,16,24,0,7,3,1,35,26,1,78,0,34,25,72,81,43,5,25,94,30,2,623
2024-03-28 13:30:00,19,13,10,42,0,13,7,0,63,43,0,50,0,15,18,54,70,47,1,18,114,31,0,628
2024-03-28 13:40:00,20,16,10,23,2,14,8,0,44,24,1,48,0,22,16,56,71,59,17,19,106,14,1,591
2024-03-28 13:50:00,19,11,14,32,0,15,8,0,49,28,0,50,0,17,18,60,81,46,3,21,93,18,0,583
2024-03-28 14:00:00,19,14,13,26,0,13,3,0,44,36,0,55,0,34,33,51,78,44,14,23,107,30,1,638
2024-03-28 14:10:00,20,10,17,28,0,10,4,0,52,36,1,67,0,12,18,63,82,53,5,26,117,33,2,656
2024-03-28 14:20:00,101,16,8,31,0,13,3,2,44,29,1,59,0,33,26,61,98,53,12,28,113,33,0,764
2024-03-28 14:30:00,68,13,14,36,0,13,8,1,53,44,4,60,0,23,28,66,68,45,13,22,109,30,3,721
2024-03-28 14:40:00,30,15,7,36,0,12,6,0,53,37,2,65,0,13,16,52,82,56,9,27,106,28,1,653
2024-03-28 14:50:00,128,10,13,32,0,3,10,0,44,32,0,52,0,15,19,64,70,44,7,10,100,27,0,680
2024-03-28 15:00:00,20,17,10,23,0,20,1,0,43,29,0,54,0,20,15,56,77,46,7,20,102,30,1,591
2024-03-28 15:10:00,19,15,8,23,2,9,1,0,45,35,1,62,0,32,18,78,84,47,13,22,114,38,1,667
2024-03-28 15:20:00,17,12,16,42,3,2,3,2,59,36,1,74,0,15,23,67,77,70,8,15,79,54,1,676
2024-03-28 15:30:00,15,10,12,17,1,7,2,0,32,22,0,80,0,23,20,87,81,41,17,16,105,36,2,626
2024-03-28 15:40:00,14,14,15,25,2,15,4,0,37,22,2,75,0,20,18,68,81,49,13,14,81,35,1,605
2024-03-28 15:50:00,32,9,15,32,0,9,3,1,48,28,2,70,0,14,12,73,97,65,9,25,125,57,0,726
2024-03-28 16:00:00,126,18,16,25,0,6,6,0,39,35,3,67,0,24,16,73,93,57,6,21,113,30,1,775
2024-03-28 16:10:00,16,11,15,31,0,21,3,1,44,34,0,84,0,13,8,87,83,53,16,23,107,39,5,694
2024-03-28 16:20:00,26,12,12,21,0,14,4,0,45,31,2,73,0,22,26,82,79,46,10,21,116,32,4,678
2024-03-28 16:30:00,24,15,16,26,1,17,8,0,49,35,1,76,0,9,19,84,90,53,9,22,115,32,2,703
2024-03-28 16:40:00,23,14,19,26,0,6,6,1,46,32,3,64,0,14,20,64,79,116,7,9,97,41,1,688
2024-03-28 16:50:00,57,14,8,22,0,16,3,0,39,33,1,65,0,25,29,63,76,50,11,18,88,33,2,653
2024-03-28 17:00:00,73,14,14,31,3,12,2,0,44,34,4,80,0,23,30,81,94,65,8,21,122,41,3,799
2024-03-28 17:10:00,51,14,11,31,0,20,5,1,48,32,3,70,0,21,27,85,79,51,14,28,116,33,5,745
2024-03-28 17:20:00,73,13,9,20,3,20,8,0,39,34,2,68,0,14,25,60,78,48,6,14,94,46,6,680
2024-03-28 17:30:00,17,13,12,33,0,7,2,2,45,32,1,72,0,20,27,79,97,55,11,22,109,40,0,696
2024-03-28 17:40:00,15,9,12,24,2,12,3,0,43,31,1,78,0,18,24,69,85,56,13,17,104,35,1,652
2024-03-28 17:50:00,14,9,13,24,0,14,3,0,37,25,1,65,0,35,32,68,80,45,9,23,102,29,4,632
2024-03-28 18:00:00,10,12,15,27,1,21,6,1,39,29,2,55,0,17,14,64,70,40,12,26,104,25,5,595
2024-03-28 18:10:00,15,12,9,15,0,20,6,0,29,27,3,69,1,17,22,60,73,54,11,20,88,38,0,589
2024-03-28 18:20:00,11,13,12,25,0,9,4,0,35,29,0,65,0,25,18,68,77,50,10,23,108,34,8,624
2024-03-28 18:30:00,18,13,12,33,0,7,4,2,45,32,3,52,0,24,13,50,78,59,9,19,108,33,5,619
2024-03-28 18:40:00,18,13,21,25,0,16,2,0,41,27,0,60,0,23,21,60,76,42,9,18,107,25,1,605
2024-03-28 18:50:00,14,16,14,32,2,14,8,1,47,34,1,30,0,24,24,31,55,38,16,21,79,21,3,525
2024-03-28 19:00:00,13,9,9,22,0,19,4,0,36,32,1,49,1,27,26,59,71,30,23,16,90,19,2,558
2024-03-28 19:10:00,11,11,9,17,1,17,2,0,28,23,0,42,0,18,28,39,74,46,15,16,101,37,5,540
2024-03-28 19:20:00,10,10,10,21,0,15,3,2,32,31,0,42,0,20,17,53,70,38,10,19,92,18,4,517
2024-03-28 19:30:00,23,8,8,10,0,18,3,0,21,20,0,34,0,16,20,32,59,35,15,12,59,10,2,405
2024-03-28 19:40:00,6,8,2,14,0,11,1,1,17,17,0,46,0,21,19,50,59,24,21,16,78,15,1,427
2024-03-28 19:50:00,8,11,10,15,0,14,2,2,22,20,1,35,0,20,27,35,54,21,12,13,71,15,3,411
2024-03-28 20:00:00,10,13,11,17,0,15,3,0,28,23,0,35,1,21,28,34,71,39,18,21,93,19,4,504
2024-03-28 20:10:00,9,9,5,23,0,21,4,0,33,31,0,31,0,19,21,34,57,30,12,24,77,12,2,454
2024-03-28 20:20:00,10,5,12,14,0,21,1,0,24,19,0,31,1,14,8,36,46,19,17,13,58,11,0,360
2024-03-28 20:30:00,14,11,5,22,0,19,2,0,33,33,0,22,0,10,7,21,41,16,17,11,49,10,2,345
2024-03-28 20:40:00,8,12,9,15,0,21,2,0,26,21,0,23,0,17,5,27,37,16,18,12,50,5,0,324
2024-03-28 20:50:00,5,6,7,10,0,16,4,0,14,18,0,32,0,20,15,31,55,14,17,13,57,7,0,341
2024-03-28 21:00:00,9,13,4,11,0,15,3,0,16,16,0,32,0,19,17,29,39,17,18,13,54,10,1,336
2024-03-28 21:10:00,9,8,10,15,0,26,1,0,24,23,0,25,0,19,16,29,46,22,14,15,58,10,4,374
2024-03-28 21:20:00,4,3,4,19,0,14,3,0,21,15,0,18,0,11,11,21,41,10,21,8,48,4,2,278
2024-03-28 21:30:00,3,5,5,15,0,12,2,0,16,14,0,21,0,20,22,24,46,11,18,9,48,5,0,296
2024-03-28 21:40:00,8,9,5,24,0,17,5,0,34,29,1,19,0,12,14,19,35,11,20,9,41,9,0,321
2024-03-28 21:50:00,7,12,2,141,0,13,1,0,25,23,0,23,0,16,17,21,34,11,16,6,46,4,1,419
2024-03-28 22:00:00,2,2,1,19,0,20,8,0,21,18,0,31,0,23,14,33,49,13,17,12,60,7,3,353
2024-03-28 22:10:00,8,8,8,12,0,21,1,0,22,18,0,29,0,17,7,30,40,8,20,6,44,2,1,302
2024-03-28 22:20:00,5,4,8,11,0,13,2,0,16,20,0,26,0,19,14,29,47,19,15,11,67,8,0,334
2024-03-28 22:30:00,4,4,5,8,0,13,0,0,11,11,0,15,0,12,17,21,41,7,19,7,41,3,0,239
2024-03-28 22:40:00,3,3,2,12,0,14,2,0,17,15,0,26,0,13,5,23,29,11,19,10,37,3,0,244
2024-03-28 22:50:00,7,8,2,13,1,14,3,0,20,19,0,23,0,15,13,28,38,10,18,9,41,5,2,289
2024-03-28 23:00:00,2,3,5,9,0,17,1,0,12,15,0,16,0,16,9,18,38,10,23,11,43,5,1,254
2024-03-28 23:10:00,3,7,4,15,0,15,3,0,18,18,0,9,1,10,10,11,30,3,19,4,30,0,2,212
2024-03-28 23:20:00,8,10,6,8,0,12,1,0,16,20,0,21,0,22,11,22,36,5,18,6,39,5,1,267
2024-03-28 23:30:00,3,7,4,9,0,13,2,0,12,15,0,14,0,15,10,14,21,6,15,7,27,3,2,199
2024-03-28 23:40:00,3,3,2,2,0,6,4,0,5,5,0,13,0,10,1,14,15,8,12,9,23,2,0,137
2024-03-28 23:50:00,3,5,2,9,0,10,4,0,11,13,0,7,0,7,2,6,22,7,17,5,29,4,0,163
2024-03-29 00:00:00,2,3,3,7,0,8,2,0,10,13,0,7,0,6,5,8,19,7,14,7,25,6,0,152
2024-03-29 00:10:00,4,5,5,3,0,7,0,0,7,8,0,9,0,8,7,10,15,5,15,4,17,1,0,130
2024-03-29 00:20:00,2,2,1,5,0,6,3,0,7,9,0,11,0,9,8,14,21,4,19,5,24,2,2,154
2024-03-29 00:30:00,4,6,4,5,0,10,3,1,8,10,0,9,0,8,5,7,16,2,12,2,19,1,1,133
2024-03-29 00:40:00,76,6,4,4,0,8,0,0,11,10,0,8,0,7,4,8,15,4,16,4,18,1,3,207
2024-03-29 00:50:00,1,1,1,8,0,9,1,0,8,7,0,4,0,4,1,6,15,9,15,7,23,7,0,127
2024-03-29 01:00:00,2,2,2,6,0,9,0,0,8,12,0,12,0,11,4,13,23,7,17,7,28,3,1,167
2024-03-29 01:10:00,3,5,0,2,0,2,0,0,5,6,0,6,1,5,4,5,13,3,10,5,18,3,0,96
2024-03-29 01:20:00,1,3,1,4,1,6,1,0,6,6,0,3,1,2,6,3,18,3,17,3,21,0,1,107
2024-03-29 01:30:00,1,2,2,0,0,2,0,0,2,2,0,3,0,3,0,3,9,2,9,2,11,0,0,53
2024-03-29 01:40:00,5,8,2,3,0,8,1,0,8,9,0,5,0,5,4,7,8,3,9,5,11,2,0,103
2024-03-29 01:50:00,0,0,3,3,0,5,0,0,3,4,0,3,0,3,1,3,10,4,9,4,14,3,1,73
2024-03-29 02:00:00,1,1,0,3,0,4,1,0,4,4,0,5,0,5,5,4,8,3,7,4,12,2,1,74
2024-03-29 02:10:00,1,1,1,1,0,2,0,0,2,2,0,3,0,4,3,3,10,3,10,2,12,2,0,62
2024-03-29 02:20:00,2,3,0,3,0,3,0,0,5,5,0,2,0,2,1,1,7,3,8,3,9,0,0,57
2024-03-29 02:30:00,1,1,0,2,0,2,0,0,3,3,0,1,0,1,0,0,9,1,7,1,10,0,0,42
2024-03-29 02:40:00,2,3,2,2,0,4,0,0,4,4,0,2,0,2,2,1,6,0,6,0,7,0,0,47
2024-03-29 02:50:00,0,0,0,1,0,1,0,0,1,2,0,2,0,2,3,3,11,3,11,3,14,1,0,58
2024-03-29 03:00:00,1,1,2,5,0,6,0,0,5,6,0,0,0,0,3,1,8,3,10,3,10,2,0,66
2024-03-29 03:10:00,2,2,0,0,0,0,0,0,1,1,0,1,0,1,1,2,6,3,8,3,10,0,0,41
2024-03-29 03:20:00,3,5,0,1,0,1,0,0,4,4,0,1,0,1,1,1,12,3,9,3,14,1,0,64
2024-03-29 03:30:00,0,0,0,1,0,1,0,0,1,1,0,3,0,4,6,3,11,1,11,1,13,0,0,57
2024-03-29 03:40:00,2,3,0,2,0,2,0,0,4,4,0,1,0,1,3,3,12,2,12,2,12,2,1,68
2024-03-29 03:50:00,1,2,0,2,0,2,1,0,2,2,0,1,0,1,1,1,5,0,5,0,5,0,2,33
2024-03-29 04:00:00,1,2,0,1,0,1,0,0,3,4,0,3,0,3,1,4,9,3,8,2,10,1,0,56
2024-03-29 04:10:00,5,3,0,1,0,3,1,0,4,5,0,2,0,2,1,0,4,0,3,0,6,0,1,41
2024-03-29 04:20:00,1,1,0,2,0,2,2,0,3,3,0,0,0,0,0,1,1,0,1,0,1,0,0,18
2024-03-29 04:30:00,0,0,0,1,0,1,0,0,1,1,0,3,0,4,5,2,6,2,6,3,9,2,0,46
2024-03-29 04:40:00,1,1,0,1,0,1,0,0,2,3,0,3,0,4,2,3,6,0,6,0,7,0,0,40
2024-03-29 04:50:00,0,0,0,1,3,1,1,0,1,1,0,1,0,1,1,1,4,0,4,0,4,0,0,24
2024-03-29 05:00:00,0,0,0,4,0,3,0,0,4,4,0,1,0,1,3,1,5,0,5,0,5,0,0,36
2024-03-29 05:10:00,2,3,0,2,0,1,1,0,4,4,0,2,0,3,2,2,7,2,8,2,9,0,0,54
2024-03-29 05:20:00,1,3,1,3,0,7,3,0,4,6,0,1,0,1,1,2,8,3,8,2,10,0,0,64
2024-03-29 05:30:00,0,0,0,4,0,4,1,0,4,3,0,2,0,2,1,2,8,1,8,1,8,1,0,50
2024-03-29 05:40:00,2,2,2,7,0,8,1,0,7,6,0,0,0,0,1,1,7,2,7,2,9,0,0,64
2024-03-29 05:50:00,0,0,0,2,0,2,1,0,2,3,0,2,0,2,3,3,11,2,9,2,12,2,0,58
2024-03-29 06:00:00,2,3,0,2,0,3,0,0,4,6,0,3,0,5,5,4,11,1,10,1,11,1,0,72
2024-03-29 06:10:00,1,1,1,0,0,1,0,0,1,1,0,2,0,2,3,2,7,1,6,1,8,1,0,39
2024-03-29 06:20:00,0,0,1,4,0,4,1,0,4,3,0,4,0,5,5,6,11,1,11,1,12,1,0,74
2024-03-29 06:30:00,0,1,0,1,0,1,0,0,1,1,0,2,0,2,0,2,8,2,7,2,10,2,0,42
2024-03-29 06:40:00,2,3,2,2,0,4,0,0,4,4,0,4,0,4,3,3,11,1,11,2,12,0,0,72
2024-03-29 06:50:00,1,1,0,2,0,2,2,0,3,3,0,2,0,3,1,3,7,3,7,3,8,2,0,53
2024-03-29 07:00:00,2,2,0,0,0,0,0,0,1,2,0,2,0,2,2,1,11,0,9,0,11,0,0,45
2024-03-29 07:10:00,1,1,2,3,0,6,0,0,5,4,0,5,0,5,1,5,16,0,13,0,15,0,0,82
2024-03-29 07:20:00,2,2,1,2,0,5,1,0,4,4,0,1,0,1,1,2,8,3,7,3,9,0,0,56
2024-03-29 07:30:00,0,1,1,4,0,3,0,0,4,4,0,1,0,1,0,1,6,2,8,2,8,1,0,47
2024-03-29 07:40:00,2,3,1,5,1,5,3,0,7,7,0,1,0,1,2,1,12,0,11,0,12,0,0,74
2024-03-29 07:50:00,1,1,2,3,0,7,2,0,4,4,0,2,0,4,4,3,12,2,10,2,13,2,0,78
2024-03-29 08:00:00,3,4,0,2,0,3,0,0,5,6,0,5,0,7,2,6,7,0,7,0,6,0,0,63
2024-03-29 08:10:00,3,3,0,4,0,3,0,0,7,7,1,5,0,7,3,5,11,4,9,5,13,2,0,92
2024-03-29 08:20:00,0,0,0,2,0,3,1,0,2,2,0,7,0,7,2,7,7,2,6,2,10,1,0,61
2024-03-29 08:30:00,2,2,1,9,0,11,1,0,10,10,1,8,0,10,1,9,11,1,8,2,10,1,0,108
2024-03-29 08:40:00,4,5,3,3,0,10,1,0,8,9,0,2,0,2,0,1,10,3,11,3,13,2,0,90
2024-03-29 08:50:00,2,6,0,7,0,8,2,0,9,10,1,5,0,6,2,5,22,1,17,1,27,1,0,132
2024-03-29 09:00:00,5,4,3,7,0,14,2,0,10,11,0,6,0,6,4,7,19,5,13,4,20,2,0,142
2024-03-29 09:10:00,5,5,1,13,0,9,1,0,18,13,1,5,0,7,1,7,20,2,15,2,22,3,2,152
2024-03-29 09:20:00,3,4,0,7,0,11,3,0,11,10,1,4,0,4,1,5,16,0,13,0,15,0,1,109
2024-03-29 09:30:00,5,6,1,9,0,10,2,0,12,10,0,17,0,13,8,16,21,2,20,2,29,1,0,184
2024-03-29 09:40:00,6,6,4,7,0,14,1,1,13,17,1,18,0,16,9,17,23,5,23,5,34,0,0,220
2024-03-29 09:50:00,9,11,5,15,0,23,3,0,25,20,0,10,0,11,6,13,40,8,24,8,44,6,0,281
2024-03-29 10:00:00,1,2,5,7,0,14,1,0,8,10,0,12,0,10,3,18,24,4,21,5,28,1,2,176
2024-03-29 10:10:00,5,3,1,15,0,12,1,0,19,13,0,13,0,7,7,9,30,6,24,8,37,3,0,213
2024-03-29 10:20:00,4,4,4,11,0,19,4,0,15,13,0,6,0,7,11,12,35,11,18,10,43,3,0,230
2024-03-29 10:30:00,7,12,2,10,0,12,2,0,17,18,0,14,0,15,10,15,36,5,21,6,37,2,0,241
2024-03-29 10:40:00,4,3,4,17,1,16,0,0,17,18,1,17,0,20,8,20,39,9,19,7,47,3,0,270
2024-03-29 10:50:00,8,10,1,11,0,12,3,0,19,18,0,16,0,15,6,14,27,7,20,7,32,2,0,228
2024-03-29 11:00:00,6,9,2,9,1,17,4,0,14,17,1,11,0,14,4,17,30,7,28,8,36,1,0,236
2024-03-29 11:10:00,6,5,4,20,0,21,1,0,26,22,3,17,0,9,5,15,37,10,16,9,41,8,2,277
2024-03-29 11:20:00,4,5,2,16,0,23,2,0,19,20,0,24,0,18,11,25,36,15,20,12,46,10,0,308
2024-03-29 11:30:00,5,4,5,12,0,16,2,0,15,14,0,17,0,16,2,17,33,10,20,14,42,4,0,248
2024-03-29 11:40:00,6,6,5,10,0,17,0,0,17,17,1,21,0,17,9,23,42,8,17,8,45,4,0,273
2024-03-29 11:50:00,9,8,4,10,31,15,2,0,18,18,1,24,0,18,7,26,31,9,16,7,45,5,0,304
2024-03-29 12:00:00,10,11,4,16,0,18,5,0,24,23,0,26,0,22,9,29,41,11,15,11,43,5,1,324
2024-03-29 12:10:00,14,14,6,7,0,8,1,0,25,17,0,23,0,24,5,22,40,13,19,12,51,6,0,307
2024-03-29 12:20:00,11,8,7,14,0,11,3,1,25,22,2,31,0,21,6,33,43,14,15,13,51,5,0,336
2024-03-29 12:30:00,9,9,6,9,0,18,3,0,17,14,1,17,1,15,11,16,38,11,29,12,49,7,0,292
2024-03-29 12:40:00,22,12,5,17,0,19,6,0,30,29,0,18,0,15,6,25,42,11,22,8,40,6,0,333
2024-03-29 12:50:00,32,9,5,9,0,17,2,0,22,22,0,19,0,17,8,19,35,12,17,9,44,8,0,306
2024-03-29 13:00:00,5,7,4,17,0,20,2,0,22,20,2,21,0,19,5,19,32,10,23,8,43,4,1,284
2024-03-29 13:10:00,6,7,4,11,0,12,0,0,15,12,1,17,0,14,7,17,48,10,15,10,56,6,0,268
2024-03-29 13:20:00,7,8,4,10,0,9,3,0,15,11,0,17,1,17,5,16,36,13,15,11,45,4,1,248
2024-03-29 13:30:00,4,5,7,15,14,18,1,0,18,15,1,23,0,22,8,25,39,7,23,7,47,4,0,303
2024-03-29 13:40:00,8,11,7,12,0,20,1,1,21,18,2,30,0,13,7,32,45,16,18,12,52,6,0,332
2024-03-29 13:50:00,8,9,3,11,0,14,2,0,19,17,1,27,0,15,12,29,48,16,16,11,61,8,0,327
2024-03-29 14:00:00,6,8,5,14,2,18,2,0,20,20,2,34,0,27,11,35,48,22,24,20,63,14,0,395
2024-03-29 14:10:00,7,11,1,11,0,14,1,0,19,16,1,28,0,22,18,24,68,14,14,10,76,7,0,362
2024-03-29 14:20:00,9,12,7,14,0,21,5,0,23,21,0,36,0,24,14,41,63,21,24,18,77,11,0,441
2024-03-29 14:30:00,8,9,13,17,0,23,1,0,21,22,0,26,0,20,15,29,68,16,21,18,76,5,1,409
2024-03-29 14:40:00,7,9,10,8,0,21,1,0,18,15,1,25,0,18,8,26,43,14,24,14,57,6,0,325
2024-03-29 14:50:00,10,11,10,11,0,11,2,0,21,17,0,30,0,13,7,30,42,18,19,14,57,13,1,337
2024-03-29 15:00:00,10,7,5,7,0,14,3,0,15,13,0,23,0,22,7,30,40,15,26,15,50,9,0,311
2024-03-29 15:10:00,0,2,7,24,0,19,2,0,25,21,0,17,0,15,10,17,50,15,14,16,60,3,0,317
2024-03-29 15:20:00,12,11,2,14,0,13,1,0,25,19,1,17,0,13,7,18,38,11,21,9,48,2,2,284
2024-03-29 15:30:00,7,6,5,16,0,17,2,0,22,16,2,15,0,15,5,20,42,19,23,22,58,11,0,323
2024-03-29 15:40:00,6,5,1,16,0,16,1,0,23,16,0,36,0,23,7,34,44,8,23,10,50,3,0,322
