datetime,D11Z,D12Z,V13Z,V14Z,V15Z,D21Z,D22Z,V23Z,V24Z,D31Z,D32Z,V33Z,V34Z,V37Z,D41Z,D42Z,V43Z,V44Z,D35Z,D36Z,Total
2024-04-01 00:30:00,1,8,8,8,8,0,3,0,2,3,8,9,6,3,8,7,1,1,0.0,0.0,84.0
2024-04-01 00:40:00,1,12,10,12,10,2,4,2,2,2,10,7,11,2,9,8,0,0,0.0,0.0,104.0
2024-04-01 00:50:00,4,9,13,10,8,1,2,1,3,6,4,7,2,6,4,5,5,5,0.0,0.0,95.0
2024-04-01 01:00:00,2,8,9,5,9,1,2,1,2,5,9,11,8,5,7,7,1,1,0.0,0.0,93.0
2024-04-01 01:10:00,2,9,9,10,10,2,3,4,3,2,9,8,8,2,10,9,1,1,0.0,0.0,102.0
2024-04-01 01:20:00,2,7,7,6,6,4,1,2,1,3,9,10,8,3,10,8,1,1,0.0,0.0,89.0
2024-04-01 01:30:00,2,4,6,3,4,1,0,1,0,4,4,6,4,3,4,4,1,3,0.0,0.0,54.0
2024-04-01 01:40:00,3,5,6,5,5,0,0,0,0,1,6,6,7,1,6,6,1,1,0.0,0.0,59.0
2024-04-01 01:50:00,1,6,7,6,5,0,2,0,1,2,3,5,3,1,3,2,1,1,0.0,0.0,49.0
2024-04-01 02:00:00,0,7,7,7,8,1,2,1,3,1,3,2,1,1,2,1,23,1,0.0,0.0,71.0
2024-04-01 02:10:00,0,2,2,2,2,0,3,0,2,3,8,10,10,3,8,7,0,0,0.0,0.0,62.0
2024-04-01 02:20:00,0,2,2,2,2,0,2,0,0,2,4,4,5,2,4,2,1,1,0.0,0.0,35.0
2024-04-01 02:30:00,1,8,9,8,6,0,2,2,1,2,6,7,7,2,6,6,1,0,0.0,0.0,74.0
2024-04-01 02:40:00,1,9,9,9,9,3,1,3,0,1,3,3,4,1,3,3,1,2,0.0,0.0,65.0
2024-04-01 02:50:00,4,3,5,4,5,1,0,0,0,0,4,4,5,0,4,4,3,4,0.0,0.0,50.0
2024-04-01 03:00:00,0,1,1,1,1,1,0,1,0,1,3,4,3,1,3,3,1,1,0.0,0.0,26.0
2024-04-01 03:10:00,1,4,3,4,4,0,1,0,1,1,5,6,4,1,4,4,2,2,0.0,0.0,47.0
2024-04-01 03:20:00,1,3,3,3,3,3,1,3,1,1,5,5,4,1,5,5,0,0,0.0,0.0,47.0
2024-04-01 03:30:00,0,1,1,1,1,1,2,1,2,2,6,5,5,2,5,6,2,2,0.0,0.0,45.0
2024-04-01 03:40:00,0,3,3,3,3,0,1,1,1,2,4,4,2,2,4,3,0,0,0.0,0.0,36.0
2024-04-01 03:50:00,0,2,2,2,2,2,0,3,0,2,9,8,9,1,8,8,3,3,0.0,0.0,64.0
2024-04-01 04:00:00,2,4,4,4,5,0,1,0,0,1,5,7,5,1,5,5,1,1,0.0,0.0,51.0
2024-04-01 04:10:00,0,1,1,1,1,2,1,2,0,0,1,1,1,0,1,1,2,2,0.0,0.0,18.0
2024-04-01 04:20:00,0,2,2,2,2,3,2,2,1,2,5,5,6,2,4,3,0,0,0.0,0.0,43.0
2024-04-01 04:30:00,1,1,2,1,1,0,1,0,1,0,6,5,6,0,6,7,0,0,0.0,0.0,38.0
2024-04-01 04:40:00,0,3,4,3,3,0,0,0,0,0,3,3,3,0,3,3,0,0,0.0,0.0,28.0
2024-04-01 04:50:00,2,0,2,0,0,3,1,0,1,0,3,3,3,0,3,3,0,1,0.0,0.0,25.0
2024-04-01 05:00:00,0,5,4,4,5,1,0,1,0,2,6,6,6,2,5,5,1,1,0.0,0.0,54.0
2024-04-01 05:10:00,1,3,4,3,2,0,1,1,1,2,6,6,5,2,6,5,0,0,0.0,0.0,48.0
2024-04-01 05:20:00,1,6,6,9,5,1,2,1,2,2,13,13,10,4,13,14,0,1,0.0,0.0,103.0
2024-04-01 05:30:00,1,6,6,6,6,0,1,0,1,7,17,14,11,6,17,15,4,4,0.0,0.0,122.0
2024-04-01 05:40:00,2,9,12,11,9,1,1,1,1,6,11,11,7,6,9,9,0,1,0.0,0.0,107.0
2024-04-01 05:50:00,5,5,6,5,4,0,2,0,2,4,9,10,8,4,9,7,1,3,0.0,0.0,84.0
2024-04-01 06:00:00,0,4,5,5,4,0,2,0,1,3,7,7,6,3,6,7,2,2,0.0,0.0,64.0
2024-04-01 06:10:00,2,13,11,12,12,0,4,0,1,3,18,15,15,3,17,18,0,0,0.0,0.0,144.0
2024-04-01 06:20:00,2,7,8,7,8,0,0,0,0,5,9,11,7,5,8,7,2,2,0.0,0.0,88.0
2024-04-01 06:30:00,0,8,6,9,9,0,3,0,3,5,7,9,5,5,6,4,2,2,0.0,0.0,83.0
2024-04-01 06:40:00,1,9,6,8,9,0,4,1,5,3,6,6,9,3,5,5,2,1,0.0,0.0,83.0
2024-04-01 06:50:00,1,13,11,11,13,0,4,0,4,3,5,8,3,3,5,3,0,1,0.0,0.0,88.0
2024-04-01 07:00:00,2,3,5,6,3,1,4,3,5,3,8,11,7,3,8,7,1,2,0.0,0.0,82.0
2024-04-01 07:10:00,0,6,6,6,4,0,2,0,2,2,4,5,2,2,2,2,1,1,0.0,0.0,47.0
2024-04-01 07:20:00,0,2,3,2,1,0,1,0,0,2,3,5,3,2,3,4,2,2,0.0,0.0,35.0
2024-04-01 07:30:00,0,8,6,7,7,1,2,1,2,4,7,14,6,5,7,6,0,0,0.0,0.0,83.0
2024-04-01 07:40:00,0,7,7,7,7,0,0,0,0,5,7,8,7,4,7,6,1,2,0.0,0.0,75.0
2024-04-01 07:50:00,0,10,10,10,10,1,1,1,0,4,9,11,9,4,9,9,3,3,0.0,0.0,104.0
2024-04-01 08:00:00,0,6,9,6,6,0,1,0,1,2,3,4,2,2,3,2,1,1,0.0,0.0,49.0
2024-04-01 08:10:00,2,3,6,4,3,3,1,0,2,5,33,12,7,5,9,9,1,2,0.0,0.0,107.0
2024-04-01 08:20:00,0,6,8,5,6,1,1,1,1,4,8,8,7,4,9,7,3,4,0.0,0.0,83.0
2024-04-01 08:30:00,0,6,6,6,6,2,0,2,0,5,12,8,10,5,11,10,1,1,0.0,0.0,91.0
2024-04-01 08:40:00,3,9,8,9,8,0,3,0,1,5,10,8,11,3,9,8,1,1,0.0,0.0,97.0
2024-04-01 08:50:00,0,5,3,5,4,0,3,0,3,4,6,5,5,4,6,5,0,3,0.0,0.0,61.0
2024-04-01 09:00:00,3,7,6,7,7,0,3,0,3,5,19,6,14,5,16,17,6,6,0.0,0.0,130.0
2024-04-01 09:10:00,2,2,3,2,2,1,2,1,1,6,9,5,7,6,6,7,3,5,0.0,0.0,70.0
2024-04-01 09:20:00,2,9,1,8,9,0,1,0,1,11,20,9,13,11,17,15,9,7,0.0,0.0,143.0
2024-04-01 09:30:00,0,10,0,10,10,2,3,1,3,12,16,11,15,12,14,14,5,4,0.0,0.0,142.0
2024-04-01 09:40:00,0,14,0,12,15,3,7,3,6,10,14,9,10,9,14,12,5,30,0.0,0.0,173.0
2024-04-01 09:50:00,2,11,2,11,12,2,1,2,1,11,21,12,21,11,22,16,3,3,0.0,0.0,164.0
2024-04-01 10:00:00,5,10,5,9,9,1,6,1,5,9,27,6,25,6,28,22,5,6,0.0,0.0,185.0
2024-04-01 10:10:00,5,15,5,14,15,0,4,0,2,16,22,14,26,13,28,14,3,5,0.0,0.0,201.0
2024-04-01 10:20:00,2,17,2,14,16,0,5,0,4,6,17,3,16,3,19,15,2,3,0.0,0.0,144.0
2024-04-01 10:30:00,9,22,9,14,22,1,4,1,3,14,26,12,26,11,37,22,4,7,0.0,0.0,244.0
2024-04-01 10:40:00,3,17,3,13,18,1,8,1,6,16,26,9,29,10,36,21,3,5,0.0,0.0,225.0
2024-04-01 10:50:00,10,29,9,15,30,2,8,3,6,14,32,9,26,11,37,27,2,3,0.0,0.0,273.0
2024-04-01 11:00:00,7,12,7,12,12,7,4,11,5,10,39,6,28,8,41,33,2,5,0.0,0.0,249.0
2024-04-01 11:10:00,8,23,8,21,22,0,3,0,2,12,22,11,17,13,20,19,3,6,0.0,0.0,210.0
2024-04-01 11:20:00,7,18,7,18,18,3,5,2,3,16,21,16,14,16,21,17,8,8,0.0,0.0,218.0
2024-04-01 11:30:00,6,27,4,21,24,6,6,6,3,29,26,20,23,29,27,23,2,3,0.0,0.0,285.0
2024-04-01 11:40:00,6,31,8,18,30,2,7,2,8,27,40,22,24,26,41,34,9,9,0.0,0.0,344.0
2024-04-01 11:50:00,5,23,5,12,24,5,7,5,5,26,28,19,25,25,28,28,5,7,0.0,0.0,282.0
2024-04-01 12:00:00,7,23,8,19,25,7,12,5,8,17,31,14,22,17,30,31,7,11,0.0,0.0,294.0
2024-04-01 12:10:00,9,23,7,14,22,2,10,2,11,20,31,15,20,20,26,23,7,8,0.0,0.0,270.0
2024-04-01 12:20:00,14,29,11,16,30,4,10,3,9,19,32,18,25,20,34,33,8,11,0.0,0.0,326.0
2024-04-01 12:30:00,14,31,14,23,30,4,7,5,7,26,26,18,20,25,28,25,11,11,0.0,0.0,325.0
2024-04-01 12:40:00,12,28,11,22,27,3,5,3,4,22,32,19,22,24,34,27,10,13,0.0,0.0,318.0
2024-04-01 12:50:00,8,28,6,19,29,3,8,4,7,32,44,17,27,29,42,45,7,8,0.0,0.0,363.0
2024-04-01 13:00:00,6,28,5,11,29,5,6,6,4,21,35,20,28,21,35,33,7,7,0.0,0.0,307.0
2024-04-01 13:10:00,8,31,5,17,31,8,5,5,4,19,33,12,22,19,33,32,6,6,0.0,0.0,296.0
2024-04-01 13:20:00,6,36,4,23,34,8,9,7,11,17,32,13,20,18,29,32,6,6,0.0,0.0,311.0
2024-04-01 13:30:00,11,20,6,13,20,5,5,5,5,17,38,14,26,18,38,38,7,8,0.0,0.0,294.0
2024-04-01 13:40:00,13,28,14,26,27,5,3,5,3,20,24,16,19,23,25,22,2,3,0.0,0.0,278.0
2024-04-01 13:50:00,8,22,8,23,21,6,4,5,3,22,23,18,18,22,22,21,7,6,0.0,0.0,259.0
2024-04-01 14:00:00,13,29,10,20,29,4,7,4,7,13,30,11,24,13,30,30,6,6,0.0,0.0,286.0
2024-04-01 14:10:00,15,30,11,21,30,4,7,7,8,24,41,21,32,25,40,36,3,4,0.0,0.0,359.0
2024-04-01 14:20:00,23,30,15,23,28,4,11,4,8,20,46,14,20,20,46,46,9,11,0.0,0.0,378.0
2024-04-01 14:30:00,13,36,8,23,35,4,13,4,9,24,32,16,29,24,32,32,7,10,0.0,0.0,351.0
2024-04-01 14:40:00,17,48,15,27,47,3,5,3,5,28,34,20,20,28,33,29,10,11,0.0,0.0,383.0
2024-04-01 14:50:00,15,35,10,25,33,11,8,10,6,24,41,19,26,24,42,38,14,14,0.0,0.0,395.0
2024-04-01 15:00:00,19,41,13,24,39,7,13,4,7,33,36,20,20,33,36,34,8,8,0.0,0.0,395.0
2024-04-01 15:10:00,9,26,9,20,25,3,8,3,11,25,42,18,35,25,57,30,9,9,0.0,0.0,364.0
2024-04-01 15:20:00,9,26,9,19,26,4,8,2,7,30,38,26,33,27,60,33,10,9,0.0,0.0,376.0
2024-04-01 15:30:00,16,41,13,18,42,7,6,6,6,23,35,17,32,18,55,37,13,12,0.0,0.0,397.0
2024-04-01 15:40:00,18,37,11,18,37,5,10,4,8,22,39,15,27,23,62,35,15,18,0.0,0.0,404.0
2024-04-01 15:50:00,13,19,12,18,18,1,10,1,9,22,49,18,30,19,65,43,6,8,0.0,0.0,361.0
2024-04-01 16:00:00,17,40,14,27,38,6,8,4,8,18,47,15,35,15,56,40,4,6,0.0,0.0,398.0
2024-04-01 16:10:00,7,31,7,21,28,6,11,4,8,22,42,17,40,22,56,36,7,7,0.0,0.0,372.0
2024-04-01 16:20:00,16,41,14,28,44,8,10,6,8,20,45,15,43,15,56,38,8,10,0.0,0.0,425.0
2024-04-01 16:30:00,13,37,11,29,34,15,15,9,9,14,33,12,33,11,41,29,10,9,0.0,0.0,364.0
2024-04-01 16:40:00,16,31,10,32,31,5,9,8,7,18,45,14,37,17,52,36,4,6,0.0,0.0,378.0
2024-04-01 16:50:00,18,40,12,32,38,3,7,4,5,16,58,14,43,14,66,48,5,8,0.0,0.0,431.0
2024-04-01 17:00:00,14,32,11,27,32,7,10,5,11,17,45,12,36,8,49,35,7,7,0.0,0.0,365.0
2024-04-01 17:10:00,14,41,9,34,39,5,12,4,11,21,61,17,45,20,70,48,10,10,0.0,0.0,471.0
2024-04-01 17:20:00,12,37,12,26,34,7,9,7,7,20,54,13,48,14,58,38,6,7,0.0,0.0,409.0
2024-04-01 17:30:00,31,40,22,32,37,7,10,7,11,17,54,12,47,13,59,46,7,13,0.0,0.0,465.0
2024-04-01 17:40:00,23,33,17,32,35,3,12,3,10,16,48,13,41,15,56,38,15,15,0.0,0.0,425.0
2024-04-01 17:50:00,10,43,7,29,42,4,12,3,11,17,39,15,38,12,50,33,10,11,0.0,0.0,386.0
2024-04-01 18:00:00,11,46,9,34,46,10,8,7,9,17,38,16,31,13,48,31,10,13,0.0,0.0,397.0
2024-04-01 18:10:00,12,30,8,22,29,7,15,7,9,22,40,20,39,19,52,28,6,6,0.0,0.0,371.0
2024-04-01 18:20:00,9,29,8,21,28,11,7,14,6,46,37,16,36,14,45,29,15,15,0.0,0.0,386.0
2024-04-01 18:30:00,13,35,11,28,27,2,3,2,3,17,43,13,28,14,50,35,8,8,0.0,0.0,340.0
2024-04-01 18:40:00,13,38,13,33,38,4,6,2,6,25,52,22,44,24,62,37,9,9,0.0,0.0,437.0
2024-04-01 18:50:00,10,28,8,23,28,7,15,6,12,18,44,13,44,14,57,41,7,72,0.0,0.0,447.0
2024-04-01 19:00:00,13,47,10,27,45,7,9,7,7,20,64,15,44,11,69,51,12,9,0.0,0.0,467.0
2024-04-01 19:10:00,16,37,15,22,37,5,17,4,13,17,36,11,36,12,42,28,8,9,0.0,0.0,365.0
2024-04-01 19:20:00,18,36,12,25,30,16,21,13,12,17,42,13,31,18,55,37,19,7,0.0,0.0,422.0
2024-04-01 19:30:00,18,33,11,27,34,10,16,7,13,20,36,15,23,13,52,35,9,12,0.0,0.0,384.0
2024-04-01 19:40:00,9,31,9,25,32,8,12,7,8,23,45,15,26,22,64,39,9,13,0.0,0.0,397.0
2024-04-01 19:50:00,9,28,11,20,27,6,12,5,10,16,37,13,33,14,45,30,5,11,0.0,0.0,332.0
2024-04-01 20:00:00,7,30,21,20,29,1,11,1,10,19,37,15,23,17,51,34,5,8,0.0,0.0,339.0
2024-04-01 20:10:00,17,28,17,24,28,4,9,4,9,21,29,19,33,18,36,26,9,10,0.0,0.0,341.0
2024-04-01 20:20:00,15,25,26,20,26,10,7,10,5,15,31,32,23,15,29,26,3,6,0.0,0.0,324.0
2024-04-01 20:30:00,13,24,23,23,22,0,12,0,12,11,28,21,18,12,28,24,5,7,0.0,0.0,283.0
2024-04-01 20:40:00,18,20,21,20,22,5,4,4,4,13,24,39,15,12,25,22,8,12,0.0,0.0,288.0
2024-04-01 20:50:00,6,16,17,18,16,5,11,5,9,8,31,28,17,8,31,32,4,8,0.0,0.0,270.0
2024-04-01 21:00:00,11,24,16,21,23,9,10,8,13,9,31,28,22,9,34,31,4,6,0.0,0.0,309.0
2024-04-01 21:10:00,15,19,20,20,19,7,10,10,11,22,60,26,38,22,63,55,8,9,0.0,0.0,434.0
2024-04-01 21:20:00,15,20,16,13,23,7,4,9,5,14,41,34,36,14,41,38,6,14,0.0,0.0,350.0
2024-04-01 21:30:00,12,18,24,21,20,10,5,7,4,15,37,27,28,15,41,37,6,4,0.0,0.0,331.0
2024-04-01 21:40:00,16,30,23,28,30,3,7,4,8,15,24,22,29,13,28,20,6,6,0.0,0.0,312.0
2024-04-01 21:50:00,12,17,13,18,18,3,5,2,8,15,19,16,23,15,21,19,6,9,0.0,0.0,239.0
2024-04-01 22:00:00,13,15,17,19,15,4,3,4,2,12,14,15,14,12,14,12,2,4,0.0,0.0,191.0
2024-04-01 22:10:00,12,21,19,25,22,7,10,8,9,6,20,16,22,6,22,19,1,2,0.0,0.0,247.0
2024-04-01 22:20:00,7,17,17,24,19,2,5,1,5,6,21,16,20,4,21,20,7,11,0.0,0.0,223.0
2024-04-01 22:30:00,12,14,19,18,17,4,4,7,9,7,26,18,28,7,26,25,4,7,0.0,0.0,252.0
2024-04-01 22:40:00,9,17,15,24,17,4,6,4,9,7,12,8,8,7,10,5,4,6,0.0,0.0,172.0
2024-04-01 22:50:00,5,12,10,15,13,2,8,7,20,5,12,5,21,5,12,9,3,4,0.0,0.0,168.0
2024-04-01 23:00:00,9,34,19,42,34,4,7,5,9,2,13,9,17,2,12,12,2,3,0.0,0.0,235.0
2024-04-01 23:10:00,10,19,11,22,17,2,4,2,6,6,11,8,14,6,12,8,5,6,0.0,0.0,169.0
2024-04-01 23:20:00,7,16,7,17,17,2,4,3,7,3,11,4,16,3,11,8,4,3,0.0,0.0,143.0
2024-04-01 23:30:00,7,9,8,11,10,3,1,3,2,7,14,8,21,7,14,16,1,2,0.0,0.0,144.0
2024-04-01 23:40:00,4,16,9,19,16,2,1,2,0,3,13,6,15,3,12,11,4,4,0.0,0.0,140.0
2024-04-01 23:50:00,1,18,10,20,17,1,1,2,2,4,6,3,6,3,5,5,2,2,0.0,0.0,108.0
2024-04-02 00:00:00,9,14,9,14,14,1,1,1,2,1,3,1,4,1,3,3,2,4,0.0,0.0,87.0
2024-04-02 00:10:00,4,12,7,17,11,0,2,0,3,4,10,6,14,4,10,7,2,2,0.0,0.0,115.0
2024-04-02 00:20:00,3,10,6,10,9,2,1,3,1,3,8,3,11,2,8,7,1,3,0.0,0.0,91.0
2024-04-02 00:30:00,1,9,5,13,9,0,1,0,2,5,5,5,6,4,5,2,3,3,0.0,0.0,78.0
2024-04-02 00:40:00,1,6,4,9,4,1,0,2,0,2,6,4,13,2,7,4,0,1,0.0,0.0,66.0
2024-04-02 00:50:00,4,7,8,11,8,0,1,0,3,2,7,1,7,1,6,8,2,4,0.0,0.0,80.0
2024-04-02 01:00:00,4,7,5,11,6,0,1,0,1,1,7,0,9,1,7,6,1,2,0.0,0.0,69.0
2024-04-02 01:10:00,0,4,1,4,4,1,2,1,6,1,4,1,4,1,3,3,1,1,0.0,0.0,42.0
2024-04-02 01:20:00,3,3,4,3,3,2,1,2,0,1,3,1,4,1,3,4,0,1,0.0,0.0,39.0
2024-04-02 01:30:00,0,3,1,2,2,0,0,0,0,2,6,1,10,1,6,6,0,1,0.0,0.0,41.0
2024-04-02 01:40:00,2,2,3,5,1,0,1,0,0,2,3,4,4,2,3,2,0,0,0.0,0.0,34.0
2024-04-02 01:50:00,0,6,3,6,5,0,1,0,0,3,4,4,6,2,4,2,0,0,0.0,0.0,46.0
2024-04-02 02:00:00,1,1,1,2,1,0,1,0,2,1,3,1,2,1,3,2,0,0,0.0,0.0,22.0
2024-04-02 02:10:00,3,7,3,4,6,1,4,2,0,2,3,3,4,2,3,3,1,1,0.0,0.0,52.0
2024-04-02 02:20:00,0,3,0,5,4,0,2,0,4,0,0,0,0,0,0,0,1,1,0.0,0.0,20.0
2024-04-02 02:30:00,1,2,3,2,2,0,0,0,0,2,1,5,1,2,2,1,0,0,0.0,0.0,24.0
2024-04-02 02:40:00,0,5,1,4,5,0,1,0,0,1,4,4,9,0,5,4,0,0,0.0,0.0,43.0
2024-04-02 02:50:00,1,1,2,1,1,0,0,0,0,0,2,1,3,1,2,1,0,0,0.0,0.0,16.0
2024-04-02 03:00:00,1,1,1,1,1,1,0,1,0,2,4,2,2,3,4,3,0,0,0.0,0.0,27.0
2024-04-02 03:10:00,0,2,2,2,1,0,2,0,2,0,1,1,1,0,1,1,0,0,0.0,0.0,16.0
2024-04-02 03:20:00,1,2,2,3,2,0,0,0,0,1,2,1,2,1,2,1,1,1,0.0,0.0,22.0
2024-04-02 03:30:00,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,1,0,0,0.0,0.0,10.0
2024-04-02 03:40:00,1,1,1,1,0,0,3,2,3,0,5,0,5,0,5,5,0,0,0.0,0.0,32.0
2024-04-02 03:50:00,0,1,4,1,1,0,1,0,1,1,5,5,6,1,5,5,0,0,0.0,0.0,37.0
2024-04-02 04:00:00,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,16.0
2024-04-02 04:10:00,1,3,3,5,3,1,0,1,0,0,3,0,6,0,3,2,0,0,0.0,0.0,31.0
2024-04-02 04:20:00,1,4,1,5,4,1,0,2,0,3,4,4,4,3,4,3,0,0,0.0,0.0,43.0
2024-04-02 04:30:00,2,3,7,4,2,2,1,0,0,4,13,5,14,4,12,9,1,1,0.0,0.0,84.0
2024-04-02 04:40:00,4,6,5,9,5,0,0,0,0,2,12,5,11,2,13,12,0,2,0.0,0.0,88.0
2024-04-02 04:50:00,2,2,4,2,2,4,1,2,1,1,13,3,13,1,13,9,0,1,0.0,0.0,74.0
2024-04-02 05:00:00,1,4,3,7,4,4,1,0,2,8,18,10,30,8,19,15,1,2,0.0,0.0,137.0
2024-04-02 05:10:00,2,3,5,5,4,1,3,1,4,12,18,13,23,13,17,13,2,4,0.0,0.0,143.0
2024-04-02 05:20:00,1,8,6,13,6,3,0,5,0,10,24,18,27,10,26,24,4,6,0.0,0.0,191.0
2024-04-02 05:30:00,4,13,4,15,13,1,1,1,1,22,36,25,44,22,35,30,1,1,0.0,0.0,269.0
2024-04-02 05:40:00,3,18,9,21,13,1,2,1,2,27,47,22,39,28,47,45,3,5,0.0,0.0,333.0
2024-04-02 05:50:00,5,20,14,22,19,1,5,2,4,23,35,24,39,26,37,35,2,2,0.0,0.0,315.0
2024-04-02 06:00:00,6,25,13,24,22,7,6,8,8,35,40,26,29,33,41,41,2,4,0.0,0.0,370.0
2024-04-02 06:10:00,2,17,7,22,17,2,7,2,9,30,24,27,33,30,26,19,2,3,0.0,0.0,279.0
2024-04-02 06:20:00,4,23,8,19,22,4,7,5,8,43,51,34,42,41,52,50,5,6,0.0,0.0,424.0
2024-04-02 06:30:00,10,21,10,19,20,3,10,4,4,34,46,33,47,36,45,39,4,8,0.0,0.0,393.0
2024-04-02 06:40:00,11,29,12,38,31,5,6,9,6,62,59,27,57,62,56,53,4,4,0.0,0.0,531.0
2024-04-02 06:50:00,5,21,7,14,21,5,10,5,10,61,56,39,45,62,55,58,5,7,0.0,0.0,486.0
2024-04-02 07:00:00,6,26,12,25,24,7,8,6,6,54,65,27,40,56,67,64,4,7,0.0,0.0,504.0
2024-04-02 07:10:00,9,28,9,21,29,6,9,2,8,55,55,25,24,53,52,53,4,11,0.0,0.0,453.0
2024-04-02 07:20:00,14,38,11,18,37,6,8,4,7,71,69,34,37,70,71,64,6,11,0.0,0.0,576.0
2024-04-02 07:30:00,13,31,11,23,31,13,21,10,12,77,72,31,42,77,71,67,6,13,0.0,0.0,621.0
2024-04-02 07:40:00,14,37,10,25,39,10,16,6,10,75,80,38,48,76,77,73,8,15,0.0,0.0,657.0
2024-04-02 07:50:00,18,45,16,30,45,8,10,9,9,68,62,41,41,74,62,52,8,15,0.0,0.0,613.0
2024-04-02 08:00:00,18,37,14,20,36,9,15,6,9,59,68,41,42,59,66,62,10,9,0.0,0.0,580.0
2024-04-02 08:10:00,14,38,10,21,41,5,17,5,9,78,70,55,53,77,73,61,12,13,0.0,0.0,652.0
2024-04-02 08:20:00,19,35,14,17,33,12,13,5,11,62,74,44,39,64,68,70,20,21,0.0,0.0,621.0
2024-04-02 08:30:00,18,36,18,20,35,13,14,8,9,69,72,45,44,70,78,59,14,15,0.0,0.0,637.0
2024-04-02 08:40:00,22,43,17,32,37,6,18,5,11,81,70,34,42,82,71,63,19,18,0.0,0.0,671.0
2024-04-02 08:50:00,30,42,17,28,41,11,9,9,10,64,65,39,50,64,70,56,18,17,0.0,0.0,640.0
2024-04-02 09:00:00,10,39,7,27,38,15,13,21,14,50,70,37,46,48,79,64,15,19,0.0,0.0,612.0
2024-04-02 09:10:00,14,36,8,25,33,8,7,7,5,36,94,30,49,34,117,82,21,23,0.0,0.0,629.0
2024-04-02 09:20:00,18,51,10,23,44,11,8,7,4,38,76,30,54,37,101,63,11,138,0.0,0.0,724.0
2024-04-02 09:30:00,15,38,11,31,35,7,11,6,11,31,94,27,48,32,107,74,13,16,0.0,0.0,607.0
2024-04-02 09:40:00,22,40,12,36,37,11,10,6,7,35,86,26,59,31,102,68,11,15,0.0,0.0,614.0
2024-04-02 09:50:00,18,53,13,43,48,12,10,10,7,32,89,29,61,24,104,70,8,13,0.0,0.0,644.0
2024-04-02 10:00:00,15,30,12,25,28,9,12,9,12,28,80,29,50,28,100,73,10,19,0.0,0.0,569.0
2024-04-02 10:10:00,19,61,13,37,64,9,8,6,10,34,83,29,49,30,109,75,9,11,0.0,0.0,656.0
2024-04-02 10:20:00,22,70,16,34,38,5,10,5,10,29,66,19,34,28,91,55,17,19,0.0,0.0,568.0
2024-04-02 10:30:00,33,48,18,33,46,10,19,5,13,28,89,18,40,28,109,78,9,9,0.0,0.0,633.0
2024-04-02 10:40:00,34,51,17,36,45,6,22,4,11,38,78,24,35,35,106,73,8,12,0.0,0.0,635.0
2024-04-02 10:50:00,26,43,15,29,43,6,14,5,11,38,71,20,34,37,102,65,11,15,0.0,0.0,585.0
2024-04-02 11:00:00,20,58,15,39,51,7,19,8,16,34,74,28,47,33,101,54,13,16,0.0,0.0,633.0
2024-04-02 11:10:00,23,64,13,29,65,8,12,6,9,42,81,28,35,32,113,67,12,15,0.0,0.0,654.0
2024-04-02 11:20:00,27,56,15,30,53,2,13,2,12,29,60,21,35,26,80,52,11,12,0.0,0.0,536.0
2024-04-02 11:30:00,21,50,15,24,45,6,16,4,16,21,66,16,33,21,86,62,10,14,0.0,0.0,526.0
2024-04-02 11:40:00,20,53,15,36,51,20,14,14,12,37,65,20,37,34,91,56,17,19,0.0,0.0,611.0
2024-04-02 11:50:00,21,40,16,28,40,18,15,12,14,25,71,22,49,22,88,63,9,11,0.0,0.0,564.0
2024-04-02 12:00:00,23,53,14,24,54,15,18,11,16,20,63,17,44,20,77,58,17,21,0.0,0.0,565.0
2024-04-02 12:10:00,32,51,27,28,45,6,16,6,10,25,61,19,32,25,85,56,21,21,0.0,0.0,566.0
2024-04-02 12:20:00,26,52,18,30,49,10,17,10,13,24,70,17,41,21,86,65,13,13,0.0,0.0,575.0
2024-04-02 12:30:00,22,62,18,29,58,13,23,12,14,28,73,15,29,27,96,70,18,18,0.0,0.0,625.0
2024-04-02 12:40:00,20,62,7,22,61,11,20,8,10,26,68,27,32,22,93,54,19,16,0.0,0.0,578.0
2024-04-02 12:50:00,16,53,10,24,52,18,27,13,15,35,79,24,48,33,98,66,17,16,0.0,0.0,644.0
2024-04-02 13:00:00,25,61,11,26,58,13,20,12,13,20,80,18,34,16,97,74,15,22,0.0,0.0,615.0
2024-04-02 13:10:00,37,54,19,25,54,11,22,10,16,23,62,18,35,24,82,61,8,11,0.0,0.0,572.0
2024-04-02 13:20:00,25,64,29,28,64,14,21,12,17,21,68,18,35,24,86,66,15,16,0.0,0.0,623.0
2024-04-02 13:30:00,43,58,20,23,57,6,20,7,16,34,80,23,37,30,102,72,14,17,0.0,0.0,659.0
2024-04-02 13:40:00,35,64,23,31,60,16,23,18,19,27,71,16,25,27,91,67,14,16,0.0,0.0,643.0
2024-04-02 13:50:00,17,55,12,30,54,11,15,9,14,33,75,28,36,32,101,67,14,15,0.0,0.0,618.0
2024-04-02 14:00:00,21,64,10,23,59,14,24,12,16,28,53,23,41,22,73,45,17,22,0.0,0.0,567.0
2024-04-02 14:10:00,33,72,16,29,73,11,14,10,9,23,66,18,32,21,84,58,22,22,0.0,0.0,613.0
