datetime,V51Z,V52Z,V111Z,V112Z,D53Z,D113Z,Total
2024-03-04 14:50:00,4,27,44,15,37,60,187
2024-03-04 15:00:00,4,31,49,10,46,78,218
2024-03-04 15:10:00,0,26,51,16,42,93,228
2024-03-04 15:20:00,1,36,57,15,54,88,251
2024-03-04 15:30:00,1,41,60,12,54,82,250
2024-03-04 15:40:00,3,31,59,15,53,96,257
2024-03-04 15:50:00,3,32,56,17,37,110,255
2024-03-04 16:00:00,3,32,47,18,49,90,239
2024-03-04 16:10:00,4,31,45,9,47,106,242
2024-03-04 16:20:00,3,46,67,13,48,98,275
2024-03-04 16:30:00,2,45,57,27,54,106,291
2024-03-04 16:40:00,4,49,50,20,76,94,293
2024-03-04 16:50:00,2,36,59,22,48,93,260
2024-03-04 17:00:00,4,35,46,15,54,112,266
2024-03-04 17:10:00,1,32,41,17,41,94,226
2024-03-04 17:20:00,4,43,54,28,62,107,298
2024-03-04 17:30:00,3,41,46,11,58,95,254
2024-03-04 17:40:00,3,25,63,27,43,98,259
2024-03-04 17:50:00,6,35,48,12,40,84,225
2024-03-04 18:00:00,4,44,39,13,45,89,234
2024-03-04 18:10:00,5,36,38,16,33,65,193
2024-03-04 18:20:00,10,83,54,11,50,69,277
2024-03-04 18:30:00,6,61,66,16,46,65,260
2024-03-04 18:40:00,6,47,54,12,36,51,206
2024-03-04 18:50:00,3,42,47,18,24,51,185
2024-03-04 19:00:00,3,63,45,13,37,46,207
2024-03-04 19:10:00,3,44,63,13,25,56,204
2024-03-04 19:20:00,8,49,50,15,26,50,198
2024-03-04 19:30:00,7,44,42,13,26,40,172
2024-03-04 19:40:00,5,43,42,11,22,39,162
2024-03-04 19:50:00,0,30,43,6,18,38,135
2024-03-04 20:00:00,2,34,44,5,23,31,139
2024-03-04 20:10:00,1,28,47,5,17,43,141
2024-03-04 20:20:00,0,40,34,6,21,29,130
2024-03-04 20:30:00,6,31,41,6,18,26,128
2024-03-04 20:40:00,6,20,42,11,13,35,127
2024-03-04 20:50:00,0,26,37,7,16,30,116
2024-03-04 21:00:00,4,17,35,3,11,26,96
2024-03-04 21:10:00,1,27,31,4,14,23,100
2024-03-04 21:20:00,2,27,35,8,14,25,111
2024-03-04 21:30:00,2,27,22,9,16,22,98
2024-03-04 21:40:00,1,16,25,5,8,18,73
2024-03-04 21:50:00,0,12,24,6,7,22,71
2024-03-04 22:00:00,1,9,21,5,7,20,63
2024-03-04 22:10:00,1,14,27,6,7,26,81
2024-03-04 22:20:00,3,18,36,6,10,27,100
2024-03-04 22:30:00,1,9,21,5,6,20,62
2024-03-04 22:40:00,1,8,26,7,7,23,72
2024-03-04 22:50:00,0,4,14,5,3,8,34
2024-03-04 23:00:00,3,13,7,2,7,7,39
2024-03-04 23:10:00,1,11,31,4,8,17,72
2024-03-04 23:20:00,1,3,22,3,3,13,45
2024-03-04 23:30:00,1,7,6,3,5,5,27
2024-03-04 23:40:00,1,8,5,0,4,5,23
2024-03-04 23:50:00,0,4,8,3,2,9,26
2024-03-05 00:00:00,1,6,9,0,3,7,26
2024-03-05 00:10:00,0,6,5,3,3,6,23
2024-03-05 00:20:00,0,3,10,2,2,8,25
2024-03-05 00:30:00,1,3,2,0,1,2,9
2024-03-05 00:40:00,0,1,5,2,1,4,13
2024-03-05 00:50:00,0,2,4,3,2,2,13
2024-03-05 01:00:00,2,6,8,3,3,3,25
2024-03-05 01:10:00,0,4,5,2,2,7,20
2024-03-05 01:20:00,0,2,4,0,1,3,10
2024-03-05 01:30:00,0,5,9,4,2,7,27
2024-03-05 01:40:00,0,0,8,0,0,5,13
2024-03-05 01:50:00,0,0,3,3,0,5,11
2024-03-05 02:00:00,0,0,5,2,0,2,9
2024-03-05 02:10:00,0,2,2,0,1,1,6
2024-03-05 02:20:00,0,1,0,1,1,0,3
2024-03-05 02:30:00,0,1,4,0,1,2,8
2024-03-05 02:40:00,0,2,4,1,1,2,10
2024-03-05 02:50:00,0,3,1,1,2,1,8
2024-03-05 03:00:00,0,0,0,2,0,0,2
2024-03-05 03:10:00,0,2,5,0,1,3,11
2024-03-05 03:20:00,0,1,2,0,1,2,6
2024-03-05 03:30:00,0,3,5,1,2,2,13
2024-03-05 03:40:00,0,4,6,1,2,3,16
2024-03-05 03:50:00,0,7,6,1,4,3,21
2024-03-05 04:00:00,0,4,4,1,2,2,13
2024-03-05 04:10:00,2,0,3,0,1,1,7
2024-03-05 04:20:00,0,11,1,1,6,1,20
2024-03-05 04:30:00,2,15,5,0,10,3,35
2024-03-05 04:40:00,2,5,4,1,4,2,18
2024-03-05 04:50:00,0,28,7,0,17,4,56
2024-03-05 05:00:00,2,22,7,2,14,5,52
2024-03-05 05:10:00,2,19,14,3,13,8,59
2024-03-05 05:20:00,0,43,6,2,27,4,82
2024-03-05 05:30:00,1,54,10,1,33,6,105
2024-03-05 05:40:00,2,77,14,0,50,13,156
2024-03-05 05:50:00,0,55,30,1,36,16,138
2024-03-05 06:00:00,2,76,18,3,54,10,163
2024-03-05 06:10:00,2,82,30,4,50,23,191
2024-03-05 06:20:00,5,88,31,4,61,28,217
2024-03-05 06:30:00,2,106,35,3,75,29,250
2024-03-05 06:40:00,3,117,28,3,75,26,252
2024-03-05 06:50:00,3,103,33,5,80,31,255
2024-03-05 07:00:00,2,84,28,4,119,39,276
2024-03-05 07:10:00,2,64,27,9,92,33,227
2024-03-05 07:20:00,7,68,36,6,145,46,308
2024-03-05 07:30:00,2,54,29,11,120,33,249
2024-03-05 07:40:00,4,34,20,15,122,37,232
2024-03-05 07:50:00,4,55,32,14,108,37,250
2024-03-05 08:00:00,7,62,24,9,121,36,259
2024-03-05 08:10:00,2,51,31,11,117,36,248
2024-03-05 08:20:00,5,66,33,8,133,44,289
2024-03-05 08:30:00,3,68,32,9,115,50,277
2024-03-05 08:40:00,4,49,32,11,85,34,215
2024-03-05 08:50:00,8,59,29,8,103,39,246
2024-03-05 09:00:00,2,52,36,9,69,37,205
2024-03-05 09:10:00,1,42,33,12,59,38,185
2024-03-05 09:20:00,3,65,39,9,85,46,247
2024-03-05 09:30:00,1,40,38,8,58,39,184
2024-03-05 09:40:00,4,37,30,8,58,38,175
2024-03-05 09:50:00,1,41,37,8,50,43,180
2024-03-05 10:00:00,3,37,29,9,37,32,147
2024-03-05 10:10:00,1,31,24,12,41,31,140
2024-03-05 10:20:00,5,45,32,12,63,32,189
2024-03-05 10:30:00,2,32,34,7,40,35,150
2024-03-05 10:40:00,3,35,37,15,42,40,172
2024-03-05 10:50:00,3,36,28,9,39,34,149
2024-03-05 11:00:00,3,34,26,12,55,26,156
2024-03-05 11:10:00,5,40,38,8,47,42,180
2024-03-05 11:20:00,1,25,26,11,35,34,132
2024-03-05 11:30:00,4,35,36,17,48,47,187
2024-03-05 11:40:00,1,18,43,11,27,54,154
2024-03-05 11:50:00,2,39,28,18,55,48,190
2024-03-05 12:00:00,2,33,32,10,40,43,160
2024-03-05 12:10:00,1,18,33,8,24,40,124
2024-03-05 12:20:00,4,25,37,14,37,53,170
2024-03-05 12:30:00,3,25,36,18,31,51,164
2024-03-05 12:40:00,1,35,38,15,45,53,187
2024-03-05 12:50:00,3,51,46,15,60,52,227
2024-03-05 13:00:00,1,35,38,11,41,46,172
2024-03-05 13:10:00,2,26,33,19,34,53,167
2024-03-05 13:20:00,7,29,42,16,47,65,206
2024-03-05 13:30:00,3,20,38,10,41,51,163
2024-03-05 13:40:00,3,26,44,14,33,62,182
2024-03-05 13:50:00,2,35,35,18,50,57,197
2024-03-05 14:00:00,2,34,31,14,36,59,176
2024-03-05 14:10:00,3,25,33,18,39,40,158
2024-03-05 14:20:00,2,28,36,19,29,57,171
2024-03-05 14:30:00,2,34,42,16,65,61,220
2024-03-05 14:40:00,2,35,50,16,41,75,219
2024-03-05 14:50:00,4,24,38,18,36,58,178
2024-03-05 15:00:00,2,37,47,14,53,71,224
2024-03-05 15:10:00,3,31,43,18,36,89,220
2024-03-05 15:20:00,8,12,43,19,35,97,214
2024-03-05 15:30:00,14,5,61,18,26,84,208
2024-03-05 15:40:00,17,1,55,13,20,101,207
2024-03-05 15:50:00,18,0,66,10,23,117,234
2024-03-05 16:00:00,14,3,66,20,25,100,228
2024-03-05 16:10:00,5,31,61,17,57,104,275
2024-03-05 16:20:00,7,27,71,32,41,125,303
2024-03-05 16:30:00,2,32,56,17,45,109,261
2024-03-05 16:40:00,1,42,69,14,46,94,266
2024-03-05 16:50:00,4,38,51,28,45,85,251
2024-03-05 17:00:00,4,39,63,20,44,103,273
2024-03-05 17:10:00,3,29,45,18,64,116,275
2024-03-05 17:20:00,4,33,57,18,48,100,260
2024-03-05 17:30:00,3,42,59,18,56,95,273
2024-03-05 17:40:00,1,34,55,17,43,83,233
2024-03-05 17:50:00,6,35,70,15,44,97,267
2024-03-05 18:00:00,5,36,52,16,38,85,232
2024-03-05 18:10:00,0,31,42,18,46,85,222
2024-03-05 18:20:00,3,49,46,19,40,68,225
2024-03-05 18:30:00,4,60,52,15,35,65,231
2024-03-05 18:40:00,6,48,54,13,37,64,222
2024-03-05 18:50:00,0,59,51,14,34,53,211
2024-03-05 19:00:00,1,46,59,10,27,57,200
2024-03-05 19:10:00,3,47,71,13,32,60,226
2024-03-05 19:20:00,1,41,64,16,29,50,201
2024-03-05 19:30:00,5,37,51,11,22,56,182
2024-03-05 19:40:00,5,40,46,7,29,42,169
2024-03-05 19:50:00,0,28,50,12,21,43,154
2024-03-05 20:00:00,5,37,34,6,24,31,137
2024-03-05 20:10:00,5,34,49,3,20,41,152
2024-03-05 20:20:00,2,32,42,11,18,34,139
2024-03-05 20:30:00,3,25,33,7,16,26,110
2024-03-05 20:40:00,2,31,49,8,16,31,137
2024-03-05 20:50:00,4,30,37,5,20,27,123
2024-03-05 21:00:00,4,25,56,5,13,49,152
2024-03-05 21:10:00,1,40,32,6,21,22,122
2024-03-05 21:20:00,2,23,32,7,14,22,100
2024-03-05 21:30:00,1,17,23,12,8,17,78
2024-03-05 21:40:00,4,16,31,4,9,26,90
2024-03-05 21:50:00,2,18,30,7,9,23,89
2024-03-05 22:00:00,6,12,30,3,7,23,81
2024-03-05 22:10:00,1,15,32,6,9,33,96
2024-03-05 22:20:00,0,28,37,8,16,25,114
2024-03-05 22:30:00,1,15,32,6,11,20,85
2024-03-05 22:40:00,3,10,17,8,8,18,64
2024-03-05 22:50:00,2,19,26,1,9,17,74
2024-03-05 23:00:00,1,2,31,4,1,19,58
2024-03-05 23:10:00,1,12,23,4,9,16,65
2024-03-05 23:20:00,0,14,18,2,9,11,54
2024-03-05 23:30:00,2,18,16,4,9,11,60
2024-03-05 23:40:00,0,6,12,1,3,7,29
2024-03-05 23:50:00,0,10,17,2,5,10,44
2024-03-06 00:00:00,1,6,8,0,6,3,24
2024-03-06 00:10:00,0,3,10,4,2,6,25
2024-03-06 00:20:00,0,10,18,2,6,10,46
2024-03-06 00:30:00,0,4,6,2,2,2,16
2024-03-06 00:40:00,0,9,7,2,4,4,26
2024-03-06 00:50:00,2,12,14,4,6,7,45
2024-03-06 01:00:00,0,5,11,2,3,8,29
2024-03-06 01:10:00,0,4,6,0,2,5,17
2024-03-06 01:20:00,0,5,3,0,3,2,13
2024-03-06 01:30:00,0,0,5,1,0,3,9
2024-03-06 01:40:00,0,6,4,1,3,1,15
2024-03-06 01:50:00,0,0,4,1,0,3,8
2024-03-06 02:00:00,0,0,3,0,0,2,5
2024-03-06 02:10:00,0,6,3,2,3,2,16
2024-03-06 02:20:00,1,2,2,1,3,1,10
2024-03-06 02:30:00,0,1,4,3,1,2,11
2024-03-06 02:40:00,0,0,3,1,0,2,6
2024-03-06 02:50:00,0,4,3,2,2,3,14
2024-03-06 03:00:00,0,2,4,0,1,2,9
2024-03-06 03:10:00,0,1,0,0,1,0,2
2024-03-06 03:20:00,0,1,3,0,1,3,8
2024-03-06 03:30:00,0,4,4,0,2,2,12
2024-03-06 03:40:00,0,4,2,3,2,1,12
2024-03-06 03:50:00,0,7,8,2,4,4,25
2024-03-06 04:00:00,1,3,5,1,2,4,16
2024-03-06 04:10:00,1,3,5,0,3,3,15
2024-03-06 04:20:00,0,19,4,3,11,2,39
2024-03-06 04:30:00,2,15,4,0,8,3,32
2024-03-06 04:40:00,0,7,3,1,5,1,17
2024-03-06 04:50:00,2,16,8,1,8,7,42
2024-03-06 05:00:00,1,26,4,0,15,3,49
2024-03-06 05:10:00,2,24,15,5,14,9,69
2024-03-06 05:20:00,0,51,12,3,35,8,109
2024-03-06 05:30:00,1,47,14,2,32,10,106
2024-03-06 05:40:00,2,77,12,3,52,13,159
2024-03-06 05:50:00,0,29,22,1,16,15,83
2024-03-06 06:00:00,3,93,24,7,62,15,204
2024-03-06 06:10:00,2,75,19,4,56,16,172
2024-03-06 06:20:00,6,65,33,3,41,32,180
2024-03-06 06:30:00,3,121,33,4,85,29,275
2024-03-06 06:40:00,1,87,42,5,70,29,234
2024-03-06 06:50:00,3,69,27,8,80,31,218
2024-03-06 07:00:00,2,70,29,7,93,33,234
2024-03-06 07:10:00,6,67,29,9,117,37,265
2024-03-06 07:20:00,2,58,39,7,124,50,280
2024-03-06 07:30:00,1,56,35,10,102,36,240
2024-03-06 07:40:00,4,31,29,14,146,35,259
2024-03-06 07:50:00,5,54,34,9,135,44,281
2024-03-06 08:00:00,3,57,29,10,114,43,256
2024-03-06 08:10:00,2,53,33,14,92,41,235
2024-03-06 08:20:00,4,48,38,11,111,37,249
2024-03-06 08:30:00,7,58,34,7,105,36,247
2024-03-06 08:40:00,2,47,26,6,74,32,187
2024-03-06 08:50:00,3,51,30,10,110,35,239
2024-03-06 09:00:00,4,60,22,6,90,31,213
2024-03-06 09:10:00,2,48,33,10,58,38,189
2024-03-06 09:20:00,1,25,26,7,46,33,138
2024-03-06 09:30:00,1,49,33,10,83,34,210
2024-03-06 09:40:00,3,34,32,8,47,39,163
2024-03-06 09:50:00,3,34,43,16,59,44,199
2024-03-06 10:00:00,2,28,28,10,32,30,130
2024-03-06 10:10:00,3,36,28,10,46,34,157
2024-03-06 10:20:00,4,17,35,10,36,39,141
2024-03-06 10:30:00,1,42,38,9,54,39,183
2024-03-06 10:40:00,2,29,25,10,46,36,148
2024-03-06 10:50:00,1,25,30,13,43,40,152
2024-03-06 11:00:00,4,38,36,12,48,37,175
2024-03-06 11:10:00,1,30,33,12,32,35,143
2024-03-06 11:20:00,1,38,35,15,52,39,180
2024-03-06 11:30:00,1,28,35,15,36,45,160
2024-03-06 11:40:00,3,35,31,17,53,35,174
2024-03-06 11:50:00,3,27,36,7,33,53,159
2024-03-06 12:00:00,3,32,45,16,48,61,205
2024-03-06 12:10:00,4,29,34,10,41,49,167
2024-03-06 12:20:00,3,33,39,15,41,56,187
2024-03-06 12:30:00,2,24,43,10,42,46,167
2024-03-06 12:40:00,3,33,37,16,47,46,182
2024-03-06 12:50:00,1,36,47,14,49,50,197
2024-03-06 13:00:00,2,26,45,16,34,57,180
2024-03-06 13:10:00,1,26,45,15,42,59,188
2024-03-06 13:20:00,5,40,42,19,45,62,213
2024-03-06 13:30:00,1,35,46,15,44,63,204
2024-03-06 13:40:00,3,36,40,10,49,52,190
2024-03-06 13:50:00,2,33,36,10,48,65,194
2024-03-06 14:00:00,3,33,56,12,44,69,217
2024-03-06 14:10:00,2,35,43,14,49,70,213
2024-03-06 14:20:00,2,34,49,22,36,56,199
2024-03-06 14:30:00,2,29,46,16,40,71,204
2024-03-06 14:40:00,3,40,50,18,53,58,222
2024-03-06 14:50:00,1,35,40,12,49,66,203
2024-03-06 15:00:00,1,29,65,11,35,98,239
2024-03-06 15:10:00,3,29,55,22,50,88,247
2024-03-06 15:20:00,4,38,45,24,49,73,233
2024-03-06 15:30:00,7,29,59,15,42,85,237
2024-03-06 15:40:00,3,35,52,15,47,100,252
2024-03-06 15:50:00,2,37,57,13,52,103,264
2024-03-06 16:00:00,4,33,59,13,53,108,270
2024-03-06 16:10:00,3,40,61,18,68,96,286
2024-03-06 16:20:00,3,31,50,12,44,117,257
2024-03-06 16:30:00,5,46,52,19,53,99,274
2024-03-06 16:40:00,8,42,61,15,62,93,281
2024-03-06 16:50:00,3,35,52,14,40,93,237
2024-03-06 17:00:00,4,41,59,16,49,101,270
2024-03-06 17:10:00,4,40,54,20,59,94,271
2024-03-06 17:20:00,3,35,51,15,40,102,246
2024-03-06 17:30:00,3,40,60,23,57,112,295
2024-03-06 17:40:00,2,27,53,8,43,88,221
2024-03-06 17:50:00,4,26,41,20,33,84,208
2024-03-06 18:00:00,1,26,40,17,47,88,219
2024-03-06 18:10:00,3,34,38,21,49,74,219
2024-03-06 18:20:00,3,36,40,13,56,96,244
2024-03-06 18:30:00,2,61,34,15,45,81,238
2024-03-06 18:40:00,13,50,54,12,31,74,234
2024-03-06 18:50:00,4,58,48,11,36,74,231
2024-03-06 19:00:00,12,47,41,9,34,64,207
2024-03-06 19:10:00,3,43,47,12,33,46,184
2024-03-06 19:20:00,2,31,51,12,21,57,174
2024-03-06 19:30:00,3,48,41,12,33,41,178
2024-03-06 19:40:00,5,38,50,10,20,45,168
2024-03-06 19:50:00,2,45,44,6,28,53,178
2024-03-06 20:00:00,3,28,45,8,20,35,139
2024-03-06 20:10:00,3,43,33,10,24,24,137
2024-03-06 20:20:00,1,27,23,11,13,27,102
2024-03-06 20:30:00,6,32,33,7,25,29,132
2024-03-06 20:40:00,2,20,46,8,14,31,121
2024-03-06 20:50:00,0,24,38,8,20,30,120
2024-03-06 21:00:00,5,21,31,4,13,25,99
2024-03-06 21:10:00,5,30,33,10,16,21,115
2024-03-06 21:20:00,2,38,32,5,22,24,123
2024-03-06 21:30:00,4,28,36,9,16,38,131
2024-03-06 21:40:00,1,16,37,10,9,33,106
2024-03-06 21:50:00,2,19,36,7,11,24,99
2024-03-06 22:00:00,1,21,33,4,12,27,98
2024-03-06 22:10:00,1,31,40,3,17,29,121
2024-03-06 22:20:00,0,14,30,5,7,18,74
2024-03-06 22:30:00,2,14,28,6,8,20,78
2024-03-06 22:40:00,3,7,25,5,4,22,66
2024-03-06 22:50:00,0,16,30,7,8,20,81
2024-03-06 23:00:00,1,13,16,6,7,15,58
2024-03-06 23:10:00,0,10,13,3,6,8,40
2024-03-06 23:20:00,0,20,26,1,12,19,78
2024-03-06 23:30:00,1,18,23,3,9,13,67
2024-03-06 23:40:00,0,13,15,4,8,8,48
2024-03-06 23:50:00,0,3,16,4,2,8,33
2024-03-07 00:00:00,3,8,12,2,5,8,38
2024-03-07 00:10:00,0,4,11,3,2,8,28
2024-03-07 00:20:00,0,4,11,5,2,8,30
2024-03-07 00:30:00,0,0,8,2,0,4,14
2024-03-07 00:40:00,0,6,9,0,3,6,24
2024-03-07 00:50:00,0,8,9,2,4,7,30
2024-03-07 01:00:00,1,0,3,0,0,2,6
2024-03-07 01:10:00,2,2,6,0,1,4,15
2024-03-07 01:20:00,0,3,7,1,1,4,16
2024-03-07 01:30:00,0,2,4,1,2,2,11
2024-03-07 01:40:00,0,3,1,2,2,1,9
2024-03-07 01:50:00,0,3,7,2,2,3,17
2024-03-07 02:00:00,0,2,9,3,1,6,21
2024-03-07 02:10:00,0,3,2,0,2,1,8
2024-03-07 02:20:00,0,2,1,0,1,1,5
2024-03-07 02:30:00,0,4,6,3,3,3,19
2024-03-07 02:40:00,0,2,0,1,1,0,4
2024-03-07 02:50:00,0,3,2,0,2,1,8
2024-03-07 03:00:00,0,3,1,1,2,3,10
2024-03-07 03:10:00,2,0,1,0,0,0,3
2024-03-07 03:20:00,0,3,2,0,2,2,9
2024-03-07 03:30:00,0,4,4,1,2,2,13
2024-03-07 03:40:00,0,4,5,1,2,3,15
2024-03-07 03:50:00,0,7,2,1,4,0,14
2024-03-07 04:00:00,0,4,2,0,3,2,11
2024-03-07 04:10:00,2,7,6,1,4,3,23
2024-03-07 04:20:00,1,7,5,0,4,3,20
2024-03-07 04:30:00,1,6,4,1,3,3,18
2024-03-07 04:40:00,1,12,5,2,6,4,30
2024-03-07 04:50:00,0,20,5,0,12,5,42
2024-03-07 05:00:00,1,23,4,0,16,3,47
2024-03-07 05:10:00,1,30,12,2,17,9,71
2024-03-07 05:20:00,0,32,13,3,20,8,76
2024-03-07 05:30:00,2,60,8,1,33,8,112
2024-03-07 05:40:00,1,73,12,4,53,12,155
2024-03-07 05:50:00,1,54,17,3,43,12,130
2024-03-07 06:00:00,1,64,25,4,38,14,146
2024-03-07 06:10:00,4,89,24,5,60,15,197
2024-03-07 06:20:00,0,81,31,5,54,23,194
2024-03-07 06:30:00,1,95,35,4,71,30,236
2024-03-07 06:40:00,2,69,35,5,76,31,218
2024-03-07 06:50:00,3,66,27,9,99,36,240
2024-03-07 07:00:00,1,50,25,3,79,33,191
2024-03-07 07:10:00,3,75,28,3,107,40,256
2024-03-07 07:20:00,8,53,35,12,131,41,280
2024-03-07 07:30:00,3,75,30,8,108,42,266
2024-03-07 07:40:00,4,63,34,13,133,41,288
2024-03-07 07:50:00,2,62,38,12,109,44,267
2024-03-07 08:00:00,3,66,30,15,156,48,318
2024-03-07 08:10:00,1,52,36,9,109,46,253
2024-03-07 08:20:00,3,52,33,10,82,36,216
2024-03-07 08:30:00,5,68,36,12,118,34,273
2024-03-07 08:40:00,3,61,33,4,92,38,231
2024-03-07 08:50:00,3,38,30,12,86,33,202
2024-03-07 09:00:00,4,38,19,6,68,25,160
2024-03-07 09:10:00,2,62,45,15,79,53,256
2024-03-07 09:20:00,34,17,27,7,16,33,134
2024-03-07 09:30:00,2,49,33,10,78,31,203
2024-03-07 09:40:00,3,57,35,12,70,36,213
2024-03-07 09:50:00,2,43,33,6,53,32,169
2024-03-07 10:00:00,1,39,26,7,47,30,150
2024-03-07 10:10:00,1,38,27,10,55,36,167
2024-03-07 10:20:00,1,33,35,9,39,40,157
2024-03-07 10:30:00,3,39,24,11,54,35,166
2024-03-07 10:40:00,2,33,28,8,42,31,144
2024-03-07 10:50:00,1,34,40,17,53,45,190
2024-03-07 11:00:00,1,26,43,14,32,44,160
2024-03-07 11:10:00,2,33,27,14,45,35,156
2024-03-07 11:20:00,2,41,34,11,52,47,187
2024-03-07 11:30:00,2,32,40,9,38,41,162
2024-03-07 11:40:00,2,35,35,15,39,42,168
2024-03-07 11:50:00,2,37,53,17,57,58,224
2024-03-07 12:00:00,2,38,42,15,49,45,191
2024-03-07 12:10:00,2,40,45,11,41,56,195
2024-03-07 12:20:00,2,49,48,17,49,56,221
2024-03-07 12:30:00,2,38,40,13,54,45,192
2024-03-07 12:40:00,2,54,43,13,58,67,237
2024-03-07 12:50:00,3,43,42,13,51,58,210
2024-03-07 13:00:00,3,19,32,13,25,55,147
2024-03-07 13:10:00,2,27,47,11,31,62,180
2024-03-07 13:20:00,4,30,45,14,45,46,184
2024-03-07 13:30:00,3,37,58,13,43,66,220
2024-03-07 13:40:00,1,31,38,14,43,39,166
2024-03-07 13:50:00,2,43,42,14,54,56,211
2024-03-07 14:00:00,2,18,45,21,26,55,167
2024-03-07 14:10:00,3,39,55,8,46,79,230
2024-03-07 14:20:00,4,42,64,9,51,79,249
2024-03-07 14:30:00,3,30,58,21,49,70,231
2024-03-07 14:40:00,3,31,60,13,48,76,231
2024-03-07 14:50:00,2,60,68,14,67,76,287
2024-03-07 15:00:00,5,48,68,18,49,95,283
2024-03-07 15:10:00,3,38,65,12,48,90,256
2024-03-07 15:20:00,2,37,64,13,44,106,266
2024-03-07 15:30:00,6,41,60,24,66,94,291
2024-03-07 15:40:00,1,34,49,12,47,92,235
2024-03-07 15:50:00,4,29,73,13,43,117,279
2024-03-07 16:00:00,4,43,55,16,43,92,253
2024-03-07 16:10:00,4,35,60,16,50,118,283
2024-03-07 16:20:00,4,39,52,13,57,106,271
2024-03-07 16:30:00,4,38,81,16,55,124,318
2024-03-07 16:40:00,3,31,60,16,63,105,278
2024-03-07 16:50:00,2,53,66,19,58,103,301
2024-03-07 17:00:00,4,43,49,28,62,109,295
2024-03-07 17:10:00,2,35,55,26,50,92,260
2024-03-07 17:20:00,2,35,65,21,53,113,289
2024-03-07 17:30:00,5,49,56,19,62,87,278
2024-03-07 17:40:00,2,36,64,17,54,96,269
2024-03-07 17:50:00,2,29,57,18,36,89,231
2024-03-07 18:00:00,5,48,44,13,60,87,257
2024-03-07 18:10:00,5,28,40,14,38,82,207
2024-03-07 18:20:00,4,39,28,20,46,91,228
2024-03-07 18:30:00,3,60,41,18,38,70,230
2024-03-07 18:40:00,7,74,50,11,44,78,264
2024-03-07 18:50:00,9,38,71,17,27,73,235
2024-03-07 19:00:00,3,45,49,14,33,54,198
2024-03-07 19:10:00,4,58,58,17,35,53,225
2024-03-07 19:20:00,0,53,51,10,32,63,209
2024-03-07 19:30:00,8,41,41,9,25,48,172
2024-03-07 19:40:00,0,45,41,8,27,29,150
2024-03-07 19:50:00,5,34,54,11,19,50,173
2024-03-07 20:00:00,6,24,46,17,12,33,138
2024-03-07 20:10:00,0,33,51,13,21,53,171
2024-03-07 20:20:00,4,21,38,7,10,34,114
2024-03-07 20:30:00,5,36,31,8,23,25,128
2024-03-07 20:40:00,1,28,41,6,18,28,122
2024-03-07 20:50:00,3,26,35,8,17,27,116
2024-03-07 21:00:00,1,20,39,7,12,32,111
2024-03-07 21:10:00,3,29,44,6,16,31,129
2024-03-07 21:20:00,0,16,34,7,11,26,94
2024-03-07 21:30:00,4,35,29,5,18,22,113
2024-03-07 21:40:00,3,26,36,7,13,27,112
2024-03-07 21:50:00,1,19,41,13,11,25,110
2024-03-07 22:00:00,1,10,34,5,6,23,79
2024-03-07 22:10:00,3,27,24,6,17,20,97
2024-03-07 22:20:00,0,34,35,8,24,23,124
2024-03-07 22:30:00,3,10,36,9,5,24,87
2024-03-07 22:40:00,1,19,39,4,10,28,101
2024-03-07 22:50:00,0,9,16,4,4,14,47
2024-03-07 23:00:00,1,11,19,2,5,15,53
2024-03-07 23:10:00,0,23,14,4,14,13,68
2024-03-07 23:20:00,1,6,22,4,4,14,51
2024-03-07 23:30:00,2,11,11,5,8,7,44
2024-03-07 23:40:00,1,12,11,4,7,6,41
2024-03-07 23:50:00,1,4,15,1,3,10,34
2024-03-08 00:00:00,2,7,17,5,3,9,43
2024-03-08 00:10:00,0,8,13,3,4,5,33
2024-03-08 00:20:00,0,4,15,1,3,11,34
2024-03-08 00:30:00,0,7,8,4,5,5,29
2024-03-08 00:40:00,0,6,10,2,4,7,29
2024-03-08 00:50:00,0,3,9,0,1,8,21
2024-03-08 01:00:00,0,0,11,2,0,5,18
2024-03-08 01:10:00,0,6,7,0,3,5,21
2024-03-08 01:20:00,0,3,6,1,2,3,15
2024-03-08 01:30:00,0,2,5,0,1,3,11
2024-03-08 01:40:00,0,5,5,4,3,4,21
2024-03-08 01:50:00,0,0,4,0,0,3,7
2024-03-08 02:00:00,0,0,4,1,0,2,7
2024-03-08 02:10:00,0,0,4,3,0,2,9
2024-03-08 02:20:00,0,2,9,0,1,5,17
2024-03-08 02:30:00,0,3,0,0,2,0,5
2024-03-08 02:40:00,0,0,5,2,0,2,9
2024-03-08 02:50:00,0,7,1,1,6,1,16
2024-03-08 03:00:00,0,1,9,0,1,5,16
2024-03-08 03:10:00,0,3,4,0,2,2,11
2024-03-08 03:20:00,0,0,3,1,0,2,6
2024-03-08 03:30:00,0,2,2,1,1,1,7
2024-03-08 03:40:00,0,2,9,2,1,5,19
2024-03-08 03:50:00,0,3,1,0,2,1,7
2024-03-08 04:00:00,1,7,6,1,5,4,24
2024-03-08 04:10:00,2,8,3,0,4,3,20
2024-03-08 04:20:00,0,11,2,0,6,1,20
2024-03-08 04:30:00,1,8,3,0,7,2,21
2024-03-08 04:40:00,0,6,4,2,3,3,18
2024-03-08 04:50:00,0,15,9,0,8,7,39
