datetime,D11Z,V111Z,D12Z,V121Z,D21Z,V211Z,D23Z,D22Z,V221Z,D31Z,V311Z,D32Z,V321Z,D41Z,V411Z,D43Z,D42Z,V421Z,D44Z,Total
2024-03-31 09:40:00,7,6,16,14,1,11,19,0,6,27,2,19,2,17,20,17,7,8,5,204
2024-03-31 09:50:00,13,9,28,26,2,13,16,0,7,24,1,18,6,20,23,19,7,6,4,242
2024-03-31 10:00:00,7,6,25,17,0,12,15,0,2,19,2,18,1,17,18,12,8,8,7,194
2024-03-31 10:10:00,7,8,20,22,1,7,16,0,5,24,4,21,2,12,12,7,5,7,5,185
2024-03-31 10:20:00,10,10,22,17,1,7,9,0,5,30,0,20,3,16,22,11,11,10,10,214
2024-03-31 10:30:00,7,7,21,14,1,8,8,0,4,20,4,15,2,11,13,9,5,3,1,153
2024-03-31 10:40:00,13,14,29,15,0,12,20,0,6,29,5,23,5,12,15,9,6,7,5,225
2024-03-31 10:50:00,7,5,24,18,0,11,19,0,5,28,3,21,2,15,19,14,11,11,6,219
2024-03-31 11:00:00,9,5,28,20,2,13,19,0,4,24,2,20,1,15,19,16,8,7,7,219
2024-03-31 11:10:00,12,8,23,18,1,14,21,0,5,30,4,22,4,11,14,12,8,9,4,220
2024-03-31 11:20:00,13,16,41,23,0,18,29,0,11,31,1,18,3,20,23,18,10,7,5,287
2024-03-31 11:30:00,12,11,30,25,2,14,23,0,7,31,5,15,4,12,17,11,6,4,5,234
2024-03-31 11:40:00,6,5,44,20,1,16,35,0,7,33,5,24,2,21,22,13,11,12,11,288
2024-03-31 11:50:00,12,8,37,20,1,13,23,0,3,29,3,21,3,27,26,14,10,12,9,271
2024-03-31 12:00:00,6,4,34,28,2,16,22,0,6,49,2,20,2,19,23,15,9,10,10,277
2024-03-31 12:10:00,12,8,34,22,2,15,28,0,8,32,2,22,2,15,16,11,11,10,10,260
2024-03-31 12:20:00,10,10,39,28,2,19,31,0,9,35,2,20,0,19,23,14,20,12,9,302
2024-03-31 12:30:00,15,12,45,31,5,18,25,0,7,23,2,22,1,23,28,16,12,6,7,298
2024-03-31 12:40:00,12,11,38,15,4,20,27,0,12,38,1,24,3,20,22,18,11,9,6,291
2024-03-31 12:50:00,11,12,36,26,3,12,21,0,10,35,4,23,4,25,26,13,14,12,10,297
2024-03-31 13:00:00,12,12,26,17,1,19,16,0,12,34,3,26,5,18,25,19,11,15,12,283
2024-03-31 13:10:00,12,10,36,25,3,17,31,0,18,34,2,16,2,26,30,11,10,12,7,302
2024-03-31 13:20:00,7,6,30,20,7,17,20,0,10,34,4,29,6,19,21,17,9,8,7,271
2024-03-31 13:30:00,12,9,29,19,1,16,32,0,11,39,5,18,3,18,26,9,7,6,8,268
2024-03-31 13:40:00,11,10,30,19,0,17,26,0,19,31,3,22,5,18,21,15,6,9,4,266
2024-03-31 13:50:00,11,7,36,25,1,19,22,0,7,41,5,21,2,24,26,16,11,9,5,288
2024-03-31 14:00:00,11,11,33,21,5,19,24,0,9,41,3,22,7,17,22,11,12,7,6,281
2024-03-31 14:10:00,8,3,29,19,2,14,31,0,7,43,4,26,1,26,32,10,15,11,6,287
2024-03-31 14:20:00,11,10,30,20,2,25,20,0,9,44,5,18,1,34,38,20,19,15,13,334
2024-03-31 14:30:00,13,12,37,24,3,17,18,0,10,38,5,27,4,17,20,16,11,11,8,291
2024-03-31 14:40:00,17,9,44,20,4,17,29,0,6,37,3,21,3,14,24,13,13,14,12,300
2024-03-31 14:50:00,11,10,38,18,3,18,29,0,10,56,2,17,4,15,21,11,16,13,17,309
2024-03-31 15:00:00,20,14,22,21,3,13,23,0,9,45,4,20,2,26,30,16,12,14,11,305
2024-03-31 15:10:00,11,10,33,22,6,17,30,0,8,40,2,22,3,19,22,14,13,10,8,290
2024-03-31 15:20:00,6,6,35,19,5,15,34,0,5,41,3,26,3,15,22,12,15,14,10,286
2024-03-31 15:30:00,14,12,31,22,0,16,25,0,9,29,0,22,5,20,22,15,10,11,8,271
2024-03-31 15:40:00,13,9,22,14,3,31,35,0,9,43,4,19,1,20,20,18,11,16,9,297
2024-03-31 15:50:00,16,11,24,20,2,18,23,0,12,42,2,17,3,16,20,9,11,11,12,269
2024-03-31 16:00:00,13,12,42,23,7,14,25,0,9,29,11,19,7,23,27,20,14,11,8,314
2024-03-31 16:10:00,13,9,26,20,2,22,32,0,9,32,2,16,5,20,21,11,11,14,10,275
2024-03-31 16:20:00,15,10,35,22,3,12,37,0,8,37,4,24,8,12,16,9,16,10,9,287
2024-03-31 16:30:00,11,8,29,18,5,19,35,0,6,29,3,22,7,30,30,15,11,11,10,299
2024-03-31 16:40:00,14,11,39,21,3,16,41,0,8,36,7,16,3,22,25,18,14,12,11,317
2024-03-31 16:50:00,11,11,25,11,2,19,32,0,11,33,3,20,6,19,26,15,13,12,8,277
2024-03-31 17:00:00,7,2,33,23,3,17,35,0,6,40,1,25,3,18,21,15,9,11,10,279
2024-03-31 17:10:00,9,6,34,23,4,15,36,0,8,39,6,20,2,22,22,12,16,18,13,305
2024-03-31 17:20:00,19,13,40,18,4,12,27,0,9,40,8,16,4,18,21,15,15,15,10,304
2024-03-31 17:30:00,12,11,32,19,1,14,35,0,7,46,5,26,5,13,16,11,18,15,8,294
2024-03-31 17:40:00,13,6,27,21,3,18,33,0,12,123,4,25,4,30,26,18,15,13,9,400
2024-03-31 17:50:00,16,12,35,22,1,15,26,0,11,42,5,20,3,16,23,11,12,10,13,293
2024-03-31 18:00:00,9,7,41,16,4,17,33,0,11,47,2,23,4,19,22,11,8,7,6,287
2024-03-31 18:10:00,17,10,35,23,6,16,30,0,7,51,3,27,5,17,23,13,13,15,11,322
2024-03-31 18:20:00,10,9,29,20,1,13,37,0,14,44,5,19,4,23,25,12,17,15,11,308
2024-03-31 18:30:00,10,10,39,21,2,20,31,0,8,31,4,13,3,15,21,18,15,12,7,280
2024-03-31 18:40:00,10,8,42,13,5,18,29,0,8,38,4,20,2,23,27,17,16,16,12,308
2024-03-31 18:50:00,12,10,25,19,4,15,29,0,7,29,5,18,4,16,19,15,13,8,5,253
2024-03-31 19:00:00,11,10,22,15,1,14,22,0,9,41,11,24,4,20,23,15,12,9,9,272
2024-03-31 19:10:00,13,11,37,24,5,16,24,0,15,36,3,23,5,19,27,14,15,14,10,311
2024-03-31 19:20:00,16,11,29,19,4,10,19,0,7,24,2,20,6,18,20,16,15,12,11,259
2024-03-31 19:30:00,5,4,23,23,3,21,28,0,9,26,5,17,6,16,18,10,13,7,7,241
2024-03-31 19:40:00,17,13,31,22,7,17,28,0,15,31,2,20,5,15,17,13,10,12,9,284
2024-03-31 19:50:00,6,4,19,11,2,14,21,0,8,32,1,25,4,21,24,16,10,9,6,233
2024-03-31 20:00:00,10,12,34,31,4,15,19,0,3,32,1,23,1,20,24,20,15,15,10,289
2024-03-31 20:10:00,6,9,26,13,1,14,21,0,6,36,2,24,3,15,19,15,12,10,8,240
2024-03-31 20:20:00,13,13,27,14,1,7,17,0,8,22,0,24,10,5,10,6,6,6,9,198
2024-03-31 20:30:00,6,5,21,13,0,12,13,0,7,22,2,29,4,10,13,14,7,7,8,193
2024-03-31 20:40:00,9,11,23,18,1,12,15,0,4,24,0,19,9,13,14,16,7,7,7,209
2024-03-31 20:50:00,9,8,20,10,3,10,12,0,6,20,3,19,2,14,18,18,12,13,14,211
2024-03-31 21:00:00,5,6,26,14,2,3,10,0,8,18,2,18,6,8,11,10,9,7,12,175
2024-03-31 21:10:00,14,20,20,20,4,40,9,0,12,31,1,25,8,19,22,17,13,13,14,302
2024-03-31 21:20:00,15,21,14,7,3,16,15,0,4,22,0,19,10,19,23,13,11,11,19,242
2024-03-31 21:30:00,9,9,20,16,2,15,16,0,9,29,8,15,5,17,16,15,7,11,7,226
2024-03-31 21:40:00,7,8,27,14,0,8,14,0,7,25,1,16,7,17,20,18,8,10,11,218
2024-03-31 21:50:00,11,18,25,16,1,8,8,0,2,26,1,18,7,9,17,16,7,7,7,204
2024-03-31 22:00:00,5,5,11,1,3,8,12,0,5,25,0,17,1,15,18,14,11,11,11,173
2024-03-31 22:10:00,10,10,24,17,0,7,11,0,1,11,2,11,4,6,6,6,8,5,7,146
2024-03-31 22:20:00,6,5,22,16,1,8,7,0,2,14,0,11,3,14,14,17,6,7,8,161
2024-03-31 22:30:00,8,9,10,9,0,6,13,0,11,21,2,24,4,6,9,10,5,3,4,154
2024-03-31 22:40:00,6,9,24,14,1,9,11,0,3,20,0,20,1,6,8,10,4,4,4,154
2024-03-31 22:50:00,6,6,22,10,0,4,6,0,8,19,0,15,1,11,17,21,15,17,15,193
2024-03-31 23:00:00,9,8,10,5,3,4,7,0,6,9,1,7,2,7,12,10,7,6,10,123
2024-03-31 23:10:00,8,7,18,8,1,5,5,0,1,15,0,16,3,16,17,23,4,7,6,160
2024-03-31 23:20:00,5,6,14,7,0,9,8,0,4,12,0,15,1,10,10,9,3,3,2,118
2024-03-31 23:30:00,3,2,12,9,2,3,4,0,3,12,0,10,0,7,7,8,4,3,3,92
2024-03-31 23:40:00,6,6,12,7,0,7,5,0,2,14,3,11,1,9,10,11,10,10,8,132
2024-03-31 23:50:00,4,4,10,6,1,4,3,0,0,13,0,8,3,6,8,9,4,4,5,92
2024-04-01 00:00:00,5,6,9,9,0,7,8,0,4,7,0,8,3,5,8,8,4,3,4,98
2024-04-01 00:10:00,2,4,9,3,0,9,7,0,4,10,1,11,3,5,8,9,6,8,7,106
2024-04-01 00:20:00,6,4,7,6,0,3,2,0,1,11,1,14,3,7,10,10,5,5,5,100
2024-04-01 00:30:00,2,1,12,10,0,3,3,0,2,6,0,6,1,6,8,10,7,4,4,85
2024-04-01 00:40:00,7,6,6,2,0,4,5,0,2,7,0,7,0,4,4,6,7,3,4,74
2024-04-01 00:50:00,4,4,9,5,0,4,5,0,2,10,0,7,0,3,8,10,5,5,7,88
2024-04-01 01:00:00,1,1,4,3,0,4,4,0,0,11,0,9,1,3,16,7,2,1,1,68
2024-04-01 01:10:00,3,4,8,3,1,5,6,0,2,4,0,5,2,2,4,6,3,3,2,63
2024-04-01 01:20:00,2,2,13,6,0,5,8,0,1,11,0,10,0,6,7,9,5,5,4,94
2024-04-01 01:30:00,1,1,3,2,0,3,3,0,0,12,0,11,0,1,3,2,2,2,2,48
2024-04-01 01:40:00,5,3,4,3,0,4,4,0,0,3,0,7,1,2,3,4,2,1,2,48
2024-04-01 01:50:00,3,3,7,3,0,2,2,0,0,8,0,6,0,4,4,6,2,3,3,56
2024-04-01 02:00:00,1,1,7,6,0,2,2,0,0,7,0,6,0,3,4,5,1,2,1,48
2024-04-01 02:10:00,2,3,5,4,0,2,3,0,1,12,0,11,2,2,1,2,3,4,1,58
2024-04-01 02:20:00,0,1,4,2,0,2,3,0,5,4,1,4,0,3,5,8,3,3,3,51
2024-04-01 02:30:00,8,3,6,4,0,1,1,0,0,4,0,5,0,3,3,4,1,1,1,45
2024-04-01 02:40:00,1,1,4,3,0,2,2,0,0,11,1,12,0,5,5,5,1,3,0,56
2024-04-01 02:50:00,3,2,2,3,0,4,3,0,1,4,0,4,0,5,5,3,1,2,1,43
2024-04-01 03:00:00,7,6,3,3,0,2,2,0,0,3,0,3,1,2,2,3,2,0,0,39
2024-04-01 03:10:00,1,2,3,1,0,2,2,0,0,3,0,3,0,0,1,1,1,1,1,22
2024-04-01 03:20:00,2,2,2,3,0,1,1,0,1,3,0,3,0,0,0,0,0,0,0,18
2024-04-01 03:30:00,0,0,2,3,0,2,2,0,1,2,0,3,1,1,3,3,2,2,2,29
2024-04-01 03:40:00,2,1,3,1,0,3,1,0,2,2,1,2,0,4,4,4,1,2,0,33
2024-04-01 03:50:00,1,1,4,6,0,5,4,0,1,1,0,1,0,3,4,5,3,3,2,44
2024-04-01 04:00:00,0,0,2,1,0,2,2,0,0,1,0,1,0,7,7,8,1,1,1,34
2024-04-01 04:10:00,2,1,2,2,0,3,3,0,0,1,0,1,0,2,3,3,1,1,2,27
2024-04-01 04:20:00,0,0,1,1,0,0,0,0,0,3,0,3,0,0,1,0,1,1,1,12
2024-04-01 04:30:00,1,1,1,1,0,1,1,0,1,3,1,4,2,1,1,1,1,0,0,21
2024-04-01 04:40:00,2,2,3,2,0,0,0,0,0,2,0,5,1,0,1,1,1,2,1,23
2024-04-01 04:50:00,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,13
2024-04-01 05:00:00,0,0,1,1,0,0,0,0,0,7,0,6,0,1,1,1,0,0,0,18
2024-04-01 05:10:00,2,2,4,5,1,2,2,0,0,3,0,6,0,3,3,3,0,1,0,37
2024-04-01 05:20:00,2,2,6,2,0,3,3,0,0,2,0,4,1,3,4,4,2,1,1,40
2024-04-01 05:30:00,5,6,6,6,0,4,3,0,0,1,1,1,0,10,11,12,3,4,2,75
2024-04-01 05:40:00,5,1,7,4,0,4,3,0,2,6,0,8,0,7,8,7,1,1,1,65
2024-04-01 05:50:00,2,2,2,0,0,0,0,0,1,6,0,5,0,8,7,9,4,3,1,50
2024-04-01 06:00:00,2,2,3,4,0,5,6,0,0,7,0,5,0,2,2,3,5,2,3,51
2024-04-01 06:10:00,3,4,9,9,0,7,9,0,1,2,0,3,1,5,5,6,2,1,1,68
2024-04-01 06:20:00,2,2,18,8,0,3,3,0,1,4,0,3,1,3,5,7,3,4,5,72
2024-04-01 06:30:00,1,1,3,4,0,6,5,0,5,8,0,5,0,6,6,7,0,2,0,59
2024-04-01 06:40:00,3,5,6,6,0,8,6,0,1,6,0,6,0,3,3,5,1,3,0,62
2024-04-01 06:50:00,2,2,6,6,0,3,2,0,1,6,0,8,0,6,6,6,2,2,2,60
2024-04-01 07:00:00,4,3,7,2,0,4,4,0,5,6,0,6,0,3,5,4,2,1,1,57
2024-04-01 07:10:00,3,3,4,4,0,1,9,0,1,3,0,3,0,1,1,1,1,1,0,36
2024-04-01 07:20:00,4,3,5,5,1,6,5,0,0,7,0,6,0,3,5,4,3,2,2,61
2024-04-01 07:30:00,2,2,6,5,1,4,3,0,1,6,0,5,0,0,0,0,1,1,1,38
2024-04-01 07:40:00,2,3,3,2,0,3,3,0,0,5,0,5,0,2,2,2,3,2,1,38
2024-04-01 07:50:00,2,1,5,3,0,3,3,0,1,3,0,3,0,3,5,5,3,3,2,45
2024-04-01 08:00:00,5,5,6,7,0,3,3,0,0,4,0,4,0,2,2,3,5,4,3,56
2024-04-01 08:10:00,1,1,4,6,0,5,5,0,3,5,0,5,0,3,4,3,4,2,1,52
2024-04-01 08:20:00,5,5,4,6,0,1,1,0,2,8,0,8,1,1,2,2,1,1,1,49
2024-04-01 08:30:00,1,2,6,6,0,8,8,0,2,5,0,4,0,2,3,3,3,4,1,58
2024-04-01 08:40:00,6,7,10,12,1,4,5,0,2,8,0,6,1,3,5,5,4,4,4,87
2024-04-01 08:50:00,1,1,11,10,0,6,7,0,1,11,0,14,3,10,8,8,6,5,4,106
2024-04-01 09:00:00,1,1,8,4,0,6,7,0,1,10,0,10,1,3,5,4,9,5,4,79
2024-04-01 09:10:00,5,4,7,10,0,6,6,0,0,5,0,7,1,4,4,4,5,3,3,74
2024-04-01 09:20:00,3,3,13,6,0,5,7,0,5,11,0,13,3,8,9,10,4,4,2,106
2024-04-01 09:30:00,7,6,7,4,0,8,10,0,5,18,0,16,3,4,5,5,6,5,5,114
2024-04-01 09:40:00,11,10,19,12,2,8,15,0,9,14,0,13,0,9,10,8,4,5,3,152
2024-04-01 09:50:00,1,1,18,11,0,14,17,0,3,18,1,15,1,11,12,11,4,4,4,146
2024-04-01 10:00:00,5,5,17,12,0,7,9,0,3,18,0,14,3,10,12,10,8,7,5,145
2024-04-01 10:10:00,8,6,19,14,1,9,12,0,7,14,0,14,4,9,12,10,7,10,9,165
2024-04-01 10:20:00,8,6,26,14,0,10,9,0,4,19,1,19,6,14,15,12,6,6,3,178
2024-04-01 10:30:00,9,7,18,15,0,11,12,0,2,13,1,12,2,11,14,13,5,5,4,154
2024-04-01 10:40:00,7,7,24,18,1,16,20,0,4,21,1,18,3,7,10,7,7,7,6,184
2024-04-01 10:50:00,10,7,24,16,0,16,18,0,4,31,1,20,3,14,17,14,7,9,6,217
2024-04-01 11:00:00,13,10,27,15,0,10,12,0,6,29,2,20,1,16,15,13,11,9,7,216
2024-04-01 11:10:00,15,10,24,14,0,14,18,0,5,25,0,17,0,14,18,14,4,4,6,202
2024-04-01 11:20:00,6,4,15,11,2,13,17,0,6,31,1,14,2,13,13,10,8,10,4,180
2024-04-01 11:30:00,11,10,27,19,1,16,25,0,5,27,2,19,3,18,21,15,8,7,7,241
2024-04-01 11:40:00,11,10,23,18,2,15,19,0,8,25,0,14,1,15,18,14,8,7,9,217
2024-04-01 11:50:00,12,11,29,21,1,13,25,0,5,31,1,21,5,17,19,14,8,7,5,245
2024-04-01 12:00:00,7,7,28,25,0,20,27,0,2,23,0,16,4,21,24,12,6,6,5,233
2024-04-01 12:10:00,12,8,30,21,1,18,25,0,8,21,1,17,6,11,11,8,2,3,1,204
2024-04-01 12:20:00,9,8,27,22,0,16,21,0,5,25,2,19,3,18,22,15,9,9,7,237
2024-04-01 12:30:00,8,3,29,18,2,7,9,0,3,28,0,13,1,11,15,11,11,15,11,195
2024-04-01 12:40:00,10,8,15,12,0,21,35,0,3,36,0,21,2,18,24,14,10,8,6,243
2024-04-01 12:50:00,10,8,28,19,3,9,14,0,10,26,0,19,2,10,11,6,12,12,9,208
2024-04-01 13:00:00,10,7,30,19,2,18,23,0,5,32,1,24,2,16,20,11,9,12,11,252
2024-04-01 13:10:00,14,15,23,15,3,10,16,0,7,41,0,24,3,16,17,12,9,8,6,239
2024-04-01 13:20:00,8,6,32,17,1,9,11,0,5,28,2,19,5,9,14,9,11,12,8,206
2024-04-01 13:30:00,11,8,22,17,1,15,21,0,8,25,1,17,4,13,16,13,9,10,8,219
2024-04-01 13:40:00,9,8,25,16,0,8,20,0,5,35,0,24,2,21,24,16,12,15,11,251
2024-04-01 13:50:00,13,10,31,24,1,14,29,0,6,31,1,18,4,20,25,19,9,8,6,269
2024-04-01 14:00:00,13,9,32,16,2,15,26,0,10,37,1,30,7,34,23,16,11,13,11,306
2024-04-01 14:10:00,12,10,37,27,0,21,26,0,8,37,0,28,7,21,19,11,9,10,9,292
2024-04-01 14:20:00,17,12,40,15,1,15,22,0,5,34,1,15,5,23,32,23,17,17,12,306
2024-04-01 14:30:00,14,13,21,15,0,17,26,0,7,40,0,18,2,15,23,15,22,19,8,275
2024-04-01 14:40:00,18,13,40,14,2,17,24,0,10,52,2,20,4,18,24,13,17,18,10,316
2024-04-01 14:50:00,20,20,46,19,1,25,13,0,13,46,2,17,8,27,31,18,14,16,9,345
2024-04-01 15:00:00,16,11,44,20,1,13,19,0,6,51,1,16,4,20,23,13,10,12,7,287
2024-04-01 15:10:00,12,10,24,14,0,20,30,0,8,26,3,17,6,12,13,9,12,9,5,230
2024-04-01 15:20:00,11,9,36,63,1,15,21,0,6,38,0,20,5,24,23,15,9,8,6,310
2024-04-01 15:30:00,14,10,24,18,2,11,24,0,8,42,1,14,2,10,13,11,9,12,9,234
2024-04-01 15:40:00,12,7,33,18,1,17,28,0,11,39,2,23,2,19,21,19,9,7,4,272
2024-04-01 15:50:00,8,8,34,20,0,13,22,0,5,30,1,20,6,23,23,15,16,14,11,269
2024-04-01 16:00:00,19,10,22,17,2,17,22,0,5,31,2,22,5,17,18,13,13,9,10,254
2024-04-01 16:10:00,12,7,33,20,2,18,21,0,8,37,2,17,3,30,31,14,10,12,6,283
2024-04-01 16:20:00,21,11,31,17,1,21,45,0,9,26,1,17,4,21,23,13,17,15,9,302
2024-04-01 16:30:00,13,7,31,20,2,15,29,0,7,39,2,20,2,15,16,10,14,14,10,266
2024-04-01 16:40:00,15,13,24,20,2,24,37,0,10,27,2,22,7,23,28,15,18,19,11,317
2024-04-01 16:50:00,15,12,40,25,1,18,26,0,8,26,1,18,3,21,31,18,13,14,14,304
2024-04-01 17:00:00,8,6,35,21,1,16,37,0,9,35,1,25,4,24,23,18,11,12,7,293
2024-04-01 17:10:00,13,10,38,22,2,15,25,0,12,53,0,20,9,23,24,16,13,12,9,316
2024-04-01 17:20:00,7,6,40,24,2,21,26,0,5,35,1,21,8,20,22,17,14,13,10,292
2024-04-01 17:30:00,13,7,36,19,1,11,13,0,4,43,0,23,3,21,25,10,13,12,6,260
2024-04-01 17:40:00,18,12,32,22,2,22,39,0,10,33,2,20,6,29,30,12,16,16,14,335
2024-04-01 17:50:00,12,9,37,24,2,16,26,0,10,41,3,17,4,22,29,9,14,14,14,303
2024-04-01 18:00:00,15,10,32,18,2,17,18,0,8,37,1,23,7,23,28,19,19,16,14,307
2024-04-01 18:10:00,14,11,32,22,3,16,27,0,9,37,6,20,2,24,32,15,16,15,9,310
2024-04-01 18:20:00,14,14,24,14,1,15,21,0,9,36,3,14,42,22,27,18,15,12,8,309
2024-04-01 18:30:00,15,11,29,23,3,17,27,0,9,27,4,24,4,36,26,18,13,13,10,309
2024-04-01 18:40:00,17,13,31,18,2,7,13,0,6,43,4,21,2,16,22,13,14,18,13,273
2024-04-01 18:50:00,14,11,34,16,1,14,16,0,4,44,4,20,2,20,25,15,15,12,13,280
2024-04-01 19:00:00,13,9,27,12,2,13,24,0,9,27,1,20,5,22,26,15,16,15,10,266
2024-04-01 19:10:00,19,13,23,15,2,26,28,0,3,43,1,21,8,25,26,15,16,14,8,306
2024-04-01 19:20:00,18,13,26,19,3,15,18,0,4,36,1,18,4,20,28,18,17,18,10,286
2024-04-01 19:30:00,10,10,24,19,2,17,22,0,7,44,3,23,2,27,28,15,14,14,12,293
2024-04-01 19:40:00,11,8,29,17,2,11,19,0,4,28,1,23,3,16,19,15,14,13,12,245
2024-04-01 19:50:00,14,9,40,18,1,14,19,0,4,26,5,20,3,23,22,19,10,10,9,266
2024-04-01 20:00:00,12,7,29,21,7,13,14,0,6,27,2,23,5,22,28,18,11,12,9,266
2024-04-01 20:10:00,8,12,23,14,0,9,8,0,4,34,1,23,13,16,13,10,9,7,9,213
2024-04-01 20:20:00,5,5,28,9,1,15,17,0,9,27,3,22,4,9,13,9,7,8,9,200
2024-04-01 20:30:00,6,6,21,8,1,5,5,0,5,17,4,16,4,14,18,16,5,7,5,163
2024-04-01 20:40:00,9,8,25,14,3,10,15,0,9,31,0,26,6,15,17,19,8,11,10,236
2024-04-01 20:50:00,9,10,24,9,4,9,7,0,9,23,2,22,3,18,17,18,13,12,10,219
2024-04-01 21:00:00,12,16,19,9,2,7,11,0,4,28,5,16,3,9,12,13,4,7,6,183
2024-04-01 21:10:00,15,16,24,8,0,15,15,0,8,35,0,22,7,14,16,17,10,13,8,243
2024-04-01 21:20:00,13,14,20,8,0,5,7,0,0,28,1,24,1,7,11,13,6,6,4,168
2024-04-01 21:30:00,11,12,22,9,1,9,13,0,2,15,0,17,1,12,13,12,5,5,11,170
2024-04-01 21:40:00,8,10,16,12,1,9,12,0,3,25,3,18,0,12,17,15,11,13,12,197
2024-04-01 21:50:00,3,2,19,11,1,7,7,0,3,22,1,20,4,8,12,9,7,5,6,147
2024-04-01 22:00:00,5,6,17,10,2,6,9,0,5,18,3,21,3,7,9,9,10,9,10,159
2024-04-01 22:10:00,12,13,17,11,0,8,12,0,2,15,1,14,1,12,17,17,14,14,20,200
2024-04-01 22:20:00,10,18,19,8,4,7,9,0,6,14,1,10,2,6,10,17,11,9,10,171
2024-04-01 22:30:00,8,8,13,9,2,4,7,0,1,14,2,17,1,9,11,13,7,7,9,142
2024-04-01 22:40:00,4,5,19,12,0,5,8,0,5,26,1,16,0,5,5,5,5,3,5,129
2024-04-01 22:50:00,6,8,21,15,1,5,5,0,0,12,0,16,5,9,7,8,7,5,5,135
2024-04-01 23:00:00,8,8,14,12,5,2,5,0,4,9,0,8,1,7,9,10,4,6,5,117
2024-04-01 23:10:00,9,9,8,8,1,6,7,0,1,11,0,11,3,6,6,7,1,1,1,96
2024-04-01 23:20:00,6,7,13,12,2,7,7,0,2,9,1,13,6,4,7,7,6,5,6,120
2024-04-01 23:30:00,1,1,5,4,0,5,9,0,2,11,0,11,0,2,8,8,6,6,9,88
2024-04-01 23:40:00,2,3,7,5,0,2,5,0,6,5,0,7,3,4,4,5,3,4,5,70
2024-04-01 23:50:00,1,2,14,9,0,6,7,0,0,15,0,14,3,6,6,8,4,4,4,103
2024-04-02 00:00:00,4,4,9,8,1,6,6,0,3,4,0,4,1,0,2,1,5,4,7,69
2024-04-02 00:10:00,5,7,24,6,0,1,1,0,0,7,0,8,0,7,7,8,2,2,1,86
2024-04-02 00:20:00,4,1,8,4,0,1,1,0,0,11,0,12,0,6,7,7,3,3,4,72
2024-04-02 00:30:00,8,5,6,4,0,3,5,0,1,5,0,5,0,2,2,2,1,1,1,51
2024-04-02 00:40:00,0,0,1,1,0,3,2,0,2,5,0,5,1,0,0,0,1,1,1,23
2024-04-02 00:50:00,4,6,6,1,0,2,1,0,2,6,0,8,0,2,6,6,4,4,6,64
2024-04-02 01:00:00,0,0,6,5,0,3,6,0,1,3,0,2,0,0,1,1,2,2,5,37
2024-04-02 01:10:00,2,2,7,5,0,0,0,0,1,3,0,3,0,3,3,4,2,2,3,40
2024-04-02 01:20:00,0,0,6,5,0,0,1,0,1,6,0,7,0,4,5,4,3,3,3,48
2024-04-02 01:30:00,1,2,2,2,0,1,1,0,1,6,1,7,0,0,0,1,1,1,2,29
2024-04-02 01:40:00,2,1,5,5,0,1,1,0,0,1,2,1,0,4,4,3,5,2,1,38
2024-04-02 01:50:00,6,2,8,3,0,2,2,0,0,5,1,5,0,2,2,1,4,2,2,47
2024-04-02 02:00:00,0,0,2,2,0,1,1,0,0,8,0,8,0,1,1,1,0,0,0,25
2024-04-02 02:10:00,2,3,4,4,1,1,1,0,0,1,1,2,0,0,0,0,1,1,0,22
2024-04-02 02:20:00,1,2,0,0,0,3,3,0,0,2,0,2,0,0,0,0,3,1,1,18
2024-04-02 02:30:00,1,2,4,2,0,2,3,0,1,2,0,2,0,2,1,1,1,1,0,25
2024-04-02 02:40:00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2024-04-02 02:50:00,1,2,1,0,2,0,0,0,0,1,0,1,0,0,1,1,1,1,1,13
2024-04-02 03:00:00,4,3,0,0,0,2,2,0,0,2,0,2,0,1,2,4,1,1,1,25
2024-04-02 03:10:00,1,2,0,0,0,0,0,0,0,3,0,4,0,1,1,1,1,0,0,14
2024-04-02 03:20:00,3,5,1,1,0,1,2,0,0,0,0,0,0,2,2,2,1,2,0,22
2024-04-02 03:30:00,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,9
2024-04-02 03:40:00,0,0,1,1,0,0,0,0,0,2,0,2,2,1,1,2,0,0,0,12
2024-04-02 03:50:00,1,2,1,1,0,0,0,0,0,3,0,4,0,1,2,2,1,1,1,20
2024-04-02 04:00:00,1,2,3,2,0,2,2,0,0,1,0,1,2,5,3,3,2,2,2,33
2024-04-02 04:10:00,2,2,3,2,1,0,0,0,0,2,0,3,0,1,2,2,2,2,2,26
2024-04-02 04:20:00,1,2,6,2,0,1,1,0,0,1,0,1,2,2,4,4,5,5,5,42
2024-04-02 04:30:00,2,2,4,1,2,1,1,0,0,5,0,6,0,1,1,1,0,0,0,27
2024-04-02 04:40:00,1,1,6,4,0,2,2,0,0,5,0,8,2,1,1,1,5,2,0,41
2024-04-02 04:50:00,0,0,4,1,0,2,4,0,0,8,0,8,0,0,0,1,1,2,3,34
2024-04-02 05:00:00,3,5,10,1,0,2,2,0,3,7,2,9,0,2,2,2,4,3,0,57
2024-04-02 05:10:00,6,8,7,4,0,9,12,0,4,16,0,15,0,4,4,5,8,4,3,109
