datetime,D21Z,V22Z,D31Z,V32Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,D83Z,V84Z,V85Z,V86Z,Total
2024-03-30 22:40:00,46,29,4,2,0,4,0,2,3,19,3,4,3,18,137
2024-03-30 22:50:00,46,34,7,3,3,5,7,4,3,16,2,3,2,18,153
2024-03-30 23:00:00,27,22,3,8,2,4,2,7,0,17,3,0,5,15,115
2024-03-30 23:10:00,22,20,4,6,3,7,6,9,1,14,2,1,3,17,115
2024-03-30 23:20:00,30,24,4,5,0,4,0,0,2,17,7,2,10,14,119
2024-03-30 23:30:00,26,19,2,8,1,2,1,1,1,8,3,1,3,7,83
2024-03-30 23:40:00,21,19,1,8,2,1,4,2,2,13,4,2,3,16,98
2024-03-30 23:50:00,21,14,1,8,1,3,1,4,0,14,5,0,5,15,92
2024-03-31 00:00:00,23,21,2,4,3,4,5,5,1,9,0,1,0,9,87
2024-03-31 00:10:00,30,27,5,6,2,4,5,3,1,10,2,1,2,10,108
2024-03-31 00:20:00,23,20,2,14,0,1,0,1,0,9,2,0,1,8,81
2024-03-31 00:30:00,15,15,5,9,1,3,0,2,0,17,4,0,4,19,94
2024-03-31 00:40:00,26,27,5,1,0,3,0,3,0,12,1,0,1,15,94
2024-03-31 00:50:00,14,13,4,11,1,0,2,1,0,8,1,0,1,9,65
2024-03-31 01:00:00,13,11,3,5,0,2,0,2,1,12,3,3,6,13,74
2024-03-31 01:10:00,12,11,3,3,3,6,6,3,1,9,0,1,0,9,67
2024-03-31 01:20:00,17,13,0,13,0,1,0,1,0,12,6,0,9,12,84
2024-03-31 01:30:00,10,9,3,7,0,2,0,0,1,11,0,1,0,12,56
2024-03-31 01:40:00,13,13,3,7,0,1,0,1,0,11,1,0,2,9,61
2024-03-31 01:50:00,12,12,4,12,0,2,0,0,1,8,3,1,3,9,67
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 04:00:00,7,7,0,12,0,2,0,0,2,11,1,2,3,13,60
2024-03-31 04:10:00,11,9,6,5,1,1,1,2,0,4,2,0,1,6,49
2024-03-31 04:20:00,9,6,2,4,0,0,0,0,0,10,5,0,5,10,51
2024-03-31 04:30:00,6,5,4,7,0,2,2,2,0,4,1,0,1,5,39
2024-03-31 04:40:00,4,4,1,4,0,4,0,2,2,9,1,2,1,12,46
2024-03-31 04:50:00,12,11,4,12,0,0,0,0,0,14,2,0,1,15,71
2024-03-31 05:00:00,8,7,3,5,1,0,0,0,0,14,2,0,3,14,57
2024-03-31 05:10:00,11,9,2,9,1,1,2,3,0,8,4,0,6,8,64
2024-03-31 05:20:00,3,3,0,2,2,2,3,3,1,10,2,1,1,10,43
2024-03-31 05:30:00,4,4,2,5,1,5,0,2,2,7,4,2,6,10,54
2024-03-31 05:40:00,7,5,0,4,0,0,0,0,1,7,1,6,2,9,42
2024-03-31 05:50:00,5,5,0,7,0,2,2,2,0,7,2,0,3,7,42
2024-03-31 06:00:00,10,8,4,5,0,1,0,0,0,6,2,0,3,6,45
2024-03-31 06:10:00,7,5,4,4,1,1,2,2,0,4,0,0,0,4,34
2024-03-31 06:20:00,7,5,1,5,0,0,0,0,0,4,1,0,1,5,29
2024-03-31 06:30:00,4,2,0,2,0,0,0,0,0,0,0,0,0,0,8
2024-03-31 06:40:00,3,3,3,2,0,1,0,1,0,9,0,0,0,9,31
2024-03-31 06:50:00,2,3,0,3,1,1,1,1,1,5,0,1,0,6,25
2024-03-31 07:00:00,6,6,2,6,0,1,0,1,0,2,0,0,0,4,28
2024-03-31 07:10:00,7,7,0,1,1,1,1,1,0,1,1,0,1,2,24
2024-03-31 07:20:00,3,4,0,0,2,2,3,4,0,6,1,0,1,5,31
2024-03-31 07:30:00,5,5,0,0,0,0,0,0,0,7,2,0,2,5,26
2024-03-31 07:40:00,4,4,0,0,1,4,1,3,1,13,0,1,0,13,45
2024-03-31 07:50:00,5,5,1,1,1,2,1,4,0,9,1,0,1,9,40
2024-03-31 08:00:00,9,11,1,0,0,1,0,1,0,12,4,0,3,11,53
2024-03-31 08:10:00,6,6,0,0,2,2,2,1,1,6,4,1,2,6,39
2024-03-31 08:20:00,9,8,3,2,4,2,2,0,1,3,1,1,1,3,40
2024-03-31 08:30:00,11,11,0,0,1,4,2,4,2,5,1,2,1,5,49
2024-03-31 08:40:00,8,8,3,3,2,4,2,5,0,5,1,1,1,5,48
2024-03-31 08:50:00,9,9,0,0,2,5,2,7,1,11,5,1,5,10,67
2024-03-31 09:00:00,13,10,0,0,2,7,4,6,4,15,6,4,6,14,91
2024-03-31 09:10:00,19,17,2,1,0,0,0,0,1,15,6,3,6,12,82
2024-03-31 09:20:00,14,14,2,1,5,6,4,8,1,12,1,2,1,16,87
2024-03-31 09:30:00,23,23,4,3,1,5,3,4,2,18,3,2,3,28,122
2024-03-31 09:40:00,34,20,7,5,2,10,3,4,8,20,4,10,5,13,145
2024-03-31 09:50:00,32,32,5,2,2,5,2,6,3,23,6,3,5,18,144
2024-03-31 10:00:00,26,22,1,2,1,3,1,4,2,12,5,2,5,10,96
2024-03-31 10:10:00,19,18,4,5,3,6,5,6,0,23,6,0,6,18,119
2024-03-31 10:20:00,29,22,3,2,4,14,4,11,3,25,13,3,12,18,163
2024-03-31 10:30:00,28,24,1,0,8,8,6,8,8,29,6,9,5,22,162
2024-03-31 10:40:00,27,18,3,1,2,9,3,11,0,21,16,1,11,19,142
2024-03-31 10:50:00,32,25,4,3,7,76,7,12,6,34,5,8,5,18,242
2024-03-31 11:00:00,26,23,9,7,3,9,4,9,2,18,4,2,4,15,135
2024-03-31 11:10:00,34,27,3,1,5,9,4,12,3,30,6,5,6,19,164
2024-03-31 11:20:00,28,25,5,3,5,12,6,11,4,23,10,6,10,14,162
2024-03-31 11:30:00,27,23,8,5,5,7,6,12,2,22,5,2,5,18,147
2024-03-31 11:40:00,55,45,4,4,11,9,9,13,2,27,12,2,11,22,226
2024-03-31 11:50:00,39,29,6,5,5,11,6,14,4,37,17,5,12,23,213
2024-03-31 12:00:00,58,31,10,5,6,13,7,7,1,17,7,1,6,14,183
2024-03-31 12:10:00,52,34,10,6,10,6,10,11,2,29,10,6,10,23,219
2024-03-31 12:20:00,43,24,7,4,0,7,0,7,2,36,17,5,10,24,186
2024-03-31 12:30:00,38,34,6,5,2,12,3,10,5,32,5,8,4,21,185
2024-03-31 12:40:00,63,33,5,5,3,12,3,10,6,37,10,8,11,25,231
2024-03-31 12:50:00,34,29,4,4,8,13,9,16,5,22,13,7,12,17,193
2024-03-31 13:00:00,40,29,2,1,5,10,5,7,3,27,12,4,12,21,178
2024-03-31 13:10:00,36,29,2,1,9,10,11,10,6,38,13,6,13,25,209
2024-03-31 13:20:00,29,23,2,2,6,18,6,20,5,17,8,5,9,12,162
2024-03-31 13:30:00,41,35,7,7,7,12,6,9,7,28,7,6,11,18,201
2024-03-31 13:40:00,36,21,8,5,7,12,7,11,1,21,8,1,7,12,157
2024-03-31 13:50:00,42,37,4,4,2,7,2,5,4,29,11,5,9,19,180
2024-03-31 14:00:00,34,21,3,3,3,11,2,13,5,18,7,4,8,14,146
2024-03-31 14:10:00,30,25,6,6,7,12,7,14,8,36,20,7,15,24,217
2024-03-31 14:20:00,47,32,12,8,7,6,7,7,2,33,21,3,14,18,217
2024-03-31 14:30:00,47,29,6,7,2,10,2,7,3,23,8,4,7,14,169
2024-03-31 14:40:00,48,28,6,3,2,10,1,8,4,38,16,4,13,28,209
2024-03-31 14:50:00,45,31,13,9,4,15,4,14,6,30,11,6,11,40,239
2024-03-31 15:00:00,56,25,8,7,5,15,8,13,5,27,10,5,13,17,214
2024-03-31 15:10:00,31,20,2,2,5,12,7,8,6,34,16,6,7,24,180
2024-03-31 15:20:00,40,25,5,13,7,10,8,9,0,33,7,1,6,19,183
2024-03-31 15:30:00,35,27,3,3,3,7,2,9,1,35,5,3,4,26,163
2024-03-31 15:40:00,47,30,5,4,5,6,5,8,7,42,17,7,13,31,227
2024-03-31 15:50:00,55,26,5,4,5,9,6,9,3,34,12,4,9,21,202
2024-03-31 16:00:00,39,22,6,4,7,14,6,14,6,31,11,6,11,18,195
2024-03-31 16:10:00,38,28,4,5,2,7,2,7,1,36,10,4,9,24,177
2024-03-31 16:20:00,41,28,7,5,4,10,4,7,3,28,17,4,13,20,191
2024-03-31 16:30:00,50,27,7,7,5,9,5,8,4,37,21,8,30,18,236
2024-03-31 16:40:00,49,34,5,5,3,10,3,4,5,35,14,6,14,13,200
2024-03-31 16:50:00,44,30,0,0,4,9,3,9,5,35,18,6,16,20,199
2024-03-31 17:00:00,35,28,6,7,5,15,4,17,4,27,15,4,12,17,196
2024-03-31 17:10:00,40,31,6,5,3,11,4,7,2,57,10,7,9,20,212
2024-03-31 17:20:00,50,45,5,4,5,11,6,10,4,41,10,8,10,18,227
2024-03-31 17:30:00,57,29,4,5,8,14,8,14,3,41,23,4,18,23,251
2024-03-31 17:40:00,46,25,3,0,5,12,4,12,4,39,14,7,10,21,202
2024-03-31 17:50:00,48,39,6,5,6,63,5,8,7,32,15,8,13,24,279
2024-03-31 18:00:00,48,28,9,8,5,20,5,19,8,37,16,9,14,18,244
2024-03-31 18:10:00,55,30,1,1,5,9,7,9,7,40,5,7,5,19,200
2024-03-31 18:20:00,39,24,4,5,5,15,5,11,4,37,14,6,13,24,206
2024-03-31 18:30:00,49,28,4,3,4,10,2,10,6,32,12,7,8,23,198
2024-03-31 18:40:00,44,32,9,9,0,7,0,5,6,35,13,5,12,24,201
2024-03-31 18:50:00,50,26,7,5,3,17,5,9,8,33,16,11,14,20,224
2024-03-31 19:00:00,53,36,8,9,1,9,2,7,5,36,7,7,5,28,213
2024-03-31 19:10:00,41,26,7,7,4,12,5,8,2,42,14,2,9,22,201
2024-03-31 19:20:00,42,30,5,6,3,12,4,9,5,28,13,5,10,19,191
2024-03-31 19:30:00,51,28,4,4,5,7,6,8,6,32,8,7,7,19,192
2024-03-31 19:40:00,47,38,6,5,7,6,6,10,3,33,12,4,12,25,214
2024-03-31 19:50:00,37,24,5,6,2,7,2,8,4,35,7,6,7,27,177
2024-03-31 20:00:00,39,23,8,7,0,6,1,5,4,23,13,5,13,21,168
2024-03-31 20:10:00,32,24,6,14,5,6,7,9,3,32,12,5,10,30,195
2024-03-31 20:20:00,33,25,10,10,4,11,7,13,1,28,12,1,11,26,192
2024-03-31 20:30:00,27,15,10,12,1,5,2,4,5,35,6,7,9,27,165
2024-03-31 20:40:00,35,25,5,2,2,7,5,7,5,32,7,5,9,27,173
2024-03-31 20:50:00,32,27,4,5,2,4,4,7,1,24,6,1,11,24,152
2024-03-31 21:00:00,31,28,6,8,2,6,4,5,3,27,7,3,7,23,160
2024-03-31 21:10:00,30,24,5,2,1,5,3,6,5,25,13,5,12,25,161
2024-03-31 21:20:00,36,28,5,3,3,7,4,8,2,29,9,2,8,29,173
2024-03-31 21:30:00,46,31,2,3,2,7,1,6,3,23,7,3,6,24,164
2024-03-31 21:40:00,36,38,6,39,3,6,6,1,3,20,7,3,7,28,203
2024-03-31 21:50:00,35,25,2,7,5,11,9,8,3,16,2,3,2,16,144
2024-03-31 22:00:00,38,23,5,18,1,5,2,5,0,21,3,0,3,23,147
2024-03-31 22:10:00,17,9,2,3,0,6,0,7,2,16,7,2,7,17,95
2024-03-31 22:20:00,21,18,0,0,1,5,2,5,1,25,5,2,7,24,116
2024-03-31 22:30:00,39,22,5,3,1,3,2,2,3,19,2,3,2,22,128
2024-03-31 22:40:00,30,27,4,7,0,4,0,6,1,20,5,1,4,20,129
2024-03-31 22:50:00,34,26,1,15,0,4,0,2,3,16,6,3,9,13,132
2024-03-31 23:00:00,36,23,10,17,1,4,1,2,1,23,3,1,4,21,147
2024-03-31 23:10:00,31,22,10,25,1,2,1,1,0,16,9,0,9,12,139
2024-03-31 23:20:00,23,13,1,11,0,2,0,3,0,16,2,0,3,15,89
2024-03-31 23:30:00,20,18,4,21,0,3,0,1,2,11,2,3,3,10,98
2024-03-31 23:40:00,21,15,1,9,0,2,0,1,1,19,6,1,6,13,95
2024-03-31 23:50:00,22,16,3,15,1,1,1,1,0,14,5,0,5,11,95
2024-04-01 00:00:00,26,21,3,27,2,4,4,3,2,11,2,3,1,13,122
2024-04-01 00:10:00,16,15,3,17,1,3,1,1,0,13,3,1,3,11,88
2024-04-01 00:20:00,17,16,2,7,0,1,0,0,1,18,6,1,7,11,87
2024-04-01 00:30:00,21,15,4,13,0,2,0,1,1,11,1,1,1,11,82
2024-04-01 00:40:00,11,11,2,11,1,3,1,3,1,14,3,2,2,14,79
2024-04-01 00:50:00,16,12,2,8,0,1,0,0,1,7,6,1,6,11,71
2024-04-01 01:00:00,14,13,0,7,0,1,0,1,0,11,2,0,3,14,66
2024-04-01 01:10:00,9,7,4,8,0,0,0,0,1,13,3,1,2,8,56
2024-04-01 01:20:00,16,16,5,26,2,6,2,2,1,10,1,1,2,10,100
2024-04-01 01:30:00,12,9,4,5,1,1,0,1,0,6,1,0,1,8,49
2024-04-01 01:40:00,16,15,3,13,1,4,2,3,1,10,1,2,1,10,82
2024-04-01 01:50:00,14,13,2,8,0,1,0,0,0,6,2,0,3,6,55
2024-04-01 02:00:00,10,8,5,7,0,1,0,1,0,8,1,0,1,8,50
2024-04-01 02:10:00,6,6,2,6,0,1,0,0,1,8,3,1,3,8,45
2024-04-01 02:20:00,8,8,1,4,1,2,2,2,0,9,1,0,1,8,47
2024-04-01 02:30:00,8,7,0,6,0,1,0,1,0,7,2,0,2,10,44
2024-04-01 02:40:00,9,9,0,11,0,0,0,0,0,6,0,0,0,6,41
2024-04-01 02:50:00,6,5,1,4,1,1,1,1,1,5,1,1,1,5,34
2024-04-01 03:00:00,9,10,3,11,0,0,0,0,0,4,1,0,1,5,44
2024-04-01 03:10:00,5,6,1,6,0,0,0,0,0,6,0,0,0,8,32
2024-04-01 03:20:00,8,8,4,9,1,3,1,1,1,8,0,1,0,7,52
2024-04-01 03:30:00,8,8,2,7,0,0,0,0,0,10,2,1,2,9,49
2024-04-01 03:40:00,2,2,1,3,0,0,0,0,0,8,1,0,2,8,27
2024-04-01 03:50:00,7,4,2,6,0,0,0,0,0,7,1,0,2,6,35
2024-04-01 04:00:00,4,4,0,3,0,0,0,0,0,6,1,0,1,6,25
2024-04-01 04:10:00,3,3,1,4,0,1,0,0,0,5,1,0,1,6,25
2024-04-01 04:20:00,5,5,1,2,1,1,1,1,0,5,3,0,3,5,33
2024-04-01 04:30:00,4,4,0,6,0,0,0,0,0,5,0,0,0,7,26
2024-04-01 04:40:00,5,5,1,7,0,0,0,0,0,5,0,0,0,5,28
2024-04-01 04:50:00,4,5,2,4,0,1,0,1,0,5,1,0,1,4,28
2024-04-01 05:00:00,2,2,0,0,0,1,1,1,0,4,1,0,2,3,17
2024-04-01 05:10:00,4,4,1,4,1,0,0,1,0,6,4,0,5,8,38
2024-04-01 05:20:00,1,1,0,1,0,0,0,0,0,9,2,0,2,12,28
2024-04-01 05:30:00,7,8,3,8,0,0,0,0,0,8,4,0,4,9,51
2024-04-01 05:40:00,5,5,0,6,1,0,1,1,0,4,2,0,2,6,33
2024-04-01 05:50:00,7,7,0,6,0,2,0,0,2,6,3,2,4,8,47
2024-04-01 06:00:00,1,1,1,2,1,1,1,1,1,6,2,1,2,6,27
2024-04-01 06:10:00,8,7,1,5,0,0,0,0,0,2,0,0,0,3,26
2024-04-01 06:20:00,6,5,2,5,0,2,0,0,1,4,0,1,0,7,33
2024-04-01 06:30:00,5,6,1,6,0,0,0,0,1,0,0,1,0,1,21
2024-04-01 06:40:00,7,8,2,5,0,0,0,0,0,5,3,0,3,7,40
2024-04-01 06:50:00,2,6,0,5,0,4,0,3,1,6,0,1,0,8,36
2024-04-01 07:00:00,4,4,0,4,0,3,0,2,2,4,1,2,1,3,30
2024-04-01 07:10:00,2,2,0,3,0,2,0,0,2,4,0,3,0,5,23
2024-04-01 07:20:00,2,2,0,0,0,0,0,0,0,5,0,0,0,5,14
2024-04-01 07:30:00,11,11,2,4,1,3,1,3,1,4,2,1,2,3,49
2024-04-01 07:40:00,2,2,0,1,0,3,0,2,1,7,2,1,2,7,30
2024-04-01 07:50:00,3,3,0,2,0,0,0,0,0,9,2,0,2,7,28
2024-04-01 08:00:00,5,5,1,0,0,2,0,1,1,7,2,1,2,7,34
2024-04-01 08:10:00,9,9,0,1,1,2,1,3,0,6,1,0,1,6,40
2024-04-01 08:20:00,4,4,0,3,0,1,2,2,0,7,2,0,2,4,31
2024-04-01 08:30:00,7,7,2,2,0,1,0,1,0,7,1,0,1,7,36
2024-04-01 08:40:00,11,11,0,0,1,1,1,2,1,7,3,1,3,7,49
2024-04-01 08:50:00,10,10,2,3,1,5,2,6,1,13,3,1,1,13,71
2024-04-01 09:00:00,10,9,0,0,3,4,4,4,2,16,0,2,0,14,68
2024-04-01 09:10:00,13,14,0,0,1,0,1,3,1,7,4,2,4,8,58
2024-04-01 09:20:00,17,13,1,1,2,3,2,3,1,11,2,1,2,9,68
2024-04-01 09:30:00,9,8,4,4,3,4,3,4,1,13,4,1,4,12,74
2024-04-01 09:40:00,19,15,3,3,1,7,1,6,4,11,2,5,2,11,90
2024-04-01 09:50:00,19,14,0,0,6,11,5,7,2,13,3,2,3,11,96
2024-04-01 10:00:00,20,18,1,1,3,3,3,3,0,19,2,0,2,17,92
2024-04-01 10:10:00,16,14,4,2,1,4,2,4,1,23,5,3,5,15,99
2024-04-01 10:20:00,14,13,3,2,1,5,1,3,1,23,2,1,2,20,91
2024-04-01 10:30:00,24,17,4,3,3,6,4,6,2,8,5,3,5,11,101
2024-04-01 10:40:00,25,23,2,2,7,6,8,7,2,20,11,2,9,18,142
2024-04-01 10:50:00,26,22,1,1,2,4,2,6,1,26,8,1,6,21,127
2024-04-01 11:00:00,34,24,3,2,4,10,4,9,7,19,4,6,4,16,146
2024-04-01 11:10:00,26,15,3,1,4,15,3,11,5,26,11,5,8,19,152
2024-04-01 11:20:00,29,28,6,6,6,14,7,8,3,20,7,3,7,13,157
2024-04-01 11:30:00,33,31,9,6,3,4,3,2,1,34,8,4,7,24,169
2024-04-01 11:40:00,35,30,5,2,2,11,4,8,2,22,10,2,8,13,154
2024-04-01 11:50:00,33,25,9,10,5,11,6,9,4,20,8,4,8,15,167
2024-04-01 12:00:00,40,35,6,4,3,6,3,5,2,19,6,2,6,20,157
2024-04-01 12:10:00,30,28,7,5,7,7,6,7,5,22,7,4,9,29,173
2024-04-01 12:20:00,45,26,12,10,2,15,2,7,3,31,11,3,9,22,198
2024-04-01 12:30:00,44,34,6,6,2,11,2,7,3,28,9,2,7,17,178
2024-04-01 12:40:00,36,25,4,3,6,9,6,14,2,25,9,3,8,14,164
2024-04-01 12:50:00,38,20,2,1,3,9,3,7,2,22,6,3,5,16,137
2024-04-01 13:00:00,43,34,3,3,9,10,9,13,3,30,16,3,13,21,210
2024-04-01 13:10:00,32,23,5,5,1,3,1,2,2,31,11,3,8,18,145
2024-04-01 13:20:00,40,29,6,4,1,9,2,9,4,21,7,4,6,17,159
2024-04-01 13:30:00,40,31,1,2,4,10,6,10,2,25,6,2,7,17,163
2024-04-01 13:40:00,43,34,2,2,1,10,1,10,8,27,14,8,11,22,193
2024-04-01 13:50:00,49,32,5,5,1,3,2,3,2,45,8,4,6,28,193
2024-04-01 14:00:00,45,27,6,6,7,12,5,15,3,28,11,4,9,17,195
2024-04-01 14:10:00,38,30,11,4,3,4,3,3,3,35,10,4,7,23,178
2024-04-01 14:20:00,58,36,12,8,4,10,4,10,2,29,17,2,15,21,228
2024-04-01 14:30:00,46,24,8,6,4,13,5,10,5,30,17,5,19,18,210
2024-04-01 14:40:00,46,28,6,5,5,11,5,14,3,41,17,3,17,23,224
2024-04-01 14:50:00,61,29,9,9,8,14,8,14,6,33,12,6,8,20,237
2024-04-01 15:00:00,45,27,8,8,7,14,8,11,4,30,15,5,12,21,215
2024-04-01 15:10:00,54,30,7,4,5,9,5,10,3,32,20,4,14,18,215
2024-04-01 15:20:00,40,30,6,5,5,10,6,8,4,46,13,3,9,32,217
2024-04-01 15:30:00,43,32,4,5,2,6,2,5,1,28,13,2,8,23,174
2024-04-01 15:40:00,45,39,6,5,1,7,1,6,4,31,5,5,5,24,184
2024-04-01 15:50:00,45,33,4,4,4,10,3,11,6,38,15,6,13,28,220
2024-04-01 16:00:00,54,37,4,3,4,7,6,9,4,34,8,4,7,21,202
2024-04-01 16:10:00,48,43,8,6,4,10,2,8,3,33,13,5,10,26,219
2024-04-01 16:20:00,47,28,6,6,5,13,6,9,10,32,9,10,11,16,208
2024-04-01 16:30:00,42,28,6,5,5,9,5,13,3,36,9,3,8,21,193
2024-04-01 16:40:00,42,28,4,3,5,12,3,12,3,35,11,3,15,22,198
2024-04-01 16:50:00,41,36,5,4,6,12,7,16,6,27,13,6,9,19,207
2024-04-01 17:00:00,48,28,6,4,4,11,3,12,3,28,12,3,11,21,194
2024-04-01 17:10:00,49,28,3,3,3,10,3,13,2,33,12,2,10,21,192
2024-04-01 17:20:00,51,27,7,6,3,11,3,7,6,32,10,8,9,34,214
2024-04-01 17:30:00,43,27,4,4,2,9,3,10,2,33,10,2,8,21,178
2024-04-01 17:40:00,33,16,4,3,5,12,7,10,6,49,18,6,13,29,211
2024-04-01 17:50:00,44,22,9,9,2,11,3,9,3,33,13,3,13,17,191
2024-04-01 18:00:00,63,39,9,10,2,13,2,5,9,42,18,9,15,30,266
2024-04-01 18:10:00,37,27,7,7,7,11,7,9,4,33,17,6,13,50,235
2024-04-01 18:20:00,59,32,1,1,6,6,6,9,8,26,9,9,9,18,199
2024-04-01 18:30:00,53,39,8,14,5,7,5,8,5,44,16,6,13,26,249
2024-04-01 18:40:00,46,28,8,7,5,6,6,4,2,34,14,2,10,21,193
2024-04-01 18:50:00,36,27,8,10,3,14,3,11,6,45,14,7,13,28,225
2024-04-01 19:00:00,44,19,6,5,5,10,6,11,9,28,12,8,12,22,197
2024-04-01 19:10:00,55,27,1,1,1,13,1,5,6,33,9,7,8,22,189
2024-04-01 19:20:00,61,28,10,9,4,8,4,5,4,39,9,3,8,20,212
2024-04-01 19:30:00,59,24,6,4,5,9,4,10,6,24,5,8,5,18,187
2024-04-01 19:40:00,48,31,6,4,4,9,4,9,7,29,15,6,7,17,196
2024-04-01 19:50:00,50,27,6,6,1,15,1,9,6,25,15,7,14,26,208
2024-04-01 20:00:00,49,28,6,19,2,10,4,4,7,24,6,8,10,19,196
2024-04-01 20:10:00,37,28,4,20,5,12,7,10,6,22,9,6,11,12,189
2024-04-01 20:20:00,21,16,6,14,0,6,0,3,1,25,9,1,12,21,135
2024-04-01 20:30:00,34,20,7,13,1,4,3,5,2,21,5,2,6,14,137
2024-04-01 20:40:00,33,28,2,18,3,10,6,8,4,27,9,4,10,19,181
2024-04-01 20:50:00,35,25,6,33,1,5,1,4,0,25,3,2,3,14,157
2024-04-01 21:00:00,39,30,9,28,1,8,0,2,5,27,11,5,14,21,200
2024-04-01 21:10:00,36,25,0,11,3,2,2,3,2,27,17,2,17,21,168
2024-04-01 21:20:00,32,21,2,12,3,7,7,8,0,18,11,0,9,11,141
2024-04-01 21:30:00,32,23,3,13,0,6,3,5,2,26,12,2,12,18,157
2024-04-01 21:40:00,22,17,6,13,2,6,5,6,2,23,4,2,4,21,133
2024-04-01 21:50:00,30,22,5,16,0,5,0,4,1,23,8,1,10,17,142
2024-04-01 22:00:00,26,23,1,10,2,7,3,2,3,25,5,3,6,19,135
2024-04-01 22:10:00,27,15,2,8,1,4,1,4,3,19,7,4,8,18,121
2024-04-01 22:20:00,25,27,3,14,0,3,2,2,1,15,6,1,5,13,117
2024-04-01 22:30:00,37,19,4,24,2,4,3,6,3,12,4,3,8,17,146
2024-04-01 22:40:00,27,21,14,18,1,6,0,1,2,15,6,3,8,15,137
2024-04-01 22:50:00,23,24,4,12,2,5,2,3,3,18,4,4,4,15,123
2024-04-01 23:00:00,27,19,3,17,3,2,6,2,2,17,6,3,7,18,132
2024-04-01 23:10:00,30,24,5,28,1,1,3,5,0,10,1,0,1,10,119
2024-04-01 23:20:00,17,13,6,9,0,3,1,3,0,14,5,0,7,14,92
2024-04-01 23:30:00,14,14,1,10,0,2,1,1,0,9,2,0,2,10,66
2024-04-01 23:40:00,9,9,3,5,3,8,8,6,1,9,1,1,2,7,72
2024-04-01 23:50:00,16,19,3,18,0,2,0,2,2,3,4,2,3,6,80
2024-04-02 00:00:00,11,11,4,11,0,2,0,0,1,7,1,1,1,11,61
2024-04-02 00:10:00,10,10,1,11,1,4,2,4,1,14,1,1,1,12,73
2024-04-02 00:20:00,13,12,4,8,0,4,0,2,1,7,1,1,1,7,61
2024-04-02 00:30:00,17,14,3,18,0,0,0,1,0,9,2,0,3,9,76
2024-04-02 00:40:00,6,7,0,3,0,2,0,2,0,8,2,0,2,7,39
2024-04-02 00:50:00,3,3,1,5,0,1,0,1,0,4,1,0,0,4,23
2024-04-02 01:00:00,4,4,2,5,1,2,1,1,1,5,0,1,0,6,33
2024-04-02 01:10:00,4,4,0,1,0,0,2,0,0,1,0,0,0,1,13
2024-04-02 01:20:00,6,5,3,2,0,2,0,0,0,4,2,0,2,6,32
2024-04-02 01:30:00,1,1,1,4,1,0,1,1,0,2,1,0,1,3,17
2024-04-02 01:40:00,6,6,3,5,0,0,0,0,0,3,1,0,0,3,27
2024-04-02 01:50:00,3,3,1,0,0,0,0,0,0,2,1,0,3,2,15
2024-04-02 02:00:00,2,2,1,1,0,0,0,0,0,1,0,0,0,1,8
2024-04-02 02:10:00,4,5,0,4,0,0,0,0,0,3,0,0,0,3,19
2024-04-02 02:20:00,4,4,1,2,0,1,1,0,0,3,0,0,0,4,20
2024-04-02 02:30:00,2,2,1,0,0,0,0,0,0,3,0,0,0,3,11
2024-04-02 02:40:00,3,3,3,2,0,0,0,0,0,1,0,0,0,1,13
2024-04-02 02:50:00,3,3,0,3,0,1,0,1,0,1,2,0,2,1,17
2024-04-02 03:00:00,3,4,1,1,0,0,0,0,0,3,0,0,0,5,17
2024-04-02 03:10:00,6,6,2,1,0,0,0,0,0,7,1,0,1,5,29
2024-04-02 03:20:00,3,3,0,1,0,1,1,2,0,6,0,0,0,6,23
2024-04-02 03:30:00,4,3,1,0,0,0,0,0,0,2,0,0,0,2,12
2024-04-02 03:40:00,1,1,1,0,1,0,1,1,0,5,1,0,1,5,18
2024-04-02 03:50:00,4,4,1,1,0,1,0,0,1,4,0,1,0,6,23
2024-04-02 04:00:00,2,2,1,1,0,2,2,3,0,4,0,0,0,3,20
2024-04-02 04:10:00,1,1,0,1,0,0,0,0,0,4,1,0,0,3,11
2024-04-02 04:20:00,2,2,1,1,0,0,0,0,0,4,3,0,3,6,22
