datetime,D21Z,D22Z,V23Z,V24Z,D31Z,V32Z,D33Z,D51Z,D52Z,V53Z,D61Z,D62Z,V63Z,V64Z,D81Z,D82Z,V83Z,V84Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,D121Z,V122Z,Total
2024-03-22 04:30:00,2,2,1,1,0,0,0,1,1,2,1,0,2,1,0,7,2,7,3,1,0,2,0,0,0,3,39
2024-03-22 04:40:00,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,8,3,4,3,2,0,1,0,0,2,1,29
2024-03-22 04:50:00,1,5,2,6,1,0,0,2,2,3,1,0,2,1,0,8,3,6,1,2,0,2,1,0,1,1,51
2024-03-22 05:00:00,0,5,1,5,2,2,2,0,0,0,1,0,1,0,0,9,1,10,6,1,1,1,3,0,0,1,52
2024-03-22 05:10:00,1,11,1,12,1,2,2,2,2,5,3,0,4,1,0,16,7,11,5,1,0,5,0,0,1,1,94
2024-03-22 05:20:00,1,5,1,8,11,2,2,2,2,5,1,0,2,0,0,18,10,12,15,1,1,3,1,0,1,1,105
2024-03-22 05:30:00,0,11,1,9,2,1,2,1,1,2,3,0,6,1,0,20,8,15,5,3,1,7,2,0,6,4,111
2024-03-22 05:40:00,1,13,2,13,1,1,1,2,2,6,1,0,4,2,0,24,13,17,6,3,0,7,1,0,2,3,125
2024-03-22 05:50:00,0,8,0,11,8,2,1,3,3,5,3,0,3,2,0,37,17,22,13,1,1,6,2,0,3,6,157
2024-03-22 06:00:00,2,14,2,11,2,2,1,3,3,4,2,0,2,3,0,23,10,19,7,4,0,9,1,0,0,0,124
2024-03-22 06:10:00,2,22,2,16,9,2,2,5,6,5,4,0,11,1,0,35,15,20,21,4,1,11,2,0,0,2,198
2024-03-22 06:20:00,3,22,5,12,1,1,1,6,6,6,5,0,5,1,0,37,15,34,13,6,1,12,3,0,2,2,199
2024-03-22 06:30:00,3,30,3,22,13,4,10,7,7,6,8,0,8,1,0,52,24,37,17,5,1,15,2,0,5,4,284
2024-03-22 06:40:00,4,27,1,14,11,9,7,6,5,5,4,0,7,6,0,60,26,38,13,7,1,17,4,0,3,4,279
2024-03-22 06:50:00,4,28,12,21,7,22,4,6,6,6,7,0,10,3,0,63,27,32,21,7,5,22,4,0,3,3,323
2024-03-22 07:00:00,5,28,13,21,22,8,18,10,10,7,16,0,14,4,0,62,17,37,17,9,2,20,1,0,2,6,349
2024-03-22 07:10:00,5,26,5,18,9,4,5,12,14,7,7,0,7,9,0,63,27,32,22,0,1,21,1,0,5,6,306
2024-03-22 07:20:00,6,48,6,20,4,4,4,12,102,6,9,0,14,9,0,81,30,46,45,13,5,31,3,0,4,6,508
2024-03-22 07:30:00,7,49,7,19,22,7,9,17,16,10,13,0,13,8,0,102,41,38,13,7,6,27,9,0,4,6,450
2024-03-22 07:40:00,7,50,6,22,12,4,6,22,20,14,14,0,15,3,0,103,36,42,32,13,4,37,3,0,7,5,477
2024-03-22 07:50:00,9,55,6,7,16,10,10,11,14,8,16,0,11,9,0,102,39,27,24,15,6,33,12,0,6,6,452
2024-03-22 08:00:00,5,46,5,21,11,8,10,19,19,17,13,0,10,4,0,94,27,29,21,11,5,31,4,0,8,6,424
2024-03-22 08:10:00,8,45,8,21,12,5,7,22,22,13,14,0,10,4,0,71,28,42,27,7,2,22,2,0,9,7,408
2024-03-22 08:20:00,10,29,30,21,12,5,15,14,15,65,14,0,9,4,0,67,19,38,17,12,4,31,3,0,5,5,444
2024-03-22 08:30:00,10,46,12,19,13,6,7,22,22,9,18,1,16,3,0,72,33,39,28,9,2,27,3,0,6,4,427
2024-03-22 08:40:00,9,151,8,10,10,6,9,8,8,9,14,0,13,7,0,85,32,38,26,10,4,35,4,0,7,4,507
2024-03-22 08:50:00,5,40,9,16,15,8,15,11,9,8,13,0,12,10,0,80,39,39,14,6,3,30,6,0,13,13,414
2024-03-22 09:00:00,10,52,12,26,19,12,18,7,8,8,16,0,14,8,0,82,29,31,16,6,8,18,15,0,8,7,430
2024-03-22 09:10:00,5,44,6,21,13,9,19,15,15,10,13,0,13,8,0,72,27,40,12,3,4,21,5,0,6,6,387
2024-03-22 09:20:00,10,49,5,16,9,8,6,13,13,12,22,0,12,8,0,67,24,37,13,8,3,27,5,0,3,5,375
2024-03-22 09:30:00,9,52,13,15,24,50,22,21,20,10,17,0,14,9,0,84,35,31,23,13,3,27,3,0,6,7,508
2024-03-22 09:40:00,5,61,8,24,15,15,16,22,20,14,23,1,18,9,0,79,34,35,19,5,4,28,4,0,12,8,479
2024-03-22 09:50:00,8,45,11,10,19,10,10,10,9,9,18,0,13,11,0,91,40,34,44,9,6,45,6,0,9,7,474
2024-03-22 10:00:00,14,57,13,11,23,8,10,15,13,8,14,0,13,6,0,79,29,30,17,8,5,26,6,0,5,4,414
2024-03-22 10:10:00,10,63,12,10,63,11,22,19,19,10,21,0,10,4,0,84,35,25,57,10,3,27,4,0,6,4,529
2024-03-22 10:20:00,11,41,4,22,12,14,12,16,16,11,16,0,16,2,0,95,35,28,27,12,4,28,5,0,5,4,436
2024-03-22 10:30:00,10,49,12,28,14,10,14,15,14,12,9,0,10,12,0,75,33,32,12,7,5,35,6,0,3,6,423
2024-03-22 10:40:00,17,62,23,18,8,5,9,18,18,16,19,0,21,13,0,82,28,28,24,9,8,25,6,0,11,5,473
2024-03-22 10:50:00,9,60,11,17,25,12,21,24,24,13,24,0,15,5,0,86,30,37,26,20,6,25,7,0,5,9,511
2024-03-22 11:00:00,6,67,13,12,14,9,12,20,18,17,21,0,10,4,0,99,36,33,17,7,6,20,5,0,10,8,464
2024-03-22 11:10:00,7,61,5,20,18,14,15,18,19,12,21,0,14,5,0,84,39,32,19,11,4,32,3,0,5,6,464
2024-03-22 11:20:00,5,58,9,14,17,9,21,22,21,16,24,0,20,5,0,80,33,32,10,10,5,24,7,0,3,3,448
2024-03-22 11:30:00,17,58,8,16,26,13,21,31,32,17,21,0,17,13,0,67,32,36,14,12,7,17,11,0,5,6,497
2024-03-22 11:40:00,11,50,2,17,12,8,14,22,21,15,24,0,13,3,0,98,36,30,19,12,4,31,2,0,5,9,458
2024-03-22 11:50:00,7,68,5,7,13,11,13,28,28,16,29,0,8,13,0,82,31,32,15,9,6,33,8,0,8,5,475
2024-03-22 12:00:00,8,78,7,17,23,47,25,17,16,15,24,0,13,4,0,79,31,35,9,5,6,23,6,0,9,6,503
2024-03-22 12:10:00,6,57,8,17,18,19,22,36,37,25,21,0,16,2,0,72,33,27,15,10,10,35,5,0,8,5,504
2024-03-22 12:20:00,8,63,4,14,16,13,14,18,20,12,23,0,9,6,0,84,31,37,19,11,5,31,8,0,10,8,464
2024-03-22 12:30:00,11,52,10,27,44,14,21,26,23,14,22,0,10,9,0,82,26,21,21,8,8,38,6,0,5,6,504
2024-03-22 12:40:00,12,67,7,11,15,8,16,34,33,16,39,0,1,5,0,82,32,34,14,7,5,19,4,0,7,7,475
2024-03-22 12:50:00,14,74,5,19,19,13,18,28,25,11,26,0,12,6,0,92,35,30,15,11,9,31,7,0,6,6,512
2024-03-22 13:00:00,13,63,13,11,16,9,14,14,12,12,29,0,14,5,0,92,27,27,17,8,7,30,5,0,6,10,454
2024-03-22 13:10:00,12,58,10,18,16,9,20,26,24,15,32,0,8,6,0,102,37,41,28,9,9,41,10,0,5,7,543
2024-03-22 13:20:00,11,72,7,13,16,9,14,23,21,14,33,0,7,5,0,86,36,37,22,10,4,30,6,0,7,10,493
2024-03-22 13:30:00,16,61,15,18,15,10,12,20,20,17,37,0,11,3,0,74,33,27,17,10,5,28,9,0,4,7,469
2024-03-22 13:40:00,15,77,15,12,14,11,19,18,17,18,24,1,12,6,0,72,33,25,21,11,10,40,9,0,6,10,496
2024-03-22 13:50:00,9,66,1,12,17,11,15,17,18,16,16,0,13,10,0,82,31,36,32,7,6,30,9,0,6,6,466
2024-03-22 14:00:00,17,80,22,17,18,13,16,29,56,21,29,0,14,7,0,81,28,37,16,10,5,34,10,0,6,13,579
2024-03-22 14:10:00,11,69,9,12,7,8,33,28,108,11,23,0,14,3,0,101,39,31,21,6,10,46,12,0,9,7,618
2024-03-22 14:20:00,23,55,14,17,51,11,21,23,22,15,20,0,9,1,0,77,36,30,34,6,9,41,8,0,7,9,539
2024-03-22 14:30:00,16,83,3,6,12,5,14,17,17,11,23,0,12,8,0,74,36,32,29,5,14,33,11,0,9,6,476
2024-03-22 14:40:00,18,72,12,9,24,9,9,24,23,12,26,0,16,3,0,86,53,43,20,4,15,51,10,0,4,5,548
2024-03-22 14:50:00,13,61,6,15,24,10,22,24,24,18,23,0,11,4,0,73,38,36,13,9,7,39,5,0,7,5,487
2024-03-22 15:00:00,12,66,12,11,11,9,14,22,23,17,41,0,4,3,0,88,43,38,16,8,12,34,13,0,5,3,505
2024-03-22 15:10:00,20,73,7,7,19,10,18,26,24,9,26,0,9,4,0,106,36,30,25,13,11,40,18,0,7,4,542
2024-03-22 15:20:00,15,84,15,6,34,8,13,22,23,15,22,0,15,5,0,90,36,29,24,7,7,56,8,0,7,8,549
2024-03-22 15:30:00,19,79,9,18,33,11,19,27,26,13,26,0,21,6,0,85,25,26,21,9,7,30,16,0,5,7,538
2024-03-22 15:40:00,15,63,14,15,19,12,15,21,20,13,25,0,14,10,0,81,35,35,29,8,9,51,17,0,7,8,536
2024-03-22 15:50:00,12,198,18,12,21,7,20,25,24,8,20,0,8,9,0,75,35,28,15,10,12,33,10,0,4,8,612
2024-03-22 16:00:00,12,73,9,17,14,9,14,24,25,20,22,0,13,9,0,89,40,35,24,13,6,44,7,0,6,4,529
2024-03-22 16:10:00,12,64,7,8,44,11,33,27,25,14,20,0,11,6,0,64,28,20,25,4,6,44,9,0,5,4,491
2024-03-22 16:20:00,16,53,11,22,37,11,14,14,16,14,22,0,12,1,0,78,27,21,16,12,7,45,7,0,5,5,466
2024-03-22 16:30:00,12,71,7,11,39,12,11,20,21,14,17,0,13,9,0,81,34,29,15,9,10,28,11,0,7,9,490
2024-03-22 16:40:00,17,77,12,14,16,13,17,24,24,16,17,0,10,1,0,68,33,26,19,7,4,35,9,0,7,6,472
2024-03-22 16:50:00,12,66,14,11,17,9,16,27,25,18,21,0,13,6,0,83,28,31,20,10,5,35,6,0,7,11,491
2024-03-22 17:00:00,15,69,13,21,11,8,9,27,29,16,25,0,13,1,0,75,33,32,11,5,11,27,11,0,8,7,477
2024-03-22 17:10:00,13,55,8,25,12,9,18,21,18,15,22,0,18,8,0,70,24,24,39,10,5,38,8,0,7,7,474
2024-03-22 17:20:00,9,70,10,26,47,11,16,23,22,12,27,0,18,1,0,65,37,32,13,6,11,30,10,0,3,6,505
2024-03-22 17:30:00,10,69,8,13,19,16,28,21,24,18,28,0,21,0,0,94,36,31,41,9,10,30,9,0,7,11,553
2024-03-22 17:40:00,11,69,7,16,13,9,10,18,16,16,17,0,14,1,0,73,26,31,15,10,8,32,8,0,4,3,427
2024-03-22 17:50:00,9,63,4,17,15,9,11,32,23,13,19,13,16,2,0,76,31,78,39,9,8,27,10,0,4,4,532
2024-03-22 18:00:00,16,65,13,18,10,10,10,28,27,12,24,0,9,0,0,69,30,33,14,11,9,34,12,0,9,5,468
2024-03-22 18:10:00,17,53,9,13,26,10,17,23,24,14,24,0,15,6,0,83,32,30,23,6,4,30,4,0,9,6,478
2024-03-22 18:20:00,15,51,12,17,12,7,16,29,28,19,25,0,12,2,0,67,32,25,7,5,6,32,9,0,7,5,440
2024-03-22 18:30:00,6,45,2,5,8,7,8,14,11,8,7,1,3,3,0,36,11,16,6,3,2,9,2,0,1,1,215
2024-03-22 18:40:00,4,21,2,7,4,3,4,6,3,5,8,0,4,0,0,30,11,7,6,7,4,9,4,0,3,3,155
2024-03-22 18:50:00,5,33,7,11,13,5,7,10,9,9,12,1,3,9,0,46,29,17,4,5,5,28,4,0,2,4,278
2024-03-22 19:00:00,13,57,16,12,6,10,4,16,46,14,18,0,24,9,0,58,30,19,17,11,6,22,10,0,6,18,442
2024-03-22 19:10:00,12,56,19,18,13,7,18,22,24,25,25,0,20,6,0,49,23,13,13,7,7,30,9,0,3,13,432
2024-03-22 19:20:00,10,54,14,26,6,5,5,18,14,15,19,1,19,10,0,64,24,20,15,10,6,25,15,0,4,13,412
2024-03-22 19:30:00,9,85,5,18,8,7,10,18,19,10,16,0,19,3,0,76,26,22,12,4,2,15,2,0,4,6,396
2024-03-22 19:40:00,17,45,15,18,14,16,14,15,15,12,17,0,22,1,0,59,22,25,11,6,3,18,4,0,2,10,381
2024-03-22 19:50:00,8,49,14,15,9,11,12,8,8,10,16,0,18,6,0,73,26,25,18,12,8,22,12,0,4,12,396
2024-03-22 20:00:00,7,43,6,20,4,4,2,11,10,20,11,1,17,2,0,63,19,25,12,8,11,18,6,0,5,19,344
2024-03-22 20:10:00,5,48,10,23,8,6,7,7,7,9,14,0,17,5,0,69,21,24,24,9,1,11,5,0,7,11,348
2024-03-22 20:20:00,8,56,16,16,11,16,10,13,13,12,16,0,26,7,0,59,17,27,21,11,3,13,11,0,4,7,393
2024-03-22 20:30:00,7,38,11,24,15,8,18,14,14,13,15,0,15,5,0,42,27,30,8,6,4,9,13,0,1,5,342
2024-03-22 20:40:00,10,34,7,21,5,9,8,6,7,6,13,0,12,0,0,40,29,23,16,5,2,15,3,0,3,4,278
2024-03-22 20:50:00,10,37,12,19,12,3,4,14,14,17,12,1,16,1,0,45,6,21,14,16,6,12,6,0,5,12,315
2024-03-22 21:00:00,7,43,10,20,6,5,7,15,15,14,7,0,23,2,0,45,12,27,15,7,5,11,8,0,5,11,320
2024-03-22 21:10:00,5,44,8,18,9,5,2,13,12,23,22,0,30,8,0,41,17,19,7,2,2,11,3,0,4,8,313
2024-03-22 21:20:00,4,34,4,17,3,3,2,12,13,9,15,0,23,6,0,44,21,25,12,3,4,15,19,0,2,11,301
2024-03-22 21:30:00,3,28,4,25,7,7,5,9,9,10,12,0,18,1,0,28,10,14,10,7,5,7,17,0,6,11,253
2024-03-22 21:40:00,4,31,4,14,7,7,5,4,3,8,10,0,15,5,0,42,12,22,22,14,3,6,1,0,3,3,245
2024-03-22 21:50:00,10,45,8,15,7,10,5,13,13,15,9,1,17,1,0,54,19,28,20,10,10,10,13,0,1,6,340
2024-03-22 22:00:00,6,46,8,17,6,5,4,10,10,12,13,0,25,4,0,27,19,25,4,2,4,4,8,0,4,8,271
2024-03-22 22:10:00,7,31,5,13,6,4,3,10,10,9,8,0,15,2,0,43,17,27,10,3,8,12,10,0,4,12,269
2024-03-22 22:20:00,5,42,7,22,7,4,5,10,10,10,9,1,27,1,0,30,13,22,12,4,4,3,9,0,6,8,271
2024-03-22 22:30:00,3,21,3,22,10,11,12,4,5,7,6,0,5,2,0,36,22,29,10,7,1,7,2,0,1,5,231
2024-03-22 22:40:00,1,34,7,20,5,8,9,9,5,8,10,0,13,2,0,34,22,22,14,2,4,16,7,0,5,8,265
2024-03-22 22:50:00,8,39,7,24,20,13,19,9,8,8,12,0,19,3,0,35,17,37,10,4,1,12,3,0,6,4,318
2024-03-22 23:00:00,4,29,3,25,6,3,1,11,10,11,5,0,12,2,0,22,14,17,4,2,104,6,2,0,3,7,303
2024-03-22 23:10:00,5,35,6,20,2,2,2,7,8,9,14,0,14,3,0,27,9,19,8,2,0,4,0,0,0,2,198
2024-03-22 23:20:00,6,30,13,28,10,3,4,8,5,5,5,0,8,1,0,33,10,21,8,3,1,6,2,0,6,7,223
2024-03-22 23:30:00,2,35,0,18,4,8,4,11,5,7,5,0,12,1,0,35,20,23,10,1,4,10,6,0,0,2,223
2024-03-22 23:40:00,1,22,2,31,6,5,3,5,5,6,10,0,15,2,0,26,17,16,9,2,2,2,3,0,1,0,191
2024-03-22 23:50:00,2,25,12,20,3,3,9,3,4,3,10,0,9,4,0,28,8,22,11,5,4,4,2,0,4,0,195
2024-03-23 00:00:00,5,23,4,16,4,9,4,2,1,2,12,0,9,4,0,18,8,13,7,2,8,5,11,0,0,1,168
2024-03-23 00:10:00,3,18,10,19,2,3,3,3,3,3,6,0,7,4,0,14,12,12,9,1,0,13,0,0,4,5,154
2024-03-23 00:20:00,0,26,0,17,3,1,1,5,3,4,4,0,7,4,0,22,11,20,10,1,2,3,6,0,0,6,156
2024-03-23 00:30:00,3,22,7,16,5,8,6,7,6,12,2,0,10,1,0,18,12,12,5,3,5,7,4,0,1,4,176
2024-03-23 00:40:00,4,25,8,16,0,0,2,4,4,4,5,0,10,2,0,19,6,14,9,4,3,10,0,0,1,3,153
2024-03-23 00:50:00,2,18,4,15,8,2,2,4,3,6,4,0,6,0,0,13,2,11,3,3,0,1,0,0,1,0,108
2024-03-23 01:00:00,0,7,2,9,1,1,0,8,8,9,10,0,14,5,0,10,4,5,3,1,0,4,1,0,2,7,111
2024-03-23 01:10:00,5,11,6,14,1,1,1,2,2,2,2,0,3,1,0,22,10,20,5,6,0,3,0,0,0,1,118
2024-03-23 01:20:00,3,15,2,15,5,4,2,3,3,3,3,0,5,0,0,14,4,15,5,2,1,2,1,0,2,1,110
2024-03-23 01:30:00,1,10,0,12,2,1,1,1,1,2,4,0,7,0,0,16,5,16,6,2,0,3,0,0,1,1,92
2024-03-23 01:40:00,0,9,5,6,1,1,1,3,3,4,4,0,5,4,0,8,1,8,6,0,0,0,0,0,0,0,69
2024-03-23 01:50:00,1,10,1,11,9,5,3,5,4,4,3,0,7,1,0,7,4,5,2,1,1,3,1,0,1,4,93
2024-03-23 02:00:00,1,16,1,14,0,0,0,1,1,1,6,0,10,0,0,18,7,12,5,0,1,1,2,0,3,5,105
2024-03-23 02:10:00,1,7,2,5,1,2,1,1,1,1,4,0,8,1,0,11,3,10,5,2,0,2,0,0,1,0,69
2024-03-23 02:20:00,2,7,2,8,2,2,2,1,2,2,3,0,6,1,0,8,3,7,1,1,0,4,0,0,1,1,66
2024-03-23 02:30:00,0,11,0,7,1,1,2,1,0,0,3,0,3,0,0,15,4,14,8,1,1,3,2,0,1,5,83
2024-03-23 02:40:00,1,7,1,6,2,0,0,0,0,0,0,0,0,0,0,8,0,8,5,2,0,0,0,0,1,0,41
2024-03-23 02:50:00,2,10,2,13,2,3,1,3,2,2,1,0,1,0,0,6,3,5,3,3,0,0,0,0,0,1,63
2024-03-23 03:00:00,1,8,0,9,0,0,1,2,2,3,3,0,3,0,0,12,2,13,6,1,0,3,0,0,1,0,70
2024-03-23 03:10:00,1,7,1,7,3,2,5,1,1,6,3,0,8,0,0,8,4,5,6,0,0,2,0,0,1,4,75
2024-03-23 03:20:00,2,7,3,7,2,0,0,4,1,4,2,0,5,2,0,3,1,4,2,2,0,1,0,0,2,0,54
2024-03-23 03:30:00,1,6,2,6,2,4,1,0,0,0,3,0,3,2,0,9,3,8,14,1,3,3,0,0,0,1,72
2024-03-23 03:40:00,0,4,1,8,8,3,4,0,0,0,0,0,0,0,0,9,2,9,7,1,0,3,0,0,0,1,60
2024-03-23 03:50:00,2,9,2,7,1,2,1,1,1,1,4,0,6,0,0,4,0,5,4,1,1,0,2,0,1,0,55
2024-03-23 04:00:00,0,4,0,4,1,1,1,0,1,2,1,0,1,0,0,6,2,6,2,0,0,2,1,0,0,1,36
2024-03-23 04:10:00,0,7,1,8,0,1,1,2,2,2,1,0,1,0,0,10,6,7,8,0,0,1,0,0,0,0,58
2024-03-23 04:20:00,0,7,0,8,6,0,1,0,0,0,0,0,0,0,0,6,6,8,2,0,0,1,0,0,0,1,46
2024-03-23 04:30:00,0,2,0,2,3,2,2,0,0,1,3,0,3,4,0,3,3,2,5,0,0,0,0,0,0,0,35
2024-03-23 04:40:00,0,6,0,4,0,0,0,0,0,0,1,0,1,2,0,11,3,7,14,3,2,0,4,0,2,5,65
2024-03-23 04:50:00,2,5,1,5,12,1,7,0,0,0,0,0,0,1,0,5,2,6,7,1,0,1,0,0,0,0,56
2024-03-23 05:00:00,0,7,0,9,6,1,2,2,2,3,1,0,1,0,0,8,1,9,7,1,1,3,0,0,0,0,64
2024-03-23 05:10:00,0,4,0,4,8,0,4,0,0,0,1,0,2,0,0,19,7,15,10,1,0,0,0,0,0,0,75
2024-03-23 05:20:00,0,7,0,5,0,0,0,1,1,1,1,0,3,0,0,14,14,12,30,0,0,2,0,0,1,3,95
2024-03-23 05:30:00,2,11,1,15,2,0,1,1,1,3,5,0,6,6,0,16,7,14,2,0,0,8,3,0,0,13,117
2024-03-23 05:40:00,0,4,0,4,1,3,3,0,0,2,2,0,2,3,0,9,6,11,5,1,0,2,6,0,2,6,72
2024-03-23 05:50:00,0,6,0,4,4,2,1,11,2,4,2,0,5,4,0,2,0,2,4,0,1,2,3,0,0,4,63
2024-03-23 06:00:00,1,7,2,12,9,0,2,0,0,1,1,0,1,1,0,11,8,13,4,2,0,4,6,0,0,8,93
2024-03-23 06:10:00,0,11,2,9,2,0,1,2,1,4,2,0,5,5,0,10,7,10,10,2,1,2,3,0,1,8,98
2024-03-23 06:20:00,2,11,2,7,2,1,2,4,3,9,7,0,10,11,0,15,12,12,12,1,0,7,10,0,2,11,153
2024-03-23 06:30:00,2,11,5,14,16,1,5,4,4,5,2,0,7,5,0,9,3,11,2,0,1,4,6,0,2,6,125
2024-03-23 06:40:00,0,8,0,8,3,0,1,6,6,6,1,0,8,3,0,17,8,14,10,1,0,7,6,0,1,9,123
2024-03-23 06:50:00,0,9,0,6,3,3,3,3,3,3,0,0,5,0,0,14,5,15,5,33,0,2,8,0,1,3,124
2024-03-23 07:00:00,1,12,2,12,4,1,9,3,3,4,2,0,6,1,0,18,8,17,4,1,0,4,4,0,0,6,122
2024-03-23 07:10:00,0,11,1,7,6,2,11,4,4,10,1,0,5,0,0,11,3,11,4,3,3,6,1,0,3,3,110
2024-03-23 07:20:00,0,9,2,9,7,6,6,3,3,5,4,0,5,3,0,23,7,21,23,3,0,8,0,0,0,2,149
2024-03-23 07:30:00,0,10,4,7,4,3,3,5,5,22,1,0,1,1,0,14,3,12,6,1,0,4,0,0,3,2,111
2024-03-23 07:40:00,2,16,8,14,6,2,5,1,1,1,2,0,2,0,0,31,11,29,18,2,0,4,0,0,1,3,159
2024-03-23 07:50:00,1,18,1,10,0,0,0,2,2,2,2,0,2,1,0,29,8,27,11,0,2,8,0,0,4,3,133
2024-03-23 08:00:00,2,15,7,11,5,3,3,2,2,2,2,0,3,0,0,20,4,18,6,1,0,7,0,0,2,0,115
2024-03-23 08:10:00,5,16,8,12,5,2,14,4,4,4,4,0,3,3,0,29,14,24,10,2,1,10,1,0,2,2,179
2024-03-23 08:20:00,1,13,5,9,4,4,4,4,4,16,4,0,5,1,0,22,4,17,18,1,4,8,3,0,3,2,156
2024-03-23 08:30:00,5,22,9,16,13,4,5,0,2,1,6,0,9,4,0,19,13,17,4,1,2,6,1,0,2,2,163
2024-03-23 08:40:00,3,23,10,18,1,2,2,4,4,5,11,0,9,1,0,35,13,25,12,5,3,18,0,0,5,5,214
2024-03-23 08:50:00,3,22,9,10,5,5,7,5,4,7,8,0,9,4,0,39,11,24,14,3,0,10,0,0,5,3,207
2024-03-23 09:00:00,2,21,14,15,8,7,7,6,8,6,6,0,8,1,0,43,23,27,24,4,2,12,2,0,1,3,250
2024-03-23 09:10:00,2,29,9,21,18,8,13,11,10,12,9,0,10,3,0,38,14,23,11,3,0,10,0,0,2,0,256
2024-03-23 09:20:00,4,34,11,18,3,3,4,7,7,8,13,0,14,0,0,49,14,25,16,3,3,13,2,0,3,5,259
2024-03-23 09:30:00,1,36,45,28,29,11,19,5,5,6,5,0,8,1,0,66,10,31,102,6,2,14,1,0,7,5,443
2024-03-23 09:40:00,3,44,3,17,12,6,4,4,3,5,13,0,10,1,0,74,23,26,17,5,6,23,6,0,5,9,319
2024-03-23 09:50:00,4,36,14,17,14,13,12,8,8,10,7,0,6,1,0,60,26,24,12,4,6,29,5,0,6,8,330
2024-03-23 10:00:00,2,40,10,24,34,11,14,10,9,6,5,0,2,0,0,63,21,31,15,3,6,21,7,0,5,9,348
2024-03-23 10:10:00,6,39,8,17,7,4,5,6,7,7,13,0,11,7,0,64,30,32,13,10,1,23,3,0,5,4,322
2024-03-23 10:20:00,6,47,4,21,19,11,13,8,8,6,8,0,9,3,0,70,30,40,13,9,8,25,9,0,2,3,372
2024-03-23 10:30:00,6,54,4,19,9,5,11,17,14,10,17,0,9,1,0,73,28,32,13,3,2,18,2,0,1,2,350
2024-03-23 10:40:00,5,48,10,32,8,6,9,16,16,11,9,0,9,0,0,69,28,33,16,36,9,17,9,0,5,6,407
2024-03-23 10:50:00,8,43,11,14,7,6,7,10,10,10,18,0,19,7,0,81,28,32,14,38,2,31,5,0,7,6,414
2024-03-23 11:00:00,9,51,16,14,11,10,15,14,13,10,11,0,10,6,0,74,30,32,50,7,0,21,0,0,7,5,416
2024-03-23 11:10:00,7,56,4,20,6,4,5,15,15,15,14,0,12,1,0,73,18,20,34,5,8,28,10,0,2,1,373
2024-03-23 11:20:00,4,46,5,21,5,7,18,22,22,14,21,0,16,7,0,81,36,23,17,5,6,25,7,0,6,12,426
2024-03-23 11:30:00,6,54,5,18,21,9,20,18,18,12,26,0,10,3,0,69,38,27,18,9,6,22,8,0,6,5,428
2024-03-23 11:40:00,8,59,9,15,29,13,16,14,15,9,14,0,14,6,0,95,39,37,15,9,5,22,6,0,6,4,459
2024-03-23 11:50:00,6,58,8,16,12,9,12,13,12,9,24,0,13,1,0,79,26,22,12,14,2,26,3,0,6,7,390
2024-03-23 12:00:00,6,58,4,19,12,8,10,16,15,11,23,0,17,0,0,89,34,27,26,9,3,15,4,0,7,8,421
2024-03-23 12:10:00,3,62,2,18,14,8,10,18,18,11,24,0,17,5,0,72,36,27,16,11,7,32,5,0,4,9,429
2024-03-23 12:20:00,9,68,11,15,11,7,8,15,12,13,21,0,11,0,0,93,36,33,17,8,4,22,3,0,5,4,426
2024-03-23 12:30:00,3,60,12,16,19,10,19,20,21,16,28,0,15,1,0,93,36,36,20,10,3,26,5,0,3,4,476
2024-03-23 12:40:00,7,63,11,11,10,8,11,17,16,12,22,0,21,0,0,67,27,32,13,5,4,22,4,0,7,9,399
2024-03-23 12:50:00,6,74,13,11,11,9,10,47,17,14,21,0,8,1,0,88,30,28,69,10,5,33,4,0,4,6,519
2024-03-23 13:00:00,4,60,4,18,16,14,24,14,15,12,16,0,19,4,0,95,31,34,26,25,3,28,3,0,8,11,484
2024-03-23 13:10:00,4,60,11,15,14,9,12,15,14,9,20,0,13,0,0,68,30,33,12,7,8,23,5,0,8,11,401
2024-03-23 13:20:00,5,62,71,16,13,13,19,17,15,10,31,0,15,4,0,73,30,28,11,7,3,26,4,0,8,6,487
2024-03-23 13:30:00,8,67,9,12,19,18,23,22,22,12,27,0,15,1,0,95,34,32,17,9,4,25,4,0,7,9,491
2024-03-23 13:40:00,4,49,3,20,53,9,20,14,14,11,20,1,11,1,0,78,35,23,12,4,2,37,4,0,6,6,437
2024-03-23 13:50:00,7,68,2,18,12,10,11,24,23,15,19,1,9,4,0,77,29,29,14,9,8,34,6,0,4,5,438
2024-03-23 14:00:00,6,69,14,4,12,8,15,23,25,10,23,0,12,1,0,93,28,30,31,8,4,32,4,0,13,8,473
2024-03-23 14:10:00,6,64,5,16,117,11,15,21,58,12,20,0,17,1,0,85,40,36,13,6,3,29,3,0,6,4,588
2024-03-23 14:20:00,9,50,11,20,11,9,15,23,26,15,29,0,15,21,0,82,30,22,19,8,5,33,5,0,6,26,490
2024-03-23 14:30:00,2,60,9,13,15,8,14,24,22,10,29,0,17,3,0,75,32,44,50,5,3,19,3,0,6,9,472
2024-03-23 14:40:00,2,74,15,13,14,9,20,21,23,17,19,0,12,1,0,89,40,43,27,13,3,19,5,0,5,9,493
