datetime,D11Z,D12Z,D13Z,D14Z,V15Z,V16Z,V17Z,D21Z,D22Z,D23Z,D24Z,V26Z,V27Z,V28Z,V29Z,D31Z,D32Z,D33Z,D34Z,V36Z,V37Z,V38Z,V39Z,V40Z,V41Z,V42Z,D43Z,V45Z,V46Z,V47Z,V48Z,Total
2024-03-02 04:50:00,0,3,0,0,2,0,0,1,7,4,1,2,9,5,3,0,1,2,3,0,2,5,4,0,2,1,1,0,2,2,1,63
2024-03-02 05:00:00,0,2,1,0,2,1,0,0,6,1,1,0,7,2,2,0,5,0,3,0,7,5,3,0,0,1,1,0,0,2,2,54
2024-03-02 05:10:00,0,4,0,1,5,1,3,1,5,3,1,1,8,4,1,1,5,3,1,2,10,3,1,0,3,0,2,0,5,0,2,76
2024-03-02 05:20:00,0,5,2,2,6,1,2,1,12,3,0,1,13,3,0,2,2,1,4,2,1,5,7,0,8,1,4,2,8,4,9,111
2024-03-02 05:30:00,14,7,1,2,11,4,3,2,13,8,0,2,12,9,0,1,2,3,9,1,2,6,11,0,5,3,6,1,5,7,6,156
2024-03-02 05:40:00,0,5,4,1,7,6,1,3,15,6,2,4,15,7,4,1,3,2,5,1,5,4,7,0,5,1,3,0,7,0,15,139
2024-03-02 05:50:00,1,33,1,1,9,1,1,3,5,5,1,3,4,6,2,1,3,2,2,1,3,2,2,0,2,1,4,1,3,4,6,113
2024-03-02 06:00:00,2,7,0,0,6,0,0,3,10,6,1,2,10,6,1,0,3,2,6,0,4,6,10,0,6,3,4,2,5,8,7,120
2024-03-02 06:10:00,1,7,2,1,13,2,1,4,11,7,3,13,11,11,3,1,3,1,5,1,3,1,4,0,4,2,2,3,4,2,2,128
2024-03-02 06:20:00,0,5,1,2,4,2,2,1,12,9,2,4,10,14,2,4,4,2,1,4,9,2,1,0,4,2,5,1,6,2,5,122
2024-03-02 06:30:00,2,5,1,3,7,2,3,3,9,8,3,3,9,9,4,1,2,0,7,1,3,1,12,0,6,1,1,3,7,2,1,119
2024-03-02 06:40:00,2,8,2,1,11,3,2,3,13,8,2,5,14,8,3,0,4,1,5,0,5,2,6,0,5,2,0,0,6,1,0,122
2024-03-02 06:50:00,0,7,2,2,6,2,3,2,12,5,4,5,12,10,4,4,6,4,6,4,6,4,5,0,6,1,5,1,10,2,6,146
2024-03-02 07:00:00,10,8,2,2,15,2,2,2,11,10,1,3,7,6,1,1,7,4,3,1,7,4,4,0,5,0,4,1,6,2,3,134
2024-03-02 07:10:00,1,5,0,1,4,0,1,1,17,2,0,3,12,3,0,1,3,2,2,1,4,9,2,0,4,3,1,1,4,2,1,90
2024-03-02 07:20:00,1,4,2,2,5,2,1,2,13,9,3,2,11,9,5,0,7,2,4,1,8,2,4,0,6,2,2,2,6,19,2,138
2024-03-02 07:30:00,2,8,3,1,8,3,1,4,20,16,6,7,18,13,3,2,6,6,9,2,7,6,8,0,6,2,2,1,8,4,3,185
2024-03-02 07:40:00,2,26,1,0,4,1,0,0,20,12,2,1,14,10,2,2,7,0,4,3,6,0,5,0,4,2,5,2,4,5,33,177
2024-03-02 07:50:00,1,9,8,0,8,6,0,5,16,12,9,3,16,10,9,1,11,7,3,1,11,7,4,0,3,2,7,4,6,5,6,190
2024-03-02 08:00:00,2,4,5,7,4,5,4,4,20,9,1,4,14,8,1,3,15,5,4,5,14,5,4,0,5,3,2,4,5,4,2,172
2024-03-02 08:10:00,3,12,5,2,10,4,2,3,20,13,8,4,18,13,6,2,14,8,11,3,20,7,9,0,9,4,3,0,7,4,5,229
2024-03-02 08:20:00,2,10,3,3,8,4,5,3,13,62,6,3,14,11,4,2,17,8,8,3,18,8,8,0,4,6,5,3,6,4,5,256
2024-03-02 08:30:00,3,15,7,7,12,4,14,7,23,15,3,7,13,10,3,3,13,5,8,3,13,6,9,0,6,6,4,5,6,7,3,240
2024-03-02 08:40:00,3,11,5,4,7,6,5,5,26,17,17,5,17,12,3,7,14,11,11,11,11,9,8,0,7,6,6,2,7,6,4,263
2024-03-02 08:50:00,2,18,10,5,17,11,5,5,26,20,15,5,14,13,18,6,13,12,47,6,9,9,6,0,5,3,11,6,5,6,9,337
2024-03-02 09:00:00,1,15,7,3,11,9,2,4,24,10,10,5,19,9,8,4,13,11,13,3,10,9,11,0,6,2,8,5,6,5,9,252
2024-03-02 09:10:00,2,22,6,5,10,7,3,2,40,29,9,1,25,14,6,5,14,14,10,5,9,13,7,0,12,6,8,9,9,16,10,328
2024-03-02 09:20:00,2,22,9,5,12,7,6,11,37,23,8,8,20,13,6,6,18,12,8,7,18,12,5,0,11,7,3,5,12,7,3,323
2024-03-02 09:30:00,6,29,19,4,13,9,5,2,36,20,7,3,19,12,6,2,18,12,19,4,13,12,15,0,11,12,7,5,12,42,6,380
2024-03-02 09:40:00,12,25,13,8,16,10,8,6,40,31,17,7,27,21,15,12,22,25,19,9,16,17,14,0,11,6,3,5,11,7,2,435
2024-03-02 09:50:00,4,33,15,53,20,15,5,7,31,22,14,8,22,17,13,10,29,22,18,9,20,17,12,0,14,7,7,4,14,10,6,478
2024-03-02 10:00:00,7,20,19,8,9,9,7,12,36,23,15,13,19,13,7,7,17,15,25,8,17,13,14,0,6,6,2,7,6,7,2,369
2024-03-02 10:10:00,31,27,11,2,17,12,2,9,32,22,18,8,19,18,22,10,32,17,22,10,15,11,14,0,18,6,4,6,12,6,4,437
2024-03-02 10:20:00,6,25,14,4,20,11,2,6,34,23,15,5,20,14,15,6,24,15,23,5,16,11,18,0,16,8,11,11,14,8,9,409
2024-03-02 10:30:00,11,25,15,11,15,8,11,10,38,22,10,8,25,15,9,7,18,15,20,6,12,17,9,0,16,4,5,6,15,5,5,393
2024-03-02 10:40:00,5,25,17,1,20,15,1,8,34,22,19,6,22,18,11,12,23,24,17,9,13,15,12,0,16,9,8,9,15,9,7,422
2024-03-02 10:50:00,3,28,12,12,18,8,9,8,34,23,19,7,23,13,12,10,19,13,20,10,17,9,9,0,14,4,11,4,13,8,12,402
2024-03-02 11:00:00,6,27,17,4,14,13,4,7,31,21,13,7,17,21,11,12,22,22,4,8,15,13,3,0,18,16,9,11,16,15,9,406
2024-03-02 11:10:00,8,33,17,6,16,13,5,8,43,27,20,6,18,18,14,8,27,26,22,8,17,17,12,0,18,12,14,8,14,13,17,485
2024-03-02 11:20:00,5,25,18,5,15,8,7,11,49,28,18,8,20,21,17,9,20,15,18,8,18,11,13,0,14,9,7,3,14,26,6,446
2024-03-02 11:30:00,5,21,16,5,15,12,4,13,48,28,17,12,23,20,12,6,13,17,15,6,11,13,10,0,16,14,12,8,17,14,14,437
2024-03-02 11:40:00,2,37,19,5,13,13,3,8,47,25,14,10,17,21,12,9,30,19,30,4,20,16,11,0,16,10,10,11,9,9,13,463
2024-03-02 11:50:00,5,36,24,8,10,20,7,13,34,51,14,11,21,17,12,19,23,18,19,16,13,16,17,0,27,16,13,13,22,14,11,540
2024-03-02 12:00:00,2,25,16,8,11,11,8,7,38,18,24,10,30,17,11,7,15,18,23,7,76,11,14,0,19,11,9,8,18,14,9,495
2024-03-02 12:10:00,6,37,22,4,21,16,5,6,38,19,16,7,14,15,10,11,16,9,26,8,15,9,13,0,35,13,8,14,27,18,9,467
2024-03-02 12:20:00,8,30,16,7,18,22,7,12,47,37,25,13,25,26,17,18,19,15,27,14,13,14,17,0,29,22,19,12,20,15,14,578
2024-03-02 12:30:00,2,37,17,5,17,10,5,5,36,22,23,5,20,18,11,11,22,23,26,9,13,12,17,0,28,16,11,9,20,14,27,491
2024-03-02 12:40:00,4,30,21,12,15,18,12,3,44,42,24,7,17,18,15,16,26,20,24,15,18,16,13,0,32,17,8,11,23,10,7,538
2024-03-02 12:50:00,3,45,148,10,14,15,9,10,44,28,19,9,22,19,12,11,22,18,15,12,12,21,11,0,25,15,10,16,18,19,15,647
2024-03-02 13:00:00,3,43,21,10,19,15,9,10,52,27,16,13,30,20,10,9,24,17,15,8,16,13,15,0,24,20,10,20,18,15,9,531
2024-03-02 13:10:00,3,33,16,8,12,11,7,13,43,21,75,12,19,17,16,12,24,26,21,15,17,18,10,0,31,24,9,12,24,20,9,578
2024-03-02 13:20:00,13,34,24,8,12,10,10,9,39,22,47,8,22,21,25,12,31,26,15,10,19,14,9,0,28,14,11,17,24,8,8,550
2024-03-02 13:30:00,6,32,16,10,12,12,10,9,48,32,22,11,27,17,15,6,17,27,15,9,15,12,55,0,27,20,12,11,18,12,16,551
2024-03-02 13:40:00,3,41,24,5,21,14,4,7,34,19,29,7,17,15,12,11,19,14,18,10,23,13,15,0,31,27,17,15,23,20,19,527
2024-03-02 13:50:00,19,34,25,9,18,19,9,5,76,25,36,5,22,18,11,6,19,15,20,16,15,11,16,0,35,22,14,21,21,18,26,606
2024-03-02 14:00:00,13,32,19,12,18,12,13,13,37,36,32,13,21,24,11,16,19,14,26,14,12,9,18,0,33,24,7,17,24,15,21,575
2024-03-02 14:10:00,66,45,36,12,8,19,13,7,54,34,30,6,19,20,20,15,20,22,22,11,19,17,11,0,33,23,19,12,25,24,18,680
2024-03-02 14:20:00,18,32,22,12,14,15,7,3,48,31,37,3,21,15,8,12,22,20,22,9,20,15,19,0,35,23,11,20,23,16,14,567
2024-03-02 14:30:00,20,35,26,15,7,13,9,7,46,29,35,9,25,16,6,7,22,12,17,6,15,8,62,0,24,23,9,9,17,15,8,552
2024-03-02 14:40:00,20,34,30,9,3,17,7,8,47,37,26,6,20,22,14,12,26,19,25,11,18,18,15,0,38,31,10,7,25,22,9,586
2024-03-02 14:50:00,9,35,17,9,18,14,8,5,41,34,15,5,23,18,11,14,28,21,21,11,15,13,13,0,24,21,11,11,17,20,8,510
2024-03-02 15:00:00,13,24,19,6,22,16,7,11,58,35,35,10,26,23,5,20,22,15,24,10,21,11,16,0,32,17,11,11,17,17,9,563
2024-03-02 15:10:00,7,31,20,8,13,12,8,9,36,29,25,7,23,23,8,18,22,15,23,13,12,12,14,0,34,25,16,7,16,13,16,515
2024-03-02 15:20:00,8,25,17,5,21,14,5,10,49,24,30,10,30,20,12,12,15,15,16,11,18,13,15,0,31,26,17,15,27,30,13,554
2024-03-02 15:30:00,4,29,28,6,11,15,6,7,41,24,23,9,16,14,16,14,17,15,19,15,12,13,12,0,30,23,15,10,21,23,15,503
2024-03-02 15:40:00,3,36,14,6,18,13,9,5,45,29,21,3,28,25,10,19,22,18,21,14,15,13,19,0,24,13,10,19,20,15,10,517
2024-03-02 15:50:00,4,23,24,8,16,19,6,8,47,25,17,8,20,16,11,15,22,19,22,8,15,13,17,0,34,19,14,13,21,15,9,508
2024-03-02 16:00:00,1,23,15,9,18,11,10,5,32,19,18,5,23,15,15,7,27,14,18,6,11,9,15,0,20,20,7,11,19,15,6,424
2024-03-02 16:10:00,4,24,17,11,11,14,3,8,33,25,18,9,20,20,15,7,21,16,20,7,19,15,14,0,33,29,10,8,21,13,8,473
2024-03-02 16:20:00,2,25,13,7,14,10,7,10,30,16,13,7,25,13,11,11,31,20,21,9,20,12,16,0,30,26,10,15,26,25,10,485
2024-03-02 16:30:00,6,28,13,2,13,14,1,6,32,20,15,6,20,17,13,15,22,13,21,11,24,10,15,0,21,21,12,14,19,18,9,451
2024-03-02 16:40:00,7,25,17,10,14,16,6,10,34,20,16,8,20,16,15,12,27,19,28,11,18,15,9,0,39,22,9,7,20,17,10,497
2024-03-02 16:50:00,3,25,15,8,20,16,9,6,44,35,17,8,22,12,14,12,19,15,22,11,17,14,15,0,26,22,15,14,20,19,12,507
2024-03-02 17:00:00,7,35,17,7,16,13,4,14,39,21,14,11,25,12,13,11,18,18,23,10,20,18,17,0,37,26,10,12,21,16,8,513
2024-03-02 17:10:00,10,26,31,10,7,12,7,6,46,27,30,6,21,17,11,24,29,25,22,12,18,18,19,0,42,29,15,4,26,23,11,584
2024-03-02 17:20:00,5,25,10,6,24,10,5,4,33,21,22,4,21,19,13,16,25,21,15,16,20,20,16,0,31,21,12,10,21,19,8,493
2024-03-02 17:30:00,10,30,22,8,21,13,5,9,33,24,19,10,20,19,18,21,31,28,32,18,21,19,20,0,23,28,15,8,19,17,14,575
2024-03-02 17:40:00,2,32,19,4,14,17,4,6,33,19,22,11,20,14,13,27,41,38,26,17,37,16,24,0,29,24,17,11,21,20,12,590
2024-03-02 17:50:00,3,26,13,10,15,13,8,4,43,32,18,5,21,17,15,30,42,39,34,20,16,24,16,0,39,30,16,7,19,17,14,606
2024-03-02 18:00:00,7,29,16,4,20,14,3,10,44,24,21,6,16,13,14,17,34,31,34,14,14,16,13,0,37,30,31,13,23,21,16,585
2024-03-02 18:10:00,3,27,16,7,13,12,7,10,39,23,26,9,24,16,21,12,14,15,18,9,19,12,27,0,42,38,15,11,24,14,10,533
2024-03-02 18:20:00,1,29,11,10,14,20,9,4,32,23,17,6,28,29,14,15,26,24,25,17,13,12,6,0,31,17,8,10,19,25,13,508
2024-03-02 18:30:00,3,27,14,7,18,14,8,9,72,19,22,13,24,17,14,14,20,20,23,16,26,28,20,0,41,28,7,15,26,27,8,600
2024-03-02 18:40:00,1,23,12,6,20,9,5,8,42,27,21,10,25,28,17,16,27,16,24,16,19,9,21,0,27,23,6,16,20,22,8,524
2024-03-02 18:50:00,2,21,11,7,22,14,8,15,39,15,10,16,25,24,10,11,28,25,23,11,22,24,18,0,28,24,7,10,17,31,7,525
2024-03-02 19:00:00,5,20,11,7,14,13,7,10,33,18,15,13,23,21,18,9,22,12,15,12,20,14,24,0,30,17,10,7,29,19,9,477
2024-03-02 19:10:00,2,23,15,4,17,12,3,9,29,19,18,11,19,25,11,11,17,13,14,12,17,15,17,0,27,19,12,7,24,21,8,451
2024-03-02 19:20:00,2,26,10,2,13,10,3,5,38,19,26,8,27,27,12,14,21,16,16,14,23,15,12,0,29,14,16,7,24,18,17,484
2024-03-02 19:30:00,7,24,15,9,13,10,8,5,17,18,20,9,17,27,22,7,16,10,20,6,12,14,16,0,23,20,13,7,21,17,10,433
2024-03-02 19:40:00,9,21,10,4,12,10,4,2,25,19,13,3,17,21,9,13,25,12,21,9,27,19,20,0,23,16,8,10,24,16,8,430
2024-03-02 19:50:00,1,24,11,1,18,12,1,5,27,13,14,6,20,24,11,7,13,9,23,7,17,13,20,0,22,24,6,11,26,33,5,424
2024-03-02 20:00:00,4,19,10,5,19,9,6,11,21,10,11,15,17,22,12,8,14,13,21,7,15,13,18,0,22,13,12,8,29,19,13,416
2024-03-02 20:10:00,3,21,13,4,19,9,5,3,26,19,12,5,24,22,8,7,16,12,12,8,19,16,17,0,19,13,11,9,20,13,8,393
2024-03-02 20:20:00,0,18,12,7,19,10,5,5,24,15,16,4,22,25,14,13,9,9,20,9,8,11,11,0,20,8,10,8,19,14,12,377
2024-03-02 20:30:00,3,16,5,7,17,5,6,5,27,12,8,7,21,20,10,6,10,10,11,6,12,10,13,0,25,14,6,7,28,20,7,354
2024-03-02 20:40:00,2,16,11,5,11,10,5,2,19,8,8,3,21,17,4,9,21,18,15,7,26,16,17,0,22,9,10,7,24,11,8,362
2024-03-02 20:50:00,1,23,7,5,22,6,3,5,27,12,11,5,25,22,12,6,18,8,15,6,16,10,18,0,15,9,14,3,20,11,16,371
2024-03-02 21:00:00,5,15,14,4,14,14,4,4,21,12,13,5,17,18,9,3,19,6,13,3,24,10,15,0,17,7,6,13,17,10,5,337
2024-03-02 21:10:00,1,22,10,3,23,8,2,4,13,9,7,5,17,16,6,6,16,8,15,7,24,14,22,0,27,11,11,10,25,16,12,370
2024-03-02 21:20:00,0,21,32,2,20,10,3,7,7,2,8,21,11,9,10,10,15,8,18,10,16,13,18,0,20,9,6,17,25,17,6,371
2024-03-02 21:30:00,1,14,7,3,15,9,4,0,15,5,7,1,17,11,10,8,10,6,15,8,9,8,20,0,13,13,8,7,20,15,8,287
2024-03-02 21:40:00,7,19,9,4,24,15,4,1,35,7,10,3,18,17,9,7,8,4,12,8,8,7,20,0,20,7,7,7,22,12,11,342
2024-03-02 21:50:00,0,12,8,4,11,10,6,2,16,9,11,4,16,19,11,12,14,7,14,12,22,10,14,0,16,15,5,7,19,22,6,334
2024-03-02 22:00:00,0,14,8,3,14,8,3,2,17,6,2,3,17,9,4,7,14,8,13,9,14,11,16,0,18,9,11,8,23,11,11,293
2024-03-02 22:10:00,4,21,10,6,19,11,6,2,14,8,8,2,18,15,10,7,12,5,19,8,16,6,13,0,21,9,6,2,23,9,6,316
2024-03-02 22:20:00,3,13,8,0,13,16,0,5,20,12,3,3,17,15,3,8,44,7,11,8,17,11,10,0,28,14,8,6,27,19,7,356
2024-03-02 22:30:00,1,16,8,2,15,7,2,2,13,3,4,12,10,8,5,3,9,6,10,3,13,11,18,0,22,12,6,6,26,14,7,274
2024-03-02 22:40:00,3,50,9,2,16,8,2,0,9,7,6,0,14,10,6,4,9,4,13,4,9,9,14,0,21,8,3,5,19,9,3,276
2024-03-02 22:50:00,0,18,7,5,15,7,7,2,13,4,6,2,10,8,7,6,7,9,8,6,9,14,11,0,25,6,11,6,24,13,14,280
2024-03-02 23:00:00,1,19,4,8,20,7,11,0,15,5,6,0,13,7,6,7,16,10,16,8,21,14,17,0,19,11,7,5,22,16,7,318
2024-03-02 23:10:00,7,16,3,5,16,4,4,3,15,5,7,4,17,12,10,3,11,2,9,6,10,8,13,0,18,9,4,5,14,11,7,258
2024-03-02 23:20:00,5,11,7,3,16,11,6,3,16,7,6,3,17,7,8,6,11,2,10,6,8,8,11,0,14,5,11,6,28,9,11,272
2024-03-02 23:30:00,2,17,5,0,15,9,0,1,14,6,2,1,15,8,1,7,9,3,5,8,17,7,12,0,15,4,5,1,16,7,5,217
2024-03-02 23:40:00,5,16,6,2,16,7,1,1,15,8,2,2,14,9,2,5,10,2,9,8,10,9,10,0,10,12,6,4,11,15,6,233
2024-03-02 23:50:00,1,12,6,3,12,8,3,2,12,3,6,2,10,8,5,4,7,2,7,4,13,3,8,0,25,9,4,3,19,15,6,222
2024-03-03 00:00:00,1,9,3,1,14,5,2,2,10,6,9,2,13,11,10,18,3,4,5,7,6,7,9,0,13,8,6,2,22,9,6,223
2024-03-03 00:10:00,7,13,6,0,20,13,0,2,10,6,4,2,11,13,8,6,7,5,8,6,10,9,10,0,11,9,4,8,12,11,5,236
2024-03-03 00:20:00,14,7,3,1,4,3,3,2,5,1,3,2,7,5,5,1,6,0,5,1,7,3,8,0,9,8,7,3,11,9,6,149
2024-03-03 00:30:00,9,9,6,3,16,4,3,0,7,3,3,0,10,5,5,3,8,3,6,3,9,4,10,0,4,4,5,0,7,4,5,158
2024-03-03 00:40:00,1,9,5,5,10,6,4,1,8,5,2,0,11,8,3,9,4,4,4,12,9,10,6,0,10,2,4,6,15,5,4,182
2024-03-03 00:50:00,1,10,2,1,13,4,1,1,12,5,6,1,9,11,7,5,2,6,7,5,4,8,10,0,9,7,4,6,12,8,4,181
2024-03-03 01:00:00,2,10,0,2,14,1,2,2,3,6,1,2,6,7,2,5,4,2,6,5,6,6,10,0,18,2,2,2,23,3,2,156
2024-03-03 01:10:00,3,4,1,1,3,1,1,0,5,2,3,0,5,3,4,2,3,5,7,2,3,10,7,0,7,4,5,8,13,8,5,125
2024-03-03 01:20:00,1,6,1,0,7,1,0,0,7,5,4,0,11,8,5,4,4,3,5,4,4,4,9,0,4,0,3,3,9,0,7,119
2024-03-03 01:30:00,1,9,3,3,10,4,2,2,4,2,1,2,4,3,1,5,5,3,5,3,6,5,9,0,5,2,2,4,8,3,2,118
2024-03-03 01:40:00,3,5,3,1,4,4,1,0,10,3,4,0,7,7,7,0,4,6,3,0,3,10,4,0,10,4,2,4,13,7,2,131
2024-03-03 01:50:00,0,4,3,2,3,3,6,0,3,2,2,0,4,3,2,3,3,1,4,4,5,1,2,0,8,2,2,0,9,4,4,89
2024-03-03 02:00:00,12,3,0,1,6,1,1,0,4,2,2,0,3,3,3,2,1,4,3,2,4,6,6,0,7,3,5,3,9,4,5,105
2024-03-03 02:10:00,0,10,0,2,9,0,4,1,7,2,1,1,9,4,1,1,3,1,1,1,3,2,1,0,6,3,2,4,11,4,1,95
2024-03-03 02:20:00,2,5,0,1,5,0,1,0,3,4,3,0,5,6,4,1,1,1,4,1,3,4,7,0,6,2,4,2,9,3,4,91
2024-03-03 02:30:00,0,6,2,3,9,2,2,0,5,3,0,0,6,3,0,1,8,2,7,2,8,4,9,0,2,1,0,0,3,1,0,89
2024-03-03 02:40:00,2,4,3,2,8,3,1,1,4,0,2,2,4,1,2,2,3,0,4,2,5,3,4,0,5,0,4,1,6,5,5,88
2024-03-03 02:50:00,4,8,0,1,5,1,1,1,6,1,0,1,5,3,0,0,2,0,1,0,2,1,1,0,3,0,3,5,4,1,3,63
2024-03-03 03:00:00,2,4,0,1,4,0,2,0,1,2,1,0,1,1,2,0,2,2,4,0,2,1,7,0,0,2,2,2,0,3,3,51
2024-03-03 03:10:00,1,3,0,0,6,0,0,1,1,0,1,2,1,1,1,0,2,3,2,0,2,2,5,0,4,1,1,3,4,1,1,49
2024-03-03 03:20:00,0,11,2,0,11,2,0,1,3,1,0,1,5,1,0,2,2,1,0,2,2,1,0,0,1,2,4,1,3,5,4,68
2024-03-03 03:30:00,0,2,0,0,4,0,0,3,5,1,0,3,5,1,0,1,0,2,2,1,0,3,2,0,4,3,2,3,3,5,1,56
2024-03-03 03:40:00,0,4,2,0,5,4,0,1,2,0,0,1,2,0,0,0,2,0,2,0,1,1,2,0,2,1,3,1,4,1,3,44
2024-03-03 03:50:00,2,4,2,0,3,2,0,1,6,2,1,2,6,3,2,1,0,0,2,2,0,0,6,0,2,0,0,1,3,0,0,53
2024-03-03 04:00:00,0,4,2,0,5,3,0,0,2,1,0,0,3,2,0,0,2,6,2,0,3,3,2,0,5,1,1,3,8,0,1,59
2024-03-03 04:10:00,0,3,2,0,4,2,0,0,5,1,0,0,7,2,0,1,5,0,0,1,3,1,0,0,4,1,1,0,5,2,1,51
2024-03-03 04:20:00,0,4,0,1,6,1,1,2,4,2,0,2,5,2,0,0,1,2,3,0,3,2,7,0,3,0,0,0,3,0,0,54
2024-03-03 04:30:00,0,3,1,0,2,1,0,0,4,1,1,0,4,2,1,0,2,1,1,0,2,2,2,0,5,3,0,2,8,1,0,49
2024-03-03 04:40:00,0,2,1,0,4,2,0,0,3,0,0,0,3,0,0,0,1,3,4,0,2,7,5,0,1,0,1,0,1,0,1,41
2024-03-03 04:50:00,1,3,1,1,5,1,1,0,5,3,3,1,5,4,5,0,2,1,4,0,3,2,8,0,2,1,1,0,2,1,1,67
2024-03-03 05:00:00,1,3,1,0,4,1,0,0,5,4,1,0,8,5,1,0,4,1,4,2,7,3,6,0,3,2,2,0,5,1,2,76
2024-03-03 05:10:00,0,3,0,0,4,0,0,1,6,3,1,1,7,3,1,2,3,2,2,3,4,6,3,0,0,1,2,0,0,1,2,61
2024-03-03 05:20:00,0,3,1,0,4,1,0,0,9,4,0,0,8,5,0,3,2,1,5,2,3,4,8,0,4,1,2,0,5,1,3,79
2024-03-03 05:30:00,0,3,1,0,3,1,0,2,10,2,2,2,9,3,2,3,3,3,5,4,3,6,8,0,1,2,2,0,2,2,4,88
2024-03-03 05:40:00,0,0,1,0,0,1,0,2,11,4,2,2,10,4,2,0,2,4,5,0,2,3,7,0,1,2,4,1,2,2,3,77
2024-03-03 05:50:00,0,1,0,1,1,0,1,0,9,0,2,0,7,1,3,0,2,1,3,0,1,3,5,0,1,3,2,2,3,4,2,58
2024-03-03 06:00:00,1,5,4,0,7,3,0,0,9,1,0,0,9,2,0,2,1,0,1,2,1,0,3,0,3,4,1,1,3,4,1,68
2024-03-03 06:10:00,4,3,2,0,3,4,0,2,11,5,1,2,12,6,1,0,1,2,3,0,1,3,4,0,7,1,1,1,8,0,1,89
2024-03-03 06:20:00,0,3,1,1,6,1,1,0,7,2,1,0,7,3,1,0,3,0,0,0,4,0,0,0,1,1,2,1,1,3,2,52
2024-03-03 06:30:00,0,5,0,2,6,0,3,1,6,1,0,1,8,1,0,1,1,3,4,1,1,3,5,0,6,2,2,1,8,2,2,76
2024-03-03 06:40:00,4,3,0,0,2,0,0,0,4,2,1,1,6,4,1,0,3,1,1,0,4,2,1,0,5,0,1,1,5,0,1,53
2024-03-03 06:50:00,0,2,0,0,3,0,0,0,7,5,1,0,8,5,1,0,2,0,2,1,2,1,2,0,3,1,1,1,5,1,1,55
2024-03-03 07:00:00,0,2,2,0,3,2,0,1,9,0,1,0,8,0,1,1,1,1,2,0,2,0,3,0,4,2,2,0,4,1,2,54
2024-03-03 07:10:00,0,4,2,0,5,2,0,0,1,2,1,0,2,3,1,1,1,1,3,0,2,1,3,0,1,1,2,0,1,0,2,42
2024-03-03 07:20:00,0,7,0,0,12,1,0,0,5,3,2,1,4,2,2,2,3,2,1,2,3,2,1,0,4,3,2,1,7,3,2,77
2024-03-03 07:30:00,5,4,0,1,4,0,1,3,3,2,0,10,3,2,0,2,2,0,2,3,2,0,2,0,1,0,2,1,1,0,2,58
2024-03-03 07:40:00,6,4,2,0,4,2,0,1,4,2,2,1,3,2,2,2,3,2,3,2,3,2,3,0,7,0,2,2,9,1,2,78
2024-03-03 07:50:00,2,7,2,1,7,2,1,0,6,0,4,0,5,0,4,1,8,4,1,1,9,8,2,0,3,2,4,0,3,1,4,92
2024-03-03 08:00:00,10,4,3,0,4,3,0,2,12,2,1,2,10,3,1,3,10,1,1,3,9,1,1,0,3,0,4,0,5,0,4,102
2024-03-03 08:10:00,1,3,2,0,3,2,0,1,11,4,3,1,8,3,3,3,3,2,4,3,6,2,4,0,5,1,2,3,7,3,2,95
2024-03-03 08:20:00,0,8,2,2,9,2,3,1,11,5,5,1,7,5,5,1,9,2,3,1,9,3,7,0,8,4,4,0,7,7,4,135
2024-03-03 08:30:00,0,8,5,2,8,7,1,2,13,3,2,2,11,3,2,3,8,2,2,3,7,2,2,0,5,1,1,1,6,1,1,114
2024-03-03 08:40:00,2,11,4,3,7,3,4,4,11,4,5,5,8,2,5,3,9,0,5,3,11,0,7,0,8,4,4,2,8,6,5,153
2024-03-03 08:50:00,1,11,4,2,9,3,2,6,5,3,7,5,6,3,5,3,14,5,6,3,12,8,7,0,6,2,4,0,5,3,2,152
2024-03-03 09:00:00,0,7,1,0,8,1,0,0,22,6,7,0,14,7,7,4,12,5,7,4,12,4,8,0,4,2,0,0,4,1,0,147
2024-03-03 09:10:00,4,15,3,7,14,5,8,5,9,7,10,6,5,7,9,6,10,4,10,6,8,3,11,0,7,4,3,3,10,4,2,205
2024-03-03 09:20:00,2,11,8,3,8,8,3,1,10,4,7,1,7,3,6,4,14,11,11,4,14,10,10,0,5,4,3,1,5,10,3,191
2024-03-03 09:30:00,1,28,6,3,24,7,1,3,19,8,12,3,12,9,10,5,16,7,10,6,14,9,8,0,5,4,4,2,5,3,4,248
2024-03-03 09:40:00,31,16,8,11,10,11,10,1,18,11,20,4,11,11,14,6,26,12,10,6,19,10,10,0,10,5,4,2,8,5,5,325
2024-03-03 09:50:00,5,17,11,5,12,9,5,3,25,11,17,3,18,12,17,8,16,21,11,8,17,18,9,0,9,5,6,3,10,9,4,324
2024-03-03 10:00:00,6,21,8,9,16,8,7,5,28,16,21,6,13,13,15,11,21,10,14,8,16,7,14,0,6,1,5,3,6,1,4,319
2024-03-03 10:10:00,4,20,7,4,18,7,3,2,19,12,9,4,9,10,10,3,15,9,10,5,15,5,12,0,10,5,8,3,10,6,7,261
2024-03-03 10:20:00,16,19,7,2,19,6,2,2,25,18,8,3,15,16,8,9,16,7,13,9,13,8,14,0,7,7,6,7,7,10,5,304
2024-03-03 10:30:00,3,21,4,6,14,4,5,5,17,12,16,4,13,10,18,5,11,7,14,5,13,7,11,0,13,6,6,5,18,6,7,286
