datetime,D21Z,V22Z,D31Z,V32Z,V52Z,D81Z,V82Z,D91Z,V92Z,V112Z,V381Z,V521Z,D981Z,V982Z,Total
2024-03-22 10:00:00,43,36,9,2,12,56,23,4,5,9,4,2,3,3,211
2024-03-22 10:10:00,55,38,4,1,7,66,18,4,4,12,5,0,3,1,218
2024-03-22 10:20:00,52,35,5,4,12,49,19,4,4,11,7,0,4,5,211
2024-03-22 10:30:00,61,31,12,8,12,73,12,3,0,8,5,0,1,2,228
2024-03-22 10:40:00,45,38,9,6,15,43,19,2,1,12,4,0,5,6,205
2024-03-22 10:50:00,48,33,5,5,8,49,20,5,4,18,6,0,4,3,208
2024-03-22 11:00:00,50,41,15,2,13,66,13,3,3,9,4,0,5,7,231
2024-03-22 11:10:00,76,48,45,7,10,60,13,1,0,11,2,0,3,2,278
2024-03-22 11:20:00,73,43,8,7,10,51,13,2,2,9,5,0,4,2,229
2024-03-22 11:30:00,67,40,11,7,13,60,16,4,3,8,4,0,5,5,243
2024-03-22 11:40:00,56,29,8,4,13,53,19,2,1,10,5,0,1,1,202
2024-03-22 11:50:00,88,41,7,3,22,58,13,3,3,8,2,0,2,6,256
2024-03-22 12:00:00,66,36,9,6,9,67,20,4,3,11,6,0,1,1,239
2024-03-22 12:10:00,146,40,10,4,16,57,17,4,3,14,3,0,5,7,326
2024-03-22 12:20:00,77,25,8,5,11,70,25,7,3,8,4,0,5,5,253
2024-03-22 12:30:00,78,37,12,6,11,60,21,6,5,9,7,0,1,1,254
2024-03-22 12:40:00,85,27,14,0,10,65,23,6,6,11,2,1,3,5,258
2024-03-22 12:50:00,89,29,8,4,17,90,17,3,2,11,2,0,1,2,275
2024-03-22 13:00:00,78,30,9,6,12,72,19,3,2,10,5,0,7,3,256
2024-03-22 13:10:00,106,27,6,3,14,64,22,3,2,20,5,0,4,5,281
2024-03-22 13:20:00,75,28,7,3,15,69,20,1,0,13,2,0,1,3,237
2024-03-22 13:30:00,100,28,10,6,15,58,19,30,2,9,4,0,5,7,293
2024-03-22 13:40:00,74,35,8,9,12,59,20,4,4,10,4,0,4,5,248
2024-03-22 13:50:00,95,25,4,3,17,56,16,0,0,19,4,0,1,2,242
2024-03-22 14:00:00,80,27,7,4,8,62,16,0,0,9,5,0,4,7,229
2024-03-22 14:10:00,75,32,5,6,12,65,17,1,1,12,2,1,0,2,231
2024-03-22 14:20:00,68,31,7,5,12,66,21,2,3,8,3,0,5,4,235
2024-03-22 14:30:00,71,34,6,4,12,52,21,4,3,6,3,0,6,8,230
2024-03-22 14:40:00,83,22,14,3,12,68,16,2,1,10,7,0,3,2,243
2024-03-22 14:50:00,65,30,19,5,10,61,17,1,0,13,5,0,1,1,228
2024-03-22 15:00:00,60,26,4,3,14,65,27,2,2,15,4,0,2,1,225
2024-03-22 15:10:00,80,48,6,3,15,87,18,2,2,11,5,1,4,3,285
2024-03-22 15:20:00,66,26,9,9,12,68,21,2,1,14,3,0,4,3,238
2024-03-22 15:30:00,73,38,8,6,14,76,17,3,1,9,4,0,9,5,263
2024-03-22 15:40:00,73,45,13,7,11,75,16,4,5,13,4,0,2,4,272
2024-03-22 15:50:00,71,41,8,3,11,76,11,4,3,12,2,1,3,3,249
2024-03-22 16:00:00,63,38,20,3,8,54,15,4,2,9,2,0,5,3,226
2024-03-22 16:10:00,72,39,3,0,13,86,16,3,3,9,3,1,3,3,254
2024-03-22 16:20:00,97,46,8,6,12,68,17,3,3,8,1,0,3,6,278
2024-03-22 16:30:00,61,39,7,1,13,60,19,2,1,10,1,0,6,4,224
2024-03-22 16:40:00,80,34,10,6,11,64,16,5,3,10,1,0,2,3,245
2024-03-22 16:50:00,79,30,29,3,12,117,16,3,4,9,6,0,6,6,320
2024-03-22 17:00:00,65,15,7,2,16,55,19,6,5,12,4,0,4,5,215
2024-03-22 17:10:00,68,19,4,0,9,58,17,3,3,15,5,0,3,2,206
2024-03-22 17:20:00,62,20,6,2,18,66,16,4,2,7,6,0,6,5,220
2024-03-22 17:30:00,59,28,7,5,10,59,12,2,1,11,3,0,2,6,205
2024-03-22 17:40:00,71,23,13,6,8,80,16,3,2,9,4,0,4,4,243
2024-03-22 17:50:00,88,28,9,7,15,59,19,5,4,10,2,0,3,2,251
2024-03-22 18:00:00,66,25,7,2,10,50,18,4,3,9,5,0,2,1,202
2024-03-22 18:10:00,66,29,7,3,7,49,25,6,2,8,2,0,5,7,216
2024-03-22 18:20:00,70,32,5,4,14,42,14,4,3,8,4,0,6,3,209
2024-03-22 18:30:00,21,15,4,2,7,19,6,2,1,3,1,0,3,4,88
2024-03-22 18:40:00,32,15,3,2,5,11,6,1,1,7,2,0,3,1,89
2024-03-22 18:50:00,40,16,6,0,5,37,13,3,1,3,1,0,3,2,130
2024-03-22 19:00:00,54,23,7,3,16,30,17,2,1,7,2,0,3,3,168
2024-03-22 19:10:00,66,34,20,8,3,42,20,1,1,9,4,0,4,2,214
2024-03-22 19:20:00,54,24,6,2,13,46,14,1,0,3,3,0,2,2,170
2024-03-22 19:30:00,56,34,8,2,3,38,18,0,0,5,3,0,2,1,170
2024-03-22 19:40:00,49,28,6,2,4,38,17,1,1,6,2,0,8,5,167
2024-03-22 19:50:00,33,26,7,2,11,42,16,11,1,6,2,1,0,0,158
2024-03-22 20:00:00,42,32,6,3,10,27,11,2,2,4,2,0,1,1,143
2024-03-22 20:10:00,37,26,6,3,2,30,15,3,2,4,3,0,1,4,136
2024-03-22 20:20:00,39,18,4,2,7,27,13,0,0,6,2,0,3,5,126
2024-03-22 20:30:00,44,36,2,1,10,20,15,1,1,9,5,0,3,0,147
2024-03-22 20:40:00,39,25,11,0,2,12,9,1,0,7,3,0,1,1,111
2024-03-22 20:50:00,41,28,5,1,4,19,13,0,0,3,1,0,1,1,117
2024-03-22 21:00:00,34,22,5,2,4,19,13,2,1,0,2,0,1,1,106
2024-03-22 21:10:00,23,16,14,0,2,20,15,1,1,3,1,0,1,2,99
2024-03-22 21:20:00,38,23,19,3,8,18,16,2,4,3,2,0,0,1,137
2024-03-22 21:30:00,23,17,9,1,2,23,14,1,1,2,0,0,0,1,94
2024-03-22 21:40:00,24,20,4,0,4,26,14,0,0,10,1,0,0,0,103
2024-03-22 21:50:00,36,21,6,3,8,23,16,2,2,2,4,0,1,3,127
2024-03-22 22:00:00,31,23,5,1,1,20,13,0,0,1,1,0,3,4,103
2024-03-22 22:10:00,29,19,8,2,1,22,15,3,2,5,1,0,0,0,107
2024-03-22 22:20:00,30,25,15,1,3,18,15,0,0,1,1,0,3,3,115
2024-03-22 22:30:00,31,24,7,2,3,29,16,0,0,2,0,0,1,2,117
2024-03-22 22:40:00,25,23,3,2,1,28,20,2,0,9,2,0,5,4,124
2024-03-22 22:50:00,28,16,7,3,2,19,13,0,0,1,0,0,0,3,92
2024-03-22 23:00:00,21,18,2,0,1,16,14,1,1,5,2,0,1,0,82
2024-03-22 23:10:00,22,17,8,4,5,7,7,0,0,2,1,0,0,0,73
2024-03-22 23:20:00,12,11,4,0,0,12,11,1,0,0,2,0,2,0,55
2024-03-22 23:30:00,26,20,2,2,4,10,9,0,0,0,1,0,1,1,76
2024-03-22 23:40:00,18,11,2,3,4,11,10,0,0,1,3,0,0,0,63
2024-03-22 23:50:00,17,15,9,0,2,11,10,0,0,4,2,0,0,0,70
2024-03-23 00:00:00,14,12,3,1,4,8,9,1,0,1,0,0,0,0,53
2024-03-23 00:10:00,13,10,5,1,5,10,10,0,0,2,0,0,0,0,56
2024-03-23 00:20:00,15,11,6,2,1,5,5,1,0,0,1,0,0,0,47
2024-03-23 00:30:00,12,8,4,0,1,8,6,0,0,1,1,0,1,1,43
2024-03-23 00:40:00,15,17,7,2,4,9,9,2,0,1,1,0,0,0,67
2024-03-23 00:50:00,10,8,2,1,1,7,7,0,0,0,0,0,1,1,38
2024-03-23 01:00:00,8,6,3,1,0,7,8,0,0,0,0,0,0,0,33
2024-03-23 01:10:00,6,5,0,0,1,6,6,0,0,0,1,0,0,0,25
2024-03-23 01:20:00,7,7,0,0,0,7,7,1,0,1,0,0,0,0,30
2024-03-23 01:30:00,8,5,7,1,0,1,1,0,0,0,0,0,0,0,23
2024-03-23 01:40:00,7,7,3,1,1,1,1,0,0,0,0,0,0,0,21
2024-03-23 01:50:00,3,3,1,0,0,6,8,0,2,0,0,0,0,0,23
2024-03-23 02:00:00,9,8,3,0,0,8,6,2,1,0,0,0,0,0,37
2024-03-23 02:10:00,5,4,0,0,0,4,4,0,0,0,0,0,0,0,17
2024-03-23 02:20:00,4,4,1,0,0,5,7,0,0,1,0,0,0,0,22
2024-03-23 02:30:00,2,2,0,0,0,9,8,1,0,0,0,0,0,0,22
2024-03-23 02:40:00,9,8,4,0,0,2,1,0,0,1,1,0,0,0,26
2024-03-23 02:50:00,3,3,8,0,2,7,7,1,0,0,0,0,0,0,31
2024-03-23 03:00:00,5,5,4,0,0,4,3,0,0,0,0,0,0,1,22
2024-03-23 03:10:00,4,4,1,0,0,5,5,1,1,0,0,0,0,0,21
2024-03-23 03:20:00,5,5,2,0,0,2,4,0,0,1,1,0,2,0,22
2024-03-23 03:30:00,5,5,6,2,0,4,4,2,0,0,0,0,0,0,28
2024-03-23 03:40:00,2,2,0,0,2,6,5,3,0,0,0,0,0,0,20
2024-03-23 03:50:00,4,4,6,1,0,4,4,0,0,1,0,0,3,0,27
2024-03-23 04:00:00,6,5,3,1,1,3,3,1,1,1,0,0,0,0,25
2024-03-23 04:10:00,6,6,2,0,0,3,4,2,0,0,0,0,0,0,23
2024-03-23 04:20:00,5,4,6,0,0,2,3,0,0,0,0,0,0,0,20
2024-03-23 04:30:00,3,3,1,1,0,5,3,1,0,0,0,0,1,0,18
2024-03-23 04:40:00,3,3,0,0,0,0,0,0,0,0,0,0,0,1,7
2024-03-23 04:50:00,3,5,0,0,1,10,9,8,1,0,0,0,2,0,39
2024-03-23 05:00:00,4,4,2,0,0,8,8,0,0,0,0,0,5,0,31
2024-03-23 05:10:00,8,7,0,0,1,10,10,5,2,0,0,0,1,0,44
2024-03-23 05:20:00,5,5,0,0,0,7,5,0,0,1,0,0,2,0,25
2024-03-23 05:30:00,7,7,3,0,0,12,8,1,1,0,0,0,0,0,39
2024-03-23 05:40:00,7,7,1,0,0,11,10,3,1,1,0,0,2,2,45
2024-03-23 05:50:00,6,5,3,2,0,4,6,4,2,0,0,0,0,0,32
2024-03-23 06:00:00,6,8,0,0,3,5,5,0,0,2,1,0,2,1,33
2024-03-23 06:10:00,10,11,2,3,0,7,8,2,0,0,0,0,0,0,43
2024-03-23 06:20:00,5,5,1,1,0,6,6,0,0,1,0,0,3,0,28
2024-03-23 06:30:00,12,14,1,0,0,11,9,1,1,1,0,0,2,0,52
2024-03-23 06:40:00,11,9,2,1,0,16,13,0,0,4,2,0,0,0,58
2024-03-23 06:50:00,12,11,4,2,0,7,4,1,1,2,0,0,2,0,46
2024-03-23 07:00:00,14,10,0,0,1,10,9,0,1,1,0,0,2,1,49
2024-03-23 07:10:00,16,15,1,1,0,9,7,0,0,1,1,0,0,0,51
2024-03-23 07:20:00,8,7,0,0,0,14,13,0,0,3,0,0,2,0,47
2024-03-23 07:30:00,10,11,0,0,4,10,8,1,0,2,0,0,0,0,46
2024-03-23 07:40:00,14,16,3,2,2,18,17,1,1,2,0,0,2,2,80
2024-03-23 07:50:00,14,7,272,2,1,17,10,2,2,6,1,0,0,0,334
2024-03-23 08:00:00,20,15,4,2,3,19,12,2,0,3,0,0,4,3,87
2024-03-23 08:10:00,11,11,1,0,2,13,11,0,0,5,1,0,1,1,57
2024-03-23 08:20:00,18,18,2,1,1,22,14,2,1,4,2,0,3,1,89
2024-03-23 08:30:00,19,11,3,2,4,22,11,4,1,5,2,0,3,2,89
2024-03-23 08:40:00,27,17,10,2,7,23,12,1,1,10,1,0,2,0,113
2024-03-23 08:50:00,26,25,3,3,5,37,12,1,1,8,2,0,1,2,126
2024-03-23 09:00:00,25,16,4,2,4,31,11,2,2,5,1,0,0,0,103
2024-03-23 09:10:00,22,22,1,2,5,29,13,7,2,8,1,0,1,1,114
2024-03-23 09:20:00,24,22,3,2,4,30,15,0,0,4,3,0,2,1,110
2024-03-23 09:30:00,34,20,4,3,13,56,14,1,0,12,3,1,3,1,165
2024-03-23 09:40:00,31,27,3,2,6,45,16,1,1,11,2,0,0,1,146
2024-03-23 09:50:00,54,34,7,5,10,48,19,1,3,9,1,0,4,2,197
2024-03-23 10:00:00,35,25,7,6,5,55,20,4,2,9,4,0,1,2,175
2024-03-23 10:10:00,44,30,8,6,9,59,16,4,2,8,1,0,2,1,190
2024-03-23 10:20:00,38,31,8,6,10,46,14,1,2,9,5,0,1,1,172
2024-03-23 10:30:00,43,23,6,2,9,48,22,1,2,7,4,0,1,1,169
2024-03-23 10:40:00,39,23,3,2,4,42,19,3,2,13,5,0,2,0,157
2024-03-23 10:50:00,42,30,6,4,10,54,21,3,1,14,2,0,3,0,190
2024-03-23 11:00:00,38,27,8,5,8,53,18,2,2,12,4,0,2,0,179
2024-03-23 11:10:00,50,16,3,3,14,64,20,7,5,13,1,0,5,1,202
2024-03-23 11:20:00,49,33,2,2,6,52,15,0,1,12,4,0,3,1,180
2024-03-23 11:30:00,45,23,5,3,6,52,17,1,1,11,2,0,3,2,171
2024-03-23 11:40:00,54,23,10,7,9,58,18,6,5,10,3,0,7,4,214
2024-03-23 11:50:00,47,31,7,8,11,53,19,2,2,7,1,0,3,1,192
2024-03-23 12:00:00,40,19,6,5,11,51,13,2,2,9,3,0,0,1,162
2024-03-23 12:10:00,51,26,5,2,12,46,15,0,0,39,2,0,6,1,205
2024-03-23 12:20:00,44,22,6,5,11,50,12,3,2,7,5,0,4,4,175
2024-03-23 12:30:00,76,22,6,4,6,58,14,0,2,7,4,0,6,3,208
2024-03-23 12:40:00,58,27,5,2,10,53,15,4,4,4,3,0,4,2,191
2024-03-23 12:50:00,62,44,28,23,5,48,23,5,2,5,2,0,3,3,253
2024-03-23 13:00:00,44,32,97,1,11,50,13,1,0,11,2,0,8,1,271
2024-03-23 13:10:00,51,29,12,6,5,51,13,4,2,11,1,0,7,2,194
2024-03-23 13:20:00,49,23,3,1,4,50,14,2,2,5,2,0,3,2,160
2024-03-23 13:30:00,67,31,4,1,6,53,16,4,3,7,6,0,6,1,205
2024-03-23 13:40:00,55,30,9,6,10,51,18,2,3,5,5,0,5,5,204
2024-03-23 13:50:00,68,32,4,4,11,61,19,2,2,11,4,0,3,1,222
2024-03-23 14:00:00,69,34,4,3,11,46,17,3,1,7,3,0,1,2,201
2024-03-23 14:10:00,58,33,4,3,11,55,21,5,4,6,1,0,6,3,210
2024-03-23 14:20:00,65,28,7,4,9,57,17,10,7,9,3,0,1,1,218
2024-03-23 14:30:00,78,22,5,2,10,44,18,4,1,4,3,0,3,2,196
2024-03-23 14:40:00,66,31,4,3,9,46,25,2,2,12,2,0,2,0,204
2024-03-23 14:50:00,69,30,8,4,7,56,16,3,1,7,1,0,2,1,205
2024-03-23 15:00:00,50,18,10,5,9,47,17,4,4,7,4,0,5,2,182
2024-03-23 15:10:00,56,23,2,2,9,63,18,8,7,8,3,0,6,4,209
2024-03-23 15:20:00,53,17,2,0,5,48,15,0,1,11,4,0,4,2,162
2024-03-23 15:30:00,57,26,4,4,4,37,19,0,2,5,4,0,2,0,164
2024-03-23 15:40:00,56,32,9,3,7,46,19,5,5,4,2,0,3,2,193
2024-03-23 15:50:00,62,31,7,1,5,62,15,2,1,19,3,0,0,0,208
2024-03-23 16:00:00,42,23,2,2,6,43,15,0,1,6,5,0,2,2,149
2024-03-23 16:10:00,57,26,9,8,11,56,16,2,2,8,4,0,3,1,203
2024-03-23 16:20:00,69,30,7,1,9,46,17,6,6,7,3,0,4,1,206
2024-03-23 16:30:00,64,26,7,5,11,42,18,7,5,7,3,0,2,0,197
2024-03-23 16:40:00,69,17,5,2,9,43,18,4,2,5,6,0,0,0,180
2024-03-23 16:50:00,59,27,8,2,12,60,23,4,1,8,2,0,2,2,210
2024-03-23 17:00:00,81,40,9,3,5,57,17,0,0,6,5,0,3,1,227
2024-03-23 17:10:00,52,21,3,1,11,61,19,6,5,8,3,0,5,4,199
2024-03-23 17:20:00,89,14,1,3,7,56,20,2,3,7,6,0,2,2,212
2024-03-23 17:30:00,81,23,8,5,7,65,16,3,1,9,4,0,3,1,226
2024-03-23 17:40:00,60,28,13,6,9,60,16,4,4,4,4,0,2,1,211
2024-03-23 17:50:00,66,35,4,1,7,65,21,1,1,9,2,0,5,2,219
2024-03-23 18:00:00,58,20,3,3,3,60,16,4,4,4,5,0,2,1,183
2024-03-23 18:10:00,72,29,4,3,13,56,24,3,1,9,3,0,8,3,228
2024-03-23 18:20:00,65,33,7,2,3,71,18,4,3,11,5,0,5,2,229
2024-03-23 18:30:00,81,28,6,3,9,60,19,5,5,8,3,0,0,5,232
2024-03-23 18:40:00,49,28,6,2,1,60,14,2,1,6,2,0,6,6,183
2024-03-23 18:50:00,133,31,6,2,6,51,19,2,3,8,4,0,5,2,272
2024-03-23 19:00:00,219,21,2,3,2,48,15,6,6,11,4,0,6,5,348
2024-03-23 19:10:00,53,28,5,2,8,44,15,5,2,9,4,0,3,1,179
2024-03-23 19:20:00,48,22,6,3,3,56,15,1,1,7,3,0,3,2,170
2024-03-23 19:30:00,37,16,6,4,5,37,11,5,3,9,3,0,0,0,136
2024-03-23 19:40:00,40,19,1,1,5,40,12,3,3,2,4,0,3,3,136
2024-03-23 19:50:00,42,26,1,0,13,45,18,1,1,4,1,0,2,0,154
2024-03-23 20:00:00,32,17,5,3,6,25,18,2,4,7,3,0,2,2,126
2024-03-23 20:10:00,31,24,2,2,5,35,15,3,1,6,4,0,7,6,141
2024-03-23 20:20:00,40,16,2,1,7,25,16,2,2,1,1,0,1,2,116
2024-03-23 20:30:00,43,21,2,1,0,25,14,1,1,10,3,0,1,1,123
2024-03-23 20:40:00,26,20,3,2,1,42,14,5,6,2,0,0,5,1,127
2024-03-23 20:50:00,33,25,6,0,1,36,17,1,4,3,0,0,2,0,128
2024-03-23 21:00:00,12,10,0,0,4,32,20,4,2,3,1,0,5,2,95
2024-03-23 21:10:00,31,18,2,0,5,25,20,1,1,3,0,0,0,0,106
2024-03-23 21:20:00,22,17,8,3,0,20,15,1,1,1,1,0,3,1,93
2024-03-23 21:30:00,20,17,3,1,0,23,18,0,0,0,1,0,5,2,90
2024-03-23 21:40:00,28,20,3,2,5,15,12,1,0,2,0,0,0,0,88
2024-03-23 21:50:00,19,11,1,0,3,26,19,7,7,7,0,0,3,1,104
2024-03-23 22:00:00,36,17,5,2,0,15,11,2,3,3,0,0,3,1,98
2024-03-23 22:10:00,27,17,2,0,2,32,23,2,1,1,0,0,0,0,107
2024-03-23 22:20:00,23,17,8,4,4,21,17,1,1,4,0,0,2,0,102
2024-03-23 22:30:00,17,18,0,0,5,12,8,2,3,6,0,0,2,2,75
2024-03-23 22:40:00,28,28,5,3,5,15,12,1,1,2,0,0,0,0,100
2024-03-23 22:50:00,17,19,3,1,3,18,15,1,0,3,0,0,1,1,82
2024-03-23 23:00:00,17,15,0,0,4,20,15,5,1,9,1,0,1,2,90
2024-03-23 23:10:00,24,19,0,0,1,13,9,2,0,5,1,0,1,1,76
2024-03-23 23:20:00,28,22,3,3,3,20,13,1,1,4,0,0,0,0,98
2024-03-23 23:30:00,20,18,4,2,3,11,9,0,0,5,2,0,0,0,74
2024-03-23 23:40:00,20,21,0,0,3,13,11,1,1,1,1,0,2,0,74
2024-03-23 23:50:00,17,11,4,1,5,4,4,0,0,1,0,1,0,0,48
2024-03-24 00:00:00,17,12,3,1,2,10,10,1,1,1,1,0,2,0,61
2024-03-24 00:10:00,27,16,3,2,1,7,6,0,0,4,0,0,1,1,68
2024-03-24 00:20:00,15,13,2,0,1,10,10,2,2,1,0,0,0,0,56
2024-03-24 00:30:00,19,16,8,1,1,12,10,1,1,1,1,0,1,2,74
2024-03-24 00:40:00,14,10,2,1,0,2,2,0,0,0,0,0,0,0,31
2024-03-24 00:50:00,13,17,2,2,0,9,8,1,0,3,1,0,1,1,58
2024-03-24 01:00:00,22,22,1,0,2,12,13,2,0,2,0,0,2,0,78
2024-03-24 01:10:00,11,7,2,0,0,2,2,0,0,0,0,0,0,0,24
2024-03-24 01:20:00,2,3,2,2,0,6,6,1,1,1,0,0,0,0,24
2024-03-24 01:30:00,12,10,3,1,0,4,4,2,2,2,0,0,2,0,42
2024-03-24 01:40:00,8,8,1,1,0,4,4,1,0,0,0,0,0,1,28
2024-03-24 01:50:00,8,6,2,1,0,6,6,0,0,1,0,0,0,0,30
2024-03-24 02:00:00,10,9,3,0,0,4,2,0,0,3,0,0,1,2,34
2024-03-24 02:10:00,6,5,2,0,0,5,5,0,0,0,0,0,0,0,23
2024-03-24 02:20:00,6,6,2,0,0,8,7,0,0,1,0,0,1,1,32
2024-03-24 02:30:00,7,4,3,0,0,2,2,1,0,0,0,0,0,0,19
2024-03-24 02:40:00,4,2,1,1,0,4,3,0,0,0,1,0,0,0,16
2024-03-24 02:50:00,9,8,3,0,1,3,3,2,1,0,0,0,0,0,30
2024-03-24 03:00:00,2,2,1,0,0,4,4,1,0,0,0,0,1,1,16
2024-03-24 03:10:00,2,2,0,0,0,4,5,0,0,0,0,0,0,0,13
2024-03-24 03:20:00,5,4,0,0,2,7,6,1,1,0,0,0,0,0,26
2024-03-24 03:30:00,3,1,1,0,0,6,6,0,0,0,0,0,0,0,17
2024-03-24 03:40:00,5,5,3,0,0,4,4,1,0,0,0,0,0,0,22
2024-03-24 03:50:00,4,3,2,1,2,2,3,1,0,0,0,0,2,1,21
2024-03-24 04:00:00,7,7,1,0,0,5,5,1,0,0,0,0,1,1,28
2024-03-24 04:10:00,3,4,0,0,0,2,2,1,0,0,0,0,2,0,14
2024-03-24 04:20:00,2,1,0,0,1,1,2,1,1,0,0,0,0,0,9
2024-03-24 04:30:00,4,4,0,0,0,3,3,2,1,0,0,0,0,0,17
2024-03-24 04:40:00,4,4,1,0,0,3,3,0,0,0,0,0,0,0,15
2024-03-24 04:50:00,6,4,2,1,1,5,5,1,1,0,0,0,0,0,26
2024-03-24 05:00:00,4,4,2,0,0,4,4,1,1,0,1,0,0,0,21
2024-03-24 05:10:00,3,3,0,0,0,5,5,1,0,0,0,0,0,0,17
2024-03-24 05:20:00,5,5,1,1,0,5,3,2,0,0,0,0,2,0,24
2024-03-24 05:30:00,3,5,0,1,0,13,10,1,3,0,2,0,3,0,41
2024-03-24 05:40:00,2,1,0,0,1,4,4,1,0,1,0,0,0,0,14
2024-03-24 05:50:00,5,4,4,0,0,7,6,3,1,0,0,0,0,0,30
2024-03-24 06:00:00,1,1,0,0,0,2,2,0,0,0,0,0,2,0,8
2024-03-24 06:10:00,4,4,1,0,0,7,7,1,0,1,0,0,0,0,25
2024-03-24 06:20:00,5,4,1,0,0,7,4,0,0,0,0,0,0,0,21
2024-03-24 06:30:00,10,10,2,2,0,5,6,3,0,2,0,0,0,0,40
2024-03-24 06:40:00,4,3,0,0,2,4,4,0,0,1,0,0,0,0,18
2024-03-24 06:50:00,1,1,3,0,2,1,1,0,0,0,0,0,0,0,9
2024-03-24 07:00:00,4,3,0,0,0,5,4,1,0,0,0,0,1,1,19
2024-03-24 07:10:00,1,1,0,0,0,2,2,0,0,0,0,0,0,0,6
2024-03-24 07:20:00,7,8,1,1,1,3,3,0,0,0,1,0,0,0,25
2024-03-24 07:30:00,3,3,0,0,3,3,3,1,2,2,0,0,0,0,20
2024-03-24 07:40:00,2,2,1,0,0,3,4,0,0,5,0,0,0,0,17
2024-03-24 07:50:00,8,8,2,0,1,9,6,0,0,2,1,0,3,1,41
2024-03-24 08:00:00,6,6,2,1,0,10,8,0,0,3,1,0,4,2,43
2024-03-24 08:10:00,3,2,0,0,4,8,7,0,0,2,2,0,0,1,29
2024-03-24 08:20:00,10,6,4,2,1,11,9,1,0,12,0,0,0,0,56
2024-03-24 08:30:00,14,13,2,0,5,8,8,1,0,3,4,0,2,0,60
2024-03-24 08:40:00,16,13,2,1,0,9,8,0,0,3,0,0,0,1,53
2024-03-24 08:50:00,26,22,4,1,0,14,9,1,0,4,0,0,2,0,83
2024-03-24 09:00:00,9,6,3,1,2,21,13,3,0,3,1,0,2,0,64
2024-03-24 09:10:00,17,12,0,0,2,18,16,1,0,3,2,0,1,2,74
2024-03-24 09:20:00,21,14,5,1,0,15,11,1,0,5,1,0,2,0,76
2024-03-24 09:30:00,18,13,2,1,6,30,19,2,0,3,1,0,3,0,98
2024-03-24 09:40:00,23,18,4,2,9,32,16,3,3,6,4,0,2,5,127
2024-03-24 09:50:00,25,19,4,2,12,34,18,1,1,10,4,0,2,2,134
2024-03-24 10:00:00,43,32,3,1,8,22,14,3,6,5,1,0,3,1,142
2024-03-24 10:10:00,32,32,1,1,1,24,17,1,0,27,0,0,1,0,137
2024-03-24 10:20:00,26,26,7,6,6,27,17,1,0,6,1,0,2,0,125
2024-03-24 10:30:00,26,29,4,4,3,31,18,0,0,6,4,0,2,0,127
2024-03-24 10:40:00,25,18,4,1,7,27,15,2,1,5,1,0,0,2,108
2024-03-24 10:50:00,38,25,8,6,7,26,13,2,1,7,2,0,0,1,136
2024-03-24 11:00:00,26,25,3,1,7,34,15,2,3,14,6,0,2,1,139
2024-03-24 11:10:00,33,25,4,2,8,34,22,0,0,9,2,0,0,0,139
2024-03-24 11:20:00,45,29,3,4,12,23,14,7,4,5,2,0,3,0,151
2024-03-24 11:30:00,32,26,3,1,4,33,20,2,4,8,6,0,3,0,142
2024-03-24 11:40:00,41,45,6,2,1,35,19,0,0,4,1,0,4,1,159
2024-03-24 11:50:00,51,33,9,8,3,33,19,3,1,6,2,0,3,1,172
2024-03-24 12:00:00,33,26,9,6,6,35,18,5,5,3,2,0,1,0,149
2024-03-24 12:10:00,38,20,13,5,10,33,17,1,1,2,5,0,1,0,146
2024-03-24 12:20:00,46,21,6,5,6,48,20,2,1,12,4,0,6,2,179
2024-03-24 12:30:00,52,25,5,2,11,37,14,1,0,9,0,0,6,1,163
2024-03-24 12:40:00,51,29,19,6,8,34,20,2,1,4,2,0,0,0,176
2024-03-24 12:50:00,50,19,7,5,5,38,16,0,0,5,6,0,4,1,156
2024-03-24 13:00:00,33,23,5,2,5,36,16,1,0,9,4,0,4,3,141
2024-03-24 13:10:00,49,19,4,2,9,32,20,4,4,3,2,0,1,2,151
2024-03-24 13:20:00,50,20,8,3,6,44,15,2,2,4,3,0,1,3,161
2024-03-24 13:30:00,52,20,6,8,7,48,15,0,0,8,4,0,0,1,169
2024-03-24 13:40:00,41,24,3,3,8,39,19,0,0,8,3,0,3,3,154
2024-03-24 13:50:00,48,31,7,4,3,42,14,2,2,6,3,0,3,2,167
2024-03-24 14:00:00,54,25,4,6,9,63,18,6,3,4,6,0,7,2,207
2024-03-24 14:10:00,42,17,6,4,8,43,14,3,2,6,4,1,3,0,153
2024-03-24 14:20:00,33,27,6,4,4,57,15,3,2,7,3,0,3,1,165
2024-03-24 14:30:00,58,29,7,6,9,49,21,4,2,5,3,0,3,1,197
2024-03-24 14:40:00,50,25,4,3,8,45,17,0,0,21,7,0,1,0,181
2024-03-24 14:50:00,48,23,2,2,16,59,20,3,4,11,5,0,4,3,200
2024-03-24 15:00:00,50,28,8,3,13,39,19,2,2,8,5,0,1,1,179
2024-03-24 15:10:00,38,23,8,7,9,55,19,2,3,6,4,0,5,2,181
2024-03-24 15:20:00,65,15,2,2,11,32,19,6,3,6,4,0,2,0,167
2024-03-24 15:30:00,37,21,4,3,6,34,17,4,1,15,6,0,3,1,152
2024-03-24 15:40:00,79,25,3,3,7,45,11,2,3,9,6,0,0,3,196
