datetime,D21Z,V22Z,V32Z,D51Z,D52Z,D53Z,V54Z,V55Z,V56Z,D61Z,D62Z,D81Z,D82Z,V83Z,V84Z,V92Z,D111Z,D112Z,V113Z,V114Z,D121Z,V122Z,Total
2024-03-02 16:10:00,26,20,28,18,52,28,12,32,24,14,12,27,24,21,17,17,57,35,18,26,5,5,518
2024-03-02 16:20:00,21,20,13,15,64,33,13,31,22,13,11,19,21,17,20,16,71,53,0,22,4,4,503
2024-03-02 16:30:00,14,15,16,21,55,34,16,38,20,14,13,21,21,13,20,18,62,45,8,27,2,2,495
2024-03-02 16:40:00,20,19,12,15,56,27,14,27,20,22,11,17,11,21,12,18,72,48,20,31,14,10,517
2024-03-02 16:50:00,17,16,16,24,70,39,19,29,24,15,14,15,17,16,16,13,65,54,17,27,6,6,535
2024-03-02 17:00:00,28,20,20,27,49,19,22,24,13,15,12,21,15,22,15,15,69,55,15,25,5,3,509
2024-03-02 17:10:00,16,14,18,22,63,28,29,37,19,18,17,22,17,23,14,15,75,57,21,40,5,5,575
2024-03-02 17:20:00,22,16,13,28,59,38,20,33,26,17,15,16,29,13,31,28,61,40,15,25,5,5,555
2024-03-02 17:30:00,18,16,15,15,73,40,14,37,24,19,10,15,17,16,20,22,74,61,16,31,2,5,560
2024-03-02 17:40:00,23,19,20,14,61,28,12,27,20,15,15,18,21,22,22,26,65,40,9,40,1,1,519
2024-03-02 17:50:00,27,18,19,23,56,33,18,22,21,16,12,22,16,14,31,32,69,53,1,23,3,3,532
2024-03-02 18:00:00,15,16,15,19,66,24,14,28,15,15,11,15,12,21,9,20,76,46,22,31,5,6,501
2024-03-02 18:10:00,16,17,11,15,56,35,15,37,23,14,12,19,16,27,16,14,74,48,16,21,5,4,511
2024-03-02 18:20:00,18,20,18,18,60,34,21,28,30,16,10,25,13,26,17,27,82,73,2,19,3,3,563
2024-03-02 18:30:00,15,13,19,19,63,37,24,38,38,16,14,13,18,24,20,38,53,34,20,27,5,4,552
2024-03-02 18:40:00,21,19,25,14,52,24,24,34,29,15,13,12,16,13,26,21,64,44,24,36,1,4,531
2024-03-02 18:50:00,15,14,27,10,41,18,18,35,22,10,10,13,13,18,15,26,70,54,5,29,4,9,476
2024-03-02 19:00:00,13,7,13,11,52,26,18,35,30,11,9,15,13,16,18,14,71,41,21,23,1,2,460
2024-03-02 19:10:00,12,12,16,13,47,17,16,41,18,10,10,13,13,8,18,14,62,40,35,28,3,6,452
2024-03-02 19:20:00,16,17,20,9,32,16,15,29,18,11,9,17,16,27,28,49,66,36,21,32,5,4,493
2024-03-02 19:30:00,11,13,28,8,39,18,15,23,27,6,6,7,10,10,12,10,60,30,46,34,4,7,424
2024-03-02 19:40:00,17,14,10,4,49,17,9,41,18,6,7,18,15,20,21,18,62,43,23,29,0,0,441
2024-03-02 19:50:00,8,10,22,6,33,10,7,33,15,7,6,11,6,17,6,11,57,28,46,36,3,3,381
2024-03-02 20:00:00,14,6,13,3,24,11,3,29,20,4,4,16,10,33,9,30,48,27,38,22,3,6,373
2024-03-02 20:10:00,5,12,20,6,31,8,8,23,12,3,3,12,7,20,11,16,53,28,34,36,3,7,358
2024-03-02 20:20:00,8,9,17,5,25,15,9,25,23,2,2,5,4,6,1,9,48,22,36,22,4,8,305
2024-03-02 20:30:00,3,4,12,9,31,7,7,35,8,4,5,9,6,14,10,6,41,26,33,29,1,2,302
2024-03-02 20:40:00,8,5,17,9,25,10,12,24,16,4,3,5,8,7,11,0,46,24,35,31,1,2,303
2024-03-02 20:50:00,2,5,5,2,38,7,3,41,7,4,4,3,3,2,3,3,44,20,30,19,1,2,248
2024-03-02 21:00:00,5,6,7,5,23,10,5,29,15,5,5,8,4,11,4,7,47,28,40,34,1,2,301
2024-03-02 21:10:00,6,3,8,4,31,14,6,31,26,5,5,9,4,12,5,8,44,20,35,24,2,4,306
2024-03-02 21:20:00,4,7,12,9,20,14,13,28,12,7,7,6,1,5,0,4,47,16,48,27,0,0,287
2024-03-02 21:30:00,5,4,1,4,20,8,5,23,12,1,1,3,2,3,2,3,41,16,41,18,4,6,223
2024-03-02 21:40:00,2,2,5,4,28,6,6,27,10,2,2,4,3,6,3,4,34,13,36,21,1,1,220
2024-03-02 21:50:00,0,0,12,2,27,8,2,36,14,3,3,6,4,7,7,13,47,14,39,17,1,2,264
2024-03-02 22:00:00,5,5,8,5,12,6,5,15,9,3,3,4,1,5,2,9,38,13,39,17,1,1,206
2024-03-02 22:10:00,6,5,10,8,28,8,10,24,10,5,5,3,4,6,5,7,34,17,30,18,3,5,251
2024-03-02 22:20:00,6,5,10,7,34,13,10,26,19,2,2,4,2,4,3,13,28,16,21,18,0,0,243
2024-03-02 22:30:00,3,2,8,6,33,12,8,32,23,3,3,4,1,7,2,8,24,13,22,19,2,4,239
2024-03-02 22:40:00,2,4,4,2,24,10,1,35,14,2,2,4,3,7,5,2,28,6,38,8,0,0,201
2024-03-02 22:50:00,2,1,5,2,28,4,3,26,4,0,0,5,2,5,1,0,38,15,32,19,0,0,192
2024-03-02 23:00:00,2,2,5,3,29,12,4,21,22,1,1,3,2,1,3,0,26,8,20,12,0,0,177
2024-03-02 23:10:00,1,1,9,4,25,4,8,25,7,1,1,3,4,9,5,3,18,6,22,9,1,2,168
2024-03-02 23:20:00,4,2,6,1,17,5,1,25,7,4,4,3,1,6,2,3,21,9,25,10,0,0,156
2024-03-02 23:30:00,4,1,5,2,18,3,2,24,6,3,4,2,0,2,0,2,23,6,21,9,0,0,137
2024-03-02 23:40:00,5,8,12,1,17,6,2,19,9,1,0,3,1,2,0,0,26,13,34,22,2,1,184
2024-03-02 23:50:00,7,5,5,4,11,1,6,13,2,2,2,2,3,1,2,2,23,8,28,10,1,2,140
2024-03-03 00:00:00,4,6,8,0,14,3,0,19,6,2,2,5,0,9,0,0,21,9,22,15,0,0,145
2024-03-03 00:10:00,5,2,7,3,16,7,3,15,12,0,0,2,0,1,0,1,17,6,23,7,1,1,129
2024-03-03 00:20:00,0,1,3,2,14,0,3,13,0,0,0,0,2,0,3,0,17,3,20,3,0,0,84
2024-03-03 00:30:00,3,2,3,1,13,3,1,13,5,4,3,0,1,0,2,0,23,6,28,9,0,0,120
2024-03-03 00:40:00,1,1,4,0,14,1,0,14,1,1,1,5,1,7,0,1,16,3,21,7,0,0,99
2024-03-03 00:50:00,1,3,2,0,7,1,0,7,3,1,1,0,0,0,0,2,13,2,13,2,0,0,58
2024-03-03 01:00:00,2,5,3,2,6,3,4,7,5,0,0,4,1,8,2,0,14,4,10,3,0,0,83
2024-03-03 01:10:00,2,3,0,3,5,1,3,8,1,0,0,4,3,8,2,5,16,9,20,6,1,1,101
2024-03-03 01:20:00,1,1,5,0,10,0,0,16,2,1,1,1,1,3,2,1,18,3,16,3,0,0,85
2024-03-03 01:30:00,1,2,3,2,5,1,2,8,2,0,0,1,2,0,1,8,17,4,21,5,1,1,87
2024-03-03 01:40:00,1,3,1,0,12,3,0,14,4,0,0,0,1,0,1,4,9,7,11,10,3,5,89
2024-03-03 01:50:00,0,2,2,3,7,1,7,11,1,1,1,1,0,1,0,0,4,1,5,2,0,0,50
2024-03-03 02:00:00,4,6,4,1,7,6,1,9,11,1,1,1,0,1,0,3,11,2,16,6,1,1,93
2024-03-03 02:10:00,6,4,1,3,4,2,3,5,3,1,1,0,0,0,0,0,10,4,16,7,0,0,70
2024-03-03 02:20:00,3,3,4,0,5,1,0,4,3,1,1,0,1,0,0,2,8,3,8,4,0,0,51
2024-03-03 02:30:00,2,2,0,2,6,1,3,5,2,1,1,1,3,1,3,1,4,4,6,2,0,0,50
2024-03-03 02:40:00,2,2,0,1,3,0,1,4,0,0,0,0,0,0,0,0,11,1,14,2,1,2,44
2024-03-03 02:50:00,1,1,1,0,4,0,0,5,0,1,1,1,2,2,4,2,7,1,8,2,0,0,43
2024-03-03 03:00:00,5,5,1,0,4,1,0,6,1,0,0,1,5,1,4,0,8,1,10,1,1,1,56
2024-03-03 03:10:00,3,3,7,1,5,1,1,8,3,2,1,1,1,2,2,0,4,1,7,1,1,2,57
2024-03-03 03:20:00,5,3,6,1,7,2,2,6,2,0,0,1,0,1,0,0,6,3,11,3,1,1,61
2024-03-03 03:30:00,2,1,1,1,4,0,2,5,0,0,0,0,5,0,5,2,5,2,5,1,0,0,41
2024-03-03 03:40:00,7,4,3,1,6,2,3,7,3,0,0,0,0,0,0,4,13,4,16,5,0,0,78
2024-03-03 03:50:00,1,0,1,0,5,3,0,5,3,0,0,1,0,3,0,0,2,2,3,3,0,0,32
2024-03-03 04:00:00,0,0,2,0,6,0,0,7,0,0,0,0,2,0,2,0,3,0,5,0,0,0,27
2024-03-03 04:10:00,3,3,1,1,6,1,1,9,1,0,0,1,3,3,3,0,4,3,6,6,0,0,55
2024-03-03 04:20:00,2,2,0,0,2,1,0,2,2,1,1,0,1,0,1,1,6,4,10,2,2,3,43
2024-03-03 04:30:00,3,3,3,2,6,2,2,8,4,1,1,1,0,0,2,0,8,1,8,3,0,0,58
2024-03-03 04:40:00,3,2,3,1,9,0,1,12,0,0,0,1,1,1,5,3,9,8,13,8,1,3,84
2024-03-03 04:50:00,2,1,4,1,4,0,1,7,0,0,0,3,1,4,2,0,6,5,10,10,1,1,63
2024-03-03 05:00:00,1,1,0,1,7,2,1,12,4,1,1,3,0,5,0,0,10,8,14,11,2,2,86
2024-03-03 05:10:00,4,10,5,1,8,0,1,12,1,3,3,0,2,0,2,2,8,8,10,8,0,0,88
2024-03-03 05:20:00,1,2,1,3,7,2,4,7,4,2,2,0,1,0,1,0,10,4,9,6,1,2,69
2024-03-03 05:30:00,2,2,0,0,6,1,0,7,2,1,1,0,1,0,0,0,12,3,14,3,0,0,55
2024-03-03 05:40:00,2,2,0,1,10,4,3,12,6,1,1,2,3,4,2,1,13,2,10,3,0,0,82
2024-03-03 05:50:00,1,1,0,1,3,1,2,4,2,1,1,0,0,0,0,0,2,0,2,0,0,0,21
2024-03-03 06:00:00,0,0,0,1,9,2,3,13,3,0,0,11,3,15,6,6,5,4,8,4,0,0,93
2024-03-03 06:10:00,2,0,0,2,7,0,4,7,0,0,0,3,1,4,2,0,11,4,14,7,0,0,68
2024-03-03 06:20:00,2,0,1,1,8,0,2,11,0,0,0,0,1,0,2,0,5,0,6,0,0,0,39
2024-03-03 06:30:00,0,0,0,0,9,0,0,11,0,0,0,1,1,2,2,0,12,0,12,0,0,0,50
2024-03-03 06:40:00,0,0,0,0,12,1,0,14,1,0,0,0,0,0,0,0,11,0,16,0,3,3,61
2024-03-03 06:50:00,0,0,1,2,13,2,3,14,2,0,0,1,0,1,0,0,10,1,13,1,1,1,66
2024-03-03 07:00:00,0,0,1,2,10,0,2,11,0,1,1,0,0,0,0,0,3,0,3,0,0,0,34
2024-03-03 07:10:00,1,1,1,0,9,1,0,7,1,0,0,0,0,0,0,0,10,0,9,0,0,0,40
2024-03-03 07:20:00,2,2,1,1,8,3,1,9,3,0,0,0,1,0,1,4,6,0,6,1,2,2,53
2024-03-03 07:30:00,0,0,0,3,11,1,2,10,1,0,0,0,2,0,3,2,8,1,8,0,0,0,52
2024-03-03 07:40:00,2,2,1,2,8,1,3,8,1,0,1,0,0,0,0,0,10,1,10,1,0,1,52
2024-03-03 07:50:00,1,2,2,4,11,1,4,10,1,2,1,1,0,1,0,1,11,2,9,2,1,0,67
2024-03-03 08:00:00,0,0,2,1,7,1,1,7,1,1,1,3,2,4,2,0,12,6,12,9,1,1,74
2024-03-03 08:10:00,1,1,2,6,15,2,5,14,2,3,3,1,3,1,3,0,18,2,18,2,1,1,104
2024-03-03 08:20:00,3,2,1,3,16,0,3,13,0,1,1,0,2,0,3,0,19,1,19,1,1,1,90
2024-03-03 08:30:00,0,0,2,4,23,2,6,23,2,2,2,4,0,5,0,0,17,1,16,1,0,0,110
2024-03-03 08:40:00,0,0,0,0,18,2,0,16,2,3,3,4,0,4,0,0,24,5,21,4,1,1,108
2024-03-03 08:50:00,2,2,1,2,29,3,2,26,3,5,5,1,1,1,1,2,27,5,25,6,1,1,151
2024-03-03 09:00:00,1,0,2,3,22,7,3,17,6,2,2,10,3,20,3,2,31,10,12,11,0,0,167
2024-03-03 09:10:00,0,0,0,5,26,3,5,23,3,2,2,1,3,1,5,2,35,4,27,3,1,1,152
2024-03-03 09:20:00,3,3,6,7,27,4,7,23,4,2,2,5,3,5,2,2,39,15,29,10,1,1,200
2024-03-03 09:30:00,3,5,0,5,30,7,5,26,7,2,2,2,2,2,2,0,32,9,24,10,3,3,181
2024-03-03 09:40:00,1,1,3,9,40,19,5,24,14,1,1,2,3,2,3,2,48,18,32,18,0,0,246
2024-03-03 09:50:00,5,4,4,6,30,13,6,18,9,2,2,1,2,2,2,1,49,17,35,16,3,3,230
2024-03-03 10:00:00,1,1,2,7,37,17,7,32,16,1,1,2,2,2,1,1,43,12,33,18,1,1,238
2024-03-03 10:10:00,2,3,5,10,27,10,10,19,10,1,1,4,4,4,4,0,34,15,23,12,3,3,204
2024-03-03 10:20:00,2,1,4,10,34,15,9,20,13,3,3,5,2,6,2,2,41,15,30,14,1,1,233
2024-03-03 10:30:00,4,3,3,4,27,12,5,23,8,7,7,5,7,4,7,1,39,19,27,14,4,4,234
2024-03-03 10:40:00,2,2,4,6,30,14,5,22,13,1,1,6,5,6,4,0,54,25,31,23,1,1,256
2024-03-03 10:50:00,7,5,5,4,42,17,4,33,17,0,0,8,4,9,5,6,42,16,39,14,0,0,277
2024-03-03 11:00:00,1,1,9,10,33,17,8,20,12,3,3,4,3,5,3,1,35,13,27,11,2,3,224
2024-03-03 11:10:00,5,5,6,6,43,16,6,37,13,7,6,2,6,3,6,0,45,11,31,10,1,1,266
2024-03-03 11:20:00,3,3,6,8,41,19,9,23,13,5,5,6,3,6,2,3,49,21,22,17,1,1,266
2024-03-03 11:30:00,7,8,8,5,38,12,7,28,10,5,5,2,1,2,2,1,45,10,31,9,3,2,241
2024-03-03 11:40:00,3,3,7,5,43,19,7,28,15,6,4,9,1,8,1,2,52,19,30,14,2,2,280
2024-03-03 11:50:00,10,6,8,12,31,19,7,22,15,4,3,8,2,7,2,1,57,15,30,10,1,1,271
2024-03-03 12:00:00,6,7,7,7,36,12,10,25,10,2,3,6,3,7,2,7,65,25,31,19,3,3,296
2024-03-03 12:10:00,2,2,6,8,47,21,8,39,15,7,6,11,5,7,5,5,42,22,26,16,0,0,300
2024-03-03 12:20:00,4,4,10,12,48,25,13,29,17,5,5,7,4,8,4,1,45,24,26,21,2,2,316
2024-03-03 12:30:00,4,3,3,8,46,20,8,28,15,8,7,2,5,4,4,1,57,31,24,21,2,2,303
2024-03-03 12:40:00,2,2,13,8,53,20,10,37,16,7,7,10,2,9,3,7,55,25,27,19,1,1,334
2024-03-03 12:50:00,3,3,7,8,40,16,10,29,14,8,8,6,3,8,1,0,47,32,22,27,1,1,294
2024-03-03 13:00:00,6,6,6,7,62,13,7,44,11,3,3,16,1,14,3,6,53,24,38,19,1,1,344
2024-03-03 13:10:00,1,1,5,7,55,26,10,32,20,6,6,18,3,14,3,4,47,24,25,19,1,1,328
2024-03-03 13:20:00,5,4,6,7,60,22,9,40,17,4,2,11,2,12,1,2,63,30,33,18,0,0,348
2024-03-03 13:30:00,3,5,7,5,50,28,5,32,23,2,3,7,2,7,2,1,63,34,30,22,2,2,335
2024-03-03 13:40:00,2,2,7,7,38,14,10,33,15,4,3,3,4,4,5,1,61,21,27,14,1,1,277
2024-03-03 13:50:00,7,6,9,3,46,18,4,25,15,7,5,12,2,12,3,1,53,32,28,24,0,0,312
2024-03-03 14:00:00,4,4,7,8,40,17,9,23,16,7,7,3,5,3,6,3,59,33,24,21,4,4,307
2024-03-03 14:10:00,6,7,6,8,57,30,6,27,20,1,1,9,8,10,6,6,61,26,25,20,2,2,344
2024-03-03 14:20:00,3,3,9,4,47,21,5,16,12,5,5,7,5,7,4,2,61,28,31,21,1,1,298
2024-03-03 14:30:00,6,7,6,15,59,20,16,38,11,5,5,6,6,5,6,4,62,26,29,20,3,3,358
2024-03-03 14:40:00,9,8,5,5,56,35,5,29,17,2,3,9,5,9,5,1,62,32,34,20,2,2,355
2024-03-03 14:50:00,6,5,13,3,48,25,4,25,15,8,6,7,4,5,5,4,59,30,25,19,1,1,318
2024-03-03 15:00:00,3,3,6,7,54,31,4,30,23,2,2,10,8,12,10,5,52,27,23,19,3,3,337
2024-03-03 15:10:00,5,5,7,8,62,26,7,41,16,6,7,9,1,9,0,3,49,38,24,24,1,1,349
2024-03-03 15:20:00,5,5,11,1,46,21,3,30,18,6,4,4,7,5,6,3,53,30,29,20,5,4,316
2024-03-03 15:30:00,8,7,9,3,47,19,4,30,13,10,10,10,3,9,3,3,47,28,21,18,0,0,302
2024-03-03 15:40:00,5,4,8,8,49,19,7,20,16,2,2,6,2,7,3,2,59,33,26,21,0,0,299
2024-03-03 15:50:00,4,4,4,5,44,19,6,30,19,10,8,6,6,6,4,3,59,34,22,16,2,2,313
2024-03-03 16:00:00,7,7,9,11,58,17,14,38,14,2,2,2,6,2,5,2,51,30,25,18,1,1,322
2024-03-03 16:10:00,1,1,5,2,45,17,4,28,14,8,7,8,2,9,2,1,51,24,20,14,0,0,263
2024-03-03 16:20:00,2,2,5,8,58,24,7,31,20,8,8,7,5,8,4,2,55,24,23,15,1,1,318
2024-03-03 16:30:00,3,3,6,6,36,18,4,28,13,7,7,5,5,8,7,15,48,29,28,17,0,0,293
2024-03-03 16:40:00,5,5,9,7,53,24,7,43,22,4,3,11,3,10,3,10,54,23,29,20,3,3,351
2024-03-03 16:50:00,2,2,7,11,49,26,10,37,19,6,6,8,3,8,3,0,51,26,25,16,2,3,320
2024-03-03 17:00:00,6,5,4,5,36,18,4,23,13,8,8,11,7,11,7,1,52,21,22,16,2,2,282
2024-03-03 17:10:00,8,7,4,4,55,36,5,26,17,8,7,5,1,7,1,1,49,36,24,19,2,2,324
2024-03-03 17:20:00,4,3,5,12,56,25,10,34,20,4,4,10,5,11,3,0,55,33,30,21,5,5,355
2024-03-03 17:30:00,10,9,6,8,57,22,7,32,19,4,4,9,5,7,5,2,55,25,19,21,1,1,328
2024-03-03 17:40:00,0,0,10,11,57,19,26,45,19,7,8,6,6,4,5,0,63,31,31,20,2,3,373
2024-03-03 17:50:00,5,6,9,11,53,20,10,29,12,7,6,5,6,5,7,7,61,29,24,20,3,3,338
2024-03-03 18:00:00,3,4,6,10,49,26,9,39,27,7,7,7,6,12,14,2,57,19,21,14,0,0,339
2024-03-03 18:10:00,6,6,10,11,44,27,9,21,18,7,6,5,6,7,2,4,48,36,23,26,0,0,322
2024-03-03 18:20:00,7,9,10,8,32,14,8,24,12,5,5,10,5,17,9,0,48,26,21,17,1,1,289
2024-03-03 18:30:00,9,8,15,11,34,15,12,34,25,3,4,9,4,15,6,2,48,36,27,28,2,2,349
2024-03-03 18:40:00,5,4,3,9,44,16,12,29,12,2,1,5,1,6,2,2,53,35,36,28,0,0,305
2024-03-03 18:50:00,5,7,10,6,44,14,10,28,23,2,2,1,6,0,8,2,60,35,40,29,2,1,335
2024-03-03 19:00:00,2,1,9,3,30,15,7,26,18,7,6,13,4,17,5,2,44,20,23,19,0,0,271
2024-03-03 19:10:00,3,3,6,7,33,14,9,33,20,6,6,5,3,10,3,4,38,21,34,25,0,0,283
2024-03-03 19:20:00,4,2,8,6,23,7,9,25,10,6,6,4,3,6,4,8,46,20,34,27,2,2,262
2024-03-03 19:30:00,3,2,7,4,24,6,10,26,8,4,4,4,7,5,5,4,46,13,30,24,1,1,238
2024-03-03 19:40:00,5,3,6,3,21,10,6,22,16,4,6,9,2,11,3,5,42,16,34,20,1,2,247
2024-03-03 19:50:00,1,2,6,4,29,8,5,27,8,3,1,6,2,10,1,3,36,12,34,17,1,1,217
2024-03-03 20:00:00,6,8,11,4,24,6,6,27,9,4,4,4,4,4,7,6,38,13,27,15,0,0,227
2024-03-03 20:10:00,4,3,6,6,25,4,6,27,4,2,2,16,7,25,10,7,35,22,23,20,4,5,263
2024-03-03 20:20:00,7,3,7,3,23,11,6,24,18,4,4,8,3,9,4,4,30,15,26,18,0,0,227
2024-03-03 20:30:00,0,0,9,5,23,7,5,26,10,4,4,7,3,6,5,3,37,14,37,17,3,5,230
2024-03-03 20:40:00,1,4,4,1,25,10,2,21,17,2,2,5,4,8,5,0,36,16,40,22,0,0,225
2024-03-03 20:50:00,5,6,4,2,21,5,7,20,5,4,5,8,3,9,3,5,40,20,33,27,0,0,232
2024-03-03 21:00:00,5,7,16,3,22,7,4,26,12,3,3,5,4,9,7,3,31,14,30,22,0,0,233
2024-03-03 21:10:00,2,4,7,6,27,11,8,28,12,2,2,2,2,6,3,4,26,19,25,16,0,0,212
2024-03-03 21:20:00,5,4,8,6,19,8,11,25,9,6,6,4,6,2,5,0,23,5,23,6,1,1,183
2024-03-03 21:30:00,2,2,2,3,19,4,3,24,3,1,1,4,3,7,2,3,29,12,33,13,0,0,170
2024-03-03 21:40:00,4,4,3,3,19,2,5,24,4,2,2,3,6,6,5,2,28,9,26,10,1,1,169
2024-03-03 21:50:00,4,4,4,1,22,4,3,26,10,0,0,3,3,4,4,5,27,7,30,9,1,2,173
2024-03-03 22:00:00,2,2,5,4,11,3,5,16,7,3,4,3,4,1,5,9,15,9,15,18,0,0,141
2024-03-03 22:10:00,3,4,12,2,22,5,2,26,8,3,2,2,2,3,6,3,16,3,20,6,0,0,150
2024-03-03 22:20:00,3,0,3,3,19,5,7,22,11,1,1,6,4,8,4,2,22,6,22,10,3,7,169
2024-03-03 22:30:00,4,3,11,2,22,7,6,26,14,0,0,1,1,3,2,2,17,6,21,10,1,2,161
2024-03-03 22:40:00,4,2,9,2,9,0,7,10,0,1,1,3,1,5,2,3,19,7,23,10,0,0,118
2024-03-03 22:50:00,4,4,5,1,12,1,5,11,3,0,0,5,2,7,1,2,19,8,18,10,1,1,120
2024-03-03 23:00:00,6,4,3,0,9,2,0,13,3,1,1,1,1,0,0,0,18,6,23,8,1,2,102
2024-03-03 23:10:00,4,2,6,0,17,3,0,12,4,0,0,1,1,2,2,0,17,2,22,2,0,0,97
2024-03-03 23:20:00,2,2,0,1,7,1,1,10,2,1,1,5,1,8,2,10,17,2,22,5,0,0,100
2024-03-03 23:30:00,3,4,0,0,10,1,0,16,1,0,0,0,0,0,0,0,17,3,25,5,0,0,85
2024-03-03 23:40:00,2,0,3,0,7,2,0,10,6,2,2,1,0,0,0,0,11,2,10,3,0,0,61
2024-03-03 23:50:00,3,2,8,2,5,2,4,6,2,1,1,2,0,0,0,2,11,2,8,3,0,0,64
2024-03-04 00:00:00,6,5,7,1,7,1,3,11,3,0,0,1,2,3,1,0,7,2,11,4,0,0,75
2024-03-04 00:10:00,0,0,0,1,9,1,1,11,2,0,0,2,1,1,0,2,9,1,10,1,1,1,54
2024-03-04 00:20:00,0,1,2,2,3,0,3,4,0,1,1,0,0,0,0,0,5,2,6,4,0,0,34
2024-03-04 00:30:00,0,0,0,1,2,0,1,3,0,1,1,0,0,0,0,1,4,1,6,1,0,0,22
2024-03-04 00:40:00,1,1,2,1,5,1,1,7,1,0,0,0,0,0,0,0,8,2,8,3,0,0,41
2024-03-04 00:50:00,3,3,0,1,6,1,1,10,1,0,0,0,0,0,0,0,4,2,8,4,0,0,44
2024-03-04 01:00:00,5,4,3,1,4,0,1,5,0,0,0,1,3,0,0,0,1,0,1,0,0,0,29
2024-03-04 01:10:00,2,2,0,0,2,3,0,5,6,0,0,0,2,0,2,0,7,0,9,0,0,0,40
2024-03-04 01:20:00,1,1,2,1,3,0,1,3,0,1,1,1,2,2,4,0,3,1,6,1,0,0,34
2024-03-04 01:30:00,2,2,2,0,4,0,0,6,0,0,0,0,1,0,1,0,2,0,3,0,1,1,25
2024-03-04 01:40:00,2,1,0,1,1,0,2,1,0,0,0,2,0,3,0,0,0,0,0,0,1,1,15
2024-03-04 01:50:00,1,2,2,1,3,0,1,3,0,0,0,0,0,0,0,3,6,1,7,1,1,0,32
2024-03-04 02:00:00,3,3,0,1,4,0,1,6,0,0,0,1,3,2,5,0,3,0,3,0,0,0,35
2024-03-04 02:10:00,3,2,0,0,3,0,0,3,0,1,1,0,2,0,1,0,6,0,5,0,0,0,27
2024-03-04 02:20:00,1,1,0,1,2,0,1,3,0,0,0,0,1,0,3,0,7,1,10,0,0,0,31
2024-03-04 02:30:00,0,1,1,2,2,0,2,2,0,1,1,1,1,1,0,2,3,0,3,0,0,0,23
2024-03-04 02:40:00,2,2,1,2,3,0,4,5,0,0,0,1,1,2,0,0,2,1,2,0,0,0,28
2024-03-04 02:50:00,1,1,4,0,0,0,0,0,0,1,1,0,1,0,2,0,3,0,7,0,1,1,23
2024-03-04 03:00:00,1,0,2,0,3,0,1,2,0,0,0,1,1,0,2,0,1,0,2,0,0,0,16
2024-03-04 03:10:00,1,1,0,0,4,2,1,4,5,0,0,1,0,2,0,0,4,0,6,0,0,0,31
2024-03-04 03:20:00,4,4,1,1,3,0,2,4,0,4,4,2,0,4,0,0,2,0,3,0,1,1,40
2024-03-04 03:30:00,2,4,4,1,4,0,1,7,0,0,0,0,1,0,3,0,3,0,3,0,0,0,33
2024-03-04 03:40:00,0,0,1,1,4,0,2,5,0,1,1,0,0,0,0,0,4,1,5,1,0,0,26
2024-03-04 03:50:00,1,2,3,1,9,0,2,12,0,1,1,1,1,2,1,0,2,1,4,2,1,3,50
2024-03-04 04:00:00,4,3,1,0,4,0,0,7,0,0,0,1,0,1,0,0,1,0,2,0,0,0,24
2024-03-04 04:10:00,1,1,0,0,4,1,0,5,2,1,1,1,0,1,0,0,2,0,1,0,0,0,21
2024-03-04 04:20:00,1,1,0,1,9,3,3,10,6,0,0,0,0,0,0,0,10,2,17,3,0,0,66
2024-03-04 04:30:00,2,2,0,0,9,0,0,12,1,3,3,1,1,0,2,2,6,3,7,7,0,0,61
2024-03-04 04:40:00,0,0,0,1,12,4,4,23,7,0,0,0,1,0,1,1,8,7,10,11,0,0,90
2024-03-04 04:50:00,1,1,0,3,6,0,5,12,0,0,0,0,0,0,0,2,10,8,13,10,0,0,71
2024-03-04 05:00:00,0,0,0,1,21,1,1,31,3,1,1,4,2,5,1,2,16,10,16,14,0,0,130
2024-03-04 05:10:00,0,0,0,3,24,5,5,29,9,1,1,6,1,8,0,2,16,13,24,19,0,0,166
2024-03-04 05:20:00,2,2,1,4,24,6,4,29,9,4,4,2,0,6,0,0,15,15,19,14,0,0,160
2024-03-04 05:30:00,2,0,6,3,21,6,4,22,9,2,2,4,0,7,0,2,28,26,32,24,0,0,200
2024-03-04 05:40:00,1,3,6,7,34,13,12,21,16,8,7,1,0,2,0,0,35,32,29,28,1,1,257
2024-03-04 05:50:00,3,5,6,7,39,16,12,34,19,9,8,3,3,6,3,6,40,38,34,28,0,0,319
2024-03-04 06:00:00,1,3,3,9,34,13,12,29,18,12,10,8,5,10,8,6,49,49,36,42,1,1,359
2024-03-04 06:10:00,1,1,2,8,46,19,9,27,33,7,7,14,4,7,3,0,43,41,39,39,2,3,355
2024-03-04 06:20:00,1,1,5,9,52,20,17,41,21,9,10,8,6,7,6,0,67,51,45,43,1,4,424
2024-03-04 06:30:00,2,4,6,16,54,25,23,32,34,13,9,9,4,10,1,3,57,47,39,39,2,5,434
2024-03-04 06:40:00,6,5,7,12,60,32,16,46,27,15,10,8,6,7,3,7,85,74,49,56,1,1,533
2024-03-04 06:50:00,1,1,5,33,63,44,28,38,27,9,11,12,4,12,11,7,84,58,36,38,1,1,524
2024-03-04 07:00:00,10,8,7,26,57,44,20,22,32,15,11,8,6,6,8,10,82,67,29,21,1,2,492
2024-03-04 07:10:00,9,12,35,15,61,30,14,33,27,15,11,13,14,14,24,2,74,56,33,35,4,4,535
