datetime,V21Z,V22Z,D51Z,D81Z,D82Z,D91Z,D41Z,V83Z,V84Z,V92Z,V43Z,V44Z,Total
2024-03-12 16:40:00,0,0,3,46,48,22,0,12,15,8,25,17,196
2024-03-12 16:50:00,0,0,7,85,71,23,0,14,21,10,22,24,277
2024-03-12 17:00:00,0,0,8,60,67,11,0,17,12,6,24,22,227
2024-03-12 17:10:00,0,0,10,71,76,24,0,14,12,15,19,16,257
2024-03-12 17:20:00,0,0,14,53,79,23,0,16,24,9,18,21,257
2024-03-12 17:30:00,0,0,9,54,66,26,0,14,14,10,18,23,234
2024-03-12 17:40:00,0,0,15,55,62,7,0,14,12,5,26,11,207
2024-03-12 17:50:00,0,0,11,52,62,22,0,14,14,10,24,20,229
2024-03-12 18:00:00,0,0,6,81,67,14,0,20,12,9,20,12,241
2024-03-12 18:10:00,0,0,12,57,66,21,0,17,16,38,17,19,263
2024-03-12 18:20:00,0,0,14,55,61,9,0,34,13,42,19,12,259
2024-03-12 18:30:00,0,0,6,59,64,8,0,45,30,37,17,26,292
2024-03-12 18:40:00,0,0,15,51,41,12,0,34,36,34,21,13,257
2024-03-12 18:50:00,0,0,7,46,45,15,0,42,24,44,26,21,270
2024-03-12 19:00:00,0,0,13,43,56,12,0,28,39,33,14,18,256
2024-03-12 19:10:00,0,0,7,40,44,21,0,31,41,25,10,11,230
2024-03-12 19:20:00,0,0,5,41,66,13,0,19,36,24,16,15,235
2024-03-12 19:30:00,0,0,7,32,41,12,0,25,44,24,13,9,207
2024-03-12 19:40:00,0,0,3,54,52,8,0,32,31,31,8,10,229
2024-03-12 19:50:00,0,0,10,53,63,8,0,28,45,34,18,22,281
2024-03-12 20:00:00,0,0,4,30,35,4,0,37,44,28,7,8,197
2024-03-12 20:10:00,0,0,6,39,35,12,0,35,34,32,14,14,221
2024-03-12 20:20:00,0,0,3,37,38,7,0,26,33,31,7,15,197
2024-03-12 20:30:00,0,0,2,33,29,3,0,31,32,32,11,8,181
2024-03-12 20:40:00,0,0,10,34,34,6,0,27,27,38,13,10,199
2024-03-12 20:50:00,0,0,4,29,36,5,0,21,29,35,11,15,185
2024-03-12 21:00:00,0,0,3,31,30,6,0,23,28,36,10,3,170
2024-03-12 21:10:00,0,0,1,30,33,4,0,28,42,31,8,9,186
2024-03-12 21:20:00,0,0,3,34,27,8,0,25,34,46,10,4,191
2024-03-12 21:30:00,0,0,3,20,27,3,0,21,35,28,7,5,149
2024-03-12 21:40:00,0,0,2,27,22,1,0,26,38,31,11,11,169
2024-03-12 21:50:00,0,0,3,23,25,5,0,28,42,56,5,4,191
2024-03-12 22:00:00,0,0,2,21,24,5,0,23,33,38,13,9,168
2024-03-12 22:10:00,0,0,1,35,31,2,0,24,33,40,12,8,186
2024-03-12 22:20:00,0,0,3,26,22,0,0,19,54,29,8,9,170
2024-03-12 22:30:00,0,0,1,10,14,0,0,15,22,17,10,10,99
2024-03-12 22:40:00,0,0,0,17,18,3,0,19,31,26,17,16,147
2024-03-12 22:50:00,0,0,1,16,15,8,0,18,14,22,12,13,119
2024-03-12 23:00:00,0,0,3,17,15,0,0,16,18,25,4,5,103
2024-03-12 23:10:00,0,0,0,20,22,1,0,17,37,21,2,5,125
2024-03-12 23:20:00,0,0,1,7,9,0,0,12,14,12,5,6,66
2024-03-12 23:30:00,0,0,0,3,7,1,0,11,22,23,2,3,72
2024-03-12 23:40:00,0,0,0,11,9,0,0,14,25,20,4,3,86
2024-03-12 23:50:00,0,0,1,10,11,0,0,15,23,29,2,9,100
2024-03-13 00:00:00,0,0,0,7,9,0,0,15,26,17,2,1,77
2024-03-13 00:10:00,0,0,1,4,7,0,0,9,11,14,2,1,49
2024-03-13 00:20:00,0,0,1,10,8,0,0,15,39,16,1,3,93
2024-03-13 00:30:00,0,0,1,2,5,0,0,5,27,6,2,7,55
2024-03-13 00:40:00,0,0,0,3,5,0,0,7,17,8,1,1,42
2024-03-13 00:50:00,0,0,1,2,3,0,0,5,10,8,1,1,31
2024-03-13 01:00:00,0,0,1,3,4,0,0,6,6,10,2,2,34
2024-03-13 01:10:00,0,0,0,3,5,1,0,6,10,21,1,1,48
2024-03-13 01:20:00,0,0,0,1,0,0,0,2,0,3,0,0,6
2024-03-13 01:30:00,0,0,1,6,0,0,0,5,0,7,2,1,22
2024-03-13 01:40:00,0,0,0,1,3,0,0,5,6,6,1,1,23
2024-03-13 01:50:00,0,0,0,2,2,0,0,3,2,8,0,0,17
2024-03-13 02:00:00,0,0,1,6,4,0,0,4,3,8,0,1,27
2024-03-13 02:10:00,0,0,0,2,3,0,0,4,9,3,1,1,23
2024-03-13 02:20:00,0,0,1,2,3,0,0,3,6,4,0,0,19
2024-03-13 02:30:00,0,0,0,1,1,0,0,2,1,2,0,0,7
2024-03-13 02:40:00,0,0,0,3,2,0,0,4,2,5,0,0,16
2024-03-13 02:50:00,0,0,0,0,1,0,0,1,1,1,0,1,5
2024-03-13 03:00:00,0,0,0,1,1,1,0,3,2,2,0,0,10
2024-03-13 03:10:00,0,0,0,2,2,1,0,3,6,6,1,2,23
2024-03-13 03:20:00,0,0,0,2,3,0,0,5,5,3,0,0,18
2024-03-13 03:30:00,0,0,1,2,2,0,0,4,3,3,0,0,15
2024-03-13 03:40:00,0,0,3,2,1,0,0,3,2,2,1,2,16
2024-03-13 03:50:00,0,0,0,0,1,0,0,1,2,3,1,1,9
2024-03-13 04:00:00,0,0,0,2,4,2,0,5,9,7,1,3,33
2024-03-13 04:10:00,0,0,0,2,2,0,0,3,3,5,0,0,15
2024-03-13 04:20:00,0,0,1,4,4,0,0,9,6,4,2,2,32
2024-03-13 04:30:00,0,0,0,5,5,1,0,11,11,49,0,0,82
2024-03-13 04:40:00,0,0,0,7,13,0,0,13,18,14,1,2,68
2024-03-13 04:50:00,0,0,0,10,11,6,0,12,11,15,2,0,67
2024-03-13 05:00:00,0,0,0,7,18,3,0,18,19,15,2,2,84
2024-03-13 05:10:00,0,0,2,12,14,3,0,10,12,13,0,0,66
2024-03-13 05:20:00,0,0,1,11,16,5,0,14,17,20,3,2,89
2024-03-13 05:30:00,0,0,1,21,29,11,0,21,25,21,2,2,133
2024-03-13 05:40:00,0,0,2,33,29,19,0,21,24,23,5,2,158
2024-03-13 05:50:00,0,0,2,11,24,9,0,13,21,18,1,2,101
2024-03-13 06:00:00,0,0,3,19,30,7,0,17,32,24,2,6,140
2024-03-13 06:10:00,0,0,6,26,34,4,0,20,19,20,3,1,133
2024-03-13 06:20:00,0,0,1,25,45,20,0,20,37,25,9,8,190
2024-03-13 06:30:00,0,0,4,27,38,14,0,23,35,33,3,7,184
2024-03-13 06:40:00,0,0,9,39,45,16,0,27,23,24,7,9,199
2024-03-13 06:50:00,0,0,7,34,54,31,0,22,21,20,5,10,204
2024-03-13 07:00:00,0,0,6,40,66,31,0,27,24,23,8,6,231
2024-03-13 07:10:00,0,0,15,42,67,30,0,20,25,12,16,9,236
2024-03-13 07:20:00,0,0,14,42,70,28,0,21,22,10,7,6,220
2024-03-13 07:30:00,0,0,16,63,66,33,0,23,27,15,16,12,271
2024-03-13 07:40:00,0,0,17,55,109,19,0,12,29,12,17,18,288
2024-03-13 07:50:00,0,0,9,70,114,27,0,28,27,12,12,16,315
2024-03-13 08:00:00,0,0,10,46,72,25,0,21,25,11,25,18,253
2024-03-13 08:10:00,0,0,12,46,70,14,0,23,26,9,16,11,227
2024-03-13 08:20:00,0,0,16,51,62,15,0,26,30,7,16,16,239
2024-03-13 08:30:00,0,0,10,59,75,25,0,26,27,9,11,13,255
2024-03-13 08:40:00,0,0,7,46,63,16,0,27,25,10,13,6,213
2024-03-13 08:50:00,0,0,14,44,52,11,0,21,26,6,19,12,205
2024-03-13 09:00:00,0,0,17,40,55,27,0,25,26,9,14,12,225
2024-03-13 09:10:00,0,0,11,46,54,20,0,22,25,8,16,11,213
2024-03-13 09:20:00,0,0,5,47,46,20,0,18,20,8,15,12,191
2024-03-13 09:30:00,0,0,6,48,55,27,0,26,26,11,15,12,226
2024-03-13 09:40:00,0,0,12,35,62,16,0,12,26,11,8,12,194
2024-03-13 09:50:00,0,0,6,40,42,16,0,18,21,9,10,10,172
2024-03-13 10:00:00,0,0,7,45,54,16,0,22,26,8,12,11,201
2024-03-13 10:10:00,0,0,4,40,48,20,0,19,23,8,13,31,206
2024-03-13 10:20:00,0,0,8,40,34,18,0,26,26,8,10,13,183
2024-03-13 10:30:00,0,0,7,39,66,24,0,25,34,10,8,8,221
2024-03-13 10:40:00,0,0,4,36,59,11,0,19,24,3,12,5,173
2024-03-13 10:50:00,0,0,4,34,54,16,0,17,29,9,9,9,181
2024-03-13 11:00:00,0,0,8,46,57,16,0,22,27,12,7,11,206
2024-03-13 11:10:00,0,0,6,50,51,15,0,19,23,5,11,9,189
2024-03-13 11:20:00,0,0,1,45,51,17,0,22,28,8,12,9,193
2024-03-13 11:30:00,0,0,8,33,47,2,0,17,24,2,11,10,154
2024-03-13 11:40:00,0,0,5,45,54,21,0,20,27,11,9,14,206
2024-03-13 11:50:00,0,0,8,44,44,17,0,21,23,9,9,16,191
2024-03-13 12:00:00,0,0,3,45,71,11,0,26,24,4,11,12,207
2024-03-13 12:10:00,0,0,6,55,56,29,0,19,26,11,8,18,228
2024-03-13 12:20:00,0,0,3,40,78,15,0,15,28,13,7,14,213
2024-03-13 12:30:00,0,0,9,54,71,16,0,31,27,6,12,16,242
2024-03-13 12:40:00,0,0,13,42,79,32,0,11,30,14,8,19,248
2024-03-13 12:50:00,0,0,11,54,63,17,0,32,26,5,19,26,253
2024-03-13 13:00:00,0,0,13,49,53,11,0,22,26,6,18,21,219
2024-03-13 13:10:00,0,0,21,41,57,21,0,22,24,13,9,13,221
2024-03-13 13:20:00,0,0,10,49,64,21,0,25,29,7,17,13,235
2024-03-13 13:30:00,0,0,6,35,64,9,0,19,22,4,11,8,178
2024-03-13 13:40:00,0,0,2,46,49,20,0,26,30,9,11,6,199
2024-03-13 13:50:00,0,0,7,47,47,19,0,21,28,10,20,14,213
2024-03-13 14:00:00,0,0,4,47,55,20,0,24,23,9,14,18,214
2024-03-13 14:10:00,0,0,7,41,57,19,0,21,23,5,12,16,201
2024-03-13 14:20:00,0,0,4,56,56,24,0,21,25,6,20,19,231
2024-03-13 14:30:00,0,0,4,54,65,17,0,20,30,9,19,18,236
2024-03-13 14:40:00,0,0,5,64,63,17,0,28,30,4,17,16,244
2024-03-13 14:50:00,0,0,5,61,79,19,0,23,21,9,15,22,254
2024-03-13 15:00:00,0,0,1,48,59,20,0,18,17,9,15,11,198
2024-03-13 15:10:00,0,0,2,44,60,33,0,15,18,11,16,15,214
2024-03-13 15:20:00,0,0,6,52,59,21,0,17,12,5,14,14,200
2024-03-13 15:30:00,0,0,5,58,62,23,0,18,17,11,25,18,237
2024-03-13 15:40:00,0,0,8,50,63,19,0,16,14,7,23,21,221
2024-03-13 15:50:00,0,0,12,66,72,24,0,18,16,9,28,22,267
2024-03-13 16:00:00,0,0,13,59,69,21,0,14,13,8,19,14,230
2024-03-13 16:10:00,0,0,4,47,57,18,0,20,14,6,16,16,198
2024-03-13 16:20:00,0,0,2,61,62,25,0,14,14,12,15,23,228
2024-03-13 16:30:00,0,0,4,63,78,20,0,22,14,7,15,10,233
2024-03-13 16:40:00,0,0,6,74,58,12,0,17,14,6,19,12,218
2024-03-13 16:50:00,0,0,13,69,58,9,0,11,17,4,13,13,207
2024-03-13 17:00:00,0,0,11,62,76,21,0,23,16,8,18,17,252
2024-03-13 17:10:00,0,0,11,62,79,15,0,16,13,7,26,16,245
2024-03-13 17:20:00,0,0,11,51,64,13,0,13,17,5,18,23,215
2024-03-13 17:30:00,0,0,20,63,72,13,0,14,18,5,21,15,241
2024-03-13 17:40:00,0,0,14,57,65,19,0,21,25,8,25,25,259
2024-03-13 17:50:00,0,0,12,66,68,19,0,9,13,7,28,18,240
2024-03-13 18:00:00,0,0,12,64,68,6,0,18,15,4,17,18,222
2024-03-13 18:10:00,0,0,17,59,53,18,0,17,17,8,10,18,217
2024-03-13 18:20:00,0,0,10,60,57,17,0,24,17,26,22,15,248
2024-03-13 18:30:00,0,0,9,52,44,14,0,40,26,47,19,25,276
2024-03-13 18:40:00,0,0,7,29,44,14,0,31,42,35,21,14,237
2024-03-13 18:50:00,0,0,13,38,42,8,0,34,32,44,7,15,233
2024-03-13 19:00:00,0,0,7,41,39,10,0,33,33,30,14,21,228
2024-03-13 19:10:00,0,0,8,42,31,24,0,43,28,21,13,11,221
2024-03-13 19:20:00,0,0,5,38,35,11,0,34,32,30,15,20,220
2024-03-13 19:30:00,0,0,2,47,50,9,0,35,24,27,14,16,224
2024-03-13 19:40:00,0,0,6,36,52,0,0,32,42,27,13,13,221
2024-03-13 19:50:00,0,0,6,45,55,9,0,28,48,21,6,12,230
2024-03-13 20:00:00,0,0,12,42,49,11,0,40,39,22,15,9,239
2024-03-13 20:10:00,0,0,6,28,38,11,0,36,46,20,11,24,220
2024-03-13 20:20:00,0,0,4,35,37,16,0,28,25,18,12,21,196
2024-03-13 20:30:00,0,0,4,35,29,14,0,26,35,15,7,15,180
2024-03-13 20:40:00,0,0,4,26,28,9,0,42,35,22,29,21,216
2024-03-13 20:50:00,0,0,3,39,34,6,0,34,47,19,14,11,207
2024-03-13 21:00:00,0,0,2,25,39,2,0,43,49,26,10,5,201
2024-03-13 21:10:00,0,0,4,35,38,1,0,40,50,31,6,7,212
2024-03-13 21:20:00,0,0,7,26,26,0,0,44,35,23,3,6,170
2024-03-13 21:30:00,0,0,4,31,31,1,0,35,35,22,9,17,185
2024-03-13 21:40:00,0,0,5,28,32,3,0,38,54,34,3,9,206
2024-03-13 21:50:00,0,0,4,22,21,2,0,43,36,73,10,10,221
2024-03-13 22:00:00,0,0,2,24,19,5,0,37,32,53,4,12,188
2024-03-13 22:10:00,0,0,5,28,23,2,0,39,30,18,23,11,179
2024-03-13 22:20:00,0,0,3,35,30,6,0,46,32,16,4,14,186
2024-03-13 22:30:00,0,0,2,35,33,1,0,42,32,21,8,7,181
2024-03-13 22:40:00,0,0,3,22,21,0,0,39,36,18,0,4,143
2024-03-13 22:50:00,0,0,2,19,25,8,0,33,28,18,3,9,145
2024-03-13 23:00:00,0,0,1,20,17,1,0,36,36,14,2,8,135
2024-03-13 23:10:00,0,0,0,16,17,8,0,26,38,21,4,7,137
2024-03-13 23:20:00,0,0,1,10,15,11,0,19,33,16,4,3,112
2024-03-13 23:30:00,0,0,2,12,7,0,0,24,15,6,1,0,67
2024-03-13 23:40:00,0,0,1,9,7,2,0,19,20,10,6,4,78
2024-03-13 23:50:00,0,0,3,12,12,2,0,17,29,13,2,2,92
2024-03-14 00:00:00,0,0,0,9,13,0,0,15,24,16,1,0,78
2024-03-14 00:10:00,0,0,2,12,7,9,0,20,17,15,1,3,86
2024-03-14 00:20:00,0,0,0,8,8,1,0,24,18,11,0,2,72
2024-03-14 00:30:00,0,0,0,6,10,4,0,22,25,11,0,0,78
2024-03-14 00:40:00,0,0,0,5,3,1,0,9,8,3,1,0,30
2024-03-14 00:50:00,0,0,1,3,4,0,0,9,11,4,3,0,35
2024-03-14 01:00:00,0,0,1,4,6,0,0,10,18,8,2,2,51
2024-03-14 01:10:00,0,0,0,2,3,1,0,5,6,5,0,0,22
2024-03-14 01:20:00,0,0,0,3,3,0,0,5,11,5,0,0,27
2024-03-14 01:30:00,0,0,0,4,5,0,0,11,10,5,0,0,35
2024-03-14 01:40:00,0,0,0,8,2,0,0,9,5,2,0,3,29
2024-03-14 01:50:00,0,0,0,6,4,0,0,8,11,5,0,1,35
2024-03-14 02:00:00,0,0,0,2,3,0,0,4,7,3,0,1,20
2024-03-14 02:10:00,0,0,0,1,3,0,0,3,6,3,0,0,16
2024-03-14 02:20:00,0,0,0,3,6,1,0,7,14,5,0,0,36
2024-03-14 02:30:00,0,0,1,6,3,0,0,9,9,4,0,0,32
2024-03-14 02:40:00,0,0,0,4,2,0,0,3,4,1,1,1,16
2024-03-14 02:50:00,0,0,0,3,2,0,0,6,5,2,0,0,18
2024-03-14 03:00:00,0,0,0,2,3,1,0,3,10,4,0,2,25
2024-03-14 03:10:00,0,0,1,2,2,0,0,5,4,4,0,0,18
2024-03-14 03:20:00,0,0,1,2,1,0,0,4,1,1,1,3,14
2024-03-14 03:30:00,0,0,0,0,2,0,0,2,5,2,0,0,11
2024-03-14 03:40:00,0,0,0,2,2,0,0,3,6,3,0,0,16
2024-03-14 03:50:00,0,0,0,1,1,0,0,5,1,1,0,4,13
2024-03-14 04:00:00,0,0,0,3,5,0,0,6,8,7,2,1,32
2024-03-14 04:10:00,0,0,1,5,5,0,0,6,4,6,0,1,28
2024-03-14 04:20:00,0,0,0,6,5,2,0,12,13,3,0,0,41
2024-03-14 04:30:00,0,0,0,2,4,0,0,4,8,4,1,2,25
2024-03-14 04:40:00,0,0,0,9,11,4,0,10,21,9,0,0,64
2024-03-14 04:50:00,0,0,0,9,11,6,0,22,15,12,0,2,77
2024-03-14 05:00:00,0,0,0,10,13,0,0,20,19,13,0,2,77
2024-03-14 05:10:00,0,0,0,14,21,0,0,22,36,22,0,2,117
2024-03-14 05:20:00,0,0,2,16,11,8,0,16,16,15,0,0,84
2024-03-14 05:30:00,0,0,2,17,24,6,0,27,38,24,3,1,142
2024-03-14 05:40:00,0,0,0,23,24,20,0,30,50,52,2,1,202
2024-03-14 05:50:00,0,0,5,22,29,7,0,34,29,22,2,2,152
2024-03-14 06:00:00,0,0,6,15,29,11,0,24,34,36,3,4,162
2024-03-14 06:10:00,0,0,3,26,34,8,0,27,24,18,2,6,148
2024-03-14 06:20:00,0,0,2,32,45,12,0,29,50,32,6,8,216
2024-03-14 06:30:00,0,0,2,27,34,22,0,19,28,9,2,4,147
2024-03-14 06:40:00,0,0,8,33,55,18,0,21,18,30,7,7,197
2024-03-14 06:50:00,0,0,4,40,58,28,0,22,33,8,4,4,201
2024-03-14 07:00:00,0,0,9,33,57,20,0,14,18,9,4,4,168
2024-03-14 07:10:00,0,0,9,47,66,23,0,21,30,14,13,14,237
2024-03-14 07:20:00,0,0,21,43,57,32,0,15,19,9,12,10,218
2024-03-14 07:30:00,0,0,30,70,73,34,0,26,32,13,21,15,314
2024-03-14 07:40:00,0,0,30,74,82,31,0,31,30,9,21,19,327
2024-03-14 07:50:00,0,0,23,71,93,33,0,30,25,8,24,14,321
2024-03-14 08:00:00,0,0,12,44,57,25,0,27,25,12,14,12,228
2024-03-14 08:10:00,3,3,18,55,66,21,0,26,31,14,22,16,275
2024-03-14 08:20:00,16,28,21,62,66,31,0,34,25,8,14,7,312
2024-03-14 08:30:00,21,26,15,48,67,18,0,28,25,11,18,7,284
2024-03-14 08:40:00,25,25,8,43,54,24,0,25,24,7,8,10,253
2024-03-14 08:50:00,31,17,6,51,62,26,0,28,29,14,8,8,280
2024-03-14 09:00:00,27,26,11,53,58,19,0,24,21,14,11,12,276
2024-03-14 09:10:00,31,23,6,48,63,22,0,23,27,15,16,13,287
2024-03-14 09:20:00,17,20,8,52,50,17,0,23,28,7,21,3,246
2024-03-14 09:30:00,29,21,9,41,56,13,0,18,23,8,16,12,246
2024-03-14 09:40:00,21,23,12,37,56,11,0,22,23,10,8,5,228
2024-03-14 09:50:00,18,25,3,39,47,22,0,29,34,14,6,9,246
2024-03-14 10:00:00,19,19,2,42,43,13,0,21,23,10,28,11,231
2024-03-14 10:10:00,22,25,5,42,53,18,0,24,26,9,6,6,236
2024-03-14 10:20:00,19,31,2,39,52,27,0,18,27,13,14,15,257
2024-03-14 10:30:00,28,20,6,32,41,28,0,20,22,11,14,11,233
2024-03-14 10:40:00,19,19,1,43,59,23,0,24,24,14,10,12,248
2024-03-14 10:50:00,28,29,2,40,40,36,0,18,22,8,13,9,245
2024-03-14 11:00:00,19,28,5,38,56,22,0,22,32,12,8,16,258
2024-03-14 11:10:00,21,30,17,35,52,19,0,20,28,12,12,14,260
2024-03-14 11:20:00,24,27,6,55,64,14,0,22,22,11,12,14,271
2024-03-14 11:30:00,18,20,5,46,60,19,0,24,27,11,6,8,244
2024-03-14 11:40:00,21,24,2,37,50,10,0,18,25,5,17,11,220
2024-03-14 11:50:00,28,30,10,55,65,18,0,31,26,6,14,16,299
2024-03-14 12:00:00,30,31,6,43,59,18,0,23,22,9,11,19,271
2024-03-14 12:10:00,25,29,3,46,72,24,0,16,30,8,16,13,282
2024-03-14 12:20:00,28,31,16,26,99,23,0,5,22,18,9,14,291
2024-03-14 12:30:00,22,21,7,48,63,28,0,15,25,10,10,12,261
2024-03-14 12:40:00,29,23,8,48,55,22,0,21,28,8,16,19,277
2024-03-14 12:50:00,18,27,7,48,55,32,0,26,26,9,15,18,281
2024-03-14 13:00:00,20,23,12,58,55,21,0,20,25,12,25,14,285
2024-03-14 13:10:00,27,22,12,46,53,13,0,38,20,3,16,14,264
2024-03-14 13:20:00,24,25,9,53,64,16,0,23,30,7,21,20,292
2024-03-14 13:30:00,18,31,8,40,49,38,0,26,32,14,21,17,294
2024-03-14 13:40:00,30,32,7,52,61,16,0,27,37,7,19,12,300
2024-03-14 13:50:00,20,28,9,60,69,7,0,23,26,3,22,21,288
2024-03-14 14:00:00,28,27,8,37,66,14,0,15,30,6,15,16,262
2024-03-14 14:10:00,21,32,3,49,61,9,0,25,45,3,10,13,271
2024-03-14 14:20:00,26,25,11,53,53,12,0,21,23,8,17,17,266
2024-03-14 14:30:00,18,15,8,45,68,19,0,20,27,6,24,18,268
2024-03-14 14:40:00,25,19,10,51,64,25,0,28,33,10,14,17,296
2024-03-14 14:50:00,22,18,5,62,60,11,0,29,28,7,18,11,271
2024-03-14 15:00:00,32,25,10,59,72,8,0,27,30,3,17,12,295
2024-03-14 15:10:00,19,29,2,53,61,23,0,22,23,6,14,15,267
2024-03-14 15:20:00,24,29,11,49,65,17,0,22,17,9,15,9,267
2024-03-14 15:30:00,24,19,5,75,72,28,0,20,31,9,19,19,321
2024-03-14 15:40:00,25,24,7,53,66,19,0,12,13,9,15,17,260
2024-03-14 15:50:00,26,27,6,59,59,14,0,23,35,7,11,19,286
2024-03-14 16:00:00,18,23,9,62,73,26,0,34,33,16,21,20,335
2024-03-14 16:10:00,24,40,10,69,76,19,0,37,44,10,16,16,361
2024-03-14 16:20:00,28,21,6,57,73,23,0,26,39,3,9,18,303
2024-03-14 16:30:00,28,38,4,65,63,20,0,35,39,10,21,24,347
2024-03-14 16:40:00,25,32,3,56,73,23,0,18,41,9,17,16,313
2024-03-14 16:50:00,28,42,13,45,60,28,0,20,35,8,15,16,310
2024-03-14 17:00:00,28,31,10,62,78,20,0,24,32,9,16,18,328
2024-03-14 17:10:00,40,38,10,58,69,17,0,17,24,9,20,24,326
2024-03-14 17:20:00,26,27,12,47,65,31,0,16,21,10,12,15,282
2024-03-14 17:30:00,27,36,12,92,77,20,0,33,17,4,17,13,348
2024-03-14 17:40:00,36,28,12,64,60,14,0,15,18,8,13,16,284
2024-03-14 17:50:00,31,24,15,58,74,21,0,18,14,10,16,9,290
2024-03-14 18:00:00,16,22,21,70,62,21,0,19,19,7,22,14,293
2024-03-14 18:10:00,38,32,14,68,66,10,0,8,14,4,16,16,286
2024-03-14 18:20:00,28,35,12,57,65,14,0,15,13,8,13,13,273
2024-03-14 18:30:00,20,31,13,54,59,12,0,23,20,28,10,15,285
2024-03-14 18:40:00,29,24,10,52,51,10,0,37,17,26,10,5,271
2024-03-14 18:50:00,29,27,15,53,47,17,0,28,20,40,19,13,308
2024-03-14 19:00:00,29,20,10,54,63,6,0,44,33,32,14,16,321
2024-03-14 19:10:00,24,36,16,55,53,9,0,43,37,33,20,16,342
2024-03-14 19:20:00,25,34,9,36,33,17,0,38,20,19,4,9,244
2024-03-14 19:30:00,46,39,10,40,43,16,0,28,44,24,19,27,336
2024-03-14 19:40:00,45,41,3,44,47,12,0,25,30,30,8,11,296
2024-03-14 19:50:00,39,37,6,45,53,12,0,35,40,43,3,7,320
2024-03-14 20:00:00,48,29,12,41,52,3,0,31,37,19,12,8,292
2024-03-14 20:10:00,31,24,2,33,36,10,0,42,34,11,23,15,261
2024-03-14 20:20:00,31,30,6,39,38,2,0,47,38,23,9,9,272
2024-03-14 20:30:00,43,46,2,30,31,9,0,37,45,29,9,9,290
2024-03-14 20:40:00,41,25,6,36,29,2,0,34,24,23,6,5,231
2024-03-14 20:50:00,28,30,6,49,34,2,0,41,36,41,5,6,278
2024-03-14 21:00:00,25,32,3,27,33,4,0,34,33,24,9,13,237
2024-03-14 21:10:00,42,39,4,32,36,7,0,41,49,25,4,10,289
2024-03-14 21:20:00,35,27,3,26,39,3,0,35,52,30,4,3,257
2024-03-14 21:30:00,35,26,4,29,29,3,0,30,24,25,6,16,227
2024-03-14 21:40:00,35,20,0,32,30,3,0,34,34,30,7,5,230
2024-03-14 21:50:00,29,20,1,30,28,3,0,41,38,23,8,9,230
2024-03-14 22:00:00,32,27,5,25,25,4,0,38,35,29,3,5,228
2024-03-14 22:10:00,41,26,5,32,21,6,0,37,25,12,4,4,213
2024-03-14 22:20:00,28,22,2,33,28,3,0,27,36,13,10,8,210
2024-03-14 22:30:00,25,34,3,19,19,12,0,34,37,21,12,12,228
2024-03-14 22:40:00,33,18,0,23,14,4,0,33,21,17,17,16,196
2024-03-14 22:50:00,23,29,2,18,13,5,0,20,17,13,5,9,154
2024-03-14 23:00:00,23,21,1,16,21,0,0,30,33,22,4,7,178
2024-03-14 23:10:00,25,18,0,17,16,4,0,28,30,36,9,6,189
2024-03-14 23:20:00,18,20,3,17,9,3,0,28,20,10,4,1,133
2024-03-14 23:30:00,23,12,3,16,14,3,0,27,30,17,7,3,155
2024-03-14 23:40:00,14,14,0,7,5,1,0,16,14,6,0,3,80
2024-03-14 23:50:00,11,9,0,14,14,0,0,22,25,15,3,3,116
2024-03-15 00:00:00,7,18,0,12,9,0,0,16,16,9,2,3,92
2024-03-15 00:10:00,12,9,0,7,9,1,0,14,18,10,0,0,80
2024-03-15 00:20:00,8,1,0,11,4,0,0,21,7,7,1,2,62
2024-03-15 00:30:00,17,11,0,7,12,0,0,17,22,17,1,3,107
2024-03-15 00:40:00,20,15,1,9,10,0,0,12,21,11,1,1,101
2024-03-15 00:50:00,17,9,0,5,5,5,0,8,10,6,3,2,70
2024-03-15 01:00:00,15,3,4,9,5,0,0,19,10,4,2,7,78
2024-03-15 01:10:00,12,3,0,1,7,1,0,3,12,7,1,4,51
2024-03-15 01:20:00,7,2,0,4,6,0,0,11,13,7,0,0,50
2024-03-15 01:30:00,4,5,0,5,3,0,0,11,6,4,1,2,41
2024-03-15 01:40:00,13,2,1,1,3,0,0,3,5,5,0,1,34
2024-03-15 01:50:00,6,3,0,4,3,0,0,7,11,3,1,3,41
2024-03-15 02:00:00,2,5,2,2,3,0,0,2,6,4,0,0,26
2024-03-15 02:10:00,9,2,0,2,0,0,0,3,0,1,0,0,17
2024-03-15 02:20:00,1,0,0,8,5,0,0,11,7,4,0,0,36
2024-03-15 02:30:00,7,1,0,3,4,0,0,6,9,5,2,2,39
2024-03-15 02:40:00,8,0,0,6,3,0,0,10,4,3,0,0,34
2024-03-15 02:50:00,5,1,0,0,2,0,0,2,4,2,0,3,19
2024-03-15 03:00:00,9,7,0,1,0,0,0,1,0,1,0,0,19
2024-03-15 03:10:00,3,0,1,0,2,0,0,2,3,2,0,0,13
2024-03-15 03:20:00,6,1,0,3,3,0,0,6,4,4,0,0,27
2024-03-15 03:30:00,6,9,0,2,3,0,0,3,3,2,0,0,28
2024-03-15 03:40:00,6,1,0,2,1,0,0,4,1,2,0,0,17
2024-03-15 03:50:00,6,1,1,2,1,0,0,9,5,1,0,1,27
2024-03-15 04:00:00,9,4,0,5,1,0,0,7,2,2,2,1,33
