datetime,V21Z,V22Z,V51Z,V52Z,V61Z,V62Z,V81Z,V82Z,D53Z,D54Z,D55Z,D63Z,D64Z,Total
2024-03-31 20:10:00,14,36,11,28,17,0,16,13,17,12,17,39,3,223
2024-03-31 20:20:00,7,20,13,18,13,0,9,4,17,17,15,48,2,183
2024-03-31 20:30:00,16,27,15,28,20,3,15,13,23,12,22,35,6,235
2024-03-31 20:40:00,14,33,18,12,24,0,16,13,17,12,16,47,5,227
2024-03-31 20:50:00,26,37,10,28,23,0,10,11,10,19,10,36,7,227
2024-03-31 21:00:00,24,37,9,18,24,0,16,12,8,12,7,35,3,205
2024-03-31 21:10:00,27,46,8,23,24,1,9,12,16,19,16,34,7,242
2024-03-31 21:20:00,20,32,12,25,18,0,14,11,11,14,12,35,3,207
2024-03-31 21:30:00,22,40,16,24,20,0,17,16,18,14,17,47,3,254
2024-03-31 21:40:00,7,31,9,20,22,0,19,13,11,16,12,37,6,203
2024-03-31 21:50:00,21,22,15,33,26,0,11,14,18,12,15,46,5,238
2024-03-31 22:00:00,16,23,11,27,21,0,12,10,14,11,14,27,2,188
2024-03-31 22:10:00,19,30,10,26,18,0,19,15,12,15,11,21,6,202
2024-03-31 22:20:00,27,39,8,13,13,0,12,11,13,10,11,19,5,181
2024-03-31 22:30:00,16,36,10,34,11,0,14,19,12,12,13,24,3,204
2024-03-31 22:40:00,13,35,9,21,16,0,9,17,14,6,12,20,5,177
2024-03-31 22:50:00,16,31,13,23,13,0,16,13,13,8,13,20,3,182
2024-03-31 23:00:00,22,39,6,21,15,0,14,20,7,6,7,25,3,185
2024-03-31 23:10:00,19,16,13,30,14,0,6,17,16,7,16,16,4,174
2024-03-31 23:20:00,24,12,5,21,12,0,8,13,5,11,5,18,4,138
2024-03-31 23:30:00,25,22,8,19,14,1,11,9,8,11,6,12,2,148
2024-03-31 23:40:00,24,32,8,15,9,1,7,7,10,7,10,13,3,146
2024-03-31 23:50:00,15,21,8,15,10,0,6,11,5,4,5,13,1,114
2024-04-01 00:00:00,20,12,13,22,17,0,9,12,8,4,8,15,4,144
2024-04-01 00:10:00,11,11,6,16,12,1,8,13,5,4,5,13,4,109
2024-04-01 00:20:00,15,12,11,21,16,0,12,14,8,4,9,12,2,136
2024-04-01 00:30:00,15,15,7,24,10,0,7,7,8,3,8,11,2,117
2024-04-01 00:40:00,16,13,4,20,16,0,7,11,6,3,6,16,5,123
2024-04-01 00:50:00,13,11,5,25,11,2,12,13,4,7,4,10,2,119
2024-04-01 01:00:00,17,16,5,11,8,0,5,3,2,5,2,11,3,88
2024-04-01 01:10:00,19,27,7,22,11,0,9,14,7,2,7,10,1,136
2024-04-01 01:20:00,18,13,6,14,5,0,4,8,5,3,5,6,2,89
2024-04-01 01:30:00,11,17,6,15,12,0,2,4,8,0,8,11,3,97
2024-04-01 01:40:00,13,18,9,15,9,1,5,8,11,4,11,10,3,117
2024-04-01 01:50:00,11,15,7,10,6,0,3,8,7,0,7,6,2,82
2024-04-01 02:00:00,13,20,9,16,6,0,4,4,6,2,6,4,0,90
2024-04-01 02:10:00,15,6,3,10,8,0,3,4,5,2,5,10,2,73
2024-04-01 02:20:00,4,6,2,16,11,0,0,4,2,3,2,13,0,63
2024-04-01 02:30:00,9,18,2,12,5,0,0,3,1,4,1,7,1,63
2024-04-01 02:40:00,10,10,3,19,10,2,5,4,2,7,2,13,5,92
2024-04-01 02:50:00,7,8,1,9,12,4,4,2,1,3,1,8,2,62
2024-04-01 03:00:00,8,10,5,10,5,0,3,3,4,2,4,4,1,59
2024-04-01 03:10:00,9,10,3,20,13,1,1,4,3,2,3,15,3,87
2024-04-01 03:20:00,10,8,14,16,7,0,3,4,7,1,6,7,2,85
2024-04-01 03:30:00,5,3,8,15,3,0,4,10,9,0,9,4,0,70
2024-04-01 03:40:00,7,6,1,4,3,0,5,4,1,1,1,2,0,35
2024-04-01 03:50:00,11,12,3,7,5,0,12,7,3,3,3,3,2,71
2024-04-01 04:00:00,9,6,3,7,8,0,0,8,2,2,3,5,1,54
2024-04-01 04:10:00,4,4,3,3,5,0,2,3,3,0,2,5,1,35
2024-04-01 04:20:00,6,5,4,7,5,0,5,6,6,2,5,3,0,54
2024-04-01 04:30:00,11,8,8,11,4,0,4,5,6,3,6,4,0,70
2024-04-01 04:40:00,5,4,5,14,9,0,2,5,4,0,4,8,1,61
2024-04-01 04:50:00,4,4,2,4,4,1,1,6,1,0,1,3,0,31
2024-04-01 05:00:00,5,4,5,13,5,0,6,4,4,1,4,4,0,55
2024-04-01 05:10:00,5,1,3,12,2,0,5,6,3,1,3,3,0,44
2024-04-01 05:20:00,7,3,11,14,6,0,7,6,3,3,3,3,0,66
2024-04-01 05:30:00,5,4,24,14,10,0,6,11,4,6,4,7,3,98
2024-04-01 05:40:00,7,11,39,18,12,0,6,9,8,7,8,8,2,135
2024-04-01 05:50:00,2,0,11,6,3,1,5,2,5,3,5,3,2,48
2024-04-01 06:00:00,12,10,6,13,9,0,1,7,3,6,3,5,1,76
2024-04-01 06:10:00,9,18,8,17,10,1,4,8,8,8,9,13,1,114
2024-04-01 06:20:00,10,7,4,21,15,0,5,1,7,4,6,12,2,94
2024-04-01 06:30:00,4,2,8,21,21,0,3,4,5,7,5,11,4,95
2024-04-01 06:40:00,7,8,5,18,18,0,1,2,2,3,2,12,3,81
2024-04-01 06:50:00,3,5,8,9,8,0,10,3,6,7,5,6,0,70
2024-04-01 07:00:00,6,5,5,11,9,0,1,1,4,1,4,7,2,56
2024-04-01 07:10:00,2,1,2,8,7,0,4,1,2,1,2,7,1,38
2024-04-01 07:20:00,5,5,3,8,8,1,3,1,2,4,2,6,2,50
2024-04-01 07:30:00,3,1,8,14,10,0,2,1,5,2,6,10,3,65
2024-04-01 07:40:00,4,2,5,9,15,0,4,2,4,7,3,5,0,60
2024-04-01 07:50:00,7,3,3,13,12,0,7,2,3,7,3,9,1,70
2024-04-01 08:00:00,3,2,0,6,6,1,4,4,0,4,0,7,2,39
2024-04-01 08:10:00,6,4,4,16,14,1,2,2,5,5,5,13,0,77
2024-04-01 08:20:00,7,9,1,2,8,0,7,5,1,2,1,6,0,49
2024-04-01 08:30:00,4,6,2,7,13,0,2,6,2,4,2,14,0,62
2024-04-01 08:40:00,3,9,5,5,11,0,4,2,4,5,5,13,0,66
2024-04-01 08:50:00,5,7,1,9,11,1,8,4,2,9,1,16,3,77
2024-04-01 09:00:00,3,9,1,4,18,4,4,3,1,3,1,17,7,75
2024-04-01 09:10:00,5,9,8,3,10,1,4,4,8,1,8,14,2,77
2024-04-01 09:20:00,4,8,2,6,9,0,9,4,2,7,2,14,1,68
2024-04-01 09:30:00,7,9,7,5,13,0,7,8,11,7,9,24,2,109
2024-04-01 09:40:00,5,8,2,10,13,0,4,7,2,9,2,30,1,93
2024-04-01 09:50:00,6,14,12,10,16,1,13,5,13,11,13,27,4,145
2024-04-01 10:00:00,5,8,4,5,20,0,6,7,7,7,6,21,0,96
2024-04-01 10:10:00,5,8,7,12,11,0,5,8,7,14,7,17,1,102
2024-04-01 10:20:00,8,20,7,12,13,0,7,9,8,13,7,18,2,124
2024-04-01 10:30:00,14,13,12,13,18,1,6,7,12,9,12,26,6,149
2024-04-01 10:40:00,3,15,6,11,16,0,7,12,8,11,6,23,2,120
2024-04-01 10:50:00,13,12,7,14,21,1,10,8,7,17,7,44,3,164
2024-04-01 11:00:00,10,9,10,16,20,2,9,9,9,15,10,40,3,162
2024-04-01 11:10:00,13,11,8,13,13,0,15,8,15,17,13,32,3,161
2024-04-01 11:20:00,12,17,8,18,14,0,8,10,10,24,10,32,4,167
2024-04-01 11:30:00,14,17,8,17,19,0,12,11,12,18,10,31,0,169
2024-04-01 11:40:00,12,16,11,12,22,0,6,9,13,11,13,46,8,179
2024-04-01 11:50:00,14,15,16,12,16,0,7,9,17,15,17,34,4,176
2024-04-01 12:00:00,13,16,16,12,26,2,9,9,14,17,15,40,6,195
2024-04-01 12:10:00,11,12,15,15,23,4,7,11,27,25,23,51,7,231
2024-04-01 12:20:00,18,23,16,16,18,0,8,15,23,20,23,38,3,221
2024-04-01 12:30:00,10,27,17,14,26,1,13,11,19,16,18,42,5,219
2024-04-01 12:40:00,11,14,11,13,21,8,15,10,10,17,11,49,1,191
2024-04-01 12:50:00,9,16,25,16,26,1,19,12,18,27,17,48,3,237
2024-04-01 13:00:00,16,18,19,16,24,1,16,12,23,24,22,38,8,237
2024-04-01 13:10:00,15,13,12,13,23,0,13,15,15,15,13,44,3,194
2024-04-01 13:20:00,10,21,10,22,16,6,13,13,12,23,12,37,5,200
2024-04-01 13:30:00,13,18,16,19,28,2,14,13,25,21,25,51,9,254
2024-04-01 13:40:00,19,15,15,21,27,2,11,14,19,26,19,44,5,237
2024-04-01 13:50:00,16,21,15,13,25,1,13,13,22,21,21,51,7,239
2024-04-01 14:00:00,23,25,17,25,31,4,10,13,24,23,24,47,4,270
2024-04-01 14:10:00,9,17,13,23,23,0,15,16,16,23,17,58,12,242
2024-04-01 14:20:00,15,17,18,19,32,0,18,18,25,30,23,68,8,291
2024-04-01 14:30:00,11,23,19,11,23,1,12,11,24,14,23,53,7,232
2024-04-01 14:40:00,23,14,14,26,18,2,13,13,18,26,17,58,4,246
2024-04-01 14:50:00,16,20,20,16,29,3,18,20,23,24,23,63,10,285
2024-04-01 15:00:00,21,19,15,21,2,2,14,14,21,42,20,54,5,250
2024-04-01 15:10:00,15,24,9,23,21,0,12,10,11,24,10,45,3,207
2024-04-01 15:20:00,15,20,18,19,24,2,14,14,17,26,18,45,11,243
2024-04-01 15:30:00,19,19,18,17,22,1,11,11,29,23,29,52,12,263
2024-04-01 15:40:00,12,15,17,17,24,2,16,15,19,21,19,48,7,232
2024-04-01 15:50:00,18,20,18,17,24,3,15,8,20,22,20,42,7,234
2024-04-01 16:00:00,9,19,19,18,24,1,12,14,26,28,26,54,7,257
2024-04-01 16:10:00,14,14,13,13,26,1,18,18,14,19,13,61,9,233
2024-04-01 16:20:00,23,20,20,22,27,0,8,13,25,29,24,39,7,257
2024-04-01 16:30:00,22,19,13,24,22,0,5,15,23,26,20,69,4,262
2024-04-01 16:40:00,17,19,17,23,20,1,12,8,24,28,22,53,5,249
2024-04-01 16:50:00,16,23,21,24,28,4,15,22,28,27,28,55,5,296
2024-04-01 17:00:00,16,19,16,22,23,1,14,15,23,29,20,65,12,275
2024-04-01 17:10:00,23,20,11,20,21,0,20,14,19,24,18,43,3,236
2024-04-01 17:20:00,17,18,14,15,23,1,14,12,23,19,23,52,4,235
2024-04-01 17:30:00,20,20,14,20,32,1,17,13,18,31,17,67,12,282
2024-04-01 17:40:00,21,17,13,22,23,0,24,13,18,30,18,52,5,256
2024-04-01 17:50:00,24,21,13,17,27,1,12,17,14,21,13,55,5,240
2024-04-01 18:00:00,21,28,16,21,23,1,17,18,17,29,18,36,4,249
2024-04-01 18:10:00,16,19,14,15,28,1,18,11,18,27,17,60,6,250
2024-04-01 18:20:00,18,18,12,18,21,0,11,13,18,21,16,46,10,222
2024-04-01 18:30:00,16,20,9,23,32,1,12,14,15,26,14,48,9,239
2024-04-01 18:40:00,19,19,11,16,26,0,17,17,17,18,16,47,5,228
2024-04-01 18:50:00,16,16,10,15,29,0,16,13,18,23,14,45,7,222
2024-04-01 19:00:00,17,12,15,21,20,0,20,19,21,34,21,42,3,245
2024-04-01 19:10:00,26,19,18,19,28,1,17,15,21,23,20,50,10,267
2024-04-01 19:20:00,26,24,15,17,21,0,20,13,24,28,24,61,13,286
2024-04-01 19:30:00,16,19,17,14,28,1,14,14,22,21,20,41,6,233
2024-04-01 19:40:00,21,23,16,13,27,1,13,18,28,17,27,37,6,247
2024-04-01 19:50:00,18,19,9,13,27,1,14,18,15,15,17,61,16,243
2024-04-01 20:00:00,30,18,8,8,28,0,9,11,9,6,8,35,11,181
2024-04-01 20:10:00,33,20,12,43,27,0,10,18,14,20,14,43,10,264
2024-04-01 20:20:00,22,32,15,25,23,2,24,20,9,11,8,35,9,235
2024-04-01 20:30:00,22,33,11,30,22,0,10,10,12,4,11,41,5,211
2024-04-01 20:40:00,16,30,21,34,22,0,13,14,17,20,16,23,6,232
2024-04-01 20:50:00,28,29,11,27,21,1,8,5,12,21,12,42,8,225
2024-04-01 21:00:00,17,24,14,27,24,0,10,14,10,12,10,35,7,204
2024-04-01 21:10:00,40,30,15,37,26,0,15,10,16,11,16,42,3,261
2024-04-01 21:20:00,25,35,17,23,29,2,12,10,20,18,18,41,8,258
2024-04-01 21:30:00,29,27,17,21,30,0,8,16,15,14,17,31,7,232
2024-04-01 21:40:00,14,23,14,35,22,0,13,15,21,15,20,31,6,229
2024-04-01 21:50:00,18,25,12,34,22,0,22,12,14,11,15,32,5,222
2024-04-01 22:00:00,16,31,7,28,18,1,16,17,12,11,12,23,9,201
2024-04-01 22:10:00,10,41,10,18,22,0,13,9,12,10,13,18,3,179
2024-04-01 22:20:00,15,47,10,25,15,1,15,14,13,11,11,14,5,196
2024-04-01 22:30:00,21,27,9,30,22,1,4,11,10,9,9,28,3,184
2024-04-01 22:40:00,30,17,9,13,21,0,4,10,7,4,7,20,4,146
2024-04-01 22:50:00,9,41,9,27,12,0,9,11,9,15,9,15,2,168
2024-04-01 23:00:00,16,49,7,22,26,0,10,16,10,6,7,19,3,191
2024-04-01 23:10:00,22,14,6,19,9,0,8,12,6,9,5,15,3,128
2024-04-01 23:20:00,16,26,9,21,18,0,11,12,8,10,8,15,2,156
2024-04-01 23:30:00,13,20,8,13,11,0,9,7,11,4,11,10,3,120
2024-04-01 23:40:00,26,23,6,13,14,0,5,5,7,4,7,12,2,124
2024-04-01 23:50:00,9,40,3,6,11,0,4,7,2,4,2,7,0,95
2024-04-02 00:00:00,17,14,4,8,8,0,8,7,6,2,6,5,1,86
2024-04-02 00:10:00,13,13,5,14,17,4,6,6,5,2,4,15,4,108
2024-04-02 00:20:00,5,24,5,9,7,0,3,3,4,2,4,6,1,73
2024-04-02 00:30:00,9,5,5,17,16,1,3,7,5,2,5,10,4,89
2024-04-02 00:40:00,9,20,11,10,11,0,3,6,8,0,8,7,0,93
2024-04-02 00:50:00,4,13,2,8,9,0,1,5,3,1,2,5,2,55
2024-04-02 01:00:00,9,13,5,8,4,0,5,6,4,0,4,4,0,62
2024-04-02 01:10:00,2,6,3,13,10,0,2,4,4,1,4,6,0,55
2024-04-02 01:20:00,4,6,5,10,5,0,1,2,3,5,3,4,0,48
2024-04-02 01:30:00,0,6,2,5,4,0,4,4,2,2,2,2,0,33
2024-04-02 01:40:00,6,7,2,7,5,0,2,2,2,2,2,5,0,42
2024-04-02 01:50:00,9,13,3,5,5,0,3,5,6,3,2,3,1,58
2024-04-02 02:00:00,4,4,5,6,5,0,2,4,5,0,5,4,1,45
2024-04-02 02:10:00,2,14,4,3,5,0,0,2,5,0,5,3,0,43
2024-04-02 02:20:00,3,12,9,6,4,0,1,3,7,1,7,3,1,57
2024-04-02 02:30:00,1,12,0,6,5,1,2,2,0,2,0,3,0,34
2024-04-02 02:40:00,5,6,4,10,8,0,0,1,3,1,3,7,2,50
2024-04-02 02:50:00,4,3,2,11,4,0,4,0,2,4,2,3,0,39
2024-04-02 03:00:00,2,12,3,12,10,1,3,0,3,0,3,7,1,57
2024-04-02 03:10:00,1,0,5,10,3,0,0,2,2,5,2,3,1,34
2024-04-02 03:20:00,5,3,2,3,7,0,2,4,2,0,2,5,0,35
2024-04-02 03:30:00,3,2,2,9,5,0,2,2,2,1,2,7,3,40
2024-04-02 03:40:00,1,4,2,2,1,0,2,6,2,2,2,1,0,25
2024-04-02 03:50:00,2,5,1,3,2,4,3,1,1,1,1,3,1,28
2024-04-02 04:00:00,4,3,2,6,4,0,0,4,1,2,1,4,1,32
2024-04-02 04:10:00,5,7,2,9,7,0,2,4,4,2,3,6,0,51
2024-04-02 04:20:00,3,7,1,4,5,3,2,2,1,0,1,5,2,36
2024-04-02 04:30:00,4,8,2,13,12,4,0,6,1,1,1,13,4,69
2024-04-02 04:40:00,4,4,3,13,12,1,4,5,2,3,2,10,0,63
2024-04-02 04:50:00,6,7,7,14,11,0,4,6,8,4,8,8,2,85
2024-04-02 05:00:00,10,9,11,21,19,2,3,0,9,3,9,17,0,113
2024-04-02 05:10:00,5,16,7,13,11,5,4,9,6,5,5,13,3,102
2024-04-02 05:20:00,12,8,9,15,20,0,7,4,8,5,8,27,1,124
2024-04-02 05:30:00,8,10,9,11,19,0,11,11,15,9,15,26,1,145
2024-04-02 05:40:00,14,18,16,20,26,5,10,12,21,14,20,27,3,206
2024-04-02 05:50:00,6,16,14,35,27,6,9,10,17,15,15,42,4,216
2024-04-02 06:00:00,17,23,16,29,22,0,12,12,18,17,18,35,4,223
2024-04-02 06:10:00,7,26,24,44,24,10,17,11,32,16,33,51,12,307
2024-04-02 06:20:00,5,23,29,39,39,3,18,13,42,23,39,60,11,344
2024-04-02 06:30:00,7,29,25,27,28,4,13,11,37,22,35,46,8,292
2024-04-02 06:40:00,15,20,22,37,27,4,16,23,23,29,23,49,6,294
2024-04-02 06:50:00,10,23,24,41,18,7,15,8,42,34,40,56,10,328
2024-04-02 07:00:00,6,45,19,21,20,8,14,13,40,28,37,52,10,313
2024-04-02 07:10:00,16,22,15,18,20,6,16,15,30,23,28,58,8,275
2024-04-02 07:20:00,17,13,16,17,19,9,15,13,29,23,27,59,7,264
2024-04-02 07:30:00,13,15,12,28,27,7,14,18,43,34,40,61,7,319
2024-04-02 07:40:00,22,16,13,20,19,8,18,21,36,33,35,58,10,309
2024-04-02 07:50:00,24,9,19,27,20,12,9,20,35,37,31,57,6,306
2024-04-02 08:00:00,18,14,17,24,21,2,17,20,28,31,26,47,9,274
2024-04-02 08:10:00,11,34,18,16,22,5,16,21,38,30,32,51,6,300
2024-04-02 08:20:00,16,12,12,18,22,8,19,19,39,32,35,60,9,301
2024-04-02 08:30:00,17,15,18,20,15,4,18,18,25,27,21,59,7,264
2024-04-02 08:40:00,19,17,15,18,25,7,24,13,26,34,21,56,12,287
2024-04-02 08:50:00,21,15,21,20,17,6,15,15,41,34,36,68,12,321
2024-04-02 09:00:00,18,20,16,15,19,14,27,18,24,27,18,52,10,278
2024-04-02 09:10:00,13,16,22,20,26,7,37,14,34,30,28,55,8,310
2024-04-02 09:20:00,22,22,21,18,22,9,20,15,31,30,29,47,12,298
2024-04-02 09:30:00,24,14,17,32,16,7,23,13,32,36,31,48,1,294
2024-04-02 09:40:00,21,22,22,31,30,4,21,14,30,39,28,51,14,327
2024-04-02 09:50:00,25,29,21,26,38,7,16,16,30,31,29,61,11,340
2024-04-02 10:00:00,18,28,21,21,28,8,18,14,24,24,23,55,10,292
2024-04-02 10:10:00,29,30,18,22,28,10,19,18,34,24,31,49,13,325
2024-04-02 10:20:00,23,25,18,24,29,6,20,15,34,24,34,63,13,328
2024-04-02 10:30:00,23,29,19,24,27,14,14,17,35,32,31,63,10,338
2024-04-02 10:40:00,23,24,23,22,31,9,24,18,32,24,32,57,12,331
2024-04-02 10:50:00,17,22,29,25,29,9,19,14,47,33,45,69,12,370
2024-04-02 11:00:00,21,13,26,22,12,3,16,23,36,29,34,51,7,293
2024-04-02 11:10:00,15,28,26,24,35,11,21,19,47,34,49,74,11,394
2024-04-02 11:20:00,24,26,28,26,32,2,15,19,42,35,40,60,11,360
2024-04-02 11:30:00,20,16,26,23,27,10,16,15,35,31,35,68,9,331
2024-04-02 11:40:00,17,27,27,11,35,5,16,20,50,12,44,59,13,336
2024-04-02 11:50:00,19,27,21,14,34,5,22,14,29,13,28,42,10,278
2024-04-02 12:00:00,16,26,27,18,37,4,16,19,35,20,34,46,5,303
2024-04-02 12:10:00,27,31,27,25,35,5,18,18,43,29,38,48,11,355
2024-04-02 12:20:00,22,27,23,18,35,8,25,17,38,18,34,54,11,330
2024-04-02 12:30:00,31,25,22,19,23,5,19,20,27,23,23,56,10,303
2024-04-02 12:40:00,24,27,19,18,28,3,20,16,25,18,25,50,6,279
2024-04-02 12:50:00,20,35,21,19,27,4,22,22,32,20,30,36,5,293
2024-04-02 13:00:00,27,25,16,19,30,9,17,18,20,22,20,48,10,281
2024-04-02 13:10:00,24,37,24,36,37,13,22,18,39,36,38,61,16,401
2024-04-02 13:20:00,24,21,25,21,35,8,24,17,46,27,40,60,12,360
2024-04-02 13:30:00,26,25,20,28,31,4,15,18,41,40,40,63,14,365
2024-04-02 13:40:00,23,22,38,28,41,6,19,17,29,32,27,60,15,357
2024-04-02 13:50:00,19,25,19,29,40,4,20,20,34,32,32,55,12,341
2024-04-02 14:00:00,24,13,22,26,33,13,13,19,36,30,35,58,8,330
2024-04-02 14:10:00,22,25,22,35,28,3,20,17,31,26,30,47,10,316
2024-04-02 14:20:00,26,17,19,32,26,3,17,16,40,32,35,75,9,347
2024-04-02 14:30:00,28,11,24,26,12,5,20,20,30,49,30,62,12,329
2024-04-02 14:40:00,20,25,26,17,37,8,23,23,44,31,41,70,18,383
2024-04-02 14:50:00,31,19,19,20,32,14,12,25,42,27,37,66,10,354
2024-04-02 15:00:00,21,8,14,21,14,7,24,19,42,41,38,55,15,319
2024-04-02 15:10:00,26,7,22,24,31,5,18,19,36,43,34,59,11,335
2024-04-02 15:20:00,25,1,13,31,26,8,22,17,42,40,43,68,14,350
2024-04-02 15:30:00,23,3,19,26,22,4,19,16,39,34,33,60,5,303
2024-04-02 15:40:00,28,19,23,23,27,5,21,16,32,30,32,63,7,326
2024-04-02 15:50:00,21,6,13,23,30,3,19,15,44,34,38,75,4,325
2024-04-02 16:00:00,24,16,14,19,25,9,20,19,45,41,42,72,15,361
2024-04-02 16:10:00,26,1,18,23,20,3,17,17,32,30,32,71,7,297
2024-04-02 16:20:00,18,1,20,30,34,2,21,20,46,39,42,74,12,359
2024-04-02 16:30:00,13,2,13,19,19,6,20,17,40,34,35,63,14,295
2024-04-02 16:40:00,24,8,21,23,39,4,26,26,52,37,49,72,17,398
2024-04-02 16:50:00,25,9,20,24,31,9,21,16,51,39,47,62,16,370
2024-04-02 17:00:00,21,17,14,24,20,5,22,19,48,39,43,67,13,352
2024-04-02 17:10:00,29,0,16,24,17,4,22,21,40,40,38,61,7,319
2024-04-02 17:20:00,21,14,18,19,22,5,19,22,42,27,35,65,8,317
2024-04-02 17:30:00,21,18,16,26,17,4,16,19,43,45,43,60,2,330
2024-04-02 17:40:00,21,16,21,24,15,7,23,19,49,25,46,48,7,321
2024-04-02 17:50:00,29,14,15,17,26,3,18,17,36,27,33,51,6,292
2024-04-02 18:00:00,19,12,15,19,25,3,23,22,33,20,32,48,6,277
2024-04-02 18:10:00,30,5,13,12,22,8,22,16,25,29,23,60,7,272
2024-04-02 18:20:00,22,12,24,11,26,6,15,20,43,24,39,58,8,308
2024-04-02 18:30:00,13,25,18,16,30,2,17,23,33,24,24,46,13,284
2024-04-02 18:40:00,24,15,15,11,20,0,24,29,26,20,26,46,6,262
2024-04-02 18:50:00,20,24,16,11,19,2,18,17,35,18,30,50,4,264
2024-04-02 19:00:00,16,20,15,19,22,0,13,17,21,29,20,40,13,245
2024-04-02 19:10:00,25,18,14,20,19,3,22,17,24,26,25,42,5,260
2024-04-02 19:20:00,17,17,15,16,18,1,13,14,27,20,23,36,8,225
2024-04-02 19:30:00,19,21,13,16,27,3,12,17,16,18,15,39,11,227
2024-04-02 19:40:00,12,20,14,12,23,0,15,13,15,17,15,29,3,188
2024-04-02 19:50:00,19,26,13,19,18,2,9,16,22,21,20,41,4,230
2024-04-02 20:00:00,23,19,15,18,20,0,18,9,21,15,17,31,4,210
2024-04-02 20:10:00,43,27,13,23,25,0,12,22,19,22,17,33,8,264
2024-04-02 20:20:00,14,37,14,30,22,1,12,16,18,13,16,25,3,221
2024-04-02 20:30:00,20,35,17,25,21,0,8,13,13,14,13,21,4,204
2024-04-02 20:40:00,14,30,15,30,32,1,13,11,16,19,17,28,5,231
2024-04-02 20:50:00,25,37,17,43,22,0,11,10,21,10,20,25,2,243
2024-04-02 21:00:00,25,63,13,29,28,0,11,18,14,8,14,30,2,255
2024-04-02 21:10:00,30,19,13,40,20,0,8,12,19,12,18,28,2,221
2024-04-02 21:20:00,27,37,10,31,32,3,13,11,11,17,11,32,3,238
2024-04-02 21:30:00,26,40,14,27,21,0,10,13,14,10,13,30,0,218
2024-04-02 21:40:00,17,35,15,25,23,2,5,9,15,14,13,34,6,213
2024-04-02 21:50:00,17,41,15,28,17,0,17,12,17,12,17,20,2,215
2024-04-02 22:00:00,22,37,13,32,31,2,5,10,16,8,14,24,4,218
2024-04-02 22:10:00,24,41,16,34,28,0,18,8,24,11,21,30,6,261
2024-04-02 22:20:00,16,38,8,21,20,0,8,17,12,7,9,20,0,176
2024-04-02 22:30:00,9,32,10,24,11,0,10,10,11,11,11,12,5,156
2024-04-02 22:40:00,27,46,9,17,18,0,15,11,8,8,7,17,2,185
2024-04-02 22:50:00,17,40,9,19,14,1,12,6,7,8,7,14,0,154
2024-04-02 23:00:00,20,35,8,23,13,3,18,9,11,13,8,12,3,176
2024-04-02 23:10:00,20,18,10,21,11,1,11,8,11,6,11,10,2,140
2024-04-02 23:20:00,9,29,3,13,15,0,10,6,6,5,4,10,1,111
2024-04-02 23:30:00,17,34,10,15,14,0,5,6,13,4,13,10,1,142
2024-04-02 23:40:00,8,28,4,11,16,0,8,11,3,4,3,10,1,107
2024-04-02 23:50:00,14,31,7,18,14,0,9,9,9,5,6,10,3,135
2024-04-03 00:00:00,8,41,7,6,7,0,8,4,10,6,10,10,0,117
2024-04-03 00:10:00,11,25,5,16,11,3,1,6,7,5,6,8,0,104
2024-04-03 00:20:00,13,26,2,16,15,1,2,6,2,2,1,13,1,100
2024-04-03 00:30:00,13,6,11,7,0,0,6,5,11,3,11,0,0,73
2024-04-03 00:40:00,7,20,4,11,7,1,2,8,2,4,2,8,3,79
2024-04-03 00:50:00,4,17,3,11,9,0,5,2,6,4,5,7,1,74
2024-04-03 01:00:00,7,18,2,15,7,0,2,1,4,3,4,4,1,68
2024-04-03 01:10:00,1,12,2,7,6,0,1,5,3,2,2,2,0,43
2024-04-03 01:20:00,6,7,6,9,6,2,3,3,6,3,6,4,3,64
2024-04-03 01:30:00,6,11,4,6,3,0,3,2,3,4,2,4,0,48
2024-04-03 01:40:00,8,13,2,0,6,0,2,4,2,0,2,3,1,43
2024-04-03 01:50:00,9,8,1,1,1,1,5,0,1,1,1,1,1,31
2024-04-03 02:00:00,3,2,4,8,6,2,1,5,3,0,4,6,3,47
2024-04-03 02:10:00,5,13,2,3,3,0,0,0,2,0,2,2,0,32
2024-04-03 02:20:00,8,5,2,9,7,1,0,1,3,3,3,5,1,48
2024-04-03 02:30:00,4,4,0,6,5,1,1,1,2,2,0,4,0,30
2024-04-03 02:40:00,7,7,6,5,7,0,2,2,6,1,5,6,0,54
2024-04-03 02:50:00,0,4,1,5,9,0,1,0,3,0,3,6,1,33
2024-04-03 03:00:00,4,4,3,4,1,0,2,2,3,3,3,2,0,31
2024-04-03 03:10:00,2,4,3,10,6,1,0,2,3,3,3,3,0,40
2024-04-03 03:20:00,6,9,1,3,2,0,1,2,1,1,1,1,0,28
2024-04-03 03:30:00,0,2,5,4,3,1,1,3,3,0,3,2,1,28
2024-04-03 03:40:00,2,0,0,6,7,4,1,2,0,1,0,4,2,29
2024-04-03 03:50:00,3,9,3,6,3,0,3,2,3,0,3,4,1,40
2024-04-03 04:00:00,3,14,4,9,7,0,3,4,1,2,1,6,1,55
2024-04-03 04:10:00,3,5,1,6,8,0,1,6,2,2,1,6,0,41
2024-04-03 04:20:00,4,9,7,10,8,1,2,2,7,2,7,6,0,65
2024-04-03 04:30:00,4,11,1,2,8,1,0,4,1,1,1,7,0,41
