datetime,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D211Z,D212Z,V213Z,V214Z,D811Z,D812Z,V813Z,V814Z,Total
2024-03-02 13:40:00,63,67,51,45,0,0,49,39,1,15,2,12,24,26,17,15,0,0,21,30,28,21,19,22,567
2024-03-02 13:50:00,57,63,50,35,0,0,39,33,1,18,2,9,37,40,23,24,0,0,33,31,23,21,19,22,580
2024-03-02 14:00:00,68,73,49,49,0,0,43,44,0,20,0,12,40,26,24,18,0,0,48,24,23,36,20,26,643
2024-03-02 14:10:00,53,63,60,45,0,0,46,30,1,17,1,11,41,53,31,26,0,0,46,29,16,21,17,18,625
2024-03-02 14:20:00,62,73,49,40,0,0,41,37,0,16,0,14,38,36,24,21,0,0,40,31,20,24,22,16,604
2024-03-02 14:30:00,47,54,36,41,0,0,36,32,3,9,3,6,39,49,34,29,0,0,39,34,13,22,16,20,562
2024-03-02 14:40:00,43,59,37,35,0,0,33,25,3,17,2,10,38,36,17,16,0,0,33,22,26,32,19,20,523
2024-03-02 14:50:00,41,59,45,26,0,0,35,25,6,15,6,12,32,25,22,19,0,0,35,28,14,30,20,17,512
2024-03-02 15:00:00,41,48,50,33,0,0,27,29,0,21,0,15,28,34,16,23,0,0,32,34,19,17,15,18,500
2024-03-02 15:10:00,28,37,46,26,0,0,25,15,3,15,6,11,34,40,33,24,0,0,39,17,14,14,13,16,456
2024-03-02 15:20:00,44,44,35,37,0,0,29,22,1,12,3,8,49,56,25,23,0,0,32,28,13,13,14,15,503
2024-03-02 15:30:00,29,41,31,21,0,0,26,18,3,12,3,7,33,41,23,34,0,0,32,31,19,19,14,18,455
2024-03-02 15:40:00,32,40,40,31,0,0,26,25,1,16,0,11,32,32,28,21,0,0,31,23,15,11,14,11,440
2024-03-02 15:50:00,31,40,24,27,0,0,23,16,2,16,2,13,34,34,21,18,0,0,38,21,20,18,14,17,429
2024-03-02 16:00:00,28,28,26,22,0,0,22,20,3,9,2,7,24,30,18,24,0,0,32,29,12,17,12,17,382
2024-03-02 16:10:00,36,31,29,26,0,0,17,24,6,11,7,9,21,35,20,32,0,0,28,18,14,18,15,14,411
2024-03-02 16:20:00,24,33,36,26,0,0,29,18,3,22,1,20,40,35,27,15,0,0,35,26,17,15,14,30,466
2024-03-02 16:30:00,27,31,24,21,0,0,17,17,4,28,6,12,25,38,19,24,0,0,27,22,13,16,14,9,394
2024-03-02 16:40:00,25,31,27,21,0,0,17,17,1,13,2,13,29,32,18,21,0,0,29,16,13,10,12,10,357
2024-03-02 16:50:00,31,42,34,18,0,0,35,17,1,11,0,13,28,52,21,32,0,0,30,27,12,18,11,14,447
2024-03-02 17:00:00,22,34,24,23,0,0,23,15,0,17,0,8,24,38,11,27,0,0,31,25,12,24,10,20,388
2024-03-02 17:10:00,35,35,31,24,0,0,22,24,3,18,3,14,41,39,27,21,0,0,32,30,12,21,13,14,459
2024-03-02 17:20:00,31,41,29,24,0,0,29,15,1,16,0,13,37,43,21,29,0,0,32,27,17,24,13,18,460
2024-03-02 17:30:00,25,40,21,16,0,0,29,15,1,20,0,14,38,50,24,26,0,0,38,32,19,18,18,15,459
2024-03-02 17:40:00,32,39,28,26,0,0,23,18,5,25,6,12,40,53,24,33,0,0,51,42,16,20,20,25,538
2024-03-02 17:50:00,28,34,25,23,0,0,27,20,3,26,2,14,48,54,34,32,0,0,39,33,15,18,22,16,513
2024-03-02 18:00:00,33,45,27,19,0,0,30,19,2,19,1,12,46,57,28,24,0,0,45,36,12,14,12,15,496
2024-03-02 18:10:00,34,37,32,23,0,0,22,25,0,17,0,14,51,56,29,33,0,0,39,32,12,22,11,20,509
2024-03-02 18:20:00,37,58,45,28,0,0,40,23,0,13,1,10,47,53,30,32,0,0,38,37,12,20,11,18,553
2024-03-02 18:30:00,30,43,42,36,0,0,22,19,0,15,0,13,28,46,20,19,0,0,32,21,10,15,12,22,445
2024-03-02 18:40:00,31,42,44,36,0,0,21,21,3,12,4,13,29,43,20,27,0,0,23,24,11,18,11,23,456
2024-03-02 18:50:00,42,43,47,49,0,0,24,27,1,16,0,18,42,48,23,27,0,0,41,24,16,17,17,21,543
2024-03-02 19:00:00,26,31,29,38,0,0,17,23,0,9,0,16,35,32,28,23,0,0,24,20,11,6,11,6,385
2024-03-02 19:10:00,34,34,35,42,0,0,24,21,0,12,0,9,33,36,27,24,0,0,25,22,8,7,5,10,408
2024-03-02 19:20:00,27,47,57,34,0,0,31,22,0,12,0,19,34,37,26,26,0,0,39,19,8,15,7,16,476
2024-03-02 19:30:00,30,36,36,37,0,0,27,31,1,12,1,9,22,31,15,22,0,0,18,18,10,15,12,16,399
2024-03-02 19:40:00,39,31,35,42,0,0,21,23,1,9,1,12,26,37,28,24,0,0,26,26,7,7,5,8,408
2024-03-02 19:50:00,15,26,35,24,0,0,21,10,2,12,1,15,27,34,18,16,0,0,18,20,9,8,9,12,332
2024-03-02 20:00:00,22,25,32,29,0,0,17,20,4,11,3,14,24,36,24,21,0,0,27,27,9,6,11,7,369
2024-03-02 20:10:00,29,23,23,31,0,0,16,21,0,9,0,12,18,28,17,20,0,0,24,13,9,5,7,4,309
2024-03-02 20:20:00,24,32,32,30,0,0,21,21,0,10,0,14,14,28,14,17,0,0,22,16,6,8,5,10,324
2024-03-02 20:30:00,16,23,31,23,0,0,17,10,1,8,0,11,9,22,11,19,0,0,15,16,8,5,10,6,261
2024-03-02 20:40:00,16,24,27,23,0,0,18,17,3,7,3,9,15,26,13,13,0,0,18,12,7,16,5,16,288
2024-03-02 20:50:00,20,22,22,24,0,0,17,14,1,4,3,3,12,22,12,16,0,0,18,18,10,13,14,14,279
2024-03-02 21:00:00,25,18,21,33,0,0,12,18,0,9,0,12,9,26,12,17,0,0,15,13,12,5,10,5,272
2024-03-02 21:10:00,24,20,26,31,0,0,14,20,1,12,0,11,13,26,12,15,0,0,13,18,8,6,7,11,288
2024-03-02 21:20:00,22,21,30,29,0,0,16,21,0,4,0,5,5,22,6,16,0,0,17,11,2,5,2,7,241
2024-03-02 21:30:00,11,9,13,14,0,0,8,9,0,3,0,2,5,16,7,12,0,0,9,14,3,1,4,2,142
2024-03-02 21:40:00,21,17,22,26,0,0,12,16,0,7,0,9,9,26,10,23,0,0,14,18,4,4,5,6,249
2024-03-02 21:50:00,14,22,43,22,0,0,12,12,0,3,0,4,8,11,6,13,0,0,7,10,9,5,7,5,213
2024-03-02 22:00:00,20,13,20,26,0,0,8,17,0,1,0,3,8,19,9,14,0,0,12,15,3,5,4,6,203
2024-03-02 22:10:00,11,20,29,15,0,0,14,9,0,5,0,5,9,18,6,16,0,0,14,19,6,12,6,16,230
2024-03-02 22:20:00,19,22,26,25,0,0,16,12,1,4,0,3,14,19,12,15,0,0,11,7,6,0,6,0,218
2024-03-02 22:30:00,12,19,26,20,0,0,14,10,0,4,0,6,7,14,7,14,0,0,12,13,4,5,3,6,196
2024-03-02 22:40:00,24,17,16,36,0,0,12,18,0,3,0,7,5,17,6,16,0,0,14,13,3,5,3,6,221
2024-03-02 22:50:00,18,18,27,29,0,0,11,15,1,4,0,5,10,15,10,11,0,0,18,10,3,3,2,3,213
2024-03-02 23:00:00,11,14,21,14,0,0,10,4,0,4,0,4,9,13,8,7,0,0,10,7,4,4,2,7,153
2024-03-02 23:10:00,21,13,21,29,0,0,11,15,0,3,0,4,12,21,11,20,0,0,10,20,3,7,3,3,227
2024-03-02 23:20:00,8,11,17,10,0,0,7,7,0,6,0,7,7,20,9,17,0,0,12,17,5,8,4,8,180
2024-03-02 23:30:00,7,14,21,12,0,0,12,4,0,4,0,4,7,13,7,12,0,0,14,13,5,5,5,4,163
2024-03-02 23:40:00,9,14,20,14,0,0,11,8,1,7,1,9,11,11,12,6,0,0,12,6,6,1,7,0,166
2024-03-02 23:50:00,9,10,15,17,0,0,12,10,0,1,0,2,9,16,12,9,0,0,12,9,2,0,2,0,147
2024-03-03 00:00:00,8,11,16,14,0,0,7,6,0,2,0,2,6,10,7,5,0,0,10,7,7,7,6,6,137
2024-03-03 00:10:00,10,11,19,18,0,0,7,9,0,4,0,4,7,17,7,14,0,0,11,10,1,3,1,4,157
2024-03-03 00:20:00,10,11,13,12,0,0,8,7,0,3,0,1,7,9,8,7,0,0,14,8,1,2,1,3,125
2024-03-03 00:30:00,8,6,14,14,0,0,5,7,0,3,0,1,5,9,5,9,0,0,9,7,3,3,2,3,113
2024-03-03 00:40:00,17,13,19,29,0,0,12,17,0,2,0,1,7,11,9,7,0,0,10,3,0,1,0,1,159
2024-03-03 00:50:00,4,5,10,7,0,0,4,3,0,4,0,7,5,16,4,15,0,0,8,13,1,2,1,3,112
2024-03-03 01:00:00,3,13,19,1,0,0,11,1,0,7,0,13,5,10,5,4,0,0,6,6,2,3,2,6,117
2024-03-03 01:10:00,5,7,14,6,0,0,5,8,0,1,0,0,0,7,0,7,0,0,3,7,2,3,2,3,80
2024-03-03 01:20:00,5,8,8,5,0,0,3,5,0,2,0,1,3,8,3,7,0,0,4,10,0,4,0,5,81
2024-03-03 01:30:00,6,5,5,8,0,0,3,3,0,0,0,1,7,10,8,4,0,0,8,5,1,0,1,0,75
2024-03-03 01:40:00,5,3,5,9,0,0,2,6,0,3,0,4,5,9,4,6,0,0,8,3,0,0,0,0,72
2024-03-03 01:50:00,5,9,11,9,0,0,5,6,1,2,2,5,0,4,0,4,0,0,1,1,0,1,0,1,67
2024-03-03 02:00:00,10,4,8,11,0,0,5,12,0,4,0,5,6,11,7,10,0,0,10,10,2,4,1,6,126
2024-03-03 02:10:00,3,3,6,2,0,0,1,4,0,2,0,2,4,10,4,7,0,0,8,8,0,1,0,2,67
2024-03-03 02:20:00,9,7,8,9,0,0,3,8,0,0,0,0,1,2,1,2,0,0,1,3,0,3,0,2,59
2024-03-03 02:30:00,5,7,9,3,0,0,3,3,0,0,0,0,3,5,2,4,0,0,4,3,0,1,0,1,53
2024-03-03 02:40:00,3,5,9,2,0,0,3,1,0,0,0,0,3,10,2,7,0,0,5,6,2,1,3,5,67
2024-03-03 02:50:00,4,3,7,7,0,0,3,5,0,1,0,2,0,1,0,1,0,0,0,1,1,0,1,1,38
2024-03-03 03:00:00,5,4,4,6,0,0,3,5,1,2,0,1,3,9,3,8,0,0,5,6,2,2,2,3,74
2024-03-03 03:10:00,4,3,5,7,0,0,2,4,0,1,0,2,0,2,0,1,0,0,2,1,3,1,0,2,40
2024-03-03 03:20:00,0,2,2,0,0,0,2,0,0,0,0,0,3,7,3,5,0,0,5,4,0,0,0,0,33
2024-03-03 03:30:00,3,3,4,4,0,0,2,2,0,0,0,0,0,3,0,3,0,0,1,2,2,1,2,1,33
2024-03-03 03:40:00,4,2,2,7,0,0,2,4,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,27
2024-03-03 03:50:00,4,3,2,7,0,0,1,3,0,2,1,1,4,3,4,1,0,0,5,2,2,1,2,2,50
2024-03-03 04:00:00,2,1,2,4,0,0,1,3,0,1,0,1,2,6,2,7,0,0,3,5,0,0,0,0,40
2024-03-03 04:10:00,2,2,3,3,0,0,2,2,0,1,0,1,4,5,4,3,0,0,7,1,2,0,1,1,44
2024-03-03 04:20:00,2,1,2,2,0,0,0,0,0,0,0,0,4,10,4,9,0,0,7,7,0,1,0,1,50
2024-03-03 04:30:00,3,3,3,4,0,0,2,3,0,1,0,0,1,4,1,3,0,0,1,2,0,1,0,1,33
2024-03-03 04:40:00,2,4,6,3,0,0,1,4,0,1,0,1,1,2,1,1,0,0,1,0,0,0,0,1,29
2024-03-03 04:50:00,1,4,5,2,0,0,3,3,0,0,0,0,1,5,1,4,0,0,3,3,2,2,2,1,42
2024-03-03 05:00:00,0,0,0,0,0,0,0,1,0,2,0,3,2,4,2,3,0,0,3,3,2,3,2,3,33
2024-03-03 05:10:00,1,1,2,2,0,0,1,2,0,0,0,0,2,7,2,6,0,0,5,5,2,1,2,1,42
2024-03-03 05:20:00,5,1,1,5,0,0,0,1,1,3,0,5,1,8,2,7,0,0,4,7,3,1,4,1,60
2024-03-03 05:30:00,3,2,3,6,0,0,1,4,0,3,0,1,3,5,3,5,0,0,3,5,1,0,1,0,49
2024-03-03 05:40:00,3,5,7,1,0,0,4,3,0,1,0,2,1,4,2,5,0,0,3,5,2,2,2,4,56
2024-03-03 05:50:00,4,3,2,8,0,0,1,6,0,0,0,0,1,7,1,6,0,0,4,6,1,2,1,4,57
2024-03-03 06:00:00,6,2,5,4,0,0,2,4,0,1,0,1,2,9,2,8,0,0,6,9,3,1,1,4,70
2024-03-03 06:10:00,4,3,5,5,0,0,1,3,0,1,0,3,2,6,2,5,0,0,2,5,0,0,0,0,47
2024-03-03 06:20:00,2,0,0,4,0,0,0,3,0,3,0,3,3,7,2,7,0,0,7,6,1,1,1,1,51
2024-03-03 06:30:00,6,2,5,6,0,0,1,4,0,0,0,0,5,3,5,3,0,0,8,4,2,3,0,6,63
2024-03-03 06:40:00,3,4,5,2,0,0,3,1,1,2,0,2,3,1,3,1,0,0,4,3,1,2,1,3,45
2024-03-03 06:50:00,7,1,1,8,0,0,1,5,0,2,0,1,1,5,1,4,0,0,2,4,4,2,3,2,54
2024-03-03 07:00:00,1,5,6,0,0,0,1,0,0,4,0,4,3,8,3,7,0,0,7,10,5,4,5,4,77
2024-03-03 07:10:00,1,0,0,2,0,0,2,2,1,4,1,4,3,4,2,4,0,0,2,5,2,2,2,2,45
2024-03-03 07:20:00,1,6,8,1,0,0,6,0,0,5,0,5,3,9,3,9,0,0,3,4,6,1,6,1,77
2024-03-03 07:30:00,5,11,12,5,0,0,9,5,0,5,0,4,7,9,7,6,0,0,8,6,5,4,3,5,116
2024-03-03 07:40:00,2,8,9,4,0,0,6,0,0,2,0,2,5,11,7,10,0,0,8,8,4,3,4,3,96
2024-03-03 07:50:00,8,7,7,6,0,0,5,6,0,3,0,2,3,3,4,3,0,0,5,6,4,4,3,7,86
2024-03-03 08:00:00,4,2,2,2,0,0,2,2,0,5,0,4,3,10,3,9,0,0,5,9,8,6,7,7,90
2024-03-03 08:10:00,5,6,8,4,0,0,4,5,1,7,1,6,4,4,2,5,0,0,7,4,5,2,6,2,88
2024-03-03 08:20:00,15,10,13,7,0,0,5,7,0,1,0,1,6,13,3,11,0,0,6,9,3,1,3,1,115
2024-03-03 08:30:00,7,10,10,5,0,0,6,3,0,5,0,2,6,14,0,12,0,0,7,12,10,4,11,4,128
2024-03-03 08:40:00,8,10,10,10,0,0,7,6,0,4,1,4,9,18,1,16,0,0,15,13,9,9,8,7,165
2024-03-03 08:50:00,9,10,10,9,0,0,9,7,1,4,1,2,13,22,6,17,0,0,15,15,9,9,8,8,184
2024-03-03 09:00:00,6,9,13,7,0,0,8,4,0,5,0,4,8,17,10,15,0,0,13,15,8,5,6,5,158
2024-03-03 09:10:00,6,18,16,8,0,0,15,7,0,12,0,7,9,21,11,20,0,0,17,12,11,15,8,15,228
2024-03-03 09:20:00,13,25,20,12,0,0,14,12,0,15,0,13,6,19,5,14,0,0,9,10,12,8,12,8,227
2024-03-03 09:30:00,13,25,24,14,0,0,10,9,0,9,0,7,21,33,16,22,0,0,27,15,13,16,9,15,298
2024-03-03 09:40:00,28,28,29,17,0,0,15,13,0,8,0,6,18,37,18,19,0,0,24,20,17,17,14,13,341
2024-03-03 09:50:00,12,26,24,12,0,0,16,12,1,4,0,4,14,18,14,14,0,0,21,14,10,12,11,12,251
2024-03-03 10:00:00,22,17,25,20,0,0,7,17,1,6,0,5,26,27,20,19,0,0,27,14,15,14,11,13,306
2024-03-03 10:10:00,20,23,15,14,0,0,16,10,0,9,1,8,18,27,17,17,0,0,26,18,15,15,12,12,293
2024-03-03 10:20:00,18,27,33,45,0,0,16,11,2,10,3,9,16,27,16,24,0,0,22,19,13,17,11,15,354
2024-03-03 10:30:00,11,26,28,12,0,0,15,10,0,5,0,6,19,22,12,18,0,0,19,15,12,15,9,12,266
2024-03-03 10:40:00,32,30,22,23,0,0,20,24,0,10,6,15,19,29,13,21,0,0,24,19,10,13,9,13,352
2024-03-03 10:50:00,18,29,23,17,0,0,11,10,0,8,1,6,17,29,16,17,0,0,13,14,8,8,10,8,263
2024-03-03 11:00:00,15,25,24,15,0,0,10,15,0,6,4,10,29,33,27,24,0,0,33,23,14,13,13,13,346
2024-03-03 11:10:00,28,33,34,20,0,0,22,19,5,8,6,7,26,35,18,21,0,0,26,20,10,14,14,12,378
2024-03-03 11:20:00,19,23,21,17,0,0,16,13,1,15,9,14,19,22,15,16,0,0,25,19,15,12,14,14,319
2024-03-03 11:30:00,28,28,24,18,0,0,17,22,0,12,5,14,25,26,21,22,0,0,21,19,10,10,10,11,343
2024-03-03 11:40:00,29,29,30,21,0,0,16,19,1,9,3,9,20,32,18,19,0,0,23,18,16,15,12,12,351
2024-03-03 11:50:00,24,25,23,13,0,0,14,17,0,9,1,8,34,30,22,18,0,0,25,18,18,15,17,16,347
2024-03-03 12:00:00,28,41,31,20,0,0,23,20,0,14,7,13,26,34,21,21,0,0,30,21,16,20,13,16,415
2024-03-03 12:10:00,44,45,41,31,0,0,32,31,2,17,5,15,26,37,19,21,0,0,30,24,11,12,15,14,472
2024-03-03 12:20:00,26,30,24,27,0,0,22,17,0,15,5,11,21,33,16,22,0,0,27,22,13,22,12,17,382
2024-03-03 12:30:00,27,41,43,17,0,0,25,16,0,14,3,15,32,41,23,23,0,0,32,20,20,21,20,19,452
2024-03-03 12:40:00,32,39,28,28,0,0,26,20,1,10,3,10,29,43,20,17,0,0,37,26,14,20,13,14,430
2024-03-03 12:50:00,25,35,28,29,0,0,21,19,0,18,2,15,23,21,22,17,0,0,33,21,17,22,11,20,399
2024-03-03 13:00:00,25,33,28,22,0,0,25,20,3,18,4,18,28,28,23,20,0,0,31,21,20,17,23,18,425
2024-03-03 13:10:00,34,47,42,24,0,0,32,26,0,12,5,10,26,37,26,25,0,0,40,28,17,35,19,29,514
2024-03-03 13:20:00,17,27,26,23,0,0,19,13,2,22,0,17,37,39,24,28,0,0,37,29,15,25,13,21,434
2024-03-03 13:30:00,21,27,28,25,0,0,21,17,3,23,1,20,21,37,21,27,0,0,26,31,23,24,17,20,433
2024-03-03 13:40:00,39,55,52,28,0,0,28,32,2,15,4,21,28,39,21,26,0,0,30,23,18,16,13,17,507
2024-03-03 13:50:00,19,23,30,22,0,0,15,15,1,12,11,13,29,36,24,33,0,0,33,29,11,17,14,15,402
2024-03-03 14:00:00,24,44,37,26,0,0,23,18,2,16,1,10,21,29,20,22,0,0,28,18,19,14,13,16,401
2024-03-03 14:10:00,30,34,39,25,0,0,24,20,2,20,1,14,23,35,23,25,0,0,35,20,21,20,16,18,445
2024-03-03 14:20:00,32,37,22,35,0,0,25,22,3,15,5,16,31,36,25,23,0,0,33,33,17,19,17,14,460
2024-03-03 14:30:00,31,38,31,27,0,0,22,23,2,8,2,10,20,40,22,23,0,0,23,26,15,15,12,19,409
2024-03-03 14:40:00,38,45,40,31,0,0,30,23,1,10,0,11,28,34,21,22,0,0,37,31,20,21,18,26,487
2024-03-03 14:50:00,28,23,25,24,0,0,15,17,2,11,3,12,27,44,25,33,0,0,30,17,16,9,15,31,407
2024-03-03 15:00:00,37,53,25,25,0,0,30,32,2,20,1,13,17,35,13,23,0,0,27,23,15,13,17,20,441
2024-03-03 15:10:00,28,44,45,23,0,0,28,22,2,11,3,10,29,52,24,33,0,0,36,33,17,14,17,16,487
2024-03-03 15:20:00,34,28,29,27,0,0,18,17,0,9,0,8,28,35,25,20,0,0,29,20,9,13,13,14,376
2024-03-03 15:30:00,24,27,17,21,0,0,18,20,1,8,1,9,26,29,26,24,0,0,21,18,8,7,8,9,322
2024-03-03 15:40:00,31,39,31,24,0,0,26,18,1,14,1,10,24,34,19,20,0,0,30,18,14,9,13,8,384
2024-03-03 15:50:00,27,40,33,22,0,0,25,18,1,17,1,13,39,34,41,20,0,0,28,20,15,14,12,14,434
2024-03-03 16:00:00,21,29,26,19,0,0,15,13,3,12,2,12,25,30,19,23,0,0,26,22,14,20,11,18,360
2024-03-03 16:10:00,27,35,31,26,0,0,23,24,1,11,0,12,28,28,21,24,0,0,28,20,14,15,14,21,403
2024-03-03 16:20:00,30,33,29,18,0,0,20,23,1,13,2,29,30,31,21,23,0,0,29,21,9,10,6,15,393
2024-03-03 16:30:00,20,26,25,20,0,0,18,13,3,13,3,9,33,36,21,25,0,0,29,22,13,12,15,16,372
2024-03-03 16:40:00,29,31,26,17,0,0,21,12,3,13,5,12,35,31,23,20,0,0,34,29,11,12,12,18,394
2024-03-03 16:50:00,26,32,19,23,0,0,19,17,2,8,2,7,33,33,27,26,0,0,37,27,4,15,4,15,376
2024-03-03 17:00:00,33,37,31,38,0,0,28,24,5,16,3,12,32,34,25,21,0,0,30,17,12,12,16,13,439
2024-03-03 17:10:00,32,34,31,20,0,0,27,21,1,10,2,11,25,39,23,26,0,0,32,20,11,11,10,6,392
2024-03-03 17:20:00,26,27,26,24,0,0,19,19,1,7,0,8,39,45,31,29,0,0,38,10,9,13,11,14,396
2024-03-03 17:30:00,25,33,31,20,0,0,20,16,2,13,0,7,39,38,25,22,0,0,38,25,11,20,14,23,422
2024-03-03 17:40:00,30,39,30,21,0,0,24,18,1,13,1,13,36,46,21,30,0,0,37,35,12,30,13,20,470
2024-03-03 17:50:00,22,34,24,16,0,0,22,17,2,14,0,4,39,40,28,25,0,0,36,27,10,13,10,14,397
2024-03-03 18:00:00,30,32,31,18,0,0,23,19,0,12,0,7,19,35,19,20,0,0,24,30,14,23,14,15,385
2024-03-03 18:10:00,30,30,26,17,0,0,21,12,2,14,0,9,34,34,24,21,0,0,34,21,14,13,11,15,382
2024-03-03 18:20:00,23,32,26,22,0,0,22,14,0,9,3,7,38,35,18,24,0,0,21,31,19,14,17,16,391
2024-03-03 18:30:00,18,20,29,21,0,0,11,14,2,8,2,8,26,34,22,22,0,0,28,23,9,15,10,16,338
2024-03-03 18:40:00,22,19,25,29,0,0,14,14,1,13,1,16,16,31,13,28,0,0,24,23,14,19,13,17,352
2024-03-03 18:50:00,34,33,32,32,0,0,19,26,2,6,2,8,23,32,20,23,0,0,21,16,12,9,13,9,372
2024-03-03 19:00:00,16,26,32,24,0,0,17,14,0,7,0,7,26,38,16,30,0,0,28,27,19,9,19,12,367
2024-03-03 19:10:00,18,31,39,17,0,0,25,3,0,5,0,8,20,27,18,21,0,0,26,24,5,11,6,18,322
2024-03-03 19:20:00,30,26,43,30,0,0,17,22,0,12,0,14,18,30,16,29,0,0,21,19,10,14,10,19,380
2024-03-03 19:30:00,16,33,26,22,0,0,17,19,0,7,1,7,16,20,18,17,0,0,15,16,10,7,12,10,289
2024-03-03 19:40:00,20,26,31,20,0,0,14,16,1,13,0,15,22,31,21,20,0,0,25,21,9,15,10,18,348
2024-03-03 19:50:00,19,20,27,25,0,0,11,12,1,5,1,6,9,25,7,22,0,0,15,22,15,9,15,8,274
2024-03-03 20:00:00,20,19,26,29,0,0,11,17,1,8,1,17,7,27,11,22,0,0,17,15,4,11,4,14,281
2024-03-03 20:10:00,23,22,23,25,0,0,15,15,0,3,0,2,17,16,14,19,0,0,17,15,7,7,5,8,253
2024-03-03 20:20:00,14,20,35,20,0,0,21,12,1,5,1,7,13,17,12,17,0,0,16,10,5,5,5,4,240
2024-03-03 20:30:00,13,27,34,25,0,0,21,13,0,12,0,15,17,22,15,17,0,0,20,19,5,11,3,12,301
2024-03-03 20:40:00,16,18,25,26,0,0,12,17,0,3,0,6,7,19,8,16,0,0,10,17,7,3,6,6,222
2024-03-03 20:50:00,21,20,23,27,0,0,15,17,0,4,0,4,5,18,5,15,0,0,9,12,4,2,5,2,208
2024-03-03 21:00:00,17,17,27,23,0,0,12,11,0,5,0,7,8,22,11,23,0,0,15,18,3,7,3,7,236
2024-03-03 21:10:00,23,15,22,21,0,0,12,12,1,4,1,4,7,16,6,13,0,0,8,9,6,3,6,3,192
2024-03-03 21:20:00,16,16,20,27,0,0,9,13,0,1,0,0,11,23,9,17,0,0,16,13,4,2,3,2,202
2024-03-03 21:30:00,11,9,9,13,0,0,8,8,0,4,0,8,9,16,12,13,0,0,11,11,7,4,5,5,163
2024-03-03 21:40:00,12,18,33,14,0,0,11,9,1,5,1,7,10,17,11,15,0,0,12,11,4,4,2,6,203
2024-03-03 21:50:00,15,11,18,25,0,0,11,17,0,5,0,5,7,14,6,13,0,0,11,10,5,4,5,7,189
2024-03-03 22:00:00,8,7,9,19,0,0,6,7,0,2,0,4,8,10,9,8,0,0,12,14,3,4,3,4,137
2024-03-03 22:10:00,13,12,15,14,0,0,8,6,0,5,0,4,7,13,6,11,0,0,12,10,2,1,3,1,143
2024-03-03 22:20:00,5,15,27,8,0,0,13,5,2,5,1,11,4,12,5,8,0,0,8,10,1,2,1,2,145
2024-03-03 22:30:00,9,7,8,14,0,0,7,5,0,4,0,4,2,9,2,9,0,0,9,7,4,2,1,3,106
2024-03-03 22:40:00,12,11,16,13,0,0,4,7,3,3,2,4,4,9,3,10,0,0,4,3,5,1,3,3,120
2024-03-03 22:50:00,8,7,9,13,0,0,6,6,0,0,0,0,4,11,4,9,0,0,9,11,4,6,3,5,115
2024-03-03 23:00:00,11,8,19,20,0,0,3,8,0,2,0,3,9,8,10,7,0,0,9,11,2,3,2,4,139
2024-03-03 23:10:00,10,7,11,13,0,0,6,8,0,0,0,1,3,9,3,6,0,0,7,1,3,2,5,2,97
2024-03-03 23:20:00,7,6,19,6,0,0,4,6,0,3,0,2,3,2,4,2,0,0,5,6,1,6,0,8,90
2024-03-03 23:30:00,9,6,9,12,0,0,5,5,0,0,0,0,2,1,2,1,0,0,4,2,0,3,0,5,66
2024-03-03 23:40:00,6,4,5,9,0,0,2,7,0,1,0,2,8,6,7,3,0,0,8,1,1,0,1,0,71
2024-03-03 23:50:00,1,3,5,2,0,0,2,1,0,0,0,2,3,2,3,1,0,0,4,2,1,1,1,1,35
2024-03-04 00:00:00,3,2,3,6,0,0,1,3,0,1,0,1,3,2,3,2,0,0,4,1,5,1,3,2,46
2024-03-04 00:10:00,3,3,3,6,0,0,2,4,0,1,0,1,1,3,1,3,0,0,1,4,1,1,1,2,41
2024-03-04 00:20:00,3,2,2,4,0,0,1,3,1,1,0,2,2,4,2,3,0,0,3,3,0,0,0,0,36
2024-03-04 00:30:00,2,2,3,2,0,0,0,2,0,0,0,0,4,2,4,1,0,0,5,2,2,1,0,2,34
2024-03-04 00:40:00,3,4,4,5,0,0,3,4,0,0,0,0,3,0,3,0,0,0,6,0,1,1,0,1,38
2024-03-04 00:50:00,2,4,7,0,0,0,3,2,0,0,0,0,3,2,3,2,0,0,3,1,1,0,1,0,34
2024-03-04 01:00:00,2,0,0,4,0,0,0,1,0,0,0,0,1,1,1,1,0,0,3,4,2,5,1,4,30
2024-03-04 01:10:00,1,1,1,2,0,0,1,0,0,0,0,0,3,4,3,6,0,0,3,2,0,0,0,0,27
2024-03-04 01:20:00,1,1,1,2,0,0,0,2,0,1,0,0,5,5,6,2,0,0,5,2,1,0,1,0,35
2024-03-04 01:30:00,3,1,1,4,0,0,0,2,0,0,0,0,3,1,4,0,0,0,3,1,0,0,0,0,23
2024-03-04 01:40:00,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,8
2024-03-04 01:50:00,2,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,12
2024-03-04 02:00:00,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
2024-03-04 02:10:00,4,3,3,4,0,0,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,21
