datetime,V12Z,V21Z,V22Z,V23Z,V24Z,D31Z,D32Z,Total
2024-03-04 09:10:00,25,20,65,61,30,0,0,201
2024-03-04 09:20:00,19,16,68,41,19,0,0,163
2024-03-04 09:30:00,16,16,63,47,17,0,0,159
2024-03-04 09:40:00,22,18,61,45,21,0,0,167
2024-03-04 09:50:00,17,17,71,49,23,0,0,177
2024-03-04 10:00:00,19,11,61,52,27,0,0,170
2024-03-04 10:10:00,22,11,55,32,25,0,0,145
2024-03-04 10:20:00,22,15,69,43,17,0,0,166
2024-03-04 10:30:00,22,9,59,40,23,0,0,153
2024-03-04 10:40:00,20,12,71,51,19,0,0,173
2024-03-04 10:50:00,18,12,58,45,22,0,0,155
2024-03-04 11:00:00,22,10,75,41,19,0,0,167
2024-03-04 11:10:00,17,11,61,40,29,0,0,158
2024-03-04 11:20:00,18,12,67,49,27,0,0,173
2024-03-04 11:30:00,30,9,49,32,17,0,0,137
2024-03-04 11:40:00,23,11,50,39,17,0,0,140
2024-03-04 11:50:00,22,15,64,44,21,0,0,166
2024-03-04 12:00:00,24,5,60,34,23,0,0,146
2024-03-04 12:10:00,22,5,58,41,13,0,0,139
2024-03-04 12:20:00,21,13,43,27,12,0,0,116
2024-03-04 12:30:00,19,6,72,58,35,0,0,190
2024-03-04 12:40:00,17,18,57,42,15,0,0,149
2024-03-04 12:50:00,19,12,58,51,16,0,0,156
2024-03-04 13:00:00,17,17,57,51,20,0,0,162
2024-03-04 13:10:00,17,17,75,29,17,0,0,155
2024-03-04 13:20:00,15,17,82,46,10,0,0,170
2024-03-04 13:30:00,21,14,56,31,17,0,0,139
2024-03-04 13:40:00,24,16,60,44,25,0,0,169
2024-03-04 13:50:00,18,14,58,38,25,0,0,153
2024-03-04 14:00:00,16,11,69,39,24,0,0,159
2024-03-04 14:10:00,21,8,64,47,20,0,0,160
2024-03-04 14:20:00,21,11,68,40,16,0,0,156
2024-03-04 14:30:00,25,7,59,50,17,0,0,158
2024-03-04 14:40:00,23,16,58,39,22,0,0,158
2024-03-04 14:50:00,14,16,71,57,20,0,0,178
2024-03-04 15:00:00,23,12,61,51,22,0,0,169
2024-03-04 15:10:00,24,5,73,50,17,0,0,169
2024-03-04 15:20:00,27,15,57,44,20,0,0,163
2024-03-04 15:30:00,15,8,57,42,21,0,0,143
2024-03-04 15:40:00,20,11,61,48,19,0,0,159
2024-03-04 15:50:00,19,8,66,47,12,0,0,152
2024-03-04 16:00:00,21,15,70,53,21,0,0,180
2024-03-04 16:10:00,24,13,62,55,22,0,0,176
2024-03-04 16:20:00,22,17,78,53,22,0,0,192
2024-03-04 16:30:00,25,11,80,56,16,0,0,188
2024-03-04 16:40:00,23,11,61,42,11,0,0,148
2024-03-04 16:50:00,21,7,71,42,18,0,0,159
2024-03-04 17:00:00,22,10,68,41,17,0,0,158
2024-03-04 17:10:00,19,11,64,36,13,0,0,143
2024-03-04 17:20:00,22,11,67,46,16,0,0,162
2024-03-04 17:30:00,24,8,55,32,16,0,0,135
2024-03-04 17:40:00,13,12,64,52,18,0,0,159
2024-03-04 17:50:00,19,6,61,32,13,0,0,131
2024-03-04 18:00:00,29,10,53,42,12,0,0,146
2024-03-04 18:10:00,25,8,61,46,20,0,0,160
2024-03-04 18:20:00,20,1,46,34,7,0,0,108
2024-03-04 18:30:00,21,2,53,34,16,0,0,126
2024-03-04 18:40:00,24,5,45,35,9,0,0,118
2024-03-04 18:50:00,24,2,49,49,20,0,0,144
2024-03-04 19:00:00,16,4,42,30,10,0,0,102
2024-03-04 19:10:00,18,3,57,29,14,0,0,121
2024-03-04 19:20:00,17,1,44,35,6,0,0,103
2024-03-04 19:30:00,23,2,37,28,11,0,0,101
2024-03-04 19:40:00,14,0,36,22,12,0,0,84
2024-03-04 19:50:00,17,3,35,28,9,0,0,92
2024-03-04 20:00:00,25,1,50,45,26,0,0,147
2024-03-04 20:10:00,14,3,36,29,25,0,0,107
2024-03-04 20:20:00,20,0,31,33,18,0,0,102
2024-03-04 20:30:00,14,1,34,28,18,0,0,95
2024-03-04 20:40:00,12,2,52,32,14,0,0,112
2024-03-04 20:50:00,13,0,25,29,18,0,0,85
2024-03-04 21:00:00,18,3,26,30,13,0,0,90
2024-03-04 21:10:00,13,1,35,30,10,0,0,89
2024-03-04 21:20:00,16,1,25,27,19,0,0,88
2024-03-04 21:30:00,14,2,36,27,14,0,0,93
2024-03-04 21:40:00,13,0,33,17,16,0,0,79
2024-03-04 21:50:00,8,2,26,22,15,0,0,73
2024-03-04 22:00:00,7,2,21,21,15,0,0,66
2024-03-04 22:10:00,14,1,23,18,8,0,0,64
2024-03-04 22:20:00,6,0,29,29,10,0,0,74
2024-03-04 22:30:00,3,0,25,16,10,0,0,54
2024-03-04 22:40:00,9,1,16,12,4,0,0,42
2024-03-04 22:50:00,1,2,19,7,8,0,0,37
2024-03-04 23:00:00,3,0,13,6,10,0,0,32
2024-03-04 23:10:00,1,1,16,9,3,0,0,30
2024-03-04 23:20:00,4,1,11,11,0,0,0,27
2024-03-04 23:30:00,8,0,14,9,6,0,0,37
2024-03-04 23:40:00,8,0,10,5,1,0,0,24
2024-03-04 23:50:00,7,0,12,8,3,0,0,30
2024-03-05 00:00:00,8,0,10,6,3,0,0,27
2024-03-05 00:10:00,7,0,12,6,3,0,0,28
2024-03-05 00:20:00,8,2,3,2,2,0,0,17
2024-03-05 00:30:00,1,0,10,9,4,0,0,24
2024-03-05 00:40:00,8,1,6,5,0,0,0,20
2024-03-05 00:50:00,3,0,7,2,1,0,0,13
2024-03-05 01:00:00,9,0,4,4,1,0,0,18
2024-03-05 01:10:00,1,1,6,3,3,0,0,14
2024-03-05 01:20:00,6,0,10,3,1,0,0,20
2024-03-05 01:30:00,2,0,7,6,0,0,0,15
2024-03-05 01:40:00,1,0,8,6,1,0,0,16
2024-03-05 01:50:00,0,0,11,6,0,0,0,17
2024-03-05 02:00:00,2,0,5,2,1,0,0,10
2024-03-05 02:10:00,2,0,7,1,1,0,0,11
2024-03-05 02:20:00,4,0,5,6,1,0,0,16
2024-03-05 02:30:00,1,0,3,0,1,0,0,5
2024-03-05 02:40:00,1,0,6,2,1,0,0,10
2024-03-05 02:50:00,1,0,2,8,1,0,0,12
2024-03-05 03:00:00,1,0,7,1,0,0,0,9
2024-03-05 03:10:00,0,0,6,2,0,0,0,8
2024-03-05 03:20:00,0,0,2,4,0,0,0,6
2024-03-05 03:30:00,2,0,7,2,0,0,0,11
2024-03-05 03:40:00,1,0,3,1,1,0,0,6
2024-03-05 03:50:00,1,0,6,3,0,0,0,10
2024-03-05 04:00:00,0,3,5,3,2,0,0,13
2024-03-05 04:10:00,5,1,9,1,1,0,0,17
2024-03-05 04:20:00,0,0,8,6,2,0,0,16
2024-03-05 04:30:00,0,0,5,10,2,0,0,17
2024-03-05 04:40:00,1,0,8,12,2,0,0,23
2024-03-05 04:50:00,1,0,12,12,1,0,0,26
2024-03-05 05:00:00,5,0,12,8,1,0,0,26
2024-03-05 05:10:00,9,0,20,18,4,0,0,51
2024-03-05 05:20:00,9,1,19,16,4,0,0,49
2024-03-05 05:30:00,13,1,29,30,6,0,0,79
2024-03-05 05:40:00,14,4,40,31,3,0,0,92
2024-03-05 05:50:00,17,1,44,38,2,0,0,102
2024-03-05 06:00:00,13,0,53,51,7,0,0,124
2024-03-05 06:10:00,15,3,49,39,2,0,0,108
2024-03-05 06:20:00,17,5,72,57,7,0,0,158
2024-03-05 06:30:00,13,0,55,57,9,0,0,134
2024-03-05 06:40:00,21,3,70,58,9,0,0,161
2024-03-05 06:50:00,25,1,74,65,3,0,0,168
2024-03-05 07:00:00,23,5,69,66,11,0,0,174
2024-03-05 07:10:00,22,14,63,58,16,0,0,173
2024-03-05 07:20:00,18,11,77,64,14,0,0,184
2024-03-05 07:30:00,15,21,75,67,16,0,0,194
2024-03-05 07:40:00,19,21,59,80,18,0,0,197
2024-03-05 07:50:00,16,19,61,65,23,0,0,184
2024-03-05 08:00:00,22,6,71,66,22,0,0,187
2024-03-05 08:10:00,17,21,59,88,21,0,0,206
2024-03-05 08:20:00,19,19,71,68,32,0,0,209
2024-03-05 08:30:00,19,20,67,63,21,0,0,190
2024-03-05 08:40:00,23,23,46,69,17,0,0,178
2024-03-05 08:50:00,31,22,58,60,22,0,0,193
2024-03-05 09:00:00,16,14,75,58,22,0,0,185
2024-03-05 09:10:00,21,15,63,51,28,0,0,178
2024-03-05 09:20:00,21,15,58,50,22,0,0,166
2024-03-05 09:30:00,14,14,44,61,29,0,0,162
2024-03-05 09:40:00,19,12,65,55,21,0,0,172
2024-03-05 09:50:00,18,18,58,52,25,0,0,171
2024-03-05 10:00:00,26,10,56,42,22,0,0,156
2024-03-05 10:10:00,18,18,80,49,23,0,0,188
2024-03-05 10:20:00,21,13,60,53,29,0,0,176
2024-03-05 10:30:00,22,5,65,47,22,0,0,161
2024-03-05 10:40:00,14,11,56,52,23,0,0,156
2024-03-05 10:50:00,17,10,74,38,13,0,0,152
2024-03-05 11:00:00,16,15,63,42,21,0,0,157
2024-03-05 11:10:00,20,14,52,46,26,0,0,158
2024-03-05 11:20:00,22,10,66,39,17,0,0,154
2024-03-05 11:30:00,26,8,63,35,23,0,0,155
2024-03-05 11:40:00,21,5,52,44,14,0,0,136
2024-03-05 11:50:00,14,14,76,44,20,0,0,168
2024-03-05 12:00:00,23,8,65,51,18,0,0,165
2024-03-05 12:10:00,16,7,58,43,20,0,0,144
2024-03-05 12:20:00,22,9,47,56,24,0,0,158
2024-03-05 12:30:00,22,10,50,48,19,0,0,149
2024-03-05 12:40:00,19,9,64,49,19,0,0,160
2024-03-05 12:50:00,18,12,79,46,23,0,0,178
2024-03-05 13:00:00,24,9,61,48,21,0,0,163
2024-03-05 13:10:00,21,12,64,49,18,0,0,164
2024-03-05 13:20:00,25,11,70,51,17,0,0,174
2024-03-05 13:30:00,24,8,56,49,19,0,0,156
2024-03-05 13:40:00,22,15,64,47,18,0,0,166
2024-03-05 13:50:00,21,13,71,42,20,0,0,167
2024-03-05 14:00:00,14,14,67,42,20,0,0,157
2024-03-05 14:10:00,16,13,58,50,20,0,0,157
2024-03-05 14:20:00,18,7,57,43,17,0,0,142
2024-03-05 14:30:00,23,5,54,45,19,0,0,146
2024-03-05 14:40:00,30,9,60,48,17,0,0,164
2024-03-05 14:50:00,20,9,56,47,28,0,0,160
2024-03-05 15:00:00,20,10,62,44,22,0,0,158
2024-03-05 15:10:00,20,12,78,54,25,0,0,189
2024-03-05 15:20:00,13,7,65,38,27,0,0,150
2024-03-05 15:30:00,26,9,58,52,22,0,0,167
2024-03-05 15:40:00,17,16,65,44,21,0,0,163
2024-03-05 15:50:00,26,11,62,51,19,0,0,169
2024-03-05 16:00:00,25,13,67,56,24,0,0,185
2024-03-05 16:10:00,26,10,43,58,19,0,0,156
2024-03-05 16:20:00,20,9,58,53,19,0,0,159
2024-03-05 16:30:00,18,11,56,58,26,0,0,169
2024-03-05 16:40:00,18,11,64,51,16,0,0,160
2024-03-05 16:50:00,20,15,63,50,24,0,0,172
2024-03-05 17:00:00,19,12,57,38,15,0,0,141
2024-03-05 17:10:00,23,11,52,47,20,0,0,153
2024-03-05 17:20:00,26,2,59,34,20,0,0,141
2024-03-05 17:30:00,25,6,57,41,13,0,0,142
2024-03-05 17:40:00,15,10,62,53,18,0,0,158
2024-03-05 17:50:00,29,6,54,33,13,0,0,135
2024-03-05 18:00:00,20,9,64,44,18,0,0,155
2024-03-05 18:10:00,23,11,54,48,17,0,0,153
2024-03-05 18:20:00,8,2,67,47,16,0,0,140
2024-03-05 18:30:00,29,1,56,41,14,0,0,141
2024-03-05 18:40:00,28,2,56,33,14,0,0,133
2024-03-05 18:50:00,22,3,49,30,15,0,0,119
2024-03-05 19:00:00,30,5,52,34,16,0,0,137
2024-03-05 19:10:00,17,4,56,38,18,0,0,133
2024-03-05 19:20:00,19,1,42,45,11,0,0,118
2024-03-05 19:30:00,19,2,36,26,11,0,0,94
2024-03-05 19:40:00,28,2,46,36,10,0,0,122
2024-03-05 19:50:00,18,1,32,35,8,0,0,94
2024-03-05 20:00:00,24,1,66,52,33,0,0,176
2024-03-05 20:10:00,31,1,45,27,18,0,0,122
2024-03-05 20:20:00,20,0,35,27,16,0,0,98
2024-03-05 20:30:00,24,2,46,37,22,0,0,131
2024-03-05 20:40:00,27,3,38,28,18,0,0,114
2024-03-05 20:50:00,20,2,30,26,18,0,0,96
2024-03-05 21:00:00,6,1,28,28,14,0,0,77
2024-03-05 21:10:00,14,1,31,39,12,0,0,97
2024-03-05 21:20:00,7,0,40,26,19,0,0,92
2024-03-05 21:30:00,17,1,44,29,19,0,0,110
2024-03-05 21:40:00,17,1,34,21,21,0,0,94
2024-03-05 21:50:00,21,1,32,24,13,0,0,91
2024-03-05 22:00:00,11,0,31,17,12,0,0,71
2024-03-05 22:10:00,8,0,24,18,11,0,0,61
2024-03-05 22:20:00,8,4,33,36,11,0,0,92
2024-03-05 22:30:00,14,0,40,28,10,0,0,92
2024-03-05 22:40:00,6,0,34,22,13,0,0,75
2024-03-05 22:50:00,3,1,21,19,6,0,0,50
2024-03-05 23:00:00,9,1,24,17,7,0,0,58
2024-03-05 23:10:00,4,0,18,15,7,0,0,44
2024-03-05 23:20:00,8,0,24,11,9,0,0,52
2024-03-05 23:30:00,4,0,12,10,1,0,0,27
2024-03-05 23:40:00,4,0,12,9,3,0,0,28
2024-03-05 23:50:00,1,0,16,9,9,0,0,35
2024-03-06 00:00:00,3,0,9,3,3,0,0,18
2024-03-06 00:10:00,8,0,12,8,6,0,0,34
2024-03-06 00:20:00,2,0,13,4,1,0,0,20
2024-03-06 00:30:00,1,0,10,7,3,0,0,21
2024-03-06 00:40:00,5,0,7,5,2,0,0,19
2024-03-06 00:50:00,5,0,9,5,3,0,0,22
2024-03-06 01:00:00,6,0,6,2,7,0,0,21
2024-03-06 01:10:00,0,0,6,5,4,0,0,15
2024-03-06 01:20:00,4,0,5,3,4,0,0,16
2024-03-06 01:30:00,0,0,10,3,0,0,0,13
2024-03-06 01:40:00,1,0,5,4,0,0,0,10
2024-03-06 01:50:00,0,0,2,0,0,0,0,2
2024-03-06 02:00:00,2,0,4,5,0,0,0,11
2024-03-06 02:10:00,0,0,0,3,3,0,0,6
2024-03-06 02:20:00,1,0,3,3,0,0,0,7
2024-03-06 02:30:00,0,0,5,2,0,0,0,7
2024-03-06 02:40:00,0,0,4,5,0,0,0,9
2024-03-06 02:50:00,0,0,4,4,0,0,0,8
2024-03-06 03:00:00,1,1,9,1,1,0,0,13
2024-03-06 03:10:00,2,0,7,2,2,0,0,13
2024-03-06 03:20:00,1,0,3,1,0,0,0,5
2024-03-06 03:30:00,2,0,4,2,0,0,0,8
2024-03-06 03:40:00,3,1,5,3,1,0,0,13
2024-03-06 03:50:00,1,1,7,3,4,0,0,16
2024-03-06 04:00:00,1,1,7,6,2,0,0,17
2024-03-06 04:10:00,3,0,4,2,1,0,0,10
2024-03-06 04:20:00,2,0,7,5,2,0,0,16
2024-03-06 04:30:00,0,0,5,5,0,0,0,10
2024-03-06 04:40:00,6,2,15,5,0,0,0,28
2024-03-06 04:50:00,1,0,10,7,31,0,0,49
2024-03-06 05:00:00,4,0,10,10,1,0,0,25
2024-03-06 05:10:00,3,0,14,17,1,0,0,35
2024-03-06 05:20:00,12,0,23,21,8,0,0,64
2024-03-06 05:30:00,11,1,30,26,5,0,0,73
2024-03-06 05:40:00,17,3,34,32,1,0,0,87
2024-03-06 05:50:00,21,1,43,28,2,0,0,95
2024-03-06 06:00:00,13,0,47,54,9,0,0,123
2024-03-06 06:10:00,12,1,54,39,2,0,0,108
2024-03-06 06:20:00,12,3,65,50,11,0,0,141
2024-03-06 06:30:00,16,2,58,55,8,0,0,139
2024-03-06 06:40:00,19,2,67,51,11,0,0,150
2024-03-06 06:50:00,21,6,72,68,9,0,0,176
2024-03-06 07:00:00,25,15,61,74,14,0,0,189
2024-03-06 07:10:00,23,7,80,72,14,0,0,196
2024-03-06 07:20:00,26,12,62,70,19,0,0,189
2024-03-06 07:30:00,21,23,69,86,15,0,0,214
2024-03-06 07:40:00,23,12,72,82,24,0,0,213
2024-03-06 07:50:00,20,27,83,77,20,0,0,227
2024-03-06 08:00:00,23,14,72,66,25,0,0,200
2024-03-06 08:10:00,25,26,64,75,19,0,0,209
2024-03-06 08:20:00,32,17,57,64,27,0,0,197
2024-03-06 08:30:00,26,9,71,70,21,0,0,197
2024-03-06 08:40:00,18,19,49,69,28,0,0,183
2024-03-06 08:50:00,22,16,58,62,14,0,0,172
2024-03-06 09:00:00,18,24,56,41,20,0,0,159
2024-03-06 09:10:00,19,14,53,60,25,0,0,171
2024-03-06 09:20:00,16,22,57,58,17,0,0,170
2024-03-06 09:30:00,21,16,75,53,20,0,0,185
2024-03-06 09:40:00,22,19,53,58,24,0,0,176
2024-03-06 09:50:00,27,15,60,57,22,0,0,181
2024-03-06 10:00:00,25,9,54,35,22,0,0,145
2024-03-06 10:10:00,20,14,55,46,30,0,0,165
2024-03-06 10:20:00,29,12,69,38,26,0,0,174
2024-03-06 10:30:00,25,7,72,43,29,0,0,176
2024-03-06 10:40:00,24,17,57,50,19,0,0,167
2024-03-06 10:50:00,21,15,65,40,16,0,0,157
2024-03-06 11:00:00,29,14,65,53,27,0,0,188
2024-03-06 11:10:00,26,11,61,41,25,0,0,164
2024-03-06 11:20:00,28,12,69,46,18,0,0,173
2024-03-06 11:30:00,22,10,61,35,11,0,0,139
2024-03-06 11:40:00,27,12,64,45,21,0,0,169
2024-03-06 11:50:00,24,13,61,47,15,0,0,160
2024-03-06 12:00:00,23,9,54,38,20,0,0,144
2024-03-06 12:10:00,29,11,72,45,19,0,0,176
2024-03-06 12:20:00,28,9,52,42,18,0,0,149
2024-03-06 12:30:00,18,15,68,46,14,0,0,161
2024-03-06 12:40:00,26,12,70,47,20,0,0,175
2024-03-06 12:50:00,24,11,71,48,14,0,0,168
2024-03-06 13:00:00,23,15,74,38,19,0,0,169
2024-03-06 13:10:00,28,9,61,42,18,0,0,158
2024-03-06 13:20:00,21,17,76,49,20,0,0,183
2024-03-06 13:30:00,26,11,64,49,14,0,0,164
2024-03-06 13:40:00,20,16,67,43,17,0,0,163
2024-03-06 13:50:00,23,13,62,39,19,0,0,156
2024-03-06 14:00:00,16,12,56,44,12,0,0,140
2024-03-06 14:10:00,20,10,74,46,20,0,0,170
2024-03-06 14:20:00,20,11,61,44,14,0,0,150
2024-03-06 14:30:00,16,12,74,44,20,0,0,166
2024-03-06 14:40:00,19,16,55,47,20,0,0,157
2024-03-06 14:50:00,29,12,62,37,18,0,0,158
2024-03-06 15:00:00,27,12,62,40,18,0,0,159
2024-03-06 15:10:00,20,5,58,48,20,0,0,151
2024-03-06 15:20:00,19,11,63,60,21,0,0,174
2024-03-06 15:30:00,33,12,59,40,15,0,0,159
2024-03-06 15:40:00,21,13,62,44,18,0,0,158
2024-03-06 15:50:00,29,12,61,48,22,0,0,172
2024-03-06 16:00:00,24,15,66,40,22,0,0,167
2024-03-06 16:10:00,23,11,75,56,14,0,0,179
2024-03-06 16:20:00,19,13,61,59,15,0,0,167
2024-03-06 16:30:00,24,14,61,42,19,0,0,160
2024-03-06 16:40:00,22,10,59,43,14,0,0,148
2024-03-06 16:50:00,21,14,65,52,16,0,0,168
2024-03-06 17:00:00,27,12,50,44,14,0,0,147
2024-03-06 17:10:00,20,16,65,54,16,0,0,171
2024-03-06 17:20:00,24,9,67,55,23,0,0,178
2024-03-06 17:30:00,26,13,60,42,14,0,0,155
2024-03-06 17:40:00,19,11,54,46,15,0,0,145
2024-03-06 17:50:00,19,12,62,47,16,0,0,156
2024-03-06 18:00:00,3,14,57,30,13,0,0,117
2024-03-06 18:10:00,25,7,50,50,16,0,0,148
2024-03-06 18:20:00,27,4,76,47,11,0,0,165
2024-03-06 18:30:00,18,3,52,48,16,0,0,137
2024-03-06 18:40:00,20,5,60,43,21,0,0,149
2024-03-06 18:50:00,31,6,48,36,12,0,0,133
2024-03-06 19:00:00,17,0,55,40,13,0,0,125
2024-03-06 19:10:00,23,3,49,39,11,0,0,125
2024-03-06 19:20:00,18,2,48,35,12,0,0,115
2024-03-06 19:30:00,20,0,44,29,10,0,0,103
2024-03-06 19:40:00,17,2,38,21,11,0,0,89
2024-03-06 19:50:00,25,1,40,19,20,0,0,105
2024-03-06 20:00:00,21,1,52,46,24,0,0,144
2024-03-06 20:10:00,25,1,35,42,20,0,0,123
2024-03-06 20:20:00,17,0,40,44,21,0,0,122
2024-03-06 20:30:00,16,2,33,34,16,0,0,101
2024-03-06 20:40:00,25,0,45,32,22,0,0,124
2024-03-06 20:50:00,14,3,31,28,23,0,0,99
2024-03-06 21:00:00,12,1,34,28,15,0,0,90
2024-03-06 21:10:00,9,1,39,34,16,0,0,99
2024-03-06 21:20:00,8,0,26,32,13,0,0,79
2024-03-06 21:30:00,12,1,40,30,9,0,0,92
2024-03-06 21:40:00,16,1,25,26,15,0,0,83
2024-03-06 21:50:00,12,1,24,24,13,0,0,74
2024-03-06 22:00:00,3,0,28,33,10,0,0,74
2024-03-06 22:10:00,11,2,27,16,11,0,0,67
2024-03-06 22:20:00,13,1,25,27,3,0,0,69
2024-03-06 22:30:00,10,2,28,21,10,0,0,71
2024-03-06 22:40:00,9,0,27,16,5,0,0,57
2024-03-06 22:50:00,12,0,24,23,6,0,0,65
2024-03-06 23:00:00,7,2,30,21,5,0,0,65
2024-03-06 23:10:00,10,1,17,13,5,0,0,46
2024-03-06 23:20:00,13,2,22,15,4,0,0,56
2024-03-06 23:30:00,3,0,24,11,6,0,0,44
2024-03-06 23:40:00,4,1,14,7,7,0,0,33
2024-03-06 23:50:00,7,0,15,4,2,0,0,28
2024-03-07 00:00:00,1,0,12,8,2,0,0,23
2024-03-07 00:10:00,7,0,8,7,3,0,0,25
2024-03-07 00:20:00,5,0,5,9,3,0,0,22
2024-03-07 00:30:00,3,0,8,5,1,0,0,17
2024-03-07 00:40:00,6,0,7,2,0,0,0,15
2024-03-07 00:50:00,2,0,9,5,3,0,0,19
2024-03-07 01:00:00,3,0,7,1,1,0,0,12
2024-03-07 01:10:00,5,1,8,5,4,0,0,23
2024-03-07 01:20:00,3,1,7,4,5,0,0,20
2024-03-07 01:30:00,2,2,7,6,1,0,0,18
2024-03-07 01:40:00,0,0,4,1,0,0,0,5
2024-03-07 01:50:00,4,0,8,3,1,0,0,16
2024-03-07 02:00:00,0,0,5,2,2,0,0,9
2024-03-07 02:10:00,0,0,6,3,1,0,0,10
2024-03-07 02:20:00,0,0,5,2,0,0,0,7
2024-03-07 02:30:00,0,1,5,2,0,0,0,8
2024-03-07 02:40:00,1,0,6,4,0,0,0,11
2024-03-07 02:50:00,1,0,4,2,1,0,0,8
2024-03-07 03:00:00,1,0,3,1,0,0,0,5
2024-03-07 03:10:00,1,0,7,3,2,0,0,13
2024-03-07 03:20:00,2,0,5,2,1,0,0,10
2024-03-07 03:30:00,1,0,2,4,0,0,0,7
2024-03-07 03:40:00,2,0,1,5,0,0,0,8
2024-03-07 03:50:00,0,0,3,6,3,0,0,12
2024-03-07 04:00:00,2,0,4,2,2,0,0,10
2024-03-07 04:10:00,3,0,4,7,1,0,0,15
2024-03-07 04:20:00,1,0,6,6,2,0,0,15
2024-03-07 04:30:00,0,0,7,13,3,0,0,23
2024-03-07 04:40:00,3,3,10,6,2,0,0,24
2024-03-07 04:50:00,3,0,9,6,1,0,0,19
2024-03-07 05:00:00,1,0,8,10,1,0,0,20
2024-03-07 05:10:00,4,0,17,11,0,0,0,32
2024-03-07 05:20:00,4,1,17,19,7,0,0,48
2024-03-07 05:30:00,17,1,29,26,3,0,0,76
2024-03-07 05:40:00,14,1,42,25,8,0,0,90
2024-03-07 05:50:00,19,3,35,38,3,0,0,98
2024-03-07 06:00:00,9,2,41,39,5,0,0,96
2024-03-07 06:10:00,12,1,44,43,7,0,0,107
2024-03-07 06:20:00,9,3,69,52,7,0,0,140
2024-03-07 06:30:00,18,3,54,56,7,0,0,138
2024-03-07 06:40:00,17,4,59,45,8,0,0,133
2024-03-07 06:50:00,20,16,81,66,9,0,0,192
2024-03-07 07:00:00,20,14,85,64,19,0,0,202
2024-03-07 07:10:00,8,2,81,75,20,0,0,186
2024-03-07 07:20:00,15,7,77,60,11,0,0,170
2024-03-07 07:30:00,17,20,72,90,12,0,0,211
2024-03-07 07:40:00,16,10,70,80,17,0,0,193
2024-03-07 07:50:00,25,20,71,68,28,0,0,212
2024-03-07 08:00:00,17,13,75,66,29,0,0,200
2024-03-07 08:10:00,22,18,78,76,30,0,0,224
2024-03-07 08:20:00,16,18,57,69,23,0,0,183
2024-03-07 08:30:00,17,17,75,70,20,0,0,199
2024-03-07 08:40:00,23,15,59,72,22,0,0,191
2024-03-07 08:50:00,21,11,68,51,21,0,0,172
2024-03-07 09:00:00,19,18,50,36,24,0,0,147
2024-03-07 09:10:00,31,9,57,59,26,0,0,182
2024-03-07 09:20:00,22,9,64,36,21,0,0,152
2024-03-07 09:30:00,23,10,61,45,32,0,0,171
2024-03-07 09:40:00,31,7,60,43,22,0,0,163
2024-03-07 09:50:00,31,23,70,53,26,0,0,203
2024-03-07 10:00:00,24,12,45,56,21,0,0,158
2024-03-07 10:10:00,20,15,57,59,27,0,0,178
2024-03-07 10:20:00,34,10,72,54,23,0,0,193
2024-03-07 10:30:00,38,11,59,36,25,0,0,169
2024-03-07 10:40:00,24,17,63,50,26,0,0,180
2024-03-07 10:50:00,25,9,75,42,20,0,0,171
2024-03-07 11:00:00,16,6,64,43,24,0,0,153
2024-03-07 11:10:00,28,12,63,42,29,0,0,174
2024-03-07 11:20:00,26,8,68,43,26,0,0,171
2024-03-07 11:30:00,19,10,65,47,26,0,0,167
2024-03-07 11:40:00,30,7,69,41,19,0,0,166
2024-03-07 11:50:00,27,9,65,55,20,0,0,176
2024-03-07 12:00:00,21,5,66,39,23,0,0,154
2024-03-07 12:10:00,25,16,70,33,22,0,0,166
2024-03-07 12:20:00,27,10,73,56,25,0,0,191
2024-03-07 12:30:00,29,10,68,33,15,0,0,155
2024-03-07 12:40:00,28,14,73,37,17,0,0,169
2024-03-07 12:50:00,19,7,81,49,14,0,0,170
2024-03-07 13:00:00,26,17,67,55,24,0,0,189
2024-03-07 13:10:00,36,7,63,41,14,0,0,161
2024-03-07 13:20:00,21,13,72,43,20,0,0,169
2024-03-07 13:30:00,14,10,76,42,19,0,0,161
2024-03-07 13:40:00,29,12,67,42,17,0,0,167
2024-03-07 13:50:00,18,8,66,47,17,0,0,156
2024-03-07 14:00:00,18,13,55,43,19,0,0,148
2024-03-07 14:10:00,10,14,74,50,12,0,0,160
2024-03-07 14:20:00,25,10,60,51,23,0,0,169
2024-03-07 14:30:00,31,13,62,49,20,0,0,175
2024-03-07 14:40:00,22,15,50,43,19,0,0,149
2024-03-07 14:50:00,29,15,69,51,21,0,0,185
2024-03-07 15:00:00,21,12,67,44,20,0,0,164
2024-03-07 15:10:00,36,14,50,43,23,0,0,166
2024-03-07 15:20:00,15,12,65,53,19,0,0,164
2024-03-07 15:30:00,33,14,56,37,19,0,0,159
2024-03-07 15:40:00,20,19,66,65,28,0,0,198
2024-03-07 15:50:00,14,19,67,44,16,0,0,160
2024-03-07 16:00:00,23,14,70,55,17,0,0,179
2024-03-07 16:10:00,25,10,65,44,27,0,0,171
2024-03-07 16:20:00,23,17,58,46,25,0,0,169
2024-03-07 16:30:00,24,8,78,51,19,0,0,180
2024-03-07 16:40:00,16,16,73,46,11,0,0,162
2024-03-07 16:50:00,11,9,80,32,15,0,0,147
2024-03-07 17:00:00,20,12,55,44,14,0,0,145
2024-03-07 17:10:00,17,17,62,55,17,0,0,168
