datetime,D21Z,V22Z,D31Z,D32Z,V33Z,D51Z,D52Z,D53Z,D54Z,V55Z,V56Z,V57Z,V58Z,V71Z,D81Z,V82Z,D91Z,D92Z,V93Z,D111Z,D112Z,D113Z,V114Z,V115Z,V116Z,Total
2024-03-21 23:40:00,8,6,0,0,0,0,2,6,0,1,9,4,0,5,9,17,4,4,2,9,5,5,10,11,7,124
2024-03-21 23:50:00,11,11,12,7,5,2,2,5,0,4,14,7,3,2,5,6,4,2,2,4,3,2,7,3,0,123
2024-03-22 00:00:00,12,13,0,0,0,1,2,3,3,2,7,2,2,1,7,16,4,3,0,18,16,1,12,17,2,144
2024-03-22 00:10:00,11,8,4,1,0,1,4,3,2,1,8,8,3,2,3,11,3,3,0,4,4,3,5,13,5,110
2024-03-22 00:20:00,7,6,6,5,2,1,0,5,0,1,9,0,0,1,3,7,1,0,0,4,4,1,6,5,3,77
2024-03-22 00:30:00,7,7,7,0,0,0,0,1,1,0,2,0,0,0,1,1,2,3,0,7,5,1,8,7,1,61
2024-03-22 00:40:00,8,9,6,1,0,1,0,1,0,1,2,0,0,0,5,8,2,1,1,4,3,2,8,4,3,70
2024-03-22 00:50:00,4,4,7,2,1,0,0,0,0,1,1,0,0,0,3,6,2,0,0,2,1,4,2,8,6,54
2024-03-22 01:00:00,8,6,8,3,1,0,0,2,0,2,2,0,0,0,6,15,1,0,0,5,6,0,10,5,2,82
2024-03-22 01:10:00,9,5,14,4,2,0,1,1,1,0,1,1,0,1,2,4,1,0,0,1,2,1,3,2,1,57
2024-03-22 01:20:00,2,2,10,4,3,0,0,1,0,0,1,0,0,3,1,3,0,0,0,3,2,0,3,2,0,40
2024-03-22 01:30:00,4,4,9,2,1,0,0,1,1,1,1,3,0,0,2,4,2,1,2,3,3,2,7,4,0,57
2024-03-22 01:40:00,5,5,11,2,1,0,0,0,0,0,0,0,0,0,2,4,2,4,0,1,0,1,1,2,2,43
2024-03-22 01:50:00,2,1,8,0,0,1,2,2,0,1,6,3,0,1,5,8,2,2,1,0,0,1,0,1,1,48
2024-03-22 02:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,2,2,1,13
2024-03-22 02:10:00,5,7,3,5,3,2,3,2,1,3,5,7,1,2,1,3,1,1,1,1,4,0,5,4,0,70
2024-03-22 02:20:00,3,3,2,3,1,2,1,4,2,3,3,4,4,1,1,2,1,1,0,1,2,1,3,3,2,53
2024-03-22 02:30:00,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,0,14
2024-03-22 02:40:00,1,1,2,1,1,1,0,1,0,1,3,0,0,0,0,0,1,1,1,1,4,2,3,4,2,31
2024-03-22 02:50:00,1,1,3,7,0,0,0,2,1,1,3,2,1,0,1,1,0,0,0,1,0,1,1,0,0,27
2024-03-22 03:00:00,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,1,17
2024-03-22 03:10:00,1,1,2,0,0,0,0,2,1,1,4,0,0,0,2,5,5,4,3,1,2,0,3,2,0,39
2024-03-22 03:20:00,1,1,0,0,0,0,0,1,0,0,2,5,0,0,0,0,1,1,0,1,1,0,2,1,0,17
2024-03-22 03:30:00,6,6,1,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,2,2,0,2,3,0,27
2024-03-22 03:40:00,0,0,0,0,0,0,2,3,2,1,4,8,2,2,0,2,2,8,0,0,1,1,2,3,2,45
2024-03-22 03:50:00,2,2,0,0,0,0,0,1,1,0,2,2,2,0,2,4,4,8,0,2,0,0,2,0,0,34
2024-03-22 04:00:00,2,2,0,0,0,1,0,3,0,2,5,0,0,1,2,3,0,0,0,0,1,0,1,1,0,24
2024-03-22 04:10:00,6,6,0,0,0,0,0,2,2,0,3,4,4,1,4,8,2,3,0,3,3,0,4,2,0,57
2024-03-22 04:20:00,3,3,3,1,0,0,0,4,0,1,4,0,0,1,4,5,3,1,1,2,2,0,3,1,0,42
2024-03-22 04:30:00,5,5,1,0,0,0,2,2,1,0,6,2,2,3,6,8,8,10,0,2,4,1,5,7,2,82
2024-03-22 04:40:00,5,5,1,1,1,6,3,5,2,7,6,2,3,2,8,14,3,5,1,1,4,1,4,5,1,96
2024-03-22 04:50:00,5,4,2,2,0,0,3,6,3,1,8,10,3,10,16,12,12,2,0,2,0,1,2,2,1,107
2024-03-22 05:00:00,9,13,3,1,0,1,2,8,5,5,9,12,5,4,8,12,5,0,0,2,1,2,4,3,0,114
2024-03-22 05:10:00,4,4,2,1,1,1,2,9,5,5,9,11,8,2,14,18,10,7,1,8,4,2,10,9,9,156
2024-03-22 05:20:00,4,4,5,1,0,1,3,19,7,6,22,24,8,1,16,15,12,6,2,6,7,2,11,11,1,194
2024-03-22 05:30:00,13,6,11,5,2,4,11,19,2,12,20,18,1,9,18,22,8,8,1,11,12,6,13,9,5,246
2024-03-22 05:40:00,11,10,6,4,2,3,11,20,4,12,22,21,9,3,35,18,17,18,2,13,7,3,15,11,4,281
2024-03-22 05:50:00,14,10,3,4,3,1,10,22,8,12,18,24,12,2,37,16,13,6,0,10,7,6,15,12,4,269
2024-03-22 06:00:00,12,10,11,7,1,4,14,20,6,5,22,27,7,2,34,23,24,24,2,9,7,1,15,10,1,298
2024-03-22 06:10:00,23,13,26,5,4,2,17,22,10,7,22,24,11,6,38,30,17,11,2,22,18,10,19,21,7,387
2024-03-22 06:20:00,36,15,15,7,4,7,18,27,6,9,23,21,12,13,56,21,24,11,2,19,18,7,16,13,9,409
2024-03-22 06:30:00,18,10,8,9,3,4,34,46,6,6,17,12,13,3,44,10,15,11,4,18,16,13,19,10,9,358
2024-03-22 06:40:00,25,10,17,21,14,14,31,39,13,13,19,14,18,7,47,14,31,11,1,29,29,15,21,22,11,486
2024-03-22 06:50:00,36,22,10,11,7,10,38,44,11,11,18,14,20,5,41,12,17,11,7,38,30,12,33,19,9,486
2024-03-22 07:00:00,28,7,15,3,1,12,33,36,23,10,18,22,34,26,57,20,22,11,7,24,26,10,17,23,5,490
2024-03-22 07:10:00,34,18,8,9,6,21,36,45,25,16,20,25,27,13,59,18,32,12,2,32,27,10,20,23,10,548
2024-03-22 07:20:00,37,17,17,12,8,18,35,43,21,15,18,21,25,8,67,14,18,10,4,32,27,10,20,20,12,529
2024-03-22 07:30:00,54,20,12,11,10,11,50,49,16,13,17,12,21,14,75,14,12,10,4,45,50,22,22,26,18,608
2024-03-22 07:40:00,64,14,26,14,7,16,29,45,20,13,21,24,14,21,69,22,28,14,6,39,44,17,20,35,18,640
2024-03-22 07:50:00,46,25,19,14,6,14,27,36,9,14,26,25,16,12,67,19,28,14,6,36,34,21,24,20,22,580
2024-03-22 08:00:00,50,11,34,25,8,14,34,40,14,8,3,20,14,19,61,16,19,24,8,35,43,13,26,26,11,576
2024-03-22 08:10:00,60,14,16,13,5,16,22,38,16,16,23,18,14,17,74,26,34,12,3,32,38,17,24,16,10,574
2024-03-22 08:20:00,45,17,14,13,8,8,23,37,12,6,19,14,12,13,41,19,12,15,4,99,33,13,24,22,15,538
2024-03-22 08:30:00,53,10,14,17,9,8,27,44,10,7,17,15,14,7,57,16,28,12,6,38,32,21,21,22,13,518
2024-03-22 08:40:00,52,11,25,10,11,12,31,43,14,11,13,17,21,15,47,17,11,10,5,38,33,20,27,23,18,535
2024-03-22 08:50:00,57,9,22,9,6,9,31,39,8,10,20,23,11,16,67,22,28,10,5,34,35,10,19,27,16,543
2024-03-22 09:00:00,46,12,11,10,6,12,19,31,6,10,18,12,8,12,51,26,27,5,3,41,37,12,21,28,16,480
2024-03-22 09:10:00,51,16,14,17,6,8,22,42,13,13,22,20,11,10,71,20,23,12,6,106,26,12,18,16,14,589
2024-03-22 09:20:00,49,10,11,8,6,11,16,25,7,10,15,18,10,10,40,18,19,17,10,95,33,9,21,26,12,506
2024-03-22 09:30:00,51,14,11,9,5,10,28,36,8,10,10,15,14,20,60,19,24,17,7,68,38,19,21,27,13,554
2024-03-22 09:40:00,29,0,26,48,17,11,26,38,13,14,28,19,13,14,51,15,20,11,5,36,29,17,17,22,16,535
2024-03-22 09:50:00,57,3,23,25,10,12,23,35,9,17,25,20,10,7,52,17,12,26,4,46,51,16,23,27,19,569
2024-03-22 10:00:00,46,15,20,13,9,10,13,34,9,10,20,12,14,12,55,17,12,33,8,28,30,19,19,17,17,492
2024-03-22 10:10:00,60,8,25,17,7,5,17,34,13,5,22,19,14,16,59,19,26,78,7,86,32,12,23,19,13,636
2024-03-22 10:20:00,58,12,10,13,5,8,18,35,12,6,18,16,10,8,48,23,23,16,6,42,42,13,18,23,16,499
2024-03-22 10:30:00,60,12,19,16,8,8,13,36,7,6,25,14,8,13,51,27,19,10,7,44,31,13,24,19,16,506
2024-03-22 10:40:00,57,11,37,10,6,12,28,53,18,14,26,27,17,14,46,19,15,17,8,50,38,15,31,26,15,610
2024-03-22 10:50:00,65,11,10,17,9,15,29,30,7,10,14,13,14,17,37,13,18,8,4,115,36,16,25,21,11,565
2024-03-22 11:00:00,66,15,15,11,6,12,21,34,12,15,18,24,12,18,48,22,23,25,9,60,38,16,24,22,19,585
2024-03-22 11:10:00,71,7,26,18,8,13,15,39,9,11,25,15,8,12,53,15,22,44,6,61,51,19,22,22,13,605
2024-03-22 11:20:00,69,5,18,13,9,18,23,36,10,18,19,19,14,14,44,17,20,18,6,101,49,13,22,25,30,630
2024-03-22 11:30:00,60,10,15,14,6,7,23,40,14,11,23,21,14,16,47,20,19,40,4,45,49,18,22,23,25,586
2024-03-22 11:40:00,59,9,16,15,13,8,21,34,14,12,24,26,15,15,43,21,25,20,11,104,36,12,27,19,14,613
2024-03-22 11:50:00,77,4,23,22,13,18,23,37,26,17,23,13,15,16,36,17,14,19,7,77,40,15,26,22,14,614
2024-03-22 12:00:00,74,7,5,8,3,7,14,32,12,7,18,12,11,27,60,25,22,37,8,102,46,14,26,29,18,624
2024-03-22 12:10:00,67,5,19,15,11,12,21,32,8,14,24,14,10,13,51,16,13,26,8,46,47,18,24,20,17,551
2024-03-22 12:20:00,69,2,17,25,10,8,25,44,9,8,23,20,10,19,62,20,28,18,9,46,49,14,27,23,10,595
2024-03-22 12:30:00,86,11,18,18,11,9,24,35,15,9,12,14,11,12,45,18,14,30,5,38,39,15,16,16,18,539
2024-03-22 12:40:00,80,4,23,30,8,12,34,43,17,16,22,16,11,17,49,19,25,14,11,58,47,12,23,20,17,628
2024-03-22 12:50:00,93,16,17,17,10,11,25,37,15,7,18,16,16,17,51,21,21,28,6,69,56,14,25,19,10,635
2024-03-22 13:00:00,68,7,15,16,12,7,31,41,14,10,17,20,12,25,67,17,31,64,8,65,60,15,22,20,16,680
2024-03-22 13:10:00,89,8,22,28,10,15,28,37,15,15,24,24,16,13,58,20,22,12,5,77,52,19,23,21,19,672
2024-03-22 13:20:00,78,17,21,20,9,14,27,50,15,8,19,21,12,21,57,17,24,16,7,165,65,18,26,24,21,772
2024-03-22 13:30:00,81,7,19,24,8,10,31,33,15,10,14,16,17,19,54,17,23,18,7,176,47,12,18,19,11,706
2024-03-22 13:40:00,82,17,23,25,11,13,34,48,14,14,27,13,18,16,48,15,16,15,5,123,55,17,20,19,17,705
2024-03-22 13:50:00,90,6,24,25,9,6,26,38,12,6,22,18,11,18,37,14,15,10,4,177,71,17,30,26,16,728
2024-03-22 14:00:00,86,12,25,37,9,9,30,43,23,6,20,14,14,20,50,19,13,23,7,62,46,14,10,11,16,619
2024-03-22 14:10:00,76,12,40,23,11,12,31,50,14,11,19,16,9,17,51,17,31,35,3,72,69,16,19,18,22,694
2024-03-22 14:20:00,82,12,45,25,10,7,26,37,8,9,17,16,5,14,53,13,26,19,8,75,65,17,23,24,12,648
2024-03-22 14:30:00,92,3,121,24,9,8,35,45,8,11,21,21,11,13,42,15,19,10,7,61,64,18,21,22,19,720
2024-03-22 14:40:00,72,9,126,27,12,12,33,54,14,12,19,16,9,22,49,12,16,21,9,57,68,20,18,14,15,736
2024-03-22 14:50:00,77,16,109,21,9,11,31,48,18,11,15,14,18,28,56,15,16,10,4,64,67,10,17,20,31,736
2024-03-22 15:00:00,62,15,131,38,11,5,27,45,12,6,24,18,10,17,56,19,21,14,7,71,76,12,20,9,15,741
2024-03-22 15:10:00,78,7,121,38,11,11,40,51,12,11,21,21,11,18,64,17,23,22,10,66,81,15,16,6,22,793
2024-03-22 15:20:00,73,10,95,38,13,12,33,45,13,10,18,16,12,22,44,21,21,10,8,83,73,14,18,15,34,751
2024-03-22 15:30:00,75,10,57,34,9,9,24,45,15,11,15,15,8,23,53,18,22,31,14,93,65,10,19,10,18,703
2024-03-22 15:40:00,91,15,93,49,8,9,25,33,9,9,14,58,13,25,41,21,19,20,10,55,69,13,26,9,9,743
2024-03-22 15:50:00,75,5,65,44,4,10,40,47,9,11,17,17,12,26,47,21,23,18,9,51,43,14,11,1,10,630
2024-03-22 16:00:00,65,15,92,53,10,15,32,38,13,16,14,15,9,12,36,20,24,30,5,56,64,14,13,12,18,691
2024-03-22 16:10:00,74,15,153,39,10,13,21,39,78,14,19,10,14,30,52,14,20,17,4,50,70,16,17,9,16,814
2024-03-22 16:20:00,91,3,159,32,13,12,30,44,10,11,26,20,12,31,44,19,15,14,8,132,59,15,14,18,11,843
2024-03-22 16:30:00,80,11,205,42,10,8,37,47,7,9,17,15,11,23,45,21,12,20,8,42,51,16,18,16,11,782
2024-03-22 16:40:00,75,13,113,25,8,8,28,46,15,9,18,18,17,18,44,17,20,16,9,67,54,15,20,22,16,711
2024-03-22 16:50:00,88,7,287,32,12,6,25,36,13,8,14,13,14,21,47,20,22,30,7,97,54,14,11,16,16,910
2024-03-22 17:00:00,67,17,275,18,11,6,31,44,11,6,13,17,11,15,47,19,27,13,10,44,49,16,20,17,19,823
2024-03-22 17:10:00,65,9,181,14,9,12,28,32,11,8,21,21,11,15,41,16,14,31,9,107,50,17,21,17,13,773
2024-03-22 17:20:00,77,12,147,17,9,4,30,47,18,7,14,17,14,23,39,20,21,20,12,51,43,18,19,21,10,710
2024-03-22 17:30:00,64,17,172,12,8,6,28,43,11,10,12,20,13,11,51,16,17,13,5,55,53,13,15,29,18,712
2024-03-22 17:40:00,70,8,97,19,8,12,25,47,16,10,16,13,6,24,61,17,26,20,10,54,46,17,13,19,8,662
2024-03-22 17:50:00,65,14,70,30,11,13,30,50,9,14,21,23,11,20,40,29,15,21,11,52,51,15,24,19,12,670
2024-03-22 18:00:00,81,10,35,14,10,5,27,49,15,6,19,21,10,10,42,21,15,12,8,53,53,13,29,28,14,600
2024-03-22 18:10:00,60,14,37,22,10,10,31,43,16,16,25,11,9,10,42,17,22,18,6,52,45,15,19,18,14,582
2024-03-22 18:20:00,84,12,26,23,9,10,27,46,12,10,14,15,14,15,28,15,20,16,8,48,45,16,21,19,16,569
2024-03-22 18:30:00,41,8,14,5,4,3,11,20,6,5,13,11,6,10,13,10,9,5,5,32,22,5,10,9,5,282
2024-03-22 18:40:00,30,8,10,12,5,5,11,10,3,8,4,9,3,8,20,7,12,3,2,12,8,2,6,4,4,206
2024-03-22 18:50:00,27,10,13,10,6,5,18,25,5,14,8,19,4,9,21,19,11,6,9,51,13,6,17,10,6,342
2024-03-22 19:00:00,58,15,16,15,8,8,18,37,12,23,19,33,15,9,31,20,11,9,4,73,38,12,28,30,28,570
2024-03-22 19:10:00,75,13,23,26,10,7,19,27,10,19,27,35,12,11,31,20,16,24,15,34,27,15,19,25,12,552
2024-03-22 19:20:00,60,17,31,31,7,9,24,36,8,23,25,27,10,13,38,26,13,17,2,76,33,17,18,34,19,614
2024-03-22 19:30:00,46,18,10,30,10,5,20,25,4,14,24,19,15,4,33,21,11,13,5,54,33,10,17,21,11,473
2024-03-22 19:40:00,48,22,14,14,3,7,16,34,8,28,27,32,9,5,33,23,21,27,4,31,24,15,21,30,15,511
2024-03-22 19:50:00,39,20,12,18,7,7,13,28,5,13,35,31,3,7,32,27,9,33,13,55,28,14,15,23,15,502
2024-03-22 20:00:00,57,16,32,14,7,4,14,26,11,16,23,30,14,3,23,18,16,43,6,46,29,14,16,25,16,519
2024-03-22 20:10:00,41,18,20,8,6,6,10,19,7,11,24,25,9,17,26,54,18,29,8,32,23,9,28,28,8,484
2024-03-22 20:20:00,40,10,24,12,8,5,14,24,11,15,26,24,14,5,23,24,16,30,4,192,33,8,17,23,5,607
2024-03-22 20:30:00,35,12,11,6,5,3,9,18,12,7,23,24,9,5,18,30,8,8,4,82,24,10,23,27,11,424
2024-03-22 20:40:00,45,17,20,12,5,6,10,16,1,10,19,17,0,4,14,15,10,6,3,69,26,6,14,29,6,380
2024-03-22 20:50:00,43,18,12,9,8,4,8,21,9,15,29,16,15,7,13,19,9,9,2,38,29,7,19,20,11,390
2024-03-22 21:00:00,37,13,16,12,9,4,13,17,6,15,24,16,11,4,13,20,13,10,6,36,17,10,21,23,11,377
2024-03-22 21:10:00,22,10,15,7,6,4,12,22,6,15,28,27,7,8,13,25,5,4,3,42,21,5,25,18,2,352
2024-03-22 21:20:00,42,17,4,6,6,2,7,19,3,10,28,19,2,3,12,15,5,3,2,76,22,7,23,23,5,361
2024-03-22 21:30:00,31,20,3,4,3,2,10,20,3,10,16,19,7,9,16,22,8,7,2,36,25,9,24,25,7,338
2024-03-22 21:40:00,28,15,7,7,4,0,12,18,5,11,27,31,6,5,23,26,10,4,3,39,23,4,16,22,3,349
2024-03-22 21:50:00,39,13,17,3,3,7,9,18,6,11,20,18,7,5,17,28,7,8,5,51,16,8,22,18,7,363
2024-03-22 22:00:00,43,14,14,10,8,2,5,14,3,7,16,14,3,7,19,19,6,4,1,37,25,8,24,32,7,342
2024-03-22 22:10:00,41,12,6,5,6,1,6,14,5,4,23,11,4,6,17,15,5,2,3,36,26,14,19,25,12,318
2024-03-22 22:20:00,32,19,6,7,4,2,6,17,5,6,19,15,4,5,15,24,8,8,6,34,18,6,17,15,5,303
2024-03-22 22:30:00,31,16,9,14,6,2,7,16,8,7,18,16,15,5,20,22,12,4,4,82,19,2,20,20,4,379
2024-03-22 22:40:00,30,15,6,6,4,2,3,16,1,9,16,9,3,8,25,25,6,2,2,55,20,11,23,31,13,341
2024-03-22 22:50:00,34,13,7,4,3,6,7,18,4,13,21,20,4,11,13,20,7,5,5,94,24,10,25,28,14,410
2024-03-22 23:00:00,23,13,6,5,3,4,12,18,4,17,19,23,5,4,12,15,7,6,3,59,22,4,13,24,4,325
2024-03-22 23:10:00,30,21,4,4,4,2,4,15,2,9,22,13,4,1,4,11,2,2,2,51,22,6,19,24,6,284
2024-03-22 23:20:00,14,9,9,8,5,1,3,9,2,8,16,11,2,5,7,13,4,3,3,35,17,6,16,31,7,244
2024-03-22 23:30:00,29,19,3,3,2,0,3,7,7,3,10,15,6,3,8,11,2,1,1,112,24,8,27,32,11,347
2024-03-22 23:40:00,22,14,6,6,5,2,6,10,3,7,16,10,0,4,9,15,4,5,2,50,18,5,23,23,6,271
2024-03-22 23:50:00,19,13,3,3,3,4,5,11,7,10,18,15,10,4,10,17,5,0,0,16,4,4,13,6,5,205
2024-03-23 00:00:00,18,14,4,4,5,0,5,6,3,3,14,13,5,3,7,14,4,4,1,149,10,4,15,15,6,326
2024-03-23 00:10:00,21,11,3,6,3,1,1,6,1,1,11,4,2,3,7,19,3,4,2,97,6,3,4,13,3,235
2024-03-23 00:20:00,17,12,3,3,2,0,1,5,1,2,8,3,1,0,6,8,1,0,0,15,11,6,18,16,7,146
2024-03-23 00:30:00,14,11,12,4,4,1,3,5,1,3,12,5,1,0,8,13,5,4,2,9,5,2,8,10,2,144
2024-03-23 00:40:00,18,13,6,4,4,2,2,6,2,3,9,6,3,0,8,14,4,3,2,8,11,2,15,17,3,165
2024-03-23 00:50:00,13,7,8,3,2,2,1,2,1,4,4,4,2,2,7,14,4,1,3,9,5,1,10,9,1,119
2024-03-23 01:00:00,13,13,0,0,0,1,1,7,1,4,10,6,2,0,4,7,2,4,0,29,5,2,8,6,4,129
2024-03-23 01:10:00,8,7,1,1,1,2,0,6,2,5,6,2,2,0,6,7,2,2,2,44,10,3,11,14,5,149
2024-03-23 01:20:00,13,10,4,1,0,1,2,9,1,7,19,7,1,0,8,12,6,2,1,3,2,1,3,3,0,116
2024-03-23 01:30:00,10,11,1,2,1,0,2,1,2,1,3,4,2,0,2,2,0,0,0,6,11,1,8,13,2,85
2024-03-23 01:40:00,7,8,0,0,0,0,1,3,1,0,5,2,1,0,1,2,4,0,0,2,3,3,5,7,5,60
2024-03-23 01:50:00,6,6,5,2,1,1,0,6,0,5,9,0,0,2,6,8,3,2,2,4,3,1,4,4,1,81
2024-03-23 02:00:00,7,6,3,4,1,0,0,3,1,2,3,0,0,1,5,9,5,4,0,4,3,3,4,8,3,79
2024-03-23 02:10:00,8,9,0,0,0,0,0,1,0,0,3,0,0,2,3,6,2,0,0,3,5,1,6,6,3,58
2024-03-23 02:20:00,4,4,1,2,1,0,0,8,0,3,13,0,0,0,5,8,1,1,1,3,4,0,4,6,0,69
2024-03-23 02:30:00,4,4,0,0,0,1,1,4,0,3,3,1,0,4,5,11,6,10,1,7,3,0,5,4,0,77
2024-03-23 02:40:00,9,9,0,0,0,0,3,6,2,3,8,7,1,3,1,2,0,0,0,3,6,0,8,7,0,78
2024-03-23 02:50:00,4,4,2,1,0,0,1,4,0,2,5,2,1,1,6,7,1,1,1,8,3,2,3,3,1,63
2024-03-23 03:00:00,6,5,2,1,1,1,1,3,0,2,5,2,1,0,5,1,3,0,0,17,2,0,1,2,0,61
2024-03-23 03:10:00,7,10,0,0,0,1,1,2,0,1,4,2,0,0,4,9,1,1,1,102,3,1,2,4,1,157
2024-03-23 03:20:00,7,8,3,1,0,1,0,3,0,2,4,0,0,0,1,1,1,1,1,10,2,1,6,4,2,59
2024-03-23 03:30:00,5,5,4,2,0,0,1,2,2,3,2,1,2,1,1,2,2,2,1,11,5,2,5,9,3,73
2024-03-23 03:40:00,3,2,2,1,1,0,0,0,0,0,0,0,0,2,3,4,4,2,3,1,2,1,2,1,1,35
2024-03-23 03:50:00,5,7,1,1,0,0,1,3,1,0,4,2,1,3,3,7,4,2,0,6,5,1,10,6,3,76
2024-03-23 04:00:00,6,6,0,0,0,0,1,1,1,0,1,3,1,2,3,5,1,1,2,12,1,0,4,1,0,52
2024-03-23 04:10:00,3,3,0,0,0,1,1,4,3,1,7,9,6,0,1,1,3,0,0,4,1,1,2,1,0,52
2024-03-23 04:20:00,5,4,3,1,0,0,0,4,1,1,6,0,0,0,4,5,4,4,1,1,2,1,1,2,5,55
2024-03-23 04:30:00,3,4,1,1,1,0,0,2,2,1,4,2,2,1,3,4,0,0,0,0,1,0,1,1,0,34
2024-03-23 04:40:00,3,3,9,1,1,1,1,4,1,3,6,2,2,0,0,0,0,0,0,3,3,0,6,5,1,55
2024-03-23 04:50:00,2,4,13,2,0,0,3,3,2,1,5,8,1,4,8,7,13,5,1,1,2,1,2,2,0,90
2024-03-23 05:00:00,4,4,2,0,0,0,1,3,0,1,3,3,0,3,6,11,9,8,0,3,5,1,5,6,1,79
2024-03-23 05:10:00,3,2,0,0,0,1,4,8,1,2,14,5,1,0,10,18,6,6,5,8,10,1,10,11,1,127
2024-03-23 05:20:00,5,5,2,0,0,0,1,5,1,4,10,4,2,1,5,5,5,3,1,4,3,1,5,3,2,77
2024-03-23 05:30:00,8,8,9,3,0,1,2,14,1,8,14,4,1,2,12,12,6,3,0,2,4,1,4,4,1,124
2024-03-23 05:40:00,7,6,1,0,0,0,1,8,2,8,7,3,3,1,9,12,7,7,5,7,6,2,11,11,6,130
2024-03-23 05:50:00,2,2,9,3,2,0,4,7,1,6,14,4,1,1,3,4,5,3,2,9,6,4,10,6,8,116
2024-03-23 06:00:00,8,6,10,2,1,0,3,8,1,6,7,3,1,1,8,6,5,3,3,5,3,2,6,4,7,109
2024-03-23 06:10:00,7,6,52,1,1,0,0,8,4,8,13,5,4,3,7,7,3,3,8,5,9,3,15,1,10,183
2024-03-23 06:20:00,10,7,27,2,0,0,4,10,1,8,13,11,4,1,4,5,1,0,8,10,3,4,15,13,5,166
2024-03-23 06:30:00,14,12,11,3,2,2,2,11,1,15,15,3,1,2,9,11,4,3,10,3,9,5,11,10,5,174
2024-03-23 06:40:00,11,13,8,2,2,1,4,9,1,7,11,6,1,2,14,15,7,4,15,7,6,3,8,6,5,168
2024-03-23 06:50:00,8,6,2,4,1,0,3,16,2,14,12,10,2,2,6,4,1,1,6,6,8,1,8,9,1,133
2024-03-23 07:00:00,12,9,5,2,0,2,6,4,5,5,11,7,4,2,9,8,5,4,8,6,6,3,8,8,2,141
2024-03-23 07:10:00,11,10,2,1,1,1,5,14,5,4,11,12,5,5,7,7,2,0,1,14,12,4,15,14,6,169
2024-03-23 07:20:00,12,9,6,2,0,0,3,11,3,1,10,5,5,4,12,18,7,3,0,12,8,3,13,9,4,160
2024-03-23 07:30:00,8,8,1,1,1,1,5,15,5,1,12,4,9,2,9,10,6,3,1,9,19,6,4,14,8,162
2024-03-23 07:40:00,9,7,4,3,1,5,6,19,3,5,18,7,6,4,16,16,7,2,3,15,10,2,12,9,5,194
2024-03-23 07:50:00,16,11,3,1,2,2,7,21,6,2,16,9,11,3,15,12,11,5,2,7,10,5,6,9,3,195
2024-03-23 08:00:00,15,9,2,2,2,0,6,14,4,0,14,7,6,5,15,14,7,4,1,12,17,2,10,13,6,187
2024-03-23 08:10:00,12,7,3,4,3,0,9,21,3,1,18,10,3,6,16,17,8,1,1,11,14,3,9,11,3,194
2024-03-23 08:20:00,16,15,7,10,4,1,15,25,4,1,18,10,7,7,18,16,4,4,1,20,18,10,16,15,5,267
2024-03-23 08:30:00,17,9,3,2,2,2,18,28,3,2,18,14,4,6,22,27,11,5,3,11,16,11,10,13,4,261
2024-03-23 08:40:00,31,16,4,2,2,8,15,29,8,10,16,10,10,7,22,20,8,5,3,27,28,10,15,18,12,336
2024-03-23 08:50:00,23,11,2,4,2,5,18,32,7,6,24,17,7,13,26,20,12,7,4,16,26,8,14,20,8,332
2024-03-23 09:00:00,35,12,6,8,5,4,10,21,4,4,17,9,5,13,23,12,12,9,6,18,20,8,14,19,4,298
2024-03-23 09:10:00,22,11,4,5,4,4,12,25,6,7,15,13,9,12,24,10,11,8,9,23,25,7,14,23,9,312
2024-03-23 09:20:00,26,16,5,5,5,8,20,35,7,9,16,11,9,6,30,15,14,8,8,78,31,8,22,16,1,409
2024-03-23 09:30:00,34,16,8,8,4,7,16,40,8,8,30,17,19,10,39,23,15,8,8,37,48,16,26,24,14,483
2024-03-23 09:40:00,31,21,7,6,4,8,25,32,11,8,23,20,13,11,43,16,19,31,10,21,33,15,15,28,13,464
2024-03-23 09:50:00,42,15,9,5,7,8,26,41,18,9,20,13,20,22,36,22,14,7,4,71,33,12,20,20,10,504
2024-03-23 10:00:00,42,17,3,3,3,10,23,40,13,12,28,16,14,13,42,13,20,15,16,29,30,10,15,21,9,457
2024-03-23 10:10:00,42,16,10,10,6,10,17,31,12,14,24,17,14,12,49,20,19,16,9,22,19,14,15,12,12,442
2024-03-23 10:20:00,38,17,13,8,5,9,22,43,6,11,21,17,15,6,45,18,26,9,6,28,32,9,19,22,6,451
2024-03-23 10:30:00,35,11,12,10,6,17,25,43,17,14,35,24,19,13,36,16,16,9,7,37,51,13,19,24,17,526
2024-03-23 10:40:00,43,13,31,9,8,7,28,45,9,12,23,23,11,10,33,13,14,8,8,61,43,12,21,21,15,521
2024-03-23 10:50:00,39,17,31,8,8,8,20,46,16,8,22,17,19,9,37,16,24,13,7,35,36,12,17,33,14,512
2024-03-23 11:00:00,51,16,17,7,7,3,23,37,8,4,19,17,11,12,53,20,22,17,13,35,33,13,22,21,16,497
