datetime,D51Z,D52Z,V51Z,D111Z,V111Z,D112Z,Total
2024-03-31 14:50:00,34,35,21,38,29,37,194
2024-03-31 15:00:00,27,29,19,31,25,33,164
2024-03-31 15:10:00,43,40,26,31,19,32,191
2024-03-31 15:20:00,28,33,19,32,20,26,158
2024-03-31 15:30:00,29,31,23,18,17,19,137
2024-03-31 15:40:00,34,33,22,30,22,30,171
2024-03-31 15:50:00,26,26,21,24,18,24,139
2024-03-31 16:00:00,30,32,20,17,13,17,129
2024-03-31 16:10:00,37,38,23,39,26,36,199
2024-03-31 16:20:00,44,42,28,18,19,16,167
2024-03-31 16:30:00,25,26,23,32,25,31,162
2024-03-31 16:40:00,39,41,30,29,22,27,188
2024-03-31 16:50:00,31,37,27,35,23,33,186
2024-03-31 17:00:00,36,37,28,42,30,40,213
2024-03-31 17:10:00,27,28,20,24,18,25,142
2024-03-31 17:20:00,28,27,18,49,35,47,204
2024-03-31 17:30:00,26,26,22,28,24,28,154
2024-03-31 17:40:00,39,41,32,38,23,35,208
2024-03-31 17:50:00,39,38,23,28,20,30,178
2024-03-31 18:00:00,30,29,22,30,21,27,159
2024-03-31 18:10:00,24,25,23,28,23,29,152
2024-03-31 18:20:00,26,29,19,31,23,30,158
2024-03-31 18:30:00,24,25,22,32,24,33,160
2024-03-31 18:40:00,37,38,28,29,23,31,186
2024-03-31 18:50:00,39,37,28,30,20,33,187
2024-03-31 19:00:00,31,29,24,28,20,29,161
2024-03-31 19:10:00,31,34,23,43,31,40,202
2024-03-31 19:20:00,25,24,20,27,22,24,142
2024-03-31 19:30:00,36,37,24,30,25,30,182
2024-03-31 19:40:00,36,37,27,24,22,24,170
2024-03-31 19:50:00,27,27,19,23,17,25,138
2024-03-31 20:00:00,16,13,12,20,16,19,96
2024-03-31 20:10:00,17,18,18,15,22,17,107
2024-03-31 20:20:00,16,17,15,20,25,17,110
2024-03-31 20:30:00,21,17,14,24,21,21,118
2024-03-31 20:40:00,15,15,10,22,24,22,108
2024-03-31 20:50:00,24,21,14,28,31,25,143
2024-03-31 21:00:00,23,25,18,14,13,16,109
2024-03-31 21:10:00,23,22,18,25,26,23,137
2024-03-31 21:20:00,29,28,25,22,21,25,150
2024-03-31 21:30:00,25,25,24,31,28,29,162
2024-03-31 21:40:00,25,23,20,27,23,27,145
2024-03-31 21:50:00,25,27,16,23,21,22,134
2024-03-31 22:00:00,16,17,11,15,16,15,90
2024-03-31 22:10:00,15,14,11,16,16,16,88
2024-03-31 22:20:00,9,8,8,15,17,17,74
2024-03-31 22:30:00,15,13,8,20,16,20,92
2024-03-31 22:40:00,26,29,22,19,20,16,132
2024-03-31 22:50:00,25,26,18,11,5,9,94
2024-03-31 23:00:00,23,28,21,17,12,15,116
2024-03-31 23:10:00,18,17,16,7,6,7,71
2024-03-31 23:20:00,15,17,16,12,10,10,80
2024-03-31 23:30:00,17,16,12,6,7,7,65
2024-03-31 23:40:00,9,14,13,12,16,9,73
2024-03-31 23:50:00,14,14,12,15,16,15,86
2024-04-01 00:00:00,17,17,19,15,13,13,94
2024-04-01 00:10:00,16,16,13,10,9,9,73
2024-04-01 00:20:00,10,10,12,10,10,11,63
2024-04-01 00:30:00,12,10,9,8,11,7,57
2024-04-01 00:40:00,11,12,11,8,10,8,60
2024-04-01 00:50:00,11,10,12,8,9,8,58
2024-04-01 01:00:00,10,8,9,6,6,6,45
2024-04-01 01:10:00,5,7,6,3,3,4,28
2024-04-01 01:20:00,9,10,7,6,6,5,43
2024-04-01 01:30:00,8,8,6,6,8,6,42
2024-04-01 01:40:00,10,10,10,7,6,6,49
2024-04-01 01:50:00,2,2,3,4,6,4,21
2024-04-01 02:00:00,5,5,5,6,6,5,32
2024-04-01 02:10:00,3,3,2,4,5,4,21
2024-04-01 02:20:00,4,4,5,5,4,4,26
2024-04-01 02:30:00,8,8,5,4,6,4,35
2024-04-01 02:40:00,4,3,3,2,2,2,16
2024-04-01 02:50:00,5,5,5,3,1,1,20
2024-04-01 03:00:00,4,4,4,2,1,1,16
2024-04-01 03:10:00,5,5,5,1,1,2,19
2024-04-01 03:20:00,9,8,7,5,5,5,39
2024-04-01 03:30:00,4,3,3,3,3,3,19
2024-04-01 03:40:00,4,4,4,3,3,3,21
2024-04-01 03:50:00,2,2,1,2,2,2,11
2024-04-01 04:00:00,1,1,1,4,4,4,15
2024-04-01 04:10:00,2,1,0,6,6,6,21
2024-04-01 04:20:00,5,5,2,4,3,3,22
2024-04-01 04:30:00,3,2,1,3,2,3,14
2024-04-01 04:40:00,2,2,2,4,2,3,15
2024-04-01 04:50:00,1,1,1,1,1,1,6
2024-04-01 05:00:00,4,4,2,9,9,9,37
2024-04-01 05:10:00,1,3,0,1,1,1,7
2024-04-01 05:20:00,5,5,5,8,6,9,38
2024-04-01 05:30:00,5,5,4,18,17,18,67
2024-04-01 05:40:00,4,4,3,11,11,10,43
2024-04-01 05:50:00,3,5,4,7,6,7,32
2024-04-01 06:00:00,9,9,6,7,7,7,45
2024-04-01 06:10:00,2,3,1,13,13,14,46
2024-04-01 06:20:00,6,5,5,13,9,12,50
2024-04-01 06:30:00,6,8,4,9,7,9,43
2024-04-01 06:40:00,6,6,3,6,7,6,34
2024-04-01 06:50:00,4,3,4,5,3,5,24
2024-04-01 07:00:00,5,5,3,3,5,3,24
2024-04-01 07:10:00,5,5,4,5,5,5,29
2024-04-01 07:20:00,6,6,6,6,5,6,35
2024-04-01 07:30:00,2,2,0,3,2,3,12
2024-04-01 07:40:00,7,8,5,3,2,3,28
2024-04-01 07:50:00,1,1,1,9,6,9,27
2024-04-01 08:00:00,8,6,4,7,5,8,38
2024-04-01 08:10:00,4,6,4,10,8,11,43
2024-04-01 08:20:00,4,4,4,8,3,5,28
2024-04-01 08:30:00,4,2,2,6,6,7,27
2024-04-01 08:40:00,8,10,8,6,5,5,42
2024-04-01 08:50:00,4,4,3,8,7,9,35
2024-04-01 09:00:00,6,5,3,10,9,9,42
2024-04-01 09:10:00,4,5,3,9,9,9,39
2024-04-01 09:20:00,7,7,6,7,5,8,40
2024-04-01 09:30:00,9,8,8,8,8,8,49
2024-04-01 09:40:00,15,16,10,17,15,17,90
2024-04-01 09:50:00,15,16,13,18,14,18,94
2024-04-01 10:00:00,13,14,8,10,8,11,64
2024-04-01 10:10:00,11,11,8,12,10,12,64
2024-04-01 10:20:00,13,14,13,18,13,18,89
2024-04-01 10:30:00,16,15,11,12,11,13,78
2024-04-01 10:40:00,11,11,8,15,14,16,75
2024-04-01 10:50:00,17,19,13,23,16,20,108
2024-04-01 11:00:00,27,27,18,21,22,19,134
2024-04-01 11:10:00,29,29,20,18,13,16,125
2024-04-01 11:20:00,14,14,12,32,28,30,130
2024-04-01 11:30:00,23,22,21,26,18,30,140
2024-04-01 11:40:00,17,17,12,20,17,19,102
2024-04-01 11:50:00,21,22,15,16,14,17,105
2024-04-01 12:00:00,16,19,12,21,17,24,109
2024-04-01 12:10:00,17,18,14,34,26,31,140
2024-04-01 12:20:00,31,32,26,21,18,19,147
2024-04-01 12:30:00,27,28,18,25,22,24,144
2024-04-01 12:40:00,20,23,17,27,22,27,136
2024-04-01 12:50:00,22,23,17,27,22,30,141
2024-04-01 13:00:00,20,19,15,23,21,25,123
2024-04-01 13:10:00,38,36,25,28,15,25,167
2024-04-01 13:20:00,21,22,18,34,27,33,155
2024-04-01 13:30:00,27,25,19,22,17,22,132
2024-04-01 13:40:00,26,29,16,27,27,29,154
2024-04-01 13:50:00,28,28,20,31,21,30,158
2024-04-01 14:00:00,29,29,21,20,14,19,132
2024-04-01 14:10:00,25,26,23,28,26,30,158
2024-04-01 14:20:00,24,27,17,24,25,26,143
2024-04-01 14:30:00,53,51,29,30,17,27,207
2024-04-01 14:40:00,31,29,7,33,8,32,140
2024-04-01 14:50:00,35,34,6,39,6,40,160
2024-04-01 15:00:00,21,20,14,31,23,32,141
2024-04-01 15:10:00,38,39,0,31,0,25,133
2024-04-01 15:20:00,26,24,2,34,2,29,117
2024-04-01 15:30:00,26,28,13,35,20,37,159
2024-04-01 15:40:00,36,38,27,25,21,23,170
2024-04-01 15:50:00,28,28,18,28,25,24,151
2024-04-01 16:00:00,32,34,22,21,16,19,144
2024-04-01 16:10:00,24,23,17,37,26,34,161
2024-04-01 16:20:00,39,38,28,33,24,28,190
2024-04-01 16:30:00,34,36,26,31,22,31,180
2024-04-01 16:40:00,39,36,25,29,21,32,182
2024-04-01 16:50:00,39,38,23,33,28,34,195
2024-04-01 17:00:00,32,31,21,31,20,29,164
2024-04-01 17:10:00,27,26,17,23,19,21,133
2024-04-01 17:20:00,30,31,25,44,36,44,210
2024-04-01 17:30:00,23,23,18,30,25,30,149
2024-04-01 17:40:00,28,29,13,28,16,26,140
2024-04-01 17:50:00,37,40,25,41,29,37,209
2024-04-01 18:00:00,31,31,19,32,24,29,166
2024-04-01 18:10:00,28,25,21,28,23,28,153
2024-04-01 18:20:00,24,27,17,28,22,28,146
2024-04-01 18:30:00,31,31,18,34,28,34,176
2024-04-01 18:40:00,28,26,18,33,25,28,158
2024-04-01 18:50:00,26,31,19,22,21,24,143
2024-04-01 19:00:00,29,29,22,32,20,33,165
2024-04-01 19:10:00,26,25,16,29,23,30,149
2024-04-01 19:20:00,29,35,22,34,25,32,177
2024-04-01 19:30:00,46,46,26,30,23,26,197
2024-04-01 19:40:00,28,27,19,25,20,25,144
2024-04-01 19:50:00,25,24,22,25,15,25,136
2024-04-01 20:00:00,29,28,20,27,21,28,153
2024-04-01 20:10:00,22,23,22,17,20,15,119
2024-04-01 20:20:00,21,23,16,26,20,26,132
2024-04-01 20:30:00,23,23,23,17,13,21,120
2024-04-01 20:40:00,17,16,15,27,21,28,124
2024-04-01 20:50:00,18,18,16,26,19,23,120
2024-04-01 21:00:00,28,28,25,22,19,24,146
2024-04-01 21:10:00,20,20,20,29,25,27,141
2024-04-01 21:20:00,20,21,20,38,36,35,170
2024-04-01 21:30:00,26,22,18,26,23,24,139
2024-04-01 21:40:00,21,20,16,18,18,18,111
2024-04-01 21:50:00,24,23,24,20,17,19,127
2024-04-01 22:00:00,18,17,11,18,19,15,98
2024-04-01 22:10:00,12,11,8,15,15,15,76
2024-04-01 22:20:00,22,22,26,20,18,19,127
2024-04-01 22:30:00,16,18,16,13,19,13,95
2024-04-01 22:40:00,10,7,8,16,17,15,73
2024-04-01 22:50:00,18,19,16,17,13,14,97
2024-04-01 23:00:00,20,22,16,14,13,13,98
2024-04-01 23:10:00,14,14,18,14,11,8,79
2024-04-01 23:20:00,11,11,10,10,6,8,56
2024-04-01 23:30:00,18,21,14,12,13,11,89
2024-04-01 23:40:00,14,12,15,10,11,10,72
2024-04-01 23:50:00,11,11,14,10,5,6,57
2024-04-02 00:00:00,15,17,10,7,9,7,65
2024-04-02 00:10:00,13,10,10,14,14,16,77
2024-04-02 00:20:00,15,13,13,9,9,9,68
2024-04-02 00:30:00,13,13,7,3,2,3,41
2024-04-02 00:40:00,5,5,4,4,4,3,25
2024-04-02 00:50:00,6,6,6,5,5,6,34
2024-04-02 01:00:00,5,5,5,7,6,5,33
2024-04-02 01:10:00,0,0,0,2,2,2,6
2024-04-02 01:20:00,2,1,3,4,3,4,17
2024-04-02 01:30:00,3,3,3,1,1,2,13
2024-04-02 01:40:00,6,6,7,3,3,3,28
2024-04-02 01:50:00,5,4,5,4,3,4,25
2024-04-02 02:00:00,3,3,3,1,0,1,11
2024-04-02 02:10:00,1,1,1,4,4,4,15
2024-04-02 02:20:00,2,2,2,1,2,1,10
2024-04-02 02:30:00,5,5,6,1,0,1,18
2024-04-02 02:40:00,4,3,2,3,3,3,18
2024-04-02 02:50:00,6,6,6,3,0,2,23
2024-04-02 03:00:00,2,1,1,6,6,6,22
2024-04-02 03:10:00,3,3,2,2,4,3,17
2024-04-02 03:20:00,3,2,2,2,4,2,15
2024-04-02 03:30:00,5,4,3,3,3,4,22
2024-04-02 03:40:00,6,5,5,5,5,5,31
2024-04-02 03:50:00,1,1,1,1,1,1,6
2024-04-02 04:00:00,1,1,0,3,3,3,11
2024-04-02 04:10:00,3,3,3,7,6,6,28
2024-04-02 04:20:00,2,2,2,3,3,4,16
2024-04-02 04:30:00,2,2,3,5,7,5,24
2024-04-02 04:40:00,1,2,2,5,4,4,18
2024-04-02 04:50:00,4,3,4,7,7,7,32
2024-04-02 05:00:00,9,9,9,13,10,12,62
2024-04-02 05:10:00,9,8,6,21,15,20,79
2024-04-02 05:20:00,9,7,8,22,16,21,83
2024-04-02 05:30:00,18,18,12,28,24,31,131
2024-04-02 05:40:00,23,21,21,36,30,34,165
2024-04-02 05:50:00,21,22,16,33,28,31,151
2024-04-02 06:00:00,24,21,15,48,36,46,190
2024-04-02 06:10:00,20,20,18,45,37,45,185
2024-04-02 06:20:00,22,15,22,60,34,63,216
2024-04-02 06:30:00,24,19,17,77,53,76,266
2024-04-02 06:40:00,21,23,16,76,56,75,267
2024-04-02 06:50:00,28,25,24,67,52,66,262
2024-04-02 07:00:00,20,20,13,52,30,52,187
2024-04-02 07:10:00,18,19,12,59,31,61,200
2024-04-02 07:20:00,32,30,20,74,39,75,270
2024-04-02 07:30:00,41,40,24,45,34,46,230
2024-04-02 07:40:00,41,39,24,58,36,59,257
2024-04-02 07:50:00,26,26,21,65,40,58,236
2024-04-02 08:00:00,32,32,20,52,31,51,218
2024-04-02 08:10:00,27,25,18,53,33,56,212
2024-04-02 08:20:00,28,32,24,50,33,52,219
2024-04-02 08:30:00,26,39,23,47,27,51,213
2024-04-02 08:40:00,43,40,24,65,40,67,279
2024-04-02 08:50:00,38,36,26,48,41,48,237
2024-04-02 09:00:00,33,33,23,48,25,49,211
2024-04-02 09:10:00,40,38,30,41,29,40,218
2024-04-02 09:20:00,49,51,33,59,40,54,286
2024-04-02 09:30:00,45,48,34,44,37,46,254
2024-04-02 09:40:00,43,44,28,43,27,36,221
2024-04-02 09:50:00,45,45,29,47,36,46,248
2024-04-02 10:00:00,33,31,24,39,30,39,196
2024-04-02 10:10:00,44,43,27,35,29,36,214
2024-04-02 10:20:00,34,34,22,43,27,38,198
2024-04-02 10:30:00,33,34,24,50,30,49,220
2024-04-02 10:40:00,38,39,21,43,28,40,209
2024-04-02 10:50:00,40,43,16,45,30,41,215
2024-04-02 11:00:00,52,49,34,46,37,46,264
2024-04-02 11:10:00,40,42,23,49,34,47,235
2024-04-02 11:20:00,36,38,24,44,34,42,218
2024-04-02 11:30:00,46,52,29,38,32,37,234
2024-04-02 11:40:00,51,51,37,47,33,47,266
2024-04-02 11:50:00,49,53,24,55,37,56,274
2024-04-02 12:00:00,60,57,40,46,36,41,280
2024-04-02 12:10:00,48,51,28,41,29,41,238
2024-04-02 12:20:00,40,38,27,35,27,38,205
2024-04-02 12:30:00,57,58,28,39,32,37,251
2024-04-02 12:40:00,45,41,30,50,38,47,251
2024-04-02 12:50:00,40,42,28,49,27,46,232
2024-04-02 13:00:00,44,42,26,34,23,31,200
2024-04-02 13:10:00,44,51,25,41,26,39,226
2024-04-02 13:20:00,37,37,27,39,32,37,209
2024-04-02 13:30:00,66,64,34,43,29,41,277
2024-04-02 13:40:00,54,52,33,40,31,39,249
2024-04-02 13:50:00,34,31,21,38,27,40,191
2024-04-02 14:00:00,56,58,34,31,30,33,242
2024-04-02 14:10:00,62,65,38,50,35,53,303
2024-04-02 14:20:00,65,75,42,42,32,40,296
2024-04-02 14:30:00,65,64,40,52,34,52,307
2024-04-02 14:40:00,77,83,50,59,35,56,360
2024-04-02 14:50:00,51,50,36,39,32,38,246
2024-04-02 15:00:00,59,60,36,47,33,46,281
2024-04-02 15:10:00,71,73,46,37,27,38,292
2024-04-02 15:20:00,70,67,44,50,31,46,308
2024-04-02 15:30:00,72,77,42,48,33,47,319
2024-04-02 15:40:00,63,64,33,35,28,37,260
2024-04-02 15:50:00,79,83,46,43,29,43,323
2024-04-02 16:00:00,69,71,37,50,33,45,305
2024-04-02 16:10:00,74,75,41,42,26,40,298
2024-04-02 16:20:00,69,41,41,50,40,47,288
2024-04-02 16:30:00,75,74,41,52,39,55,336
2024-04-02 16:40:00,75,74,43,47,29,47,315
2024-04-02 16:50:00,60,55,35,57,34,51,292
2024-04-02 17:00:00,55,55,33,51,32,52,278
2024-04-02 17:10:00,82,83,44,42,29,41,321
2024-04-02 17:20:00,68,66,42,45,30,44,295
2024-04-02 17:30:00,60,58,33,52,36,54,293
2024-04-02 17:40:00,56,55,32,52,30,48,273
2024-04-02 17:50:00,49,50,31,43,33,45,251
2024-04-02 18:00:00,47,45,25,35,30,34,216
2024-04-02 18:10:00,65,58,41,44,29,54,291
2024-04-02 18:20:00,50,44,47,42,31,39,253
2024-04-02 18:30:00,50,49,34,32,23,33,221
2024-04-02 18:40:00,42,44,26,40,31,42,225
2024-04-02 18:50:00,39,38,29,33,27,30,196
2024-04-02 19:00:00,39,39,24,38,28,40,208
2024-04-02 19:10:00,38,39,23,34,24,37,195
2024-04-02 19:20:00,43,45,33,27,24,30,202
2024-04-02 19:30:00,35,34,20,34,26,31,180
2024-04-02 19:40:00,40,39,25,34,27,34,199
2024-04-02 19:50:00,26,25,19,22,18,24,134
2024-04-02 20:00:00,28,29,25,29,21,27,159
2024-04-02 20:10:00,30,29,20,14,8,14,115
2024-04-02 20:20:00,12,13,13,15,19,15,87
2024-04-02 20:30:00,27,27,23,25,23,20,145
2024-04-02 20:40:00,23,25,15,20,15,20,118
2024-04-02 20:50:00,19,17,21,32,30,28,147
2024-04-02 21:00:00,25,28,21,31,19,24,148
2024-04-02 21:10:00,23,25,18,18,15,18,117
2024-04-02 21:20:00,31,32,19,23,22,24,151
2024-04-02 21:30:00,19,20,17,19,22,17,114
2024-04-02 21:40:00,20,17,11,21,20,19,108
2024-04-02 21:50:00,26,27,16,18,16,21,124
2024-04-02 22:00:00,16,17,13,13,16,13,88
2024-04-02 22:10:00,17,16,13,12,12,11,81
2024-04-02 22:20:00,25,26,17,19,11,15,113
2024-04-02 22:30:00,20,19,14,14,15,14,96
2024-04-02 22:40:00,20,21,18,12,13,9,93
2024-04-02 22:50:00,21,19,17,19,19,18,113
2024-04-02 23:00:00,19,20,17,12,9,9,86
2024-04-02 23:10:00,22,18,16,11,10,10,87
2024-04-02 23:20:00,14,14,13,14,14,12,81
2024-04-02 23:30:00,13,14,10,7,6,7,57
2024-04-02 23:40:00,14,14,14,9,9,8,68
2024-04-02 23:50:00,4,4,5,6,2,4,25
2024-04-03 00:00:00,11,14,10,6,8,7,56
2024-04-03 00:10:00,8,8,7,3,1,3,30
2024-04-03 00:20:00,8,5,6,6,2,6,33
2024-04-03 00:30:00,6,5,5,2,2,2,22
2024-04-03 00:40:00,7,9,5,6,7,6,40
2024-04-03 00:50:00,7,5,6,7,7,6,38
2024-04-03 01:00:00,2,1,1,3,4,4,15
2024-04-03 01:10:00,1,1,1,5,7,5,20
2024-04-03 01:20:00,4,4,3,5,5,4,25
2024-04-03 01:30:00,6,6,5,3,3,2,25
2024-04-03 01:40:00,1,1,2,4,4,3,15
2024-04-03 01:50:00,2,1,1,2,3,2,11
2024-04-03 02:00:00,5,5,4,3,3,3,23
2024-04-03 02:10:00,4,5,2,3,4,2,20
2024-04-03 02:20:00,4,3,3,6,9,6,31
2024-04-03 02:30:00,2,2,2,1,2,1,10
2024-04-03 02:40:00,1,1,1,1,1,1,6
2024-04-03 02:50:00,1,2,1,3,4,3,14
2024-04-03 03:00:00,3,2,2,5,3,5,20
2024-04-03 03:10:00,4,3,4,1,1,1,14
2024-04-03 03:20:00,3,4,3,2,3,2,17
2024-04-03 03:30:00,4,4,4,5,6,3,26
2024-04-03 03:40:00,3,2,4,4,5,4,22
2024-04-03 03:50:00,7,6,7,9,7,9,45
2024-04-03 04:00:00,3,3,3,2,2,2,15
2024-04-03 04:10:00,3,2,2,2,3,2,14
2024-04-03 04:20:00,6,6,6,2,1,2,23
2024-04-03 04:30:00,5,5,3,6,6,6,31
2024-04-03 04:40:00,3,4,3,4,4,4,22
2024-04-03 04:50:00,3,3,3,6,5,6,26
2024-04-03 05:00:00,7,8,9,10,10,11,55
2024-04-03 05:10:00,6,5,4,20,18,19,72
2024-04-03 05:20:00,11,11,9,20,15,16,82
2024-04-03 05:30:00,14,12,14,27,23,26,116
2024-04-03 05:40:00,18,17,15,37,30,40,157
2024-04-03 05:50:00,18,18,13,48,34,48,179
2024-04-03 06:00:00,22,23,17,37,32,34,165
2024-04-03 06:10:00,19,17,14,46,31,43,170
2024-04-03 06:20:00,19,13,16,75,50,78,251
2024-04-03 06:30:00,24,22,15,62,47,59,229
2024-04-03 06:40:00,15,14,11,68,53,68,229
2024-04-03 06:50:00,27,23,21,61,43,57,232
2024-04-03 07:00:00,21,23,13,63,39,62,221
2024-04-03 07:10:00,31,26,18,61,37,60,233
2024-04-03 07:20:00,26,27,21,60,35,58,227
2024-04-03 07:30:00,35,33,20,59,39,58,244
2024-04-03 07:40:00,34,37,27,67,40,66,271
2024-04-03 07:50:00,33,34,28,67,39,68,269
2024-04-03 08:00:00,40,51,32,47,28,46,244
2024-04-03 08:10:00,49,50,26,49,32,49,255
2024-04-03 08:20:00,38,32,27,65,39,69,270
2024-04-03 08:30:00,40,35,27,60,35,59,256
2024-04-03 08:40:00,35,41,24,67,37,65,269
2024-04-03 08:50:00,41,40,30,49,33,54,247
2024-04-03 09:00:00,41,48,30,67,41,60,287
2024-04-03 09:10:00,42,46,26,44,34,45,237
2024-04-03 09:20:00,28,31,24,43,29,42,197
2024-04-03 09:30:00,46,49,27,42,31,31,226
2024-04-03 09:40:00,58,56,33,50,31,49,277
2024-04-03 09:50:00,32,30,24,49,28,48,211
2024-04-03 10:00:00,38,35,23,47,25,51,219
2024-04-03 10:10:00,44,43,26,52,27,51,243
2024-04-03 10:20:00,34,36,23,42,32,43,210
2024-04-03 10:30:00,54,54,24,46,35,53,266
2024-04-03 10:40:00,54,60,31,56,36,51,288
2024-04-03 10:50:00,38,40,27,43,32,45,225
2024-04-03 11:00:00,43,42,27,41,28,41,222
2024-04-03 11:10:00,32,34,23,46,29,45,209
2024-04-03 11:20:00,48,45,33,52,33,56,267
2024-04-03 11:30:00,44,48,26,47,29,45,239
2024-04-03 11:40:00,47,46,30,57,36,56,272
2024-04-03 11:50:00,55,53,27,46,26,41,248
2024-04-03 12:00:00,50,51,38,46,29,45,259
2024-04-03 12:10:00,55,61,33,45,33,45,272
2024-04-03 12:20:00,60,61,38,51,38,44,292
2024-04-03 12:30:00,42,41,25,36,26,29,199
2024-04-03 12:40:00,53,52,30,52,34,49,270
2024-04-03 12:50:00,55,60,37,38,22,34,246
2024-04-03 13:00:00,47,51,35,34,22,35,224
2024-04-03 13:10:00,41,45,25,44,34,44,233
2024-04-03 13:20:00,48,44,32,39,31,38,232
2024-04-03 13:30:00,43,46,31,56,40,60,276
2024-04-03 13:40:00,57,53,37,44,37,44,272
2024-04-03 13:50:00,50,52,36,43,28,44,253
2024-04-03 14:00:00,47,49,29,52,36,54,267
2024-04-03 14:10:00,64,64,43,49,33,42,295
2024-04-03 14:20:00,60,60,31,57,37,55,300
2024-04-03 14:30:00,61,60,39,33,21,37,251
2024-04-03 14:40:00,67,71,38,40,27,40,283
2024-04-03 14:50:00,54,58,38,44,34,42,270
2024-04-03 15:00:00,76,78,38,42,29,41,304
2024-04-03 15:10:00,69,78,46,53,34,51,331
2024-04-03 15:20:00,72,72,39,42,30,42,297
2024-04-03 15:30:00,73,72,36,39,23,39,282
2024-04-03 15:40:00,85,88,48,51,37,48,357
2024-04-03 15:50:00,64,62,38,39,26,38,267
2024-04-03 16:00:00,65,66,42,39,25,41,278
2024-04-03 16:10:00,69,65,40,49,35,49,307
2024-04-03 16:20:00,81,86,41,57,28,57,350
2024-04-03 16:30:00,65,64,45,51,33,51,309
2024-04-03 16:40:00,81,88,47,52,34,56,358
2024-04-03 16:50:00,73,72,42,63,36,55,341
2024-04-03 17:00:00,75,74,32,43,28,39,291
2024-04-03 17:10:00,73,78,32,56,31,56,326
2024-04-03 17:20:00,64,63,38,69,44,69,347
2024-04-03 17:30:00,70,70,31,50,34,50,305
2024-04-03 17:40:00,45,47,28,44,33,47,244
2024-04-03 17:50:00,52,50,27,55,33,54,271
2024-04-03 18:00:00,57,55,41,57,34,57,301
2024-04-03 18:10:00,54,57,37,48,33,47,276
2024-04-03 18:20:00,50,50,34,43,26,46,249
2024-04-03 18:30:00,49,49,40,57,32,47,274
2024-04-03 18:40:00,39,45,23,43,33,45,228
2024-04-03 18:50:00,57,57,34,45,29,41,263
2024-04-03 19:00:00,49,49,33,36,26,36,229
2024-04-03 19:10:00,38,40,27,42,31,39,217
2024-04-03 19:20:00,38,40,26,39,26,37,206
2024-04-03 19:30:00,41,42,30,24,18,22,177
2024-04-03 19:40:00,31,31,21,23,17,25,148
2024-04-03 19:50:00,34,33,21,28,18,25,159
2024-04-03 20:00:00,33,31,22,28,23,27,164
2024-04-03 20:10:00,26,27,19,23,17,20,132
2024-04-03 20:20:00,23,21,18,17,22,18,119
2024-04-03 20:30:00,27,27,24,28,18,22,146
2024-04-03 20:40:00,29,31,19,30,19,29,157
2024-04-03 20:50:00,23,23,19,24,29,28,146
2024-04-03 21:00:00,28,28,19,22,17,21,135
2024-04-03 21:10:00,23,19,20,23,19,20,124
2024-04-03 21:20:00,30,31,18,21,19,20,139
2024-04-03 21:30:00,20,19,17,21,19,20,116
2024-04-03 21:40:00,22,19,21,18,15,18,113
2024-04-03 21:50:00,25,27,19,24,17,22,134
2024-04-03 22:00:00,30,24,19,18,15,17,123
2024-04-03 22:10:00,19,16,14,12,6,11,78
2024-04-03 22:20:00,18,18,15,17,12,13,93
2024-04-03 22:30:00,20,21,16,14,13,16,100
2024-04-03 22:40:00,20,18,13,19,15,20,105
2024-04-03 22:50:00,23,25,18,16,11,15,108
2024-04-03 23:00:00,24,23,16,9,8,8,88
2024-04-03 23:10:00,18,18,13,12,10,12,83
2024-04-03 23:20:00,11,13,11,12,7,11,65
2024-04-03 23:30:00,17,18,11,10,11,9,76
2024-04-03 23:40:00,19,17,15,8,8,5,72
2024-04-03 23:50:00,9,9,8,8,5,9,48
2024-04-04 00:00:00,12,14,8,5,7,5,51
2024-04-04 00:10:00,1,1,1,4,3,3,13
2024-04-04 00:20:00,7,10,6,11,9,12,55
2024-04-04 00:30:00,6,7,7,4,2,3,29
2024-04-04 00:40:00,6,5,9,2,2,2,26
2024-04-04 00:50:00,7,6,5,3,2,2,25
2024-04-04 01:00:00,6,6,5,3,4,3,27
2024-04-04 01:10:00,3,2,2,2,1,1,11
2024-04-04 01:20:00,2,2,2,3,2,3,14
2024-04-04 01:30:00,3,3,3,4,4,3,20
2024-04-04 01:40:00,9,11,9,4,4,4,41
2024-04-04 01:50:00,2,2,2,2,2,2,12
2024-04-04 02:00:00,8,8,6,4,5,4,35
2024-04-04 02:10:00,4,5,4,6,3,5,27
2024-04-04 02:20:00,4,2,1,4,5,4,20
2024-04-04 02:30:00,2,2,2,0,0,0,6
2024-04-04 02:40:00,1,1,1,3,2,2,10
2024-04-04 02:50:00,2,2,2,5,5,6,22
2024-04-04 03:00:00,2,1,2,3,2,2,12
2024-04-04 03:10:00,1,1,1,1,2,1,7
2024-04-04 03:20:00,2,2,2,3,2,3,14
2024-04-04 03:30:00,8,7,6,4,5,4,34
2024-04-04 03:40:00,4,4,6,6,6,6,32
2024-04-04 03:50:00,2,2,2,0,0,0,6
2024-04-04 04:00:00,4,4,2,6,7,6,29
2024-04-04 04:10:00,8,6,5,7,7,8,41
2024-04-04 04:20:00,4,6,4,3,3,3,23
2024-04-04 04:30:00,1,0,1,5,5,4,16
2024-04-04 04:40:00,6,6,5,6,4,6,33
2024-04-04 04:50:00,5,5,7,5,6,4,32
