datetime,D11Z,D12Z,D23Z,V24Z,V25Z,V26Z,V27Z,D51Z,V52Z,D81Z,D82Z,V83Z,V84Z,V85Z,D111Z,V112Z,D121Z,D122Z,V531Z,V571Z,Total
2024-03-02 19:00:00,1,20,13,0,28,15,11,34,0,39,35,20,31,33,37,34,14,16,0,3,384
2024-03-02 19:10:00,1,17,11,0,18,20,11,35,0,32,31,21,14,31,79,27,17,18,0,2,385
2024-03-02 19:20:00,2,24,22,2,38,37,22,22,0,31,36,23,36,36,43,28,11,8,0,1,422
2024-03-02 19:30:00,2,17,12,0,28,22,14,21,0,35,35,20,16,34,35,30,18,12,0,3,354
2024-03-02 19:40:00,0,19,12,0,35,11,9,23,0,25,27,16,21,30,35,41,14,21,0,3,342
2024-03-02 19:50:00,2,14,8,0,28,15,9,22,0,28,33,16,26,29,35,34,23,14,0,1,337
2024-03-02 20:00:00,0,10,11,1,21,22,13,24,0,27,22,22,15,25,31,31,8,9,0,5,297
2024-03-02 20:10:00,1,18,9,0,15,17,10,26,0,26,23,16,28,22,20,19,5,3,0,1,259
2024-03-02 20:20:00,0,14,6,0,28,14,6,25,9,23,22,25,24,26,37,37,21,20,5,2,344
2024-03-02 20:30:00,0,12,11,0,20,19,8,21,18,28,26,18,29,25,35,37,24,11,5,3,350
2024-03-02 20:40:00,0,8,9,0,14,14,8,25,30,23,22,18,24,25,40,42,23,18,6,3,352
2024-03-02 20:50:00,0,10,4,0,14,5,3,33,14,19,23,24,23,26,34,29,10,11,4,1,287
2024-03-02 21:00:00,1,7,6,1,16,7,4,21,22,21,24,19,27,24,22,21,8,3,9,1,264
2024-03-02 21:10:00,0,10,10,0,24,16,10,19,19,24,20,21,35,18,14,15,9,11,5,2,282
2024-03-02 21:20:00,1,8,8,0,17,16,9,22,15,20,17,21,17,13,19,32,8,5,5,1,254
2024-03-02 21:30:00,2,14,10,0,30,16,10,18,14,22,17,12,18,16,15,16,5,5,5,1,246
2024-03-02 21:40:00,0,7,5,0,12,8,4,15,16,13,24,19,19,28,29,32,8,9,2,3,253
2024-03-02 21:50:00,0,8,6,0,16,13,8,21,16,17,18,26,19,20,29,23,8,9,4,0,261
2024-03-02 22:00:00,0,12,9,0,26,15,9,16,13,23,19,27,20,20,26,32,8,6,5,1,287
2024-03-02 22:10:00,0,5,3,0,7,4,2,16,15,18,15,19,29,11,19,24,9,11,6,2,215
2024-03-02 22:20:00,0,11,9,0,17,12,5,12,13,24,23,28,19,23,27,38,4,3,6,0,274
2024-03-02 22:30:00,0,7,5,0,14,10,6,10,8,21,20,21,20,17,22,25,7,8,5,1,227
2024-03-02 22:40:00,0,4,6,0,9,9,4,24,17,15,18,15,25,15,29,27,9,6,8,3,243
2024-03-02 22:50:00,0,5,6,0,10,6,2,14,15,8,14,12,20,17,18,26,11,11,6,0,201
2024-03-02 23:00:00,0,8,4,0,11,9,6,17,16,15,13,17,19,14,19,28,10,7,5,1,219
2024-03-02 23:10:00,0,7,4,0,7,7,4,6,9,16,19,17,17,14,16,17,11,6,5,3,185
2024-03-02 23:20:00,0,4,3,0,7,7,3,11,13,14,17,17,22,17,23,17,7,5,1,0,188
2024-03-02 23:30:00,0,6,4,0,10,5,5,18,18,8,14,11,22,14,12,20,6,5,10,0,188
2024-03-02 23:40:00,1,6,6,0,12,5,5,7,5,16,11,13,22,12,13,19,18,11,4,3,189
2024-03-02 23:50:00,0,3,3,0,5,6,5,13,16,14,13,17,15,12,20,26,17,11,4,0,200
2024-03-03 00:00:00,0,6,2,0,13,5,2,14,21,16,9,23,14,14,15,19,14,11,4,0,202
2024-03-03 00:10:00,0,5,0,0,10,0,0,19,14,15,6,19,8,6,19,24,13,5,6,2,171
2024-03-03 00:20:00,0,3,2,0,7,2,0,13,9,15,12,11,14,11,13,17,4,5,3,0,141
2024-03-03 00:30:00,0,5,4,0,9,6,6,10,13,12,13,17,11,11,9,12,5,2,4,0,149
2024-03-03 00:40:00,0,2,5,0,3,7,6,7,5,8,7,12,4,8,16,16,10,4,3,3,126
2024-03-03 00:50:00,0,1,1,0,2,0,0,9,11,8,4,9,3,3,8,8,4,4,3,0,78
2024-03-03 01:00:00,0,0,2,0,0,2,2,13,13,8,5,11,12,5,8,9,4,4,6,0,104
2024-03-03 01:10:00,0,0,0,0,0,0,0,6,9,9,7,9,9,6,11,11,7,2,6,7,99
2024-03-03 01:20:00,0,3,5,0,5,7,4,5,9,49,4,6,7,3,9,14,3,1,1,0,135
2024-03-03 01:30:00,0,0,2,0,0,4,2,10,11,4,9,6,15,8,8,8,2,0,7,0,96
2024-03-03 01:40:00,0,1,2,0,2,5,2,3,5,4,5,4,7,2,14,17,11,2,2,2,90
2024-03-03 01:50:00,1,2,3,0,1,3,2,7,9,3,5,3,10,4,8,8,4,1,3,2,79
2024-03-03 02:00:00,0,4,4,0,6,7,5,6,8,4,8,8,8,6,2,4,4,5,3,0,92
2024-03-03 02:10:00,0,1,1,0,2,2,3,3,5,4,5,4,6,5,4,5,6,0,3,3,62
2024-03-03 02:20:00,0,4,2,0,5,2,2,10,11,1,3,1,3,1,5,8,2,1,5,1,67
2024-03-03 02:30:00,0,2,0,0,2,0,0,5,5,6,5,9,6,4,7,8,7,9,2,0,77
2024-03-03 02:40:00,0,2,1,0,4,2,2,6,5,3,1,3,2,1,2,5,7,2,2,3,53
2024-03-03 02:50:00,0,0,1,0,0,2,1,5,7,2,3,3,6,3,3,5,3,3,2,0,49
2024-03-03 03:00:00,0,4,4,0,9,7,4,5,5,5,3,6,5,3,7,7,3,5,3,0,85
2024-03-03 03:10:00,0,1,0,0,2,0,0,3,4,4,7,5,7,3,5,8,12,4,2,1,68
2024-03-03 03:20:00,0,3,3,0,6,4,3,5,3,2,7,2,12,8,7,8,3,0,0,0,76
2024-03-03 03:30:00,0,2,3,0,4,3,2,7,6,4,3,4,5,3,7,7,4,3,2,0,69
2024-03-03 03:40:00,0,2,0,0,4,0,0,7,7,2,3,3,7,3,3,2,4,0,4,2,53
2024-03-03 03:50:00,0,5,1,1,10,2,2,1,1,2,2,2,2,1,5,8,1,0,1,0,47
2024-03-03 04:00:00,0,1,0,0,2,0,0,1,1,4,2,4,2,2,8,9,3,0,0,0,39
2024-03-03 04:10:00,0,2,2,0,5,2,1,7,6,1,1,1,2,1,4,5,4,1,2,1,48
2024-03-03 04:20:00,0,3,2,0,6,2,1,2,2,2,3,3,2,5,6,5,3,1,3,0,51
2024-03-03 04:30:00,0,0,0,0,0,0,0,5,6,3,4,2,5,4,9,11,7,4,0,1,61
2024-03-03 04:40:00,0,0,1,0,1,2,2,6,6,4,5,4,6,4,2,4,9,1,1,2,60
2024-03-03 04:50:00,0,0,1,0,0,1,1,3,2,4,3,5,5,1,8,12,4,0,0,0,50
2024-03-03 05:00:00,0,3,0,0,7,0,0,7,6,6,6,8,10,4,6,5,2,0,0,0,70
2024-03-03 05:10:00,0,1,0,0,2,0,0,5,5,6,6,7,6,4,6,10,9,0,1,1,69
2024-03-03 05:20:00,0,0,2,0,2,4,3,3,4,3,1,3,1,1,6,8,1,0,1,0,43
2024-03-03 05:30:00,0,0,2,0,0,3,3,6,4,35,5,7,7,6,15,23,8,4,1,0,129
2024-03-03 05:40:00,0,2,2,0,5,4,2,3,2,52,1,12,0,1,9,12,7,1,1,1,117
2024-03-03 05:50:00,0,1,2,0,2,1,1,2,2,3,2,4,4,3,15,19,7,4,0,0,72
2024-03-03 06:00:00,0,3,8,0,6,10,8,4,4,8,2,6,1,2,11,11,3,4,0,0,91
2024-03-03 06:10:00,0,4,0,0,7,0,0,9,10,3,4,4,9,3,9,9,6,1,1,2,81
2024-03-03 06:20:00,1,0,1,0,0,2,1,8,6,6,7,10,13,6,6,5,3,0,2,0,77
2024-03-03 06:30:00,1,7,4,0,16,8,3,5,7,3,2,6,3,3,69,11,4,1,0,1,154
2024-03-03 06:40:00,0,2,3,0,5,3,4,5,4,5,1,4,2,3,3,6,8,3,2,1,64
2024-03-03 06:50:00,0,1,1,0,1,1,1,5,6,5,3,4,4,3,8,11,5,3,0,0,62
2024-03-03 07:00:00,0,0,1,0,0,1,1,5,4,6,2,5,1,1,12,12,5,2,0,0,58
2024-03-03 07:10:00,0,2,0,0,2,1,0,4,4,3,4,3,3,2,4,6,7,1,1,3,50
2024-03-03 07:20:00,0,5,0,0,4,0,0,5,5,2,4,3,3,2,7,6,2,1,0,0,49
2024-03-03 07:30:00,0,0,1,0,0,1,1,4,4,7,3,8,3,4,8,8,4,3,0,0,59
2024-03-03 07:40:00,0,1,1,0,1,1,1,3,2,7,4,6,4,5,11,9,2,0,1,1,60
2024-03-03 07:50:00,0,4,4,0,5,3,3,4,5,7,8,9,6,9,3,3,4,4,2,0,83
2024-03-03 08:00:00,1,7,2,0,7,2,2,5,5,3,10,5,9,10,2,2,2,1,2,0,77
2024-03-03 08:10:00,1,2,0,0,2,0,0,68,4,0,5,0,5,4,6,6,6,0,2,2,113
2024-03-03 08:20:00,0,4,0,0,3,0,1,10,9,5,3,4,3,4,11,10,2,2,1,0,72
2024-03-03 08:30:00,1,2,1,0,2,1,2,7,7,9,8,7,9,9,10,7,3,2,1,1,89
2024-03-03 08:40:00,0,1,1,0,1,1,3,11,9,6,7,6,6,5,12,11,8,6,2,2,98
2024-03-03 08:50:00,0,7,4,2,6,3,4,9,10,9,10,6,8,9,14,12,8,2,3,0,126
2024-03-03 09:00:00,0,12,4,2,12,3,3,14,13,13,9,10,4,7,10,5,1,1,2,2,127
2024-03-03 09:10:00,0,6,3,0,6,2,1,9,7,19,16,11,6,14,11,9,9,10,4,1,144
2024-03-03 09:20:00,0,9,11,1,10,8,11,13,15,12,17,10,8,18,14,14,6,4,1,0,182
2024-03-03 09:30:00,1,6,3,0,7,0,3,11,12,21,21,8,11,22,16,13,13,6,0,1,175
2024-03-03 09:40:00,0,11,9,0,11,8,9,11,11,16,15,9,6,11,20,17,14,11,1,1,191
2024-03-03 09:50:00,1,18,13,0,17,10,12,27,17,26,19,12,11,21,28,21,11,10,2,1,277
2024-03-03 10:00:00,0,6,5,0,7,6,9,23,18,24,17,11,10,14,32,22,10,6,0,2,222
2024-03-03 10:10:00,0,8,7,0,8,5,10,17,19,25,18,13,13,20,18,18,8,4,3,2,216
2024-03-03 10:20:00,1,6,10,0,6,11,11,14,13,26,23,19,14,24,17,15,5,6,3,0,224
2024-03-03 10:30:00,2,8,6,0,6,7,14,12,13,23,26,13,14,23,20,19,6,3,2,2,219
2024-03-03 10:40:00,0,10,7,0,9,6,6,14,15,20,18,13,12,19,29,18,10,8,2,2,218
2024-03-03 10:50:00,1,10,5,0,9,10,12,17,13,22,18,16,11,17,23,22,9,8,1,0,224
2024-03-03 11:00:00,0,11,10,0,10,9,10,23,26,22,17,12,8,16,27,18,12,8,1,1,241
2024-03-03 11:10:00,0,11,8,0,11,10,11,9,85,12,20,9,8,17,29,18,14,14,1,3,290
2024-03-03 11:20:00,1,14,7,1,13,5,11,25,24,16,22,11,9,18,21,18,9,6,0,0,231
2024-03-03 11:30:00,0,12,13,1,12,15,16,26,24,25,26,16,14,23,26,18,8,9,2,2,288
2024-03-03 11:40:00,0,16,7,1,12,8,16,27,7,22,22,10,9,21,27,23,9,9,1,1,248
2024-03-03 11:50:00,2,13,11,1,15,9,11,31,0,20,26,12,18,28,28,22,11,10,0,1,269
2024-03-03 12:00:00,2,26,16,0,21,18,17,28,0,25,23,13,16,24,28,24,8,7,0,3,299
2024-03-03 12:10:00,1,15,9,1,17,7,14,19,0,20,23,14,11,24,30,18,12,8,0,2,245
2024-03-03 12:20:00,1,15,14,2,14,12,21,28,0,31,22,9,14,24,36,22,14,11,0,0,290
2024-03-03 12:30:00,1,16,13,1,14,11,17,17,0,26,17,14,13,21,38,26,20,13,0,3,281
2024-03-03 12:40:00,2,13,11,2,11,11,11,31,0,57,27,12,10,20,39,24,14,6,0,2,303
2024-03-03 12:50:00,2,18,15,1,13,14,17,25,0,30,24,15,13,21,42,24,21,7,0,3,305
2024-03-03 13:00:00,1,16,13,1,18,12,16,28,0,36,33,20,16,32,46,17,12,2,0,1,320
2024-03-03 13:10:00,5,17,13,2,13,12,10,38,0,25,27,15,13,19,33,20,13,1,0,4,280
2024-03-03 13:20:00,0,11,9,0,11,6,14,33,0,32,27,12,14,26,36,16,9,7,0,1,264
2024-03-03 13:30:00,1,16,13,0,13,10,13,28,0,31,35,14,16,34,36,19,10,6,0,3,298
2024-03-03 13:40:00,3,25,14,3,25,12,11,24,0,32,23,16,14,24,32,15,22,11,0,2,308
2024-03-03 13:50:00,1,13,6,2,12,4,8,31,0,44,25,13,17,23,62,23,19,12,0,0,315
2024-03-03 14:00:00,1,10,5,1,10,7,5,23,0,35,54,12,13,26,59,23,21,8,0,4,317
2024-03-03 14:10:00,3,14,11,2,12,7,12,30,0,43,29,12,11,32,44,22,10,3,0,3,300
2024-03-03 14:20:00,0,19,10,1,11,9,12,16,0,29,24,14,16,24,39,17,12,9,0,0,262
2024-03-03 14:30:00,3,20,13,1,13,10,11,49,0,38,39,13,14,34,52,13,23,8,0,3,357
2024-03-03 14:40:00,2,12,9,1,11,8,11,29,0,35,29,12,13,27,56,27,22,11,0,3,318
2024-03-03 14:50:00,5,17,17,2,14,13,15,43,0,27,30,12,13,35,51,18,13,6,0,0,331
2024-03-03 15:00:00,1,16,9,0,14,8,11,21,17,31,26,14,12,26,35,18,11,8,1,3,282
2024-03-03 15:10:00,2,11,8,1,13,7,8,23,23,34,31,15,20,31,44,24,12,8,2,3,320
2024-03-03 15:20:00,0,14,10,0,12,9,9,39,32,27,35,16,23,30,45,20,13,12,3,0,349
2024-03-03 15:30:00,0,18,8,0,14,11,11,38,30,29,22,13,10,24,45,28,10,7,2,3,323
2024-03-03 15:40:00,1,10,8,1,8,10,10,32,6,38,36,12,18,37,33,17,7,3,2,2,291
2024-03-03 15:50:00,2,17,12,1,9,9,12,31,0,30,24,14,22,24,41,29,11,9,0,0,297
2024-03-03 16:00:00,2,15,10,2,12,10,13,37,0,45,23,17,15,23,28,21,11,7,0,4,295
2024-03-03 16:10:00,2,20,8,3,13,7,11,38,0,28,29,15,16,29,41,27,10,4,0,2,303
2024-03-03 16:20:00,2,8,10,2,11,8,9,33,0,37,32,12,17,33,43,24,17,9,0,1,308
2024-03-03 16:30:00,2,17,12,0,13,16,13,30,0,23,27,15,16,26,45,32,18,11,0,4,320
2024-03-03 16:40:00,2,26,11,1,9,11,11,36,0,33,29,17,13,28,35,33,19,9,0,3,326
2024-03-03 16:50:00,1,18,9,0,18,9,12,26,0,45,31,15,15,32,34,23,12,8,0,2,310
2024-03-03 17:00:00,3,9,14,2,10,11,12,28,0,31,26,16,14,28,39,35,14,7,0,4,303
2024-03-03 17:10:00,0,20,14,0,15,12,14,21,0,30,29,13,11,29,40,40,12,9,0,3,312
2024-03-03 17:20:00,0,14,10,0,12,8,10,40,0,31,31,10,19,29,39,29,13,4,0,0,299
2024-03-03 17:30:00,1,19,10,0,16,13,11,36,0,32,27,13,15,24,45,23,12,6,0,3,306
2024-03-03 17:40:00,3,20,19,1,11,14,17,42,0,35,26,18,12,32,43,21,14,5,0,2,335
2024-03-03 17:50:00,0,16,12,1,13,9,9,30,0,38,37,19,20,31,40,19,20,7,0,0,321
2024-03-03 18:00:00,6,15,14,3,13,11,15,36,0,31,31,19,17,31,35,16,15,7,0,4,319
2024-03-03 18:10:00,0,14,9,0,13,8,7,36,0,35,28,11,10,32,40,22,16,3,0,3,287
2024-03-03 18:20:00,3,22,11,1,25,17,10,33,0,41,20,13,9,20,28,17,9,6,0,0,285
2024-03-03 18:30:00,0,12,11,0,13,18,14,25,0,22,24,20,14,25,27,22,21,16,0,4,288
2024-03-03 18:40:00,0,20,17,0,35,30,17,28,0,34,27,18,12,31,32,32,10,15,0,3,361
2024-03-03 18:50:00,2,12,10,1,16,20,10,26,0,27,20,21,28,19,30,39,13,11,0,0,305
2024-03-03 19:00:00,3,19,7,1,36,17,6,36,0,24,26,17,23,25,28,35,17,11,0,3,334
2024-03-03 19:10:00,3,17,12,1,26,18,13,20,0,22,25,14,26,27,27,34,17,13,0,2,317
2024-03-03 19:20:00,3,7,5,1,19,11,5,28,0,31,28,21,33,30,33,43,15,20,0,0,333
2024-03-03 19:30:00,0,9,11,0,14,17,12,19,0,33,25,23,24,25,25,17,12,12,0,2,280
2024-03-03 19:40:00,0,11,5,0,22,9,6,15,0,33,27,23,25,26,39,32,16,11,0,3,303
2024-03-03 19:50:00,0,15,10,0,25,26,11,20,0,29,17,21,22,20,28,30,6,7,0,0,287
2024-03-03 20:00:00,0,14,8,0,23,16,8,28,0,24,17,17,21,18,27,23,11,20,0,3,278
2024-03-03 20:10:00,1,10,13,0,19,23,13,27,0,23,26,31,25,23,32,31,14,20,0,3,334
2024-03-03 20:20:00,0,11,7,0,24,10,5,27,0,27,29,20,30,26,88,23,11,11,0,0,349
2024-03-03 20:30:00,0,5,7,0,12,13,8,26,0,32,24,28,25,27,27,32,7,9,0,1,283
2024-03-03 20:40:00,0,9,4,0,14,7,4,13,0,22,22,25,30,21,27,27,11,15,0,3,254
2024-03-03 20:50:00,0,8,8,0,17,12,7,20,0,14,17,16,20,18,14,18,4,2,0,1,196
2024-03-03 21:00:00,0,9,5,0,13,6,3,16,0,23,24,25,24,18,17,22,8,6,0,0,219
2024-03-03 21:10:00,0,8,7,0,18,16,7,27,0,19,17,15,25,15,41,35,6,11,0,2,269
2024-03-03 21:20:00,0,7,8,0,16,17,9,11,0,16,20,20,23,19,13,17,4,7,0,0,207
2024-03-03 21:30:00,0,1,2,0,3,2,1,7,0,9,9,12,11,9,16,20,11,6,0,1,120
2024-03-03 21:40:00,0,7,6,0,12,9,4,13,0,17,13,20,20,13,22,21,10,5,0,1,193
2024-03-03 21:50:00,0,7,1,0,13,2,1,12,0,8,12,7,18,13,13,25,5,4,0,0,141
2024-03-03 22:00:00,0,7,7,0,17,12,4,11,0,9,9,9,17,10,16,15,11,13,0,1,168
2024-03-03 22:10:00,0,5,4,0,11,6,5,22,0,12,17,19,21,17,9,10,5,6,0,2,171
2024-03-03 22:20:00,0,3,5,0,3,8,6,9,0,12,14,9,12,15,12,16,6,10,0,1,141
2024-03-03 22:30:00,0,2,7,0,2,7,6,6,0,8,15,9,17,18,13,19,8,8,0,0,145
2024-03-03 22:40:00,0,3,2,0,6,4,3,2,0,11,16,18,18,9,10,10,11,5,0,3,131
2024-03-03 22:50:00,0,3,4,0,3,8,5,5,3,11,12,12,15,10,7,9,6,5,2,0,120
2024-03-03 23:00:00,0,4,5,0,7,7,4,7,8,6,6,5,5,6,7,12,5,6,2,1,103
2024-03-03 23:10:00,0,4,3,0,10,6,4,14,16,3,3,3,7,4,12,18,7,4,4,3,125
2024-03-03 23:20:00,0,2,1,0,2,1,1,9,9,6,7,6,10,10,7,11,3,2,3,0,90
2024-03-03 23:30:00,1,5,2,0,12,3,4,4,4,4,1,2,1,0,12,22,2,3,0,0,82
2024-03-03 23:40:00,0,6,2,0,7,4,2,3,3,7,10,5,14,9,9,14,10,6,4,1,116
2024-03-03 23:50:00,0,0,2,0,0,5,3,2,2,6,2,6,3,1,11,17,3,1,0,0,64
2024-03-04 00:00:00,0,1,1,0,2,2,2,2,3,5,1,8,2,2,4,7,1,2,1,0,46
2024-03-04 00:10:00,0,2,1,0,4,3,2,6,9,2,4,2,6,3,8,13,5,2,8,2,82
2024-03-04 00:20:00,0,0,3,0,0,6,5,5,6,6,1,12,2,1,5,8,1,0,1,0,62
2024-03-04 00:30:00,0,0,1,0,0,0,0,2,1,5,3,8,4,4,3,5,5,6,0,0,47
2024-03-04 00:40:00,0,3,1,0,5,1,0,2,2,2,2,1,3,2,6,9,3,1,1,3,47
2024-03-04 00:50:00,0,1,1,0,2,2,0,3,5,1,4,2,9,3,3,5,1,1,2,0,45
2024-03-04 01:00:00,0,0,2,0,0,4,5,5,6,1,7,2,8,6,3,2,2,1,0,0,54
2024-03-04 01:10:00,0,0,1,0,0,1,1,1,1,4,5,1,10,5,1,2,3,3,1,4,44
2024-03-04 01:20:00,0,1,1,0,3,3,3,4,5,1,2,1,2,2,5,9,5,5,2,0,54
2024-03-04 01:30:00,0,0,0,0,0,0,0,4,7,1,2,1,3,1,4,3,2,0,0,1,29
2024-03-04 01:40:00,0,0,0,0,0,1,0,4,8,1,1,2,1,0,1,1,0,0,1,1,22
2024-03-04 01:50:00,0,0,1,0,0,0,1,3,4,0,1,0,3,1,5,5,3,1,0,0,28
2024-03-04 02:00:00,1,2,0,0,1,0,0,0,0,2,2,3,1,2,6,11,3,1,0,0,35
2024-03-04 02:10:00,0,1,0,0,2,1,0,4,4,1,1,2,1,0,4,5,3,3,0,1,33
2024-03-04 02:20:00,0,1,1,0,2,2,1,2,3,1,0,1,0,2,0,0,0,0,1,1,18
2024-03-04 02:30:00,0,0,2,0,0,3,2,1,2,1,1,3,1,3,1,0,1,1,0,0,22
2024-03-04 02:40:00,0,0,0,0,0,0,1,3,4,0,3,1,6,3,1,2,2,3,2,0,31
2024-03-04 02:50:00,0,1,0,0,2,0,0,1,1,0,2,0,2,2,1,2,1,0,1,0,16
2024-03-04 03:00:00,0,0,0,0,0,0,0,4,5,2,2,4,2,2,1,2,0,0,1,0,25
2024-03-04 03:10:00,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,5,3,0,0,0,16
2024-03-04 03:20:00,0,0,1,0,0,2,1,2,2,0,2,0,3,1,2,2,1,1,1,0,21
2024-03-04 03:30:00,0,0,1,0,0,1,0,1,1,0,2,0,6,2,3,4,2,1,1,0,25
2024-03-04 03:40:00,0,0,0,0,0,0,1,3,6,0,2,0,4,3,2,3,1,0,2,0,27
2024-03-04 03:50:00,0,0,0,0,0,0,0,1,2,3,2,5,3,3,2,3,5,5,1,0,35
2024-03-04 04:00:00,0,1,0,0,3,0,0,4,4,0,1,0,1,3,3,4,3,5,3,1,36
2024-03-04 04:10:00,0,2,1,0,4,0,0,2,3,2,0,5,0,0,2,6,4,1,1,1,34
2024-03-04 04:20:00,0,2,0,0,4,0,0,5,7,3,1,4,2,1,3,3,3,1,1,0,40
2024-03-04 04:30:00,0,1,0,0,1,0,0,1,3,4,1,5,2,2,1,1,0,0,0,0,22
2024-03-04 04:40:00,0,2,0,0,2,0,0,10,6,6,6,5,5,7,3,4,14,3,3,1,77
2024-03-04 04:50:00,0,2,2,0,6,5,2,5,3,10,6,13,9,8,7,14,5,5,3,1,106
2024-03-04 05:00:00,0,4,5,0,7,3,2,8,8,13,13,15,17,10,4,6,1,0,4,1,121
2024-03-04 05:10:00,0,12,3,0,2,6,3,7,7,37,19,16,17,13,5,9,6,2,4,6,174
2024-03-04 05:20:00,0,4,2,0,7,3,3,5,5,13,11,12,8,10,2,5,1,1,3,0,95
2024-03-04 05:30:00,0,4,4,0,9,8,5,8,6,27,26,17,15,17,10,17,6,6,1,2,188
2024-03-04 05:40:00,1,12,8,0,13,14,8,22,17,27,33,15,28,28,20,17,9,4,4,2,282
2024-03-04 05:50:00,2,8,7,1,13,13,8,14,14,31,32,18,22,33,21,25,11,12,6,2,293
2024-03-04 06:00:00,0,10,8,0,13,18,10,24,16,32,27,26,23,30,27,26,24,14,2,3,333
2024-03-04 06:10:00,1,11,8,1,15,13,8,26,25,27,35,19,17,31,20,24,13,4,4,2,304
2024-03-04 06:20:00,1,15,8,1,25,12,8,41,20,34,38,15,17,38,24,30,14,7,6,4,358
2024-03-04 06:30:00,1,14,12,1,17,18,13,27,11,50,65,26,43,57,17,17,10,9,6,1,415
2024-03-04 06:40:00,3,13,13,5,21,24,14,36,23,46,44,11,17,44,38,25,12,12,5,4,410
2024-03-04 06:50:00,7,14,11,4,18,21,15,36,28,45,49,17,16,51,44,31,19,12,2,4,444
2024-03-04 07:00:00,4,17,13,7,8,13,11,27,23,69,58,14,17,56,35,24,18,4,5,2,425
2024-03-04 07:10:00,2,23,20,1,13,12,19,34,17,48,51,11,19,45,41,27,21,13,4,3,424
2024-03-04 07:20:00,3,17,18,4,14,15,18,38,25,54,70,18,19,66,46,8,26,9,9,3,480
2024-03-04 07:30:00,4,30,21,4,17,14,23,22,18,66,66,12,15,64,58,31,25,7,18,3,518
2024-03-04 07:40:00,4,50,31,4,16,13,31,46,22,55,43,8,5,43,59,20,29,4,4,4,491
2024-03-04 07:50:00,1,25,20,3,13,13,20,49,22,60,65,11,12,65,45,19,22,7,4,1,477
2024-03-04 08:00:00,6,28,26,5,14,16,26,32,24,63,75,13,15,77,50,31,35,9,6,6,557
2024-03-04 08:10:00,5,119,27,6,16,17,27,48,27,65,56,7,20,54,60,20,29,14,4,5,626
2024-03-04 08:20:00,6,26,16,5,18,11,21,25,23,63,69,24,16,70,58,18,20,11,4,4,508
2024-03-04 08:30:00,6,32,36,6,17,19,30,24,19,53,57,20,30,51,57,9,19,17,5,0,507
2024-03-04 08:40:00,8,24,22,9,13,13,22,37,27,47,39,6,7,36,47,18,20,7,6,5,413
2024-03-04 08:50:00,4,17,15,3,15,12,14,39,31,54,62,13,17,58,53,28,20,10,3,2,470
2024-03-04 09:00:00,0,20,12,0,16,8,11,40,18,47,54,21,11,56,54,50,19,14,4,2,457
2024-03-04 09:10:00,3,17,18,5,14,15,16,33,25,34,43,12,13,44,44,17,15,8,7,5,388
2024-03-04 09:20:00,7,16,11,5,16,11,11,27,20,47,43,15,13,40,37,18,19,10,4,4,374
2024-03-04 09:30:00,3,12,16,1,13,15,14,36,24,50,47,8,15,52,48,21,24,14,9,2,424
2024-03-04 09:40:00,3,21,14,3,15,16,13,39,12,67,56,21,15,46,33,20,14,3,3,3,417
2024-03-04 09:50:00,3,19,10,2,20,8,11,42,15,52,53,15,16,48,64,17,16,9,7,3,430
2024-03-04 10:00:00,1,17,14,0,13,12,13,26,18,35,44,14,15,44,53,14,16,4,5,3,361
2024-03-04 10:10:00,1,17,18,0,15,10,17,24,14,48,34,15,18,31,47,25,16,8,4,4,366
2024-03-04 10:20:00,1,25,18,1,13,17,17,19,14,39,39,20,21,31,43,21,12,13,4,4,372
2024-03-04 10:30:00,4,19,12,1,14,10,12,29,19,52,55,14,18,52,49,20,10,6,2,1,399
2024-03-04 10:40:00,1,26,23,1,20,21,19,34,24,46,51,13,15,45,58,29,21,10,3,3,463
2024-03-04 10:50:00,1,17,17,0,16,14,16,25,15,41,55,14,14,54,53,21,12,9,5,1,400
2024-03-04 11:00:00,2,23,21,2,18,13,19,31,22,41,48,16,15,44,40,22,22,10,5,3,417
2024-03-04 11:10:00,3,27,18,2,16,21,13,24,21,35,47,18,21,40,52,22,12,9,7,2,410
2024-03-04 11:20:00,2,20,15,2,19,12,13,29,20,55,49,14,15,43,46,28,19,8,6,4,419
2024-03-04 11:30:00,1,21,17,1,20,16,13,34,16,44,43,9,10,41,52,24,12,9,3,1,387
2024-03-04 11:40:00,3,21,15,2,16,12,17,27,14,43,40,17,13,35,41,19,12,11,3,4,365
2024-03-04 11:50:00,4,26,21,3,19,17,18,40,21,52,55,16,14,51,40,21,14,7,3,2,444
2024-03-04 12:00:00,0,26,17,1,16,14,15,29,21,48,55,20,21,47,39,26,23,5,4,3,430
2024-03-04 12:10:00,0,24,25,2,23,18,25,40,23,73,62,17,22,54,47,18,16,7,5,2,503
2024-03-04 12:20:00,1,20,13,0,18,11,14,33,16,40,33,19,26,36,54,23,11,6,4,5,383
2024-03-04 12:30:00,1,24,22,0,18,17,22,32,21,41,37,13,11,34,53,29,18,10,2,4,409
2024-03-04 12:40:00,2,24,23,3,17,14,22,40,25,38,55,15,8,42,49,26,17,7,11,6,444
2024-03-04 12:50:00,3,24,11,1,15,11,10,29,12,66,59,12,17,53,50,22,20,9,3,1,428
