datetime,D21Z,D22Z,D23Z,V24Z,V25Z,V26Z,D31Z,V32Z,D41Z,D51Z,D52Z,V53Z,V54Z,D61Z,D62Z,V63Z,V64Z,D81Z,D82Z,V83Z,V84Z,D91Z,V92Z,D101Z,D111Z,D112Z,V113Z,V114Z,D121Z,D122Z,V123Z,V124Z,Total
2024-03-28 02:00:00,1,0,1,1,1,0,0,0,2,2,5,6,0,0,2,2,3,1,6,0,1,2,4,2,6,8,955,2020,8,6,0,0,3045
2024-03-28 02:10:00,1,4,0,1,2,2,0,0,1,0,0,0,2,0,1,1,2,2,2,0,6,7,1,1,5,0,1078,1785,0,2,0,0,2906
2024-03-28 02:20:00,2,0,1,2,2,0,0,0,4,0,5,2,2,0,2,3,2,0,2,0,2,2,3,5,7,6,1222,1945,3,0,0,0,3224
2024-03-28 02:30:00,1,1,1,1,1,1,0,0,1,3,5,3,0,0,0,2,2,1,2,1,3,3,2,0,3,0,979,2514,3,0,0,0,3533
2024-03-28 02:40:00,0,1,0,0,1,1,0,1,2,2,2,5,1,0,3,2,0,0,0,1,1,1,3,1,8,0,1279,2574,0,0,0,0,3889
2024-03-28 02:50:00,1,0,0,1,2,0,1,1,2,1,1,4,0,0,0,0,2,1,2,1,1,1,1,1,6,1,1310,2832,2,2,0,0,4177
2024-03-28 03:00:00,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,2,7,5,6,1,3,1,6,1014,2679,4,3,0,0,3738
2024-03-28 03:10:00,2,1,2,2,3,2,0,0,2,2,4,3,23,0,2,2,4,3,4,5,4,4,2,2,11,4,1031,2419,3,1,0,0,3547
2024-03-28 03:20:00,0,0,0,0,0,0,0,0,6,4,6,4,1,0,3,3,0,0,0,2,1,1,1,1,5,3,916,2045,2,4,0,0,3008
2024-03-28 03:30:00,0,3,0,0,0,3,0,0,0,1,1,1,0,0,1,1,2,1,4,1,3,5,4,1,8,6,987,1929,3,1,0,0,2966
2024-03-28 03:40:00,1,2,1,1,2,3,0,0,3,2,4,5,2,0,5,6,1,0,1,1,2,1,2,1,3,1,1134,2536,2,1,0,0,3723
2024-03-28 03:50:00,2,1,1,2,4,2,1,1,1,1,3,3,0,0,0,1,4,1,5,1,2,3,4,5,10,7,1240,2699,1,0,0,0,4005
2024-03-28 04:00:00,1,4,1,2,1,3,0,0,1,0,2,1,1,0,2,1,1,2,1,2,2,3,2,0,3,0,1133,2443,1,2,0,0,3615
2024-03-28 04:10:00,1,1,1,1,2,1,0,0,2,1,2,4,0,0,1,1,7,1,10,1,3,4,5,2,8,6,1111,2047,2,0,0,0,3225
2024-03-28 04:20:00,1,4,1,2,1,5,0,0,5,5,8,13,1,85,1,3,7,2,6,3,2,3,3,1,4,1,851,2472,7,2,0,0,3499
2024-03-28 04:30:00,5,6,4,5,4,6,0,2,5,8,7,18,0,0,2,3,5,0,5,0,0,0,10,3,12,5,854,2586,9,4,0,2,3570
2024-03-28 04:40:00,6,1,2,7,6,2,1,1,9,5,12,16,4,0,1,4,12,5,13,11,6,15,2,0,3,3,874,2415,5,5,0,0,3446
2024-03-28 04:50:00,3,0,2,3,3,0,0,0,6,5,10,9,4,0,5,8,18,1,26,1,4,3,6,2,12,6,788,2327,12,6,0,0,3270
2024-03-28 05:00:00,3,8,2,3,3,9,1,6,10,8,16,16,3,1,8,7,29,5,24,7,7,7,2,6,10,9,510,1656,18,16,0,0,2410
2024-03-28 05:10:00,4,3,4,4,4,5,2,3,9,6,23,16,5,0,7,9,24,8,19,12,5,6,6,4,23,17,805,1617,15,12,0,0,2677
2024-03-28 05:20:00,5,10,3,6,7,18,3,3,11,13,23,23,6,0,8,9,45,14,37,12,10,7,2,3,14,14,322,1341,23,28,0,0,2020
2024-03-28 05:30:00,4,17,1,4,3,12,6,5,9,16,29,26,12,0,23,8,48,15,23,19,12,10,8,10,18,23,401,1611,23,17,0,0,2413
2024-03-28 05:40:00,13,19,6,13,10,10,4,3,12,17,26,22,6,0,13,14,47,17,40,21,21,15,10,10,24,9,414,756,21,19,0,0,1612
2024-03-28 05:50:00,13,20,6,11,14,17,5,5,11,18,17,12,13,0,17,3,44,14,39,15,8,6,12,7,22,12,355,1780,26,6,0,0,2528
2024-03-28 06:00:00,7,22,3,5,8,11,2,2,11,15,17,10,5,0,8,2,40,16,21,13,17,17,15,11,15,8,166,1490,28,9,0,0,1994
2024-03-28 06:10:00,10,27,4,9,10,20,6,7,18,25,21,9,12,0,9,0,39,14,13,3,16,10,21,18,19,24,336,2024,81,6,0,0,2811
2024-03-28 06:20:00,14,30,4,9,15,19,4,5,21,31,12,11,14,0,9,0,45,23,20,10,50,12,16,24,15,24,157,731,20,8,0,0,1353
2024-03-28 06:30:00,13,38,5,11,14,13,7,8,28,40,11,14,14,0,10,3,45,26,25,17,35,11,19,20,8,11,351,846,18,7,0,0,1668
2024-03-28 06:40:00,16,41,7,12,15,12,16,9,24,27,25,16,12,0,11,2,44,29,12,15,24,11,14,16,24,17,264,866,18,10,0,0,1609
2024-03-28 06:50:00,11,32,5,10,13,15,16,8,29,43,28,22,17,5,12,3,42,24,19,16,38,21,19,21,13,20,487,1506,29,14,0,0,2538
2024-03-28 07:00:00,13,32,5,12,13,19,13,13,37,52,19,11,29,0,9,3,39,28,19,15,44,19,20,28,19,25,401,1236,23,11,0,0,2207
2024-03-28 07:10:00,8,43,4,8,8,12,6,6,30,59,7,11,30,27,13,0,39,25,19,16,50,11,19,18,12,19,267,947,17,18,0,0,1749
2024-03-28 07:20:00,14,112,7,12,16,8,17,11,33,42,17,11,19,0,7,1,32,32,18,9,41,13,21,32,14,25,391,844,26,21,0,1,1847
2024-03-28 07:30:00,20,38,10,12,20,7,13,10,34,42,23,19,27,0,15,3,33,19,19,14,42,15,25,36,13,17,549,1330,18,14,0,0,2437
2024-03-28 07:40:00,12,35,4,9,14,15,15,8,35,66,9,8,29,1,8,5,30,25,15,13,42,25,32,33,15,27,501,1635,28,11,0,0,2705
2024-03-28 07:50:00,26,32,4,8,12,8,13,9,24,39,21,15,22,0,8,4,41,39,10,17,39,15,26,30,16,19,388,793,18,8,0,0,1704
2024-03-28 08:00:00,11,28,4,7,9,10,14,8,26,40,16,16,29,0,11,3,36,29,13,12,29,18,24,39,14,20,311,2013,22,11,0,0,2823
2024-03-28 08:10:00,9,36,2,5,9,12,12,8,25,43,17,19,20,105,11,3,26,23,11,14,41,12,26,24,30,20,412,1595,21,8,0,1,2600
2024-03-28 08:20:00,16,38,3,11,19,15,21,11,35,40,14,18,17,1,9,1,28,28,15,16,42,14,31,36,15,29,373,944,18,11,0,1,1870
2024-03-28 08:30:00,17,50,4,14,18,5,12,9,34,51,2,8,37,0,8,2,35,21,22,15,44,12,22,41,10,17,440,1183,19,10,0,0,2162
2024-03-28 08:40:00,19,45,6,9,17,12,10,6,52,65,11,3,26,1,15,3,32,24,13,16,44,19,24,44,3,20,364,1495,17,11,0,2,2428
2024-03-28 08:50:00,17,33,11,13,18,20,8,8,26,36,17,17,24,17,16,3,28,26,12,17,39,13,30,36,14,17,623,1407,17,12,0,0,2575
2024-03-28 09:00:00,18,45,8,13,16,14,15,11,30,42,8,10,17,11,11,0,35,28,15,18,29,9,20,28,15,21,570,1845,20,16,0,0,2938
2024-03-28 09:10:00,20,47,13,15,17,11,9,5,28,32,21,12,24,6,10,5,31,13,14,7,46,10,26,40,4,16,224,1254,18,9,0,0,1987
2024-03-28 09:20:00,14,39,7,11,13,12,17,11,29,32,17,15,32,0,12,2,37,24,11,12,43,12,26,32,0,21,546,2204,18,12,0,0,3261
2024-03-28 09:30:00,11,50,5,9,14,14,12,10,47,67,6,7,17,0,6,1,27,20,11,9,42,14,26,30,16,21,459,856,13,14,0,0,1834
2024-03-28 09:40:00,16,67,11,11,19,17,7,6,28,32,6,10,27,0,10,3,33,29,10,11,36,10,20,30,13,26,581,1609,11,17,0,0,2706
2024-03-28 09:50:00,20,53,7,10,15,7,13,10,28,56,8,7,16,44,8,11,30,25,10,15,35,7,21,52,4,10,415,921,14,10,0,0,1882
2024-03-28 10:00:00,21,39,13,16,22,9,12,11,25,43,6,4,15,0,10,6,36,23,11,9,41,10,33,46,6,10,246,1864,22,8,0,0,2617
2024-03-28 10:10:00,18,46,4,10,16,16,9,5,27,43,6,6,18,0,9,2,29,22,16,10,37,11,18,30,13,8,242,1603,14,9,0,0,2297
2024-03-28 10:20:00,22,42,10,13,22,9,8,9,32,33,9,8,22,19,7,5,83,13,10,12,40,11,30,39,13,17,253,2358,14,15,0,0,3178
2024-03-28 10:30:00,19,46,13,16,19,14,13,10,35,38,3,5,169,0,11,3,48,33,17,16,53,15,23,32,11,17,320,1639,17,6,0,0,2661
2024-03-28 10:40:00,19,28,6,10,18,8,7,5,23,35,11,9,25,15,14,4,35,21,12,14,34,12,31,39,15,8,423,1458,14,9,0,0,2362
2024-03-28 10:50:00,24,53,8,11,23,10,15,13,25,33,8,8,11,21,6,5,38,22,20,13,43,12,15,41,14,16,505,1297,16,14,0,1,2341
2024-03-28 11:00:00,21,29,9,16,22,16,7,8,30,45,11,10,12,1,9,3,28,23,15,13,49,17,17,37,18,22,455,1704,32,7,0,0,2686
2024-03-28 11:10:00,16,44,8,13,19,18,13,9,24,32,18,12,20,47,12,1,33,24,10,10,42,9,26,46,7,16,198,1079,17,5,0,0,1828
2024-03-28 11:20:00,22,50,9,16,23,14,11,7,26,33,7,8,15,0,12,7,47,23,11,9,44,13,30,45,3,9,270,1042,50,4,0,0,1860
2024-03-28 11:30:00,26,42,10,18,30,23,12,6,23,34,14,14,22,0,10,0,36,16,17,14,48,15,24,47,2,12,185,1001,17,10,0,0,1728
2024-03-28 11:40:00,21,43,8,16,24,12,10,11,33,28,19,13,23,0,11,4,33,25,9,11,43,15,24,56,2,13,580,793,15,31,0,0,1926
2024-03-28 11:50:00,16,45,10,13,18,19,19,8,35,36,14,14,9,89,8,2,27,27,11,24,42,13,26,52,8,20,393,1307,16,38,0,0,2359
2024-03-28 12:00:00,30,55,14,14,31,13,11,11,29,36,15,11,17,1,7,6,32,28,72,48,47,25,24,58,7,13,282,321,37,19,0,0,1314
2024-03-28 12:10:00,37,69,15,17,32,15,11,10,33,47,7,8,13,0,13,3,41,30,9,13,45,20,20,58,0,3,148,286,18,8,0,0,1029
2024-03-28 12:20:00,29,33,9,15,31,12,16,8,34,38,14,14,16,0,11,2,37,27,15,14,34,13,20,73,1,10,578,1072,16,7,0,0,2199
2024-03-28 12:30:00,33,45,12,18,30,12,15,11,28,47,16,8,15,88,11,0,44,38,17,16,40,11,24,56,1,9,363,883,18,11,0,0,1920
2024-03-28 12:40:00,32,51,9,15,24,10,13,9,29,27,15,14,21,3,13,3,41,26,8,24,40,15,20,58,4,8,278,1124,21,7,0,0,1962
2024-03-28 12:50:00,32,39,7,16,26,15,9,7,26,32,31,15,17,7,15,12,46,31,15,17,57,15,22,49,7,1,91,1635,49,41,0,0,2382
2024-03-28 13:00:00,27,43,9,16,28,15,8,12,31,31,8,12,16,0,9,33,46,28,11,52,35,6,25,58,0,12,344,967,38,44,0,0,1964
2024-03-28 13:10:00,19,39,7,11,18,8,17,9,35,37,14,15,16,152,11,13,46,30,15,18,57,6,32,47,11,15,250,1056,14,26,0,0,2044
2024-03-28 13:20:00,26,48,9,14,26,12,16,12,36,48,19,17,249,0,15,2,71,34,17,50,42,5,18,45,20,8,340,1298,45,35,0,0,2577
2024-03-28 13:30:00,18,42,6,15,21,18,19,14,28,42,13,14,15,6,59,18,30,15,46,171,44,2,32,54,17,22,660,1553,38,27,0,1,3060
2024-03-28 13:40:00,31,70,11,11,26,11,21,11,35,44,15,17,14,0,12,1,44,24,14,17,45,10,31,57,8,20,647,1381,25,14,0,0,2667
2024-03-28 13:50:00,24,60,8,26,29,16,18,11,36,29,21,15,14,6,8,4,47,29,16,22,40,11,34,44,19,13,237,655,28,17,1,0,1538
2024-03-28 14:00:00,36,48,16,19,27,9,15,9,26,44,14,10,19,22,10,3,45,27,11,12,41,6,43,67,8,9,357,550,18,6,0,0,1527
2024-03-28 14:10:00,31,55,4,15,24,5,25,6,36,43,11,12,235,0,13,3,51,31,8,14,49,8,36,51,14,20,46,666,35,17,0,0,1564
2024-03-28 14:20:00,35,65,14,24,35,11,24,12,42,49,12,13,103,92,11,1,51,30,12,13,46,5,41,74,6,9,317,1191,28,13,0,0,2379
2024-03-28 14:30:00,33,58,8,17,33,13,33,9,40,44,7,10,24,16,10,4,51,25,16,13,44,7,22,61,0,7,330,1728,24,13,1,0,2701
2024-03-28 14:40:00,42,62,10,15,32,2,25,9,30,37,11,7,22,16,22,4,40,28,7,10,53,0,37,63,3,11,418,983,23,16,2,0,2040
2024-03-28 14:50:00,45,53,11,10,27,11,24,11,33,38,16,13,17,0,8,2,55,37,18,21,46,11,34,64,12,12,422,1378,19,11,0,0,2459
2024-03-28 15:00:00,36,60,11,16,39,9,28,3,27,203,14,17,14,0,12,1,42,30,17,16,55,6,45,58,20,13,136,426,21,48,1,1,1425
2024-03-28 15:10:00,39,62,9,17,31,7,29,0,69,47,15,10,21,43,8,5,46,37,12,17,174,7,41,67,5,15,288,1326,9,4,0,1,2461
2024-03-28 15:20:00,38,107,9,14,28,16,30,6,34,42,18,30,25,0,18,5,48,21,22,43,45,6,33,74,0,3,235,971,4,18,0,0,1943
2024-03-28 15:30:00,31,55,5,7,22,7,20,8,30,44,14,8,19,0,15,2,58,36,9,49,53,8,32,77,0,22,501,1018,18,87,1,0,2256
2024-03-28 15:40:00,41,72,12,13,38,7,17,9,37,55,14,9,21,0,10,0,46,35,12,15,41,2,37,75,9,13,321,998,10,39,0,0,2008
2024-03-28 15:50:00,35,57,11,17,30,4,25,7,37,53,17,11,21,0,11,3,53,29,24,20,57,5,33,52,13,19,669,988,21,9,1,0,2332
2024-03-28 16:00:00,33,46,13,17,36,10,24,10,36,41,10,12,22,3,7,5,44,27,13,15,38,2,31,73,11,14,526,946,22,12,0,0,2099
2024-03-28 16:10:00,41,58,9,14,31,8,19,29,44,49,10,11,103,0,6,3,43,39,17,15,55,0,47,64,14,20,175,1129,13,72,0,0,2138
2024-03-28 16:20:00,28,59,17,19,30,16,25,5,42,51,11,8,24,2,11,0,48,36,17,14,58,11,27,54,2,5,246,400,16,9,0,0,1291
2024-03-28 16:30:00,43,57,11,18,39,10,12,12,31,39,18,17,21,5,9,1,49,31,15,20,55,9,43,71,1,4,485,526,16,9,0,0,1677
2024-03-28 16:40:00,38,61,6,9,31,9,16,8,39,42,11,12,27,0,3,1,40,34,18,17,46,10,36,66,0,2,217,1064,20,10,0,0,1893
2024-03-28 16:50:00,26,41,5,17,25,13,23,14,35,42,17,17,20,0,33,3,50,45,13,17,45,12,38,74,0,2,295,848,19,12,1,0,1802
2024-03-28 17:00:00,28,39,13,17,28,14,17,11,27,35,20,19,9,0,7,2,50,38,17,13,44,18,43,78,7,11,324,1049,22,9,0,0,2009
2024-03-28 17:10:00,35,48,9,24,33,14,16,12,39,44,29,22,21,1,10,5,42,31,17,20,45,15,40,75,0,8,274,1480,19,9,0,0,2437
2024-03-28 17:20:00,18,45,4,13,20,13,15,10,31,33,23,13,19,0,15,1,53,26,16,20,52,9,29,74,5,5,206,1407,19,5,0,2,2201
2024-03-28 17:30:00,28,54,9,13,23,12,19,10,41,42,15,14,16,0,8,6,47,28,12,13,49,12,38,64,2,4,486,1103,19,10,0,0,2197
2024-03-28 17:40:00,29,45,8,16,31,13,23,11,37,32,21,16,23,0,11,5,47,28,19,15,49,3,30,71,1,0,311,488,16,10,0,0,1409
2024-03-28 17:50:00,29,43,13,17,29,18,15,11,30,37,14,13,21,0,9,3,42,37,15,18,44,7,36,61,0,0,364,870,23,7,0,1,1827
2024-03-28 18:00:00,20,31,8,12,19,13,9,8,33,38,21,13,13,103,8,1,47,42,16,13,45,13,36,83,4,18,434,1072,21,11,1,0,2206
2024-03-28 18:10:00,24,29,6,11,17,12,13,11,33,35,15,16,18,0,11,2,45,30,10,12,46,10,33,75,0,0,274,806,11,7,0,0,1612
2024-03-28 18:20:00,29,39,7,16,28,12,15,13,32,40,13,17,24,0,9,0,39,27,11,14,43,9,31,62,4,17,280,1425,18,6,1,3,2284
2024-03-28 18:30:00,16,55,4,11,17,13,16,7,22,23,19,14,17,0,12,3,48,42,7,19,46,15,32,62,6,2,276,1082,17,9,1,0,1913
2024-03-28 18:40:00,23,46,6,11,24,19,7,7,39,37,22,18,13,1,9,1,42,27,21,17,33,11,38,54,7,9,456,1235,16,4,0,0,2253
2024-03-28 18:50:00,17,45,7,9,15,13,5,5,24,24,19,14,16,0,14,0,39,23,17,17,44,14,31,64,3,7,456,1485,16,6,0,0,2449
2024-03-28 19:00:00,15,36,7,10,9,14,8,8,23,22,18,25,12,6,11,4,47,30,61,31,23,16,26,51,28,23,697,1480,19,5,0,1,2766
2024-03-28 19:10:00,12,28,8,11,9,22,11,15,23,20,22,22,5,22,13,0,21,18,27,20,27,10,38,47,32,25,665,1832,23,8,1,0,3037
2024-03-28 19:20:00,23,29,4,21,23,24,17,15,23,21,20,25,14,4,15,0,34,23,30,22,33,16,26,33,42,37,286,1087,20,10,0,0,1977
2024-03-28 19:30:00,12,32,4,11,18,12,8,12,20,19,25,31,15,0,13,3,37,24,33,15,27,22,28,38,43,52,373,676,34,13,0,0,1650
2024-03-28 19:40:00,22,27,6,19,20,15,11,9,25,27,21,33,12,0,17,0,27,12,18,13,18,29,27,41,38,32,269,943,30,11,0,0,1772
2024-03-28 19:50:00,12,34,6,11,14,13,11,8,17,22,18,17,8,0,15,2,33,11,25,14,19,20,18,28,47,23,577,1560,24,15,0,0,2622
2024-03-28 20:00:00,15,27,5,20,13,17,7,11,24,22,17,22,16,14,29,5,29,16,30,15,17,9,28,33,37,34,773,1593,35,10,0,0,2923
2024-03-28 20:10:00,7,30,5,7,11,13,6,14,27,20,30,25,15,0,20,2,31,22,33,17,14,12,28,40,38,52,571,1491,29,10,0,0,2620
2024-03-28 20:20:00,18,37,7,21,14,13,8,10,23,26,22,25,17,0,76,2,30,12,19,9,23,19,28,44,50,50,533,1753,30,10,0,0,2929
2024-03-28 20:30:00,12,24,8,13,13,15,6,10,12,14,20,21,8,0,15,1,26,17,22,18,19,11,23,33,28,42,603,1469,27,7,0,0,2537
2024-03-28 20:40:00,15,38,7,13,16,20,9,9,16,19,25,31,11,0,12,2,34,12,31,13,13,18,18,28,28,33,327,1630,32,19,0,0,2479
2024-03-28 20:50:00,10,24,4,10,9,18,2,2,13,12,25,19,10,0,16,2,38,19,42,22,21,12,17,18,35,34,433,1596,16,14,0,0,2493
2024-03-28 21:00:00,7,17,3,6,8,21,3,5,16,16,22,21,3,0,2,1,41,22,33,20,19,24,18,20,25,35,471,1187,26,10,0,0,2102
2024-03-28 21:10:00,9,22,7,10,12,19,9,5,12,12,22,20,11,0,14,0,30,20,39,12,13,10,24,20,48,30,725,1348,24,7,0,0,2534
2024-03-28 21:20:00,14,24,8,12,15,20,11,14,11,14,15,21,11,0,21,1,36,22,22,19,16,5,23,22,17,31,396,969,35,15,0,0,1840
2024-03-28 21:30:00,10,16,4,7,9,22,6,8,10,9,19,16,8,0,12,1,29,21,25,21,15,13,17,16,33,26,431,1317,20,11,0,0,2152
2024-03-28 21:40:00,8,28,9,10,13,22,10,11,10,8,20,20,8,0,12,0,22,16,19,17,14,13,11,15,41,19,766,1409,19,7,0,0,2577
2024-03-28 21:50:00,8,20,5,9,13,19,6,10,7,12,15,19,5,0,9,0,21,12,17,11,16,12,16,20,39,32,231,1147,27,12,0,2,1772
2024-03-28 22:00:00,9,22,5,9,10,17,7,11,8,11,18,26,4,4,7,0,34,11,37,19,12,14,20,16,47,25,397,993,24,6,0,0,1823
2024-03-28 22:10:00,10,26,3,9,13,16,5,7,10,8,13,11,3,0,5,0,31,15,30,15,18,13,15,19,27,30,327,604,19,9,0,0,1311
2024-03-28 22:20:00,18,19,8,15,18,21,8,7,14,5,21,13,6,7,9,1,22,12,22,7,11,15,14,19,33,35,860,1617,17,5,0,0,2879
2024-03-28 22:30:00,9,20,3,8,13,14,1,1,11,6,21,15,5,0,8,1,27,11,23,18,9,11,16,17,38,42,699,1339,21,5,0,0,2412
2024-03-28 22:40:00,10,18,6,10,13,19,4,6,10,4,12,9,3,0,5,0,28,14,26,15,14,9,18,19,29,35,738,1482,28,7,0,0,2591
2024-03-28 22:50:00,4,21,3,4,6,18,2,5,7,6,14,15,5,0,8,1,10,8,14,12,10,9,9,8,20,18,936,1763,12,2,0,0,2950
2024-03-28 23:00:00,2,7,1,4,4,11,2,3,7,6,20,14,3,6,5,4,22,12,24,17,7,9,10,12,37,25,735,1722,16,4,0,0,2751
2024-03-28 23:10:00,4,17,2,4,13,18,3,5,7,9,18,16,6,21,11,5,22,16,30,25,7,6,13,11,27,21,1013,2038,11,2,0,0,3401
2024-03-28 23:20:00,2,15,0,2,9,16,2,3,6,15,11,9,5,6,13,0,19,5,15,7,8,12,7,2,22,6,935,2550,8,6,0,0,3716
2024-03-28 23:30:00,1,13,1,1,3,16,2,2,4,5,11,12,3,0,8,1,20,5,24,5,5,8,8,12,19,21,876,1689,19,5,0,0,2799
2024-03-28 23:40:00,3,10,2,3,7,14,4,8,7,9,14,13,4,0,10,1,15,9,23,11,12,12,10,5,19,7,933,1924,7,3,0,0,3099
2024-03-28 23:50:00,7,14,3,7,8,15,1,2,11,10,11,15,3,0,9,2,16,9,18,9,2,2,5,8,20,14,656,2277,12,5,0,0,3171
2024-03-29 00:00:00,2,6,4,2,7,9,4,3,5,5,9,9,1,0,4,0,13,9,20,15,10,8,6,7,17,12,865,2474,10,4,0,0,3540
2024-03-29 00:10:00,1,8,1,1,3,12,1,1,4,1,5,3,1,0,2,2,12,5,14,8,7,9,7,4,21,11,989,2228,9,4,0,0,3374
2024-03-29 00:20:00,1,8,1,1,2,10,1,3,4,1,7,2,5,0,7,0,9,6,10,13,7,11,11,11,22,14,1063,2307,10,2,0,0,3549
2024-03-29 00:30:00,1,9,1,1,3,11,2,2,4,4,6,4,0,1,4,0,13,2,16,3,2,2,3,5,14,16,938,2467,12,6,0,0,3552
2024-03-29 00:40:00,0,7,0,0,0,8,0,4,5,4,7,6,5,0,6,4,16,2,15,3,3,5,4,4,8,7,913,2367,5,1,0,0,3409
2024-03-29 00:50:00,2,4,0,2,4,5,0,1,2,4,5,10,1,0,2,0,7,4,10,6,5,5,5,7,11,13,1070,2285,7,1,0,0,3478
2024-03-29 01:00:00,0,7,0,0,2,12,1,5,4,2,10,0,0,0,1,0,8,3,7,4,2,5,4,6,20,11,1011,2318,9,4,0,0,3456
2024-03-29 01:10:00,1,4,1,1,1,4,1,0,1,2,4,4,1,0,3,0,9,4,13,2,4,5,7,5,14,10,1013,1990,5,0,0,0,3109
2024-03-29 01:20:00,0,3,0,0,2,4,1,4,1,2,2,6,2,0,2,2,13,9,18,12,2,2,6,4,14,10,894,2058,7,1,0,0,3081
2024-03-29 01:30:00,0,5,0,0,2,4,1,1,2,1,3,2,2,2,2,1,12,6,14,6,0,0,2,1,7,3,978,2045,4,2,0,0,3108
2024-03-29 01:40:00,0,9,0,0,4,10,3,3,4,3,8,6,1,1,5,2,9,4,11,3,3,5,2,2,8,5,1070,2479,6,2,0,0,3668
2024-03-29 01:50:00,2,3,1,3,3,3,0,0,2,2,9,5,0,0,1,0,9,6,12,6,3,3,3,2,6,5,963,1785,4,2,0,0,2843
2024-03-29 02:00:00,4,3,3,3,4,7,3,4,1,3,6,7,2,0,5,2,9,0,11,2,2,2,2,4,4,10,1122,1943,3,0,0,0,3171
2024-03-29 02:10:00,3,4,2,2,3,6,1,1,0,1,5,3,1,0,3,1,8,4,12,4,2,2,2,0,8,0,1075,1928,3,2,0,0,3086
2024-03-29 02:20:00,1,5,1,0,1,3,1,0,3,1,7,3,2,0,5,0,5,2,5,2,6,6,0,0,2,0,1011,1803,0,2,0,0,2877
2024-03-29 02:30:00,2,5,2,2,6,5,2,3,1,3,4,5,1,0,1,0,8,3,8,4,2,2,2,3,7,4,815,1886,5,3,0,0,2794
2024-03-29 02:40:00,1,7,1,1,2,10,2,2,0,1,3,3,0,0,1,0,4,5,8,4,2,2,5,2,7,2,1019,2002,2,1,0,0,3099
2024-03-29 02:50:00,2,7,2,2,3,5,1,2,1,0,1,0,0,0,0,0,7,5,8,6,1,1,1,3,3,6,1004,2083,3,0,0,0,3157
2024-03-29 03:00:00,0,5,0,0,4,6,0,1,0,1,1,1,0,0,2,1,7,1,8,0,1,2,1,4,3,7,1121,2127,3,0,0,0,3307
2024-03-29 03:10:00,0,4,0,0,1,5,1,3,1,1,7,4,1,0,1,0,11,4,14,7,1,2,5,3,8,2,1163,2169,3,0,0,0,3421
2024-03-29 03:20:00,1,5,1,1,3,6,0,0,2,2,4,7,1,6,2,1,5,1,6,3,2,2,4,1,9,2,1194,2266,1,0,0,0,3538
2024-03-29 03:30:00,3,3,1,2,1,6,0,0,0,2,2,4,1,0,3,0,3,2,3,3,3,3,0,2,7,3,868,1581,4,3,0,0,2513
2024-03-29 03:40:00,0,4,0,0,1,6,0,3,3,2,3,6,2,0,4,2,4,3,4,6,8,10,0,1,3,1,1044,2250,2,1,0,0,3373
2024-03-29 03:50:00,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,1,5,2,7,2,1,1,3,2,7,1,967,2195,1,0,0,0,3203
2024-03-29 04:00:00,1,2,1,1,1,3,1,1,2,1,2,0,0,0,0,0,3,2,3,2,1,1,5,2,6,2,866,2348,1,0,0,0,3258
2024-03-29 04:10:00,0,2,0,0,1,2,0,0,1,3,4,10,7,0,3,2,1,2,1,1,3,4,4,3,4,7,1038,2130,2,0,0,0,3235
2024-03-29 04:20:00,1,2,0,1,1,2,1,0,4,4,6,6,2,0,2,0,3,1,4,1,3,4,3,0,6,0,1043,2132,2,3,0,0,3237
2024-03-29 04:30:00,6,1,4,5,7,2,1,2,3,6,7,12,2,0,7,0,7,2,9,1,3,4,3,3,5,8,883,2096,5,6,0,0,3100
2024-03-29 04:40:00,4,3,2,4,4,3,0,2,3,6,7,12,1,0,5,1,6,1,10,0,3,3,1,0,5,1,719,1873,7,3,0,0,2689
2024-03-29 04:50:00,2,1,2,3,2,3,1,1,4,3,7,8,2,0,4,2,10,4,10,7,4,5,4,1,7,10,771,2318,8,8,0,0,3212
2024-03-29 05:00:00,2,3,2,2,5,7,2,3,5,5,12,7,2,0,6,2,16,6,20,8,6,7,5,7,16,19,778,2200,24,17,0,0,3194
2024-03-29 05:10:00,0,6,0,0,1,8,1,5,3,2,10,6,1,0,5,2,22,8,17,9,2,5,4,3,8,11,610,2021,15,10,0,0,2795
2024-03-29 05:20:00,1,5,0,2,1,5,0,4,2,1,3,3,2,0,3,3,15,6,14,8,6,6,3,3,9,7,972,1771,9,4,0,0,2868
2024-03-29 05:30:00,3,6,1,3,7,6,1,6,3,2,9,6,5,0,10,5,12,4,13,6,3,6,1,1,3,8,784,1731,11,7,0,0,2663
2024-03-29 05:40:00,2,6,1,3,8,8,2,8,1,1,7,3,3,6,7,4,7,1,5,4,2,2,2,0,4,2,1007,1855,6,2,0,0,2969
2024-03-29 05:50:00,2,6,1,1,5,6,1,6,4,3,7,4,2,0,7,3,11,3,11,7,5,10,2,2,6,4,1075,2084,8,0,0,0,3286
2024-03-29 06:00:00,4,6,4,4,4,6,1,6,4,1,5,3,2,0,5,2,6,0,4,0,0,1,3,0,6,3,975,2052,8,2,0,0,3117
2024-03-29 06:10:00,3,15,2,2,4,9,1,9,1,1,2,3,1,0,2,1,8,3,6,7,4,5,3,0,3,0,1086,1918,1,0,0,0,3100
