datetime,V51Z,V52Z,D53Z,D81Z,D82Z,V83Z,V84Z,D85Z,V111Z,V112Z,V113Z,V114Z,D115Z,D116Z,V921Z,V981Z,V54Z,Total
2024-03-03 00:10:00,15,8,10,16,0,4,8,1,8,0,8,10,9,15,9,18,0,139
2024-03-03 00:20:00,17,14,12,16,0,1,7,0,7,0,4,19,5,25,9,22,0,158
2024-03-03 00:30:00,13,11,18,17,0,2,3,0,3,0,7,11,7,18,10,15,0,135
2024-03-03 00:40:00,11,7,9,12,0,0,7,0,4,0,6,12,6,51,9,17,0,151
2024-03-03 00:50:00,9,9,11,16,0,7,7,4,6,0,4,8,4,12,4,16,0,117
2024-03-03 01:00:00,6,5,6,10,0,2,6,0,7,0,5,13,5,26,6,22,0,119
2024-03-03 01:10:00,9,6,5,11,0,4,10,2,11,0,4,9,4,17,5,17,0,114
2024-03-03 01:20:00,10,8,6,11,0,1,4,3,3,0,3,11,3,15,6,19,0,103
2024-03-03 01:30:00,11,8,8,12,0,2,5,1,5,0,6,10,7,15,8,19,0,117
2024-03-03 01:40:00,8,6,8,17,0,1,11,0,11,0,5,6,6,10,8,14,0,111
2024-03-03 01:50:00,10,9,7,11,0,0,3,1,3,0,3,8,3,12,6,10,0,86
2024-03-03 02:00:00,2,3,2,4,0,3,7,0,7,0,4,3,4,7,3,9,0,58
2024-03-03 02:10:00,10,7,6,11,0,2,7,0,9,0,0,1,0,4,0,3,0,60
2024-03-03 02:20:00,11,9,11,15,0,1,7,2,7,0,5,4,7,7,7,10,0,103
2024-03-03 02:30:00,9,5,6,10,0,5,10,0,8,0,5,6,6,11,6,11,0,98
2024-03-03 02:40:00,3,2,2,5,0,0,3,0,4,0,1,11,3,12,3,15,0,64
2024-03-03 02:50:00,6,4,3,3,0,0,0,0,0,0,2,3,2,5,2,9,0,39
2024-03-03 03:00:00,7,4,4,8,0,0,5,0,7,0,3,4,3,6,7,13,0,71
2024-03-03 03:10:00,7,4,7,6,0,0,1,0,1,0,3,8,3,11,6,13,0,70
2024-03-03 03:20:00,0,0,0,4,0,0,4,0,6,0,2,3,2,6,2,8,0,37
2024-03-03 03:30:00,6,4,5,3,0,1,3,0,2,0,0,6,0,8,0,5,0,43
2024-03-03 03:40:00,7,5,7,7,0,0,2,0,1,0,4,7,3,12,4,11,0,70
2024-03-03 03:50:00,6,6,4,4,0,0,1,0,1,0,4,5,4,5,6,9,0,55
2024-03-03 04:00:00,6,2,3,6,0,2,3,0,3,0,1,3,1,6,2,8,0,46
2024-03-03 04:10:00,7,3,5,7,0,1,5,0,5,0,0,8,0,10,0,16,0,67
2024-03-03 04:20:00,2,2,3,5,0,1,3,0,2,0,4,5,5,7,6,9,0,54
2024-03-03 04:30:00,12,12,13,12,0,0,1,0,1,0,1,2,1,4,1,5,0,65
2024-03-03 04:40:00,9,7,10,16,0,2,6,1,4,0,4,8,4,14,7,14,0,106
2024-03-03 04:50:00,11,8,14,16,0,1,2,1,3,0,3,4,3,6,5,8,0,85
2024-03-03 05:00:00,14,12,12,15,0,1,5,1,6,0,1,5,94,8,3,6,0,183
2024-03-03 05:10:00,13,13,19,22,0,2,2,1,2,0,4,4,7,8,8,8,0,113
2024-03-03 05:20:00,10,7,8,9,0,0,2,0,2,0,3,7,3,9,3,15,0,78
2024-03-03 05:30:00,9,9,10,11,0,0,1,0,1,0,7,4,7,7,11,13,0,90
2024-03-03 05:40:00,11,7,7,12,0,0,6,0,6,0,4,6,4,10,8,13,0,94
2024-03-03 05:50:00,10,13,11,13,0,1,5,2,6,0,3,6,3,8,3,10,0,94
2024-03-03 06:00:00,9,9,8,9,0,1,3,0,2,0,3,9,4,12,4,17,0,90
2024-03-03 06:10:00,6,3,4,5,0,0,1,0,1,0,2,5,2,8,3,9,0,49
2024-03-03 06:20:00,10,7,6,6,0,0,0,0,0,0,1,9,1,11,2,14,0,67
2024-03-03 06:30:00,4,3,3,3,0,1,3,0,2,0,1,10,1,16,1,16,0,64
2024-03-03 06:40:00,9,6,6,9,0,0,6,0,4,0,6,7,7,8,8,16,0,92
2024-03-03 06:50:00,9,8,10,13,0,0,4,0,5,0,0,5,0,8,0,11,0,73
2024-03-03 07:00:00,4,3,5,7,0,0,2,0,4,0,0,5,0,8,1,5,0,44
2024-03-03 07:10:00,7,2,8,11,0,0,6,0,6,0,4,10,4,14,2,11,0,85
2024-03-03 07:20:00,4,2,5,5,0,0,0,0,0,0,2,11,2,13,2,11,0,57
2024-03-03 07:30:00,10,2,10,12,0,2,7,0,8,0,5,4,4,6,5,9,0,84
2024-03-03 07:40:00,6,7,11,11,0,4,3,2,3,0,4,8,5,9,4,8,0,85
2024-03-03 07:50:00,9,3,14,22,0,3,11,1,9,0,3,7,3,10,4,10,0,109
2024-03-03 08:00:00,7,3,9,14,0,7,11,1,10,0,3,8,1,9,1,9,0,93
2024-03-03 08:10:00,9,3,13,19,0,1,8,1,7,0,3,10,4,13,4,14,0,109
2024-03-03 08:20:00,9,6,18,23,0,4,8,2,8,0,6,13,5,13,4,14,0,133
2024-03-03 08:30:00,12,5,13,21,0,3,9,4,9,0,9,11,9,15,16,14,0,150
2024-03-03 08:40:00,10,3,63,23,0,5,12,4,11,0,9,12,9,17,10,18,0,206
2024-03-03 08:50:00,5,8,30,39,0,5,14,2,11,0,8,22,9,24,12,24,0,213
2024-03-03 09:00:00,11,10,23,28,0,4,12,4,9,0,7,19,15,25,7,19,0,193
2024-03-03 09:10:00,10,12,30,39,0,3,12,2,10,0,11,19,10,30,10,28,0,226
2024-03-03 09:20:00,23,24,50,54,0,8,13,3,13,0,17,26,18,38,11,28,0,326
2024-03-03 09:30:00,14,27,59,68,0,3,19,1,15,0,14,28,15,41,11,31,0,346
2024-03-03 09:40:00,12,20,59,80,0,12,23,3,14,0,14,19,13,25,12,20,0,326
2024-03-03 09:50:00,14,26,45,64,0,3,20,2,12,0,14,28,17,53,13,25,0,336
2024-03-03 10:00:00,13,17,53,65,0,9,31,3,20,0,12,29,12,40,8,23,0,335
2024-03-03 10:10:00,14,15,34,56,0,10,29,6,19,0,18,26,21,40,17,26,0,331
2024-03-03 10:20:00,8,27,49,57,0,9,14,6,14,0,12,18,13,30,11,15,0,283
2024-03-03 10:30:00,14,15,34,53,0,8,23,2,14,0,9,35,8,50,7,22,0,294
2024-03-03 10:40:00,11,11,36,57,0,8,28,7,21,0,13,38,15,54,17,29,0,345
2024-03-03 10:50:00,11,15,34,45,0,13,17,8,19,0,17,44,20,52,17,36,0,348
2024-03-03 11:00:00,22,15,27,43,0,21,22,7,15,0,21,33,22,52,18,32,0,350
2024-03-03 11:10:00,15,10,32,43,0,9,20,2,16,0,17,41,18,62,17,27,0,329
2024-03-03 11:20:00,19,22,54,63,0,3,15,3,13,0,17,39,18,57,17,29,0,369
2024-03-03 11:30:00,12,18,43,64,0,11,28,7,23,0,15,46,17,65,13,34,0,396
2024-03-03 11:40:00,20,28,48,66,0,13,27,6,23,0,21,44,17,66,14,27,0,420
2024-03-03 11:50:00,14,27,53,67,0,10,22,3,16,0,20,39,22,56,16,31,0,396
2024-03-03 12:00:00,20,35,64,76,0,18,21,10,17,0,17,49,17,76,15,40,0,475
2024-03-03 12:10:00,16,31,57,68,0,7,17,5,18,0,23,57,19,82,15,32,0,447
2024-03-03 12:20:00,11,23,66,86,0,13,27,4,15,0,22,51,21,83,19,25,0,466
2024-03-03 12:30:00,22,38,76,95,0,8,21,6,21,0,23,62,28,92,20,26,0,538
2024-03-03 12:40:00,18,34,59,76,0,43,24,9,23,0,26,51,25,80,17,16,0,501
2024-03-03 12:50:00,23,23,64,91,0,28,28,7,13,0,25,59,29,69,24,35,0,518
2024-03-03 13:00:00,23,36,76,95,0,13,25,11,25,0,19,47,24,126,15,23,0,558
2024-03-03 13:10:00,4,31,60,86,1,8,28,5,18,0,21,44,15,60,14,27,0,422
2024-03-03 13:20:00,15,27,54,66,0,57,24,10,20,0,24,39,28,70,24,26,0,484
2024-03-03 13:30:00,16,19,50,56,0,7,18,10,17,0,23,52,307,75,16,17,0,683
2024-03-03 13:40:00,10,22,60,74,0,8,23,9,19,0,28,56,23,82,19,21,0,454
2024-03-03 13:50:00,18,17,56,73,0,11,17,8,15,0,16,56,19,81,18,17,0,422
2024-03-03 14:00:00,9,31,77,100,2,16,36,13,23,0,29,54,25,69,18,22,0,524
2024-03-03 14:10:00,3,23,68,100,2,22,36,8,25,0,18,60,22,78,14,19,0,498
2024-03-03 14:20:00,14,18,55,88,0,14,38,10,24,0,28,62,30,88,26,21,0,516
2024-03-03 14:30:00,24,28,83,114,0,13,34,7,16,0,21,53,32,84,22,19,0,550
2024-03-03 14:40:00,15,29,72,87,1,10,18,7,16,0,22,59,19,91,15,14,0,475
2024-03-03 14:50:00,12,24,70,90,0,19,37,10,20,0,17,52,20,87,16,17,0,491
2024-03-03 15:00:00,9,26,73,90,2,13,27,10,21,0,21,66,25,95,15,27,0,520
2024-03-03 15:10:00,10,23,57,85,0,8,30,7,20,0,18,54,23,89,17,20,0,461
2024-03-03 15:20:00,15,17,72,84,0,12,25,5,21,0,20,37,19,98,17,22,0,464
2024-03-03 15:30:00,5,32,85,104,1,10,25,7,21,0,18,34,20,64,14,21,0,461
2024-03-03 15:40:00,10,24,51,72,0,5,26,3,18,0,23,49,17,67,14,22,0,401
2024-03-03 15:50:00,10,23,70,97,2,14,36,10,15,0,20,41,21,73,18,20,0,470
2024-03-03 16:00:00,9,31,76,92,0,10,29,4,18,0,17,33,18,52,12,32,0,433
2024-03-03 16:10:00,13,27,62,87,1,7,31,3,19,0,12,54,14,76,12,25,0,443
2024-03-03 16:20:00,5,29,87,108,0,11,48,6,13,0,19,43,23,66,18,31,0,507
2024-03-03 16:30:00,7,18,68,89,1,12,29,7,19,0,20,36,20,72,15,19,0,432
2024-03-03 16:40:00,4,28,85,108,2,11,37,5,15,0,15,43,17,62,14,19,0,465
2024-03-03 16:50:00,1,24,74,95,1,10,21,7,18,0,21,39,22,63,19,26,0,441
2024-03-03 17:00:00,9,23,80,101,0,18,32,12,31,0,30,49,33,80,23,23,0,544
2024-03-03 17:10:00,6,36,88,105,1,11,31,3,19,0,24,40,22,59,18,28,0,491
2024-03-03 17:20:00,2,29,77,95,0,5,33,2,21,0,18,45,16,64,12,24,0,443
2024-03-03 17:30:00,2,18,70,105,1,13,33,6,18,0,11,27,18,52,12,27,0,413
2024-03-03 17:40:00,11,21,68,86,0,20,27,9,24,0,29,37,36,54,29,29,0,480
2024-03-03 17:50:00,8,26,75,93,0,12,25,11,21,0,13,32,22,52,15,29,0,434
2024-03-03 18:00:00,8,32,77,93,0,10,28,3,24,0,23,42,21,65,20,28,0,474
2024-03-03 18:10:00,14,27,74,92,0,9,35,3,28,0,18,39,20,67,19,19,0,464
2024-03-03 18:20:00,11,26,42,64,0,12,24,9,16,0,20,25,23,52,20,20,0,364
2024-03-03 18:30:00,11,19,50,57,0,11,27,4,20,0,19,26,24,56,20,25,0,369
2024-03-03 18:40:00,9,24,56,80,0,12,27,5,19,0,12,31,22,55,21,21,0,394
2024-03-03 18:50:00,14,18,51,56,0,2,12,3,19,0,18,31,20,79,37,13,0,373
2024-03-03 19:00:00,16,26,42,56,0,10,32,6,22,0,13,27,16,47,16,21,0,350
2024-03-03 19:10:00,17,17,44,65,0,20,25,1,21,0,16,23,18,39,24,22,0,352
2024-03-03 19:20:00,12,23,39,55,0,2,22,0,19,0,17,27,18,47,19,25,0,325
2024-03-03 19:30:00,14,26,25,38,0,4,18,2,18,0,20,19,33,45,35,26,0,323
2024-03-03 19:40:00,20,24,36,48,0,3,20,6,14,0,15,31,21,49,25,18,0,330
2024-03-03 19:50:00,12,20,36,49,0,3,17,1,13,0,12,24,14,45,17,28,0,291
2024-03-03 20:00:00,10,16,26,44,0,3,18,0,13,0,14,21,22,54,23,23,0,287
2024-03-03 20:10:00,11,10,26,35,0,0,15,0,15,0,11,25,17,51,14,20,0,250
2024-03-03 20:20:00,9,11,20,34,0,3,14,2,26,0,17,25,15,39,20,22,0,257
2024-03-03 20:30:00,19,11,28,41,0,5,22,2,22,0,19,25,21,46,29,22,0,312
2024-03-03 20:40:00,17,21,38,55,0,2,17,0,14,0,12,16,14,32,13,27,0,278
2024-03-03 20:50:00,14,16,38,53,0,2,21,1,16,0,16,19,14,38,20,28,0,296
2024-03-03 21:00:00,11,14,32,44,0,4,21,3,13,0,12,19,11,37,17,20,0,258
2024-03-03 21:10:00,26,14,33,44,0,2,16,1,17,0,8,11,12,16,15,18,0,233
2024-03-03 21:20:00,18,20,27,37,0,0,8,0,8,0,9,16,8,24,11,22,0,208
2024-03-03 21:30:00,14,16,18,31,0,1,13,2,13,0,10,12,9,27,11,27,0,204
2024-03-03 21:40:00,15,13,19,30,0,3,16,0,11,0,9,17,11,27,19,30,0,220
2024-03-03 21:50:00,11,15,18,26,0,1,10,0,8,0,11,15,10,27,15,21,0,188
2024-03-03 22:00:00,9,13,18,31,0,5,15,3,13,0,10,24,12,31,21,30,0,235
2024-03-03 22:10:00,12,14,24,31,0,2,11,2,10,0,9,14,9,25,13,18,0,194
2024-03-03 22:20:00,12,15,18,22,0,3,5,0,4,0,8,17,15,20,16,24,0,179
2024-03-03 22:30:00,12,14,13,14,0,2,5,0,4,0,8,15,9,24,11,15,0,146
2024-03-03 22:40:00,13,8,11,12,0,2,3,2,3,0,7,9,7,23,13,16,0,129
2024-03-03 22:50:00,9,5,10,12,0,5,7,2,4,0,10,12,12,28,17,18,0,151
2024-03-03 23:00:00,9,11,12,12,0,0,6,0,7,0,6,12,6,21,7,25,0,134
2024-03-03 23:10:00,12,8,13,15,0,3,4,0,4,0,8,12,5,24,8,19,0,135
2024-03-03 23:20:00,9,8,10,14,0,1,4,2,4,0,3,11,3,20,4,22,0,115
2024-03-03 23:30:00,5,6,6,7,0,0,2,0,2,0,7,11,7,16,12,22,0,103
2024-03-03 23:40:00,9,6,6,11,0,0,4,0,4,0,2,2,2,4,8,7,0,65
2024-03-03 23:50:00,6,6,6,9,0,0,6,0,6,0,7,13,11,20,13,18,0,121
2024-03-04 00:00:00,4,4,4,5,0,0,6,0,3,0,8,3,6,4,15,11,0,73
2024-03-04 00:10:00,7,7,7,9,0,2,3,1,2,0,4,5,5,7,6,11,0,76
2024-03-04 00:20:00,5,5,5,6,0,1,5,0,3,0,3,7,1,10,1,10,0,62
2024-03-04 00:30:00,11,7,7,7,0,0,2,0,0,0,1,3,1,6,1,7,0,53
2024-03-04 00:40:00,4,5,4,8,0,0,4,0,4,0,3,6,3,9,4,12,0,66
2024-03-04 00:50:00,3,6,4,3,0,0,0,0,0,0,2,5,2,6,4,8,0,43
2024-03-04 01:00:00,3,2,2,4,0,2,1,3,1,0,1,2,1,3,1,3,0,29
2024-03-04 01:10:00,4,3,3,4,0,0,2,0,1,0,1,2,1,4,1,5,0,31
2024-03-04 01:20:00,6,3,6,6,0,0,2,0,2,0,0,4,0,6,0,5,0,40
2024-03-04 01:30:00,5,4,5,5,0,0,1,0,1,0,1,3,1,5,3,7,0,41
2024-03-04 01:40:00,3,4,4,4,0,0,0,0,0,0,0,2,0,3,0,2,0,22
2024-03-04 01:50:00,6,3,5,5,0,0,0,0,0,0,1,4,1,6,1,6,0,38
2024-03-04 02:00:00,1,1,1,0,0,0,0,0,0,0,1,3,1,3,2,5,0,18
2024-03-04 02:10:00,3,2,3,3,0,0,0,0,0,0,1,3,1,4,2,6,0,28
2024-03-04 02:20:00,4,3,4,6,0,0,3,0,2,0,2,3,2,4,3,8,0,44
2024-03-04 02:30:00,3,4,3,3,0,0,0,0,0,0,1,4,1,4,2,9,0,34
2024-03-04 02:40:00,3,3,3,7,0,0,4,0,4,0,5,0,5,1,4,5,0,44
2024-03-04 02:50:00,0,0,0,1,0,0,1,0,1,0,0,4,0,4,0,4,0,15
2024-03-04 03:00:00,2,2,1,2,0,0,1,0,1,0,2,3,2,4,3,8,0,31
2024-03-04 03:10:00,2,2,2,5,0,0,2,0,2,0,1,1,1,4,2,3,0,27
2024-03-04 03:20:00,4,3,4,3,0,0,0,0,0,0,2,2,2,3,3,6,0,32
2024-03-04 03:30:00,3,1,2,3,0,0,2,0,2,0,0,4,0,5,0,7,0,29
2024-03-04 03:40:00,3,3,2,4,0,0,1,0,1,0,0,2,0,2,0,3,0,21
2024-03-04 03:50:00,4,3,2,2,0,0,1,0,0,0,2,3,2,5,3,5,0,32
2024-03-04 04:00:00,2,1,1,2,0,0,2,0,2,0,0,4,0,5,0,6,0,25
2024-03-04 04:10:00,7,5,9,11,0,0,3,0,3,0,1,6,1,8,1,10,0,65
2024-03-04 04:20:00,13,8,8,11,0,1,3,0,3,0,2,5,3,7,6,6,0,76
2024-03-04 04:30:00,17,14,19,25,0,1,7,1,7,0,1,4,1,7,1,5,0,110
2024-03-04 04:40:00,16,13,21,25,0,0,2,0,2,0,0,1,0,4,0,2,0,86
2024-03-04 04:50:00,19,17,22,29,0,0,9,0,9,0,2,5,3,7,4,5,0,131
2024-03-04 05:00:00,17,20,40,40,0,1,6,0,6,0,1,7,2,9,3,13,0,165
2024-03-04 05:10:00,17,17,54,61,0,3,11,1,8,0,6,5,3,10,6,11,0,213
2024-03-04 05:20:00,19,19,67,75,0,0,7,0,7,0,5,8,6,19,9,16,0,257
2024-03-04 05:30:00,16,15,78,81,0,2,17,1,8,0,10,14,9,27,10,28,0,316
2024-03-04 05:40:00,6,8,103,119,0,1,20,1,13,0,7,11,8,15,13,18,0,343
2024-03-04 05:50:00,1,4,112,118,0,1,16,2,15,0,7,20,8,25,11,24,0,364
2024-03-04 06:00:00,4,16,102,112,0,1,16,1,16,0,6,6,7,8,10,10,0,315
2024-03-04 06:10:00,7,11,94,110,0,0,15,0,12,0,13,22,15,29,18,21,0,367
2024-03-04 06:20:00,7,10,99,117,0,2,21,3,15,0,11,15,14,29,17,21,0,381
2024-03-04 06:30:00,5,15,124,126,0,7,28,2,20,0,10,21,10,43,16,15,0,442
2024-03-04 06:40:00,4,13,118,132,0,9,32,4,16,0,14,28,17,50,16,17,0,470
2024-03-04 06:50:00,5,32,108,129,0,7,30,5,19,0,18,38,21,47,19,26,0,504
2024-03-04 07:00:00,0,40,111,157,1,6,42,4,10,0,20,33,23,47,19,17,0,530
2024-03-04 07:10:00,0,51,117,142,1,9,25,8,13,0,23,43,23,70,19,22,0,566
2024-03-04 07:20:00,0,41,103,140,0,12,41,8,12,0,40,57,34,63,29,28,0,608
2024-03-04 07:30:00,1,48,106,143,1,15,36,10,8,0,24,35,30,58,19,21,0,555
2024-03-04 07:40:00,5,48,100,155,0,7,55,16,4,0,28,51,31,75,24,23,0,622
2024-03-04 07:50:00,2,34,81,126,2,24,51,22,7,0,29,38,27,67,20,29,0,559
2024-03-04 08:00:00,3,29,98,148,0,14,49,12,2,0,30,44,32,65,24,19,0,569
2024-03-04 08:10:00,2,44,92,132,4,17,42,12,20,0,29,41,28,57,26,21,0,567
2024-03-04 08:20:00,4,19,86,128,0,14,41,14,12,0,36,41,25,65,20,22,0,527
2024-03-04 08:30:00,5,52,105,152,1,9,47,7,15,0,25,43,28,53,27,36,0,605
2024-03-04 08:40:00,8,41,88,124,0,171,43,9,13,0,35,49,36,73,28,13,0,731
2024-03-04 08:50:00,5,27,88,129,0,17,40,9,12,0,28,43,28,52,22,28,0,528
2024-03-04 09:00:00,10,34,96,121,0,12,31,14,15,0,26,49,29,69,21,35,0,562
2024-03-04 09:10:00,14,37,89,118,1,4,33,5,19,0,31,30,37,41,30,33,0,522
2024-03-04 09:20:00,16,18,68,99,0,13,40,7,20,0,23,53,21,77,18,25,0,498
2024-03-04 09:30:00,3,28,169,119,0,10,32,8,16,0,18,43,18,64,16,22,0,566
2024-03-04 09:40:00,3,28,81,116,1,15,42,5,11,0,28,40,33,51,28,32,0,514
2024-03-04 09:50:00,5,24,70,108,2,14,44,9,14,0,27,35,27,56,24,25,0,484
2024-03-04 10:00:00,3,23,84,108,0,10,32,7,24,0,20,38,28,61,19,14,0,471
2024-03-04 10:10:00,15,26,74,109,0,11,38,7,21,0,24,49,27,82,20,21,0,524
2024-03-04 10:20:00,13,22,61,85,0,2,30,2,15,0,19,36,21,58,23,25,0,412
2024-03-04 10:30:00,12,30,86,114,0,8,30,4,17,0,22,47,21,65,18,19,0,493
2024-03-04 10:40:00,13,19,61,92,0,15,37,5,17,0,26,45,28,67,24,22,0,471
2024-03-04 10:50:00,9,20,66,89,0,7,31,2,14,0,25,55,29,64,23,15,0,449
2024-03-04 11:00:00,6,27,65,97,0,8,33,5,21,0,17,34,27,53,16,12,0,421
2024-03-04 11:10:00,17,14,58,83,0,4,24,3,12,0,20,44,41,65,22,20,0,427
2024-03-04 11:20:00,12,23,60,99,0,15,36,11,17,0,22,42,28,86,21,8,0,480
2024-03-04 11:30:00,13,19,56,81,0,56,31,6,16,0,25,33,24,56,20,16,0,452
2024-03-04 11:40:00,16,27,65,94,0,11,38,5,10,0,18,42,22,72,21,27,0,468
2024-03-04 11:50:00,12,23,53,95,0,11,45,7,16,0,17,34,23,52,18,24,0,430
2024-03-04 12:00:00,8,27,72,97,0,6,33,4,17,0,17,46,24,69,21,33,0,474
2024-03-04 12:10:00,15,14,55,88,2,4,36,1,15,0,23,39,28,84,24,11,0,439
2024-03-04 12:20:00,17,19,59,93,0,10,38,6,16,0,25,50,28,88,20,13,0,482
2024-03-04 12:30:00,23,30,69,112,0,13,48,10,15,0,21,67,30,93,20,9,0,560
2024-03-04 12:40:00,5,14,61,94,1,5,34,3,16,0,22,40,22,57,18,19,0,411
2024-03-04 12:50:00,1,31,76,117,1,9,34,3,14,0,26,50,28,92,15,11,0,508
2024-03-04 13:00:00,4,27,75,107,0,8,33,5,13,0,25,51,22,69,23,24,0,486
2024-03-04 13:10:00,15,28,64,93,0,7,30,5,18,0,29,49,39,89,29,2,0,497
2024-03-04 13:20:00,4,25,76,102,0,23,31,5,11,0,29,41,33,76,22,18,0,496
2024-03-04 13:30:00,13,33,68,100,0,19,42,7,13,0,24,42,28,71,25,15,0,500
2024-03-04 13:40:00,15,37,67,103,0,7,39,3,13,0,30,64,35,96,27,16,0,552
2024-03-04 13:50:00,4,24,63,96,4,12,29,5,14,0,21,46,30,78,20,10,0,456
2024-03-04 14:00:00,18,26,73,107,0,9,36,8,19,0,25,62,28,109,20,9,0,549
2024-03-04 14:10:00,17,26,57,104,0,18,53,8,16,0,21,58,27,82,18,4,0,509
2024-03-04 14:20:00,13,17,48,77,0,13,30,8,18,0,25,46,26,91,22,10,0,444
2024-03-04 14:30:00,12,26,67,94,0,9,35,6,17,0,20,52,33,92,19,6,0,488
2024-03-04 14:40:00,10,24,60,96,0,11,35,12,15,0,25,44,36,86,24,16,0,494
2024-03-04 14:50:00,2,21,77,108,0,10,36,5,7,0,20,53,25,98,18,10,0,490
2024-03-04 15:00:00,21,21,58,101,0,7,45,3,9,0,27,77,32,109,25,6,0,541
2024-03-04 15:10:00,8,18,78,118,0,14,45,11,9,0,37,63,42,98,31,19,0,591
2024-03-04 15:20:00,16,15,58,105,0,9,49,2,13,0,31,65,35,98,25,21,0,542
2024-03-04 15:30:00,9,20,74,111,0,5,41,3,22,0,26,67,33,99,22,24,0,556
2024-03-04 15:40:00,8,36,76,126,1,11,50,9,14,0,34,58,39,93,27,21,0,603
2024-03-04 15:50:00,6,22,69,111,0,28,52,7,12,0,35,52,45,91,30,19,0,579
2024-03-04 16:00:00,15,25,76,104,0,13,37,9,15,0,38,66,39,330,28,28,0,823
2024-03-04 16:10:00,10,22,82,127,0,8,58,4,8,0,32,67,31,85,28,26,0,588
2024-03-04 16:20:00,11,21,74,110,0,14,44,8,3,0,33,60,32,83,25,20,0,538
2024-03-04 16:30:00,13,26,79,129,0,10,55,7,13,0,34,75,138,107,26,25,0,737
2024-03-04 16:40:00,10,32,74,115,0,8,47,5,15,0,28,68,32,92,26,19,0,571
2024-03-04 16:50:00,12,29,84,113,0,27,39,10,16,0,28,61,37,92,26,18,0,592
2024-03-04 17:00:00,17,26,57,108,0,7,48,17,9,0,31,65,37,106,29,12,0,569
2024-03-04 17:10:00,12,17,75,96,0,18,39,9,12,0,31,58,33,96,25,11,0,532
2024-03-04 17:20:00,10,26,81,118,0,15,41,8,15,0,22,57,24,88,17,8,0,530
2024-03-04 17:30:00,12,31,66,107,0,8,47,9,17,0,34,64,38,95,32,14,0,574
2024-03-04 17:40:00,11,17,69,92,0,19,38,9,16,0,34,68,39,92,30,15,0,549
2024-03-04 17:50:00,17,22,59,81,0,7,131,7,13,0,32,63,34,98,30,5,0,599
2024-03-04 18:00:00,10,27,67,99,0,13,35,3,21,0,24,74,33,107,22,2,0,537
2024-03-04 18:10:00,14,27,59,70,0,16,28,76,23,0,34,46,25,94,19,2,0,533
2024-03-04 18:20:00,18,30,58,94,0,15,47,11,13,0,22,56,25,95,33,3,0,520
2024-03-04 18:30:00,9,17,70,88,0,13,35,18,21,0,28,58,38,105,37,0,0,537
2024-03-04 18:40:00,9,22,53,80,0,9,32,7,20,0,19,48,24,78,29,10,0,440
2024-03-04 18:50:00,11,21,57,86,0,8,33,3,20,0,15,28,22,72,27,14,0,417
2024-03-04 19:00:00,16,34,32,57,0,4,26,5,13,0,29,49,30,93,43,14,0,445
2024-03-04 19:10:00,15,34,49,68,0,7,25,7,17,0,23,44,41,84,27,11,0,452
2024-03-04 19:20:00,12,28,38,63,0,9,25,7,19,0,26,34,45,68,43,14,0,431
2024-03-04 19:30:00,11,21,36,57,0,1,26,2,24,0,16,24,20,49,27,21,0,335
2024-03-04 19:40:00,12,28,33,46,0,7,17,1,17,0,19,25,25,49,27,16,0,322
2024-03-04 19:50:00,9,20,27,46,0,6,20,8,19,0,23,26,24,59,31,20,0,338
2024-03-04 20:00:00,16,16,22,40,0,3,23,1,16,0,21,31,27,48,38,24,0,326
2024-03-04 20:10:00,15,25,35,54,0,16,20,7,19,0,13,26,16,48,21,30,0,345
2024-03-04 20:20:00,16,20,31,47,0,9,23,6,18,0,14,36,16,68,21,17,0,342
2024-03-04 20:30:00,13,16,27,39,0,20,16,8,16,0,12,31,14,57,22,18,0,309
2024-03-04 20:40:00,24,22,32,52,0,10,20,9,19,0,12,25,13,42,17,29,0,326
2024-03-04 20:50:00,11,19,29,36,0,3,11,4,14,0,16,31,19,52,19,16,0,280
2024-03-04 21:00:00,15,17,25,38,0,3,13,5,12,0,7,23,7,48,11,31,0,255
2024-03-04 21:10:00,18,16,24,33,0,3,15,0,13,0,12,22,20,44,22,26,0,268
2024-03-04 21:20:00,16,14,19,28,0,6,14,6,13,0,12,16,14,46,23,16,0,243
2024-03-04 21:30:00,12,11,14,21,0,2,6,1,7,0,11,13,11,43,14,24,0,190
2024-03-04 21:40:00,16,15,22,26,0,13,10,3,12,0,12,25,15,33,18,23,0,243
2024-03-04 21:50:00,14,13,19,35,0,5,16,7,17,0,8,17,9,34,16,26,0,236
2024-03-04 22:00:00,8,12,13,17,0,2,7,0,6,0,10,11,11,80,16,20,0,213
2024-03-04 22:10:00,10,11,15,22,0,4,9,3,8,0,14,19,16,44,19,18,0,212
2024-03-04 22:20:00,9,14,20,23,0,4,11,4,8,0,10,17,14,40,19,26,0,219
2024-03-04 22:30:00,19,15,21,26,0,7,12,2,10,0,7,16,12,37,13,16,0,213
2024-03-04 22:40:00,13,23,8,11,0,4,5,2,6,0,14,19,13,42,17,21,0,198
2024-03-04 22:50:00,8,7,13,17,0,2,4,4,5,0,13,17,13,33,16,21,0,173
2024-03-04 23:00:00,9,12,11,17,0,0,7,1,7,0,9,10,10,19,19,17,0,148
2024-03-04 23:10:00,8,7,8,16,0,3,8,1,5,0,8,10,7,14,7,15,0,117
