datetime,D21Z,D22Z,V23Z,V24Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D115Z,Total
2024-03-29 18:00:00,53,24,23,17,15,26,18,21,15,30,13,26,0,281
2024-03-29 18:10:00,41,19,19,16,23,20,17,19,20,15,16,17,0,242
2024-03-29 18:20:00,47,29,27,16,20,20,23,15,10,24,9,24,2,266
2024-03-29 18:30:00,49,36,21,17,26,25,13,22,17,15,13,20,0,274
2024-03-29 18:40:00,45,35,15,19,27,19,22,15,12,21,12,23,0,265
2024-03-29 18:50:00,45,23,20,14,25,26,13,15,15,17,13,19,2,247
2024-03-29 19:00:00,28,21,23,17,17,30,22,26,33,14,12,23,1,267
2024-03-29 19:10:00,29,25,13,16,28,59,18,16,18,26,19,32,0,299
2024-03-29 19:20:00,32,25,22,20,18,22,16,19,9,14,9,20,0,226
2024-03-29 19:30:00,30,21,17,19,11,15,8,16,27,20,22,20,0,226
2024-03-29 19:40:00,28,21,16,18,21,21,19,15,17,15,13,17,1,222
2024-03-29 19:50:00,47,31,20,23,15,26,15,23,13,12,15,16,0,256
2024-03-29 20:00:00,38,29,15,22,26,27,13,17,90,18,13,19,1,328
2024-03-29 20:10:00,42,24,18,23,14,23,14,17,19,15,13,14,0,236
2024-03-29 20:20:00,30,40,18,28,23,20,17,16,12,29,12,19,1,265
2024-03-29 20:30:00,33,26,16,25,16,22,17,11,24,20,18,21,0,249
2024-03-29 20:40:00,34,35,17,26,16,22,11,17,15,10,10,14,0,227
2024-03-29 20:50:00,35,24,18,17,14,15,13,12,12,11,10,12,0,193
2024-03-29 21:00:00,20,24,13,18,12,13,10,13,11,12,8,15,0,169
2024-03-29 21:10:00,35,24,15,20,17,21,13,16,9,16,13,20,0,219
2024-03-29 21:20:00,29,21,13,26,16,21,15,19,9,12,11,12,0,204
2024-03-29 21:30:00,32,20,14,16,13,30,11,15,10,15,12,20,0,208
2024-03-29 21:40:00,26,26,17,15,17,20,12,11,17,12,18,19,0,210
2024-03-29 21:50:00,29,19,13,26,9,19,11,16,11,10,11,13,0,187
2024-03-29 22:00:00,43,36,13,26,18,32,14,18,15,12,15,17,0,259
2024-03-29 22:10:00,29,18,14,18,17,27,16,25,11,13,10,17,0,215
2024-03-29 22:20:00,26,27,13,22,18,19,13,14,5,6,6,8,0,177
2024-03-29 22:30:00,24,11,18,12,10,11,14,9,6,9,7,14,0,145
2024-03-29 22:40:00,31,13,15,18,15,8,15,6,17,9,14,13,0,174
2024-03-29 22:50:00,20,10,11,14,16,14,11,15,4,5,3,6,0,129
2024-03-29 23:00:00,31,16,15,18,15,17,9,12,6,7,9,9,0,164
2024-03-29 23:10:00,16,14,13,18,9,8,6,8,11,13,20,14,0,150
2024-03-29 23:20:00,19,9,16,11,10,16,12,15,7,11,8,17,1,152
2024-03-29 23:30:00,18,16,14,19,21,19,16,14,5,3,5,6,0,156
2024-03-29 23:40:00,19,13,16,13,8,12,8,9,9,6,15,12,0,140
2024-03-29 23:50:00,13,17,12,14,8,18,9,14,6,9,5,6,0,131
2024-03-30 00:00:00,20,12,13,11,11,20,10,14,2,8,6,9,0,136
2024-03-30 00:10:00,20,10,12,12,19,15,13,9,5,5,9,7,0,136
2024-03-30 00:20:00,12,9,9,12,10,9,8,8,3,4,5,8,0,97
2024-03-30 00:30:00,16,9,12,9,9,14,7,13,4,5,7,9,0,114
2024-03-30 00:40:00,8,8,5,12,6,11,6,10,2,3,2,5,0,78
2024-03-30 00:50:00,16,6,14,5,8,8,11,7,5,8,7,15,0,110
2024-03-30 01:00:00,16,12,13,20,5,8,5,8,1,4,2,5,0,99
2024-03-30 01:10:00,16,7,12,7,4,9,3,7,4,2,9,5,0,85
2024-03-30 01:20:00,12,4,9,8,6,11,5,11,3,10,7,5,0,91
2024-03-30 01:30:00,11,7,9,13,10,9,7,7,3,1,6,4,0,87
2024-03-30 01:40:00,14,3,11,6,5,9,5,12,1,7,5,7,0,85
2024-03-30 01:50:00,16,12,11,16,3,7,4,8,0,2,1,3,0,83
2024-03-30 02:00:00,8,0,8,0,2,4,2,5,2,2,4,4,0,41
2024-03-30 02:10:00,11,3,8,4,10,11,6,11,0,1,1,1,0,67
2024-03-30 02:20:00,10,5,11,5,9,6,6,6,2,0,2,2,0,64
2024-03-30 02:30:00,11,6,8,7,1,7,1,7,1,3,3,5,0,60
2024-03-30 02:40:00,6,4,6,4,2,6,4,5,0,0,0,0,0,37
2024-03-30 02:50:00,8,4,6,6,2,8,2,7,0,0,0,0,0,43
2024-03-30 03:00:00,4,5,4,7,3,5,1,5,2,6,4,8,0,54
2024-03-30 03:10:00,10,2,12,2,2,5,2,5,4,3,6,6,0,59
2024-03-30 03:20:00,4,2,4,5,2,4,2,3,0,3,1,3,0,33
2024-03-30 03:30:00,3,5,3,9,4,8,5,9,1,2,3,3,0,55
2024-03-30 03:40:00,3,3,3,4,3,4,2,5,1,0,3,1,0,32
2024-03-30 03:50:00,5,1,5,4,1,7,2,7,0,2,1,2,0,37
2024-03-30 04:00:00,7,5,6,6,3,3,3,3,1,4,1,5,0,47
2024-03-30 04:10:00,3,2,3,2,0,4,0,5,0,3,0,2,0,24
2024-03-30 04:20:00,6,1,7,1,2,9,2,9,1,1,1,4,0,44
2024-03-30 04:30:00,4,2,4,2,4,4,4,5,4,3,4,5,0,45
2024-03-30 04:40:00,6,3,6,5,1,0,1,0,3,1,1,3,0,30
2024-03-30 04:50:00,7,3,9,3,2,7,2,9,1,5,3,5,0,56
2024-03-30 05:00:00,7,11,7,12,6,5,5,4,1,4,3,5,0,70
2024-03-30 05:10:00,3,4,2,10,5,5,5,6,1,7,4,6,0,58
2024-03-30 05:20:00,4,5,2,7,2,8,2,8,2,2,3,3,0,48
2024-03-30 05:30:00,10,12,10,17,2,4,2,3,1,0,1,1,0,63
2024-03-30 05:40:00,9,12,8,12,2,2,2,2,3,4,5,4,0,65
2024-03-30 05:50:00,8,6,8,10,6,3,9,3,4,2,5,7,0,71
2024-03-30 06:00:00,9,5,8,7,3,10,3,10,2,2,2,3,0,64
2024-03-30 06:10:00,7,5,6,6,6,6,6,5,3,2,5,5,0,62
2024-03-30 06:20:00,5,5,3,6,4,3,4,3,3,3,3,6,0,48
2024-03-30 06:30:00,7,6,4,5,5,8,5,8,1,4,1,5,0,59
2024-03-30 06:40:00,9,7,8,7,8,14,7,13,3,9,3,6,0,94
2024-03-30 06:50:00,11,7,10,6,6,17,5,16,3,4,4,5,0,94
2024-03-30 07:00:00,8,7,7,6,8,7,7,6,2,5,2,5,0,70
2024-03-30 07:10:00,8,3,7,3,2,8,2,8,1,4,1,5,0,52
2024-03-30 07:20:00,15,10,11,9,4,11,4,9,4,8,4,11,0,100
2024-03-30 07:30:00,17,12,14,12,9,20,7,18,7,4,6,6,0,132
2024-03-30 07:40:00,10,6,8,6,5,8,5,8,2,6,3,9,0,76
2024-03-30 07:50:00,12,10,11,8,8,17,5,15,4,9,10,10,0,119
2024-03-30 08:00:00,17,15,13,13,7,17,6,13,3,4,4,4,0,116
2024-03-30 08:10:00,17,14,12,10,12,8,10,7,6,7,8,5,0,116
2024-03-30 08:20:00,15,19,11,12,7,12,7,14,5,7,4,8,0,121
2024-03-30 08:30:00,19,19,12,13,7,17,7,13,9,9,7,12,0,144
2024-03-30 08:40:00,15,19,14,12,3,13,2,11,5,7,5,10,0,116
2024-03-30 08:50:00,29,27,20,17,11,25,12,22,8,11,8,11,0,201
2024-03-30 09:00:00,23,27,17,16,8,20,7,12,4,14,4,13,0,165
2024-03-30 09:10:00,26,22,22,18,20,32,15,25,4,9,4,8,0,205
2024-03-30 09:20:00,31,36,19,17,18,28,16,21,9,19,8,9,0,231
2024-03-30 09:30:00,25,32,21,21,16,24,10,13,15,35,12,12,0,236
2024-03-30 09:40:00,53,43,26,21,17,34,12,20,110,23,13,17,0,389
2024-03-30 09:50:00,53,53,21,27,20,34,16,18,6,17,10,7,0,282
2024-03-30 10:00:00,55,35,22,28,20,33,20,18,9,11,9,9,0,269
2024-03-30 10:10:00,48,44,26,29,17,25,10,14,12,16,11,12,1,265
2024-03-30 10:20:00,41,40,21,20,18,36,16,18,11,13,8,12,0,254
2024-03-30 10:30:00,60,50,34,34,17,31,13,22,8,18,8,8,0,303
2024-03-30 10:40:00,49,40,22,28,31,36,22,21,15,21,11,12,0,308
2024-03-30 10:50:00,54,43,19,18,16,37,13,24,16,19,11,15,0,285
2024-03-30 11:00:00,61,62,24,29,28,40,25,25,14,22,13,17,0,360
2024-03-30 11:10:00,65,55,36,30,26,41,16,16,11,20,9,12,1,338
2024-03-30 11:20:00,62,37,32,23,22,46,16,28,14,19,13,12,0,324
2024-03-30 11:30:00,67,53,31,25,30,43,18,24,12,20,11,9,0,343
2024-03-30 11:40:00,70,66,38,36,29,39,19,18,17,23,13,17,0,385
2024-03-30 11:50:00,60,61,28,28,38,39,23,22,15,19,10,16,0,359
2024-03-30 12:00:00,72,71,27,32,24,41,20,28,16,21,11,15,0,378
2024-03-30 12:10:00,57,73,31,37,28,41,17,16,11,15,8,11,1,346
2024-03-30 12:20:00,60,68,30,26,23,45,20,19,11,24,7,13,0,346
2024-03-30 12:30:00,60,60,28,32,31,49,19,24,20,23,11,16,0,373
2024-03-30 12:40:00,63,67,29,36,28,33,18,19,15,23,13,16,1,361
2024-03-30 12:50:00,73,64,34,38,28,51,19,27,21,22,16,13,0,406
2024-03-30 13:00:00,66,68,31,31,25,47,21,26,14,12,27,17,1,386
2024-03-30 13:10:00,69,69,31,21,33,49,17,21,12,14,11,16,0,363
2024-03-30 13:20:00,53,54,30,27,32,44,23,17,18,26,14,25,0,363
2024-03-30 13:30:00,64,55,25,26,28,38,23,22,17,17,11,21,0,347
2024-03-30 13:40:00,70,59,36,32,29,47,20,24,15,44,11,22,0,409
2024-03-30 13:50:00,59,61,31,30,19,41,18,19,18,29,17,10,0,352
2024-03-30 14:00:00,74,61,33,42,29,43,18,21,22,28,16,13,1,401
2024-03-30 14:10:00,78,67,34,31,26,52,15,21,24,28,14,18,1,409
2024-03-30 14:20:00,67,66,32,32,30,46,25,26,18,24,10,13,0,389
2024-03-30 14:30:00,72,68,32,35,24,55,19,32,14,19,11,16,0,397
2024-03-30 14:40:00,61,59,25,25,20,62,12,27,14,25,10,15,0,355
2024-03-30 14:50:00,67,84,34,38,28,45,6,26,22,18,11,13,0,392
2024-03-30 15:00:00,59,69,29,26,25,46,24,21,12,22,13,17,1,364
2024-03-30 15:10:00,67,62,29,35,26,39,22,26,12,24,9,11,0,362
2024-03-30 15:20:00,64,60,33,34,30,50,22,30,16,26,13,16,0,394
2024-03-30 15:30:00,73,69,28,30,26,40,17,22,14,22,11,16,0,368
2024-03-30 15:40:00,59,71,35,39,37,53,25,26,15,18,12,10,2,402
2024-03-30 15:50:00,72,82,27,34,29,42,22,22,12,17,10,9,1,379
2024-03-30 16:00:00,53,62,29,27,25,48,15,26,16,13,12,11,0,337
2024-03-30 16:10:00,59,64,33,32,19,42,19,18,13,12,10,14,0,335
2024-03-30 16:20:00,57,52,31,27,22,42,21,22,14,23,10,21,0,342
2024-03-30 16:30:00,55,49,28,19,33,42,17,28,15,16,14,13,0,329
2024-03-30 16:40:00,56,45,29,29,22,41,19,25,12,24,2,18,0,322
2024-03-30 16:50:00,64,62,34,35,19,44,15,26,14,18,11,13,0,355
2024-03-30 17:00:00,58,60,25,32,29,45,18,21,21,25,16,23,0,373
2024-03-30 17:10:00,53,60,35,35,40,33,23,22,16,18,10,18,0,363
2024-03-30 17:20:00,63,56,23,30,29,39,17,21,16,18,12,14,0,338
2024-03-30 17:30:00,55,53,25,20,22,45,14,26,16,19,13,15,2,325
2024-03-30 17:40:00,54,47,27,26,22,44,14,23,20,22,12,13,0,324
2024-03-30 17:50:00,55,41,31,28,21,34,11,22,19,14,13,9,0,298
2024-03-30 18:00:00,61,58,35,30,30,33,20,17,15,14,12,14,1,340
2024-03-30 18:10:00,59,46,22,27,25,42,25,22,16,19,16,14,0,333
2024-03-30 18:20:00,52,55,31,28,20,32,19,16,16,17,6,12,0,304
2024-03-30 18:30:00,52,51,23,27,30,33,19,23,25,27,13,18,0,341
2024-03-30 18:40:00,59,57,34,32,20,18,17,14,13,18,8,10,0,300
2024-03-30 18:50:00,58,53,23,32,17,20,14,15,14,21,10,21,0,298
2024-03-30 19:00:00,51,47,25,24,22,29,21,22,7,12,10,15,0,285
2024-03-30 19:10:00,45,33,24,27,20,25,17,15,18,14,20,14,1,273
2024-03-30 19:20:00,37,24,30,31,14,18,9,18,97,77,16,21,0,392
2024-03-30 19:30:00,40,35,27,29,12,23,13,19,13,152,11,12,0,386
2024-03-30 19:40:00,28,27,25,30,19,23,14,23,13,8,13,11,0,234
2024-03-30 19:50:00,41,45,23,35,26,25,22,15,37,12,8,11,0,300
2024-03-30 20:00:00,45,34,27,28,23,38,16,31,14,22,12,16,0,306
2024-03-30 20:10:00,52,37,27,21,19,28,19,26,18,28,15,26,1,317
2024-03-30 20:20:00,45,36,26,38,18,35,14,24,18,22,12,20,0,308
2024-03-30 20:30:00,44,28,28,23,20,24,20,22,99,15,16,17,2,358
2024-03-30 20:40:00,24,28,22,35,23,28,24,17,39,15,13,12,0,280
2024-03-30 20:50:00,23,27,27,27,17,22,10,15,9,15,9,13,0,214
2024-03-30 21:00:00,26,37,17,34,17,28,16,16,9,13,8,14,0,235
2024-03-30 21:10:00,29,26,21,29,19,17,15,10,6,6,4,11,0,193
2024-03-30 21:20:00,34,27,31,33,18,24,14,19,9,20,10,15,0,254
2024-03-30 21:30:00,31,25,28,24,13,15,17,11,10,12,12,14,0,212
2024-03-30 21:40:00,30,24,18,25,18,22,17,18,11,10,12,16,0,221
2024-03-30 21:50:00,40,38,20,27,21,27,15,17,7,11,8,14,0,245
2024-03-30 22:00:00,42,39,32,37,15,33,20,27,9,8,7,14,0,283
2024-03-30 22:10:00,39,30,26,31,12,12,12,13,13,15,4,14,0,221
2024-03-30 22:20:00,35,15,19,16,12,19,12,11,12,11,15,13,0,190
2024-03-30 22:30:00,32,20,24,26,29,26,15,18,7,13,9,15,0,234
2024-03-30 22:40:00,30,23,24,21,21,27,12,20,5,12,10,16,0,221
2024-03-30 22:50:00,25,17,25,21,19,21,17,17,6,7,6,8,0,189
2024-03-30 23:00:00,22,16,22,15,12,17,12,12,5,11,11,16,0,171
2024-03-30 23:10:00,21,17,24,22,9,18,11,13,10,14,12,16,0,187
2024-03-30 23:20:00,17,16,17,28,14,23,12,10,6,10,10,13,0,176
2024-03-30 23:30:00,17,16,26,26,12,18,13,20,7,8,9,13,0,185
2024-03-30 23:40:00,19,19,19,23,19,10,15,9,5,4,11,7,0,160
2024-03-30 23:50:00,17,10,22,15,11,15,11,11,5,6,7,9,1,140
2024-03-31 00:00:00,27,14,26,20,11,11,11,11,7,12,2,8,1,161
2024-03-31 00:10:00,18,28,21,30,7,9,6,8,3,5,4,9,0,148
2024-03-31 00:20:00,16,13,23,17,10,18,13,14,1,7,1,7,0,140
2024-03-31 00:30:00,10,9,13,11,10,14,11,15,3,5,2,7,0,110
2024-03-31 00:40:00,17,12,23,22,5,9,5,8,6,9,7,9,0,132
2024-03-31 00:50:00,22,15,20,19,10,6,8,5,4,9,5,7,0,130
2024-03-31 01:00:00,12,10,11,18,16,13,17,10,13,1,10,5,0,136
2024-03-31 01:10:00,15,5,20,10,3,9,2,8,2,7,3,9,0,93
2024-03-31 01:20:00,17,12,11,13,4,15,4,15,2,7,5,6,0,111
2024-03-31 01:30:00,10,9,13,12,7,5,9,6,2,3,3,3,0,82
2024-03-31 01:40:00,6,6,5,11,13,7,9,7,2,4,4,5,0,79
2024-03-31 01:50:00,10,5,9,7,5,8,9,6,2,3,3,5,0,72
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 04:00:00,8,4,10,5,6,6,8,14,0,6,5,6,0,78
2024-03-31 04:10:00,10,11,12,9,6,6,7,6,2,6,7,7,0,89
2024-03-31 04:20:00,4,1,5,2,6,9,10,18,2,3,5,5,0,70
2024-03-31 04:30:00,4,3,7,2,6,9,9,18,3,3,5,6,0,75
2024-03-31 04:40:00,13,2,10,2,6,9,8,18,1,0,1,0,0,70
2024-03-31 04:50:00,8,7,5,6,3,5,6,19,1,2,3,3,0,68
2024-03-31 05:00:00,8,3,9,4,3,4,6,17,1,4,5,5,0,69
2024-03-31 05:10:00,9,5,5,4,3,7,5,16,1,3,4,4,0,66
2024-03-31 05:20:00,5,7,3,5,2,3,2,4,4,7,13,9,0,64
2024-03-31 05:30:00,9,6,10,4,0,3,5,9,3,4,6,6,0,65
2024-03-31 05:40:00,5,14,11,12,1,6,4,12,1,5,6,6,0,83
2024-03-31 05:50:00,3,6,9,7,3,9,8,8,5,2,7,7,0,74
2024-03-31 06:00:00,20,13,12,11,4,5,8,4,0,3,3,3,0,86
2024-03-31 06:10:00,12,7,10,9,2,5,4,7,11,2,13,8,0,90
2024-03-31 06:20:00,11,2,9,3,1,5,3,9,5,3,6,6,0,63
2024-03-31 06:30:00,13,2,10,3,3,6,3,10,2,2,4,3,0,61
2024-03-31 06:40:00,6,3,6,4,4,4,6,4,4,1,2,3,0,47
2024-03-31 06:50:00,6,3,5,4,7,3,6,2,2,2,3,4,0,47
2024-03-31 07:00:00,3,1,4,1,3,2,4,2,1,2,3,4,0,30
2024-03-31 07:10:00,5,3,5,3,1,2,2,4,1,0,2,1,0,29
2024-03-31 07:20:00,4,4,4,3,3,5,5,7,4,2,4,3,0,48
2024-03-31 07:30:00,4,3,3,3,2,4,2,3,0,1,0,1,0,26
2024-03-31 07:40:00,4,3,3,3,2,3,2,3,2,5,3,4,0,37
2024-03-31 07:50:00,8,5,6,5,4,5,4,4,1,3,1,4,0,50
2024-03-31 08:00:00,2,2,2,2,5,5,5,4,0,0,0,0,0,27
2024-03-31 08:10:00,4,6,4,4,4,4,3,5,3,1,4,2,0,44
2024-03-31 08:20:00,5,4,5,4,1,3,1,3,1,0,1,0,0,28
2024-03-31 08:30:00,4,5,4,5,3,3,3,4,4,2,3,3,0,43
2024-03-31 08:40:00,9,6,7,5,5,4,4,4,2,1,3,1,0,51
2024-03-31 08:50:00,10,6,10,6,5,5,6,4,2,8,1,6,0,69
2024-03-31 09:00:00,13,7,8,5,6,6,5,6,2,1,2,2,0,63
2024-03-31 09:10:00,16,10,10,8,6,6,8,5,4,7,4,9,0,93
2024-03-31 09:20:00,10,6,10,6,9,8,7,9,4,7,4,7,1,88
2024-03-31 09:30:00,19,6,15,6,7,5,5,5,6,6,6,8,0,94
2024-03-31 09:40:00,24,10,14,8,5,10,5,10,6,6,6,8,0,112
2024-03-31 09:50:00,15,10,13,9,10,10,7,9,3,4,4,3,0,97
2024-03-31 10:00:00,20,7,15,6,7,5,6,6,7,5,5,8,0,97
2024-03-31 10:10:00,17,11,14,11,12,14,14,11,5,7,7,7,0,130
2024-03-31 10:20:00,28,16,16,15,14,14,16,11,11,9,11,8,0,169
2024-03-31 10:30:00,29,14,14,12,12,10,9,10,5,12,7,9,0,143
2024-03-31 10:40:00,30,11,23,9,8,15,8,9,10,9,9,12,0,153
2024-03-31 10:50:00,31,13,20,11,9,16,7,12,10,5,12,9,0,155
2024-03-31 11:00:00,32,15,20,15,14,11,12,8,14,12,10,16,0,179
2024-03-31 11:10:00,31,26,23,18,7,10,7,7,9,12,9,15,0,174
2024-03-31 11:20:00,24,15,18,13,22,11,18,8,2,6,2,5,0,144
2024-03-31 11:30:00,39,21,26,18,9,21,9,19,3,10,3,9,0,187
2024-03-31 11:40:00,44,18,24,16,10,17,10,13,11,13,12,13,0,201
2024-03-31 11:50:00,38,20,18,11,17,19,15,17,18,10,9,13,0,205
2024-03-31 12:00:00,45,27,22,15,13,24,10,19,8,8,8,9,0,208
2024-03-31 12:10:00,44,22,25,12,18,20,17,17,11,8,11,7,1,213
2024-03-31 12:20:00,29,11,22,9,15,16,15,15,5,4,6,8,0,155
2024-03-31 12:30:00,30,24,18,17,16,17,15,14,17,15,10,17,2,212
2024-03-31 12:40:00,38,25,22,17,24,18,19,15,19,18,13,17,0,245
2024-03-31 12:50:00,25,23,18,16,16,21,17,15,8,10,6,10,0,185
2024-03-31 13:00:00,46,25,23,21,20,13,17,11,38,6,10,6,0,236
2024-03-31 13:10:00,32,26,17,15,15,24,12,16,15,10,13,22,3,220
2024-03-31 13:20:00,48,23,25,17,30,25,26,15,12,9,10,13,0,253
2024-03-31 13:30:00,34,23,18,11,20,12,15,10,10,15,10,20,0,198
2024-03-31 13:40:00,37,28,28,22,15,22,13,17,15,16,15,17,0,245
2024-03-31 13:50:00,37,32,20,16,12,14,11,14,14,15,13,16,0,214
2024-03-31 14:00:00,27,17,19,12,18,31,18,20,13,20,10,23,0,228
2024-03-31 14:10:00,37,25,25,21,12,22,11,17,11,16,10,12,0,219
2024-03-31 14:20:00,36,26,21,12,17,26,14,20,22,19,18,18,0,249
2024-03-31 14:30:00,37,27,22,18,23,17,18,16,16,14,10,14,1,233
2024-03-31 14:40:00,34,30,18,19,16,21,14,18,9,10,9,8,0,206
2024-03-31 14:50:00,52,23,21,18,23,19,17,16,14,16,12,16,0,247
2024-03-31 15:00:00,46,35,18,17,16,20,11,14,17,20,16,17,0,247
2024-03-31 15:10:00,37,30,22,20,22,16,15,13,17,17,12,15,1,237
2024-03-31 15:20:00,36,24,21,12,12,21,11,16,11,9,9,9,0,191
2024-03-31 15:30:00,51,29,23,20,24,27,18,15,16,15,13,13,1,265
2024-03-31 15:40:00,27,29,18,21,12,17,12,12,10,6,9,9,0,182
2024-03-31 15:50:00,45,23,17,15,19,16,13,12,16,18,11,11,0,216
2024-03-31 16:00:00,38,26,28,23,16,16,16,15,12,61,10,13,0,274
2024-03-31 16:10:00,36,20,21,15,16,23,14,18,13,17,13,16,0,222
2024-03-31 16:20:00,35,30,21,20,18,17,14,14,6,13,8,15,0,211
2024-03-31 16:30:00,36,35,20,17,22,30,17,20,16,15,14,13,1,256
2024-03-31 16:40:00,34,23,22,14,19,32,11,25,15,17,11,15,2,240
2024-03-31 16:50:00,41,27,21,22,18,22,17,16,13,20,13,15,0,245
2024-03-31 17:00:00,50,24,23,13,18,23,15,17,14,13,13,12,0,235
2024-03-31 17:10:00,40,32,21,19,12,18,12,13,13,14,15,15,1,225
2024-03-31 17:20:00,42,32,22,17,22,29,19,23,9,11,9,14,0,249
2024-03-31 17:30:00,40,31,22,19,23,22,26,16,20,17,14,18,0,268
2024-03-31 17:40:00,55,39,25,21,20,24,17,20,19,15,15,18,1,289
2024-03-31 17:50:00,39,29,27,20,20,21,18,20,15,18,13,16,1,257
2024-03-31 18:00:00,36,33,24,24,28,22,25,16,13,12,10,12,0,255
2024-03-31 18:10:00,44,26,23,18,17,15,15,9,23,21,18,13,1,243
2024-03-31 18:20:00,49,28,29,17,16,20,13,14,14,15,36,15,0,266
2024-03-31 18:30:00,47,26,26,17,24,20,16,19,15,14,10,14,0,248
2024-03-31 18:40:00,41,34,22,18,20,24,18,19,18,13,15,17,2,261
2024-03-31 18:50:00,36,28,21,17,25,27,18,17,26,22,16,15,0,268
2024-03-31 19:00:00,41,32,24,19,27,23,23,23,23,18,18,12,0,283
2024-03-31 19:10:00,42,28,20,19,18,17,20,18,17,12,14,20,0,245
2024-03-31 19:20:00,51,24,21,15,25,28,17,25,16,20,14,21,0,277
2024-03-31 19:30:00,50,45,20,18,29,22,22,17,53,20,18,30,1,345
2024-03-31 19:40:00,45,27,25,20,9,14,11,13,18,22,16,26,1,247
2024-03-31 19:50:00,36,26,18,15,19,21,19,16,19,17,15,16,2,239
2024-03-31 20:00:00,34,23,22,23,11,16,9,15,9,16,13,14,0,205
2024-03-31 20:10:00,25,16,18,21,13,23,13,18,48,14,7,15,0,231
2024-03-31 20:20:00,25,22,27,26,11,18,9,12,9,12,11,10,0,192
2024-03-31 20:30:00,23,20,17,34,12,22,12,16,16,11,19,13,0,215
2024-03-31 20:40:00,35,26,37,22,14,14,14,15,16,16,16,17,0,242
2024-03-31 20:50:00,25,22,22,25,11,18,16,12,128,18,8,23,0,328
2024-03-31 21:00:00,35,29,28,33,14,20,22,15,16,15,14,15,0,256
2024-03-31 21:10:00,36,28,19,31,11,25,13,17,24,28,18,18,3,271
2024-03-31 21:20:00,29,25,27,36,22,30,22,25,25,18,15,13,3,290
2024-03-31 21:30:00,31,29,32,24,21,34,15,15,41,15,12,19,0,288
2024-03-31 21:40:00,22,21,26,24,14,23,15,20,10,10,10,12,0,207
2024-03-31 21:50:00,26,18,28,21,11,20,11,20,16,109,9,17,0,306
2024-03-31 22:00:00,26,13,23,17,12,12,11,13,12,9,16,11,0,175
2024-03-31 22:10:00,21,23,21,27,19,30,14,17,10,11,7,12,0,212
2024-03-31 22:20:00,37,16,26,14,8,16,9,11,8,5,12,9,1,172
2024-03-31 22:30:00,41,28,22,31,12,25,15,17,11,11,14,14,0,241
2024-03-31 22:40:00,28,20,22,33,15,17,16,16,5,18,5,16,0,211
2024-03-31 22:50:00,44,29,16,23,16,21,11,11,9,10,14,17,0,221
2024-03-31 23:00:00,54,35,28,31,15,22,14,19,5,10,10,13,0,256
2024-03-31 23:10:00,28,14,11,13,15,18,22,15,18,11,11,14,0,190
2024-03-31 23:20:00,26,17,17,17,5,8,8,7,7,7,11,10,0,140
2024-03-31 23:30:00,20,15,12,13,7,12,14,12,10,8,11,14,0,148
2024-03-31 23:40:00,19,16,12,14,8,10,9,10,2,7,8,9,0,124
2024-03-31 23:50:00,16,14,14,14,14,12,12,10,7,9,8,15,0,145
2024-04-01 00:00:00,20,10,10,14,10,10,16,5,6,5,10,9,0,125
2024-04-01 00:10:00,17,5,11,6,9,11,11,9,3,5,7,8,0,102
2024-04-01 00:20:00,14,8,11,8,21,18,21,13,5,7,10,7,5,148
2024-04-01 00:30:00,13,12,11,12,8,12,11,10,1,3,2,3,0,98
2024-04-01 00:40:00,17,8,8,9,4,11,11,11,4,9,9,11,0,112
2024-04-01 00:50:00,11,7,12,9,3,6,8,6,5,5,9,9,0,90
2024-04-01 01:00:00,22,12,13,12,8,11,14,13,5,3,6,8,0,127
2024-04-01 01:10:00,15,13,11,13,6,15,18,12,2,12,8,8,0,133
2024-04-01 01:20:00,18,15,10,16,9,10,13,8,3,1,2,3,0,108
2024-04-01 01:30:00,13,13,9,14,7,10,12,10,3,3,7,4,0,105
2024-04-01 01:40:00,15,8,11,11,7,8,9,6,4,3,6,8,0,96
2024-04-01 01:50:00,1,8,1,12,5,5,6,4,2,3,2,4,0,53
2024-04-01 02:00:00,7,6,6,12,5,5,7,5,1,3,2,3,0,62
2024-04-01 02:10:00,10,4,7,3,3,9,7,7,0,1,1,1,0,53
2024-04-01 02:20:00,5,4,3,8,3,7,4,6,2,2,1,3,0,48
