datetime,V11Z,V21Z,D21Z,D41Z,D42Z,D43Z,V211Z,V81Z,V91Z,V44Z,V321Z,Total
2024-03-29 19:00:00,1,0,29,3,3,9,0,21,4,3,2,75
2024-03-29 19:10:00,2,0,37,4,5,5,1,22,4,5,7,92
2024-03-29 19:20:00,1,0,35,2,2,3,0,20,4,3,3,73
2024-03-29 19:30:00,3,0,30,5,7,5,0,19,0,5,5,79
2024-03-29 19:40:00,0,0,32,1,2,2,2,22,3,1,0,65
2024-03-29 19:50:00,1,0,32,3,4,5,1,16,4,4,1,71
2024-03-29 20:00:00,2,0,28,2,2,6,0,17,1,3,4,65
2024-03-29 20:10:00,0,0,29,1,1,1,0,23,1,1,1,58
2024-03-29 20:20:00,2,0,27,2,3,2,0,10,1,1,4,52
2024-03-29 20:30:00,1,0,24,3,4,6,0,14,1,0,1,54
2024-03-29 20:40:00,1,0,34,6,7,5,0,19,1,3,3,79
2024-03-29 20:50:00,1,0,27,3,2,2,0,18,1,0,0,54
2024-03-29 21:00:00,3,0,27,3,2,3,0,13,0,3,1,55
2024-03-29 21:10:00,1,0,23,1,1,2,0,14,4,2,2,50
2024-03-29 21:20:00,0,0,24,1,1,1,0,10,2,1,2,42
2024-03-29 21:30:00,0,0,22,2,2,2,0,11,2,2,2,45
2024-03-29 21:40:00,2,0,22,2,2,2,1,12,2,3,0,48
2024-03-29 21:50:00,1,0,25,1,1,1,1,6,3,1,1,41
2024-03-29 22:00:00,0,0,21,3,3,5,1,15,3,4,3,58
2024-03-29 22:10:00,2,0,34,2,2,2,0,13,3,3,1,62
2024-03-29 22:20:00,1,0,16,2,2,2,0,9,1,4,4,41
2024-03-29 22:30:00,1,0,22,0,0,0,0,13,2,3,2,43
2024-03-29 22:40:00,1,0,17,0,0,0,0,9,1,1,0,29
2024-03-29 22:50:00,2,0,16,1,1,2,1,6,2,2,2,35
2024-03-29 23:00:00,1,0,20,0,0,0,0,6,0,1,0,28
2024-03-29 23:10:00,0,0,15,2,2,2,0,6,3,2,2,34
2024-03-29 23:20:00,1,0,19,1,1,1,0,7,2,1,1,34
2024-03-29 23:30:00,0,1,22,1,1,1,0,14,0,2,1,43
2024-03-29 23:40:00,0,0,16,0,0,1,0,5,2,0,1,25
2024-03-29 23:50:00,0,0,16,0,0,0,1,8,2,0,0,27
2024-03-30 00:00:00,0,0,10,0,0,0,0,6,0,0,0,16
2024-03-30 00:10:00,0,0,10,0,0,0,0,5,1,0,0,16
2024-03-30 00:20:00,0,0,15,0,0,0,1,4,0,0,0,20
2024-03-30 00:30:00,2,0,18,0,0,0,0,9,2,2,1,34
2024-03-30 00:40:00,1,0,10,0,0,0,0,3,2,0,0,16
2024-03-30 00:50:00,0,0,11,1,2,0,0,4,1,0,0,19
2024-03-30 01:00:00,2,0,9,0,0,0,0,6,2,1,2,22
2024-03-30 01:10:00,0,0,9,0,0,0,0,4,1,0,0,14
2024-03-30 01:20:00,0,0,4,0,0,0,0,2,1,0,0,7
2024-03-30 01:30:00,0,0,13,0,0,0,0,4,1,3,3,24
2024-03-30 01:40:00,0,0,5,0,0,0,0,2,0,0,0,7
2024-03-30 01:50:00,0,0,10,0,0,0,0,5,0,0,0,15
2024-03-30 02:00:00,0,0,7,0,0,1,0,2,2,0,0,12
2024-03-30 02:10:00,0,0,4,1,1,1,0,3,0,1,1,12
2024-03-30 02:20:00,0,0,4,0,0,0,0,2,0,0,0,6
2024-03-30 02:30:00,0,0,3,0,0,0,0,4,0,0,0,7
2024-03-30 02:40:00,0,0,6,0,0,0,0,3,1,0,0,10
2024-03-30 02:50:00,0,0,9,0,0,0,0,4,1,0,0,14
2024-03-30 03:00:00,0,0,4,0,0,0,1,2,0,0,0,7
2024-03-30 03:10:00,0,0,4,0,0,0,0,4,0,0,0,8
2024-03-30 03:20:00,0,0,5,0,0,0,0,5,0,0,0,10
2024-03-30 03:30:00,0,0,4,0,0,0,0,0,0,0,0,4
2024-03-30 03:40:00,0,0,5,0,0,0,0,2,1,0,0,8
2024-03-30 03:50:00,0,0,5,0,0,0,0,6,0,0,0,11
2024-03-30 04:00:00,0,0,6,0,0,0,0,7,1,1,1,16
2024-03-30 04:10:00,0,0,7,0,0,0,0,3,0,0,0,10
2024-03-30 04:20:00,0,0,4,0,0,0,0,3,2,0,0,9
2024-03-30 04:30:00,0,0,2,0,0,0,0,3,0,0,0,5
2024-03-30 04:40:00,0,0,4,0,0,0,0,3,1,0,0,8
2024-03-30 04:50:00,0,0,7,0,0,0,0,5,1,0,0,13
2024-03-30 05:00:00,0,0,8,0,0,0,0,10,0,0,0,18
2024-03-30 05:10:00,0,0,9,0,0,0,0,8,1,0,0,18
2024-03-30 05:20:00,0,0,10,0,0,0,0,6,3,0,0,19
2024-03-30 05:30:00,0,0,10,0,0,0,0,8,0,0,0,18
2024-03-30 05:40:00,0,0,13,1,1,1,0,10,3,0,0,29
2024-03-30 05:50:00,1,0,6,0,0,0,0,4,1,0,0,12
2024-03-30 06:00:00,0,0,9,0,0,0,0,9,0,0,0,18
2024-03-30 06:10:00,1,0,13,0,0,0,0,9,3,0,0,26
2024-03-30 06:20:00,0,0,11,0,0,0,0,6,1,0,0,18
2024-03-30 06:30:00,0,0,11,0,0,0,0,10,1,1,2,25
2024-03-30 06:40:00,2,0,18,1,1,0,0,8,1,1,2,34
2024-03-30 06:50:00,0,0,17,1,1,2,0,9,1,1,1,33
2024-03-30 07:00:00,0,0,11,1,1,2,0,8,0,1,1,25
2024-03-30 07:10:00,2,0,18,0,0,2,0,12,2,2,1,39
2024-03-30 07:20:00,0,0,9,1,1,1,0,5,1,2,0,20
2024-03-30 07:30:00,1,0,21,0,1,1,0,10,1,1,2,38
2024-03-30 07:40:00,0,0,16,1,1,1,0,9,3,3,0,34
2024-03-30 07:50:00,0,0,25,1,2,2,0,16,4,2,2,54
2024-03-30 08:00:00,0,0,20,5,5,5,0,17,2,4,4,62
2024-03-30 08:10:00,2,0,28,1,1,1,0,16,1,3,2,55
2024-03-30 08:20:00,0,0,29,4,4,4,0,19,2,4,1,67
2024-03-30 08:30:00,1,1,33,0,0,1,0,22,4,2,2,66
2024-03-30 08:40:00,1,0,33,0,0,0,1,21,3,3,4,66
2024-03-30 08:50:00,0,0,29,1,1,4,2,20,4,1,1,63
2024-03-30 09:00:00,1,1,25,2,4,6,0,23,2,7,8,79
2024-03-30 09:10:00,0,1,38,3,3,3,1,21,4,3,1,78
2024-03-30 09:20:00,1,1,39,2,2,2,0,27,4,4,0,82
2024-03-30 09:30:00,2,0,43,2,2,3,1,22,4,4,2,85
2024-03-30 09:40:00,1,2,48,1,1,4,1,24,3,5,5,95
2024-03-30 09:50:00,1,0,56,5,5,8,3,27,11,10,9,135
2024-03-30 10:00:00,2,0,32,6,7,9,1,23,4,6,1,91
2024-03-30 10:10:00,1,1,52,5,6,4,1,32,9,6,3,120
2024-03-30 10:20:00,1,0,48,2,2,5,1,20,5,7,5,96
2024-03-30 10:30:00,3,0,43,1,1,3,0,28,3,5,2,89
2024-03-30 10:40:00,2,0,68,4,4,6,1,25,8,6,5,129
2024-03-30 10:50:00,0,2,49,4,4,7,1,25,4,10,5,111
2024-03-30 11:00:00,2,2,44,4,4,5,0,23,4,7,5,100
2024-03-30 11:10:00,2,0,50,5,5,6,1,30,8,6,5,118
2024-03-30 11:20:00,5,1,52,5,5,6,3,31,6,5,2,121
2024-03-30 11:30:00,4,0,43,0,0,2,1,27,5,7,7,96
2024-03-30 11:40:00,2,0,54,4,4,6,1,24,7,5,5,112
2024-03-30 11:50:00,1,1,33,2,5,5,1,24,2,6,7,87
2024-03-30 12:00:00,0,0,34,1,2,4,3,29,3,5,4,85
2024-03-30 12:10:00,1,0,42,10,11,12,3,34,3,6,3,125
2024-03-30 12:20:00,3,1,50,5,5,8,1,27,6,6,6,118
2024-03-30 12:30:00,4,1,45,3,3,5,1,22,6,14,9,113
2024-03-30 12:40:00,2,0,40,10,10,15,1,28,6,8,5,125
2024-03-30 12:50:00,2,1,45,6,7,8,4,29,3,4,1,110
2024-03-30 13:00:00,5,0,46,6,5,5,1,34,5,14,7,128
2024-03-30 13:10:00,2,0,39,1,2,2,0,25,5,4,4,84
2024-03-30 13:20:00,2,1,48,3,4,7,0,34,9,11,4,123
2024-03-30 13:30:00,1,2,31,13,13,12,2,28,2,7,5,116
2024-03-30 13:40:00,1,1,49,3,3,7,1,27,3,3,4,102
2024-03-30 13:50:00,4,0,46,7,7,4,2,28,3,6,6,113
2024-03-30 14:00:00,3,0,44,4,4,5,1,23,7,5,6,102
2024-03-30 14:10:00,2,1,43,4,3,3,2,24,5,9,14,110
2024-03-30 14:20:00,3,1,40,4,4,4,3,30,7,4,4,104
2024-03-30 14:30:00,2,0,45,4,5,10,4,26,3,5,8,112
2024-03-30 14:40:00,1,0,33,4,4,10,3,24,1,13,9,102
2024-03-30 14:50:00,6,1,44,6,7,8,1,32,10,6,3,124
2024-03-30 15:00:00,2,0,46,5,5,6,1,32,6,13,8,124
2024-03-30 15:10:00,6,1,42,6,7,9,3,25,4,4,7,114
2024-03-30 15:20:00,5,0,48,4,4,7,3,27,4,6,6,114
2024-03-30 15:30:00,9,0,39,5,5,6,5,35,7,7,7,125
2024-03-30 15:40:00,1,0,46,2,4,5,1,26,7,5,5,102
2024-03-30 15:50:00,4,0,33,6,8,5,4,26,5,8,7,106
2024-03-30 16:00:00,2,0,41,2,2,4,0,26,4,9,2,92
2024-03-30 16:10:00,3,0,38,8,10,11,0,26,9,9,7,121
2024-03-30 16:20:00,2,2,47,4,4,5,4,31,9,3,3,114
2024-03-30 16:30:00,4,1,41,2,2,4,3,23,6,7,3,96
2024-03-30 16:40:00,1,0,36,1,2,1,1,25,3,2,1,73
2024-03-30 16:50:00,1,0,34,3,3,11,3,23,6,5,4,93
2024-03-30 17:00:00,2,0,32,4,4,11,3,22,3,4,4,89
2024-03-30 17:10:00,6,0,42,2,2,6,0,27,3,6,5,99
2024-03-30 17:20:00,2,0,35,5,5,5,0,23,9,8,7,99
2024-03-30 17:30:00,5,0,38,8,10,10,3,24,4,8,5,115
2024-03-30 17:40:00,1,2,38,2,4,6,3,17,5,1,2,81
2024-03-30 17:50:00,2,0,37,1,1,4,6,19,5,5,2,82
2024-03-30 18:00:00,4,0,35,6,7,8,0,18,5,4,4,91
2024-03-30 18:10:00,2,0,34,5,7,7,0,24,1,4,3,87
2024-03-30 18:20:00,1,0,38,7,9,8,1,31,4,6,4,109
2024-03-30 18:30:00,1,0,37,4,4,8,0,24,6,10,4,98
2024-03-30 18:40:00,1,1,41,5,7,5,0,24,5,3,2,94
2024-03-30 18:50:00,2,0,36,2,3,5,1,20,4,1,3,77
2024-03-30 19:00:00,1,0,32,4,4,6,3,13,3,2,3,71
2024-03-30 19:10:00,2,0,32,7,10,6,0,19,2,2,4,84
2024-03-30 19:20:00,2,0,36,7,7,7,1,23,3,6,2,94
2024-03-30 19:30:00,1,0,31,3,3,4,0,25,5,5,2,79
2024-03-30 19:40:00,1,0,35,0,1,3,1,19,1,4,3,68
2024-03-30 19:50:00,1,0,40,3,3,5,0,18,7,1,0,78
2024-03-30 20:00:00,0,0,31,1,1,3,0,27,2,1,0,66
2024-03-30 20:10:00,2,0,36,2,4,3,1,22,2,2,2,76
2024-03-30 20:20:00,1,0,27,2,2,4,1,16,3,2,2,60
2024-03-30 20:30:00,2,0,38,1,1,0,1,22,3,3,2,73
2024-03-30 20:40:00,2,0,24,2,4,4,0,18,3,1,0,58
2024-03-30 20:50:00,1,0,28,1,1,2,0,14,3,2,1,53
2024-03-30 21:00:00,0,0,31,3,3,4,1,14,1,1,1,59
2024-03-30 21:10:00,0,0,25,0,0,0,1,17,2,1,2,48
2024-03-30 21:20:00,2,0,22,3,2,3,0,14,1,3,2,52
2024-03-30 21:30:00,1,0,25,1,1,2,0,17,1,1,1,50
2024-03-30 21:40:00,1,0,23,3,3,4,0,11,3,2,2,52
2024-03-30 21:50:00,1,0,21,1,1,2,0,6,2,2,2,38
2024-03-30 22:00:00,0,0,34,2,3,4,1,20,1,1,1,67
2024-03-30 22:10:00,3,0,21,3,4,4,0,15,2,3,2,57
2024-03-30 22:20:00,0,0,16,1,1,3,0,6,3,0,0,30
2024-03-30 22:30:00,0,0,22,3,3,3,0,15,1,1,1,49
2024-03-30 22:40:00,0,0,21,2,2,2,0,11,0,1,1,40
2024-03-30 22:50:00,0,0,24,0,0,3,0,15,1,4,1,48
2024-03-30 23:00:00,0,0,21,0,0,0,0,15,0,3,4,43
2024-03-30 23:10:00,0,0,28,2,2,3,0,11,0,0,0,46
2024-03-30 23:20:00,0,0,17,3,3,6,0,7,2,1,1,40
2024-03-30 23:30:00,1,0,17,3,3,3,0,15,0,1,1,44
2024-03-30 23:40:00,0,0,18,0,0,1,0,7,0,1,1,28
2024-03-30 23:50:00,0,1,15,3,3,4,0,8,1,2,0,37
2024-03-31 00:00:00,1,0,17,1,1,2,1,8,0,0,0,31
2024-03-31 00:10:00,0,0,12,2,2,2,0,9,1,0,0,28
2024-03-31 00:20:00,0,0,18,0,0,2,0,10,2,0,0,32
2024-03-31 00:30:00,0,0,20,1,1,1,0,10,4,0,0,37
2024-03-31 00:40:00,0,1,18,0,0,0,0,9,1,0,1,30
2024-03-31 00:50:00,1,0,11,0,0,0,0,11,3,2,0,28
2024-03-31 01:00:00,1,0,11,0,0,0,0,9,0,1,0,22
2024-03-31 01:10:00,0,0,5,0,0,0,0,2,0,0,0,7
2024-03-31 01:20:00,1,0,8,0,0,1,0,3,1,1,0,15
2024-03-31 01:30:00,0,0,10,0,0,0,0,8,2,1,0,21
2024-03-31 01:40:00,0,0,10,0,0,0,0,5,0,0,0,15
2024-03-31 01:50:00,0,0,11,1,1,1,0,5,1,0,0,20
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 04:00:00,0,0,7,0,0,0,0,3,2,0,0,12
2024-03-31 04:10:00,0,0,10,0,0,2,0,4,2,0,0,18
2024-03-31 04:20:00,0,0,4,0,0,0,0,0,2,0,0,6
2024-03-31 04:30:00,0,0,10,2,2,2,0,5,7,0,0,28
2024-03-31 04:40:00,0,0,1,0,0,0,0,1,0,0,0,2
2024-03-31 04:50:00,0,0,9,0,0,0,0,9,5,0,0,23
2024-03-31 05:00:00,0,0,6,0,0,0,0,5,0,0,0,11
2024-03-31 05:10:00,0,0,5,0,0,0,0,2,2,1,2,12
2024-03-31 05:20:00,0,0,12,0,0,0,0,12,2,0,0,26
2024-03-31 05:30:00,0,0,9,0,0,0,0,7,1,0,0,17
2024-03-31 05:40:00,0,1,14,0,0,0,0,10,3,0,0,28
2024-03-31 05:50:00,1,0,12,0,0,1,0,6,3,1,0,24
2024-03-31 06:00:00,0,0,10,0,0,0,0,6,0,0,0,16
2024-03-31 06:10:00,1,0,16,0,0,0,0,10,0,1,0,28
2024-03-31 06:20:00,0,0,10,0,0,0,0,6,2,1,1,20
2024-03-31 06:30:00,0,0,11,0,0,0,0,7,2,0,0,20
2024-03-31 06:40:00,1,0,8,0,0,0,0,3,2,2,2,18
2024-03-31 06:50:00,1,0,3,0,0,0,0,2,1,1,2,10
2024-03-31 07:00:00,0,0,2,0,0,0,0,3,0,0,0,5
2024-03-31 07:10:00,0,0,6,0,0,0,0,1,0,1,1,9
2024-03-31 07:20:00,0,0,6,1,1,1,0,4,0,0,0,13
2024-03-31 07:30:00,1,0,12,0,0,0,0,8,1,1,0,23
2024-03-31 07:40:00,0,0,5,0,0,0,0,5,0,0,0,10
2024-03-31 07:50:00,0,0,8,0,0,0,1,4,1,1,1,16
2024-03-31 08:00:00,0,0,7,0,0,0,0,7,0,0,1,15
2024-03-31 08:10:00,0,0,7,0,0,0,0,7,3,3,1,21
2024-03-31 08:20:00,0,0,12,1,1,2,0,10,1,1,1,29
2024-03-31 08:30:00,1,0,10,0,0,0,0,10,1,1,0,23
2024-03-31 08:40:00,0,0,17,0,0,0,0,9,0,4,2,32
2024-03-31 08:50:00,2,0,10,4,3,4,0,4,1,3,1,32
2024-03-31 09:00:00,0,0,20,1,1,3,0,16,1,1,0,43
2024-03-31 09:10:00,1,0,23,1,1,2,1,13,2,3,2,49
2024-03-31 09:20:00,0,1,24,1,1,4,0,14,0,1,0,46
2024-03-31 09:30:00,0,0,24,2,2,3,0,16,1,4,4,56
2024-03-31 09:40:00,1,1,25,3,3,6,1,13,2,5,3,63
2024-03-31 09:50:00,1,1,27,1,1,2,1,18,2,4,3,61
2024-03-31 10:00:00,2,0,27,3,3,6,1,19,1,3,3,68
2024-03-31 10:10:00,2,1,27,1,1,5,2,19,4,1,2,65
2024-03-31 10:20:00,0,2,36,2,2,5,0,20,1,1,2,71
2024-03-31 10:30:00,2,2,28,3,3,6,0,17,3,6,4,74
2024-03-31 10:40:00,2,2,37,7,5,6,1,19,2,7,5,93
2024-03-31 10:50:00,3,0,33,4,5,12,0,23,2,9,5,96
2024-03-31 11:00:00,1,1,34,2,2,4,1,25,7,4,2,83
2024-03-31 11:10:00,2,1,32,1,1,3,0,25,3,8,7,83
2024-03-31 11:20:00,2,3,30,6,6,9,0,18,3,3,2,82
2024-03-31 11:30:00,2,2,33,5,3,6,0,29,5,4,4,93
2024-03-31 11:40:00,3,1,34,4,4,7,1,15,1,6,4,80
2024-03-31 11:50:00,2,1,37,5,5,8,0,21,4,4,3,90
2024-03-31 12:00:00,4,0,35,4,5,9,0,24,3,11,5,100
2024-03-31 12:10:00,0,1,47,2,2,5,0,26,3,4,3,93
2024-03-31 12:20:00,2,1,43,0,0,2,2,34,7,4,4,99
2024-03-31 12:30:00,0,0,51,1,2,3,1,27,1,6,3,95
2024-03-31 12:40:00,0,0,41,4,4,9,1,33,4,9,8,113
2024-03-31 12:50:00,1,1,28,6,8,13,2,23,2,13,3,100
2024-03-31 13:00:00,4,0,31,14,14,12,0,29,2,12,7,125
2024-03-31 13:10:00,2,1,28,2,5,10,1,18,7,10,3,87
2024-03-31 13:20:00,1,0,32,5,5,5,3,24,4,3,6,88
2024-03-31 13:30:00,2,3,35,5,4,7,5,27,3,10,7,108
2024-03-31 13:40:00,3,1,38,7,5,6,5,20,4,4,10,103
2024-03-31 13:50:00,4,0,41,1,2,5,1,25,5,10,9,103
2024-03-31 14:00:00,5,0,39,7,7,11,1,36,7,7,3,123
2024-03-31 14:10:00,1,0,41,4,4,7,5,25,2,10,7,106
2024-03-31 14:20:00,1,0,46,2,2,5,2,27,4,6,2,97
2024-03-31 14:30:00,0,0,38,4,4,8,3,30,4,7,6,104
2024-03-31 14:40:00,3,0,36,10,11,11,1,23,2,7,6,110
2024-03-31 14:50:00,0,0,31,2,3,3,4,17,4,8,9,81
2024-03-31 15:00:00,1,0,41,0,0,7,5,26,4,4,7,95
2024-03-31 15:10:00,2,0,47,7,7,5,3,20,2,9,8,110
2024-03-31 15:20:00,3,1,36,2,2,5,4,17,3,8,7,88
2024-03-31 15:30:00,0,0,38,5,9,5,2,20,2,1,2,84
2024-03-31 15:40:00,1,2,43,7,8,13,3,24,3,6,4,114
2024-03-31 15:50:00,1,0,43,7,9,4,2,20,6,3,1,96
2024-03-31 16:00:00,2,1,48,4,3,3,4,30,11,6,3,115
2024-03-31 16:10:00,4,0,35,1,1,1,4,29,5,8,3,91
2024-03-31 16:20:00,2,1,47,7,8,8,6,28,6,8,8,129
2024-03-31 16:30:00,1,2,42,0,0,3,1,25,4,4,4,86
2024-03-31 16:40:00,4,0,45,4,4,8,2,33,2,4,2,108
2024-03-31 16:50:00,1,0,44,8,12,9,5,22,6,5,3,115
2024-03-31 17:00:00,3,0,51,7,6,2,2,27,4,6,5,113
2024-03-31 17:10:00,2,0,35,3,4,10,5,24,6,3,2,94
2024-03-31 17:20:00,1,1,53,5,5,8,4,31,0,4,1,113
2024-03-31 17:30:00,1,1,47,4,6,5,3,27,7,3,6,110
2024-03-31 17:40:00,0,1,38,2,2,3,1,27,5,2,3,84
2024-03-31 17:50:00,2,0,43,3,3,8,2,26,8,7,6,108
2024-03-31 18:00:00,0,0,38,3,3,4,0,23,2,3,3,79
2024-03-31 18:10:00,2,1,41,11,13,11,2,27,4,8,4,124
2024-03-31 18:20:00,2,1,40,2,5,9,2,23,3,7,6,100
2024-03-31 18:30:00,1,0,33,4,6,4,1,23,6,5,7,90
2024-03-31 18:40:00,2,0,40,3,5,6,1,18,5,8,4,92
2024-03-31 18:50:00,3,0,49,2,2,5,3,22,5,9,2,102
2024-03-31 19:00:00,2,0,47,4,5,8,1,23,2,4,3,99
2024-03-31 19:10:00,2,0,37,7,7,9,4,19,4,4,3,96
2024-03-31 19:20:00,1,0,35,8,7,6,0,20,4,3,3,87
2024-03-31 19:30:00,1,0,38,4,5,5,5,22,3,8,5,96
2024-03-31 19:40:00,0,0,45,1,2,3,1,21,4,3,3,83
2024-03-31 19:50:00,0,0,30,5,6,5,1,21,3,1,1,73
2024-03-31 20:00:00,1,0,39,3,3,5,1,26,3,3,2,86
2024-03-31 20:10:00,1,0,29,5,6,7,0,16,2,4,2,72
2024-03-31 20:20:00,2,0,27,3,3,5,0,24,3,3,1,71
2024-03-31 20:30:00,3,0,28,5,8,8,1,26,2,4,2,87
2024-03-31 20:40:00,0,0,35,0,0,1,0,25,4,2,1,68
2024-03-31 20:50:00,1,0,37,3,3,2,0,21,4,2,1,74
2024-03-31 21:00:00,0,1,25,0,0,0,3,16,2,1,4,52
2024-03-31 21:10:00,1,0,31,1,1,2,0,19,2,1,1,59
2024-03-31 21:20:00,0,0,24,3,3,5,0,13,2,2,2,54
2024-03-31 21:30:00,4,0,41,2,4,2,0,18,1,2,0,74
2024-03-31 21:40:00,3,0,32,0,0,0,0,12,3,2,1,53
2024-03-31 21:50:00,1,0,30,1,1,1,0,19,3,3,1,60
2024-03-31 22:00:00,3,0,21,2,2,2,0,13,0,2,2,47
2024-03-31 22:10:00,1,0,33,3,3,4,0,17,5,2,0,68
2024-03-31 22:20:00,0,0,26,7,6,6,0,14,0,1,1,61
2024-03-31 22:30:00,3,0,21,5,5,12,1,12,0,1,1,61
2024-03-31 22:40:00,1,0,20,1,1,2,0,9,6,2,2,44
2024-03-31 22:50:00,0,0,23,0,0,0,1,13,2,1,3,43
2024-03-31 23:00:00,1,0,15,0,0,0,0,8,0,0,0,24
2024-03-31 23:10:00,0,0,9,2,2,2,0,4,1,0,0,20
2024-03-31 23:20:00,0,0,18,3,3,3,0,10,4,3,2,46
2024-03-31 23:30:00,0,0,11,0,0,0,1,5,1,1,0,19
2024-03-31 23:40:00,0,0,16,1,1,2,0,7,0,1,1,29
2024-03-31 23:50:00,0,0,14,0,0,0,0,6,2,2,2,26
2024-04-01 00:00:00,1,0,10,0,0,0,0,5,0,0,0,16
2024-04-01 00:10:00,0,0,10,0,0,0,1,4,1,1,1,18
2024-04-01 00:20:00,0,0,17,0,0,0,0,10,3,0,1,31
2024-04-01 00:30:00,0,0,15,0,0,0,1,7,2,0,0,25
2024-04-01 00:40:00,0,0,13,0,0,0,0,4,3,0,0,20
2024-04-01 00:50:00,0,0,11,0,0,0,0,4,1,0,0,16
2024-04-01 01:00:00,0,0,11,0,0,0,0,9,0,0,0,20
2024-04-01 01:10:00,0,1,18,0,0,0,0,9,0,0,0,28
2024-04-01 01:20:00,0,0,25,2,2,3,0,12,2,0,0,46
2024-04-01 01:30:00,2,0,29,0,0,0,0,6,2,1,1,41
2024-04-01 01:40:00,0,0,6,0,0,0,0,2,0,1,1,10
2024-04-01 01:50:00,0,0,5,0,1,0,1,2,0,0,0,9
2024-04-01 02:00:00,0,0,12,0,0,0,0,4,4,0,0,20
2024-04-01 02:10:00,0,0,14,0,0,0,0,6,1,0,0,21
2024-04-01 02:20:00,0,0,6,0,0,0,0,3,1,0,0,10
2024-04-01 02:30:00,0,0,6,0,0,0,0,3,0,0,0,9
2024-04-01 02:40:00,1,0,9,0,0,0,0,2,3,1,1,17
2024-04-01 02:50:00,1,0,7,0,0,0,0,4,1,0,0,13
2024-04-01 03:00:00,0,0,5,0,0,0,0,1,0,0,0,6
2024-04-01 03:10:00,0,0,6,0,0,0,0,3,0,0,0,9
2024-04-01 03:20:00,0,0,7,0,0,0,0,3,1,0,0,11
2024-04-01 03:30:00,0,0,6,0,0,0,0,5,0,0,1,12
2024-04-01 03:40:00,0,0,5,0,0,0,0,2,0,0,0,7
2024-04-01 03:50:00,0,0,3,0,0,0,0,5,0,0,0,8
2024-04-01 04:00:00,0,0,6,0,0,0,0,4,1,0,0,11
2024-04-01 04:10:00,0,0,6,0,0,0,0,1,1,0,0,8
2024-04-01 04:20:00,0,0,6,2,2,2,0,6,1,0,0,19
2024-04-01 04:30:00,0,0,4,0,0,0,0,4,0,0,0,8
2024-04-01 04:40:00,0,0,1,0,0,0,0,1,1,0,0,3
2024-04-01 04:50:00,1,0,9,0,0,0,0,7,3,0,0,20
2024-04-01 05:00:00,0,0,5,0,0,0,0,6,0,0,0,11
2024-04-01 05:10:00,0,0,4,0,0,0,0,3,1,1,1,10
2024-04-01 05:20:00,0,0,14,0,0,0,0,9,2,0,0,25
2024-04-01 05:30:00,0,0,8,0,0,0,0,7,1,1,1,18
2024-04-01 05:40:00,0,0,15,0,0,0,0,11,0,0,0,26
2024-04-01 05:50:00,0,0,7,0,0,0,0,5,1,0,0,13
2024-04-01 06:00:00,0,0,6,0,0,0,0,5,0,0,1,12
2024-04-01 06:10:00,0,0,6,0,0,0,0,3,2,1,0,12
2024-04-01 06:20:00,0,0,6,0,0,0,0,3,1,0,0,10
2024-04-01 06:30:00,1,0,10,0,0,0,0,2,1,1,1,16
2024-04-01 06:40:00,0,0,7,0,0,0,0,3,0,0,0,10
2024-04-01 06:50:00,0,0,7,1,1,1,0,4,1,0,0,15
2024-04-01 07:00:00,0,0,8,0,0,0,0,4,0,0,0,12
2024-04-01 07:10:00,0,0,3,0,0,0,0,2,0,1,0,6
2024-04-01 07:20:00,0,0,6,0,0,0,0,7,1,0,0,14
2024-04-01 07:30:00,0,0,7,0,0,0,0,4,0,0,0,11
2024-04-01 07:40:00,0,0,4,0,0,1,0,3,1,3,0,12
2024-04-01 07:50:00,0,0,8,0,0,0,0,4,2,0,0,14
2024-04-01 08:00:00,0,0,4,1,1,1,0,4,0,0,0,11
2024-04-01 08:10:00,0,0,3,1,1,1,0,7,0,1,1,15
2024-04-01 08:20:00,0,0,9,0,0,0,0,6,1,1,1,18
2024-04-01 08:30:00,0,0,15,0,0,0,0,11,3,0,0,29
2024-04-01 08:40:00,0,0,15,3,3,3,0,14,1,1,1,41
2024-04-01 08:50:00,1,0,19,1,1,0,0,8,1,1,0,32
2024-04-01 09:00:00,0,0,22,0,0,1,0,13,2,1,1,40
2024-04-01 09:10:00,2,0,12,0,0,0,0,10,0,1,0,25
2024-04-01 09:20:00,1,0,27,2,2,1,0,19,3,2,1,58
2024-04-01 09:30:00,3,0,23,1,1,4,0,15,1,4,2,54
