datetime,D21Z,D22Z,D23Z,V24Z,V25Z,V26Z,D81Z,V82Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-20 06:40:00,3,30,2,3,12,3,75,24,14,9,8,16,13,12,224
2024-03-20 06:50:00,1,24,2,1,15,2,75,19,13,9,12,15,10,10,208
2024-03-20 07:00:00,3,26,4,3,10,4,72,26,13,13,6,14,13,13,220
2024-03-20 07:10:00,2,40,5,2,9,5,135,25,18,12,12,14,12,11,302
2024-03-20 07:20:00,5,49,5,2,14,6,86,30,22,14,8,21,9,10,281
2024-03-20 07:30:00,9,70,3,5,8,4,129,30,24,16,13,25,11,15,362
2024-03-20 07:40:00,8,52,4,6,5,7,68,5,31,15,22,32,15,11,281
2024-03-20 07:50:00,5,63,4,2,12,5,73,6,37,18,17,22,12,17,293
2024-03-20 08:00:00,8,39,7,3,12,11,64,1,39,15,14,38,17,18,286
2024-03-20 08:10:00,5,52,6,6,3,8,159,3,35,18,16,35,24,14,384
2024-03-20 08:20:00,5,64,4,2,10,5,59,19,129,8,23,30,25,19,402
2024-03-20 08:30:00,9,58,7,3,9,12,142,27,22,14,14,30,17,13,377
2024-03-20 08:40:00,6,66,7,8,15,7,79,36,18,14,26,31,14,15,342
2024-03-20 08:50:00,1,215,3,4,10,5,103,25,20,15,16,28,18,14,477
2024-03-20 09:00:00,3,70,6,2,13,10,58,26,14,8,16,21,14,11,272
2024-03-20 09:10:00,1,61,7,2,10,12,68,21,23,12,20,32,16,15,300
2024-03-20 09:20:00,6,68,5,3,12,8,55,26,14,11,12,17,14,20,271
2024-03-20 09:30:00,3,62,4,1,13,7,62,24,17,12,6,20,14,11,256
2024-03-20 09:40:00,4,55,5,6,11,9,59,19,13,10,17,24,14,14,260
2024-03-20 09:50:00,5,68,5,6,6,7,75,22,16,12,18,27,24,22,313
2024-03-20 10:00:00,5,49,10,3,9,8,70,27,14,14,10,20,20,16,275
2024-03-20 10:10:00,10,163,3,5,16,5,37,36,9,11,16,34,20,21,386
2024-03-20 10:20:00,5,35,9,3,15,6,51,23,16,14,18,35,25,12,267
2024-03-20 10:30:00,3,54,6,2,16,6,62,14,19,16,16,19,14,13,260
2024-03-20 10:40:00,3,53,8,3,13,5,69,18,27,17,19,26,16,14,291
2024-03-20 10:50:00,6,64,9,7,8,12,82,21,10,5,19,27,18,21,309
2024-03-20 11:00:00,4,100,7,3,9,8,20,26,14,13,20,24,16,21,285
2024-03-20 11:10:00,5,70,6,2,14,11,40,21,14,8,17,21,18,18,265
2024-03-20 11:20:00,5,60,7,4,19,12,49,21,16,9,20,30,24,17,293
2024-03-20 11:30:00,6,54,6,2,10,8,65,22,16,13,36,37,25,24,324
2024-03-20 11:40:00,5,63,6,0,16,6,57,26,7,8,22,33,13,14,276
2024-03-20 11:50:00,9,66,5,6,8,14,57,20,15,10,31,23,15,11,290
2024-03-20 12:00:00,8,65,10,2,4,8,58,22,10,13,24,36,14,15,289
2024-03-20 12:10:00,5,76,12,2,7,8,52,20,8,3,29,23,13,12,270
2024-03-20 12:20:00,3,56,6,4,21,10,74,22,15,18,24,28,17,12,310
2024-03-20 12:30:00,3,58,4,3,22,4,96,12,15,13,24,25,8,15,302
2024-03-20 12:40:00,2,71,7,2,27,5,72,27,8,10,31,28,16,13,319
2024-03-20 12:50:00,6,57,10,1,9,7,49,29,10,15,30,31,16,19,289
2024-03-20 13:00:00,6,76,5,2,16,6,65,26,4,6,32,33,10,16,303
2024-03-20 13:10:00,7,61,4,2,13,11,58,25,9,7,31,26,14,13,281
2024-03-20 13:20:00,4,67,5,1,15,3,92,22,9,12,32,18,14,19,313
2024-03-20 13:30:00,5,46,3,1,15,5,52,15,10,9,26,41,15,23,266
2024-03-20 13:40:00,6,70,8,2,10,7,59,23,16,9,31,24,19,18,302
2024-03-20 13:50:00,9,59,13,7,11,11,68,17,12,11,23,29,23,17,310
2024-03-20 14:00:00,4,59,3,2,12,4,214,23,9,8,22,38,22,24,444
2024-03-20 14:10:00,4,76,9,3,13,7,77,21,18,10,29,36,28,21,352
2024-03-20 14:20:00,3,66,4,1,16,7,58,24,12,8,37,34,23,17,310
2024-03-20 14:30:00,8,119,6,0,5,4,62,18,10,10,40,36,18,19,355
2024-03-20 14:40:00,4,75,5,1,14,3,96,28,12,11,25,35,16,23,348
2024-03-20 14:50:00,7,75,4,2,19,6,62,28,15,12,39,36,13,14,332
2024-03-20 15:00:00,11,70,8,5,17,4,61,20,11,4,22,28,11,14,286
2024-03-20 15:10:00,6,72,6,5,16,4,59,23,11,14,38,80,2,26,362
2024-03-20 15:20:00,5,69,5,1,17,6,56,28,13,7,40,57,7,12,323
2024-03-20 15:30:00,12,97,3,8,21,6,79,30,12,8,34,41,12,19,382
2024-03-20 15:40:00,7,78,6,2,10,5,58,23,8,12,47,44,24,23,347
2024-03-20 15:50:00,6,78,8,5,18,7,63,24,22,13,37,48,22,16,367
2024-03-20 16:00:00,5,84,12,2,16,7,73,22,11,10,29,37,15,16,339
2024-03-20 16:10:00,8,81,12,9,28,10,61,16,12,8,60,52,17,20,394
2024-03-20 16:20:00,16,95,3,15,16,4,61,23,11,7,52,46,11,15,375
2024-03-20 16:30:00,10,85,6,11,12,5,72,23,10,10,37,44,20,13,358
2024-03-20 16:40:00,4,62,6,8,19,4,69,32,19,9,54,50,15,11,362
2024-03-20 16:50:00,9,66,8,10,12,5,88,27,9,4,43,50,20,16,367
2024-03-20 17:00:00,9,85,7,6,8,7,103,22,9,7,46,44,19,16,388
2024-03-20 17:10:00,9,78,9,13,13,9,81,19,14,13,39,45,12,12,366
2024-03-20 17:20:00,10,68,7,8,7,4,66,34,14,15,52,55,25,11,376
2024-03-20 17:30:00,8,75,8,9,9,8,67,26,13,12,33,36,24,19,347
2024-03-20 17:40:00,9,66,8,11,13,5,67,25,10,10,36,50,17,18,345
2024-03-20 17:50:00,9,82,6,10,5,7,58,22,18,11,53,41,16,16,354
2024-03-20 18:00:00,7,70,9,6,6,6,29,27,11,7,35,41,16,5,275
2024-03-20 18:10:00,12,63,11,14,6,7,58,18,13,10,35,44,20,23,334
2024-03-20 18:20:00,12,82,5,9,8,4,74,22,14,14,36,41,19,16,356
2024-03-20 18:30:00,4,72,4,6,9,5,51,21,12,9,27,37,25,19,301
2024-03-20 18:40:00,4,80,10,4,7,6,49,23,12,10,23,32,20,11,291
2024-03-20 18:50:00,3,53,7,8,10,3,52,25,8,8,32,17,10,15,251
2024-03-20 19:00:00,6,67,8,8,9,9,47,16,75,9,22,28,20,16,340
2024-03-20 19:10:00,6,57,12,8,8,7,65,14,10,9,26,25,24,19,290
2024-03-20 19:20:00,3,39,4,3,13,5,46,21,10,13,17,32,18,12,236
2024-03-20 19:30:00,3,44,7,4,8,9,2,18,8,6,17,31,21,17,195
2024-03-20 19:40:00,9,48,5,14,12,8,41,28,10,9,11,20,14,15,244
2024-03-20 19:50:00,3,49,5,4,10,6,22,21,7,5,18,31,18,17,216
2024-03-20 20:00:00,4,46,2,3,12,3,39,24,7,9,16,20,17,15,217
2024-03-20 20:10:00,6,46,6,10,16,3,38,18,6,7,17,14,20,15,222
2024-03-20 20:20:00,3,30,3,3,14,3,40,21,4,5,14,22,14,10,186
2024-03-20 20:30:00,2,56,5,4,20,7,13,18,6,5,9,26,16,13,200
2024-03-20 20:40:00,4,119,4,5,17,3,22,13,1,1,12,22,12,13,248
2024-03-20 20:50:00,1,29,5,2,8,3,29,17,7,4,9,29,9,19,171
2024-03-20 21:00:00,1,36,6,5,20,8,26,18,4,2,10,13,10,8,167
2024-03-20 21:10:00,8,33,4,8,18,5,24,19,8,7,21,19,16,12,202
2024-03-20 21:20:00,2,32,3,3,17,2,27,19,3,4,13,19,15,14,173
2024-03-20 21:30:00,1,27,2,1,14,3,27,18,6,5,11,17,15,16,163
2024-03-20 21:40:00,2,31,6,3,17,5,20,13,4,4,20,14,18,13,170
2024-03-20 21:50:00,5,22,7,2,10,4,21,13,5,4,13,11,8,7,132
2024-03-20 22:00:00,3,44,6,6,17,5,15,12,3,3,12,11,17,12,166
2024-03-20 22:10:00,0,23,0,1,18,1,14,7,1,1,9,8,18,9,110
2024-03-20 22:20:00,0,22,5,1,18,5,12,9,1,1,13,8,7,9,111
2024-03-20 22:30:00,2,23,0,3,21,0,22,13,2,2,10,12,10,10,130
2024-03-20 22:40:00,1,18,7,2,11,5,18,15,3,3,1,6,7,7,104
2024-03-20 22:50:00,1,9,2,2,7,1,18,18,4,2,3,10,7,9,93
2024-03-20 23:00:00,0,14,3,2,12,4,13,10,1,0,7,11,10,7,94
2024-03-20 23:10:00,2,19,3,3,11,3,9,9,1,1,8,4,8,3,84
2024-03-20 23:20:00,4,21,2,4,11,3,10,13,3,4,7,6,8,3,99
2024-03-20 23:30:00,1,7,1,1,7,1,10,9,1,1,4,5,6,4,58
2024-03-20 23:40:00,0,11,1,2,8,4,5,4,0,0,3,3,7,5,53
2024-03-20 23:50:00,1,5,3,1,5,4,2,2,1,1,1,6,5,5,42
2024-03-21 00:00:00,1,5,1,0,3,1,9,7,1,1,4,4,6,5,48
2024-03-21 00:10:00,1,7,1,2,7,2,4,4,0,0,2,2,7,8,47
2024-03-21 00:20:00,0,6,2,0,5,4,6,6,1,0,0,4,2,5,41
2024-03-21 00:30:00,5,15,3,0,14,7,3,2,0,0,3,4,5,3,64
2024-03-21 00:40:00,1,5,0,1,4,0,3,3,1,1,0,2,3,5,29
2024-03-21 00:50:00,0,4,1,1,4,2,2,2,0,0,2,3,2,2,25
2024-03-21 01:00:00,0,3,1,0,3,1,6,2,169,2,0,8,0,3,198
2024-03-21 01:10:00,0,7,0,0,5,2,34,1,27,1,1,7,2,5,92
2024-03-21 01:20:00,0,7,1,0,5,1,3,3,2,0,4,7,4,2,39
2024-03-21 01:30:00,0,3,0,0,3,0,1,1,2,1,2,7,4,7,31
2024-03-21 01:40:00,0,2,1,0,2,0,4,4,1,0,1,5,3,5,28
2024-03-21 01:50:00,0,3,0,0,3,0,1,1,0,0,3,1,3,1,16
2024-03-21 02:00:00,0,3,0,0,3,0,0,0,1,1,2,0,2,1,13
2024-03-21 02:10:00,0,2,0,0,2,0,2,2,0,0,0,1,2,1,12
2024-03-21 02:20:00,1,3,0,0,3,0,1,1,0,0,1,1,2,3,16
2024-03-21 02:30:00,0,3,2,0,3,2,2,1,1,1,0,1,1,2,19
2024-03-21 02:40:00,0,3,0,0,3,0,3,2,1,1,2,0,2,0,17
2024-03-21 02:50:00,0,5,1,0,5,2,2,2,1,1,3,1,3,1,27
2024-03-21 03:00:00,0,3,0,2,3,0,1,1,0,0,2,1,3,1,17
2024-03-21 03:10:00,0,0,0,0,0,0,5,5,0,0,2,2,3,2,19
2024-03-21 03:20:00,0,3,1,0,3,1,3,3,0,0,0,0,0,0,14
2024-03-21 03:30:00,0,1,0,0,1,0,1,0,1,2,0,0,1,2,9
2024-03-21 03:40:00,0,0,2,0,0,2,2,2,1,0,0,0,0,0,9
2024-03-21 03:50:00,0,2,0,0,2,0,3,3,1,1,1,1,1,1,16
2024-03-21 04:00:00,0,2,1,0,2,1,3,3,0,0,3,2,3,4,24
2024-03-21 04:10:00,0,4,0,0,4,0,3,3,0,0,1,1,2,1,19
2024-03-21 04:20:00,1,5,2,1,4,2,7,8,11,4,0,4,1,2,52
2024-03-21 04:30:00,0,4,0,1,4,0,4,4,1,1,0,2,2,2,25
2024-03-21 04:40:00,0,6,1,0,6,1,8,7,7,3,1,0,1,4,45
2024-03-21 04:50:00,0,3,1,0,3,0,9,6,6,3,0,5,1,2,39
2024-03-21 05:00:00,0,5,2,1,5,1,10,9,5,2,1,5,3,3,52
2024-03-21 05:10:00,0,8,0,0,8,0,16,11,7,4,1,1,2,1,59
2024-03-21 05:20:00,0,4,3,0,5,4,19,14,2,2,2,9,4,5,73
2024-03-21 05:30:00,2,9,1,2,9,1,22,14,4,2,2,10,2,4,84
2024-03-21 05:40:00,0,13,4,3,9,2,46,18,40,5,2,4,2,3,151
2024-03-21 05:50:00,0,10,2,2,8,1,42,23,5,3,2,7,3,6,114
2024-03-21 06:00:00,1,15,4,1,9,2,104,13,4,4,3,11,7,7,185
2024-03-21 06:10:00,0,22,6,2,14,3,45,19,6,5,6,11,7,8,154
2024-03-21 06:20:00,1,16,2,1,12,1,33,26,9,10,5,18,11,8,153
2024-03-21 06:30:00,1,20,2,4,14,2,53,22,8,9,8,15,11,9,178
2024-03-21 06:40:00,4,28,3,5,11,2,82,25,5,15,10,19,16,16,241
2024-03-21 06:50:00,3,24,2,3,11,4,69,32,16,9,13,16,10,8,220
2024-03-21 07:00:00,1,37,5,1,10,8,195,29,16,11,7,14,7,9,350
2024-03-21 07:10:00,3,42,6,2,10,5,69,27,15,13,4,15,12,13,236
2024-03-21 07:20:00,5,43,4,6,11,8,80,22,18,12,14,19,13,11,266
2024-03-21 07:30:00,6,58,10,5,11,9,67,16,27,12,10,30,19,15,295
2024-03-21 07:40:00,9,64,1,7,5,5,58,2,39,13,9,24,18,18,272
2024-03-21 07:50:00,8,74,5,5,2,7,72,1,32,10,9,29,19,18,291
2024-03-21 08:00:00,3,39,8,4,8,9,78,7,31,7,49,27,17,14,301
2024-03-21 08:10:00,8,62,6,4,12,4,73,25,26,12,25,36,14,15,322
2024-03-21 08:20:00,6,64,10,10,6,6,63,23,22,17,17,24,14,13,295
2024-03-21 08:30:00,3,52,3,2,13,5,79,30,21,13,12,15,13,11,272
2024-03-21 08:40:00,2,51,5,2,19,7,72,22,18,15,22,25,16,21,297
2024-03-21 08:50:00,5,61,7,5,12,4,68,21,18,14,14,28,20,14,291
2024-03-21 09:00:00,7,56,1,4,7,5,72,25,20,12,12,21,19,19,280
2024-03-21 09:10:00,6,58,7,5,12,9,69,22,14,12,19,25,13,10,281
2024-03-21 09:20:00,1,44,3,2,9,3,77,21,17,11,13,19,14,14,248
2024-03-21 09:30:00,13,48,6,6,21,5,71,19,14,12,9,23,13,18,278
2024-03-21 09:40:00,5,61,5,2,11,8,66,23,19,9,17,24,25,13,288
2024-03-21 09:50:00,1,61,9,2,11,11,75,26,17,10,21,22,17,10,293
2024-03-21 10:00:00,3,48,6,3,9,6,74,18,30,9,71,30,17,12,336
2024-03-21 10:10:00,0,45,8,0,18,9,51,23,13,11,14,27,20,13,252
2024-03-21 10:20:00,9,73,7,3,10,9,42,26,16,11,23,18,13,13,273
2024-03-21 10:30:00,2,40,6,3,12,4,56,21,18,12,22,18,18,18,250
2024-03-21 10:40:00,4,72,2,2,7,4,71,19,17,12,126,27,20,20,403
2024-03-21 10:50:00,4,50,6,0,17,4,54,18,14,14,19,21,16,14,251
2024-03-21 11:00:00,2,64,7,1,8,9,55,18,16,10,22,21,17,17,267
2024-03-21 11:10:00,2,48,8,3,18,6,58,28,19,11,28,18,19,15,281
2024-03-21 11:20:00,3,69,4,2,21,6,146,34,15,12,11,29,16,14,382
2024-03-21 11:30:00,7,66,4,2,5,5,37,23,14,10,21,19,19,16,248
2024-03-21 11:40:00,5,64,5,3,10,6,58,23,9,11,18,17,13,11,253
2024-03-21 11:50:00,2,67,8,0,5,7,48,17,7,7,27,35,19,14,263
2024-03-21 12:00:00,5,56,10,3,7,9,65,22,11,12,52,29,10,9,300
2024-03-21 12:10:00,4,79,10,2,15,6,59,23,14,11,26,29,23,20,321
2024-03-21 12:20:00,9,45,7,6,13,6,51,28,33,10,27,30,13,10,288
2024-03-21 12:30:00,7,60,9,2,5,13,59,19,17,10,24,34,22,21,302
2024-03-21 12:40:00,4,65,11,1,21,14,50,26,14,11,16,26,19,13,291
2024-03-21 12:50:00,4,52,8,2,25,7,59,21,12,10,31,34,22,23,310
2024-03-21 13:00:00,3,77,7,3,3,4,86,27,15,14,34,37,21,16,347
2024-03-21 13:10:00,12,64,10,7,6,7,66,18,15,13,45,33,18,16,330
2024-03-21 13:20:00,5,63,11,5,6,10,65,29,15,11,28,41,16,17,322
2024-03-21 13:30:00,5,48,7,5,12,8,54,28,11,10,20,32,22,17,279
2024-03-21 13:40:00,4,62,6,3,17,5,68,23,9,8,20,29,19,15,288
2024-03-21 13:50:00,4,89,5,4,10,9,87,21,12,9,21,32,18,14,335
2024-03-21 14:00:00,10,78,11,5,7,4,28,23,10,11,17,44,22,19,289
2024-03-21 14:10:00,5,64,6,2,3,6,63,25,17,13,25,42,15,11,297
2024-03-21 14:20:00,5,244,6,0,10,13,134,25,11,10,43,30,11,14,556
2024-03-21 14:30:00,1,60,4,1,25,3,66,27,15,9,43,45,23,23,345
2024-03-21 14:40:00,7,144,12,1,6,10,76,22,18,11,40,42,10,14,413
2024-03-21 14:50:00,4,67,13,1,16,10,140,23,41,9,34,33,20,18,429
2024-03-21 15:00:00,7,74,9,2,16,6,60,31,12,12,37,54,11,21,352
2024-03-21 15:10:00,8,84,10,2,13,11,68,23,8,8,45,80,21,12,393
2024-03-21 15:20:00,8,85,8,3,19,8,73,22,18,12,36,33,16,11,352
2024-03-21 15:30:00,4,80,7,4,4,5,88,17,14,4,44,44,22,13,350
2024-03-21 15:40:00,6,81,5,3,16,6,59,28,6,4,45,42,17,18,336
2024-03-21 15:50:00,6,79,8,2,9,10,70,23,13,14,39,38,18,13,342
2024-03-21 16:00:00,4,138,8,2,14,7,72,30,9,7,50,47,17,15,420
2024-03-21 16:10:00,14,53,9,3,7,7,56,14,13,12,43,40,15,15,301
2024-03-21 16:20:00,9,109,162,6,12,7,16,28,15,11,45,40,14,16,490
2024-03-21 16:30:00,2,143,8,3,13,9,48,21,15,10,39,44,20,15,390
2024-03-21 16:40:00,9,71,4,4,6,9,53,19,9,8,60,52,8,19,331
2024-03-21 16:50:00,6,87,9,3,12,7,55,24,10,9,56,44,11,15,348
2024-03-21 17:00:00,4,78,13,5,9,10,65,19,9,8,126,42,28,19,435
2024-03-21 17:10:00,8,62,7,10,3,9,69,25,10,12,59,53,18,10,355
2024-03-21 17:20:00,9,73,8,6,5,8,78,32,24,16,41,42,20,10,372
2024-03-21 17:30:00,7,95,2,8,14,2,61,36,16,11,30,37,19,10,348
2024-03-21 17:40:00,7,70,9,9,8,6,57,21,14,8,47,38,13,12,319
2024-03-21 17:50:00,7,61,5,11,1,5,121,24,13,10,14,45,14,15,346
2024-03-21 18:00:00,8,94,10,6,8,9,58,32,11,7,23,28,22,15,331
2024-03-21 18:10:00,7,80,7,10,7,10,45,26,10,9,37,34,17,20,319
2024-03-21 18:20:00,3,62,8,7,12,9,74,28,8,7,42,39,17,15,331
2024-03-21 18:30:00,6,73,7,9,13,8,53,33,5,7,26,28,25,16,309
2024-03-21 18:40:00,2,69,5,2,6,3,44,21,13,14,28,35,18,14,274
2024-03-21 18:50:00,6,60,2,10,16,2,58,20,7,8,24,19,15,12,259
2024-03-21 19:00:00,7,63,5,7,10,4,33,26,11,6,32,32,18,16,270
2024-03-21 19:10:00,3,51,5,6,8,5,72,28,11,9,37,16,12,17,280
2024-03-21 19:20:00,5,51,2,7,14,4,50,24,8,8,18,27,17,12,247
2024-03-21 19:30:00,7,58,3,5,16,4,42,21,4,5,16,22,29,17,249
2024-03-21 19:40:00,5,48,5,3,13,6,45,21,3,4,23,18,19,15,228
2024-03-21 19:50:00,4,46,4,5,14,7,45,23,7,9,9,13,10,10,206
2024-03-21 20:00:00,4,44,8,3,18,9,50,28,4,5,12,9,16,9,219
2024-03-21 20:10:00,5,43,8,7,16,6,45,23,11,8,16,18,16,17,239
2024-03-21 20:20:00,3,38,5,5,12,4,27,17,6,5,21,19,14,18,194
2024-03-21 20:30:00,4,38,3,4,14,7,23,12,10,7,17,20,23,16,198
2024-03-21 20:40:00,2,31,5,3,12,4,34,19,6,6,15,10,16,9,172
2024-03-21 20:50:00,1,45,8,1,18,4,34,21,5,4,16,8,13,11,189
2024-03-21 21:00:00,3,33,4,3,10,3,26,14,2,1,12,13,17,13,154
2024-03-21 21:10:00,3,38,2,5,16,2,26,13,6,3,13,10,13,11,161
2024-03-21 21:20:00,3,30,3,3,17,5,18,16,5,4,11,13,10,7,145
2024-03-21 21:30:00,3,36,2,3,25,2,9,13,5,4,8,10,15,12,147
2024-03-21 21:40:00,3,47,3,5,18,2,20,19,3,3,15,11,17,13,179
2024-03-21 21:50:00,1,29,4,1,20,5,19,15,3,5,6,15,19,13,155
2024-03-21 22:00:00,1,109,3,4,18,4,23,19,2,6,7,10,12,8,226
2024-03-21 22:10:00,4,29,7,2,19,3,21,17,2,1,11,5,15,5,141
2024-03-21 22:20:00,2,26,5,2,14,6,17,16,0,0,12,8,16,10,134
2024-03-21 22:30:00,1,33,4,2,19,5,11,11,0,0,9,10,12,10,127
2024-03-21 22:40:00,4,45,5,4,13,2,24,17,4,2,9,5,13,7,154
2024-03-21 22:50:00,2,19,1,3,15,1,23,17,3,3,12,12,14,12,137
2024-03-21 23:00:00,2,20,2,1,16,3,13,12,3,2,4,10,12,9,109
2024-03-21 23:10:00,2,22,3,3,15,3,14,14,3,3,3,4,6,4,99
2024-03-21 23:20:00,4,21,3,4,14,3,10,7,4,4,8,8,14,10,114
2024-03-21 23:30:00,1,8,2,2,6,2,9,12,2,2,2,8,9,9,74
2024-03-21 23:40:00,2,5,2,5,4,2,12,11,4,1,1,3,4,4,60
2024-03-21 23:50:00,2,13,1,0,13,4,5,6,3,4,3,4,5,6,69
2024-03-22 00:00:00,0,8,1,1,8,2,6,6,5,2,4,2,8,5,58
2024-03-22 00:10:00,2,10,2,1,7,3,7,6,0,0,4,4,6,6,58
2024-03-22 00:20:00,1,11,2,3,11,3,4,5,2,1,2,4,5,5,59
2024-03-22 00:30:00,3,5,1,1,6,2,3,3,1,1,2,1,2,1,32
2024-03-22 00:40:00,1,10,1,0,10,2,6,6,1,1,1,2,3,3,47
2024-03-22 00:50:00,1,4,0,1,3,1,9,9,0,0,3,7,7,7,52
2024-03-22 01:00:00,3,8,2,3,6,2,7,5,1,0,0,6,2,5,50
2024-03-22 01:10:00,1,8,0,0,7,0,4,4,0,0,3,0,2,2,31
2024-03-22 01:20:00,0,4,0,0,3,0,1,1,0,0,1,1,1,2,14
2024-03-22 01:30:00,0,5,0,0,5,0,2,2,0,0,3,2,3,3,25
2024-03-22 01:40:00,0,3,0,1,3,0,3,4,2,1,2,2,4,4,29
2024-03-22 01:50:00,0,0,1,1,0,1,5,5,3,3,2,2,3,2,28
2024-03-22 02:00:00,0,1,0,1,1,0,1,1,0,0,0,0,1,1,7
2024-03-22 02:10:00,0,3,0,0,3,0,0,1,3,3,4,1,6,2,26
2024-03-22 02:20:00,0,3,2,0,3,0,3,4,3,2,1,1,2,2,26
2024-03-22 02:30:00,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3
2024-03-22 02:40:00,0,4,0,0,5,0,2,2,1,1,2,1,2,1,21
2024-03-22 02:50:00,0,2,0,0,2,0,0,0,0,0,0,1,1,2,8
2024-03-22 03:00:00,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4
2024-03-22 03:10:00,2,2,0,1,2,1,3,3,2,0,1,0,1,0,18
2024-03-22 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-22 03:30:00,0,7,0,0,7,0,0,0,0,0,0,1,2,2,19
2024-03-22 03:40:00,0,1,0,0,1,0,1,1,0,0,0,0,0,1,5
2024-03-22 03:50:00,0,2,0,1,3,0,2,2,2,2,1,1,2,1,19
2024-03-22 04:00:00,0,1,0,0,1,0,3,3,0,0,1,1,2,2,14
2024-03-22 04:10:00,0,4,1,0,3,1,3,3,1,1,2,0,2,0,21
2024-03-22 04:20:00,0,3,0,0,3,0,4,4,2,2,0,1,0,1,20
2024-03-22 04:30:00,0,3,1,0,2,1,6,5,6,2,2,1,2,3,34
2024-03-22 04:40:00,0,3,3,0,3,2,11,13,1,2,2,1,3,5,49
2024-03-22 04:50:00,0,3,0,0,3,0,22,12,5,6,2,4,1,3,61
2024-03-22 05:00:00,0,10,0,1,9,1,8,8,2,2,0,1,1,1,44
2024-03-22 05:10:00,0,3,0,0,2,1,14,12,6,2,2,1,3,3,49
2024-03-22 05:20:00,0,3,2,0,4,3,16,9,6,2,1,2,2,3,53
2024-03-22 05:30:00,3,12,2,2,5,2,28,15,3,4,6,3,7,5,97
2024-03-22 05:40:00,0,8,1,1,8,1,40,17,0,2,4,1,4,4,91
2024-03-22 05:50:00,2,16,0,3,12,3,43,13,4,5,2,5,5,7,120
2024-03-22 06:00:00,1,11,5,0,9,3,36,21,2,2,3,12,5,7,117
2024-03-22 06:10:00,1,21,1,2,10,6,41,19,4,4,17,8,11,8,153
2024-03-22 06:20:00,2,25,1,4,10,2,65,19,12,13,7,5,8,5,178
2024-03-22 06:30:00,2,19,2,2,8,1,15,20,9,6,5,7,9,7,112
2024-03-22 06:40:00,3,36,6,4,15,8,67,22,7,8,5,5,8,6,200
2024-03-22 06:50:00,3,35,5,3,16,5,49,23,15,6,6,13,10,9,198
2024-03-22 07:00:00,3,32,1,5,12,1,53,28,13,12,2,9,8,7,186
2024-03-22 07:10:00,1,36,2,0,17,4,75,34,21,15,13,14,13,10,255
2024-03-22 07:20:00,2,42,3,4,17,9,50,33,19,14,10,11,14,11,239
2024-03-22 07:30:00,4,53,7,4,16,7,75,20,15,11,15,16,18,14,275
2024-03-22 07:40:00,9,65,3,7,11,6,117,28,28,17,15,15,17,19,357
2024-03-22 07:50:00,3,45,4,2,18,3,87,30,25,19,28,26,24,26,340
2024-03-22 08:00:00,7,45,5,9,14,4,67,28,12,9,17,27,19,20,283
2024-03-22 08:10:00,6,43,3,6,14,3,94,20,21,13,22,22,15,18,300
2024-03-22 08:20:00,5,56,7,5,18,11,58,26,15,4,12,18,18,14,267
2024-03-22 08:30:00,3,50,4,2,18,6,59,26,12,9,15,12,13,14,243
2024-03-22 08:40:00,4,51,4,5,11,3,73,20,11,10,17,17,20,17,263
2024-03-22 08:50:00,2,53,5,2,13,5,78,25,20,13,17,19,23,15,290
2024-03-22 09:00:00,2,51,5,2,9,7,62,30,13,7,12,16,13,10,239
2024-03-22 09:10:00,5,43,6,3,12,8,74,24,13,8,28,16,20,19,279
2024-03-22 09:20:00,3,47,3,2,14,7,57,24,12,8,12,13,11,14,227
2024-03-22 09:30:00,3,45,6,3,14,6,67,21,18,14,20,21,23,18,279
2024-03-22 09:40:00,1,65,7,0,16,6,70,27,15,12,19,19,18,14,289
2024-03-22 09:50:00,2,60,5,2,13,5,63,24,15,10,19,16,17,14,265
2024-03-22 10:00:00,6,43,7,1,19,8,94,26,15,11,22,17,18,13,300
2024-03-22 10:10:00,4,65,7,3,9,3,66,17,15,15,17,18,16,17,272
2024-03-22 10:20:00,7,49,6,4,14,12,89,23,27,16,20,17,17,16,317
2024-03-22 10:30:00,8,56,2,3,7,8,54,27,17,11,29,19,14,18,273
2024-03-22 10:40:00,4,56,8,5,18,6,56,27,13,11,19,20,19,21,283
2024-03-22 10:50:00,6,67,5,2,6,7,60,22,14,10,28,28,18,17,290
2024-03-22 11:00:00,2,61,6,0,11,5,68,18,19,14,17,24,16,15,276
2024-03-22 11:10:00,1,68,1,1,10,2,81,21,17,15,21,28,24,16,306
2024-03-22 11:20:00,5,63,6,5,14,7,55,27,25,10,34,33,15,10,309
2024-03-22 11:30:00,4,51,7,1,22,7,61,18,13,9,25,18,21,16,273
2024-03-22 11:40:00,4,54,6,2,1,4,38,22,11,11,18,23,17,16,227
2024-03-22 11:50:00,6,72,1,2,14,2,57,24,10,6,27,16,23,19,279
2024-03-22 12:00:00,7,81,6,3,10,7,59,22,17,10,21,20,14,20,297
2024-03-22 12:10:00,2,64,6,0,17,9,69,24,19,15,24,27,20,24,320
2024-03-22 12:20:00,4,72,13,2,10,13,63,24,17,13,29,33,21,20,334
