datetime,D21Z,V22Z,V32Z,D51Z,V52Z,D61Z,V62Z,D81Z,V82Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-28 16:30:00,0,0,0,74,19,7,8,19,15,6,10,0,0,0,1,159
2024-03-28 16:40:00,0,0,0,84,19,2,6,22,12,2,2,0,0,0,2,151
2024-03-28 16:50:00,0,0,0,79,21,5,5,16,15,6,11,0,0,0,1,159
2024-03-28 17:00:00,0,0,0,82,17,7,7,15,12,3,5,0,0,0,2,150
2024-03-28 17:10:00,0,0,0,70,25,8,9,24,12,6,6,0,0,0,1,161
2024-03-28 17:20:00,0,0,0,85,20,8,8,17,14,3,6,0,0,0,2,163
2024-03-28 17:30:00,0,0,0,92,26,10,7,13,12,3,6,0,0,0,6,175
2024-03-28 17:40:00,0,0,0,74,23,8,5,14,9,7,9,0,0,0,5,154
2024-03-28 17:50:00,0,0,0,68,21,9,9,15,12,8,12,0,0,0,3,157
2024-03-28 18:00:00,0,0,0,85,19,8,7,8,11,5,12,0,0,0,4,159
2024-03-28 18:10:00,0,0,0,63,20,4,4,18,8,4,6,0,0,0,0,127
2024-03-28 18:20:00,0,0,0,62,31,5,4,11,10,3,3,0,0,0,1,130
2024-03-28 18:30:00,0,0,0,83,18,3,3,11,11,3,2,0,0,0,2,136
2024-03-28 18:40:00,0,0,0,55,26,5,4,15,10,3,2,0,0,0,5,125
2024-03-28 18:50:00,0,0,0,63,22,8,6,4,6,5,5,0,0,0,4,123
2024-03-28 19:00:00,0,0,0,52,24,2,2,12,26,2,1,0,0,0,4,125
2024-03-28 19:10:00,0,3,16,42,40,3,6,6,11,0,0,0,0,0,1,128
2024-03-28 19:20:00,0,1,11,45,40,4,7,5,7,1,1,0,13,7,1,143
2024-03-28 19:30:00,0,2,12,55,34,2,2,1,7,2,3,0,28,27,2,177
2024-03-28 19:40:00,0,6,19,34,36,4,6,3,5,1,2,0,56,22,0,194
2024-03-28 19:50:00,0,1,5,27,37,4,6,4,10,2,5,0,54,23,1,179
2024-03-28 20:00:00,0,0,14,33,40,3,4,1,3,1,1,0,46,21,1,168
2024-03-28 20:10:00,0,5,21,28,29,3,5,2,4,4,8,0,40,16,5,170
2024-03-28 20:20:00,0,10,21,34,35,3,4,3,11,2,3,0,45,40,1,212
2024-03-28 20:30:00,0,3,1,27,39,3,6,1,4,2,3,0,42,22,1,154
2024-03-28 20:40:00,0,2,7,17,21,2,5,2,6,0,0,0,36,22,0,120
2024-03-28 20:50:00,0,10,6,34,26,1,1,1,4,1,1,0,45,12,5,147
2024-03-28 21:00:00,0,4,15,13,25,2,3,2,5,1,2,0,40,23,1,136
2024-03-28 21:10:00,0,1,5,28,42,3,4,2,6,1,2,0,22,10,0,126
2024-03-28 21:20:00,0,2,2,29,40,1,2,0,2,1,1,0,36,24,2,142
2024-03-28 21:30:00,0,1,3,28,38,2,4,1,6,1,1,0,30,21,1,137
2024-03-28 21:40:00,0,3,9,28,43,0,0,5,14,1,0,0,31,19,0,153
2024-03-28 21:50:00,0,3,8,26,41,3,7,4,15,2,7,0,38,15,0,169
2024-03-28 22:00:00,0,0,0,16,20,2,5,3,7,1,1,0,37,20,0,112
2024-03-28 22:10:00,0,4,17,20,34,1,1,1,3,1,3,0,46,17,1,149
2024-03-28 22:20:00,0,2,8,14,27,3,6,2,6,1,1,0,38,14,0,122
2024-03-28 22:30:00,0,7,16,21,25,1,2,1,4,1,1,0,40,13,0,132
2024-03-28 22:40:00,0,1,5,18,22,0,0,1,4,0,0,0,25,14,1,91
2024-03-28 22:50:00,0,1,2,27,29,1,2,1,3,1,1,0,30,12,1,111
2024-03-28 23:00:00,0,1,9,12,24,2,4,2,5,1,1,0,36,17,1,115
2024-03-28 23:10:00,0,9,4,7,10,1,2,1,4,1,2,0,17,6,0,64
2024-03-28 23:20:00,0,5,4,12,25,0,0,0,0,0,0,0,33,12,0,91
2024-03-28 23:30:00,0,0,0,16,24,2,3,2,5,2,3,0,22,13,0,92
2024-03-28 23:40:00,0,0,0,12,18,1,2,3,6,0,0,0,18,8,0,68
2024-03-28 23:50:00,0,3,2,10,24,0,0,0,0,0,0,0,19,13,0,71
2024-03-29 00:00:00,0,0,0,4,10,1,2,5,5,1,1,0,12,6,0,47
2024-03-29 00:10:00,0,1,1,10,13,1,2,1,2,0,0,0,19,3,2,55
2024-03-29 00:20:00,0,3,9,7,5,2,3,1,3,0,0,0,17,4,0,54
2024-03-29 00:30:00,0,3,4,10,21,0,0,0,0,0,0,0,14,4,0,56
2024-03-29 00:40:00,0,0,3,10,10,0,0,0,0,1,3,0,9,0,0,36
2024-03-29 00:50:00,0,1,6,8,16,1,2,1,3,0,0,0,7,3,0,48
2024-03-29 01:00:00,0,0,0,8,10,1,2,0,0,0,0,0,12,4,0,37
2024-03-29 01:10:00,0,0,0,10,11,0,0,1,3,0,0,0,12,3,0,40
2024-03-29 01:20:00,0,0,0,7,12,2,2,1,2,0,0,0,8,4,0,38
2024-03-29 01:30:00,0,0,0,7,5,0,0,2,4,0,0,0,19,4,0,41
2024-03-29 01:40:00,0,0,0,1,3,0,0,2,6,2,5,0,11,4,0,34
2024-03-29 01:50:00,0,0,2,4,13,0,0,0,0,0,0,0,14,2,0,35
2024-03-29 02:00:00,0,0,4,4,10,1,2,0,0,0,0,0,17,2,0,40
2024-03-29 02:10:00,0,0,0,4,7,1,2,1,2,0,0,0,8,3,1,29
2024-03-29 02:20:00,0,0,4,1,1,0,0,0,0,0,0,0,8,2,0,16
2024-03-29 02:30:00,0,0,0,3,3,0,0,1,1,0,0,0,1,2,0,11
2024-03-29 02:40:00,0,1,3,2,2,0,0,0,0,0,0,0,4,4,0,16
2024-03-29 02:50:00,0,0,0,5,8,0,0,0,0,0,0,0,10,3,0,26
2024-03-29 03:00:00,0,0,0,2,6,0,0,0,0,0,0,0,2,0,0,10
2024-03-29 03:10:00,0,0,0,2,3,1,2,0,0,0,0,0,8,3,1,20
2024-03-29 03:20:00,0,0,0,0,0,0,0,1,3,0,0,0,9,6,0,19
2024-03-29 03:30:00,0,0,0,1,2,0,0,1,3,0,0,0,9,2,0,18
2024-03-29 03:40:00,0,0,0,0,0,1,1,0,0,0,0,0,4,4,0,10
2024-03-29 03:50:00,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,8
2024-03-29 04:00:00,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,6
2024-03-29 04:10:00,0,0,3,2,3,1,2,0,0,0,0,0,1,0,0,12
2024-03-29 04:20:00,0,0,0,2,4,1,1,0,0,0,0,0,10,4,0,22
2024-03-29 04:30:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2024-03-29 04:40:00,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,6
2024-03-29 04:50:00,0,0,0,3,4,0,0,1,3,0,0,0,11,2,0,24
2024-03-29 05:00:00,0,0,0,7,10,0,0,0,0,0,0,0,4,0,0,21
2024-03-29 05:10:00,0,0,0,6,6,0,0,0,0,0,0,0,11,4,1,28
2024-03-29 05:20:00,0,0,0,11,12,0,0,0,0,0,0,0,6,0,0,29
2024-03-29 05:30:00,0,0,0,19,14,0,0,0,0,0,0,0,11,1,0,45
2024-03-29 05:40:00,0,0,0,4,4,2,2,0,0,0,0,0,7,0,0,19
2024-03-29 05:50:00,0,2,3,7,12,0,0,0,0,0,0,0,7,1,0,32
2024-03-29 06:00:00,0,2,3,3,3,1,1,1,4,1,2,0,15,2,0,38
2024-03-29 06:10:00,0,1,1,10,7,1,1,2,3,0,0,0,4,2,0,32
2024-03-29 06:20:00,0,0,0,7,7,2,3,1,1,0,0,0,0,0,0,21
2024-03-29 06:30:00,0,0,0,9,9,0,0,4,7,1,7,0,0,0,0,37
2024-03-29 06:40:00,0,0,0,9,7,1,1,1,1,0,0,0,0,0,0,20
2024-03-29 06:50:00,0,0,0,7,8,0,0,1,1,0,0,0,0,0,0,17
2024-03-29 07:00:00,0,0,0,5,9,0,0,1,3,1,3,0,0,0,0,22
2024-03-29 07:10:00,0,0,0,8,7,1,1,0,0,0,0,0,0,0,0,17
2024-03-29 07:20:00,0,0,0,11,7,2,2,0,0,0,0,0,0,0,0,22
2024-03-29 07:30:00,0,0,0,14,10,0,0,2,4,1,2,0,0,0,0,33
2024-03-29 07:40:00,0,0,0,6,4,1,1,0,0,0,0,0,0,0,1,13
2024-03-29 07:50:00,0,0,0,9,9,2,1,2,2,0,0,0,0,0,0,25
2024-03-29 08:00:00,0,0,0,15,8,1,0,0,1,1,1,0,0,0,1,28
2024-03-29 08:10:00,0,0,0,17,12,0,0,1,1,0,0,0,0,0,0,31
2024-03-29 08:20:00,0,0,0,17,11,3,1,0,0,0,0,0,0,0,0,32
2024-03-29 08:30:00,0,0,0,16,16,2,2,0,2,1,4,0,0,0,0,43
2024-03-29 08:40:00,0,0,0,19,16,1,1,1,1,1,2,0,0,0,0,42
2024-03-29 08:50:00,0,0,0,22,12,2,1,1,1,0,0,0,0,0,0,39
2024-03-29 09:00:00,0,0,0,18,15,2,2,2,6,1,4,0,0,0,0,50
2024-03-29 09:10:00,0,0,0,33,19,1,1,3,2,1,4,0,0,0,0,64
2024-03-29 09:20:00,0,0,0,24,17,2,2,3,3,1,1,0,0,0,1,54
2024-03-29 09:30:00,0,0,0,27,15,1,1,2,2,2,3,0,0,0,0,53
2024-03-29 09:40:00,0,0,0,35,20,1,1,2,4,2,6,0,0,0,1,72
2024-03-29 09:50:00,0,0,0,41,27,1,1,2,2,1,1,0,0,0,0,76
2024-03-29 10:00:00,0,0,0,37,19,3,3,4,6,1,3,0,0,0,0,76
2024-03-29 10:10:00,0,0,0,27,20,3,2,8,8,1,4,0,0,0,0,73
2024-03-29 10:20:00,0,0,0,39,15,2,2,4,5,1,1,0,0,0,0,69
2024-03-29 10:30:00,0,0,0,35,21,2,1,2,4,2,5,0,0,0,0,72
2024-03-29 10:40:00,0,0,0,27,18,1,1,3,5,1,5,0,0,0,0,61
2024-03-29 10:50:00,0,0,0,42,23,5,6,3,2,1,0,0,0,0,1,83
2024-03-29 11:00:00,0,0,0,33,21,2,1,4,10,3,3,0,0,0,1,78
2024-03-29 11:10:00,0,0,0,38,15,4,2,3,7,7,3,0,0,0,0,79
2024-03-29 11:20:00,0,0,0,46,24,1,2,5,3,0,0,0,0,0,0,81
2024-03-29 11:30:00,0,0,0,31,13,2,2,2,8,2,4,0,0,0,0,64
2024-03-29 11:40:00,0,0,0,52,17,6,9,8,7,2,7,0,0,0,2,110
2024-03-29 11:50:00,0,0,0,39,19,3,2,6,3,1,1,0,0,0,2,76
2024-03-29 12:00:00,0,0,0,30,14,2,2,3,3,1,2,0,0,0,2,59
2024-03-29 12:10:00,0,0,0,44,20,3,5,5,7,4,4,0,0,0,2,94
2024-03-29 12:20:00,0,0,0,38,16,3,2,3,4,1,4,0,0,0,0,71
2024-03-29 12:30:00,0,0,0,31,23,5,5,7,8,2,5,0,0,0,1,87
2024-03-29 12:40:00,0,0,0,51,21,2,2,2,7,1,3,0,0,0,5,94
2024-03-29 12:50:00,0,0,0,38,20,5,4,4,3,0,0,0,0,0,1,75
2024-03-29 13:00:00,0,0,0,35,18,1,1,4,10,1,5,0,0,0,0,75
2024-03-29 13:10:00,0,0,0,28,19,2,2,4,8,2,4,0,0,0,1,70
2024-03-29 13:20:00,0,0,0,39,19,5,5,2,2,2,4,0,0,0,1,79
2024-03-29 13:30:00,0,0,0,42,23,3,2,8,7,3,17,0,0,0,1,106
2024-03-29 13:40:00,0,0,0,42,27,5,5,5,8,4,4,0,0,0,1,101
2024-03-29 13:50:00,0,0,0,39,18,5,5,5,5,2,2,0,0,0,0,81
2024-03-29 14:00:00,0,0,0,46,21,7,7,9,11,2,8,0,0,0,0,111
2024-03-29 14:10:00,0,0,0,51,29,6,6,3,6,3,6,0,0,0,2,112
2024-03-29 14:20:00,0,0,0,48,25,2,4,4,13,1,4,0,0,0,2,103
2024-03-29 14:30:00,0,0,0,36,17,6,5,8,12,2,4,0,0,0,0,90
2024-03-29 14:40:00,0,0,0,48,15,3,3,9,10,2,3,0,0,0,0,93
2024-03-29 14:50:00,0,0,0,69,16,4,10,3,3,2,2,0,0,0,2,111
2024-03-29 15:00:00,0,0,0,52,26,6,7,5,11,5,4,0,0,0,1,117
2024-03-29 15:10:00,0,0,0,43,17,4,5,6,9,1,6,0,0,0,0,91
2024-03-29 15:20:00,0,0,0,43,15,4,5,5,5,1,0,0,0,0,1,79
2024-03-29 15:30:00,0,0,0,38,21,6,6,3,15,2,4,0,0,0,2,97
2024-03-29 15:40:00,0,0,0,46,20,2,3,3,5,1,1,0,0,0,0,81
2024-03-29 15:50:00,0,0,0,43,21,4,5,3,8,1,6,0,0,0,2,93
2024-03-29 16:00:00,0,0,0,40,27,2,2,4,9,2,4,0,0,0,1,91
2024-03-29 16:10:00,0,0,0,51,31,2,2,4,7,1,5,0,0,0,0,103
2024-03-29 16:20:00,0,0,0,43,15,7,6,4,4,0,0,0,0,0,2,81
2024-03-29 16:30:00,0,0,0,48,17,3,3,4,11,1,2,0,0,0,2,91
2024-03-29 16:40:00,0,0,0,45,14,1,1,6,5,3,5,0,0,0,0,80
2024-03-29 16:50:00,0,0,0,39,23,4,4,8,10,2,2,0,0,0,2,94
2024-03-29 17:00:00,0,0,0,46,23,3,3,5,9,1,2,0,0,0,1,93
2024-03-29 17:10:00,0,0,0,35,21,3,4,101,8,2,3,0,0,0,2,179
2024-03-29 17:20:00,0,0,0,42,21,6,5,4,7,0,0,0,0,0,3,88
2024-03-29 17:30:00,0,0,0,58,19,6,8,4,9,2,3,0,0,0,4,113
2024-03-29 17:40:00,0,0,0,37,19,3,3,7,9,3,10,0,0,0,2,93
2024-03-29 17:50:00,0,0,0,50,24,7,7,3,1,0,0,0,0,0,1,93
2024-03-29 18:00:00,0,0,0,55,19,4,4,3,3,1,1,0,0,0,4,94
2024-03-29 18:10:00,0,0,0,44,21,1,0,5,5,1,1,0,0,0,7,85
2024-03-29 18:20:00,0,0,0,55,21,1,1,8,8,3,4,0,0,0,1,102
2024-03-29 18:30:00,0,0,0,42,13,5,4,4,7,1,1,0,0,0,0,77
2024-03-29 18:40:00,0,0,0,48,19,3,2,3,4,2,4,0,0,0,2,87
2024-03-29 18:50:00,0,0,0,43,17,3,1,4,8,3,9,0,0,0,0,88
2024-03-29 19:00:00,0,0,0,25,15,3,3,3,8,4,6,0,0,0,0,67
2024-03-29 19:10:00,0,4,9,49,22,1,2,2,6,1,2,0,0,0,0,98
2024-03-29 19:20:00,0,7,9,30,18,2,2,3,5,0,4,0,17,7,1,105
2024-03-29 19:30:00,0,4,4,32,19,1,2,5,8,2,6,0,36,12,1,132
2024-03-29 19:40:00,0,5,7,27,20,1,1,1,7,2,6,0,13,5,0,95
2024-03-29 19:50:00,0,11,7,30,17,2,2,1,2,3,5,0,18,5,0,103
2024-03-29 20:00:00,0,4,5,28,21,1,1,2,4,3,5,0,38,14,1,127
2024-03-29 20:10:00,0,2,6,29,20,0,0,1,3,1,2,0,35,17,0,116
2024-03-29 20:20:00,0,2,5,22,17,1,1,1,2,0,1,0,49,6,0,107
2024-03-29 20:30:00,0,3,9,40,24,2,1,1,3,1,9,0,35,25,1,154
2024-03-29 20:40:00,0,2,10,23,18,1,0,3,4,3,4,0,27,16,0,111
2024-03-29 20:50:00,0,2,1,21,18,2,2,3,4,1,2,0,32,8,0,96
2024-03-29 21:00:00,0,3,5,20,13,4,5,0,2,1,1,0,27,14,2,97
2024-03-29 21:10:00,0,1,4,18,12,1,1,1,4,1,2,0,30,12,0,87
2024-03-29 21:20:00,0,2,1,24,18,2,1,1,2,1,3,0,27,11,0,93
2024-03-29 21:30:00,0,0,3,20,16,2,3,3,3,1,6,0,36,14,0,107
2024-03-29 21:40:00,0,1,5,18,17,2,1,0,2,1,1,0,42,11,1,102
2024-03-29 21:50:00,0,4,5,26,20,1,2,1,1,2,3,0,36,5,0,106
2024-03-29 22:00:00,0,5,8,17,17,1,2,2,4,1,4,0,28,14,0,103
2024-03-29 22:10:00,0,2,12,21,19,2,2,1,5,1,2,0,36,8,0,111
2024-03-29 22:20:00,0,4,10,20,19,2,2,1,1,1,2,0,26,12,0,100
2024-03-29 22:30:00,0,1,9,15,14,0,0,0,2,1,1,0,28,11,1,83
2024-03-29 22:40:00,0,3,4,18,12,1,0,1,2,0,0,0,22,8,0,71
2024-03-29 22:50:00,0,2,3,12,10,1,1,1,3,1,4,0,22,8,0,68
2024-03-29 23:00:00,0,2,3,15,11,1,1,1,9,2,3,0,22,7,0,77
2024-03-29 23:10:00,0,0,3,20,14,1,1,0,0,0,0,0,23,6,0,68
2024-03-29 23:20:00,0,4,7,14,13,0,0,1,1,0,2,0,19,2,1,64
2024-03-29 23:30:00,0,1,8,14,9,0,0,1,6,2,2,0,17,7,0,67
2024-03-29 23:40:00,0,1,3,8,7,2,2,2,5,0,2,0,14,3,0,49
2024-03-29 23:50:00,0,6,6,7,6,1,1,1,1,0,1,0,15,8,0,53
2024-03-30 00:00:00,0,0,0,15,15,0,0,2,6,1,1,0,23,6,0,69
2024-03-30 00:10:00,0,0,0,12,12,0,0,1,2,1,1,0,8,4,1,42
2024-03-30 00:20:00,0,1,4,10,6,0,0,0,0,0,0,0,10,6,0,37
2024-03-30 00:30:00,0,0,2,9,9,1,2,0,0,0,0,0,13,3,0,39
2024-03-30 00:40:00,0,0,4,5,7,1,1,0,0,0,0,0,9,4,0,31
2024-03-30 00:50:00,0,0,0,5,4,0,0,0,0,0,0,0,11,2,0,22
2024-03-30 01:00:00,0,1,6,6,5,2,2,0,1,1,1,0,18,4,0,47
2024-03-30 01:10:00,0,1,5,4,5,1,1,0,0,0,0,0,13,3,0,33
2024-03-30 01:20:00,0,0,0,5,6,0,0,0,0,0,0,0,13,3,0,27
2024-03-30 01:30:00,0,0,0,5,4,0,0,0,0,0,0,0,5,1,0,15
2024-03-30 01:40:00,0,0,0,5,5,0,0,1,3,1,1,0,3,4,0,23
2024-03-30 01:50:00,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,12
2024-03-30 02:00:00,0,0,0,7,9,0,0,0,0,0,0,0,4,0,0,20
2024-03-30 02:10:00,0,2,4,0,0,1,1,0,0,0,0,0,0,2,0,10
2024-03-30 02:20:00,0,0,0,4,7,0,0,1,1,0,1,0,9,0,0,23
2024-03-30 02:30:00,0,0,0,3,3,1,0,0,2,1,2,0,6,0,0,18
2024-03-30 02:40:00,0,0,0,1,1,0,0,0,0,0,0,0,6,3,0,11
2024-03-30 02:50:00,0,0,0,1,1,1,1,0,0,0,0,0,15,5,0,24
2024-03-30 03:00:00,0,0,0,4,4,1,1,0,0,0,0,0,6,1,0,17
2024-03-30 03:10:00,0,0,0,3,3,0,0,1,1,0,1,0,12,3,0,24
2024-03-30 03:20:00,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,6
2024-03-30 03:30:00,0,0,0,1,2,1,1,1,2,0,2,0,1,1,0,12
2024-03-30 03:40:00,0,0,0,0,0,0,0,2,5,0,1,0,8,3,0,19
2024-03-30 03:50:00,0,0,0,2,2,0,0,2,2,2,1,0,4,3,0,18
2024-03-30 04:00:00,0,0,0,9,11,2,1,0,0,0,0,0,0,2,0,25
2024-03-30 04:10:00,0,0,0,3,3,1,1,0,0,0,0,0,1,4,0,13
2024-03-30 04:20:00,0,0,0,1,1,3,3,0,0,0,0,0,6,4,0,18
2024-03-30 04:30:00,0,0,0,2,2,1,1,1,2,0,0,0,4,0,0,13
2024-03-30 04:40:00,0,0,3,4,5,0,0,0,0,0,0,0,0,4,0,16
2024-03-30 04:50:00,0,1,4,5,11,1,1,0,0,0,0,0,6,4,0,33
2024-03-30 05:00:00,0,0,0,3,3,0,0,3,9,1,3,0,4,0,0,26
2024-03-30 05:10:00,0,0,0,10,12,0,0,1,6,1,1,0,7,4,1,43
2024-03-30 05:20:00,0,1,1,5,6,0,0,1,4,0,1,0,8,2,0,29
2024-03-30 05:30:00,0,0,0,12,11,1,1,0,0,0,0,0,2,3,0,30
2024-03-30 05:40:00,0,1,3,6,10,1,1,1,2,1,3,0,4,2,0,35
2024-03-30 05:50:00,0,3,3,7,7,4,3,0,0,0,0,0,12,0,0,39
2024-03-30 06:00:00,0,0,0,6,6,0,0,1,9,1,1,0,1,1,1,27
2024-03-30 06:10:00,0,0,0,5,6,0,0,0,3,1,4,0,0,0,1,20
2024-03-30 06:20:00,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,16
2024-03-30 06:30:00,0,0,0,15,13,2,2,2,5,1,1,0,0,0,0,41
2024-03-30 06:40:00,0,0,0,10,7,0,0,1,1,1,3,0,0,0,0,23
2024-03-30 06:50:00,0,0,0,9,6,0,0,1,1,0,0,0,0,0,0,17
2024-03-30 07:00:00,0,0,0,6,6,0,0,1,7,1,1,0,0,0,1,23
2024-03-30 07:10:00,0,0,0,10,7,0,0,1,4,1,2,0,0,0,1,26
2024-03-30 07:20:00,0,0,0,10,8,0,0,1,2,1,1,0,0,0,0,23
2024-03-30 07:30:00,0,0,0,18,16,0,0,1,2,1,1,0,0,0,0,39
2024-03-30 07:40:00,0,0,0,17,16,1,0,0,1,1,3,0,0,0,1,40
2024-03-30 07:50:00,0,0,0,16,16,1,0,3,3,0,0,0,0,0,2,41
2024-03-30 08:00:00,0,0,0,16,12,2,3,0,1,1,1,0,0,0,0,36
2024-03-30 08:10:00,0,0,0,30,17,2,2,0,3,1,2,0,0,0,0,57
2024-03-30 08:20:00,0,0,0,19,18,3,2,0,0,0,0,0,0,0,0,42
2024-03-30 08:30:00,0,0,0,18,13,3,3,0,1,1,1,0,0,0,0,40
2024-03-30 08:40:00,0,0,0,22,9,1,1,1,2,2,2,0,0,0,3,43
2024-03-30 08:50:00,0,0,0,36,14,0,1,6,7,1,1,0,0,0,2,68
2024-03-30 09:00:00,0,0,0,39,19,2,1,2,4,2,1,0,0,0,0,70
2024-03-30 09:10:00,0,0,0,44,22,7,7,1,3,4,2,0,0,0,2,92
2024-03-30 09:20:00,0,0,0,46,22,6,6,3,6,0,0,0,0,0,0,89
2024-03-30 09:30:00,0,0,0,40,26,6,8,5,4,1,1,0,0,0,1,92
2024-03-30 09:40:00,0,0,0,57,27,3,4,5,5,1,1,0,0,0,2,105
2024-03-30 09:50:00,0,0,0,31,21,9,7,9,11,1,1,0,0,0,3,93
2024-03-30 10:00:00,0,0,0,49,26,4,3,7,7,1,1,0,0,0,1,99
2024-03-30 10:10:00,0,0,0,42,19,4,15,4,5,1,1,0,0,0,1,92
2024-03-30 10:20:00,0,0,0,42,12,3,4,6,7,1,1,0,0,0,3,79
2024-03-30 10:30:00,0,0,0,69,23,8,7,9,10,2,2,0,0,0,1,131
2024-03-30 10:40:00,0,0,0,63,24,3,3,4,7,2,3,0,0,0,0,109
2024-03-30 10:50:00,0,0,0,62,18,4,5,6,4,2,1,0,0,0,2,104
2024-03-30 11:00:00,0,0,0,55,21,8,6,4,6,3,2,0,0,0,1,106
2024-03-30 11:10:00,0,0,0,59,21,4,6,3,7,2,2,0,0,0,3,107
2024-03-30 11:20:00,0,0,0,49,21,10,7,5,4,1,1,0,0,0,4,102
2024-03-30 11:30:00,0,0,0,69,23,9,9,10,11,3,1,0,0,0,1,136
2024-03-30 11:40:00,0,0,0,59,21,13,10,9,14,6,4,0,0,0,1,137
2024-03-30 11:50:00,0,0,0,56,24,14,10,6,5,2,1,0,0,0,4,122
2024-03-30 12:00:00,0,0,0,60,23,7,6,8,6,3,4,0,0,0,3,120
2024-03-30 12:10:00,0,0,0,56,22,8,8,3,7,2,2,0,0,0,1,109
2024-03-30 12:20:00,0,0,0,43,23,9,7,9,6,1,2,0,0,0,2,102
2024-03-30 12:30:00,0,0,0,65,29,5,6,10,11,2,2,0,0,0,2,132
2024-03-30 12:40:00,0,0,0,48,19,9,10,1,5,4,3,0,0,0,2,101
2024-03-30 12:50:00,0,0,0,51,23,13,8,6,4,2,2,0,0,0,1,110
2024-03-30 13:00:00,0,0,0,60,19,9,9,5,3,4,5,0,0,0,4,118
2024-03-30 13:10:00,0,0,0,61,24,7,8,10,15,1,2,0,0,0,4,132
2024-03-30 13:20:00,0,0,0,77,18,9,7,10,14,0,0,0,0,0,3,138
2024-03-30 13:30:00,0,0,0,49,18,8,5,10,13,4,4,0,0,0,0,111
2024-03-30 13:40:00,0,0,0,47,22,12,9,8,7,6,6,0,0,0,4,121
2024-03-30 13:50:00,0,0,0,60,16,7,6,12,12,1,1,0,0,0,3,118
2024-03-30 14:00:00,0,0,0,70,20,14,11,13,11,2,2,0,0,0,3,146
2024-03-30 14:10:00,0,0,0,70,16,14,18,15,14,4,5,0,0,0,1,157
2024-03-30 14:20:00,0,0,0,63,25,12,9,9,5,0,0,0,0,0,0,123
2024-03-30 14:30:00,0,0,0,54,19,11,6,10,12,5,3,0,0,0,2,122
2024-03-30 14:40:00,0,0,0,65,23,8,8,11,12,4,5,0,0,0,1,137
2024-03-30 14:50:00,0,0,0,67,25,12,12,10,12,3,4,0,0,0,2,147
2024-03-30 15:00:00,0,0,0,45,20,7,6,8,7,2,2,0,0,0,1,98
2024-03-30 15:10:00,0,0,0,63,30,4,5,5,7,2,4,0,0,0,3,123
2024-03-30 15:20:00,0,0,0,68,23,9,6,12,7,4,4,0,0,0,2,135
2024-03-30 15:30:00,0,0,0,48,18,9,10,12,12,4,2,0,0,0,3,118
2024-03-30 15:40:00,0,0,0,55,19,12,10,12,11,3,2,0,0,0,4,128
2024-03-30 15:50:00,0,0,0,39,19,3,3,9,8,0,0,0,0,0,1,82
2024-03-30 16:00:00,0,0,0,65,25,8,5,6,6,2,3,0,0,0,3,123
2024-03-30 16:10:00,0,0,0,48,22,5,5,5,9,4,5,0,0,0,1,104
2024-03-30 16:20:00,0,0,0,52,20,4,4,9,10,1,1,0,0,0,0,101
2024-03-30 16:30:00,0,0,0,39,25,5,5,2,3,5,4,0,0,0,2,90
2024-03-30 16:40:00,0,0,0,47,19,2,1,6,9,3,4,0,0,0,0,91
2024-03-30 16:50:00,0,0,0,43,16,7,6,4,5,2,2,0,0,0,0,85
2024-03-30 17:00:00,0,0,0,49,27,2,2,2,8,5,7,0,0,0,3,105
2024-03-30 17:10:00,0,0,0,58,25,3,3,4,6,5,6,0,0,0,1,111
2024-03-30 17:20:00,0,0,0,39,25,0,0,5,7,5,5,0,0,0,3,89
2024-03-30 17:30:00,0,0,0,46,21,2,2,6,8,4,3,0,0,0,0,92
2024-03-30 17:40:00,0,0,0,50,25,4,4,2,3,2,2,0,0,0,3,95
2024-03-30 17:50:00,0,0,0,55,29,18,10,5,4,3,3,0,0,0,1,128
2024-03-30 18:00:00,0,0,0,57,26,7,9,9,8,2,3,0,0,0,1,122
2024-03-30 18:10:00,0,0,0,41,29,3,3,5,6,4,5,0,0,0,0,96
2024-03-30 18:20:00,0,0,0,50,11,2,3,5,5,0,1,0,0,0,0,77
2024-03-30 18:30:00,0,0,0,51,19,1,1,9,8,3,2,0,0,0,0,94
2024-03-30 18:40:00,0,0,0,53,18,3,3,4,5,2,1,0,0,0,2,91
2024-03-30 18:50:00,0,0,0,40,22,4,4,6,5,2,1,0,0,0,1,85
2024-03-30 19:00:00,0,0,0,49,20,7,5,9,13,1,2,0,0,0,1,107
2024-03-30 19:10:00,0,3,3,31,29,2,3,0,2,1,1,0,22,27,1,125
2024-03-30 19:20:00,0,2,4,27,41,1,2,3,6,0,0,0,34,24,1,145
2024-03-30 19:30:00,0,3,2,32,41,3,2,1,3,2,1,0,23,22,1,136
2024-03-30 19:40:00,0,1,2,27,34,5,9,0,1,2,4,0,35,24,3,147
2024-03-30 19:50:00,0,7,4,28,21,0,0,1,1,0,0,0,26,25,0,113
